"accepted_species","Medicinal"
"Neobertiera_palustris",0
"Mandevilla_glandulosa",0
"Spermacoce_burchellii",0
"Orbea_semota",0
"Vincetoxicum_juzepczukii",0
"Kibatalia_maingayi",1
"Ophiorrhiza_chuniana",0
"Prestonia_riedelii",0
"Larryleachia_perlata",0
"Ceropegia_penchalakonensis",0
"Secamone_leonensis",0
"Allomarkgrafia_ovalis",0
"Leichhardtia_dognyensis",0
"Tabernaemontana_cerea",0
"Temnadenia_violacea",0
"Pachypodium_namaquanum",1
"Pavetta_angustifolia",0
"Oldenlandia_microtheca",1
"Cordiera_longiflora",0
"Timonius_flavescens",1
"Hoya_sussuela",1
"Ixora_javanica",1
"Trachelospermum_dunnii",1
"Guettarda_lanuginosa",0
"Guettarda_umbellata",0
"Lisianthius_capitatus",0
"Acranthera_hirtostipula",0
"Guettarda_malacophylla",0
"Plumeria_clusioides",0
"Chomelia_spinosa",0
"Ceropegia_barberae",0
"Marsdenia_pulchella",0
"Tarenna_eketensis",0
"Pentagonia_dwyeriana",0
"Strychnos_ridleyi",0
"Strychnos_pubiflora",0
"Urophyllum_bracteolatum",0
"Deppea_martinez-calderonii",0
"Deppea_pauciflora",0
"Urophyllum_platyphyllum",0
"Notopleura_amicitiae",0
"Mandevilla_antioquiana",0
"Gardenia_thailandica",0
"Rondeletia_microcarpa",0
"Swertia_verticillifolia",1
"Spigelia_hamellioides",1
"Psychotria_cordatula",0
"Psychotria_crispipila",0
"Galium_collomiae",0
"Psychotria_bourailensis",0
"Psychotria_pininsularis",0
"Galium_papilliferum",0
"Psychotria_razafimandimbisonii",0
"Psychotria_yenii",0
"Coprosma_×_cunninghamii",0
"Manettia_glaziovii",0
"Ixora_junghuhnii",0
"Alyxia_sogerensis",0
"Ixora_djambica",0
"Alyxia_celebica",0
"Ixora_pseudoacuminata",0
"Hoya_estrellaensis",0
"Hoya_×_tuafanua",0
"Hoya_scortechinii",0
"Hoya_archboldiana",0
"Hoya_gracilipes",0
"Hoya_maxima",0
"Lomatogonium_minus",1
"Palicourea_mediocris",0
"Xysmalobium_tysonianum",0
"Parsonsia_schoddei",0
"Jamaicanthus_laurifolius",0
"Metastelma_hookerianum",0
"Mandevilla_pavonii",0
"Ceropegia_incana",0
"Hydnophytum_moseleyanum",0
"Heterostemma_acuminatum",0
"Vangueria_soutpansbergensis",0
"Palicourea_antioquiana",0
"Palicourea_tetraphylla",0
"Matelea_radiata",0
"Tripterospermum_distylum",0
"Spermacoce_diversistyla",0
"Gonolobus_scaber",0
"Galianthe_ramosa",0
"Gynochthodes_pubifolia",0
"Timonius_nymannii",0
"Pavetta_naucleiflora",0
"Lasianthus_barbatus",0
"Philibertia_globiflora",0
"Randia_venezuelensis",0
"Rudgea_bacciflora",0
"Rudgea_graniticola",0
"Rudgea_approuaguensis",0
"Rudgea_nivosa",0
"Macroscepis_hatschbachii",0
"Sabicea_dewildemaniana",0
"Gentiana_hsinganica",0
"Argostemma_diversifolium",0
"Praravinia_subtomentosa",0
