"","t45","t53","t54","t40","t131","t132","t39","t96","t97","t51","t102","t103","t104","t41","t42","t21","t13","t66","t129","t130","t24","t25","t119","t120","t62","t1","t2","t22","t23","t52","t84","t85","t29","t48","t88","t89","t98","t99","t112","t113","t27","t5","t6","t58","t59","t35","t121","t122","t125","t126","t50","t123","t124","t107","t108","t94","t95","t11","t9","t14","t100","t101","t49","t30","t61","t86","t87","t90","t91","t72","t92","t93","t114","t115","t47","t8","t4","t65","t67","t78","t105","t106","t43","t44","t17","t31","t36","t37","t18","t19","t20","t68","t69","t110","t111","t34","t74","t75","t46","t38","t116","t127","t128","t32","t33","t28","t63","t70","t71","t15","t16","t73","t76","t77","t64","t56","t57","t55","t10","t82","t83","t79","t60","t117","t118","t109","t26","t80","t81","t12","t7","t3"
"t45",0,1.6903861235,1.6903861235,3.12427457846,3.1242745784711,3.1242745784711,2.8047298709,5.4993826071,5.4993826071,9.48389819236,9.48389819238,9.48389819238,9.47218810713,9.4838981924,9.0922544466,9.48389819276,7.78290874966,9.48389819275,9.483898192762,9.483898192762,9.4838981927,9.4625974697,9.48389819242,9.48389819242,9.4838981924,7.57735485886,8.90628962796,12.99542719766,11.61229991886,12.99542719783,12.99542719783,12.99542719783,11.78450874633,12.99542719773,12.99542719783,12.99542719783,12.99542719775,12.99542719775,12.99542719786,12.99542719786,12.99542719743,12.40736004643,11.51171293343,12.99542719792,12.99542719792,11.90162871874,12.99542719786,12.99542719786,12.995427197825,12.995427197825,12.99542719792,12.995427198,12.995427198,12.995427198,12.995427198,12.99542719822,12.99542719822,10.90492900692,10.61037090603,12.95340751683,12.94462938568,12.99542719784,12.99542719783,11.82428244413,12.99542719793,12.995427198,12.995427198,12.99542719799,12.99542719799,12.99542719791,12.99542719781,12.99542719781,12.99542719794,12.99542719794,12.99542719793,10.74788901463,10.30667254562,12.99542719822,12.86641858795,12.99542719825,12.99542719828,12.99542719828,12.99542719772,12.16865993644,12.99542719779,11.87054765763,12.65046800083,12.99542719743,12.99542719833,12.995427197691,12.995427197691,12.995427198001,12.995427198001,12.995427197931,12.995427197931,12.995427197701,12.995427197601,12.948003066301,12.650592496301,12.995427197501,12.995427197511,12.995427197516,12.995427197516,12.09184429943,12.99542719763,11.66737656986,12.99542719803,12.99542719803,12.99542719803,11.87777039552,11.32194457262,12.99542719753,12.99542719758,12.99542719758,12.99542719753,12.611415955798,12.995427197498,12.99542719756,12.99542719773,12.99542719789,12.99542719789,12.99542719783,12.99542719793,12.99542719787,12.99542719787,12.99542719787,12.99542719833,12.99542719753,12.99542719753,12.99542719803,11.37523516133,9.54182000806
"t53",1.6903861235,0,1.4046461558,3.12427457836,3.1242745783711,3.1242745783711,2.8047298708,5.499382607,5.499382607,9.48389819226,9.48389819228,9.48389819228,9.47218810703,9.4838981923,9.0922544465,9.48389819266,7.78290874956,9.48389819265,9.483898192662,9.483898192662,9.4838981926,9.4625974696,9.48389819232,9.48389819232,9.4838981923,7.57735485876,8.90628962786,12.99542719756,11.61229991876,12.99542719773,12.99542719773,12.99542719773,11.78450874623,12.99542719763,12.99542719773,12.99542719773,12.99542719765,12.99542719765,12.99542719776,12.99542719776,12.99542719733,12.40736004633,11.51171293333,12.99542719782,12.99542719782,11.90162871864,12.99542719776,12.99542719776,12.995427197725,12.995427197725,12.99542719782,12.9954271979,12.9954271979,12.9954271979,12.9954271979,12.99542719812,12.99542719812,10.90492900682,10.61037090593,12.95340751673,12.94462938558,12.99542719774,12.99542719773,11.82428244403,12.99542719783,12.9954271979,12.9954271979,12.99542719789,12.99542719789,12.99542719781,12.99542719771,12.99542719771,12.99542719784,12.99542719784,12.99542719783,10.74788901453,10.30667254552,12.99542719812,12.86641858785,12.99542719815,12.99542719818,12.99542719818,12.99542719762,12.16865993634,12.99542719769,11.87054765753,12.65046800073,12.99542719733,12.99542719823,12.995427197591,12.995427197591,12.995427197901,12.995427197901,12.995427197831,12.995427197831,12.995427197601,12.995427197501,12.948003066201,12.650592496201,12.995427197401,12.995427197411,12.995427197416,12.995427197416,12.09184429933,12.99542719753,11.66737656976,12.99542719793,12.99542719793,12.99542719793,11.87777039542,11.32194457252,12.99542719743,12.99542719748,12.99542719748,12.99542719743,12.611415955698,12.995427197398,12.99542719746,12.99542719763,12.99542719779,12.99542719779,12.99542719773,12.99542719783,12.99542719777,12.99542719777,12.99542719777,12.99542719823,12.99542719743,12.99542719743,12.99542719793,11.37523516123,9.54182000796
"t54",1.6903861235,1.4046461558,0,3.12427457836,3.1242745783711,3.1242745783711,2.8047298708,5.499382607,5.499382607,9.48389819226,9.48389819228,9.48389819228,9.47218810703,9.4838981923,9.0922544465,9.48389819266,7.78290874956,9.48389819265,9.483898192662,9.483898192662,9.4838981926,9.4625974696,9.48389819232,9.48389819232,9.4838981923,7.57735485876,8.90628962786,12.99542719756,11.61229991876,12.99542719773,12.99542719773,12.99542719773,11.78450874623,12.99542719763,12.99542719773,12.99542719773,12.99542719765,12.99542719765,12.99542719776,12.99542719776,12.99542719733,12.40736004633,11.51171293333,12.99542719782,12.99542719782,11.90162871864,12.99542719776,12.99542719776,12.995427197725,12.995427197725,12.99542719782,12.9954271979,12.9954271979,12.9954271979,12.9954271979,12.99542719812,12.99542719812,10.90492900682,10.61037090593,12.95340751673,12.94462938558,12.99542719774,12.99542719773,11.82428244403,12.99542719783,12.9954271979,12.9954271979,12.99542719789,12.99542719789,12.99542719781,12.99542719771,12.99542719771,12.99542719784,12.99542719784,12.99542719783,10.74788901453,10.30667254552,12.99542719812,12.86641858785,12.99542719815,12.99542719818,12.99542719818,12.99542719762,12.16865993634,12.99542719769,11.87054765753,12.65046800073,12.99542719733,12.99542719823,12.995427197591,12.995427197591,12.995427197901,12.995427197901,12.995427197831,12.995427197831,12.995427197601,12.995427197501,12.948003066201,12.650592496201,12.995427197401,12.995427197411,12.995427197416,12.995427197416,12.09184429933,12.99542719753,11.66737656976,12.99542719793,12.99542719793,12.99542719793,11.87777039542,11.32194457252,12.99542719743,12.99542719748,12.99542719748,12.99542719743,12.611415955698,12.995427197398,12.99542719746,12.99542719763,12.99542719779,12.99542719779,12.99542719773,12.99542719783,12.99542719777,12.99542719777,12.99542719777,12.99542719823,12.99542719743,12.99542719743,12.99542719793,11.37523516123,9.54182000796
"t40",3.12427457846,3.12427457836,3.12427457836,0,1.7309727874111,1.7309727874111,1.43172221116,5.49938260696,5.49938260696,9.48389819222,9.48389819224,9.48389819224,9.47218810699,9.48389819226,9.09225444646,9.48389819262,7.78290874952,9.48389819261,9.483898192622,9.483898192622,9.48389819256,9.46259746956,9.48389819228,9.48389819228,9.48389819226,7.57735485872,8.90628962782,12.99542719752,11.61229991872,12.99542719769,12.99542719769,12.99542719769,11.78450874619,12.99542719759,12.99542719769,12.99542719769,12.99542719761,12.99542719761,12.99542719772,12.99542719772,12.99542719729,12.40736004629,11.51171293329,12.99542719778,12.99542719778,11.9016287186,12.99542719772,12.99542719772,12.995427197685,12.995427197685,12.99542719778,12.99542719786,12.99542719786,12.99542719786,12.99542719786,12.99542719808,12.99542719808,10.90492900678,10.61037090589,12.95340751669,12.94462938554,12.9954271977,12.99542719769,11.82428244399,12.99542719779,12.99542719786,12.99542719786,12.99542719785,12.99542719785,12.99542719777,12.99542719767,12.99542719767,12.9954271978,12.9954271978,12.99542719779,10.74788901449,10.30667254548,12.99542719808,12.86641858781,12.99542719811,12.99542719814,12.99542719814,12.99542719758,12.1686599363,12.99542719765,11.87054765749,12.65046800069,12.99542719729,12.99542719819,12.995427197551,12.995427197551,12.995427197861,12.995427197861,12.995427197791,12.995427197791,12.995427197561,12.995427197461,12.948003066161,12.650592496161,12.995427197361,12.995427197371,12.995427197376,12.995427197376,12.09184429929,12.99542719749,11.66737656972,12.99542719789,12.99542719789,12.99542719789,11.87777039538,11.32194457248,12.99542719739,12.99542719744,12.99542719744,12.99542719739,12.611415955658,12.995427197358,12.99542719742,12.99542719759,12.99542719775,12.99542719775,12.99542719769,12.99542719779,12.99542719773,12.99542719773,12.99542719773,12.99542719819,12.99542719739,12.99542719739,12.99542719789,11.37523516119,9.54182000792
"t131",3.1242745784711,3.1242745783711,3.1242745783711,1.7309727874111,0,0.0004781998222,1.4317222111711,5.4993826069711,5.4993826069711,9.4838981922311,9.4838981922511,9.4838981922511,9.4721881070011,9.4838981922711,9.0922544464711,9.4838981926311,7.7829087495311,9.4838981926211,9.4838981926331,9.4838981926331,9.4838981925711,9.4625974695711,9.4838981922911,9.4838981922911,9.4838981922711,7.5773548587311,8.9062896278311,12.9954271975311,11.6122999187311,12.9954271977011,12.9954271977011,12.9954271977011,11.7845087462011,12.9954271976011,12.9954271977011,12.9954271977011,12.9954271976211,12.9954271976211,12.9954271977311,12.9954271977311,12.9954271973011,12.4073600463011,11.5117129333011,12.9954271977911,12.9954271977911,11.9016287186111,12.9954271977311,12.9954271977311,12.9954271976961,12.9954271976961,12.9954271977911,12.9954271978711,12.9954271978711,12.9954271978711,12.9954271978711,12.9954271980911,12.9954271980911,10.9049290067911,10.6103709059011,12.9534075167011,12.9446293855511,12.9954271977111,12.9954271977011,11.8242824440011,12.9954271978011,12.9954271978711,12.9954271978711,12.9954271978611,12.9954271978611,12.9954271977811,12.9954271976811,12.9954271976811,12.9954271978111,12.9954271978111,12.9954271978011,10.7478890145011,10.3066725454911,12.9954271980911,12.8664185878211,12.9954271981211,12.9954271981511,12.9954271981511,12.9954271975911,12.1686599363111,12.9954271976611,11.8705476575011,12.6504680007011,12.9954271973011,12.9954271982011,12.9954271975621,12.9954271975621,12.9954271978721,12.9954271978721,12.9954271978021,12.9954271978021,12.9954271975721,12.9954271974721,12.9480030661721,12.6505924961721,12.9954271973721,12.9954271973821,12.9954271973871,12.9954271973871,12.0918442993011,12.9954271975011,11.6673765697311,12.9954271979011,12.9954271979011,12.9954271979011,11.8777703953911,11.3219445724911,12.9954271974011,12.9954271974511,12.9954271974511,12.9954271974011,12.6114159556691,12.9954271973691,12.9954271974311,12.9954271976011,12.9954271977611,12.9954271977611,12.9954271977011,12.9954271978011,12.9954271977411,12.9954271977411,12.9954271977411,12.9954271982011,12.9954271974011,12.9954271974011,12.9954271979011,11.3752351612011,9.5418200079311
"t132",3.1242745784711,3.1242745783711,3.1242745783711,1.7309727874111,0.0004781998222,0,1.4317222111711,5.4993826069711,5.4993826069711,9.4838981922311,9.4838981922511,9.4838981922511,9.4721881070011,9.4838981922711,9.0922544464711,9.4838981926311,7.7829087495311,9.4838981926211,9.4838981926331,9.4838981926331,9.4838981925711,9.4625974695711,9.4838981922911,9.4838981922911,9.4838981922711,7.5773548587311,8.9062896278311,12.9954271975311,11.6122999187311,12.9954271977011,12.9954271977011,12.9954271977011,11.7845087462011,12.9954271976011,12.9954271977011,12.9954271977011,12.9954271976211,12.9954271976211,12.9954271977311,12.9954271977311,12.9954271973011,12.4073600463011,11.5117129333011,12.9954271977911,12.9954271977911,11.9016287186111,12.9954271977311,12.9954271977311,12.9954271976961,12.9954271976961,12.9954271977911,12.9954271978711,12.9954271978711,12.9954271978711,12.9954271978711,12.9954271980911,12.9954271980911,10.9049290067911,10.6103709059011,12.9534075167011,12.9446293855511,12.9954271977111,12.9954271977011,11.8242824440011,12.9954271978011,12.9954271978711,12.9954271978711,12.9954271978611,12.9954271978611,12.9954271977811,12.9954271976811,12.9954271976811,12.9954271978111,12.9954271978111,12.9954271978011,10.7478890145011,10.3066725454911,12.9954271980911,12.8664185878211,12.9954271981211,12.9954271981511,12.9954271981511,12.9954271975911,12.1686599363111,12.9954271976611,11.8705476575011,12.6504680007011,12.9954271973011,12.9954271982011,12.9954271975621,12.9954271975621,12.9954271978721,12.9954271978721,12.9954271978021,12.9954271978021,12.9954271975721,12.9954271974721,12.9480030661721,12.6505924961721,12.9954271973721,12.9954271973821,12.9954271973871,12.9954271973871,12.0918442993011,12.9954271975011,11.6673765697311,12.9954271979011,12.9954271979011,12.9954271979011,11.8777703953911,11.3219445724911,12.9954271974011,12.9954271974511,12.9954271974511,12.9954271974011,12.6114159556691,12.9954271973691,12.9954271974311,12.9954271976011,12.9954271977611,12.9954271977611,12.9954271977011,12.9954271978011,12.9954271977411,12.9954271977411,12.9954271977411,12.9954271982011,12.9954271974011,12.9954271974011,12.9954271979011,11.3752351612011,9.5418200079311
"t39",2.8047298709,2.8047298708,2.8047298708,1.43172221116,1.4317222111711,1.4317222111711,0,5.1798378994,5.1798378994,9.16435348466,9.16435348468,9.16435348468,9.15264339943,9.1643534847,8.7727097389,9.16435348506,7.46336404196,9.16435348505,9.164353485062,9.164353485062,9.164353485,9.143052762,9.16435348472,9.16435348472,9.1643534847,7.25781015116,8.58674492026,12.67588248996,11.29275521116,12.67588249013,12.67588249013,12.67588249013,11.46496403863,12.67588249003,12.67588249013,12.67588249013,12.67588249005,12.67588249005,12.67588249016,12.67588249016,12.67588248973,12.08781533873,11.19216822573,12.67588249022,12.67588249022,11.58208401104,12.67588249016,12.67588249016,12.675882490125,12.675882490125,12.67588249022,12.6758824903,12.6758824903,12.6758824903,12.6758824903,12.67588249052,12.67588249052,10.58538429922,10.29082619833,12.63386280913,12.62508467798,12.67588249014,12.67588249013,11.50473773643,12.67588249023,12.6758824903,12.6758824903,12.67588249029,12.67588249029,12.67588249021,12.67588249011,12.67588249011,12.67588249024,12.67588249024,12.67588249023,10.42834430693,9.98712783792,12.67588249052,12.54687388025,12.67588249055,12.67588249058,12.67588249058,12.67588249002,11.84911522874,12.67588249009,11.55100294993,12.33092329313,12.67588248973,12.67588249063,12.675882489991,12.675882489991,12.675882490301,12.675882490301,12.675882490231,12.675882490231,12.675882490001,12.675882489901,12.628458358601,12.331047788601,12.675882489801,12.675882489811,12.675882489816,12.675882489816,11.77229959173,12.67588248993,11.34783186216,12.67588249033,12.67588249033,12.67588249033,11.55822568782,11.00239986492,12.67588248983,12.67588248988,12.67588248988,12.67588248983,12.291871248098,12.675882489798,12.67588248986,12.67588249003,12.67588249019,12.67588249019,12.67588249013,12.67588249023,12.67588249017,12.67588249017,12.67588249017,12.67588249063,12.67588248983,12.67588248983,12.67588249033,11.05569045363,9.22227530036
"t96",5.4993826071,5.499382607,5.499382607,5.49938260696,5.4993826069711,5.4993826069711,5.1798378994,0,0.2055681476,9.48389819286,9.48389819288,9.48389819288,9.47218810763,9.4838981929,9.0922544471,9.48389819326,7.78290875016,9.48389819325,9.483898193262,9.483898193262,9.4838981932,9.4625974702,9.48389819292,9.48389819292,9.4838981929,7.57735485936,8.90628962846,12.99542719816,11.61229991936,12.99542719833,12.99542719833,12.99542719833,11.78450874683,12.99542719823,12.99542719833,12.99542719833,12.99542719825,12.99542719825,12.99542719836,12.99542719836,12.99542719793,12.40736004693,11.51171293393,12.99542719842,12.99542719842,11.90162871924,12.99542719836,12.99542719836,12.995427198325,12.995427198325,12.99542719842,12.9954271985,12.9954271985,12.9954271985,12.9954271985,12.99542719872,12.99542719872,10.90492900742,10.61037090653,12.95340751733,12.94462938618,12.99542719834,12.99542719833,11.82428244463,12.99542719843,12.9954271985,12.9954271985,12.99542719849,12.99542719849,12.99542719841,12.99542719831,12.99542719831,12.99542719844,12.99542719844,12.99542719843,10.74788901513,10.30667254612,12.99542719872,12.86641858845,12.99542719875,12.99542719878,12.99542719878,12.99542719822,12.16865993694,12.99542719829,11.87054765813,12.65046800133,12.99542719793,12.99542719883,12.995427198191,12.995427198191,12.995427198501,12.995427198501,12.995427198431,12.995427198431,12.995427198201,12.995427198101,12.948003066801,12.650592496801,12.995427198001,12.995427198011,12.995427198016,12.995427198016,12.09184429993,12.99542719813,11.66737657036,12.99542719853,12.99542719853,12.99542719853,11.87777039602,11.32194457312,12.99542719803,12.99542719808,12.99542719808,12.99542719803,12.611415956298,12.995427197998,12.99542719806,12.99542719823,12.99542719839,12.99542719839,12.99542719833,12.99542719843,12.99542719837,12.99542719837,12.99542719837,12.99542719883,12.99542719803,12.99542719803,12.99542719853,11.37523516183,9.54182000856
"t97",5.4993826071,5.499382607,5.499382607,5.49938260696,5.4993826069711,5.4993826069711,5.1798378994,0.2055681476,0,9.48389819286,9.48389819288,9.48389819288,9.47218810763,9.4838981929,9.0922544471,9.48389819326,7.78290875016,9.48389819325,9.483898193262,9.483898193262,9.4838981932,9.4625974702,9.48389819292,9.48389819292,9.4838981929,7.57735485936,8.90628962846,12.99542719816,11.61229991936,12.99542719833,12.99542719833,12.99542719833,11.78450874683,12.99542719823,12.99542719833,12.99542719833,12.99542719825,12.99542719825,12.99542719836,12.99542719836,12.99542719793,12.40736004693,11.51171293393,12.99542719842,12.99542719842,11.90162871924,12.99542719836,12.99542719836,12.995427198325,12.995427198325,12.99542719842,12.9954271985,12.9954271985,12.9954271985,12.9954271985,12.99542719872,12.99542719872,10.90492900742,10.61037090653,12.95340751733,12.94462938618,12.99542719834,12.99542719833,11.82428244463,12.99542719843,12.9954271985,12.9954271985,12.99542719849,12.99542719849,12.99542719841,12.99542719831,12.99542719831,12.99542719844,12.99542719844,12.99542719843,10.74788901513,10.30667254612,12.99542719872,12.86641858845,12.99542719875,12.99542719878,12.99542719878,12.99542719822,12.16865993694,12.99542719829,11.87054765813,12.65046800133,12.99542719793,12.99542719883,12.995427198191,12.995427198191,12.995427198501,12.995427198501,12.995427198431,12.995427198431,12.995427198201,12.995427198101,12.948003066801,12.650592496801,12.995427198001,12.995427198011,12.995427198016,12.995427198016,12.09184429993,12.99542719813,11.66737657036,12.99542719853,12.99542719853,12.99542719853,11.87777039602,11.32194457312,12.99542719803,12.99542719808,12.99542719808,12.99542719803,12.611415956298,12.995427197998,12.99542719806,12.99542719823,12.99542719839,12.99542719839,12.99542719833,12.99542719843,12.99542719837,12.99542719837,12.99542719837,12.99542719883,12.99542719803,12.99542719803,12.99542719853,11.37523516183,9.54182000856
"t51",9.48389819236,9.48389819226,9.48389819226,9.48389819222,9.4838981922311,9.4838981922311,9.16435348466,9.48389819286,9.48389819286,0,1.47031766122,1.47031766122,1.45860757597,1.74544554584,1.35380180004,3.1676778156,2.5972729775,4.41460439141,4.414604391422,4.414604391422,4.54467130306,4.52337058006,6.51391095618,6.51391095618,6.51391095616,7.57735485862,8.90628962772,12.99542719742,11.61229991862,12.99542719759,12.99542719759,12.99542719759,11.78450874609,12.99542719749,12.99542719759,12.99542719759,12.99542719751,12.99542719751,12.99542719762,12.99542719762,12.99542719719,12.40736004619,11.51171293319,12.99542719768,12.99542719768,11.9016287185,12.99542719762,12.99542719762,12.995427197585,12.995427197585,12.99542719768,12.99542719776,12.99542719776,12.99542719776,12.99542719776,12.99542719798,12.99542719798,10.90492900668,10.61037090579,12.95340751659,12.94462938544,12.9954271976,12.99542719759,11.82428244389,12.99542719769,12.99542719776,12.99542719776,12.99542719775,12.99542719775,12.99542719767,12.99542719757,12.99542719757,12.9954271977,12.9954271977,12.99542719769,10.74788901439,10.30667254538,12.99542719798,12.86641858771,12.99542719801,12.99542719804,12.99542719804,12.99542719748,12.1686599362,12.99542719755,11.87054765739,12.65046800059,12.99542719719,12.99542719809,12.995427197451,12.995427197451,12.995427197761,12.995427197761,12.995427197691,12.995427197691,12.995427197461,12.995427197361,12.948003066061,12.650592496061,12.995427197261,12.995427197271,12.995427197276,12.995427197276,12.09184429919,12.99542719739,11.66737656962,12.99542719779,12.99542719779,12.99542719779,11.87777039528,11.32194457238,12.99542719729,12.99542719734,12.99542719734,12.99542719729,12.611415955558,12.995427197258,12.99542719732,12.99542719749,12.99542719765,12.99542719765,12.99542719759,12.99542719769,12.99542719763,12.99542719763,12.99542719763,12.99542719809,12.99542719729,12.99542719729,12.99542719779,11.37523516109,9.54182000782
