"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122","c123","c124","c125","c126","c127","c128","c129","c130","c131","c132","c133","c134","c135","c136","c137","c138","c139","c140","c141","c142","c143","c144","c145","c146","c147","c148","c149","c150","c151","c152","c153","c154","c155","c156","c157","c158","c159","c160","c161","c162","c163","c164","c165","c166","c167","c168","c169","c170","c171","c172","c173"
"t1",0.0193866198272576,-0.0149951741017201,0.023416876136695,-0.0428739949169344,0.0013820124204829,0.0219683750955923,-0.0164773503734607,0.00535504128618562,-0.0231638359151634,0.0256679341733503,0.0184775772057072,0.00671724592696711,-0.00842020555204715,-0.066006689142762,-0.0280884020517223,0.0994717224065493,0.0119276728753735,-0.0138252263550771,-8.77958846498879e-05,-0.000862369564092064,0.00287252871728796,0.00601554241226169,0.00230434007199926,-0.000170812686046739,-0.0215007554643942,0.0220195699253778,-0.0413400493840615,0.000894915140954713,-0.0675063762073449,0.000769623478493556,-0.0321620220987437,0.019489127859621,-1.02447282306861e-05,0.00371817318906598,0.0416056758034985,-0.0717300070662058,-0.000761112127733216,0.000873205302064316,0.00243289658624957,0.0205385510150776,-0.00195414744481626,-0.00852394955379875,0.000761169114726052,-0.000122556457574362,-0.0577550092461092,-0.000341631231756701,-0.000370299845507648,0.039961274667553,-0.107845735190432,-0.000135753961888999,0.000364660215353193,-1.62175863381879e-05,-0.112965304079677,0.000222386769140334,-0.0310460756319591,0.00192367751000357,-0.00749593819089486,0.0205630832478361,0.0845686007354128,-0.246730777703554,0.146684237747266,0.000709297935579544,-0.0297902129628237,0.00915687359414827,-0.000858393639167413,0.000301743495911825,-6.17719779788362e-05,-0.0171113615640907,-0.00288449121045757,-9.2833653645302e-16,2.64797503635868e-05,-4.86387582651434e-05,5.43860005714094e-05,-0.000545967794546224,-0.000564882097868508,-0.000452081419143668,-8.06536233397857e-07,0.000734392135919137,0.000314565236105876,9.21027601589734e-05,5.42879586259734e-07,-0.000138719087245601,0.000606152383533111,0.000148719213595264,6.37837526542577e-05,1.0522226487016e-15,1.43648843639877e-16,-0.0176323536058151,6.65470763687066e-06,-8.1483635789147e-05,0.000228402669474984,0.00107361853004601,1.48663934687057e-05,1.00952514177615e-05,0.000348092105756114,-0.0114657846342877,-0.000572566289092057,0.00168120713041827,2.85505722081678e-06,6.98822536412956e-06,-1.08795870709175e-15,-0.000791915913669796,3.15776567754163e-15,-0.0380481589646571,-0.0128350095586551,6.75195295787473e-06,0.000103408006938646,0.0196503736152382,-0.00552912756160145,2.93291213851011e-14,-0.0608859772005281,-0.252298843481305,0.00247526176400497,0.00123231735498949,3.28675652614293e-07,-1.8555243337532e-05,-0.00297529376467697,-3.49792372254622e-15,0.00445709241939565,-1.7012575332332e-14,0.615322726241852,-0.00155693135028073,-0.0294102858690855,1.04634757809884e-05,-0.0139622592120192,0.00570508760525498,6.73267320900763e-14,0.0887984250841943,0.403559087016491,0.000855382229139275,-0.0459326030205736,-0.000791015527985095,0.451945404292635,3.59214849960509e-15,0.0218440773846514,-2.44733011080902e-15,0.0729075111423099,0.0110788893974208,0.00149816354467682,-1.31308300265201e-15,0.0108881698901481,-8.67595367379924e-16,2.33217284955602e-05,4.96680310641537e-15,-7.13916727197357e-06,0.00030688285443015,0.0552070498579811,1.83107118946149e-14,-0.000162385102615894,1.63033196469708e-15,-5.58750628917995e-06,7.70178429093851e-05,2.16883291026686e-07,2.91532064429369e-05,2.02544052471572e-15,-3.87631896956624e-06,-6.58564625393667e-16,3.48114222792045e-15,3.22619388222617e-16,7.31597660822597e-16,0.000747633564658355,9.84216065440808e-16,-1.85772245964958e-15,6.51478891180807e-16,-3.95827376290236e-16,-1.99901955997411e-06,8.4079173432928e-16,1.44661747885749e-14,-3.95099565703058e-15,-2.74242969005542e-16,-9.19872582021466e-15,-6.16132663382062e-16,-1.02226339327653e-14
"t43",0.058619314834741,0.00447007948307176,0.00463996866058974,-0.144755235726031,-0.00838680688831788,-0.0183563126956137,-0.340676096250373,-0.0574414627577137,0.0326235904730521,-0.0683346712637282,-0.00309701191223102,-0.00164790560990759,0.00513400551291492,0.0146242543028618,0.00553559491770465,-0.0163711512213773,0.00215017558236906,0.00159763385747158,0.000122483761513828,4.13291493759413e-05,-0.000131462018089808,-0.000141376049015925,-0.000237498912116673,2.91540740065491e-06,-0.000414068860185079,0.00063679939249018,-0.00189084052572901,0.000122246269060888,-0.00374530103347179,5.50872266058438e-05,-0.00451894161975278,0.0145556990206148,-2.7208885439128e-06,0.00335161404325957,0.0402516811551321,-0.021144857522915,-0.000344805858955621,0.00055007672623928,0.00363697931094189,0.886535521258198,0.028425673048299,0.0710593570190594,-0.000660515987444277,0.000103415403319558,0.087545486542377,5.90737414208926e-05,0.000254822287661263,-0.00976830398931684,0.0264338932471762,3.28033837783962e-05,-0.000532114486783751,3.91101332922492e-06,0.0429859183416325,-0.00049408842082317,-0.0110784183423261,-0.194134582598822,0.000615162482706077,-0.00337046412372216,-0.0074895705758075,0.0231638864127204,-0.0137987086853049,-7.05246858131275e-05,-0.00107960023941572,0.00137409394351507,7.07330642753257e-05,7.83642030889568e-05,5.43008736357478e-06,-0.00878673612855358,-0.000398001575401944,-3.73110511562624e-16,2.78867621023812e-05,2.72290881106784e-06,-3.0463009534801e-06,3.05857700620124e-05,3.16724584222048e-05,2.49712568964304e-05,2.49122020252263e-06,-0.00145371033613691,-0.000414701252579644,-4.7032387804114e-06,-2.75155108473544e-08,6.99728253981658e-06,-3.0148470492562e-05,-0.000105210972404043,-3.02934799547242e-05,-1.7015197739917e-16,-2.38399418650128e-17,0.000794781170526315,-2.99573424666771e-07,3.56526826524873e-06,-9.62477015685083e-06,-4.48297554456004e-05,-4.26766575093246e-06,-4.08647829890837e-07,-1.42984494889566e-05,0.00251775099962365,2.07811244284038e-05,-0.0124958660317202,-9.68642898641471e-08,-9.70004637341412e-07,-1.33372987615231e-15,9.71145162897426e-05,5.31405253552182e-16,0.0013240364196489,0.00132868458896676,-6.85347120779834e-07,-3.55465059504484e-06,-0.000710816714103327,0.000215712706471346,3.71651360349798e-17,0.00244004097327708,0.0166528339280235,-0.000260034604436498,-7.69889162811091e-05,-1.77819459806563e-06,-4.95185253550871e-07,-3.49970803345452e-05,-7.12989546397008e-16,-0.000198486453053501,-6.84519029206617e-16,-0.00923742218567468,2.42252165917961e-05,0.000263659985790237,-1.70359092404265e-07,2.45441106263985e-05,5.24777590938546e-06,-8.44918230379621e-16,-0.0015940138473906,-0.00824397866650594,-2.41899096987039e-05,0.00221677165855636,-1.27079614653924e-05,0.00201393229878234,-4.00170153488531e-16,-4.72839652223395e-05,-4.06439910221096e-16,-0.000460811931463367,-7.65158993492219e-05,3.38540705045482e-05,-2.0409153943072e-16,0.0003004976503099,-5.15489719560548e-16,-1.74432724393827e-07,-8.75207963295894e-16,5.83657174205908e-08,1.14502320525581e-05,0.00218916070704429,-1.86314197402453e-17,8.72816282895438e-07,-1.63928743220703e-15,-2.81357816199606e-07,-3.96220692267135e-07,-9.82012796089407e-10,-1.15746183385032e-07,-9.56109756797465e-16,1.40888081700054e-08,-1.21827810624039e-16,-1.87887346624378e-15,2.04940060178895e-16,-1.0977963817354e-16,-9.96440915103489e-07,6.61011786354553e-17,-6.98298289806863e-16,-7.36548464926265e-16,-9.45064371456796e-16,-8.91055330281194e-10,-2.32539010592956e-16,1.93178722977836e-14,-3.30520172590338e-15,-3.79876973146663e-15,-9.36541534142321e-15,-1.30926740650768e-15,-9.42689765721432e-15
"t163",0.059858865821185,0.00464521691064398,0.00486070637002473,-0.159769621285091,-0.00941391041002558,-0.0209511730799239,-0.406666516528489,-0.0717907512959755,0.0437882145099486,-0.0925107533011862,-0.00437339909158004,-0.00251418132231108,0.00791026242182669,0.0231603672509826,0.00877729396440768,-0.0301871027639382,0.0042175206572358,0.00344579686568299,0.000327426254013382,0.00017755012542393,-0.000588930470906509,-0.00123551984301361,-0.00236884767925803,3.43506744827161e-05,0.0170099597332773,-0.0031856670915244,0.00624795436586719,-0.000368127973936061,0.0103745128871664,-0.00012177384659845,0.00624585724228058,-0.0169729668397615,2.08617007893031e-06,-0.00254725869850832,-0.0260011865360571,0.0115148334733161,0.000169801837220953,-0.000249414995188451,-0.00140669212237021,-0.29822351234854,-0.00935239837956133,-0.0230852598382757,0.000148355260627871,-2.15181897386909e-05,-0.015912309274881,-8.60345681056045e-06,-3.16349573403175e-05,0.0011621372633614,-0.00145757350755132,-8.1105038830881e-07,9.02003408915364e-06,-4.86020814034317e-08,0.00578428134765524,-0.000100718574327135,-0.00285946086498865,-0.435950487379069,-0.000325867666759078,0.00127338060385989,0.00226766553819019,-0.00377791207004707,0.00207311510209827,5.85310546724846e-06,7.76815096288404e-05,-4.46392698105194e-05,-1.95108703806248e-06,-7.10887913019773e-07,-3.92633378758847e-08,-0.000169638290465397,-8.05619966532159e-06,-7.69745616838081e-16,1.15728585858742e-06,1.42956624105164e-07,-1.61863291757029e-07,1.63151641421632e-06,1.82717663865937e-06,1.79998506550042e-06,1.88047458130169e-07,-0.000117015181793634,-3.62472253801805e-05,-4.36261788498158e-07,-2.62240711843415e-09,6.77401943228887e-07,-3.04308977183813e-06,-1.09761594216862e-05,-3.61753080126193e-06,-3.48610299475495e-16,-8.84565641392033e-16,9.9789391783448e-05,-3.77047265976206e-08,4.72615883217812e-07,-1.36372118341172e-06,-6.4578833967899e-06,-6.29841947140549e-07,-6.29072292981461e-08,-2.32290231939702e-06,0.000419409595949848,3.66724618580898e-06,-0.0192030644575448,-1.18030118508347e-08,-1.54279310551791e-07,1.64986872338543e-15,1.65335052659081e-05,-9.25533509920939e-16,0.000238667827260486,0.000242132651416609,-1.2520146895098e-07,-6.53801966037359e-07,-0.000133320721015851,4.11899221118432e-05,1.58649017696905e-17,0.000467869804793733,0.00328578177769046,-5.16752105760358e-05,-1.53034156141409e-05,-3.55956983125089e-07,-1.00294309338474e-07,-7.12299972059659e-06,-2.90959907558325e-16,-4.08929174131814e-05,1.12272013503951e-14,-0.00200636803299777,5.29235490118887e-06,5.76799590098435e-05,-3.74744577473093e-08,5.40153007074331e-06,1.15673832650886e-06,-3.90889807157262e-19,-0.00035656658016852,-0.00186250790930018,-5.52224701328176e-06,0.000508975134347204,-2.94851354962696e-06,0.000469281689900611,-1.11805799352879e-15,-1.11009800381331e-05,6.61167180902311e-16,-0.000110261597191545,-1.84833675613573e-05,8.18408203350429e-06,9.0155240039798e-16,7.33247632542624e-05,5.06190501446567e-16,-4.31420610276951e-08,1.16802853764189e-15,1.45201327772696e-08,2.85107234100681e-06,0.000547821349063079,3.41231379399142e-16,2.21311595916661e-07,7.58351798098656e-15,-7.20528468278974e-08,-1.01971483092259e-07,-2.56827587911217e-10,-3.06377725753272e-08,-4.08503675314887e-15,3.754452558376e-09,-5.5732806248739e-15,1.9414161714796e-14,3.88944809762314e-16,-1.74102123253243e-15,-2.76646475022259e-07,-1.39432092945279e-15,-7.10720105955587e-15,1.5936370966434e-14,4.22092410902883e-16,-2.54504387362089e-10,8.74157271050267e-15,-0.707106781186542,-4.73214963989279e-14,1.03017423329981e-13,1.62017566705497e-13,-2.03833960294782e-14,-1.18818041452333e-14
"t164",0.0598588658211847,0.00464521691064368,0.00486070637002523,-0.159769621285092,-0.00941391041002547,-0.0209511730799233,-0.40666651652849,-0.0717907512959761,0.0437882145099489,-0.0925107533011866,-0.00437339909157955,-0.00251418132231158,0.0079102624218265,0.0231603672509825,0.0087772939644078,-0.0301871027639394,0.00421752065723884,0.0034457968656825,0.000327426254012328,0.000177550125424209,-0.000588930470906969,-0.00123551984301291,-0.00236884767925723,3.4350674483236e-05,0.017009959733277,-0.00318566709152444,0.00624795436587003,-0.00036812797393739,0.0103745128871702,-0.000121773846597418,0.00624585724228004,-0.0169729668397607,2.08617007974753e-06,-0.0025472586985083,-0.0260011865360559,0.0115148334733143,0.000169801837219002,-0.00024941499518857,-0.00140669212237075,-0.298223512348554,-0.00935239837956118,-0.0230852598382761,0.000148355260626657,-2.15181897388257e-05,-0.0159123092748822,-8.60345681058576e-06,-3.16349573368605e-05,0.00116213726336272,-0.00145757350755216,-8.11050387377352e-07,9.02003408874088e-06,-4.86020830650469e-08,0.00578428134765563,-0.000100718574326247,-0.00285946086499029,-0.435950487379078,-0.000325867666760017,0.00127338060385426,0.00226766553819064,-0.00377791207004745,0.00207311510210041,5.85310546639826e-06,7.76815096309325e-05,-4.46392698101768e-05,-1.95108703729115e-06,-7.10887910000663e-07,-3.92633414622001e-08,-0.000169638290461058,-8.05619966839986e-06,-5.97610228416442e-16,1.15728587314674e-06,1.429566285332e-07,-1.61863292206876e-07,1.63151641329585e-06,1.82717663467041e-06,1.79998506533856e-06,1.88047454182452e-07,-0.000117015181796035,-3.62472253796434e-05,-4.36261792310622e-07,-2.62240898966545e-09,6.77401942681196e-07,-3.04308976802734e-06,-1.09761594423243e-05,-3.61753079235381e-06,-2.46570626216253e-16,-4.52456204023136e-16,9.97893917860479e-05,-3.77047267440969e-08,4.72615884031423e-07,-1.3637211809446e-06,-6.45788340051783e-06,-6.29841961838906e-07,-6.29072298910741e-08,-2.32290231882387e-06,0.000419409595948117,3.66724618796927e-06,-0.019203064457536,-1.1803015334612e-08,-1.54279333488719e-07,-1.05807661118905e-15,1.65335052628114e-05,1.47677797695582e-15,0.000238667827263348,0.00024213265141239,-1.25201458670468e-07,-6.5380195906555e-07,-0.000133320721022782,4.11899221188097e-05,-9.88143023708493e-16,0.000467869804793016,0.00328578177768304,-5.16752105759931e-05,-1.53034156324372e-05,-3.5595698330977e-07,-1.00294316175723e-07,-7.12299972197949e-06,-9.89877250624177e-16,-4.08929174059976e-05,-8.42683078641217e-15,-0.00200636803299233,5.29235490791878e-06,5.76799590081721e-05,-3.74744578731235e-08,5.4015300707741e-06,1.15673833889468e-06,4.43814008292765e-15,-0.000356566580161819,-0.0018625079093057,-5.52224702910479e-06,0.000508975134340671,-2.94851354776872e-06,0.000469281689885415,1.42627396751193e-15,-1.11009800363151e-05,-1.37287047480126e-15,-0.000110261597195391,-1.84833675651104e-05,8.18408200896982e-06,-1.16137430646476e-15,7.33247632503037e-05,9.89623795784733e-16,-4.31420693760001e-08,-1.93771651139966e-15,1.45201465955388e-08,2.85107233780493e-06,0.000547821349058607,1.48256243723395e-16,2.21311593958836e-07,-3.04979131848304e-15,-7.20528561995768e-08,-1.01971455190865e-07,-2.56830326449759e-10,-3.06377823170455e-08,3.90622874583577e-15,3.75444381345644e-09,7.91229667516958e-15,-1.83576849973462e-14,-1.61019860393776e-15,8.74362586464278e-16,-2.76646424455314e-07,1.75748537461272e-15,6.03431467129909e-15,-1.49911138334092e-14,-1.01931172884267e-15,-2.5445358595206e-10,-8.56807325393165e-15,0.707106781186554,3.84959490321427e-14,-1.01776933123679e-13,-1.73153170775184e-13,1.89729806956847e-14,-8.39728544455828e-15
"t91",0.0595376308380981,0.00459989248889031,0.00480361697601554,-0.155901859294255,-0.00914965189581569,-0.0202843583914653,-0.389761754129681,-0.0681261581160965,0.0409497134972518,-0.0863673969283288,-0.00404986296389847,-0.00229553924342739,0.00720991958171113,0.021010113895213,0.00796075812721093,-0.0267319726092188,0.00370187696733941,0.00298654800112036,0.000276869359970695,0.000144329633217168,-0.000477453296016869,-0.000971245078309027,-0.00185464428791777,2.67761838353872e-05,0.0128487567654568,-0.00228579098262634,0.00434801097862261,-0.000253930103025469,0.0070941157525567,-8.09923920112737e-05,0.00381875541625269,-0.00994328153400753,1.05391597319831e-06,-0.00128178856869556,-0.0120664528366834,0.00481348368735851,6.59691564526552e-05,-9.05308728966524e-05,-0.000437066569739653,-0.0780722338933833,-0.00237355965916817,-0.00575286352200027,1.63557945273754e-05,-1.74542050099426e-06,-0.000482422189272289,4.20215399195929e-07,3.2014486114506e-06,-0.000132907222784077,0.000423034590127061,3.06123377891583e-07,-3.60235454971485e-06,2.00247568144521e-08,-0.0042279067993499,8.25428970925228e-05,0.00249002402650993,0.503826467710659,0.00049062664505432,-0.00210318751987403,-0.00405821723663368,0.00937594533070721,-0.00543749711648486,-2.44894497062705e-05,-0.000368505871461731,0.000446344841589233,2.28661992378379e-05,2.49435389620642e-05,1.72611538564219e-06,-0.00274944124493372,-0.000124479943429976,1.12431546329377e-15,8.63483551858578e-06,8.38414186969384e-07,-9.37660959696125e-07,9.41330096498335e-06,9.722953527697e-06,7.58391848847242e-06,7.54115184581301e-07,-0.000437603980266167,-0.000123653930515368,-1.38948803099333e-06,-8.0874345842329e-09,2.04994194190968e-06,-8.74377725693375e-06,-3.02200804648613e-05,-8.14369151348785e-06,9.25100517155487e-15,4.62440654877449e-15,0.00020435182068316,-7.68235485473147e-08,8.51660629203786e-07,-1.95241343831461e-06,-8.52684361753398e-06,-7.16207053135438e-07,-4.64462165213922e-08,-5.87794985866416e-09,-0.0001926958988286,-6.77223662301375e-06,0.733506972513745,-2.40531450124386e-07,-1.07506879914307e-06,9.93068567181516e-15,8.17826413112605e-05,-1.0030055455421e-15,0.000926593620155024,0.000903932982856297,-4.63441188672439e-07,-2.36517131917474e-06,-0.000453528951147754,0.000133170252197775,-1.54627304657289e-15,0.00149584872830174,0.00979044731918138,-0.000151517425235975,-4.48463781341541e-05,-1.02726923376747e-06,-2.82459856980261e-07,-1.98647173639105e-05,4.43264381999225e-15,-0.000111387902892704,6.20333028028268e-15,-0.00499440803376228,1.30574673956797e-05,0.00014201275484711,-9.15082694502015e-08,1.31809289487662e-05,2.81607327728126e-06,-1.36110535899363e-14,-0.000849850697961087,-0.00437836399017488,-1.28007135188221e-05,0.0011709186718598,-6.69209054941379e-06,0.00105934431564018,-1.17729729835324e-15,-2.48258163464401e-05,2.48539711543672e-16,-0.000240995964963384,-3.995308801377e-05,1.76749889550319e-05,-4.47224234770856e-16,0.000156683058608975,2.99964916106993e-15,-9.08136283040043e-08,6.21489438808414e-16,3.03705584400991e-08,5.95769060055992e-06,0.00113861497030112,1.0704016095129e-15,4.53626288460095e-07,-7.44579589611111e-16,-1.46180985584282e-07,-2.05839327998795e-07,-5.10168957038105e-10,-6.01493177631281e-08,1.6810548358275e-15,7.32346245660656e-09,-1.5420905546206e-15,-2.56800618635632e-15,1.7647101216188e-15,-5.85672353762781e-16,-5.195888842114e-07,-1.65210647438845e-16,-1.20250806133372e-15,-2.08466731030877e-15,-6.55116750977647e-16,-4.66270885827346e-10,-2.81685609756874e-16,9.37449278702938e-15,-1.8204721922935e-15,-4.68904823711382e-17,-1.16306519617967e-14,-2.04266597956344e-15,-8.55507767659361e-15
"t92",0.0595808772875905,0.00460595502942118,0.00481123084151069,-0.15640825936382,-0.00918405246706048,-0.0203706775976962,-0.391918352603514,-0.0685870271216484,0.0412992907598898,-0.0871221566750146,-0.00408915317539667,-0.00232156399394496,0.00729307748105233,0.0212637281512877,0.00805703749997239,-0.0271258935613489,0.00375994192976785,0.00303735986964704,0.00028227499153884,0.000147694669513885,-0.000488703994808145,-0.000996825811519955,-0.00190414674550875,2.75010786553322e-05,0.0132305818037711,-0.0023629373785618,0.00450451090773139,-0.000263229262195933,0.00735823760651345,-8.4160526224876e-05,0.00398815850673033,-0.0104083574443603,1.11086571566536e-06,-0.00135127323137986,-0.0127608859357343,0.00510876070052477,7.01713294983084e-05,-9.64778729661384e-05,-0.000467502919267026,-0.0837857547693761,-0.00254860724997166,-0.00617899210193028,1.77186455211538e-05,-1.89402754376139e-06,-0.000524977527451162,4.59198160848424e-07,3.50763053390203e-06,-0.000145711910608477,0.00046751417489331,3.39528585161614e-07,-3.99892869521016e-06,2.22402293157803e-08,-0.00474835057577223,9.29547610404606e-05,0.00280831297150697,0.572516646803426,0.000561826848776896,-0.0024151813914951,-0.00467174513596562,0.0109042456238582,-0.00633474033243897,-2.89327173302104e-05,-0.000436884570004886,0.000538249252331101,2.76506627817877e-05,3.05319106928154e-05,2.11575813823315e-06,-0.00345348040227789,-0.000156518628095295,3.68280503522229e-16,1.11699758153012e-05,1.1055418797332e-06,-1.23791936105442e-06,1.2432656410851e-05,1.2955298872665e-05,1.04664460233602e-05,1.05115182258425e-06,-0.000619869490969591,-0.000179689139716859,-2.06620882295848e-06,-1.21734736353668e-08,3.10912867514896e-06,-1.35643162971871e-05,-4.78612365326554e-05,-1.46366908474917e-05,-8.73605434871162e-15,-3.36018393072316e-15,0.000396375534874934,-1.49661704555754e-07,1.85756318184878e-06,-5.40201549393461e-06,-2.57630990890147e-05,-2.55155775814354e-06,-2.66466895099819e-07,-1.08815174928286e-05,0.00209855634308837,2.21330332322021e-05,-0.679007423096009,1.44106238860841e-07,2.20858873338679e-07,-9.24116248766289e-15,1.98382283594868e-06,4.42689488507149e-16,0.000208337471172325,0.000234871436059511,-1.2397590949915e-07,-6.81954285859938e-07,-0.000156385289956186,5.22085501609815e-05,-4.02977762672256e-17,0.000601998392928293,0.00458084235271459,-7.31406131830093e-05,-2.16712142781252e-05,-5.10855868312368e-07,-1.46754022511467e-07,-1.04972231166517e-05,-2.35918725657508e-15,-6.12155521106094e-05,-5.30101496932854e-15,-0.0031329825481068,8.286880536647e-06,9.037171641755e-05,-5.88482635469684e-08,8.48385068842323e-06,1.81792377693785e-06,6.46071638321381e-15,-0.00056305025133333,-0.00294812834281596,-8.75762869917098e-06,0.000807817429160671,-4.68457936519576e-06,0.000745800547297379,7.60409437643629e-16,-1.76474436844832e-05,3.10043330428279e-16,-0.000175249525506883,-2.93607865465744e-05,1.29996489084177e-05,-7.64214938647391e-17,0.000116371268224281,-2.29133172973361e-15,-6.83567987713576e-08,4.14062386079284e-16,2.29868919385282e-08,4.51293383693608e-06,0.000866445000890302,4.03727241434436e-17,3.49199360776307e-07,-2.62171683491102e-15,-1.13459962084569e-07,-1.60399502479534e-07,-4.02456903197034e-10,-4.78628661509614e-08,-1.43724242199958e-15,5.85463359499923e-09,5.45858416767113e-16,1.44044638824751e-15,-1.18351165214292e-15,1.57706245648203e-15,-4.26161844378379e-07,1.15718142071806e-15,-8.25653410561978e-16,8.51761559328708e-16,-2.58016464803582e-16,-3.88364565601764e-10,1.61645166776212e-15,1.88052589155464e-14,-5.50339573790217e-15,-3.65527879637254e-16,-7.46313391069864e-15,-7.14602871794085e-16,-1.06805135043916e-14
"t76",0.0882160917430975,0.0258403630098311,-0.0217737262319675,-0.0526135380891529,-0.00538635619337258,-0.0268979071014152,0.0545390222877344,-0.0545127774330806,-0.00557070844174973,0.0204153473459934,-0.00354261894109523,-0.000159165958892551,-0.00562588312372888,-0.0162944376619612,0.0366093904239582,0.0702739687922638,-0.59039787829787,0.0115767968379755,0.0880598850071147,0.000305395959768875,-0.00102145429306165,-0.00299084189537424,-0.0464106196762573,6.30671216702471e-05,0.126975675635954,-0.000356547738482371,0.00388102325248042,-0.00708943749995604,0.00815431334892291,-0.000127561003526982,0.015579322480446,-0.14693339281375,-1.06686781272719e-06,0.00249596941510912,-0.0051936055946367,-0.0030849317291182,-1.57858318263811e-05,6.77110138175502e-06,-3.19128125379807e-05,-0.00224359177224086,-1.52999637142298e-06,0.000108203603628954,-6.85768712009563e-05,1.53633768904703e-05,0.0274768372980707,-2.11342736171448e-05,-0.0104092671624877,-0.00010044847156139,0.00753495092193981,1.41526017594318e-05,-0.00139307453822344,1.93760927768533e-06,0.0844926455400176,-0.00171534300486299,-0.0627134841890699,0.00258619886494636,-0.000545329354448914,-0.177088378794409,0.0291636988682606,-0.050202064886688,0.0297245830708087,0.000298264762755223,0.116725494158249,-0.341729251147329,0.000524935864445815,-0.00269222493069776,6.43477089049632e-06,-0.00748803796214573,-0.000400157686942195,1.41596693393729e-16,0.000131202811483656,9.82055823365324e-08,-1.06629334609222e-07,1.05987480293114e-06,8.66616439945938e-07,1.71413982274387e-07,0.000199400960305297,1.34424876030239e-05,0.000172647866507032,3.85117484983429e-08,2.57802814034712e-10,-6.96600713583458e-08,3.45962704651251e-07,0.000813567332318632,6.65880642250618e-05,1.54036509709288e-16,-7.82448801480399e-16,-5.56574841263473e-06,2.05892728259405e-09,-1.24159390965325e-08,-2.66790600634859e-08,-2.10929688235304e-07,-2.87191515919153e-06,-5.89947695923392e-09,-4.18728821088653e-07,0.000429568798918853,4.57142616290182e-07,-1.21437269069852e-05,-5.03695087835543e-09,-1.69197279594863e-06,-1.50898439426087e-15,0.000161328329943715,-1.14135966503907e-15,0.000201108756034071,0.00189630912061076,-6.11106081096856e-06,-4.09288944058923e-07,-0.000122448585534893,4.8195565183216e-05,-1.75340657131743e-15,0.000581757667844132,0.00699274587403622,-0.000133598047179195,-1.96519149172281e-05,-1.1800250342927e-06,-6.17410299006439e-07,-6.89742443573779e-05,-1.10756907292878e-15,0.000163862809108195,-3.93392898703855e-15,0.00225472593305714,-5.34439183516323e-06,0.00012308648711889,6.57363506663039e-08,0.00258001710768564,-0.00157447054033461,-7.79472949426829e-16,0.000100605687816134,-2.65940540778303e-05,-2.91583616560153e-06,0.00052878224036115,-1.12743881523573e-05,0.00434243733836687,3.0662304377974e-15,0.000154785845026027,-3.49045494217933e-15,0.000589892181048272,0.000757774430883444,-0.627601395051262,1.02563166272595e-13,-0.00196826265122185,2.70977873995217e-14,5.7443693452228e-09,7.91755861121308e-15,-1.00529116036233e-08,-0.000810974196317496,-0.00255577174639659,6.17541477131755e-15,7.85742997834915e-08,3.16712945744969e-15,1.77496001652429e-07,-5.87149598819253e-09,6.3802070197051e-12,1.41695267529975e-09,-3.10714256588896e-15,-1.93090545883237e-10,1.35504932926072e-15,1.78642826465896e-15,-2.01013899507822e-15,2.11176478890647e-15,1.12702246237752e-08,1.18817456962562e-16,-5.44913587978337e-17,1.26644312711356e-15,-5.54928483007143e-17,4.67978311470877e-12,7.0607449944811e-16,1.58710518147452e-15,-3.63435425479029e-15,-1.80636738426633e-15,-1.00120654418583e-14,-1.03877859763749e-15,-9.50592290924815e-15
