"accepted_species","trait_BM_trend_scaled"
"t2",NA
"t3",-0.414915738460561
"t4",-0.738304483134862
"t1",0.0187252346375338
"t39",-0.325870186368108
"t41",-0.185498728514019
"t79",-0.0484435691955546
"t80",-0.177094643883556
"t32",0.0823437077172576
"t73",1.23913322732779
"t74",0.319190707235106
"t35",0.825594722283016
"t65",0.0949791799739782
"t66",0.273345071818349
"t33",0.0915047517265547
"t24",0.394458334483063
"t67",0.127617692551483
"t93",0.49319268914508
"t94",0.418941701105443
"t28",0.239089245960966
"t119",-0.240393910004377
"t129",-0.239216225058044
"t130",0.0923377662962501
"t104",0.206661948279491
"t40",0.685034074891621
"t102",0.0291131659557651
"t103",-0.504405581397084
"t50",NA
"t46",NA
"t5",-0.209728735685086
"t6",-0.504088805278257
"t30",-0.116712416943264
"t31",0.0653234189733032
"t7",-0.933194094618279
"t9",1.09022015219437
"t16",1.47410817183416
"t27",1.28024381821528
"t95",0.98708964326397
"t96",0.726009636340376
"t71",0.662676310222823
"t105",1.85822677157271
"t124",1.41490076760869
"t137",NA
"t138",1.41826903457776
"t70",0.935063666333253
"t90",1.18573858880169
"t109",1.27118285084666
"t135",1.30404325255674
"t136",NA
"t108",1.16082079342858
"t64",1.83389085682334
"t91",1.7837867373812
"t92",1.5587687083903
"t69",1.58848485203102
"t29",0.74554914779289
"t112",0.756232636832693
"t133",0.779922948507894
"t134",0.654349893202231
"t63",1.10744988736192
"t52",0.571701738542368
"t120",0.852386868328923
"t121",NA
"t85",0.428823200095915
"t48",1.41617031435716
"t17",2.22150532288929
"t14",-0.273350569559527
"t99",-0.746816818451197
"t100",-0.722215184350767
"t21",-0.495503934229332
"t22",-1.8852559510347
"t113",-1.86325382259225
"t114",-2.38855334683235
"t68",-2.72635522593786
"t97",-2.13665448004311
"t98",-2.46237189743522
"t38",-1.49480882433582
"t127",NA
"t128",-1.97513377298645
"t72",NA
"t117",-1.67332814630701
"t118",NA
"t89",-2.17736283548733
"t58",0.268515247290695
"t59",0.287121188608047
"t86",0.00873298715848074
"t87",0.432457041391096
"t115",0.290301001521714
"t116",0.132287969461112
"t101",0.64664148383693
"t125",0.399226093576837
"t126",0.684116497651336
"t49",0.562315100743887
"t25",0.11536930347249
"t11",-0.583712171803009
"t12",NA
"t77",-0.237322210846593
"t78",-0.168952138309828
"t122",-0.213996013754621
"t123",-0.157369834301573
"t110",0.0474981565772866
"t111",NA
"t88",0.302887990169585
"t51",0.168850124510144
"t10",-0.576046031716451
"t18",-0.349509917745507
"t19",-0.0390452316666794
"t23",0.685567613237084
"t44",NA
"t45",-1.32514307715089
"t26",-1.50115035722272
"t131",-0.00428407806581962
"t132",0.0637144186049228
"t61",-0.00927387421765357
"t62",0.343792867310167
"t60",0.24098683546109
"t8",-0.317530687333713
"t34",-0.222944438798689
"t53",-0.773859356447541
"t54",-0.4417389058993
"t47",0.424901706742116
"t75",0.5103117101991
"t76",0.831211272148365
"t106",0.118812261666104
"t107",0.0149107608321671
"t15",-0.135925593066783
"t20",-1.05179101901689
"t56",-0.940346246128501
"t57",-1.42971231046717
"t43",0.00944120162850347
"t36",-0.456756173549821
"t13",-0.118419053515761
"t81",NA
"t82",-0.429879904505358
"t55",-0.00469581989472354
"t83",-0.137939834406739
"t84",NA
"t42",-0.49829807028835
"t37",-0.451296365036835
