,0,1,2,3,4,5,6,7,8,9,10,11,12
t2,-5.4677105,26.409138,-1.5699655,8.281094,-3.227515,-3.0879428,12.857981,4.6774216,-4.269257,-6.913874,18.131702,-1.9636745,27.360748
t3,-7.2386613,35.81297,-1.9661111,10.651542,-4.264614,-4.305078,18.824043,7.7683544,-6.130748,-9.675383,25.409424,-2.568324,37.494125
t4,-5.771924,28.29221,-1.6208824,8.910534,-3.420298,-3.2747285,13.6484375,4.982223,-4.5619097,-7.4706645,19.10128,-2.0349474,29.197935
t1,-4.7682395,23.330902,-1.3652287,7.4369497,-2.8873408,-2.6324203,10.972396,3.5937235,-3.598138,-6.0155525,15.3399725,-1.7192017,23.647959
t39,-8.75102,42.915104,-3.2875283,11.431951,-5.2887025,-4.2346396,12.21977,2.229022,-4.883286,-9.701676,29.398796,-2.983394,35.473305
t41,-8.773034,42.5533,-3.2931888,11.690278,-5.254911,-4.3110785,12.836973,2.5481982,-4.939483,-9.666725,29.336653,-3.0262098,35.500954
t79,-8.8746395,42.944775,-3.3167412,11.5727,-5.2035804,-4.1831274,12.54405,2.3002145,-4.9092746,-9.606397,29.331238,-3.0297544,35.523376
t80,-8.884967,42.945553,-3.2973886,11.408703,-5.220349,-4.1722198,12.543102,2.2068245,-4.907871,-9.608185,29.449745,-3.0137646,35.481358
t32,-7.163111,36.938793,-2.8919785,10.393868,-4.590277,-3.568863,8.965586,0.83026063,-3.2335892,-7.9843483,25.852339,-2.5388649,28.301477
t73,-8.5143,42.910328,-3.2966554,12.407122,-5.1917863,-4.1238565,11.888689,2.198829,-3.9833977,-9.548221,30.527143,-3.0185163,34.218666
t74,-8.561465,43.043686,-3.288326,12.325653,-5.1744456,-4.1255107,11.951509,2.2075074,-4.000781,-9.575882,30.445644,-3.0361054,34.39754
t35,-8.421426,43.079037,-3.269476,12.63344,-5.3737736,-4.2788315,11.463814,1.951589,-4.006887,-9.633681,29.662056,-3.0692987,34.12274
t65,-8.103587,41.490948,-3.2280357,12.318266,-5.1102133,-4.137552,10.851842,1.9121276,-3.8315074,-9.245561,28.649124,-2.919956,32.72541
t66,-8.399628,43.12869,-3.3736005,12.816087,-5.2701716,-4.3103437,11.382473,2.31981,-4.0981097,-9.624103,29.386982,-3.0507674,34.33691
t33,-8.333373,43.175465,-3.2951202,12.631929,-5.3542705,-4.31311,11.591423,2.3913097,-4.1055293,-9.572318,29.491693,-3.151108,34.208603
t24,-7.4377823,38.12541,-2.9359624,10.800741,-4.7560625,-3.6254852,10.03689,1.2949091,-3.518665,-8.345425,26.384417,-2.6351771,29.9237
t67,-8.452388,43.23597,-3.0562036,12.097109,-5.3006287,-3.7342536,11.96649,2.148534,-4.0627155,-9.682289,30.079506,-2.8765256,34.359417
t93,-8.472633,43.441418,-3.0824773,12.087743,-5.365555,-3.7248795,12.030125,2.0664394,-4.0518837,-9.675075,30.268623,-2.8866155,34.30471
t94,-8.334748,42.857044,-3.046671,11.934498,-5.287286,-3.6704934,11.661043,1.9250737,-3.9659603,-9.525683,29.859362,-2.8289595,33.71624
t28,-7.5907845,38.75866,-2.8800313,10.937006,-4.859254,-3.6035898,10.213196,1.2299119,-3.615514,-8.573403,26.949135,-2.6730068,30.44102
t119,-8.312308,42.999348,-3.652519,11.941866,-5.2843275,-4.3075247,11.035814,0.63161004,-4.068024,-9.11238,30.79493,-2.6624835,33.829456
t129,-8.305587,42.9948,-3.6591668,11.972637,-5.279261,-4.311765,10.9853325,0.65003526,-4.080189,-9.123306,30.746098,-2.6546705,33.882027
t130,-8.3086405,42.994724,-3.6597536,11.96205,-5.279649,-4.3118644,11.00128,0.6514262,-4.0827,-9.119904,30.758549,-2.6536374,33.890667
t104,-8.30182,42.981945,-3.6505425,12.00163,-5.2644134,-4.316066,11.060553,0.7996615,-4.0767875,-9.104359,30.764524,-2.6764176,33.846127
t40,-8.223643,43.013363,-3.5444016,12.432767,-5.2643075,-4.2989807,10.974119,0.9349493,-4.1627855,-9.272267,29.93594,-2.7230062,33.84729
t102,-8.220351,43.16595,-3.514979,12.3305855,-5.23087,-4.253447,10.4435215,0.6716703,-4.068304,-9.265818,30.037601,-2.7254634,33.489307
t103,-8.229732,43.106617,-3.509876,12.38051,-5.2297416,-4.271251,10.518404,0.7492844,-4.0801253,-9.273875,30.077961,-2.7428882,33.57521
t50,-7.4344316,39.365253,-3.2855783,11.141174,-4.827671,-3.897271,9.176563,0.06988059,-3.5820978,-8.305443,27.78925,-2.432607,30.045849
t46,-8.212564,43.50303,-3.5613143,12.093444,-5.2303557,-4.2461915,10.862309,0.78799665,-4.117542,-9.256172,30.337229,-2.7171197,33.76359
t5,-5.4141927,26.552818,-1.6489319,8.265619,-3.287871,-2.9100118,11.410209,3.369999,-3.7571619,-6.6263504,17.880022,-1.8586588,25.6831
t6,-8.623386,41.205875,-2.2948196,11.545261,-4.9137154,-4.6247954,20.576256,7.6406116,-6.4064994,-10.816585,29.25189,-2.965127,41.52183
t30,-8.3831625,40.66444,-2.095657,11.665923,-4.7053304,-4.644071,20.46595,8.774946,-6.8100085,-10.871333,28.38377,-3.0012672,42.901363
t31,-7.7514925,37.30464,-1.894595,10.8136425,-4.37906,-4.259359,19.066586,7.7626786,-6.178073,-9.928236,25.997326,-2.8422055,39.216145
t7,-5.852116,28.469309,-1.5200044,8.913168,-3.4754446,-3.23816,14.231797,4.9115157,-4.5804877,-7.5060816,19.047012,-2.143755,29.105228
t9,-6.4007983,26.658796,-1.6152929,15.478475,-3.9357216,-3.8693657,14.543761,3.1610594,-4.784671,-8.934612,13.291934,-2.8072612,31.046688
t16,-8.601563,34.371185,-2.022194,18.502672,-5.1593046,-5.0791683,20.950357,5.6932955,-6.607737,-11.814722,18.391483,-3.9651425,41.574177
