"accepted_species","trait_EB_scaled"
"t13",-0.580024290880072
"t59",0.0587153931827643
"t60",0.508805869580098
"t54",-1.54727329918895
"t55",-0.674223634003074
"t30",0.69502229814344
"t99",0.73283411759452
"t100",0.531620654234714
"t87",0.52794181752087
"t88",0.885887000576565
"t52",0.639031740460592
"t38",0.112472175877748
"t16",0.0929040024846274
"t17",-0.0431214810347438
"t63",-0.20643156546063
"t74",-0.0253428538113957
"t93",0.469892710546072
"t94",0.263319398029228
"t77",-0.325939249527061
"t80",-1.0228853249507
"t81",-0.17964767686218
"t64",-0.0548907979527485
"t32",-0.237042195729646
"t70",0.299317030047607
"t71",-0.396801014122814
"t36",-0.902985928691575
"t21",0.101744213981165
"t22",0.237528897461197
"t15",0.00697522798299422
"t82",1.90769881663763
"t97",1.41019551873143
"t98",0.807105444176355
"t28",2.41406891625214
"t56",1.22836383293594
"t57",0.778997669539221
"t23",-0.563082696730149
"t44",-0.303093373874189
"t83",-0.676779544247938
"t91",-0.2610827432295
"t92",0.281221029182214
"t89",1.34218783226771
"t90",0.715266176278886
"t27",-0.436941900232473
"t34",0.394633670280203
"t35",0.171902536038654
"t7",-1.83191034654252
"t12",0.436496071551367
"t65",0.741437239468728
"t66",0.588462798300079
"t45",-0.147364809160616
"t46",-0.890733615658673
"t43",-0.240556208838623
"t72",0.123474140312944
"t73",-0.322047362432721
"t11",-0.443491579016558
"t29",-1.41245475745208
"t47",-0.954899884827236
"t48",-0.518884498151157
"t49",-0.88362198510636
"t58",-1.15821288123487
"t68",-0.69634040518336
"t69",-1.41927211655855
"t20",-1.66383675879389
"t95",2.1681896247203
"t96",2.20040204806856
"t67",2.12801412986573
"t53",1.44017560851088
"t9",-0.484825890329565
"t10",-0.174851493179792
"t1",0.0740382352200342
"t39",-0.562599932276424
"t40",1.54065550877734
"t3",-1.35913178597856
"t4",1.76030473093139
"t61",-0.919016751189711
"t62",-1.51079102746273
"t24",-2.98101158899483
"t6",-1.01668679907901
"t31",0.639273269522406
"t41",0.37621272466572
"t42",0.546331178042511
"t37",-0.311572690233813
"t78",-0.855652800576788
"t79",-0.181539527700124
"t8",-1.21355897139687
"t84",1.47037899734134
"t85",1.7864978370624
"t86",0.903189587292897
"t50",-0.756642811963399
"t51",0.0855951485001559
"t14",-0.43020989281541
"t18",-0.56841980314763
"t19",-0.816424822767872
"t25",-1.43568109170116
"t26",-0.257780569700707
"t5",0.0952202293866914
"t33",0.913389366568684
"t75",0.902671702763386
"t76",0.284014805067866
"t2",-1.96246394198455
