,0,1,2,3,4,5,6,7,8,9,10,11,12,13
t6,13.125167,11.428332,2.3067532,5.424407,7.1936607,7.044338,5.53593,1.6935834,6.314331,4.843964,11.360356,8.824462,3.478159,4.442072
t83,10.033878,14.465272,-0.05898157,2.591607,11.872512,7.7869143,-2.8112538,9.611256,5.3117576,1.7417152,10.202754,5.0772924,5.996136,8.134179
t121,10.055254,14.506311,0.018990017,2.664454,11.983059,7.818172,-2.9478905,9.701525,5.2981577,1.766381,10.216126,4.9551287,5.9882307,8.186909
t122,9.949994,14.390375,0.02648604,2.7009876,11.942069,7.723156,-2.846452,9.608902,5.36182,1.8056319,10.259536,5.019356,6.039893,8.150742
t63,10.092379,14.482027,-0.13996635,2.4870436,11.897894,7.759873,-2.7918372,9.663188,5.178972,1.7573853,10.098781,5.137569,6.003602,8.24541
t72,10.010094,14.422848,-0.021589123,2.554074,11.961727,7.710221,-2.8007438,9.544472,5.2558036,1.8120937,10.144018,5.095342,6.007212,8.278681
t73,9.975606,14.382021,0.014874893,2.6300032,11.891776,7.6317763,-2.8935425,9.713313,5.276287,1.8878561,10.086235,5.0075793,5.9399657,8.249557
t104,10.1699,14.580662,-0.049797736,2.7005317,11.998037,7.8965893,-2.9336786,9.879835,5.1806874,1.685222,10.175985,4.9783773,5.994845,8.156674
t105,10.216168,14.570172,-0.13534789,2.6368163,11.95584,7.919399,-2.914536,9.922638,5.163223,1.6508669,10.14994,5.050351,5.9782124,8.110443
t90,10.171065,14.563347,-0.18402477,2.6196818,11.921631,7.8996034,-2.8472254,9.90509,5.139683,1.6260028,10.207862,5.075091,6.0268054,8.101561
t91,10.153934,14.574064,-0.108624205,2.6895914,12.028437,7.890155,-2.8922493,9.89948,5.0957522,1.6582954,10.235345,4.9976525,6.078055,8.201667
t85,10.089117,14.498706,-0.13015738,2.6478248,12.027693,7.823954,-2.858885,9.863033,5.0684633,1.6914747,10.258899,5.0377865,6.121137,8.232798
t15,13.260983,11.580255,2.182815,5.5383415,7.342256,7.060958,5.4687924,1.5321951,6.397958,4.9414086,11.299698,8.682721,3.3514578,4.50628
t23,10.18296,14.5802555,-0.10852538,2.620786,11.80692,7.8676004,-2.8137794,9.665542,5.2703547,1.7057854,10.035672,5.1043253,5.910071,8.069773
t24,10.178723,14.572647,-0.1443034,2.5813568,11.811756,7.872624,-2.7614129,9.642312,5.246786,1.6732599,10.066122,5.1533875,5.9432206,8.067832
t10,13.207731,11.532896,2.1877851,5.508773,7.2474356,6.9993114,5.487156,1.6010329,6.3162622,4.910071,11.309195,8.708622,3.469805,4.5391073
