"accepted_species","Medicinal"
"Leptactina_angolensis",0
"Tarenna_stellulata",0
"Cyanoneuron_cyaneum",0
"Peruviasclepias_aliciae",0
"Xysmalobium_carinatum",0
"Bouvardia_xestosperma",0
"Spermacoce_thymoidea",0
"Vangueriella_nigerica",0
"Gentianella_petrophila",NA
"Mandevilla_villosa",0
"Psychotria_suarezensis",0
"Hoya_alexicaca",1
"Wendlandia_coriacea",0
"Gonolobus_calycosus",0
"Ceropegia_penchalakonensis",0
"Microplumeria_anomala",NA
"Wrightia_religiosa",1
"Palicourea_manaraeana",0
"Mycetia_fasciculata",0
"Tabernaemontana_cerea",0
"Baissea_gracillima",0
"Spermacoce_setidens",1
"Lacmellea_standleyi",1
"Rogiera_ligustroides",0
"Ophiorrhiza_glabra",0
"Tarenna_meyeri",0
"Aidia_parvifolia",0
"Pyrostria_longiflora",NA
"Leichhardtia_brevifolia",0
"Gentianella_sibirica",0
"Multidentia_dichrophylla",0
"Acranthera_hallieri",0
"Chonemorpha_pedicellata",NA
"Guettarda_brenesii",0
"Chonemorpha_eriostylis",1
"Chomelia_glabriuscula",0
"Tarenna_puberula",NA
"Metastelma_priorii",0
"Rauvolfia_rhonhofiae",0
"Pachypodium_geayi",NA
"Chiococca_caputensis",0
"Aitchisonia_rosea",0
"Gardenia_tropidocarpa",NA
"Cynanchum_suluense",0
"Gardenia_posoquerioides",0
"Spigelia_petiolata",0
"Ceropegia_mahabalei",0
"Ceropegia_dryophila",0
"Ceropegia_rollae",0
"Galium_ferrugineum",0
"Psychotria_chimboracensis",0
"Fockea_capensis",0
"Psychotria_irwinii",0
"Galium_arequipicum",0
"Psychotria_durilancifolia",0
"Psychotria_eladii",0
"Psychotria_cornejoi",0
"Psychotria_densicostata",0
"Galium_hypoxylon",0
"Manettia_hotteana",0
"Phyllomelia_coronata",0
"Asperula_scabrella",0
"Alyxia_oppositifolia",0
"Ixora_brachycotyla",0
"Hoya_tjadasmalangensis",0
"Mussaenda_ferruginea",1
"Mussaenda_nicobarica",0
"Calycophyllum_spectabile",0
"Rhabdadenia_ragonesei",0
"Aspidosperma_obscurinervium",0
"Palicourea_denslowiae",0
"Macrocarpaea_quizhpei",0
"Vangueria_dryadum",0
"Pectinaria_erinacea",0
"Hoffmannia_minuticarpa",0
"Timonius_lasianthoides",1
"Timonius_schumannii",0
"Pavetta_globularis",0
"Pavetta_kasaica",0
"Pavetta_seretii",NA
"Pavetta_kimberleyana",0
"Chironia_baumiana",0
"Amaracarpus_montanus",0
"Rogiera_gratissima",0
"Rudgea_chocoana",0
"Rudgea_trianae",0
"Casasia_ekmanii",0
"Oxyanthus_haerdii",0
"Antherostele_samarensis",0
"Ophiorrhiza_wenshanensis",0
"Oldenlandia_stricta",1
"Sabicea_longepetiolata",0
"Ophiorrhiza_pseudomungos",0
"Oldenlandia_densiflora",0
"Ophiorrhiza_longe-repens",0
"Xysmalobium_prunelloides",NA
"Gentiana_macgregoryi",0
"Exacum_caeruleum",NA
"Exacum_idukkianum",0
"Argostemma_hameliifolium",1
