"","turnover.rates","eps.values","transition.rates"
"1",0.638025177875534,0.855406056856737,NA
"2",0.485440884716809,0.619816188002005,0.273262406233698
"3",0.479770805919543,0.364105488173664,0.423381838016212
"4",0.104160806862637,0.612491343636066,0.963479969184846
"5",0.638025177875534,0.855406056856737,0.250592110678554
"6",0.485440884716809,0.619816188002005,NA
"7",0.479770805919543,0.364105488173664,0.210831734584644
"8",0.104160806862637,0.612491343636066,0.506729169050232
"9",0.638025177875534,0.855406056856737,0.903635723050684
"10",0.485440884716809,0.619816188002005,0.722065869253129
"11",0.479770805919543,0.364105488173664,NA
"12",0.104160806862637,0.612491343636066,0.750304044224322
"13",0.638025177875534,0.855406056856737,0.300123791443184
"14",0.485440884716809,0.619816188002005,0.646211104467511
"15",0.479770805919543,0.364105488173664,0.82803688570857
"16",0.104160806862637,0.612491343636066,NA
