"accepted_species","sorted"
"t16",2.20498511058969
"t60",0.133042942857412
"t61",0.632078763419985
"t56",0.847812917089413
"t65",0.324849213712942
"t66",0.699253858990935
"t99",-0.696421921529578
"t100",-0.575545075037272
"t52",-1.0678201758203
"t53",0.44959817882195
"t5",-0.062726264810136
"t4",0.169201763951791
"t10",-1.95245144105258
"t25",0.0918957722361571
"t79",-2.47447842422311
"t80",-2.89956435236518
"t77",-2.09527525656191
"t21",-1.79823327941244
"t14",-1.31197985396543
"t1",1.37380043350626
"t54",1.237531546948
"t78",1.13820005874955
"t93",1.25776046690294
"t94",0.533704270171601
"t63",-1.04774179206885
"t64",0.192040456592538
"t29",2.49777635807833
"t19",1.54111794809672
"t49",0.625554818495351
"t50",1.16295908689792
"t55",-0.609284405737709
"t73",0.95166364539999
"t74",0.15668873324616
"t41",-0.964371593648619
"t42",-1.81967717823089
"t75",1.02030995682663
"t76",0.569182538494101
"t59",-0.29162238349636
"t30",1.16858872657073
"t31",-0.406248844212428
"t95",-0.474399263977029
"t96",-0.275071794279104
"t81",-0.632057670358064
"t82",0.0571380763573967
"t8",0.963366317308183
"t35",-1.59562022854841
"t85",-1.37455859845624
"t86",-1.37708191505551
"t27",0.225310838668337
"t28",0.541949394337149
"t20",0.538850337489484
"t83",0.0237062476667698
"t84",0.409612164479349
"t44",0.589281283433941
"t18",-1.17822960737671
"t32",0.586189837805402
"t33",-0.242139503530946
"t24",-0.272852779833213
"t87",-0.2503776982752
"t88",0.515828413732228
"t47",0.0316649209005209
"t17",-2.34724144488783
"t89",-0.329795240242627
"t90",-0.766865693029648
"t26",0.65074772824501
"t36",-1.03131615160353
"t37",0.836282599585986
"t48",0.586413461726743
"t91",0.39404788289309
"t92",0.178603183337753
"t97",0.386248358824439
"t98",0.330326687735894
"t9",-0.779338539377535
"t11",0.0923383121425496
"t71",-0.285833537855927
"t72",0.0605788349297153
"t2",-0.333382436437875
"t69",0.457170850920175
"t70",0.597723509214293
"t51",-0.403524284942652
"t43",0.849268467027359
"t34",0.829492781015426
"t7",-0.168465037052485
"t3",0.532778611338296
"t45",-0.418778057932624
"t46",2.08613582499091
"t15",-0.454898659948296
"t12",-0.83138838277222
"t13",0.298395081251325
"t38",-0.0574054169557845
"t39",0.979710159915404
"t22",1.1181043142545
"t23",-0.0947178602943178
"t67",-0.476818075329179
"t68",-1.30001022581173
"t62",-0.548479394484835
"t57",0.246714413161974
"t58",0.381922705209834
"t40",-0.353596708389107
"t6",1.37218728266488
