"","t34","t99","t100","t76","t77","t68","t69","t56","t57","t7","t29","t30","t11","t61","t62","t60","t42","t43","t65","t66","t54","t50","t84","t85","t40","t15","t23","t58","t59","t63","t64","t72","t73","t48","t49","t39","t87","t88","t93","t94","t17","t18","t20","t52","t53","t12","t21","t22","t27","t28","t78","t79","t24","t97","t98","t19","t44","t45","t16","t70","t71","t4","t6","t32","t33","t9","t5","t8","t25","t80","t81","t46","t47","t31","t67","t89","t90","t51","t91","t92","t75","t82","t83","t2","t3","t13","t14","t35","t36","t41","t55","t86","t95","t96","t74","t37","t38","t26","t10","t1"
"t34",0,1.105262855983,1.105262855983,2.2990501591,2.2990501591,2.2990501591,2.2990501591,2.2990501592,2.2990501592,2.8875050934,2.8875050929,2.8875050929,2.8875050929,6.777782256339,6.777782256339,6.7777822563,6.77778225626,6.77778225626,6.7777822562,6.7777822562,6.7777822562,6.77778225624,6.77778225624,6.77778225624,6.7777822563,6.7777822563,6.7777822562,6.7777822562,6.7777822562,6.777782256502,6.777782256502,6.777782256502,6.777782256502,6.77778225655,6.77778225655,7.1289117759,7.12891177593,7.12891177593,7.128911775561,7.128911775561,7.128911775501,7.128911775501,7.128911775781,7.128911775681,7.128911775681,7.128911775641,7.128911775741,7.128911775741,7.128911775781,7.128911775781,7.128911775781,7.128911775781,7.128911775681,7.128911775671,7.128911775671,7.128911775621,7.128911775621,7.128911775621,7.128911775581,7.128911775281,7.128911775281,7.8183652593,7.8183652593,7.8183652588,7.8183652588,7.8183652589,7.8183652592,7.8183652594,7.8183652593,7.81836525928,7.81836525928,7.81836525924,7.81836525924,7.81836525924,7.8183652592,7.81836525921,7.81836525921,7.8183652593,7.81836525903,7.81836525903,7.818365259,7.81836525974,7.81836525974,7.8183652589,7.8183652594,7.818365259,7.81836525903,7.81836525903,7.81836525898,7.81836525895,7.81836525897,7.81836525898,7.81836525897,7.81836525897,7.81836525897,7.8183652589,7.8183652589,7.8183652589,7.8183652589,7.8183652587
"t99",1.105262855983,0,0.013747252366,2.299050159083,2.299050159083,2.299050159083,2.299050159083,2.299050159183,2.299050159183,2.887505093383,2.887505092883,2.887505092883,2.887505092883,6.777782256322,6.777782256322,6.777782256283,6.777782256243,6.777782256243,6.777782256183,6.777782256183,6.777782256183,6.777782256223,6.777782256223,6.777782256223,6.777782256283,6.777782256283,6.777782256183,6.777782256183,6.777782256183,6.777782256485,6.777782256485,6.777782256485,6.777782256485,6.777782256533,6.777782256533,7.128911775883,7.128911775913,7.128911775913,7.128911775544,7.128911775544,7.128911775484,7.128911775484,7.128911775764,7.128911775664,7.128911775664,7.128911775624,7.128911775724,7.128911775724,7.128911775764,7.128911775764,7.128911775764,7.128911775764,7.128911775664,7.128911775654,7.128911775654,7.128911775604,7.128911775604,7.128911775604,7.128911775564,7.128911775264,7.128911775264,7.818365259283,7.818365259283,7.818365258783,7.818365258783,7.818365258883,7.818365259183,7.818365259383,7.818365259283,7.818365259263,7.818365259263,7.818365259223,7.818365259223,7.818365259223,7.818365259183,7.818365259193,7.818365259193,7.818365259283,7.818365259013,7.818365259013,7.818365258983,7.818365259723,7.818365259723,7.818365258883,7.818365259383,7.818365258983,7.818365259013,7.818365259013,7.818365258963,7.818365258933,7.818365258953,7.818365258963,7.818365258953,7.818365258953,7.818365258953,7.818365258883,7.818365258883,7.818365258883,7.818365258883,7.818365258683
"t100",1.105262855983,0.013747252366,0,2.299050159083,2.299050159083,2.299050159083,2.299050159083,2.299050159183,2.299050159183,2.887505093383,2.887505092883,2.887505092883,2.887505092883,6.777782256322,6.777782256322,6.777782256283,6.777782256243,6.777782256243,6.777782256183,6.777782256183,6.777782256183,6.777782256223,6.777782256223,6.777782256223,6.777782256283,6.777782256283,6.777782256183,6.777782256183,6.777782256183,6.777782256485,6.777782256485,6.777782256485,6.777782256485,6.777782256533,6.777782256533,7.128911775883,7.128911775913,7.128911775913,7.128911775544,7.128911775544,7.128911775484,7.128911775484,7.128911775764,7.128911775664,7.128911775664,7.128911775624,7.128911775724,7.128911775724,7.128911775764,7.128911775764,7.128911775764,7.128911775764,7.128911775664,7.128911775654,7.128911775654,7.128911775604,7.128911775604,7.128911775604,7.128911775564,7.128911775264,7.128911775264,7.818365259283,7.818365259283,7.818365258783,7.818365258783,7.818365258883,7.818365259183,7.818365259383,7.818365259283,7.818365259263,7.818365259263,7.818365259223,7.818365259223,7.818365259223,7.818365259183,7.818365259193,7.818365259193,7.818365259283,7.818365259013,7.818365259013,7.818365258983,7.818365259723,7.818365259723,7.818365258883,7.818365259383,7.818365258983,7.818365259013,7.818365259013,7.818365258963,7.818365258933,7.818365258953,7.818365258963,7.818365258953,7.818365258953,7.818365258953,7.818365258883,7.818365258883,7.818365258883,7.818365258883,7.818365258683
"t76",2.2990501591,2.299050159083,2.299050159083,0,0.2408139904,0.7241269926,0.7241269926,1.5556590945,1.5556590945,2.8875050935,2.887505093,2.887505093,2.887505093,6.777782256439,6.777782256439,6.7777822564,6.77778225636,6.77778225636,6.7777822563,6.7777822563,6.7777822563,6.77778225634,6.77778225634,6.77778225634,6.7777822564,6.7777822564,6.7777822563,6.7777822563,6.7777822563,6.777782256602,6.777782256602,6.777782256602,6.777782256602,6.77778225665,6.77778225665,7.128911776,7.12891177603,7.12891177603,7.128911775661,7.128911775661,7.128911775601,7.128911775601,7.128911775881,7.128911775781,7.128911775781,7.128911775741,7.128911775841,7.128911775841,7.128911775881,7.128911775881,7.128911775881,7.128911775881,7.128911775781,7.128911775771,7.128911775771,7.128911775721,7.128911775721,7.128911775721,7.128911775681,7.128911775381,7.128911775381,7.8183652594,7.8183652594,7.8183652589,7.8183652589,7.818365259,7.8183652593,7.8183652595,7.8183652594,7.81836525938,7.81836525938,7.81836525934,7.81836525934,7.81836525934,7.8183652593,7.81836525931,7.81836525931,7.8183652594,7.81836525913,7.81836525913,7.8183652591,7.81836525984,7.81836525984,7.818365259,7.8183652595,7.8183652591,7.81836525913,7.81836525913,7.81836525908,7.81836525905,7.81836525907,7.81836525908,7.81836525907,7.81836525907,7.81836525907,7.818365259,7.818365259,7.818365259,7.818365259,7.8183652588
"t77",2.2990501591,2.299050159083,2.299050159083,0.2408139904,0,0.7241269926,0.7241269926,1.5556590945,1.5556590945,2.8875050935,2.887505093,2.887505093,2.887505093,6.777782256439,6.777782256439,6.7777822564,6.77778225636,6.77778225636,6.7777822563,6.7777822563,6.7777822563,6.77778225634,6.77778225634,6.77778225634,6.7777822564,6.7777822564,6.7777822563,6.7777822563,6.7777822563,6.777782256602,6.777782256602,6.777782256602,6.777782256602,6.77778225665,6.77778225665,7.128911776,7.12891177603,7.12891177603,7.128911775661,7.128911775661,7.128911775601,7.128911775601,7.128911775881,7.128911775781,7.128911775781,7.128911775741,7.128911775841,7.128911775841,7.128911775881,7.128911775881,7.128911775881,7.128911775881,7.128911775781,7.128911775771,7.128911775771,7.128911775721,7.128911775721,7.128911775721,7.128911775681,7.128911775381,7.128911775381,7.8183652594,7.8183652594,7.8183652589,7.8183652589,7.818365259,7.8183652593,7.8183652595,7.8183652594,7.81836525938,7.81836525938,7.81836525934,7.81836525934,7.81836525934,7.8183652593,7.81836525931,7.81836525931,7.8183652594,7.81836525913,7.81836525913,7.8183652591,7.81836525984,7.81836525984,7.818365259,7.8183652595,7.8183652591,7.81836525913,7.81836525913,7.81836525908,7.81836525905,7.81836525907,7.81836525908,7.81836525907,7.81836525907,7.81836525907,7.818365259,7.818365259,7.818365259,7.818365259,7.8183652588
"t68",2.2990501591,2.299050159083,2.299050159083,0.7241269926,0.7241269926,0,0.473878119,1.5556590945,1.5556590945,2.8875050935,2.887505093,2.887505093,2.887505093,6.777782256439,6.777782256439,6.7777822564,6.77778225636,6.77778225636,6.7777822563,6.7777822563,6.7777822563,6.77778225634,6.77778225634,6.77778225634,6.7777822564,6.7777822564,6.7777822563,6.7777822563,6.7777822563,6.777782256602,6.777782256602,6.777782256602,6.777782256602,6.77778225665,6.77778225665,7.128911776,7.12891177603,7.12891177603,7.128911775661,7.128911775661,7.128911775601,7.128911775601,7.128911775881,7.128911775781,7.128911775781,7.128911775741,7.128911775841,7.128911775841,7.128911775881,7.128911775881,7.128911775881,7.128911775881,7.128911775781,7.128911775771,7.128911775771,7.128911775721,7.128911775721,7.128911775721,7.128911775681,7.128911775381,7.128911775381,7.8183652594,7.8183652594,7.8183652589,7.8183652589,7.818365259,7.8183652593,7.8183652595,7.8183652594,7.81836525938,7.81836525938,7.81836525934,7.81836525934,7.81836525934,7.8183652593,7.81836525931,7.81836525931,7.8183652594,7.81836525913,7.81836525913,7.8183652591,7.81836525984,7.81836525984,7.818365259,7.8183652595,7.8183652591,7.81836525913,7.81836525913,7.81836525908,7.81836525905,7.81836525907,7.81836525908,7.81836525907,7.81836525907,7.81836525907,7.818365259,7.818365259,7.818365259,7.818365259,7.8183652588
"t69",2.2990501591,2.299050159083,2.299050159083,0.7241269926,0.7241269926,0.473878119,0,1.5556590945,1.5556590945,2.8875050935,2.887505093,2.887505093,2.887505093,6.777782256439,6.777782256439,6.7777822564,6.77778225636,6.77778225636,6.7777822563,6.7777822563,6.7777822563,6.77778225634,6.77778225634,6.77778225634,6.7777822564,6.7777822564,6.7777822563,6.7777822563,6.7777822563,6.777782256602,6.777782256602,6.777782256602,6.777782256602,6.77778225665,6.77778225665,7.128911776,7.12891177603,7.12891177603,7.128911775661,7.128911775661,7.128911775601,7.128911775601,7.128911775881,7.128911775781,7.128911775781,7.128911775741,7.128911775841,7.128911775841,7.128911775881,7.128911775881,7.128911775881,7.128911775881,7.128911775781,7.128911775771,7.128911775771,7.128911775721,7.128911775721,7.128911775721,7.128911775681,7.128911775381,7.128911775381,7.8183652594,7.8183652594,7.8183652589,7.8183652589,7.818365259,7.8183652593,7.8183652595,7.8183652594,7.81836525938,7.81836525938,7.81836525934,7.81836525934,7.81836525934,7.8183652593,7.81836525931,7.81836525931,7.8183652594,7.81836525913,7.81836525913,7.8183652591,7.81836525984,7.81836525984,7.818365259,7.8183652595,7.8183652591,7.81836525913,7.81836525913,7.81836525908,7.81836525905,7.81836525907,7.81836525908,7.81836525907,7.81836525907,7.81836525907,7.818365259,7.818365259,7.818365259,7.818365259,7.8183652588
"t56",2.2990501592,2.299050159183,2.299050159183,1.5556590945,1.5556590945,1.5556590945,1.5556590945,0,0.7205389698,2.8875050936,2.8875050931,2.8875050931,2.8875050931,6.777782256539,6.777782256539,6.7777822565,6.77778225646,6.77778225646,6.7777822564,6.7777822564,6.7777822564,6.77778225644,6.77778225644,6.77778225644,6.7777822565,6.7777822565,6.7777822564,6.7777822564,6.7777822564,6.777782256702,6.777782256702,6.777782256702,6.777782256702,6.77778225675,6.77778225675,7.1289117761,7.12891177613,7.12891177613,7.128911775761,7.128911775761,7.128911775701,7.128911775701,7.128911775981,7.128911775881,7.128911775881,7.128911775841,7.128911775941,7.128911775941,7.128911775981,7.128911775981,7.128911775981,7.128911775981,7.128911775881,7.128911775871,7.128911775871,7.128911775821,7.128911775821,7.128911775821,7.128911775781,7.128911775481,7.128911775481,7.8183652595,7.8183652595,7.818365259,7.818365259,7.8183652591,7.8183652594,7.8183652596,7.8183652595,7.81836525948,7.81836525948,7.81836525944,7.81836525944,7.81836525944,7.8183652594,7.81836525941,7.81836525941,7.8183652595,7.81836525923,7.81836525923,7.8183652592,7.81836525994,7.81836525994,7.8183652591,7.8183652596,7.8183652592,7.81836525923,7.81836525923,7.81836525918,7.81836525915,7.81836525917,7.81836525918,7.81836525917,7.81836525917,7.81836525917,7.8183652591,7.8183652591,7.8183652591,7.8183652591,7.8183652589
"t57",2.2990501592,2.299050159183,2.299050159183,1.5556590945,1.5556590945,1.5556590945,1.5556590945,0.7205389698,0,2.8875050936,2.8875050931,2.8875050931,2.8875050931,6.777782256539,6.777782256539,6.7777822565,6.77778225646,6.77778225646,6.7777822564,6.7777822564,6.7777822564,6.77778225644,6.77778225644,6.77778225644,6.7777822565,6.7777822565,6.7777822564,6.7777822564,6.7777822564,6.777782256702,6.777782256702,6.777782256702,6.777782256702,6.77778225675,6.77778225675,7.1289117761,7.12891177613,7.12891177613,7.128911775761,7.128911775761,7.128911775701,7.128911775701,7.128911775981,7.128911775881,7.128911775881,7.128911775841,7.128911775941,7.128911775941,7.128911775981,7.128911775981,7.128911775981,7.128911775981,7.128911775881,7.128911775871,7.128911775871,7.128911775821,7.128911775821,7.128911775821,7.128911775781,7.128911775481,7.128911775481,7.8183652595,7.8183652595,7.818365259,7.818365259,7.8183652591,7.8183652594,7.8183652596,7.8183652595,7.81836525948,7.81836525948,7.81836525944,7.81836525944,7.81836525944,7.8183652594,7.81836525941,7.81836525941,7.8183652595,7.81836525923,7.81836525923,7.8183652592,7.81836525994,7.81836525994,7.8183652591,7.8183652596,7.8183652592,7.81836525923,7.81836525923,7.81836525918,7.81836525915,7.81836525917,7.81836525918,7.81836525917,7.81836525917,7.81836525917,7.8183652591,7.8183652591,7.8183652591,7.8183652591,7.8183652589
"t7",2.8875050934,2.887505093383,2.887505093383,2.8875050935,2.8875050935,2.8875050935,2.8875050935,2.8875050936,2.8875050936,0,2.4231800175,2.4231800175,2.4231800175,6.777782256939,6.777782256939,6.7777822569,6.77778225686,6.77778225686,6.7777822568,6.7777822568,6.7777822568,6.77778225684,6.77778225684,6.77778225684,6.7777822569,6.7777822569,6.7777822568,6.7777822568,6.7777822568,6.777782257102,6.777782257102,6.777782257102,6.777782257102,6.77778225715,6.77778225715,7.1289117765,7.12891177653,7.12891177653,7.128911776161,7.128911776161,7.128911776101,7.128911776101,7.128911776381,7.128911776281,7.128911776281,7.128911776241,7.128911776341,7.128911776341,7.128911776381,7.128911776381,7.128911776381,7.128911776381,7.128911776281,7.128911776271,7.128911776271,7.128911776221,7.128911776221,7.128911776221,7.128911776181,7.128911775881,7.128911775881,7.8183652599,7.8183652599,7.8183652594,7.8183652594,7.8183652595,7.8183652598,7.81836526,7.8183652599,7.81836525988,7.81836525988,7.81836525984,7.81836525984,7.81836525984,7.8183652598,7.81836525981,7.81836525981,7.8183652599,7.81836525963,7.81836525963,7.8183652596,7.81836526034,7.81836526034,7.8183652595,7.81836526,7.8183652596,7.81836525963,7.81836525963,7.81836525958,7.81836525955,7.81836525957,7.81836525958,7.81836525957,7.81836525957,7.81836525957,7.8183652595,7.8183652595,7.8183652595,7.8183652595,7.8183652593
