"","t1","t60","t61","t34","t119","t120","t124","t125","t84","t24","t14","t23","t130","t131","t76","t29","t30","t25","t134","t135","t93","t94","t62","t48","t37","t105","t106","t35","t115","t116","t41","t42","t122","t123","t45","t121","t132","t133","t109","t110","t74","t117","t118","t107","t126","t127","t19","t8","t70","t71","t43","t128","t129","t59","t39","t40","t17","t101","t102","t9","t15","t27","t28","t10","t5","t6","t7","t16","t53","t54","t18","t12","t72","t73","t31","t79","t80","t13","t47","t91","t92","t95","t96","t55","t77","t78","t3","t4","t20","t58","t89","t90","t66","t87","t88","t52","t97","t98","t50","t32","t21","t11","t26","t33","t51","t67","t82","t83","t22","t38","t57","t108","t113","t114","t56","t64","t65","t68","t75","t111","t112","t36","t81","t85","t86","t63","t49","t103","t104","t44","t46","t69","t99","t100","t2"
"t1",0,5.511780288392,5.898791502692,5.898791502792,5.898791502935,5.898791502935,5.898791502932,5.898791502932,5.898791502892,5.8987915026,4.10343591734,5.12997472554,5.89879150265,5.89879150265,5.89879150264,5.62848852824,5.89879150324,5.89879150304,5.8987915025245,5.8987915025245,5.89879150294,5.89879150294,5.89879150294,5.89879150284,5.89879150324,5.89879150284,5.89879150284,5.89879150266,5.89879150256,5.89879150256,5.0747954189,5.8987915027,5.89879150284,5.89879150284,5.47287208436,5.89879150271,5.89879150271,5.89879150271,5.89879150266,5.89879150266,5.89879150256,5.89879150282,5.89879150282,5.89879150287,5.89879150285,5.89879150285,4.56746197816,3.26855504756,5.89879150309,5.89879150309,5.89879150309,5.89879150319,5.89879150319,5.89879150319,5.89879150329,5.18822177759,5.89879150294,5.89879150294,5.89879150294,3.04591841738,3.8914153268607,5.8987915026707,4.6446948983807,3.1663593316707,2.31560444028,5.89879150318,3.03476387628,5.89879150328,5.89879150338,5.89879150338,4.49254516738,3.35364741808,5.89879150296,5.89879150296,4.95581558266,5.89879150256,5.89879150256,3.73405796066,5.89879150251,5.89879150241,5.89879150241,5.89879150251,5.89879150251,5.89879150291,5.89879150291,5.89879150291,2.00328807184,1.99928372254,5.82856245434,5.89879150244,5.89879150244,5.89879150244,5.89879150244,5.89879150244,5.89879150244,5.89879150241,5.89879150241,5.89879150241,5.59562823214,4.78967507304,4.52974924334,3.28782291176,5.89879150266,5.89879150336,5.68923417876,5.89879150286,5.89879150296,5.89879150296,4.83947786376,5.89879150266,5.89879150296,5.89879150296,5.89879150295,5.89879150295,5.89879150302,5.89879150302,5.89879150302,5.89879150302,5.89879150297,5.89879150297,5.89879150297,5.89879150326,5.60639487467,5.8987915029,5.8987915029,5.89879150294,5.89879150294,5.89879150284,5.89879150284,5.0214748145,5.54136402656,5.79140691866,5.89879150306,5.77196862713,2.3055386606
"t60",5.511780288392,0,0.7247528981,1.8978802456,2.685246076943,2.685246076943,2.68524607694,2.68524607694,2.6852460769,2.697272993792,6.882690590532,7.909229398732,8.678046175842,8.678046175842,8.678046175832,8.407743201432,8.678046176432,8.678046176232,8.6780461757165,8.6780461757165,8.678046176132,8.678046176132,8.678046176132,8.678046176032,8.678046176432,8.678046176032,8.678046176032,8.678046175852,8.678046175752,8.678046175752,7.854050092092,8.678046175892,8.678046176032,8.678046176032,8.252126757552,8.678046175902,8.678046175902,8.678046175902,8.678046175852,8.678046175852,8.678046175752,8.678046176012,8.678046176012,8.678046176062,8.678046176042,8.678046176042,7.346716651352,6.047809720752,8.678046176282,8.678046176282,8.678046176282,8.678046176382,8.678046176382,8.678046176382,8.678046176482,7.967476450782,8.678046176132,8.678046176132,8.678046176132,5.825173090572,6.6706700000527,8.6780461758627,7.4239495715727,5.9456140048627,5.094859113472,8.678046176372,5.814018549472,8.678046176472,8.678046176572,8.678046176572,7.271799840572,6.132902091272,8.678046176152,8.678046176152,7.735070255852,8.678046175752,8.678046175752,6.513312633852,8.678046175702,8.678046175602,8.678046175602,8.678046175702,8.678046175702,8.678046176102,8.678046176102,8.678046176102,4.782542745032,4.778538395732,8.607817127532,8.678046175632,8.678046175632,8.678046175632,8.678046175632,8.678046175632,8.678046175632,8.678046175602,8.678046175602,8.678046175602,8.374882905332,7.568929746232,7.309003916532,6.067077584952,8.678046175852,8.678046176552,8.468488851952,8.678046176052,8.678046176152,8.678046176152,7.618732536952,8.678046175852,8.678046176152,8.678046176152,8.678046176142,8.678046176142,8.678046176212,8.678046176212,8.678046176212,8.678046176212,8.678046176162,8.678046176162,8.678046176162,8.678046176452,8.385649547862,8.678046176092,8.678046176092,8.678046176132,8.678046176132,8.678046176032,8.678046176032,7.800729487692,8.320618699752,8.570661591852,8.678046176252,8.551223300322,6.317858697792
"t61",5.898791502692,0.7247528981,0,2.2848914599,3.072257291243,3.072257291243,3.07225729124,3.07225729124,3.0722572912,3.084284208092,7.269701804832,8.296240613032,9.065057390142,9.065057390142,9.065057390132,8.794754415732,9.065057390732,9.065057390532,9.0650573900165,9.0650573900165,9.065057390432,9.065057390432,9.065057390432,9.065057390332,9.065057390732,9.065057390332,9.065057390332,9.065057390152,9.065057390052,9.065057390052,8.241061306392,9.065057390192,9.065057390332,9.065057390332,8.639137971852,9.065057390202,9.065057390202,9.065057390202,9.065057390152,9.065057390152,9.065057390052,9.065057390312,9.065057390312,9.065057390362,9.065057390342,9.065057390342,7.733727865652,6.434820935052,9.065057390582,9.065057390582,9.065057390582,9.065057390682,9.065057390682,9.065057390682,9.065057390782,8.354487665082,9.065057390432,9.065057390432,9.065057390432,6.212184304872,7.0576812143527,9.0650573901627,7.8109607858727,6.3326252191627,5.481870327772,9.065057390672,6.201029763772,9.065057390772,9.065057390872,9.065057390872,7.658811054872,6.519913305572,9.065057390452,9.065057390452,8.122081470152,9.065057390052,9.065057390052,6.900323848152,9.065057390002,9.065057389902,9.065057389902,9.065057390002,9.065057390002,9.065057390402,9.065057390402,9.065057390402,5.169553959332,5.165549610032,8.994828341832,9.065057389932,9.065057389932,9.065057389932,9.065057389932,9.065057389932,9.065057389932,9.065057389902,9.065057389902,9.065057389902,8.761894119632,7.955940960532,7.696015130832,6.454088799252,9.065057390152,9.065057390852,8.855500066252,9.065057390352,9.065057390452,9.065057390452,8.005743751252,9.065057390152,9.065057390452,9.065057390452,9.065057390442,9.065057390442,9.065057390512,9.065057390512,9.065057390512,9.065057390512,9.065057390462,9.065057390462,9.065057390462,9.065057390752,8.772660762162,9.065057390392,9.065057390392,9.065057390432,9.065057390432,9.065057390332,9.065057390332,8.187740701992,8.707629914052,8.957672806152,9.065057390552,8.938234514622,6.704869912092
"t34",5.898791502792,1.8978802456,2.2848914599,0,3.072257291343,3.072257291343,3.07225729134,3.07225729134,3.0722572913,3.084284208192,7.269701804932,8.296240613132,9.065057390242,9.065057390242,9.065057390232,8.794754415832,9.065057390832,9.065057390632,9.0650573901165,9.0650573901165,9.065057390532,9.065057390532,9.065057390532,9.065057390432,9.065057390832,9.065057390432,9.065057390432,9.065057390252,9.065057390152,9.065057390152,8.241061306492,9.065057390292,9.065057390432,9.065057390432,8.639137971952,9.065057390302,9.065057390302,9.065057390302,9.065057390252,9.065057390252,9.065057390152,9.065057390412,9.065057390412,9.065057390462,9.065057390442,9.065057390442,7.733727865752,6.434820935152,9.065057390682,9.065057390682,9.065057390682,9.065057390782,9.065057390782,9.065057390782,9.065057390882,8.354487665182,9.065057390532,9.065057390532,9.065057390532,6.212184304972,7.0576812144527,9.0650573902627,7.8109607859727,6.3326252192627,5.481870327872,9.065057390772,6.201029763872,9.065057390872,9.065057390972,9.065057390972,7.658811054972,6.519913305672,9.065057390552,9.065057390552,8.122081470252,9.065057390152,9.065057390152,6.900323848252,9.065057390102,9.065057390002,9.065057390002,9.065057390102,9.065057390102,9.065057390502,9.065057390502,9.065057390502,5.169553959432,5.165549610132,8.994828341932,9.065057390032,9.065057390032,9.065057390032,9.065057390032,9.065057390032,9.065057390032,9.065057390002,9.065057390002,9.065057390002,8.761894119732,7.955940960632,7.696015130932,6.454088799352,9.065057390252,9.065057390952,8.855500066352,9.065057390452,9.065057390552,9.065057390552,8.005743751352,9.065057390252,9.065057390552,9.065057390552,9.065057390542,9.065057390542,9.065057390612,9.065057390612,9.065057390612,9.065057390612,9.065057390562,9.065057390562,9.065057390562,9.065057390852,8.772660762262,9.065057390492,9.065057390492,9.065057390532,9.065057390532,9.065057390432,9.065057390432,8.187740702092,8.707629914152,8.957672806252,9.065057390652,8.938234514722,6.704869912192
"t119",5.898791502935,2.685246076943,3.072257291243,3.072257291343,0,0.12991847096,0.137878091283,0.137878091283,0.535154129443,3.084284208335,7.269701805075,8.296240613275,9.065057390385,9.065057390385,9.065057390375,8.794754415975,9.065057390975,9.065057390775,9.0650573902595,9.0650573902595,9.065057390675,9.065057390675,9.065057390675,9.065057390575,9.065057390975,9.065057390575,9.065057390575,9.065057390395,9.065057390295,9.065057390295,8.241061306635,9.065057390435,9.065057390575,9.065057390575,8.639137972095,9.065057390445,9.065057390445,9.065057390445,9.065057390395,9.065057390395,9.065057390295,9.065057390555,9.065057390555,9.065057390605,9.065057390585,9.065057390585,7.733727865895,6.434820935295,9.065057390825,9.065057390825,9.065057390825,9.065057390925,9.065057390925,9.065057390925,9.065057391025,8.354487665325,9.065057390675,9.065057390675,9.065057390675,6.212184305115,7.0576812145957,9.0650573904057,7.8109607861157,6.3326252194057,5.481870328015,9.065057390915,6.201029764015,9.065057391015,9.065057391115,9.065057391115,7.658811055115,6.519913305815,9.065057390695,9.065057390695,8.122081470395,9.065057390295,9.065057390295,6.900323848395,9.065057390245,9.065057390145,9.065057390145,9.065057390245,9.065057390245,9.065057390645,9.065057390645,9.065057390645,5.169553959575,5.165549610275,8.994828342075,9.065057390175,9.065057390175,9.065057390175,9.065057390175,9.065057390175,9.065057390175,9.065057390145,9.065057390145,9.065057390145,8.761894119875,7.955940960775,7.696015131075,6.454088799495,9.065057390395,9.065057391095,8.855500066495,9.065057390595,9.065057390695,9.065057390695,8.005743751495,9.065057390395,9.065057390695,9.065057390695,9.065057390685,9.065057390685,9.065057390755,9.065057390755,9.065057390755,9.065057390755,9.065057390705,9.065057390705,9.065057390705,9.065057390995,8.772660762405,9.065057390635,9.065057390635,9.065057390675,9.065057390675,9.065057390575,9.065057390575,8.187740702235,8.707629914295,8.957672806395,9.065057390795,8.938234514865,6.704869912335
"t120",5.898791502935,2.685246076943,3.072257291243,3.072257291343,0.12991847096,0,0.137878091283,0.137878091283,0.535154129443,3.084284208335,7.269701805075,8.296240613275,9.065057390385,9.065057390385,9.065057390375,8.794754415975,9.065057390975,9.065057390775,9.0650573902595,9.0650573902595,9.065057390675,9.065057390675,9.065057390675,9.065057390575,9.065057390975,9.065057390575,9.065057390575,9.065057390395,9.065057390295,9.065057390295,8.241061306635,9.065057390435,9.065057390575,9.065057390575,8.639137972095,9.065057390445,9.065057390445,9.065057390445,9.065057390395,9.065057390395,9.065057390295,9.065057390555,9.065057390555,9.065057390605,9.065057390585,9.065057390585,7.733727865895,6.434820935295,9.065057390825,9.065057390825,9.065057390825,9.065057390925,9.065057390925,9.065057390925,9.065057391025,8.354487665325,9.065057390675,9.065057390675,9.065057390675,6.212184305115,7.0576812145957,9.0650573904057,7.8109607861157,6.3326252194057,5.481870328015,9.065057390915,6.201029764015,9.065057391015,9.065057391115,9.065057391115,7.658811055115,6.519913305815,9.065057390695,9.065057390695,8.122081470395,9.065057390295,9.065057390295,6.900323848395,9.065057390245,9.065057390145,9.065057390145,9.065057390245,9.065057390245,9.065057390645,9.065057390645,9.065057390645,5.169553959575,5.165549610275,8.994828342075,9.065057390175,9.065057390175,9.065057390175,9.065057390175,9.065057390175,9.065057390175,9.065057390145,9.065057390145,9.065057390145,8.761894119875,7.955940960775,7.696015131075,6.454088799495,9.065057390395,9.065057391095,8.855500066495,9.065057390595,9.065057390695,9.065057390695,8.005743751495,9.065057390395,9.065057390695,9.065057390695,9.065057390685,9.065057390685,9.065057390755,9.065057390755,9.065057390755,9.065057390755,9.065057390705,9.065057390705,9.065057390705,9.065057390995,8.772660762405,9.065057390635,9.065057390635,9.065057390675,9.065057390675,9.065057390575,9.065057390575,8.187740702235,8.707629914295,8.957672806395,9.065057390795,8.938234514865,6.704869912335
"t124",5.898791502932,2.68524607694,3.07225729124,3.07225729134,0.137878091283,0.137878091283,0,0.10949084516,0.53515412944,3.084284208332,7.269701805072,8.296240613272,9.065057390382,9.065057390382,9.065057390372,8.794754415972,9.065057390972,9.065057390772,9.0650573902565,9.0650573902565,9.065057390672,9.065057390672,9.065057390672,9.065057390572,9.065057390972,9.065057390572,9.065057390572,9.065057390392,9.065057390292,9.065057390292,8.241061306632,9.065057390432,9.065057390572,9.065057390572,8.639137972092,9.065057390442,9.065057390442,9.065057390442,9.065057390392,9.065057390392,9.065057390292,9.065057390552,9.065057390552,9.065057390602,9.065057390582,9.065057390582,7.733727865892,6.434820935292,9.065057390822,9.065057390822,9.065057390822,9.065057390922,9.065057390922,9.065057390922,9.065057391022,8.354487665322,9.065057390672,9.065057390672,9.065057390672,6.212184305112,7.0576812145927,9.0650573904027,7.8109607861127,6.3326252194027,5.481870328012,9.065057390912,6.201029764012,9.065057391012,9.065057391112,9.065057391112,7.658811055112,6.519913305812,9.065057390692,9.065057390692,8.122081470392,9.065057390292,9.065057390292,6.900323848392,9.065057390242,9.065057390142,9.065057390142,9.065057390242,9.065057390242,9.065057390642,9.065057390642,9.065057390642,5.169553959572,5.165549610272,8.994828342072,9.065057390172,9.065057390172,9.065057390172,9.065057390172,9.065057390172,9.065057390172,9.065057390142,9.065057390142,9.065057390142,8.761894119872,7.955940960772,7.696015131072,6.454088799492,9.065057390392,9.065057391092,8.855500066492,9.065057390592,9.065057390692,9.065057390692,8.005743751492,9.065057390392,9.065057390692,9.065057390692,9.065057390682,9.065057390682,9.065057390752,9.065057390752,9.065057390752,9.065057390752,9.065057390702,9.065057390702,9.065057390702,9.065057390992,8.772660762402,9.065057390632,9.065057390632,9.065057390672,9.065057390672,9.065057390572,9.065057390572,8.187740702232,8.707629914292,8.957672806392,9.065057390792,8.938234514862,6.704869912332
"t125",5.898791502932,2.68524607694,3.07225729124,3.07225729134,0.137878091283,0.137878091283,0.10949084516,0,0.53515412944,3.084284208332,7.269701805072,8.296240613272,9.065057390382,9.065057390382,9.065057390372,8.794754415972,9.065057390972,9.065057390772,9.0650573902565,9.0650573902565,9.065057390672,9.065057390672,9.065057390672,9.065057390572,9.065057390972,9.065057390572,9.065057390572,9.065057390392,9.065057390292,9.065057390292,8.241061306632,9.065057390432,9.065057390572,9.065057390572,8.639137972092,9.065057390442,9.065057390442,9.065057390442,9.065057390392,9.065057390392,9.065057390292,9.065057390552,9.065057390552,9.065057390602,9.065057390582,9.065057390582,7.733727865892,6.434820935292,9.065057390822,9.065057390822,9.065057390822,9.065057390922,9.065057390922,9.065057390922,9.065057391022,8.354487665322,9.065057390672,9.065057390672,9.065057390672,6.212184305112,7.0576812145927,9.0650573904027,7.8109607861127,6.3326252194027,5.481870328012,9.065057390912,6.201029764012,9.065057391012,9.065057391112,9.065057391112,7.658811055112,6.519913305812,9.065057390692,9.065057390692,8.122081470392,9.065057390292,9.065057390292,6.900323848392,9.065057390242,9.065057390142,9.065057390142,9.065057390242,9.065057390242,9.065057390642,9.065057390642,9.065057390642,5.169553959572,5.165549610272,8.994828342072,9.065057390172,9.065057390172,9.065057390172,9.065057390172,9.065057390172,9.065057390172,9.065057390142,9.065057390142,9.065057390142,8.761894119872,7.955940960772,7.696015131072,6.454088799492,9.065057390392,9.065057391092,8.855500066492,9.065057390592,9.065057390692,9.065057390692,8.005743751492,9.065057390392,9.065057390692,9.065057390692,9.065057390682,9.065057390682,9.065057390752,9.065057390752,9.065057390752,9.065057390752,9.065057390702,9.065057390702,9.065057390702,9.065057390992,8.772660762402,9.065057390632,9.065057390632,9.065057390672,9.065057390672,9.065057390572,9.065057390572,8.187740702232,8.707629914292,8.957672806392,9.065057390792,8.938234514862,6.704869912332
"t84",5.898791502892,2.6852460769,3.0722572912,3.0722572913,0.535154129443,0.535154129443,0.53515412944,0.53515412944,0,3.084284208292,7.269701805032,8.296240613232,9.065057390342,9.065057390342,9.065057390332,8.794754415932,9.065057390932,9.065057390732,9.0650573902165,9.0650573902165,9.065057390632,9.065057390632,9.065057390632,9.065057390532,9.065057390932,9.065057390532,9.065057390532,9.065057390352,9.065057390252,9.065057390252,8.241061306592,9.065057390392,9.065057390532,9.065057390532,8.639137972052,9.065057390402,9.065057390402,9.065057390402,9.065057390352,9.065057390352,9.065057390252,9.065057390512,9.065057390512,9.065057390562,9.065057390542,9.065057390542,7.733727865852,6.434820935252,9.065057390782,9.065057390782,9.065057390782,9.065057390882,9.065057390882,9.065057390882,9.065057390982,8.354487665282,9.065057390632,9.065057390632,9.065057390632,6.212184305072,7.0576812145527,9.0650573903627,7.8109607860727,6.3326252193627,5.481870327972,9.065057390872,6.201029763972,9.065057390972,9.065057391072,9.065057391072,7.658811055072,6.519913305772,9.065057390652,9.065057390652,8.122081470352,9.065057390252,9.065057390252,6.900323848352,9.065057390202,9.065057390102,9.065057390102,9.065057390202,9.065057390202,9.065057390602,9.065057390602,9.065057390602,5.169553959532,5.165549610232,8.994828342032,9.065057390132,9.065057390132,9.065057390132,9.065057390132,9.065057390132,9.065057390132,9.065057390102,9.065057390102,9.065057390102,8.761894119832,7.955940960732,7.696015131032,6.454088799452,9.065057390352,9.065057391052,8.855500066452,9.065057390552,9.065057390652,9.065057390652,8.005743751452,9.065057390352,9.065057390652,9.065057390652,9.065057390642,9.065057390642,9.065057390712,9.065057390712,9.065057390712,9.065057390712,9.065057390662,9.065057390662,9.065057390662,9.065057390952,8.772660762362,9.065057390592,9.065057390592,9.065057390632,9.065057390632,9.065057390532,9.065057390532,8.187740702192,8.707629914252,8.957672806352,9.065057390752,8.938234514822,6.704869912292
"t24",5.8987915026,2.697272993792,3.084284208092,3.084284208192,3.084284208335,3.084284208335,3.084284208332,3.084284208332,3.084284208292,0,7.26970180474,8.29624061294,9.06505739005,9.06505739005,9.06505739004,8.79475441564,9.06505739064,9.06505739044,9.0650573899245,9.0650573899245,9.06505739034,9.06505739034,9.06505739034,9.06505739024,9.06505739064,9.06505739024,9.06505739024,9.06505739006,9.06505738996,9.06505738996,8.2410613063,9.0650573901,9.06505739024,9.06505739024,8.63913797176,9.06505739011,9.06505739011,9.06505739011,9.06505739006,9.06505739006,9.06505738996,9.06505739022,9.06505739022,9.06505739027,9.06505739025,9.06505739025,7.73372786556,6.43482093496,9.06505739049,9.06505739049,9.06505739049,9.06505739059,9.06505739059,9.06505739059,9.06505739069,8.35448766499,9.06505739034,9.06505739034,9.06505739034,6.21218430478,7.0576812142607,9.0650573900707,7.8109607857807,6.3326252190707,5.48187032768,9.06505739058,6.20102976368,9.06505739068,9.06505739078,9.06505739078,7.65881105478,6.51991330548,9.06505739036,9.06505739036,8.12208147006,9.06505738996,9.06505738996,6.90032384806,9.06505738991,9.06505738981,9.06505738981,9.06505738991,9.06505738991,9.06505739031,9.06505739031,9.06505739031,5.16955395924,5.16554960994,8.99482834174,9.06505738984,9.06505738984,9.06505738984,9.06505738984,9.06505738984,9.06505738984,9.06505738981,9.06505738981,9.06505738981,8.76189411954,7.95594096044,7.69601513074,6.45408879916,9.06505739006,9.06505739076,8.85550006616,9.06505739026,9.06505739036,9.06505739036,8.00574375116,9.06505739006,9.06505739036,9.06505739036,9.06505739035,9.06505739035,9.06505739042,9.06505739042,9.06505739042,9.06505739042,9.06505739037,9.06505739037,9.06505739037,9.06505739066,8.77266076207,9.0650573903,9.0650573903,9.06505739034,9.06505739034,9.06505739024,9.06505739024,8.1877407019,8.70762991396,8.95767280606,9.06505739046,8.93823451453,6.704869912
