,Ev Model,phylopars,picante,phylnn_fill_means,linear_eigenvecs,linear_umap,linear_autoencoded,xgb_eigenvecs,xgb_umap,xgb_autoencoded,EV Model,Missing Type
0,BMT,0.2211342331597323,0.22113527357943646,0.4307260092941328,0.552592905300319,0.49950528378221826,0.5833556320877139,0.41478062375775193,0.5075091306287598,0.5318911075777227,BMT,mcar
1,BMT,0.7149708171877486,0.7132730468683925,0.8858206812092853,1.010842035420427,0.9332475072195605,1.0139748479065007,0.9053213989614155,0.7347165774362854,1.2647177187614154,BMT,mcar
2,BMT,0.3627329935066379,0.36953042218156684,0.6966272763609604,0.6105778881915229,0.6417324406487815,0.5831524323698277,0.44277989260232004,0.5960889887790752,0.43331000926134544,BMT,mcar
3,BMT,0.4039499613762513,0.40942583641630376,0.7978506602485842,0.41002882197556484,0.5244484711854567,0.35489058338158225,0.3759962373870875,0.6280822895853991,0.4602325812728375,BMT,mcar
4,BMT,0.20503160536001533,0.20593204943498247,0.45338187052569767,0.4015500323645161,0.5653821277923934,0.4087364606845621,0.2924952019010568,0.49880027176235114,0.3960778206707597,BMT,mcar
5,BMT,0.3712767656077404,0.3736469685927126,0.45668753750172975,0.4647617433660468,0.5367888868055768,0.5467745939595019,0.433218811400387,0.3728160663721535,0.4437426597830272,BMT,mcar
6,BMT,0.44795749164569354,0.4477676835602528,0.8469905976739002,0.8067311849906365,0.7896207943575249,0.9317563098668422,0.53954024148772,0.5995187330748757,0.47614810801675206,BMT,mcar
7,BMT,0.3986604549115933,0.4054225013584217,0.6713727414479503,0.6885687933543828,0.578498623983149,0.6688902240419647,0.39672361536845907,0.5122125298704086,0.44768311178039716,BMT,mcar
8,BMT,0.3870395854079152,0.3823582710550631,0.47731825725309884,0.6632740327370186,0.6585712897108646,0.698329743224577,0.3752676001434776,0.6137312730517156,0.5228586947930335,BMT,mcar
9,BMT,0.28683745260486965,0.2919854136381671,0.48913089654832476,0.45929451861336706,0.5550788010615025,0.43972142710624834,0.2940259335731775,0.5004726470107359,0.3877549900107359,BMT,mcar
10,BMT,0.30909309739158297,0.30902846411818463,0.8006892154052437,0.460320379830065,0.38785686945037856,0.45005483476390457,0.3590526319117187,0.46843811759253234,0.47759053619253244,BMT,mcar
11,BMT,0.1599460955913766,0.16008689167885573,0.6426770890930377,0.2347858949330075,0.26567187611857823,0.4032660525663235,0.2114976945468423,0.28891699199393195,0.2824433513116749,BMT,mcar
12,BMT,0.4161364328218469,0.4162461235434572,0.541511844190375,0.7893459940609946,0.7058849730691427,0.768860412113691,0.5647437369166697,0.42890326054794176,0.4227334274186636,BMT,mcar
13,BMT,0.31071416678922936,0.31071416678923136,0.5243051372580074,0.5548354472550361,0.6623947852455385,0.7210036826028601,0.5358152557521731,0.5131077610940006,0.4139515835329224,BMT,mcar
14,BMT,0.22048023292691057,0.2205663511348334,0.24717011800023445,0.3843769804997809,0.5536399468535433,0.46782855999551015,0.29993873220054434,0.536959098629813,0.3902050767542335,BMT,mcar
15,BMT,0.35700280652007277,0.3479921807221201,0.3863830546148537,0.4486509986589972,0.32244562616008465,0.3022712008742501,0.4671146159557643,0.39661062765755056,0.2841333246575505,BMT,mcar
16,BMT,0.21650811087995878,0.2252175515084387,0.6662262113527414,0.5306433880645081,0.5880279888719461,0.5907641930810184,0.24067807562854923,0.493190886623234,0.4046776785861922,BMT,mcar
