"","t1","t7","t8","t11","t18","t110","t111","t125","t126","t74","t75","t12","t16","t17","t2","t3","t6","t15","t46","t49","t85","t86","t43","t95","t121","t122","t93","t94","t79","t53","t63","t96","t97","t101","t119","t120","t98","t82","t69","t64","t40","t30","t20","t22","t61","t91","t92","t70","t71","t27","t45","t59","t60","t34","t80","t81","t102","t103","t48","t72","t123","t124","t114","t50","t37","t35","t76","t77","t99","t100","t32","t87","t88","t78","t108","t109","t44","t67","t68","t65","t127","t128","t66","t62","t19","t31","t33","t41","t42","t57","t58","t29","t83","t84","t73","t112","t113","t36","t25","t13","t106","t107","t26","t104","t105","t90","t115","t116","t56","t51","t52","t47","t54","t55","t117","t118","t89","t21","t5","t23","t24","t14","t10","t4","t9","t28","t38","t39"
"t97",6.489934709925,6.697217220525,6.402659556925,6.983430426225,7.306739788805,9.323868082985,9.323868082985,9.323868083245,9.323868083245,9.323868082605,9.323868082605,9.323868083005,9.323868083205,9.323868083205,4.771110410615,7.404657993515,6.755709938875,3.124846545985,3.449728284185,3.449728284175,3.449728284175,3.449728284175,3.449728284185,3.449728284285,3.449728284285,3.449728284285,3.449728284185,3.449728284185,3.449728284185,1.256304609985,0.960096719285,0.3032509962,0,0.3167268770195,0.3167268769795,0.3167268769795,0.316726876988,0.654310769698,0.466896474188,0.948391010668,1.716768706085,1.879589774185,6.513342081885,6.513342081685,6.513342082115,6.513342082115,6.513342082115,6.513342082115,6.513342082115,6.513342081585,7.315473746115,7.315473746115,7.315473746115,6.780057359515,7.315473745915,7.315473745915,7.315473745915,7.315473745915,7.315473745915,7.315473745915,7.315473745885,7.315473745885,7.315473745885,7.315473745915,7.315473745915,7.047748512185,7.243077163885,7.042168206145,7.315473745985,7.315473745985,7.315473746015,7.315473745965,7.315473745965,7.315473745915,7.315473745935,7.315473745935,7.315473745915,7.315473746225,7.315473746225,7.315473746315,7.315473746275,7.315473746275,7.315473746225,7.265253143325,7.315473746025,7.315473746425,7.150766946195,7.315473745995,7.315473745995,7.315473745925,7.315473745925,7.155689725425,7.315473746465,7.315473746465,7.315473746425,7.315473746025,7.315473746025,7.315473746025,7.315473745525,5.111198483085,7.315473745895,7.315473745895,7.315473746195,7.315473746195,7.315473746195,7.315473746235,7.315473746195,7.315473746195,7.315473746135,7.315473746435,7.315473746435,7.315473746485,7.315473746485,6.766779130415,7.315473745885,7.315473745885,7.220106428385,5.616052843285,5.141146661475,7.478959620675,8.633146467075,7.462911370075,5.547125072575,4.895370191775,6.007773463675,8.864377218775,8.864377218575,8.864377218575
"t101",6.4899347099485,6.6972172205485,6.4026595569485,6.9834304262485,7.3067397888285,9.3238680830085,9.3238680830085,9.3238680832685,9.3238680832685,9.3238680826285,9.3238680826285,9.3238680830285,9.3238680832285,9.3238680832285,4.7711104106385,7.4046579935385,6.7557099388985,3.1248465460085,3.4497282842085,3.4497282841985,3.4497282841985,3.4497282841985,3.4497282842085,3.4497282843085,3.4497282843085,3.4497282843085,3.4497282842085,3.4497282842085,3.4497282842085,1.2563046100085,0.9600967193085,0.3167268770195,0.3167268770195,0,0.24061505516,0.24061505516,0.2416678640315,0.6543107697215,0.4668964742115,0.9483910106915,1.7167687061085,1.8795897742085,6.5133420819085,6.5133420817085,6.5133420821385,6.5133420821385,6.5133420821385,6.5133420821385,6.5133420821385,6.5133420816085,7.3154737461385,7.3154737461385,7.3154737461385,6.7800573595385,7.3154737459385,7.3154737459385,7.3154737459385,7.3154737459385,7.3154737459385,7.3154737459385,7.3154737459085,7.3154737459085,7.3154737459085,7.3154737459385,7.3154737459385,7.0477485122085,7.2430771639085,7.0421682061685,7.3154737460085,7.3154737460085,7.3154737460385,7.3154737459885,7.3154737459885,7.3154737459385,7.3154737459585,7.3154737459585,7.3154737459385,7.3154737462485,7.3154737462485,7.3154737463385,7.3154737462985,7.3154737462985,7.3154737462485,7.2652531433485,7.3154737460485,7.3154737464485,7.1507669462185,7.3154737460185,7.3154737460185,7.3154737459485,7.3154737459485,7.1556897254485,7.3154737464885,7.3154737464885,7.3154737464485,7.3154737460485,7.3154737460485,7.3154737460485,7.3154737455485,5.1111984831085,7.3154737459185,7.3154737459185,7.3154737462185,7.3154737462185,7.3154737462185,7.3154737462585,7.3154737462185,7.3154737462185,7.3154737461585,7.3154737464585,7.3154737464585,7.3154737465085,7.3154737465085,6.7667791304385,7.3154737459085,7.3154737459085,7.2201064284085,5.6160528433085,5.1411466614985,7.4789596206985,8.6331464670985,7.4629113700985,5.5471250725985,4.8953701917985,6.0077734636985,8.8643772187985,8.8643772185985,8.8643772185985
"t119",6.4899347099085,6.6972172205085,6.4026595569085,6.9834304262085,7.3067397887885,9.3238680829685,9.3238680829685,9.3238680832285,9.3238680832285,9.3238680825885,9.3238680825885,9.3238680829885,9.3238680831885,9.3238680831885,4.7711104105985,7.4046579934985,6.7557099388585,3.1248465459685,3.4497282841685,3.4497282841585,3.4497282841585,3.4497282841585,3.4497282841685,3.4497282842685,3.4497282842685,3.4497282842685,3.4497282841685,3.4497282841685,3.4497282841685,1.2563046099685,0.9600967192685,0.3167268769795,0.3167268769795,0.24061505516,0,0.07896975066,0.2416678639915,0.6543107696815,0.4668964741715,0.9483910106515,1.7167687060685,1.8795897741685,6.5133420818685,6.5133420816685,6.5133420820985,6.5133420820985,6.5133420820985,6.5133420820985,6.5133420820985,6.5133420815685,7.3154737460985,7.3154737460985,7.3154737460985,6.7800573594985,7.3154737458985,7.3154737458985,7.3154737458985,7.3154737458985,7.3154737458985,7.3154737458985,7.3154737458685,7.3154737458685,7.3154737458685,7.3154737458985,7.3154737458985,7.0477485121685,7.2430771638685,7.0421682061285,7.3154737459685,7.3154737459685,7.3154737459985,7.3154737459485,7.3154737459485,7.3154737458985,7.3154737459185,7.3154737459185,7.3154737458985,7.3154737462085,7.3154737462085,7.3154737462985,7.3154737462585,7.3154737462585,7.3154737462085,7.2652531433085,7.3154737460085,7.3154737464085,7.1507669461785,7.3154737459785,7.3154737459785,7.3154737459085,7.3154737459085,7.1556897254085,7.3154737464485,7.3154737464485,7.3154737464085,7.3154737460085,7.3154737460085,7.3154737460085,7.3154737455085,5.1111984830685,7.3154737458785,7.3154737458785,7.3154737461785,7.3154737461785,7.3154737461785,7.3154737462185,7.3154737461785,7.3154737461785,7.3154737461185,7.3154737464185,7.3154737464185,7.3154737464685,7.3154737464685,6.7667791303985,7.3154737458685,7.3154737458685,7.2201064283685,5.6160528432685,5.1411466614585,7.4789596206585,8.6331464670585,7.4629113700585,5.5471250725585,4.8953701917585,6.0077734636585,8.8643772187585,8.8643772185585,8.8643772185585
"t120",6.4899347099085,6.6972172205085,6.4026595569085,6.9834304262085,7.3067397887885,9.3238680829685,9.3238680829685,9.3238680832285,9.3238680832285,9.3238680825885,9.3238680825885,9.3238680829885,9.3238680831885,9.3238680831885,4.7711104105985,7.4046579934985,6.7557099388585,3.1248465459685,3.4497282841685,3.4497282841585,3.4497282841585,3.4497282841585,3.4497282841685,3.4497282842685,3.4497282842685,3.4497282842685,3.4497282841685,3.4497282841685,3.4497282841685,1.2563046099685,0.9600967192685,0.3167268769795,0.3167268769795,0.24061505516,0.07896975066,0,0.2416678639915,0.6543107696815,0.4668964741715,0.9483910106515,1.7167687060685,1.8795897741685,6.5133420818685,6.5133420816685,6.5133420820985,6.5133420820985,6.5133420820985,6.5133420820985,6.5133420820985,6.5133420815685,7.3154737460985,7.3154737460985,7.3154737460985,6.7800573594985,7.3154737458985,7.3154737458985,7.3154737458985,7.3154737458985,7.3154737458985,7.3154737458985,7.3154737458685,7.3154737458685,7.3154737458685,7.3154737458985,7.3154737458985,7.0477485121685,7.2430771638685,7.0421682061285,7.3154737459685,7.3154737459685,7.3154737459985,7.3154737459485,7.3154737459485,7.3154737458985,7.3154737459185,7.3154737459185,7.3154737458985,7.3154737462085,7.3154737462085,7.3154737462985,7.3154737462585,7.3154737462585,7.3154737462085,7.2652531433085,7.3154737460085,7.3154737464085,7.1507669461785,7.3154737459785,7.3154737459785,7.3154737459085,7.3154737459085,7.1556897254085,7.3154737464485,7.3154737464485,7.3154737464085,7.3154737460085,7.3154737460085,7.3154737460085,7.3154737455085,5.1111984830685,7.3154737458785,7.3154737458785,7.3154737461785,7.3154737461785,7.3154737461785,7.3154737462185,7.3154737461785,7.3154737461785,7.3154737461185,7.3154737464185,7.3154737464185,7.3154737464685,7.3154737464685,6.7667791303985,7.3154737458685,7.3154737458685,7.2201064283685,5.6160528432685,5.1411466614585,7.4789596206585,8.6331464670585,7.4629113700585,5.5471250725585,4.8953701917585,6.0077734636585,8.8643772187585,8.8643772185585,8.8643772185585
"t98",6.489934709917,6.697217220517,6.402659556917,6.983430426217,7.306739788797,9.323868082977,9.323868082977,9.323868083237,9.323868083237,9.323868082597,9.323868082597,9.323868082997,9.323868083197,9.323868083197,4.771110410607,7.404657993507,6.755709938867,3.124846545977,3.449728284177,3.449728284167,3.449728284167,3.449728284167,3.449728284177,3.449728284277,3.449728284277,3.449728284277,3.449728284177,3.449728284177,3.449728284177,1.256304609977,0.960096719277,0.316726876988,0.316726876988,0.2416678640315,0.2416678639915,0.2416678639915,0,0.65431076969,0.46689647418,0.94839101066,1.716768706077,1.879589774177,6.513342081877,6.513342081677,6.513342082107,6.513342082107,6.513342082107,6.513342082107,6.513342082107,6.513342081577,7.315473746107,7.315473746107,7.315473746107,6.780057359507,7.315473745907,7.315473745907,7.315473745907,7.315473745907,7.315473745907,7.315473745907,7.315473745877,7.315473745877,7.315473745877,7.315473745907,7.315473745907,7.047748512177,7.243077163877,7.042168206137,7.315473745977,7.315473745977,7.315473746007,7.315473745957,7.315473745957,7.315473745907,7.315473745927,7.315473745927,7.315473745907,7.315473746217,7.315473746217,7.315473746307,7.315473746267,7.315473746267,7.315473746217,7.265253143317,7.315473746017,7.315473746417,7.150766946187,7.315473745987,7.315473745987,7.315473745917,7.315473745917,7.155689725417,7.315473746457,7.315473746457,7.315473746417,7.315473746017,7.315473746017,7.315473746017,7.315473745517,5.111198483077,7.315473745887,7.315473745887,7.315473746187,7.315473746187,7.315473746187,7.315473746227,7.315473746187,7.315473746187,7.315473746127,7.315473746427,7.315473746427,7.315473746477,7.315473746477,6.766779130407,7.315473745877,7.315473745877,7.220106428377,5.616052843277,5.141146661467,7.478959620667,8.633146467067,7.462911370067,5.547125072567,4.895370191767,6.007773463667,8.864377218767,8.864377218567,8.864377218567
"t82",6.489934709827,6.697217220427,6.402659556827,6.983430426127,7.306739788707,9.323868082887,9.323868082887,9.323868083147,9.323868083147,9.323868082507,9.323868082507,9.323868082907,9.323868083107,9.323868083107,4.771110410517,7.404657993417,6.755709938777,3.124846545887,3.449728284087,3.449728284077,3.449728284077,3.449728284077,3.449728284087,3.449728284187,3.449728284187,3.449728284187,3.449728284087,3.449728284087,3.449728284087,1.256304609887,0.960096719187,0.654310769698,0.654310769698,0.6543107697215,0.6543107696815,0.6543107696815,0.65431076969,0,0.46689647409,0.94839101057,1.716768705987,1.879589774087,6.513342081787,6.513342081587,6.513342082017,6.513342082017,6.513342082017,6.513342082017,6.513342082017,6.513342081487,7.315473746017,7.315473746017,7.315473746017,6.780057359417,7.315473745817,7.315473745817,7.315473745817,7.315473745817,7.315473745817,7.315473745817,7.315473745787,7.315473745787,7.315473745787,7.315473745817,7.315473745817,7.047748512087,7.243077163787,7.042168206047,7.315473745887,7.315473745887,7.315473745917,7.315473745867,7.315473745867,7.315473745817,7.315473745837,7.315473745837,7.315473745817,7.315473746127,7.315473746127,7.315473746217,7.315473746177,7.315473746177,7.315473746127,7.265253143227,7.315473745927,7.315473746327,7.150766946097,7.315473745897,7.315473745897,7.315473745827,7.315473745827,7.155689725327,7.315473746367,7.315473746367,7.315473746327,7.315473745927,7.315473745927,7.315473745927,7.315473745427,5.111198482987,7.315473745797,7.315473745797,7.315473746097,7.315473746097,7.315473746097,7.315473746137,7.315473746097,7.315473746097,7.315473746037,7.315473746337,7.315473746337,7.315473746387,7.315473746387,6.766779130317,7.315473745787,7.315473745787,7.220106428287,5.616052843187,5.141146661377,7.478959620577,8.633146466977,7.462911369977,5.547125072477,4.895370191677,6.007773463577,8.864377218677,8.864377218477,8.864377218477
"t69",6.191918547717,6.399201058317,6.104643394717,6.685414264017,7.008723626597,9.025851920777,9.025851920777,9.025851921037,9.025851921037,9.025851920397,9.025851920397,9.025851920797,9.025851920997,9.025851920997,4.473094248407,7.106641831307,6.457693776667,2.826830383777,3.151712121977,3.151712121967,3.151712121967,3.151712121967,3.151712121977,3.151712122077,3.151712122077,3.151712122077,3.151712121977,3.151712121977,3.151712121977,0.958288447777,0.662080557077,0.466896474188,0.466896474188,0.4668964742115,0.4668964741715,0.4668964741715,0.46689647418,0.46689647409,0,0.65037484846,1.418752543877,1.581573611977,6.215325919677,6.215325919477,6.215325919907,6.215325919907,6.215325919907,6.215325919907,6.215325919907,6.215325919377,7.017457583907,7.017457583907,7.017457583907,6.482041197307,7.017457583707,7.017457583707,7.017457583707,7.017457583707,7.017457583707,7.017457583707,7.017457583677,7.017457583677,7.017457583677,7.017457583707,7.017457583707,6.749732349977,6.945061001677,6.744152043937,7.017457583777,7.017457583777,7.017457583807,7.017457583757,7.017457583757,7.017457583707,7.017457583727,7.017457583727,7.017457583707,7.017457584017,7.017457584017,7.017457584107,7.017457584067,7.017457584067,7.017457584017,6.967236981117,7.017457583817,7.017457584217,6.852750783987,7.017457583787,7.017457583787,7.017457583717,7.017457583717,6.857673563217,7.017457584257,7.017457584257,7.017457584217,7.017457583817,7.017457583817,7.017457583817,7.017457583317,4.813182320877,7.017457583687,7.017457583687,7.017457583987,7.017457583987,7.017457583987,7.017457584027,7.017457583987,7.017457583987,7.017457583927,7.017457584227,7.017457584227,7.017457584277,7.017457584277,6.468762968207,7.017457583677,7.017457583677,6.922090266177,5.318036681077,4.843130499267,7.180943458467,8.335130304867,7.164895207867,5.249108910367,4.597354029567,5.709757301467,8.566361056567,8.566361056367,8.566361056367
"t64",6.489934709857,6.697217220457,6.402659556857,6.983430426157,7.306739788737,9.323868082917,9.323868082917,9.323868083177,9.323868083177,9.323868082537,9.323868082537,9.323868082937,9.323868083137,9.323868083137,4.771110410547,7.404657993447,6.755709938807,3.124846545917,3.449728284117,3.449728284107,3.449728284107,3.449728284107,3.449728284117,3.449728284217,3.449728284217,3.449728284217,3.449728284117,3.449728284117,3.449728284117,1.256304609917,0.960096719217,0.948391010668,0.948391010668,0.9483910106915,0.9483910106515,0.9483910106515,0.94839101066,0.94839101057,0.65037484846,0,1.716768706017,1.879589774117,6.513342081817,6.513342081617,6.513342082047,6.513342082047,6.513342082047,6.513342082047,6.513342082047,6.513342081517,7.315473746047,7.315473746047,7.315473746047,6.780057359447,7.315473745847,7.315473745847,7.315473745847,7.315473745847,7.315473745847,7.315473745847,7.315473745817,7.315473745817,7.315473745817,7.315473745847,7.315473745847,7.047748512117,7.243077163817,7.042168206077,7.315473745917,7.315473745917,7.315473745947,7.315473745897,7.315473745897,7.315473745847,7.315473745867,7.315473745867,7.315473745847,7.315473746157,7.315473746157,7.315473746247,7.315473746207,7.315473746207,7.315473746157,7.265253143257,7.315473745957,7.315473746357,7.150766946127,7.315473745927,7.315473745927,7.315473745857,7.315473745857,7.155689725357,7.315473746397,7.315473746397,7.315473746357,7.315473745957,7.315473745957,7.315473745957,7.315473745457,5.111198483017,7.315473745827,7.315473745827,7.315473746127,7.315473746127,7.315473746127,7.315473746167,7.315473746127,7.315473746127,7.315473746067,7.315473746367,7.315473746367,7.315473746417,7.315473746417,6.766779130347,7.315473745817,7.315473745817,7.220106428317,5.616052843217,5.141146661407,7.478959620607,8.633146467007,7.462911370007,5.547125072507,4.895370191707,6.007773463607,8.864377218707,8.864377218507,8.864377218507
"t40",6.48993470984,6.69721722044,6.40265955684,6.98343042614,7.30673978872,9.3238680829,9.3238680829,9.32386808316,9.32386808316,9.32386808252,9.32386808252,9.32386808292,9.32386808312,9.32386808312,4.77111041053,7.40465799343,6.75570993879,3.1248465459,3.4497282841,3.44972828409,3.44972828409,3.44972828409,3.4497282841,3.4497282842,3.4497282842,3.4497282842,3.4497282841,3.4497282841,3.4497282841,1.7167687061,1.716768706,1.716768706085,1.716768706085,1.7167687061085,1.7167687060685,1.7167687060685,1.716768706077,1.716768705987,1.418752543877,1.716768706017,0,1.8795897741,6.5133420818,6.5133420816,6.51334208203,6.51334208203,6.51334208203,6.51334208203,6.51334208203,6.5133420815,7.31547374603,7.31547374603,7.31547374603,6.78005735943,7.31547374583,7.31547374583,7.31547374583,7.31547374583,7.31547374583,7.31547374583,7.3154737458,7.3154737458,7.3154737458,7.31547374583,7.31547374583,7.0477485121,7.2430771638,7.04216820606,7.3154737459,7.3154737459,7.31547374593,7.31547374588,7.31547374588,7.31547374583,7.31547374585,7.31547374585,7.31547374583,7.31547374614,7.31547374614,7.31547374623,7.31547374619,7.31547374619,7.31547374614,7.26525314324,7.31547374594,7.31547374634,7.15076694611,7.31547374591,7.31547374591,7.31547374584,7.31547374584,7.15568972534,7.31547374638,7.31547374638,7.31547374634,7.31547374594,7.31547374594,7.31547374594,7.31547374544,5.111198483,7.31547374581,7.31547374581,7.31547374611,7.31547374611,7.31547374611,7.31547374615,7.31547374611,7.31547374611,7.31547374605,7.31547374635,7.31547374635,7.3154737464,7.3154737464,6.76677913033,7.3154737458,7.3154737458,7.2201064283,5.6160528432,5.14114666139,7.47895962059,8.63314646699,7.46291136999,5.54712507249,4.89537019169,6.00777346359,8.86437721869,8.86437721849,8.86437721849
"t30",6.23580305274,6.44308556334,6.14852789974,6.72929876904,7.05260813162,9.0697364258,9.0697364258,9.06973642606,9.06973642606,9.06973642542,9.06973642542,9.06973642582,9.06973642602,9.06973642602,4.51697875343,7.15052633633,6.50157828169,2.8707148888,3.195596627,3.19559662699,3.19559662699,3.19559662699,3.195596627,3.1955966271,3.1955966271,3.1955966271,3.195596627,3.195596627,3.195596627,1.8795897742,1.8795897741,1.879589774185,1.879589774185,1.8795897742085,1.8795897741685,1.8795897741685,1.879589774177,1.879589774087,1.581573611977,1.879589774117,1.8795897741,0,6.2592104247,6.2592104245,6.25921042493,6.25921042493,6.25921042493,6.25921042493,6.25921042493,6.2592104244,7.06134208893,7.06134208893,7.06134208893,6.52592570233,7.06134208873,7.06134208873,7.06134208873,7.06134208873,7.06134208873,7.06134208873,7.0613420887,7.0613420887,7.0613420887,7.06134208873,7.06134208873,6.793616855,6.9889455067,6.78803654896,7.0613420888,7.0613420888,7.06134208883,7.06134208878,7.06134208878,7.06134208873,7.06134208875,7.06134208875,7.06134208873,7.06134208904,7.06134208904,7.06134208913,7.06134208909,7.06134208909,7.06134208904,7.01112148614,7.06134208884,7.06134208924,6.89663528901,7.06134208881,7.06134208881,7.06134208874,7.06134208874,6.90155806824,7.06134208928,7.06134208928,7.06134208924,7.06134208884,7.06134208884,7.06134208884,7.06134208834,4.8570668259,7.06134208871,7.06134208871,7.06134208901,7.06134208901,7.06134208901,7.06134208905,7.06134208901,7.06134208901,7.06134208895,7.06134208925,7.06134208925,7.0613420893,7.0613420893,6.51264747323,7.0613420887,7.0613420887,6.9659747712,5.3619211861,4.88701500429,7.22482796349,8.37901480989,7.20877971289,5.29299341539,4.64123853459,5.75364180649,8.61024556159,8.61024556139,8.61024556139
"t20",6.48993471004,6.69721722064,6.40265955704,6.98343042634,7.30673978892,9.3238680831,9.3238680831,9.32386808336,9.32386808336,9.32386808272,9.32386808272,9.32386808312,9.32386808332,9.32386808332,4.77111041073,7.40465799363,6.75570993899,5.2180068261,6.5133420819,6.51334208189,6.51334208189,6.51334208189,6.5133420819,6.513342082,6.513342082,6.513342082,6.5133420819,6.5133420819,6.5133420819,6.5133420819,6.5133420818,6.513342081885,6.513342081885,6.5133420819085,6.5133420818685,6.5133420818685,6.513342081877,6.513342081787,6.215325919677,6.513342081817,6.5133420818,6.2592104247,0,4.0077616138,4.00776161423,4.00776161423,4.00776161423,4.00776161423,4.00776161423,4.0077616137,7.31547374623,7.31547374623,7.31547374623,6.78005735963,7.31547374603,7.31547374603,7.31547374603,7.31547374603,7.31547374603,7.31547374603,7.315473746,7.315473746,7.315473746,7.31547374603,7.31547374603,7.0477485123,7.243077164,7.04216820626,7.3154737461,7.3154737461,7.31547374613,7.31547374608,7.31547374608,7.31547374603,7.31547374605,7.31547374605,7.31547374603,7.31547374634,7.31547374634,7.31547374643,7.31547374639,7.31547374639,7.31547374634,7.26525314344,7.31547374614,7.31547374654,7.15076694631,7.31547374611,7.31547374611,7.31547374604,7.31547374604,7.15568972554,7.31547374658,7.31547374658,7.31547374654,7.31547374614,7.31547374614,7.31547374614,7.31547374564,5.1111984832,7.31547374601,7.31547374601,7.31547374631,7.31547374631,7.31547374631,7.31547374635,7.31547374631,7.31547374631,7.31547374625,7.31547374655,7.31547374655,7.3154737466,7.3154737466,6.76677913053,7.315473746,7.315473746,7.2201064285,5.6160528434,5.14114666159,7.47895962079,8.63314646719,7.46291137019,5.54712507269,4.89537019189,6.00777346379,8.86437721889,8.86437721869,8.86437721869
"t22",6.48993470984,6.69721722044,6.40265955684,6.98343042614,7.30673978872,9.3238680829,9.3238680829,9.32386808316,9.32386808316,9.32386808252,9.32386808252,9.32386808292,9.32386808312,9.32386808312,4.77111041053,7.40465799343,6.75570993879,5.2180068259,6.5133420817,6.51334208169,6.51334208169,6.51334208169,6.5133420817,6.5133420818,6.5133420818,6.5133420818,6.5133420817,6.5133420817,6.5133420817,6.5133420817,6.5133420816,6.513342081685,6.513342081685,6.5133420817085,6.5133420816685,6.5133420816685,6.513342081677,6.513342081587,6.215325919477,6.513342081617,6.5133420816,6.2592104245,4.0077616138,0,3.58333294643,3.58333294643,3.58333294643,3.58333294643,3.58333294643,3.5833329459,7.31547374603,7.31547374603,7.31547374603,6.78005735943,7.31547374583,7.31547374583,7.31547374583,7.31547374583,7.31547374583,7.31547374583,7.3154737458,7.3154737458,7.3154737458,7.31547374583,7.31547374583,7.0477485121,7.2430771638,7.04216820606,7.3154737459,7.3154737459,7.31547374593,7.31547374588,7.31547374588,7.31547374583,7.31547374585,7.31547374585,7.31547374583,7.31547374614,7.31547374614,7.31547374623,7.31547374619,7.31547374619,7.31547374614,7.26525314324,7.31547374594,7.31547374634,7.15076694611,7.31547374591,7.31547374591,7.31547374584,7.31547374584,7.15568972534,7.31547374638,7.31547374638,7.31547374634,7.31547374594,7.31547374594,7.31547374594,7.31547374544,5.111198483,7.31547374581,7.31547374581,7.31547374611,7.31547374611,7.31547374611,7.31547374615,7.31547374611,7.31547374611,7.31547374605,7.31547374635,7.31547374635,7.3154737464,7.3154737464,6.76677913033,7.3154737458,7.3154737458,7.2201064283,5.6160528432,5.14114666139,7.47895962059,8.63314646699,7.46291136999,5.54712507249,4.89537019169,6.00777346359,8.86437721869,8.86437721849,8.86437721849
"t61",6.48993471027,6.69721722087,6.40265955727,6.98343042657,7.30673978915,9.32386808333,9.32386808333,9.32386808359,9.32386808359,9.32386808295,9.32386808295,9.32386808335,9.32386808355,9.32386808355,4.77111041096,7.40465799386,6.75570993922,5.21800682633,6.51334208213,6.51334208212,6.51334208212,6.51334208212,6.51334208213,6.51334208223,6.51334208223,6.51334208223,6.51334208213,6.51334208213,6.51334208213,6.51334208213,6.51334208203,6.513342082115,6.513342082115,6.5133420821385,6.5133420820985,6.5133420820985,6.513342082107,6.513342082017,6.215325919907,6.513342082047,6.51334208203,6.25921042493,4.00776161423,3.58333294643,0,1.011535193,1.011535193,2.19009058,2.19009058,2.35340407653,7.31547374646,7.31547374646,7.31547374646,6.78005735986,7.31547374626,7.31547374626,7.31547374626,7.31547374626,7.31547374626,7.31547374626,7.31547374623,7.31547374623,7.31547374623,7.31547374626,7.31547374626,7.04774851253,7.24307716423,7.04216820649,7.31547374633,7.31547374633,7.31547374636,7.31547374631,7.31547374631,7.31547374626,7.31547374628,7.31547374628,7.31547374626,7.31547374657,7.31547374657,7.31547374666,7.31547374662,7.31547374662,7.31547374657,7.26525314367,7.31547374637,7.31547374677,7.15076694654,7.31547374634,7.31547374634,7.31547374627,7.31547374627,7.15568972577,7.31547374681,7.31547374681,7.31547374677,7.31547374637,7.31547374637,7.31547374637,7.31547374587,5.11119848343,7.31547374624,7.31547374624,7.31547374654,7.31547374654,7.31547374654,7.31547374658,7.31547374654,7.31547374654,7.31547374648,7.31547374678,7.31547374678,7.31547374683,7.31547374683,6.76677913076,7.31547374623,7.31547374623,7.22010642873,5.61605284363,5.14114666182,7.47895962102,8.63314646742,7.46291137042,5.54712507292,4.89537019212,6.00777346402,8.86437721912,8.86437721892,8.86437721892
"t91",6.48993471027,6.69721722087,6.40265955727,6.98343042657,7.30673978915,9.32386808333,9.32386808333,9.32386808359,9.32386808359,9.32386808295,9.32386808295,9.32386808335,9.32386808355,9.32386808355,4.77111041096,7.40465799386,6.75570993922,5.21800682633,6.51334208213,6.51334208212,6.51334208212,6.51334208212,6.51334208213,6.51334208223,6.51334208223,6.51334208223,6.51334208213,6.51334208213,6.51334208213,6.51334208213,6.51334208203,6.513342082115,6.513342082115,6.5133420821385,6.5133420820985,6.5133420820985,6.513342082107,6.513342082017,6.215325919907,6.513342082047,6.51334208203,6.25921042493,4.00776161423,3.58333294643,1.011535193,0,0.4305895694,2.19009058,2.19009058,2.35340407653,7.31547374646,7.31547374646,7.31547374646,6.78005735986,7.31547374626,7.31547374626,7.31547374626,7.31547374626,7.31547374626,7.31547374626,7.31547374623,7.31547374623,7.31547374623,7.31547374626,7.31547374626,7.04774851253,7.24307716423,7.04216820649,7.31547374633,7.31547374633,7.31547374636,7.31547374631,7.31547374631,7.31547374626,7.31547374628,7.31547374628,7.31547374626,7.31547374657,7.31547374657,7.31547374666,7.31547374662,7.31547374662,7.31547374657,7.26525314367,7.31547374637,7.31547374677,7.15076694654,7.31547374634,7.31547374634,7.31547374627,7.31547374627,7.15568972577,7.31547374681,7.31547374681,7.31547374677,7.31547374637,7.31547374637,7.31547374637,7.31547374587,5.11119848343,7.31547374624,7.31547374624,7.31547374654,7.31547374654,7.31547374654,7.31547374658,7.31547374654,7.31547374654,7.31547374648,7.31547374678,7.31547374678,7.31547374683,7.31547374683,6.76677913076,7.31547374623,7.31547374623,7.22010642873,5.61605284363,5.14114666182,7.47895962102,8.63314646742,7.46291137042,5.54712507292,4.89537019212,6.00777346402,8.86437721912,8.86437721892,8.86437721892
