"","t5","t32","t42","t101","t102","t103","t90","t91","t92","t110","t111","t104","t105","t83","t93","t123","t124","t134","t135","t14","t10","t40","t138","t141","t142","t60","t61","t31","t79","t139","t140","t72","t77","t78","t6","t130","t131","t136","t137","t116","t119","t120","t46","t66","t67","t48","t41","t69","t114","t115","t97","t98","t108","t109","t38","t56","t57","t37","t58","t128","t129","t62","t25","t26","t121","t122","t55","t75","t76","t68","t30","t59","t88","t117","t118","t17","t12","t13","t44","t70","t71","t47","t39","t94","t95","t50","t51","t33","t29","t16","t24","t132","t133","t4","t43","t63","t82","t84","t85","t86","t87","t89","t106","t107","t23","t22","t27","t28","t36","t73","t74","t99","t100","t96","t34","t35","t11","t18","t19","t8","t9","t7","t2","t3","t112","t113","t52","t49","t15","t20","t21","t125","t126","t127","t64","t65","t80","t81","t45","t53","t54","t1"
"t5",0,3.3883068206,4.23423933043,4.23423933053,4.23423933054,4.23423933054,4.23423933057,4.23423933056,4.23423933056,4.23423933053,4.23423933053,4.2342393305,4.2342393305,4.2342393305,4.2342393305,4.23423933046,4.23423933046,4.23423933045,4.23423933045,2.391040465,1.830164324,5.3866933815,5.46055567197,5.46055567197,5.46055567197,5.46055567155,4.79588355165,5.4605556715,5.46055567156,5.46055567164,5.46055567164,5.4605556716,5.4605556716,5.4605556716,2.7345945974,5.492543090181,5.492543090181,5.492543090171,5.492543090171,5.492543090191,5.492543090151,5.492543090151,5.492543090591,5.492543090071,4.912294694271,5.492543090271,4.59994781691,5.49254309011,5.49254309011,5.49254309011,5.49254309011,5.49254309011,5.49254309001,5.49254309001,5.15276590621,5.49254309011,5.13151755871,5.49254309011,5.49254309011,5.49254309014,5.49254309014,5.20611927861,3.95340575306,3.72366860556,5.4925430898,5.4925430898,5.4925430896,5.4925430899,5.4925430899,5.4876322423,5.49254309033,5.49254308983,5.49254308993,5.42497536723,5.49254308993,3.97565999421,2.99404395681,2.91406362581,5.49254308941,5.49254308962,5.49254308962,5.49254308922,5.14496085631,5.49254308961,5.49254308961,5.49254308936,5.49254308936,5.49254308936,3.80364031581,2.83474004341,3.23395580445,5.49254309006,5.49254309006,4.81557028231,8.50519236611,8.50519236601,8.505192366056,8.505192366006,8.505192366006,8.50519236603,8.50519236603,8.50519236601,8.50519236601,8.50519236601,8.50519236611,8.50519236551,6.95783997571,6.95858507781,8.50519236621,8.50519236591,8.02109547941,8.50519236592,8.50519236592,8.50519236591,8.50519236571,7.18274288881,6.40064100781,7.10640190631,6.48919937971,5.86298300421,5.55456886791,5.93186164771,3.36525831891,3.62055097761,8.50519236551,8.50519236551,7.88579737251,8.50519236561,5.99517434821,6.48287110571,6.36973844211,8.50519236501,8.505192365081,8.505192365081,8.50519236503,8.50519236503,8.50519236501,8.50519236501,7.69234965214,8.50519236524,8.50519236524,3.24637302532
"t32",3.3883068206,0,2.57495491203,2.57495491213,2.57495491214,2.57495491214,2.57495491217,2.57495491216,2.57495491216,2.57495491213,2.57495491213,2.5749549121,2.5749549121,2.5749549121,2.5749549121,2.57495491206,2.57495491206,2.57495491205,2.57495491205,2.9776750966,3.1259825202,7.8452604485,7.91912273897,7.91912273897,7.91912273897,7.91912273855,7.25445061865,7.9191227385,7.91912273856,7.91912273864,7.91912273864,7.9191227386,7.9191227386,7.9191227386,5.1931616644,7.951110157181,7.951110157181,7.951110157171,7.951110157171,7.951110157191,7.951110157151,7.951110157151,7.951110157591,7.951110157071,7.370861761271,7.951110157271,7.05851488391,7.95111015711,7.95111015711,7.95111015711,7.95111015711,7.95111015711,7.95111015701,7.95111015701,7.61133297321,7.95111015711,7.59008462571,7.95111015711,7.95111015711,7.95111015714,7.95111015714,7.66468634561,6.41197282006,6.18223567256,7.9511101568,7.9511101568,7.9511101566,7.9511101569,7.9511101569,7.9461993093,7.95111015733,7.95111015683,7.95111015693,7.88354243423,7.95111015693,6.43422706121,5.45261102381,5.37263069281,7.95111015641,7.95111015662,7.95111015662,7.95111015622,7.60352792331,7.95111015661,7.95111015661,7.95111015636,7.95111015636,7.95111015636,6.26220738281,5.29330711041,5.69252287145,7.95111015706,7.95111015706,7.27413734931,10.96375943311,10.96375943301,10.963759433056,10.963759433006,10.963759433006,10.96375943303,10.96375943303,10.96375943301,10.96375943301,10.96375943301,10.96375943311,10.96375943251,9.41640704271,9.41715214481,10.96375943321,10.96375943291,10.47966254641,10.96375943292,10.96375943292,10.96375943291,10.96375943271,9.64130995581,8.85920807481,9.56496897331,8.94776644671,8.32155007121,8.01313593491,8.39042871471,5.82382538591,6.07911804461,10.96375943251,10.96375943251,10.34436443951,10.96375943261,8.45374141521,8.94143817271,8.82830550911,10.96375943201,10.963759432081,10.963759432081,10.96375943203,10.96375943203,10.96375943201,10.96375943201,10.15091671914,10.96375943224,10.96375943224,5.70494009232
"t42",4.23423933043,2.57495491203,0,2.6522025421,2.65220254211,2.65220254211,2.65220254214,2.65220254213,2.65220254213,2.6522025421,2.6522025421,2.81999394413,2.81999394413,2.81999394413,2.81999394413,2.81999394409,2.81999394409,2.81999394408,2.81999394408,3.82360760643,3.97191503003,8.69119295833,8.7650552488,8.7650552488,8.7650552488,8.76505524838,8.10038312848,8.76505524833,8.76505524839,8.76505524847,8.76505524847,8.76505524843,8.76505524843,8.76505524843,6.03909417423,8.797042667011,8.797042667011,8.797042667001,8.797042667001,8.797042667021,8.797042666981,8.797042666981,8.797042667421,8.797042666901,8.216794271101,8.797042667101,7.90444739374,8.79704266694,8.79704266694,8.79704266694,8.79704266694,8.79704266694,8.79704266684,8.79704266684,8.45726548304,8.79704266694,8.43601713554,8.79704266694,8.79704266694,8.79704266697,8.79704266697,8.51061885544,7.25790532989,7.02816818239,8.79704266663,8.79704266663,8.79704266643,8.79704266673,8.79704266673,8.79213181913,8.79704266716,8.79704266666,8.79704266676,8.72947494406,8.79704266676,7.28015957104,6.29854353364,6.21856320264,8.79704266624,8.79704266645,8.79704266645,8.79704266605,8.44946043314,8.79704266644,8.79704266644,8.79704266619,8.79704266619,8.79704266619,7.10813989264,6.13923962024,6.53845538128,8.79704266689,8.79704266689,8.12006985914,11.80969194294,11.80969194284,11.809691942886,11.809691942836,11.809691942836,11.80969194286,11.80969194286,11.80969194284,11.80969194284,11.80969194284,11.80969194294,11.80969194234,10.26233955254,10.26308465464,11.80969194304,11.80969194274,11.32559505624,11.80969194275,11.80969194275,11.80969194274,11.80969194254,10.48724246564,9.70514058464,10.41090148314,9.79369895654,9.16748258104,8.85906844474,9.23636122454,6.66975789574,6.92505055444,11.80969194234,11.80969194234,11.19029694934,11.80969194244,9.29967392504,9.78737068254,9.67423801894,11.80969194184,11.809691941911,11.809691941911,11.80969194186,11.80969194186,11.80969194184,11.80969194184,10.99684922897,11.80969194207,11.80969194207,6.55087260215
"t101",4.23423933053,2.57495491213,2.6522025421,0,0.52367723141,0.52367723141,0.84953852804,0.84953852803,0.84953852803,1.7163166046,1.7163166046,2.81999394423,2.81999394423,2.81999394423,2.81999394423,2.81999394419,2.81999394419,2.81999394418,2.81999394418,3.82360760653,3.97191503013,8.69119295843,8.7650552489,8.7650552489,8.7650552489,8.76505524848,8.10038312858,8.76505524843,8.76505524849,8.76505524857,8.76505524857,8.76505524853,8.76505524853,8.76505524853,6.03909417433,8.797042667111,8.797042667111,8.797042667101,8.797042667101,8.797042667121,8.797042667081,8.797042667081,8.797042667521,8.797042667001,8.216794271201,8.797042667201,7.90444739384,8.79704266704,8.79704266704,8.79704266704,8.79704266704,8.79704266704,8.79704266694,8.79704266694,8.45726548314,8.79704266704,8.43601713564,8.79704266704,8.79704266704,8.79704266707,8.79704266707,8.51061885554,7.25790532999,7.02816818249,8.79704266673,8.79704266673,8.79704266653,8.79704266683,8.79704266683,8.79213181923,8.79704266726,8.79704266676,8.79704266686,8.72947494416,8.79704266686,7.28015957114,6.29854353374,6.21856320274,8.79704266634,8.79704266655,8.79704266655,8.79704266615,8.44946043324,8.79704266654,8.79704266654,8.79704266629,8.79704266629,8.79704266629,7.10813989274,6.13923962034,6.53845538138,8.79704266699,8.79704266699,8.12006985924,11.80969194304,11.80969194294,11.809691942986,11.809691942936,11.809691942936,11.80969194296,11.80969194296,11.80969194294,11.80969194294,11.80969194294,11.80969194304,11.80969194244,10.26233955264,10.26308465474,11.80969194314,11.80969194284,11.32559505634,11.80969194285,11.80969194285,11.80969194284,11.80969194264,10.48724246574,9.70514058474,10.41090148324,9.79369895664,9.16748258114,8.85906844484,9.23636122464,6.66975789584,6.92505055454,11.80969194244,11.80969194244,11.19029694944,11.80969194254,9.29967392514,9.78737068264,9.67423801904,11.80969194194,11.809691942011,11.809691942011,11.80969194196,11.80969194196,11.80969194194,11.80969194194,10.99684922907,11.80969194217,11.80969194217,6.55087260225
"t102",4.23423933054,2.57495491214,2.65220254211,0.52367723141,0,0.4950688066,0.84953852805,0.84953852804,0.84953852804,1.71631660461,1.71631660461,2.81999394424,2.81999394424,2.81999394424,2.81999394424,2.8199939442,2.8199939442,2.81999394419,2.81999394419,3.82360760654,3.97191503014,8.69119295844,8.76505524891,8.76505524891,8.76505524891,8.76505524849,8.10038312859,8.76505524844,8.7650552485,8.76505524858,8.76505524858,8.76505524854,8.76505524854,8.76505524854,6.03909417434,8.797042667121,8.797042667121,8.797042667111,8.797042667111,8.797042667131,8.797042667091,8.797042667091,8.797042667531,8.797042667011,8.216794271211,8.797042667211,7.90444739385,8.79704266705,8.79704266705,8.79704266705,8.79704266705,8.79704266705,8.79704266695,8.79704266695,8.45726548315,8.79704266705,8.43601713565,8.79704266705,8.79704266705,8.79704266708,8.79704266708,8.51061885555,7.25790533,7.0281681825,8.79704266674,8.79704266674,8.79704266654,8.79704266684,8.79704266684,8.79213181924,8.79704266727,8.79704266677,8.79704266687,8.72947494417,8.79704266687,7.28015957115,6.29854353375,6.21856320275,8.79704266635,8.79704266656,8.79704266656,8.79704266616,8.44946043325,8.79704266655,8.79704266655,8.7970426663,8.7970426663,8.7970426663,7.10813989275,6.13923962035,6.53845538139,8.797042667,8.797042667,8.12006985925,11.80969194305,11.80969194295,11.809691942996,11.809691942946,11.809691942946,11.80969194297,11.80969194297,11.80969194295,11.80969194295,11.80969194295,11.80969194305,11.80969194245,10.26233955265,10.26308465475,11.80969194315,11.80969194285,11.32559505635,11.80969194286,11.80969194286,11.80969194285,11.80969194265,10.48724246575,9.70514058475,10.41090148325,9.79369895665,9.16748258115,8.85906844485,9.23636122465,6.66975789585,6.92505055455,11.80969194245,11.80969194245,11.19029694945,11.80969194255,9.29967392515,9.78737068265,9.67423801905,11.80969194195,11.809691942021,11.809691942021,11.80969194197,11.80969194197,11.80969194195,11.80969194195,10.99684922908,11.80969194218,11.80969194218,6.55087260226
"t103",4.23423933054,2.57495491214,2.65220254211,0.52367723141,0.4950688066,0,0.84953852805,0.84953852804,0.84953852804,1.71631660461,1.71631660461,2.81999394424,2.81999394424,2.81999394424,2.81999394424,2.8199939442,2.8199939442,2.81999394419,2.81999394419,3.82360760654,3.97191503014,8.69119295844,8.76505524891,8.76505524891,8.76505524891,8.76505524849,8.10038312859,8.76505524844,8.7650552485,8.76505524858,8.76505524858,8.76505524854,8.76505524854,8.76505524854,6.03909417434,8.797042667121,8.797042667121,8.797042667111,8.797042667111,8.797042667131,8.797042667091,8.797042667091,8.797042667531,8.797042667011,8.216794271211,8.797042667211,7.90444739385,8.79704266705,8.79704266705,8.79704266705,8.79704266705,8.79704266705,8.79704266695,8.79704266695,8.45726548315,8.79704266705,8.43601713565,8.79704266705,8.79704266705,8.79704266708,8.79704266708,8.51061885555,7.25790533,7.0281681825,8.79704266674,8.79704266674,8.79704266654,8.79704266684,8.79704266684,8.79213181924,8.79704266727,8.79704266677,8.79704266687,8.72947494417,8.79704266687,7.28015957115,6.29854353375,6.21856320275,8.79704266635,8.79704266656,8.79704266656,8.79704266616,8.44946043325,8.79704266655,8.79704266655,8.7970426663,8.7970426663,8.7970426663,7.10813989275,6.13923962035,6.53845538139,8.797042667,8.797042667,8.12006985925,11.80969194305,11.80969194295,11.809691942996,11.809691942946,11.809691942946,11.80969194297,11.80969194297,11.80969194295,11.80969194295,11.80969194295,11.80969194305,11.80969194245,10.26233955265,10.26308465475,11.80969194315,11.80969194285,11.32559505635,11.80969194286,11.80969194286,11.80969194285,11.80969194265,10.48724246575,9.70514058475,10.41090148325,9.79369895665,9.16748258115,8.85906844485,9.23636122465,6.66975789585,6.92505055455,11.80969194245,11.80969194245,11.19029694945,11.80969194255,9.29967392515,9.78737068265,9.67423801905,11.80969194195,11.809691942021,11.809691942021,11.80969194197,11.80969194197,11.80969194195,11.80969194195,10.99684922908,11.80969194218,11.80969194218,6.55087260226
"t90",4.23423933057,2.57495491217,2.65220254214,0.84953852804,0.84953852805,0.84953852805,0,0.82253935339,0.82253935339,1.71631660464,1.71631660464,2.81999394427,2.81999394427,2.81999394427,2.81999394427,2.81999394423,2.81999394423,2.81999394422,2.81999394422,3.82360760657,3.97191503017,8.69119295847,8.76505524894,8.76505524894,8.76505524894,8.76505524852,8.10038312862,8.76505524847,8.76505524853,8.76505524861,8.76505524861,8.76505524857,8.76505524857,8.76505524857,6.03909417437,8.797042667151,8.797042667151,8.797042667141,8.797042667141,8.797042667161,8.797042667121,8.797042667121,8.797042667561,8.797042667041,8.216794271241,8.797042667241,7.90444739388,8.79704266708,8.79704266708,8.79704266708,8.79704266708,8.79704266708,8.79704266698,8.79704266698,8.45726548318,8.79704266708,8.43601713568,8.79704266708,8.79704266708,8.79704266711,8.79704266711,8.51061885558,7.25790533003,7.02816818253,8.79704266677,8.79704266677,8.79704266657,8.79704266687,8.79704266687,8.79213181927,8.7970426673,8.7970426668,8.7970426669,8.7294749442,8.7970426669,7.28015957118,6.29854353378,6.21856320278,8.79704266638,8.79704266659,8.79704266659,8.79704266619,8.44946043328,8.79704266658,8.79704266658,8.79704266633,8.79704266633,8.79704266633,7.10813989278,6.13923962038,6.53845538142,8.79704266703,8.79704266703,8.12006985928,11.80969194308,11.80969194298,11.809691943026,11.809691942976,11.809691942976,11.809691943,11.809691943,11.80969194298,11.80969194298,11.80969194298,11.80969194308,11.80969194248,10.26233955268,10.26308465478,11.80969194318,11.80969194288,11.32559505638,11.80969194289,11.80969194289,11.80969194288,11.80969194268,10.48724246578,9.70514058478,10.41090148328,9.79369895668,9.16748258118,8.85906844488,9.23636122468,6.66975789588,6.92505055458,11.80969194248,11.80969194248,11.19029694948,11.80969194258,9.29967392518,9.78737068268,9.67423801908,11.80969194198,11.809691942051,11.809691942051,11.809691942,11.809691942,11.80969194198,11.80969194198,10.99684922911,11.80969194221,11.80969194221,6.55087260229
"t91",4.23423933056,2.57495491216,2.65220254213,0.84953852803,0.84953852804,0.84953852804,0.82253935339,0,0.7423800882,1.71631660463,1.71631660463,2.81999394426,2.81999394426,2.81999394426,2.81999394426,2.81999394422,2.81999394422,2.81999394421,2.81999394421,3.82360760656,3.97191503016,8.69119295846,8.76505524893,8.76505524893,8.76505524893,8.76505524851,8.10038312861,8.76505524846,8.76505524852,8.7650552486,8.7650552486,8.76505524856,8.76505524856,8.76505524856,6.03909417436,8.797042667141,8.797042667141,8.797042667131,8.797042667131,8.797042667151,8.797042667111,8.797042667111,8.797042667551,8.797042667031,8.216794271231,8.797042667231,7.90444739387,8.79704266707,8.79704266707,8.79704266707,8.79704266707,8.79704266707,8.79704266697,8.79704266697,8.45726548317,8.79704266707,8.43601713567,8.79704266707,8.79704266707,8.7970426671,8.7970426671,8.51061885557,7.25790533002,7.02816818252,8.79704266676,8.79704266676,8.79704266656,8.79704266686,8.79704266686,8.79213181926,8.79704266729,8.79704266679,8.79704266689,8.72947494419,8.79704266689,7.28015957117,6.29854353377,6.21856320277,8.79704266637,8.79704266658,8.79704266658,8.79704266618,8.44946043327,8.79704266657,8.79704266657,8.79704266632,8.79704266632,8.79704266632,7.10813989277,6.13923962037,6.53845538141,8.79704266702,8.79704266702,8.12006985927,11.80969194307,11.80969194297,11.809691943016,11.809691942966,11.809691942966,11.80969194299,11.80969194299,11.80969194297,11.80969194297,11.80969194297,11.80969194307,11.80969194247,10.26233955267,10.26308465477,11.80969194317,11.80969194287,11.32559505637,11.80969194288,11.80969194288,11.80969194287,11.80969194267,10.48724246577,9.70514058477,10.41090148327,9.79369895667,9.16748258117,8.85906844487,9.23636122467,6.66975789587,6.92505055457,11.80969194247,11.80969194247,11.19029694947,11.80969194257,9.29967392517,9.78737068267,9.67423801907,11.80969194197,11.809691942041,11.809691942041,11.80969194199,11.80969194199,11.80969194197,11.80969194197,10.9968492291,11.8096919422,11.8096919422,6.55087260228
"t92",4.23423933056,2.57495491216,2.65220254213,0.84953852803,0.84953852804,0.84953852804,0.82253935339,0.7423800882,0,1.71631660463,1.71631660463,2.81999394426,2.81999394426,2.81999394426,2.81999394426,2.81999394422,2.81999394422,2.81999394421,2.81999394421,3.82360760656,3.97191503016,8.69119295846,8.76505524893,8.76505524893,8.76505524893,8.76505524851,8.10038312861,8.76505524846,8.76505524852,8.7650552486,8.7650552486,8.76505524856,8.76505524856,8.76505524856,6.03909417436,8.797042667141,8.797042667141,8.797042667131,8.797042667131,8.797042667151,8.797042667111,8.797042667111,8.797042667551,8.797042667031,8.216794271231,8.797042667231,7.90444739387,8.79704266707,8.79704266707,8.79704266707,8.79704266707,8.79704266707,8.79704266697,8.79704266697,8.45726548317,8.79704266707,8.43601713567,8.79704266707,8.79704266707,8.7970426671,8.7970426671,8.51061885557,7.25790533002,7.02816818252,8.79704266676,8.79704266676,8.79704266656,8.79704266686,8.79704266686,8.79213181926,8.79704266729,8.79704266679,8.79704266689,8.72947494419,8.79704266689,7.28015957117,6.29854353377,6.21856320277,8.79704266637,8.79704266658,8.79704266658,8.79704266618,8.44946043327,8.79704266657,8.79704266657,8.79704266632,8.79704266632,8.79704266632,7.10813989277,6.13923962037,6.53845538141,8.79704266702,8.79704266702,8.12006985927,11.80969194307,11.80969194297,11.809691943016,11.809691942966,11.809691942966,11.80969194299,11.80969194299,11.80969194297,11.80969194297,11.80969194297,11.80969194307,11.80969194247,10.26233955267,10.26308465477,11.80969194317,11.80969194287,11.32559505637,11.80969194288,11.80969194288,11.80969194287,11.80969194267,10.48724246577,9.70514058477,10.41090148327,9.79369895667,9.16748258117,8.85906844487,9.23636122467,6.66975789587,6.92505055457,11.80969194247,11.80969194247,11.19029694947,11.80969194257,9.29967392517,9.78737068267,9.67423801907,11.80969194197,11.809691942041,11.809691942041,11.80969194199,11.80969194199,11.80969194197,11.80969194197,10.9968492291,11.8096919422,11.8096919422,6.55087260228
"t110",4.23423933053,2.57495491213,2.6522025421,1.7163166046,1.71631660461,1.71631660461,1.71631660464,1.71631660463,1.71631660463,0,0.380727472,2.81999394423,2.81999394423,2.81999394423,2.81999394423,2.81999394419,2.81999394419,2.81999394418,2.81999394418,3.82360760653,3.97191503013,8.69119295843,8.7650552489,8.7650552489,8.7650552489,8.76505524848,8.10038312858,8.76505524843,8.76505524849,8.76505524857,8.76505524857,8.76505524853,8.76505524853,8.76505524853,6.03909417433,8.797042667111,8.797042667111,8.797042667101,8.797042667101,8.797042667121,8.797042667081,8.797042667081,8.797042667521,8.797042667001,8.216794271201,8.797042667201,7.90444739384,8.79704266704,8.79704266704,8.79704266704,8.79704266704,8.79704266704,8.79704266694,8.79704266694,8.45726548314,8.79704266704,8.43601713564,8.79704266704,8.79704266704,8.79704266707,8.79704266707,8.51061885554,7.25790532999,7.02816818249,8.79704266673,8.79704266673,8.79704266653,8.79704266683,8.79704266683,8.79213181923,8.79704266726,8.79704266676,8.79704266686,8.72947494416,8.79704266686,7.28015957114,6.29854353374,6.21856320274,8.79704266634,8.79704266655,8.79704266655,8.79704266615,8.44946043324,8.79704266654,8.79704266654,8.79704266629,8.79704266629,8.79704266629,7.10813989274,6.13923962034,6.53845538138,8.79704266699,8.79704266699,8.12006985924,11.80969194304,11.80969194294,11.809691942986,11.809691942936,11.809691942936,11.80969194296,11.80969194296,11.80969194294,11.80969194294,11.80969194294,11.80969194304,11.80969194244,10.26233955264,10.26308465474,11.80969194314,11.80969194284,11.32559505634,11.80969194285,11.80969194285,11.80969194284,11.80969194264,10.48724246574,9.70514058474,10.41090148324,9.79369895664,9.16748258114,8.85906844484,9.23636122464,6.66975789584,6.92505055454,11.80969194244,11.80969194244,11.19029694944,11.80969194254,9.29967392514,9.78737068264,9.67423801904,11.80969194194,11.809691942011,11.809691942011,11.80969194196,11.80969194196,11.80969194194,11.80969194194,10.99684922907,11.80969194217,11.80969194217,6.55087260225
