"accepted_species","trait_EB_scaled"
"t82",-1.47119087892944
"t83",-1.13956322450429
"t77",-1.068921761505
"t62",-0.878050491864582
"t39",-0.312127178446084
"t40",-0.840478828566238
"t49",-1.209170974225
"t50",-1.13462132198192
"t32",-1.80678147107761
"t44",-1.05915486117265
"t45",-1.34546757347609
"t2",0.166038506102531
"t10",0.650559007290892
"t67",1.28482261080145
"t68",1.0080804332858
"t63",-0.162485339551529
"t64",-0.549980552400486
"t5",-1.18829454855414
"t4",-0.739831699752138
"t12",-2.86726045292573
"t13",-1.92418867010981
"t69",-2.03411622024827
"t70",-1.78172487967534
"t41",-1.03813890236444
"t42",-0.307344719579431
"t11",0.155013984433334
"t47",-0.0547859843899523
"t58",0.248908181382831
"t59",0.439451837776877
"t19",-0.320991530154803
"t20",-0.675058761870056
"t7",0.108934510628964
"t30",-0.141288449522301
"t72",-0.27784030450909
"t73",-0.502542520011293
"t46",-0.63379913716488
"t99",1.87558194970694
"t100",1.8739817136835
"t76",1.52020551833422
"t48",1.2200788524467
"t25",0.866806989344828
"t26",1.46851215348037
"t84",1.41865842875411
"t85",1.18297044546699
"t91",1.42441443903683
"t92",1.45404128409206
"t88",1.35583038091926
"t16",1.04276926591304
"t3",1.25495754891164
"t17",-0.100021221110185
"t18",0.927410704399739
"t24",0.930111057811788
"t93",0.174263685349344
"t94",0.112351298094183
"t8",0.258901195432381
"t89",0.0233225326121979
"t90",0.122813987549865
"t71",0.293668984685716
"t51",-0.0778863038676645
"t43",0.0620537971429103
"t36",0.495426031386
"t97",-0.337132497197207
"t98",-0.162485427759684
"t22",0.689561649503175
"t6",0.309464394351805
"t1",2.40808403128565
"t60",1.49241176813827
"t61",1.92843613533684
"t57",2.05004105596038
"t23",0.120959787117466
"t35",-0.189087779208856
"t78",0.293997974740105
"t79",0.798701773065827
"t56",0.449934456543851
"t74",-0.871378601885988
"t75",-0.103619237526322
"t80",0.465193497862076
"t81",0.594259737459178
"t27",-0.608464707132815
"t28",-0.743755406756342
"t29",-0.0313292599803997
"t86",0.112250418986001
"t87",0.395475379700599
"t31",0.168119096015537
"t52",0.500077551522658
"t53",-0.218090151249417
"t33",0.376136903867505
"t34",-1.0040288894305
"t65",-1.37851393854406
"t66",-0.641997556283549
"t54",-1.3137907712232
"t55",-1.34514548415095
"t21",0.148563098204011
"t9",0.0285704127189824
"t14",-0.421658574070067
"t15",-0.780927424014827
"t95",-0.232521686969605
"t96",-0.152554939958261
"t37",-0.195704739071548
"t38",-0.375884602713132
