"","t134","t135","t68","t9","t58","t75","t76","t56","t55","t150","t151","t86","t8","t3","t6","t100","t139","t140","t83","t80","t103","t104","t13","t16","t116","t117","t69","t121","t122","t59","t47","t40","t99","t131","t132","t101","t88","t36","t118","t119","t87","t84","t70","t52","t53","t48","t91","t92","t152","t153","t29","t42","t125","t126","t28","t102","t141","t142","t143","t37","t38","t41","t106","t123","t124","t49","t93","t94","t43","t44","t154","t155","t65","t51","t62","t105","t111","t127","t128","t77","t60","t61","t30","t31","t97","t98","t14","t15","t19","t20","t95","t96","t136","t156","t157","t89","t72","t73","t74","t39","t54","t78","t79","t22","t5","t35","t67","t109","t110","t46","t23","t21","t27","t50","t112","t113","t90","t71","t148","t149","t45","t63","t64","t114","t115","t57","t85","t129","t130","t18","t7","t24","t25","t133","t144","t145","t17","t12","t137","t138","t66","t32","t107","t108","t10","t81","t82","t146","t147","t120","t26","t33","t34","t11","t4","t1","t2"
"t131",9.33049981182,9.33049981182,9.33049981182,7.34554093962,9.330499812542,8.741943859072,9.330499812542,9.330499812512,9.33049981252,9.33049981213,9.33049981213,9.05675752602,7.01273919052,3.95745252532,3.61100656872,4.67475302972,4.67475302977,4.67475302977,4.67475302972,4.37142682392,4.67475302972,4.67475302972,2.13681103661,3.91656078572,3.62233379522,3.47658089046,3.62233379502,3.62233379502,3.62233379502,3.54693242032,3.62233379462,2.52732016982,0.68245810651,0,0.275388986,0.660048209,0.88131541892,4.10496349979,4.10496350027,4.10496350027,4.10496350027,3.83360257829,3.63631345129,5.1101846205,4.7063168393,4.07441495468,5.11018462062,5.11018462062,5.11018462059,5.11018462059,4.17755605942,5.11018462042,5.11018462092,5.11018462092,4.52213642829,5.11018462079,5.11018462077,5.11018462078,5.11018462078,5.11018462049,4.93649744049,4.336192901,5.3156459281,5.31564592815,5.31564592815,4.5599906467,5.31564592812,5.31564592812,8.92209202722,8.92209202722,8.92209202736,8.92209202736,8.9220920273,8.9220920276,8.9220920273,8.9220920274,8.92209202734,8.92209202732,8.92209202732,8.6711829385,8.9220920273,8.9220920273,8.9220920276,8.0100331657,8.9220920277,8.9220920277,7.6434061338,7.2074136785,8.9220920274,8.1743950294,8.92209202734,8.92209202734,8.92209202744,8.9220920273817,8.9220920273817,8.92209202744,8.88978688284,8.92209202735,8.92209202735,8.20988808464,8.40436627984,8.92209202744,8.92209202744,8.92209202784,7.23134127922,7.58312049201,8.48481313061,8.84614264781,8.92209202741,7.91427985361,8.36233976561,7.28912412392,7.48968207282,8.69995138068,8.9220920273,8.9220920273,8.9220920273,8.9220920273,8.9220920273,8.9220920273,8.78314765227,8.92209202727,8.37616082677,8.92209202728,8.92209202728,8.19775758332,8.92209202732,8.92209202722,8.92209202722,7.07276725928,5.89281489532,7.25617921972,7.39140995842,8.85984291308,8.92209202774,8.92209202774,8.92209202742,7.06306674532,8.92209202692,8.92209202692,8.17293336325,7.90474673492,8.86867796562,8.92209202782,6.59935284233,8.77647613682,8.65852118752,8.92209202725,8.92209202725,8.92209202722,7.3706472405,8.14322450822,8.92209202692,6.91200887822,5.86071047692,5.22282692,5.6108884021
"t132",9.33049981182,9.33049981182,9.33049981182,7.34554093962,9.330499812542,8.741943859072,9.330499812542,9.330499812512,9.33049981252,9.33049981213,9.33049981213,9.05675752602,7.01273919052,3.95745252532,3.61100656872,4.67475302972,4.67475302977,4.67475302977,4.67475302972,4.37142682392,4.67475302972,4.67475302972,2.13681103661,3.91656078572,3.62233379522,3.47658089046,3.62233379502,3.62233379502,3.62233379502,3.54693242032,3.62233379462,2.52732016982,0.68245810651,0.275388986,0,0.660048209,0.88131541892,4.10496349979,4.10496350027,4.10496350027,4.10496350027,3.83360257829,3.63631345129,5.1101846205,4.7063168393,4.07441495468,5.11018462062,5.11018462062,5.11018462059,5.11018462059,4.17755605942,5.11018462042,5.11018462092,5.11018462092,4.52213642829,5.11018462079,5.11018462077,5.11018462078,5.11018462078,5.11018462049,4.93649744049,4.336192901,5.3156459281,5.31564592815,5.31564592815,4.5599906467,5.31564592812,5.31564592812,8.92209202722,8.92209202722,8.92209202736,8.92209202736,8.9220920273,8.9220920276,8.9220920273,8.9220920274,8.92209202734,8.92209202732,8.92209202732,8.6711829385,8.9220920273,8.9220920273,8.9220920276,8.0100331657,8.9220920277,8.9220920277,7.6434061338,7.2074136785,8.9220920274,8.1743950294,8.92209202734,8.92209202734,8.92209202744,8.9220920273817,8.9220920273817,8.92209202744,8.88978688284,8.92209202735,8.92209202735,8.20988808464,8.40436627984,8.92209202744,8.92209202744,8.92209202784,7.23134127922,7.58312049201,8.48481313061,8.84614264781,8.92209202741,7.91427985361,8.36233976561,7.28912412392,7.48968207282,8.69995138068,8.9220920273,8.9220920273,8.9220920273,8.9220920273,8.9220920273,8.9220920273,8.78314765227,8.92209202727,8.37616082677,8.92209202728,8.92209202728,8.19775758332,8.92209202732,8.92209202722,8.92209202722,7.07276725928,5.89281489532,7.25617921972,7.39140995842,8.85984291308,8.92209202774,8.92209202774,8.92209202742,7.06306674532,8.92209202692,8.92209202692,8.17293336325,7.90474673492,8.86867796562,8.92209202782,6.59935284233,8.77647613682,8.65852118752,8.92209202725,8.92209202725,8.92209202722,7.3706472405,8.14322450822,8.92209202692,6.91200887822,5.86071047692,5.22282692,5.6108884021
"t101",9.33049981182,9.33049981182,9.33049981182,7.34554093962,9.330499812542,8.741943859072,9.330499812542,9.330499812512,9.33049981252,9.33049981213,9.33049981213,9.05675752602,7.01273919052,3.95745252532,3.61100656872,4.67475302972,4.67475302977,4.67475302977,4.67475302972,4.37142682392,4.67475302972,4.67475302972,2.13681103661,3.91656078572,3.62233379522,3.47658089046,3.62233379502,3.62233379502,3.62233379502,3.54693242032,3.62233379462,2.52732016982,0.68245810651,0.660048209,0.660048209,0,0.88131541892,4.10496349979,4.10496350027,4.10496350027,4.10496350027,3.83360257829,3.63631345129,5.1101846205,4.7063168393,4.07441495468,5.11018462062,5.11018462062,5.11018462059,5.11018462059,4.17755605942,5.11018462042,5.11018462092,5.11018462092,4.52213642829,5.11018462079,5.11018462077,5.11018462078,5.11018462078,5.11018462049,4.93649744049,4.336192901,5.3156459281,5.31564592815,5.31564592815,4.5599906467,5.31564592812,5.31564592812,8.92209202722,8.92209202722,8.92209202736,8.92209202736,8.9220920273,8.9220920276,8.9220920273,8.9220920274,8.92209202734,8.92209202732,8.92209202732,8.6711829385,8.9220920273,8.9220920273,8.9220920276,8.0100331657,8.9220920277,8.9220920277,7.6434061338,7.2074136785,8.9220920274,8.1743950294,8.92209202734,8.92209202734,8.92209202744,8.9220920273817,8.9220920273817,8.92209202744,8.88978688284,8.92209202735,8.92209202735,8.20988808464,8.40436627984,8.92209202744,8.92209202744,8.92209202784,7.23134127922,7.58312049201,8.48481313061,8.84614264781,8.92209202741,7.91427985361,8.36233976561,7.28912412392,7.48968207282,8.69995138068,8.9220920273,8.9220920273,8.9220920273,8.9220920273,8.9220920273,8.9220920273,8.78314765227,8.92209202727,8.37616082677,8.92209202728,8.92209202728,8.19775758332,8.92209202732,8.92209202722,8.92209202722,7.07276725928,5.89281489532,7.25617921972,7.39140995842,8.85984291308,8.92209202774,8.92209202774,8.92209202742,7.06306674532,8.92209202692,8.92209202692,8.17293336325,7.90474673492,8.86867796562,8.92209202782,6.59935284233,8.77647613682,8.65852118752,8.92209202725,8.92209202725,8.92209202722,7.3706472405,8.14322450822,8.92209202692,6.91200887822,5.86071047692,5.22282692,5.6108884021
"t88",9.3304998119,9.3304998119,9.3304998119,7.3455409397,9.330499812622,8.741943859152,9.330499812622,9.330499812592,9.3304998126,9.33049981221,9.33049981221,9.0567575261,7.0127391906,3.9574525254,3.6110065688,4.6747530298,4.67475302985,4.67475302985,4.6747530298,4.371426824,4.6747530298,4.6747530298,2.13681103669,3.9165607858,3.6223337953,3.47658089054,3.6223337951,3.6223337951,3.6223337951,3.5469324204,3.6223337947,2.5273201699,0.88131541901,0.88131541892,0.88131541892,0.88131541892,0,4.10496349987,4.10496350035,4.10496350035,4.10496350035,3.83360257837,3.63631345137,5.11018462058,4.70631683938,4.07441495476,5.1101846207,5.1101846207,5.11018462067,5.11018462067,4.1775560595,5.1101846205,5.110184621,5.110184621,4.52213642837,5.11018462087,5.11018462085,5.11018462086,5.11018462086,5.11018462057,4.93649744057,4.33619290108,5.31564592818,5.31564592823,5.31564592823,4.55999064678,5.3156459282,5.3156459282,8.9220920273,8.9220920273,8.92209202744,8.92209202744,8.92209202738,8.92209202768,8.92209202738,8.92209202748,8.92209202742,8.9220920274,8.9220920274,8.67118293858,8.92209202738,8.92209202738,8.92209202768,8.01003316578,8.92209202778,8.92209202778,7.64340613388,7.20741367858,8.92209202748,8.17439502948,8.92209202742,8.92209202742,8.92209202752,8.9220920274617,8.9220920274617,8.92209202752,8.88978688292,8.92209202743,8.92209202743,8.20988808472,8.40436627992,8.92209202752,8.92209202752,8.92209202792,7.2313412793,7.58312049209,8.48481313069,8.84614264789,8.92209202749,7.91427985369,8.36233976569,7.289124124,7.4896820729,8.69995138076,8.92209202738,8.92209202738,8.92209202738,8.92209202738,8.92209202738,8.92209202738,8.78314765235,8.92209202735,8.37616082685,8.92209202736,8.92209202736,8.1977575834,8.9220920274,8.9220920273,8.9220920273,7.07276725936,5.8928148954,7.2561792198,7.3914099585,8.85984291316,8.92209202782,8.92209202782,8.9220920275,7.0630667454,8.922092027,8.922092027,8.17293336333,7.904746735,8.8686779657,8.9220920279,6.59935284241,8.7764761369,8.6585211876,8.92209202733,8.92209202733,8.9220920273,7.37064724058,8.1432245083,8.922092027,6.9120088783,5.860710477,5.22282692008,5.61088840218
"t36",9.33049981143,9.33049981143,9.33049981143,7.34554093923,9.330499812152,8.741943858682,9.330499812152,9.330499812122,9.33049981213,9.33049981174,9.33049981174,9.05675752563,7.01273919013,3.95745252493,3.61100656833,4.67475302933,4.67475302938,4.67475302938,4.67475302933,4.37142682353,4.67475302933,4.67475302933,2.13681103622,4.10496350007,4.10496350017,3.95921059541,4.10496349997,4.10496349997,4.10496349997,4.02956212527,4.10496349957,4.10496349997,4.10496349988,4.10496349979,4.10496349979,4.10496349979,4.10496349987,0,2.74600223448,2.74600223448,2.74600223448,2.4746413125,2.2773521855,5.11018462011,4.70631683891,4.07441495429,5.11018462023,5.11018462023,5.1101846202,5.1101846202,4.17755605903,5.11018462003,5.11018462053,5.11018462053,4.5221364279,5.1101846204,5.11018462038,5.11018462039,5.11018462039,5.1101846201,4.9364974401,4.33619290061,5.31564592771,5.31564592776,5.31564592776,4.55999064631,5.31564592773,5.31564592773,8.92209202683,8.92209202683,8.92209202697,8.92209202697,8.92209202691,8.92209202721,8.92209202691,8.92209202701,8.92209202695,8.92209202693,8.92209202693,8.67118293811,8.92209202691,8.92209202691,8.92209202721,8.01003316531,8.92209202731,8.92209202731,7.64340613341,7.20741367811,8.92209202701,8.17439502901,8.92209202695,8.92209202695,8.92209202705,8.9220920269917,8.9220920269917,8.92209202705,8.88978688245,8.92209202696,8.92209202696,8.20988808425,8.40436627945,8.92209202705,8.92209202705,8.92209202745,7.23134127883,7.58312049162,8.48481313022,8.84614264742,8.92209202702,7.91427985322,8.36233976522,7.28912412353,7.48968207243,8.69995138029,8.92209202691,8.92209202691,8.92209202691,8.92209202691,8.92209202691,8.92209202691,8.78314765188,8.92209202688,8.37616082638,8.92209202689,8.92209202689,8.19775758293,8.92209202693,8.92209202683,8.92209202683,7.07276725889,5.89281489493,7.25617921933,7.39140995803,8.85984291269,8.92209202735,8.92209202735,8.92209202703,7.06306674493,8.92209202653,8.92209202653,8.17293336286,7.90474673453,8.86867796523,8.92209202743,6.59935284194,8.77647613643,8.65852118713,8.92209202686,8.92209202686,8.92209202683,7.37064724011,8.14322450783,8.92209202653,6.91200887783,5.86071047653,5.22282691961,5.61088840171
"t118",9.33049981191,9.33049981191,9.33049981191,7.34554093971,9.330499812632,8.741943859162,9.330499812632,9.330499812602,9.33049981261,9.33049981222,9.33049981222,9.05675752611,7.01273919061,3.95745252541,3.61100656881,4.67475302981,4.67475302986,4.67475302986,4.67475302981,4.37142682401,4.67475302981,4.67475302981,2.1368110367,4.10496350055,4.10496350065,3.95921059589,4.10496350045,4.10496350045,4.10496350045,4.02956212575,4.10496350005,4.10496350045,4.10496350036,4.10496350027,4.10496350027,4.10496350027,4.10496350035,2.74600223448,0,0.3795672102,0.891877251,0.80520700098,1.08711400038,5.11018462059,4.70631683939,4.07441495477,5.11018462071,5.11018462071,5.11018462068,5.11018462068,4.17755605951,5.11018462051,5.11018462101,5.11018462101,4.52213642838,5.11018462088,5.11018462086,5.11018462087,5.11018462087,5.11018462058,4.93649744058,4.33619290109,5.31564592819,5.31564592824,5.31564592824,4.55999064679,5.31564592821,5.31564592821,8.92209202731,8.92209202731,8.92209202745,8.92209202745,8.92209202739,8.92209202769,8.92209202739,8.92209202749,8.92209202743,8.92209202741,8.92209202741,8.67118293859,8.92209202739,8.92209202739,8.92209202769,8.01003316579,8.92209202779,8.92209202779,7.64340613389,7.20741367859,8.92209202749,8.17439502949,8.92209202743,8.92209202743,8.92209202753,8.9220920274717,8.9220920274717,8.92209202753,8.88978688293,8.92209202744,8.92209202744,8.20988808473,8.40436627993,8.92209202753,8.92209202753,8.92209202793,7.23134127931,7.5831204921,8.4848131307,8.8461426479,8.9220920275,7.9142798537,8.3623397657,7.28912412401,7.48968207291,8.69995138077,8.92209202739,8.92209202739,8.92209202739,8.92209202739,8.92209202739,8.92209202739,8.78314765236,8.92209202736,8.37616082686,8.92209202737,8.92209202737,8.19775758341,8.92209202741,8.92209202731,8.92209202731,7.07276725937,5.89281489541,7.25617921981,7.39140995851,8.85984291317,8.92209202783,8.92209202783,8.92209202751,7.06306674541,8.92209202701,8.92209202701,8.17293336334,7.90474673501,8.86867796571,8.92209202791,6.59935284242,8.77647613691,8.65852118761,8.92209202734,8.92209202734,8.92209202731,7.37064724059,8.14322450831,8.92209202701,6.91200887831,5.86071047701,5.22282692009,5.61088840219
"t119",9.33049981191,9.33049981191,9.33049981191,7.34554093971,9.330499812632,8.741943859162,9.330499812632,9.330499812602,9.33049981261,9.33049981222,9.33049981222,9.05675752611,7.01273919061,3.95745252541,3.61100656881,4.67475302981,4.67475302986,4.67475302986,4.67475302981,4.37142682401,4.67475302981,4.67475302981,2.1368110367,4.10496350055,4.10496350065,3.95921059589,4.10496350045,4.10496350045,4.10496350045,4.02956212575,4.10496350005,4.10496350045,4.10496350036,4.10496350027,4.10496350027,4.10496350027,4.10496350035,2.74600223448,0.3795672102,0,0.891877251,0.80520700098,1.08711400038,5.11018462059,4.70631683939,4.07441495477,5.11018462071,5.11018462071,5.11018462068,5.11018462068,4.17755605951,5.11018462051,5.11018462101,5.11018462101,4.52213642838,5.11018462088,5.11018462086,5.11018462087,5.11018462087,5.11018462058,4.93649744058,4.33619290109,5.31564592819,5.31564592824,5.31564592824,4.55999064679,5.31564592821,5.31564592821,8.92209202731,8.92209202731,8.92209202745,8.92209202745,8.92209202739,8.92209202769,8.92209202739,8.92209202749,8.92209202743,8.92209202741,8.92209202741,8.67118293859,8.92209202739,8.92209202739,8.92209202769,8.01003316579,8.92209202779,8.92209202779,7.64340613389,7.20741367859,8.92209202749,8.17439502949,8.92209202743,8.92209202743,8.92209202753,8.9220920274717,8.9220920274717,8.92209202753,8.88978688293,8.92209202744,8.92209202744,8.20988808473,8.40436627993,8.92209202753,8.92209202753,8.92209202793,7.23134127931,7.5831204921,8.4848131307,8.8461426479,8.9220920275,7.9142798537,8.3623397657,7.28912412401,7.48968207291,8.69995138077,8.92209202739,8.92209202739,8.92209202739,8.92209202739,8.92209202739,8.92209202739,8.78314765236,8.92209202736,8.37616082686,8.92209202737,8.92209202737,8.19775758341,8.92209202741,8.92209202731,8.92209202731,7.07276725937,5.89281489541,7.25617921981,7.39140995851,8.85984291317,8.92209202783,8.92209202783,8.92209202751,7.06306674541,8.92209202701,8.92209202701,8.17293336334,7.90474673501,8.86867796571,8.92209202791,6.59935284242,8.77647613691,8.65852118761,8.92209202734,8.92209202734,8.92209202731,7.37064724059,8.14322450831,8.92209202701,6.91200887831,5.86071047701,5.22282692009,5.61088840219
"t87",9.33049981191,9.33049981191,9.33049981191,7.34554093971,9.330499812632,8.741943859162,9.330499812632,9.330499812602,9.33049981261,9.33049981222,9.33049981222,9.05675752611,7.01273919061,3.95745252541,3.61100656881,4.67475302981,4.67475302986,4.67475302986,4.67475302981,4.37142682401,4.67475302981,4.67475302981,2.1368110367,4.10496350055,4.10496350065,3.95921059589,4.10496350045,4.10496350045,4.10496350045,4.02956212575,4.10496350005,4.10496350045,4.10496350036,4.10496350027,4.10496350027,4.10496350027,4.10496350035,2.74600223448,0.891877251,0.891877251,0,0.80520700098,1.08711400038,5.11018462059,4.70631683939,4.07441495477,5.11018462071,5.11018462071,5.11018462068,5.11018462068,4.17755605951,5.11018462051,5.11018462101,5.11018462101,4.52213642838,5.11018462088,5.11018462086,5.11018462087,5.11018462087,5.11018462058,4.93649744058,4.33619290109,5.31564592819,5.31564592824,5.31564592824,4.55999064679,5.31564592821,5.31564592821,8.92209202731,8.92209202731,8.92209202745,8.92209202745,8.92209202739,8.92209202769,8.92209202739,8.92209202749,8.92209202743,8.92209202741,8.92209202741,8.67118293859,8.92209202739,8.92209202739,8.92209202769,8.01003316579,8.92209202779,8.92209202779,7.64340613389,7.20741367859,8.92209202749,8.17439502949,8.92209202743,8.92209202743,8.92209202753,8.9220920274717,8.9220920274717,8.92209202753,8.88978688293,8.92209202744,8.92209202744,8.20988808473,8.40436627993,8.92209202753,8.92209202753,8.92209202793,7.23134127931,7.5831204921,8.4848131307,8.8461426479,8.9220920275,7.9142798537,8.3623397657,7.28912412401,7.48968207291,8.69995138077,8.92209202739,8.92209202739,8.92209202739,8.92209202739,8.92209202739,8.92209202739,8.78314765236,8.92209202736,8.37616082686,8.92209202737,8.92209202737,8.19775758341,8.92209202741,8.92209202731,8.92209202731,7.07276725937,5.89281489541,7.25617921981,7.39140995851,8.85984291317,8.92209202783,8.92209202783,8.92209202751,7.06306674541,8.92209202701,8.92209202701,8.17293336334,7.90474673501,8.86867796571,8.92209202791,6.59935284242,8.77647613691,8.65852118761,8.92209202734,8.92209202734,8.92209202731,7.37064724059,8.14322450831,8.92209202701,6.91200887831,5.86071047701,5.22282692009,5.61088840219
"t84",9.05913888993,9.05913888993,9.05913888993,7.07418001773,9.059138890652,8.470582937182,9.059138890652,9.059138890622,9.05913889063,9.05913889024,9.05913889024,8.78539660413,6.74137826863,3.68609160343,3.33964564683,4.40339210783,4.40339210788,4.40339210788,4.40339210783,4.10006590203,4.40339210783,4.40339210783,1.86545011472,3.83360257857,3.83360257867,3.68784967391,3.83360257847,3.83360257847,3.83360257847,3.75820120377,3.83360257807,3.83360257847,3.83360257838,3.83360257829,3.83360257829,3.83360257829,3.83360257837,2.4746413125,0.80520700098,0.80520700098,0.80520700098,0,0.8157530784,4.83882369861,4.43495591741,3.80305403279,4.83882369873,4.83882369873,4.8388236987,4.8388236987,3.90619513753,4.83882369853,4.83882369903,4.83882369903,4.2507755064,4.8388236989,4.83882369888,4.83882369889,4.83882369889,4.8388236986,4.6651365186,4.06483197911,5.04428500621,5.04428500626,5.04428500626,4.28862972481,5.04428500623,5.04428500623,8.65073110533,8.65073110533,8.65073110547,8.65073110547,8.65073110541,8.65073110571,8.65073110541,8.65073110551,8.65073110545,8.65073110543,8.65073110543,8.39982201661,8.65073110541,8.65073110541,8.65073110571,7.73867224381,8.65073110581,8.65073110581,7.37204521191,6.93605275661,8.65073110551,7.90303410751,8.65073110545,8.65073110545,8.65073110555,8.6507311054917,8.6507311054917,8.65073110555,8.61842596095,8.65073110546,8.65073110546,7.93852716275,8.13300535795,8.65073110555,8.65073110555,8.65073110595,6.95998035733,7.31175957012,8.21345220872,8.57478172592,8.65073110552,7.64291893172,8.09097884372,7.01776320203,7.21832115093,8.42859045879,8.65073110541,8.65073110541,8.65073110541,8.65073110541,8.65073110541,8.65073110541,8.51178673038,8.65073110538,8.10479990488,8.65073110539,8.65073110539,7.92639666143,8.65073110543,8.65073110533,8.65073110533,6.80140633739,5.62145397343,6.98481829783,7.12004903653,8.58848199119,8.65073110585,8.65073110585,8.65073110553,6.79170582343,8.65073110503,8.65073110503,7.90157244136,7.63338581303,8.59731704373,8.65073110593,6.32799192044,8.50511521493,8.38716026563,8.65073110536,8.65073110536,8.65073110533,7.09928631861,7.87186358633,8.65073110503,6.64064795633,5.58934955503,4.95146599811,5.33952748021
"t70",8.86184976293,8.86184976293,8.86184976293,6.87689089073,8.861849763652,8.273293810182,8.861849763652,8.861849763622,8.86184976363,8.86184976324,8.86184976324,8.58810747713,6.54408914163,3.48880247643,3.14235651983,4.20610298083,4.20610298088,4.20610298088,4.20610298083,3.90277677503,4.20610298083,4.20610298083,1.66816098772,3.63631345157,3.63631345167,3.49056054691,3.63631345147,3.63631345147,3.63631345147,3.56091207677,3.63631345107,3.63631345147,3.63631345138,3.63631345129,3.63631345129,3.63631345129,3.63631345137,2.2773521855,1.08711400038,1.08711400038,1.08711400038,0.8157530784,0,4.64153457161,4.23766679041,3.60576490579,4.64153457173,4.64153457173,4.6415345717,4.6415345717,3.70890601053,4.64153457153,4.64153457203,4.64153457203,4.0534863794,4.6415345719,4.64153457188,4.64153457189,4.64153457189,4.6415345716,4.4678473916,3.86754285211,4.84699587921,4.84699587926,4.84699587926,4.09134059781,4.84699587923,4.84699587923,8.45344197833,8.45344197833,8.45344197847,8.45344197847,8.45344197841,8.45344197871,8.45344197841,8.45344197851,8.45344197845,8.45344197843,8.45344197843,8.20253288961,8.45344197841,8.45344197841,8.45344197871,7.54138311681,8.45344197881,8.45344197881,7.17475608491,6.73876362961,8.45344197851,7.70574498051,8.45344197845,8.45344197845,8.45344197855,8.4534419784917,8.4534419784917,8.45344197855,8.42113683395,8.45344197846,8.45344197846,7.74123803575,7.93571623095,8.45344197855,8.45344197855,8.45344197895,6.76269123033,7.11447044312,8.01616308172,8.37749259892,8.45344197852,7.44562980472,7.89368971672,6.82047407503,7.02103202393,8.23130133179,8.45344197841,8.45344197841,8.45344197841,8.45344197841,8.45344197841,8.45344197841,8.31449760338,8.45344197838,7.90751077788,8.45344197839,8.45344197839,7.72910753443,8.45344197843,8.45344197833,8.45344197833,6.60411721039,5.42416484643,6.78752917083,6.92275990953,8.39119286419,8.45344197885,8.45344197885,8.45344197853,6.59441669643,8.45344197803,8.45344197803,7.70428331436,7.43609668603,8.40002791673,8.45344197893,6.13070279344,8.30782608793,8.18987113863,8.45344197836,8.45344197836,8.45344197833,6.90199719161,7.67457445933,8.45344197803,6.44335882933,5.39206042803,4.75417687111,5.14223835321
"t52",9.33049981188,9.33049981188,9.33049981188,7.34554093968,9.330499812602,8.741943859132,9.330499812602,9.330499812572,9.33049981258,9.33049981219,9.33049981219,9.05675752608,7.01273919058,3.95745252538,3.61100656878,5.11018462018,5.11018462023,5.11018462023,5.11018462018,4.80685841438,5.11018462018,5.11018462018,3.05397807007,5.11018462078,5.11018462088,4.96443171612,5.11018462068,5.11018462068,5.11018462068,5.03478324598,5.11018462028,5.11018462068,5.11018462059,5.1101846205,5.1101846205,5.1101846205,5.11018462058,5.11018462011,5.11018462059,5.11018462059,5.11018462059,4.83882369861,4.64153457161,0,1.6938647148,1.14904611654,2.56327253708,2.56327253708,2.56327253705,2.56327253705,2.36104097928,3.29366954028,3.29366954078,3.29366954078,2.70562134815,3.29366954065,3.29366954063,3.29366954064,3.29366954064,3.29366954035,3.11998236035,4.33619290106,5.31564592816,5.31564592821,5.31564592821,4.55999064676,5.31564592818,5.31564592818,8.92209202728,8.92209202728,8.92209202742,8.92209202742,8.92209202736,8.92209202766,8.92209202736,8.92209202746,8.9220920274,8.92209202738,8.92209202738,8.67118293856,8.92209202736,8.92209202736,8.92209202766,8.01003316576,8.92209202776,8.92209202776,7.64340613386,7.20741367856,8.92209202746,8.17439502946,8.9220920274,8.9220920274,8.9220920275,8.9220920274417,8.9220920274417,8.9220920275,8.8897868829,8.92209202741,8.92209202741,8.2098880847,8.4043662799,8.9220920275,8.9220920275,8.9220920279,7.23134127928,7.58312049207,8.48481313067,8.84614264787,8.92209202747,7.91427985367,8.36233976567,7.28912412398,7.48968207288,8.69995138074,8.92209202736,8.92209202736,8.92209202736,8.92209202736,8.92209202736,8.92209202736,8.78314765233,8.92209202733,8.37616082683,8.92209202734,8.92209202734,8.19775758338,8.92209202738,8.92209202728,8.92209202728,7.07276725934,5.89281489538,7.25617921978,7.39140995848,8.85984291314,8.9220920278,8.9220920278,8.92209202748,7.06306674538,8.92209202698,8.92209202698,8.17293336331,7.90474673498,8.86867796568,8.92209202788,6.59935284239,8.77647613688,8.65852118758,8.92209202731,8.92209202731,8.92209202728,7.37064724056,8.14322450828,8.92209202698,6.91200887828,5.86071047698,5.22282692006,5.61088840216
"t53",8.92663203068,8.92663203068,8.92663203068,6.94167315848,8.926632031402,8.338076077932,8.926632031402,8.926632031372,8.92663203138,8.92663203099,8.92663203099,8.65288974488,6.60887140938,3.55358474418,3.20713878758,4.70631683898,4.70631683903,4.70631683903,4.70631683898,4.40299063318,4.70631683898,4.70631683898,2.65011028887,4.70631683958,4.70631683968,4.56056393492,4.70631683948,4.70631683948,4.70631683948,4.63091546478,4.70631683908,4.70631683948,4.70631683939,4.7063168393,4.7063168393,4.7063168393,4.70631683938,4.70631683891,4.70631683939,4.70631683939,4.70631683939,4.43495591741,4.23766679041,1.6938647148,0,0.74517833534,2.15940475588,2.15940475588,2.15940475585,2.15940475585,1.95717319808,2.88980175908,2.88980175958,2.88980175958,2.30175356695,2.88980175945,2.88980175943,2.88980175944,2.88980175944,2.88980175915,2.71611457915,3.93232511986,4.91177814696,4.91177814701,4.91177814701,4.15612286556,4.91177814698,4.91177814698,8.51822424608,8.51822424608,8.51822424622,8.51822424622,8.51822424616,8.51822424646,8.51822424616,8.51822424626,8.5182242462,8.51822424618,8.51822424618,8.26731515736,8.51822424616,8.51822424616,8.51822424646,7.60616538456,8.51822424656,8.51822424656,7.23953835266,6.80354589736,8.51822424626,7.77052724826,8.5182242462,8.5182242462,8.5182242463,8.5182242462417,8.5182242462417,8.5182242463,8.4859191017,8.51822424621,8.51822424621,7.8060203035,8.0004984987,8.5182242463,8.5182242463,8.5182242467,6.82747349808,7.17925271087,8.08094534947,8.44227486667,8.51822424627,7.51041207247,7.95847198447,6.88525634278,7.08581429168,8.29608359954,8.51822424616,8.51822424616,8.51822424616,8.51822424616,8.51822424616,8.51822424616,8.37927987113,8.51822424613,7.97229304563,8.51822424614,8.51822424614,7.79388980218,8.51822424618,8.51822424608,8.51822424608,6.66889947814,5.48894711418,6.85231143858,6.98754217728,8.45597513194,8.5182242466,8.5182242466,8.51822424628,6.65919896418,8.51822424578,8.51822424578,7.76906558211,7.50087895378,8.46481018448,8.51822424668,6.19548506119,8.37260835568,8.25465340638,8.51822424611,8.51822424611,8.51822424608,6.96677945936,7.73935672708,8.51822424578,6.50814109708,5.45684269578,4.81895913886,5.20702062096
