,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
t134,4.179156,5.368719,5.4861546,3.2788904,4.5723867,4.2760253,3.9973469,6.122043,6.539565,7.329894,3.9873192,7.477951,8.461843,3.487212,5.1702704
t135,4.204284,5.3474884,5.479237,3.2799447,4.570495,4.2487097,4.011487,6.110206,6.5302286,7.3404484,3.9825344,7.463483,8.475109,3.4831219,5.165752
t68,4.2459807,5.3031754,5.4792275,3.3383954,4.629237,4.203807,4.074446,6.061963,6.4693313,7.2963943,4.0280457,7.4094305,8.4206,3.4704547,5.1466327
t9,4.5286784,6.0060143,5.780645,4.3800735,5.9581413,4.7567472,4.0486865,5.426603,6.020286,6.5445123,4.421744,7.515344,6.7988353,3.971327,4.6281843
t58,4.239936,5.3328557,5.384841,3.067318,4.3123097,4.245608,3.9125645,6.1535697,6.673885,7.5071898,3.8596368,7.523422,8.799155,3.5319839,5.1871386
t75,4.295181,5.239579,5.399625,3.1204305,4.3876877,4.1871333,3.961844,6.142842,6.571123,7.5576816,3.8484921,7.4670663,8.697197,3.4602447,5.147407
t76,4.325571,5.2044578,5.3589134,3.104907,4.3698792,4.1614633,3.967751,6.1082516,6.559753,7.5883093,3.8263123,7.430409,8.697009,3.4713707,5.1454244
t56,4.2963843,5.2777114,5.3833666,3.0510755,4.308113,4.203312,3.9172125,6.1480823,6.649165,7.5361943,3.8779678,7.4779625,8.792123,3.5019908,5.211324
t55,4.234928,5.3214235,5.4484277,2.9918213,4.262312,4.283046,3.848294,6.2064953,6.663361,7.5323296,3.8870623,7.5026073,8.781621,3.4477062,5.176958
t150,4.2824097,5.2988744,5.2835975,3.0313745,4.29659,4.189811,3.921198,6.037182,6.654798,7.5806313,3.7597923,7.415666,8.778398,3.558792,5.190094
t151,4.3679137,5.2642684,5.246606,3.0444882,4.299505,4.115197,3.8906364,6.018159,6.699723,7.6917586,3.7532797,7.346788,8.829154,3.5748856,5.2625165
t86,4.337224,5.2296624,5.3211913,3.0841,4.353338,4.1389055,3.9585757,6.0692787,6.596224,7.6154428,3.7954452,7.3985734,8.732826,3.504023,5.1818814
t8,4.733829,6.1125135,5.7651486,4.455134,6.1172447,4.749221,4.0003633,5.4288983,5.803118,6.6588545,4.281455,7.5827074,6.6283336,4.0480213,4.4085836
t3,5.041449,6.2626686,5.7445374,4.5146685,6.3019595,4.7267604,3.9984102,5.355083,5.504509,6.7032094,4.0802164,7.7228866,6.4432106,4.079684,4.2654014
t6,5.090933,6.1919017,5.763998,4.5776095,6.3615813,4.70102,3.914092,5.443823,5.532223,6.7614603,4.111464,7.6809893,6.368108,4.1529827,4.169792
t100,11.276513,7.7138715,6.9332175,3.9848783,6.754279,3.2226627,3.5720725,2.5241911,2.1595526,7.64365,2.980619,8.145857,4.7495933,2.856216,1.6538606
t139,11.293739,7.682662,6.9772534,3.8918216,6.754158,3.3179138,3.4961905,2.5629547,2.1123643,7.562197,2.9707315,8.116948,4.7654185,2.7947845,1.6446543
t140,11.269185,7.665939,6.9856505,3.9782991,6.7135224,3.2634695,3.5621374,2.4824739,2.105795,7.655356,3.0265462,8.095027,4.708888,2.816553,1.6119236
t83,11.290765,7.6885495,6.965028,3.9305995,6.7424383,3.2744772,3.5208082,2.5210974,2.1258936,7.6083946,2.996456,8.114474,4.7446923,2.8075504,1.6286452
t80,11.266114,7.7278857,6.9070263,3.996107,6.7649612,3.2052124,3.5855567,2.5397863,2.188294,7.656108,2.970927,8.165815,4.765469,2.8786092,1.6748344
t103,11.196394,7.773071,6.845516,4.0777535,6.794029,3.1387484,3.6900134,2.6069152,2.256155,7.7198744,2.8929248,8.248509,4.8037505,2.9863973,1.7620299
t104,11.230517,7.738438,6.886289,3.988365,6.785709,3.2414427,3.6264055,2.622715,2.220372,7.6281357,2.883724,8.216401,4.813832,2.9381483,1.7497499
t13,9.984985,7.6557865,5.7975044,3.962467,6.788937,4.2374506,4.4415407,4.464532,3.6439157,7.4304976,2.532865,8.953269,5.6469307,3.865741,3.3333147
t16,10.911744,7.6875486,6.9062343,4.461639,6.645185,3.1681418,4.347499,2.7177703,2.231218,7.9341645,2.6542268,8.408885,4.6151953,3.4703205,2.0013456
t116,10.880383,7.6633897,6.9377418,4.4972496,6.6360464,3.263677,4.5123878,2.752833,2.2021275,7.778359,2.5751283,8.440197,4.5679326,3.4476423,2.0285623
t117,10.853018,7.639616,6.9643617,4.5933957,6.545179,3.163074,4.5048327,2.6502562,2.1658342,7.8312945,2.5687249,8.404336,4.5141225,3.5038931,1.9389386
t69,10.859938,7.714308,7.061885,4.4591346,6.678534,3.023588,4.345577,2.6325378,2.0967324,8.014014,2.6757817,8.3820305,4.511145,3.4406517,1.8994304
t121,10.872237,7.7026896,7.056677,4.468999,6.658911,3.044973,4.3919296,2.637935,2.0930948,7.963254,2.674432,8.380001,4.4965625,3.424155,1.9084333
t122,10.923563,7.6919703,7.0176377,4.572964,6.593555,3.0049145,4.4148507,2.576067,2.1237652,7.9072795,2.617966,8.34228,4.4981437,3.5420494,1.868727
t59,10.935729,7.7008014,6.9853306,4.451464,6.669565,3.0059102,4.2832556,2.6143515,2.1558387,7.951971,2.6548893,8.354469,4.5876393,3.4626281,1.8529668
t47,10.886037,7.7554955,6.9985695,4.562328,6.7141623,2.8871799,4.3685436,2.605237,2.193078,8.048456,2.6482613,8.408168,4.5881376,3.5872045,1.9152015
t40,10.891822,7.66391,7.0667443,4.5097895,6.469109,3.37893,4.4516234,2.6664944,2.0635924,7.8324804,2.6160302,8.255268,4.3947783,3.4830735,1.9656795
t99,10.843789,7.544811,7.123549,4.6178446,6.3069572,3.345253,4.5356116,2.593317,1.9844245,7.826541,2.5167496,8.279412,4.29938,3.4991271,1.8754598
t131,10.811823,7.5693808,7.169031,4.6336226,6.34883,3.3625891,4.5683956,2.5777702,1.9414958,7.793756,2.5124273,8.237184,4.2647157,3.4978263,1.8852239
t132,10.813361,7.4656353,7.076532,4.651836,6.1823063,3.3422208,4.5466824,2.5940588,2.0171146,7.8289633,2.4718537,8.300536,4.2772613,3.5040302,1.8709648
t101,10.850248,7.4953914,7.1329756,4.6840944,6.249419,3.3042543,4.505522,2.5249164,1.9621924,7.8557296,2.462639,8.228202,4.279729,3.5623438,1.8071421
t88,10.885892,7.504146,7.0747724,4.690761,6.235797,3.2679784,4.4696465,2.5098288,2.024107,7.9023466,2.4699838,8.206404,4.3357115,3.596525,1.7935514
t36,10.879567,7.6833377,6.768265,4.4772563,6.7148604,3.162761,4.388377,2.8304667,2.3584514,7.944068,2.6686702,8.538867,4.724771,3.5034935,2.1316361
t118,10.928988,7.666139,6.6820235,4.5639877,6.7293625,3.028407,4.432359,2.795247,2.414556,8.066774,2.6439617,8.569772,4.771067,3.6003795,2.0977006
t119,10.882193,7.6227837,6.635932,4.6905847,6.6304107,3.0222065,4.5564265,2.7379982,2.4659631,8.12468,2.6323776,8.5910425,4.765752,3.6722138,2.1601818
t87,10.857388,7.63092,6.673497,4.681116,6.6292906,3.0433912,4.543835,2.7402039,2.4541395,8.109157,2.6139736,8.58108,4.76827,3.686916,2.140895
t84,10.918191,7.615447,6.5469837,4.701993,6.657485,2.9942746,4.560006,2.7670932,2.4699621,8.133533,2.7215655,8.626453,4.717283,3.607384,2.2636857
t70,10.880086,7.648765,6.576457,4.6169276,6.689027,3.0978541,4.4921684,2.8297358,2.502542,8.040065,2.6273184,8.608945,4.784848,3.666037,2.2243419
t52,10.214791,7.929508,5.4490314,3.7406266,6.8556986,4.490536,4.4472823,4.84419,3.9162278,7.290529,2.3571973,9.312847,5.661942,3.9083598,3.6890452
t53,10.193212,7.8395624,5.5382113,3.910274,6.766233,4.3460765,4.6279383,4.8445168,3.8018909,7.346004,2.2997866,9.18435,5.729819,3.8432403,3.5479712
t48,10.116096,7.7142377,5.7263117,3.891535,6.834782,4.223626,4.4314265,4.5464687,3.6577325,7.4588637,2.4806705,9.024316,5.6668754,3.8171992,3.3376822
t91,10.101541,7.9060917,5.507547,3.7559114,6.9676723,4.4300585,4.5699077,4.7898145,3.9016812,7.2763515,2.2204046,9.277359,5.620724,3.9583576,3.7028944
t92,10.217147,7.9133368,5.4109745,3.707087,6.868514,4.459188,4.5106854,4.8933415,3.9986553,7.3245306,2.3338168,9.347365,5.678336,3.8824952,3.6995106
t152,10.116701,7.927127,5.3664994,3.7764933,6.955158,4.3404703,4.5973325,4.9926076,4.0150027,7.3463736,2.1631272,9.32957,5.5301566,3.8770158,3.6789317
t153,10.11699,7.9781623,5.410387,3.7559865,6.946385,4.4110518,4.4967456,4.873885,3.9347868,7.2781672,2.2192519,9.346556,5.5186715,3.9062886,3.6933448
t29,10.182716,7.7813506,5.7009945,3.8629713,6.820994,4.2801733,4.5024943,4.512142,3.709238,7.408001,2.4271808,9.125364,5.6225195,3.848094,3.3977025
t42,10.487985,7.8368616,5.469965,3.7815013,6.920337,4.433797,4.483097,4.9645185,3.8421202,7.4948416,2.3121328,9.225429,5.5804563,3.9127896,3.5559862
t125,10.348854,7.875853,5.462479,3.7664626,6.8660674,4.4847355,4.6082554,4.9797516,3.9036014,7.3538613,2.281253,9.259905,5.7481403,3.8996143,3.660765
