"accepted_species","traits"
"t33",1
"t73",1
"t74",0
"t76",0
"t81",0
"t95",NA
"t97",0
"t98",0
"t103",1
"t108",0
"t110",1
"t111",1
"t113",0
"t116",1
"t117",0
"t118",0
"t119",1
"t120",0
"t121",0
"t123",0
"t125",0
"t133",0
"t137",0
"t138",1
"t140",0
"t141",1
"t146",1
"t148",0
"t150",1
"t152",NA
"t153",1
"t154",0
"t157",0
"t158",1
"t159",1
"t161",1
"t163",0
"t164",0
"t165",0
"t166",0
"t168",1
"t169",0
"t170",1
"t171",NA
"t172",0
"t173",1
"t174",NA
"t175",1
"t176",0
"t177",1
"t178",0
"t180",0
"t182",1
"t183",0
"t185",0
"t186",0
"t187",NA
"t188",NA
"t189",1
"t190",0
"t193",1
"t196",0
"t197",1
"t198",0
"t199",0
"t201",1
"t202",0
"t203",NA
"t204",1
"t205",1
"t206",0
"t207",0
"t208",0
"t209",0
"t210",NA
"t211",NA
"t212",0
"t213",0
"t214",0
"t215",0
"t216",0
"t217",1
"t218",0
"t219",1
"t220",1
"t221",1
"t222",0
"t223",0
"t224",0
"t225",0
"t226",0
"t227",0
"t228",0
"t229",0
"t230",1
"t231",NA
"t232",1
"t233",1
"t234",1
"t235",1
