"","t1","t3","t4","t72","t110","t127","t128","t70","t25","t29","t125","t126","t20","t60","t120","t121","t24","t15","t16","t11","t19","t83","t84","t92","t93","t55","t7","t13","t111","t133","t134","t73","t51","t27","t26","t142","t143","t57","t81","t82","t79","t100","t101","t99","t61","t63","t106","t107","t90","t91","t40","t41","t12","t43","t44","t52","t64","t97","t98","t108","t109","t17","t65","t66","t58","t48","t34","t50","t95","t96","t59","t32","t14","t114","t115","t8","t74","t75","t28","t67","t68","t9","t138","t139","t31","t112","t113","t104","t105","t122","t135","t144","t145","t85","t56","t123","t124","t71","t23","t38","t39","t42","t118","t119","t94","t102","t103","t45","t88","t89","t49","t46","t47","t10","t78","t116","t117","t62","t136","t137","t80","t131","t132","t140","t141","t69","t86","t87","t30","t53","t54","t33","t18","t21","t22","t36","t37","t76","t77","t129","t130","t35","t2","t5","t6"
"t1",0,3.0490117815,5.2912601906,11.72198744309,11.72198744309,11.72198744307,11.72198744307,11.6832596345,10.14688778303,10.70828691723,11.72198744283,11.72198744283,10.45357053544,11.72198744294,11.72198744294,11.72198744294,10.18483863964,9.71689586702,9.80599609232,9.3685255226,11.7219874439,11.7219874438,11.7219874438,11.7219874438,11.7219874438,11.7219874438,8.33231042478,9.4181923498,11.665428130435,11.721987443585,11.721987443585,11.721987443635,11.301759445735,10.440304912135,11.7219874436,11.721987443564,11.721987443564,11.72198744362,11.7219874436,11.7219874436,11.6527907619,11.721987443205,11.721987443205,11.7219874432,11.72198744356,11.27132769105,11.7219874436,11.7219874436,11.7219874436,11.7219874436,11.72198744314,11.09318199614,10.427450910845,11.721987443245,11.721987443245,11.721987443045,11.721987443095,11.721987443095,11.721987443095,11.721987443045,11.721987443045,9.672318305945,11.721987443295,11.721987443295,11.721987443345,11.721987443345,11.277746254455,11.111319775375,11.721987443355,11.721987443355,11.721987443355,11.140952291145,10.151246805745,11.721987443745,11.721987443745,8.8487262295,11.6410078593,11.7219874429,11.7219874429,11.7219874431,11.7219874431,8.53214815755,11.72198744297,11.72198744297,10.8392919353,11.54791355705,11.72198744327,11.72198744327,11.72198744327,11.72198744335,11.72198744332,11.721987443321,11.721987443321,11.72198744335,11.57473401685,11.72198744335,11.72198744335,11.72198744335,10.6279615602,11.0644388768,11.5752157674,11.72198744358,11.550663796007,11.72198744358,11.72198744361,11.72198744361,11.72198744361,11.72198744361,11.7219874436,11.7219874436,11.5823193427,11.7219874436,11.7219874436,10.60787425,11.7219874429,11.721987443,11.721987443,11.72198744325,11.72198744328,11.72198744328,11.4065698212,11.721987443204,11.721987443204,11.721987443254,11.721987443254,11.721987443254,11.72198744295,11.72198744295,11.72198744288,11.72198744318,11.72198744318,10.53931732028,9.82899187618,10.2635539946,10.8028771646,11.7219874431,11.7219874431,11.72198744315,11.72198744315,11.72198744351,11.72198744351,11.721987443,3.6555053685,5.3026725039,7.1872813932
"t3",3.0490117815,0,2.4614973389,8.89222459139,8.89222459139,8.89222459137,8.89222459137,8.8534967828,7.31712493133,7.87852406553,8.89222459113,8.89222459113,7.62380768374,8.89222459124,8.89222459124,8.89222459124,7.35507578794,6.88713301532,6.97623324062,6.5387626709,8.8922245922,8.8922245921,8.8922245921,8.8922245921,8.8922245921,8.8922245921,5.50254757308,6.5884294981,8.835665278735,8.892224591885,8.892224591885,8.892224591935,8.471996594035,7.610542060435,8.8922245919,8.892224591864,8.892224591864,8.89222459192,8.8922245919,8.8922245919,8.8230279102,8.892224591505,8.892224591505,8.8922245915,8.89222459186,8.44156483935,8.8922245919,8.8922245919,8.8922245919,8.8922245919,8.89222459144,8.26341914444,7.597688059145,8.892224591545,8.892224591545,8.892224591345,8.892224591395,8.892224591395,8.892224591395,8.892224591345,8.892224591345,6.842555454245,8.892224591595,8.892224591595,8.892224591645,8.892224591645,8.447983402755,8.281556923675,8.892224591655,8.892224591655,8.892224591655,8.311189439445,7.321483954045,8.892224592045,8.892224592045,6.0189633778,8.8112450076,8.8922245912,8.8922245912,8.8922245914,8.8922245914,5.70238530585,8.89222459127,8.89222459127,8.0095290836,8.71815070535,8.89222459157,8.89222459157,8.89222459157,8.89222459165,8.89222459162,8.892224591621,8.892224591621,8.89222459165,8.74497116515,8.89222459165,8.89222459165,8.89222459165,7.7981987085,8.2346760251,8.7454529157,8.89222459188,8.720900944307,8.89222459188,8.89222459191,8.89222459191,8.89222459191,8.89222459191,8.8922245919,8.8922245919,8.752556491,8.8922245919,8.8922245919,7.7781113983,8.8922245912,8.8922245913,8.8922245913,8.89222459155,8.89222459158,8.89222459158,8.5768069695,8.892224591504,8.892224591504,8.892224591554,8.892224591554,8.892224591554,8.89222459125,8.89222459125,8.89222459118,8.89222459148,8.89222459148,7.70955446858,6.99922902448,7.4337911429,7.9731143129,8.8922245914,8.8922245914,8.89222459145,8.89222459145,8.89222459181,8.89222459181,8.8922245913,2.063117014,3.7102841494,5.5948930387
"t4",5.2912601906,2.4614973389,0,8.91326071849,8.91326071849,8.91326071847,8.91326071847,8.8745329099,7.33816105843,7.89956019263,8.91326071823,8.91326071823,7.64484381084,8.91326071834,8.91326071834,8.91326071834,7.37611191504,6.90816914242,6.99726936772,6.559798798,8.9132607193,8.9132607192,8.9132607192,8.9132607192,8.9132607192,8.9132607192,5.52358370018,6.6094656252,8.856701405835,8.913260718985,8.913260718985,8.913260719035,8.493032721135,7.631578187535,8.913260719,8.913260718964,8.913260718964,8.91326071902,8.913260719,8.913260719,8.8440640373,8.913260718605,8.913260718605,8.9132607186,8.91326071896,8.46260096645,8.913260719,8.913260719,8.913260719,8.913260719,8.91326071854,8.28445527154,7.618724186245,8.913260718645,8.913260718645,8.913260718445,8.913260718495,8.913260718495,8.913260718495,8.913260718445,8.913260718445,6.863591581345,8.913260718695,8.913260718695,8.913260718745,8.913260718745,8.469019529855,8.302593050775,8.913260718755,8.913260718755,8.913260718755,8.332225566545,7.342520081145,8.913260719145,8.913260719145,6.0399995049,8.8322811347,8.9132607183,8.9132607183,8.9132607185,8.9132607185,5.72342143295,8.91326071837,8.91326071837,8.0305652107,8.73918683245,8.91326071867,8.91326071867,8.91326071867,8.91326071875,8.91326071872,8.913260718721,8.913260718721,8.91326071875,8.76600729225,8.91326071875,8.91326071875,8.91326071875,7.8192348356,8.2557121522,8.7664890428,8.91326071898,8.741937071407,8.91326071898,8.91326071901,8.91326071901,8.91326071901,8.91326071901,8.913260719,8.913260719,8.7735926181,8.913260719,8.913260719,7.7991475254,8.9132607183,8.9132607184,8.9132607184,8.91326071865,8.91326071868,8.91326071868,8.5978430966,8.913260718604,8.913260718604,8.913260718654,8.913260718654,8.913260718654,8.91326071835,8.91326071835,8.91326071828,8.91326071858,8.91326071858,7.73059059568,7.02026515158,7.45482727,7.99415044,8.9132607185,8.9132607185,8.91326071855,8.91326071855,8.91326071891,8.91326071891,8.9132607184,4.3053654231,5.9525325585,7.8371414478
"t72",11.72198744309,8.89222459139,8.91326071849,0,0.79511973,0.79511972998,0.79511972998,0.82433716699,1.65633423352,3.91733672592,4.93103725152,4.93103725152,3.66262034413,4.93103725163,4.93103725163,4.93103725163,3.39388844833,2.92594567571,3.01504590101,3.56314758049,11.29527281379,11.29527281369,11.29527281369,11.29527281369,11.29527281369,11.29527281369,7.90559579467,8.99147771969,11.238713500325,11.295272813475,11.295272813475,11.295272813525,10.875044815625,10.013590282025,11.29527281349,11.295272813454,11.295272813454,11.29527281351,11.29527281349,11.29527281349,11.22607613179,11.295272813095,11.295272813095,11.29527281309,11.29527281345,10.84461306094,11.29527281349,11.29527281349,11.29527281349,11.29527281349,11.29527281303,10.66646736603,10.000736280735,11.295272813135,11.295272813135,11.295272812935,11.295272812985,11.295272812985,11.295272812985,11.295272812935,11.295272812935,9.245603675835,11.295272813185,11.295272813185,11.295272813235,11.295272813235,10.851031624345,10.684605145265,11.295272813245,11.295272813245,11.295272813245,10.714237661035,9.724532175635,11.295272813635,11.295272813635,8.42201159939,11.21429322919,11.29527281279,11.29527281279,11.29527281299,11.29527281299,8.10543352744,11.29527281286,11.29527281286,10.41257730519,11.12119892694,11.29527281316,11.29527281316,11.29527281316,11.29527281324,11.29527281321,11.295272813211,11.295272813211,11.29527281324,11.14801938674,11.29527281324,11.29527281324,11.29527281324,10.20124693009,10.63772424669,11.14850113729,11.29527281347,11.123949165897,11.29527281347,11.2952728135,11.2952728135,11.2952728135,11.2952728135,11.29527281349,11.29527281349,11.15560471259,11.29527281349,11.29527281349,10.18115961989,11.29527281279,11.29527281289,11.29527281289,11.29527281314,11.29527281317,11.29527281317,10.97985519109,11.295272813094,11.295272813094,11.295272813144,11.295272813144,11.295272813144,11.29527281284,11.29527281284,11.29527281277,11.29527281307,11.29527281307,10.11260269017,9.40227724607,9.83683936449,10.37616253449,11.29527281299,11.29527281299,11.29527281304,11.29527281304,11.2952728134,11.2952728134,11.29527281289,10.73609267559,12.38325981099,14.26786870029
"t110",11.72198744309,8.89222459139,8.91326071849,0.79511973,0,0.40639554058,0.40639554058,0.82433716699,1.65633423352,3.91733672592,4.93103725152,4.93103725152,3.66262034413,4.93103725163,4.93103725163,4.93103725163,3.39388844833,2.92594567571,3.01504590101,3.56314758049,11.29527281379,11.29527281369,11.29527281369,11.29527281369,11.29527281369,11.29527281369,7.90559579467,8.99147771969,11.238713500325,11.295272813475,11.295272813475,11.295272813525,10.875044815625,10.013590282025,11.29527281349,11.295272813454,11.295272813454,11.29527281351,11.29527281349,11.29527281349,11.22607613179,11.295272813095,11.295272813095,11.29527281309,11.29527281345,10.84461306094,11.29527281349,11.29527281349,11.29527281349,11.29527281349,11.29527281303,10.66646736603,10.000736280735,11.295272813135,11.295272813135,11.295272812935,11.295272812985,11.295272812985,11.295272812985,11.295272812935,11.295272812935,9.245603675835,11.295272813185,11.295272813185,11.295272813235,11.295272813235,10.851031624345,10.684605145265,11.295272813245,11.295272813245,11.295272813245,10.714237661035,9.724532175635,11.295272813635,11.295272813635,8.42201159939,11.21429322919,11.29527281279,11.29527281279,11.29527281299,11.29527281299,8.10543352744,11.29527281286,11.29527281286,10.41257730519,11.12119892694,11.29527281316,11.29527281316,11.29527281316,11.29527281324,11.29527281321,11.295272813211,11.295272813211,11.29527281324,11.14801938674,11.29527281324,11.29527281324,11.29527281324,10.20124693009,10.63772424669,11.14850113729,11.29527281347,11.123949165897,11.29527281347,11.2952728135,11.2952728135,11.2952728135,11.2952728135,11.29527281349,11.29527281349,11.15560471259,11.29527281349,11.29527281349,10.18115961989,11.29527281279,11.29527281289,11.29527281289,11.29527281314,11.29527281317,11.29527281317,10.97985519109,11.295272813094,11.295272813094,11.295272813144,11.295272813144,11.295272813144,11.29527281284,11.29527281284,11.29527281277,11.29527281307,11.29527281307,10.11260269017,9.40227724607,9.83683936449,10.37616253449,11.29527281299,11.29527281299,11.29527281304,11.29527281304,11.2952728134,11.2952728134,11.29527281289,10.73609267559,12.38325981099,14.26786870029
"t127",11.72198744307,8.89222459137,8.91326071847,0.79511972998,0.40639554058,0,0.10758610976,0.82433716697,1.6563342335,3.9173367259,4.9310372515,4.9310372515,3.66262034411,4.93103725161,4.93103725161,4.93103725161,3.39388844831,2.92594567569,3.01504590099,3.56314758047,11.29527281377,11.29527281367,11.29527281367,11.29527281367,11.29527281367,11.29527281367,7.90559579465,8.99147771967,11.238713500305,11.295272813455,11.295272813455,11.295272813505,10.875044815605,10.013590282005,11.29527281347,11.295272813434,11.295272813434,11.29527281349,11.29527281347,11.29527281347,11.22607613177,11.295272813075,11.295272813075,11.29527281307,11.29527281343,10.84461306092,11.29527281347,11.29527281347,11.29527281347,11.29527281347,11.29527281301,10.66646736601,10.000736280715,11.295272813115,11.295272813115,11.295272812915,11.295272812965,11.295272812965,11.295272812965,11.295272812915,11.295272812915,9.245603675815,11.295272813165,11.295272813165,11.295272813215,11.295272813215,10.851031624325,10.684605145245,11.295272813225,11.295272813225,11.295272813225,10.714237661015,9.724532175615,11.295272813615,11.295272813615,8.42201159937,11.21429322917,11.29527281277,11.29527281277,11.29527281297,11.29527281297,8.10543352742,11.29527281284,11.29527281284,10.41257730517,11.12119892692,11.29527281314,11.29527281314,11.29527281314,11.29527281322,11.29527281319,11.295272813191,11.295272813191,11.29527281322,11.14801938672,11.29527281322,11.29527281322,11.29527281322,10.20124693007,10.63772424667,11.14850113727,11.29527281345,11.123949165877,11.29527281345,11.29527281348,11.29527281348,11.29527281348,11.29527281348,11.29527281347,11.29527281347,11.15560471257,11.29527281347,11.29527281347,10.18115961987,11.29527281277,11.29527281287,11.29527281287,11.29527281312,11.29527281315,11.29527281315,10.97985519107,11.295272813074,11.295272813074,11.295272813124,11.295272813124,11.295272813124,11.29527281282,11.29527281282,11.29527281275,11.29527281305,11.29527281305,10.11260269015,9.40227724605,9.83683936447,10.37616253447,11.29527281297,11.29527281297,11.29527281302,11.29527281302,11.29527281338,11.29527281338,11.29527281287,10.73609267557,12.38325981097,14.26786870027
"t128",11.72198744307,8.89222459137,8.91326071847,0.79511972998,0.40639554058,0.10758610976,0,0.82433716697,1.6563342335,3.9173367259,4.9310372515,4.9310372515,3.66262034411,4.93103725161,4.93103725161,4.93103725161,3.39388844831,2.92594567569,3.01504590099,3.56314758047,11.29527281377,11.29527281367,11.29527281367,11.29527281367,11.29527281367,11.29527281367,7.90559579465,8.99147771967,11.238713500305,11.295272813455,11.295272813455,11.295272813505,10.875044815605,10.013590282005,11.29527281347,11.295272813434,11.295272813434,11.29527281349,11.29527281347,11.29527281347,11.22607613177,11.295272813075,11.295272813075,11.29527281307,11.29527281343,10.84461306092,11.29527281347,11.29527281347,11.29527281347,11.29527281347,11.29527281301,10.66646736601,10.000736280715,11.295272813115,11.295272813115,11.295272812915,11.295272812965,11.295272812965,11.295272812965,11.295272812915,11.295272812915,9.245603675815,11.295272813165,11.295272813165,11.295272813215,11.295272813215,10.851031624325,10.684605145245,11.295272813225,11.295272813225,11.295272813225,10.714237661015,9.724532175615,11.295272813615,11.295272813615,8.42201159937,11.21429322917,11.29527281277,11.29527281277,11.29527281297,11.29527281297,8.10543352742,11.29527281284,11.29527281284,10.41257730517,11.12119892692,11.29527281314,11.29527281314,11.29527281314,11.29527281322,11.29527281319,11.295272813191,11.295272813191,11.29527281322,11.14801938672,11.29527281322,11.29527281322,11.29527281322,10.20124693007,10.63772424667,11.14850113727,11.29527281345,11.123949165877,11.29527281345,11.29527281348,11.29527281348,11.29527281348,11.29527281348,11.29527281347,11.29527281347,11.15560471257,11.29527281347,11.29527281347,10.18115961987,11.29527281277,11.29527281287,11.29527281287,11.29527281312,11.29527281315,11.29527281315,10.97985519107,11.295272813074,11.295272813074,11.295272813124,11.295272813124,11.295272813124,11.29527281282,11.29527281282,11.29527281275,11.29527281305,11.29527281305,10.11260269015,9.40227724605,9.83683936447,10.37616253447,11.29527281297,11.29527281297,11.29527281302,11.29527281302,11.29527281338,11.29527281338,11.29527281287,10.73609267557,12.38325981097,14.26786870027
"t70",11.6832596345,8.8534967828,8.8745329099,0.82433716699,0.82433716699,0.82433716697,0.82433716697,0,1.61760642493,3.87860891733,4.89230944293,4.89230944293,3.62389253554,4.89230944304,4.89230944304,4.89230944304,3.35516063974,2.88721786712,2.97631809242,3.5244197719,11.2565450052,11.2565450051,11.2565450051,11.2565450051,11.2565450051,11.2565450051,7.86686798608,8.9527499111,11.199985691735,11.256545004885,11.256545004885,11.256545004935,10.836317007035,9.974862473435,11.2565450049,11.256545004864,11.256545004864,11.25654500492,11.2565450049,11.2565450049,11.1873483232,11.256545004505,11.256545004505,11.2565450045,11.25654500486,10.80588525235,11.2565450049,11.2565450049,11.2565450049,11.2565450049,11.25654500444,10.62773955744,9.962008472145,11.256545004545,11.256545004545,11.256545004345,11.256545004395,11.256545004395,11.256545004395,11.256545004345,11.256545004345,9.206875867245,11.256545004595,11.256545004595,11.256545004645,11.256545004645,10.812303815755,10.645877336675,11.256545004655,11.256545004655,11.256545004655,10.675509852445,9.685804367045,11.256545005045,11.256545005045,8.3832837908,11.1755654206,11.2565450042,11.2565450042,11.2565450044,11.2565450044,8.06670571885,11.25654500427,11.25654500427,10.3738494966,11.08247111835,11.25654500457,11.25654500457,11.25654500457,11.25654500465,11.25654500462,11.256545004621,11.256545004621,11.25654500465,11.10929157815,11.25654500465,11.25654500465,11.25654500465,10.1625191215,10.5989964381,11.1097733287,11.25654500488,11.085221357307,11.25654500488,11.25654500491,11.25654500491,11.25654500491,11.25654500491,11.2565450049,11.2565450049,11.116876904,11.2565450049,11.2565450049,10.1424318113,11.2565450042,11.2565450043,11.2565450043,11.25654500455,11.25654500458,11.25654500458,10.9411273825,11.256545004504,11.256545004504,11.256545004554,11.256545004554,11.256545004554,11.25654500425,11.25654500425,11.25654500418,11.25654500448,11.25654500448,10.07387488158,9.36354943748,9.7981115559,10.3374347259,11.2565450044,11.2565450044,11.25654500445,11.25654500445,11.25654500481,11.25654500481,11.2565450043,10.697364867,12.3445320024,14.2291408917
"t25",10.14688778303,7.31712493133,7.33816105843,1.65633423352,1.65633423352,1.6563342335,1.6563342335,1.61760642493,0,2.34223706586,3.35593759146,3.35593759146,2.08752068407,3.35593759157,3.35593759157,3.35593759157,1.81878878827,1.35084601565,1.43994624095,1.98804792043,9.72017315373,9.72017315363,9.72017315363,9.72017315363,9.72017315363,9.72017315363,6.33049613461,7.41637805963,9.663613840265,9.720173153415,9.720173153415,9.720173153465,9.299945155565,8.438490621965,9.72017315343,9.720173153394,9.720173153394,9.72017315345,9.72017315343,9.72017315343,9.65097647173,9.720173153035,9.720173153035,9.72017315303,9.72017315339,9.26951340088,9.72017315343,9.72017315343,9.72017315343,9.72017315343,9.72017315297,9.09136770597,8.425636620675,9.720173153075,9.720173153075,9.720173152875,9.720173152925,9.720173152925,9.720173152925,9.720173152875,9.720173152875,7.670504015775,9.720173153125,9.720173153125,9.720173153175,9.720173153175,9.275931964285,9.109505485205,9.720173153185,9.720173153185,9.720173153185,9.139138000975,8.149432515575,9.720173153575,9.720173153575,6.84691193933,9.63919356913,9.72017315273,9.72017315273,9.72017315293,9.72017315293,6.53033386738,9.7201731528,9.7201731528,8.83747764513,9.54609926688,9.7201731531,9.7201731531,9.7201731531,9.72017315318,9.72017315315,9.720173153151,9.720173153151,9.72017315318,9.57291972668,9.72017315318,9.72017315318,9.72017315318,8.62614727003,9.06262458663,9.57340147723,9.72017315341,9.548849505837,9.72017315341,9.72017315344,9.72017315344,9.72017315344,9.72017315344,9.72017315343,9.72017315343,9.58050505253,9.72017315343,9.72017315343,8.60605995983,9.72017315273,9.72017315283,9.72017315283,9.72017315308,9.72017315311,9.72017315311,9.40475553103,9.720173153034,9.720173153034,9.720173153084,9.720173153084,9.720173153084,9.72017315278,9.72017315278,9.72017315271,9.72017315301,9.72017315301,8.53750303011,7.82717758601,8.26173970443,8.80106287443,9.72017315293,9.72017315293,9.72017315298,9.72017315298,9.72017315334,9.72017315334,9.72017315283,9.16099301553,10.80816015093,12.69276904023
"t29",10.70828691723,7.87852406553,7.89956019263,3.91733672592,3.91733672592,3.9173367259,3.9173367259,3.87860891733,2.34223706586,0,1.9056962378,1.9056962378,1.49498523761,2.76340214511,2.76340214511,2.76340214511,1.22625334181,1.87807666319,1.96717688849,2.54944705463,10.28157228793,10.28157228783,10.28157228783,10.28157228783,10.28157228783,10.28157228783,6.89189526881,7.97777719383,10.225012974465,10.281572287615,10.281572287615,10.281572287665,9.861344289765,8.999889756165,10.28157228763,10.281572287594,10.281572287594,10.28157228765,10.28157228763,10.28157228763,10.21237560593,10.281572287235,10.281572287235,10.28157228723,10.28157228759,9.83091253508,10.28157228763,10.28157228763,10.28157228763,10.28157228763,10.28157228717,9.65276684017,8.987035754875,10.281572287275,10.281572287275,10.281572287075,10.281572287125,10.281572287125,10.281572287125,10.281572287075,10.281572287075,8.231903149975,10.281572287325,10.281572287325,10.281572287375,10.281572287375,9.837331098485,9.670904619405,10.281572287385,10.281572287385,10.281572287385,9.700537135175,8.710831649775,10.281572287775,10.281572287775,7.40831107353,10.20059270333,10.28157228693,10.28157228693,10.28157228713,10.28157228713,7.09173300158,10.281572287,10.281572287,9.39887677933,10.10749840108,10.2815722873,10.2815722873,10.2815722873,10.28157228738,10.28157228735,10.281572287351,10.281572287351,10.28157228738,10.13431886088,10.28157228738,10.28157228738,10.28157228738,9.18754640423,9.62402372083,10.13480061143,10.28157228761,10.110248640037,10.28157228761,10.28157228764,10.28157228764,10.28157228764,10.28157228764,10.28157228763,10.28157228763,10.14190418673,10.28157228763,10.28157228763,9.16745909403,10.28157228693,10.28157228703,10.28157228703,10.28157228728,10.28157228731,10.28157228731,9.96615466523,10.281572287234,10.281572287234,10.281572287284,10.281572287284,10.281572287284,10.28157228698,10.28157228698,10.28157228691,10.28157228721,10.28157228721,9.09890216431,8.38857672021,8.82313883863,9.36246200863,10.28157228713,10.28157228713,10.28157228718,10.28157228718,10.28157228754,10.28157228754,10.28157228703,9.72239214973,11.36955928513,13.25416817443
