"","t1","t4","t7","t13","t18","t19","t30","t78","t79","t139","t140","t8","t50","t51","t23","t24","t105","t115","t116","t95","t96","t47","t22","t97","t98","t48","t125","t132","t143","t144","t56","t15","t37","t67","t68","t49","t40","t39","t86","t87","t36","t33","t84","t85","t63","t57","t58","t82","t83","t65","t45","t38","t46","t61","t62","t109","t110","t43","t35","t26","t76","t77","t69","t9","t10","t3","t73","t107","t108","t130","t131","t21","t106","t145","t146","t28","t54","t55","t133","t134","t59","t44","t32","t31","t41","t42","t27","t70","t71","t94","t113","t114","t135","t136","t74","t75","t64","t25","t88","t89","t123","t124","t92","t93","t66","t111","t137","t138","t103","t104","t112","t117","t118","t148","t149","t147","t17","t5","t2","t121","t122","t80","t81","t52","t53","t16","t6","t101","t102","t91","t72","t20","t14","t11","t141","t142","t119","t120","t34","t128","t129","t90","t126","t127","t60","t99","t100","t29","t12"
"t1",0,3.55034035932,4.91144333272,6.84572452572,8.9155806210864,7.0020112710864,7.9941658460864,8.9155806215864,8.9155806215864,8.91558062107,8.91558062107,4.31135857562,8.91558062242,8.91558062242,7.85087200632,8.28092264512,8.91558062212,8.9155806221,8.9155806221,8.91558062222,8.91558062222,8.91558062222,7.50844867872,8.91558062212,8.91558062212,8.91558062202,8.91558062202,8.91558062196,8.91558062199,8.91558062199,8.91558062202,6.50589732662,8.73399699692,8.91558062198,8.40727497827,8.27942758348,8.91558062248,8.25588033532,8.91558062195,8.52829818235,7.96497929635,8.07124430512,8.91558062192,8.91558062192,8.48303595452,8.91558062202,8.91558062202,8.91558062202,8.91558062202,8.91558062192,8.21112606572,8.03711896872,8.91558062209,8.915580622023,8.419352242323,8.779413064423,8.694683169663,8.08149998082,8.91558062232,7.44901474162,8.91558062267,8.91558062267,8.91558062262,6.25217005722,5.11511586432,3.96524834202,8.91558062142,8.70881680063,8.91558062142,8.91558062142,8.91558062142,8.91558062066,8.91558062076,8.91558062081,8.91558062081,7.97638938556,8.91558062086,8.42928231286,8.915580620809,8.915580620809,8.915580620909,8.915580621309,8.915580620609,8.91558062045,8.91558062112,8.10179132812,7.55264460632,8.91558062054,8.91558062054,8.91558062052,8.91558062052,8.91558062052,8.91558062056,8.91558062056,8.91558062102,8.54688866592,8.91558062102,8.39112397912,8.91558062132,8.91558062132,8.91558062132,8.91558062132,8.64443215734,8.91558062102,8.354593661835,8.91558062102,8.91558062101,8.91558062101,8.91558062111,8.91558062111,8.86959187848,8.91558062112,8.91558062112,8.915580620959,8.915580620959,8.91558062096,7.28068030082,4.39692920322,3.14423689522,8.9155806209,8.9155806209,8.915580621,8.52890728134,8.91558062099,8.91558062099,8.9155806211,4.6035608478,8.915580621,8.915580621,8.915580621,8.915580621,7.2173808752,8.9155806213,5.25847751067,8.91558062169,8.91558062169,8.91558062158,8.91558062158,8.91558062168,8.91558062164,8.91558062164,8.91558062164,8.91558062174,8.91558062174,8.91558062164,8.77917724944,8.91558062164,8.2809486314,6.1827125441
"t4",3.55034035932,0,2.5322915948,4.4665727878,6.5364288831664,4.6228595331664,5.6150141081664,6.5364288836664,6.5364288836664,6.53642888315,6.53642888315,1.9322068377,6.5364288845,6.5364288845,5.4717202684,5.9017709072,6.5364288842,6.53642888418,6.53642888418,6.5364288843,6.5364288843,6.5364288843,5.1292969408,6.5364288842,6.5364288842,6.5364288841,6.5364288841,6.53642888404,6.53642888407,6.53642888407,6.5364288841,4.1267455887,6.354845259,6.53642888406,6.02812324035,5.90027584556,6.53642888456,5.8767285974,6.53642888403,6.14914644443,5.58582755843,5.6920925672,6.536428884,6.536428884,6.1038842166,6.5364288841,6.5364288841,6.5364288841,6.5364288841,6.536428884,5.8319743278,5.6579672308,6.53642888417,6.536428884103,6.040200504403,6.400261326503,6.315531431743,5.7023482429,6.5364288844,5.0698630037,6.53642888475,6.53642888475,6.5364288847,3.8730183193,2.7359641264,2.5225894557,7.4729217351,7.26615791431,7.4729217351,7.4729217351,7.4729217351,7.47292173434,7.47292173444,7.47292173449,7.47292173449,6.53373049924,7.47292173454,6.98662342654,7.472921734489,7.472921734489,7.472921734589,7.472921734989,7.472921734289,7.47292173413,7.4729217348,6.6591324418,6.10998572,7.47292173422,7.47292173422,7.4729217342,7.4729217342,7.4729217342,7.47292173424,7.47292173424,7.4729217347,7.1042297796,7.4729217347,6.9484650928,7.472921735,7.472921735,7.472921735,7.472921735,7.20177327102,7.4729217347,6.911934775515,7.4729217347,7.47292173469,7.47292173469,7.47292173479,7.47292173479,7.42693299216,7.4729217348,7.4729217348,7.472921734639,7.472921734639,7.47292173464,5.8380214145,2.9542703169,1.7015780089,7.58771989762,7.58771989762,7.58771989772,7.20104655806,7.58771989771,7.58771989771,7.58771989782,3.27570012452,7.58771989772,7.58771989772,7.58771989772,7.58771989772,5.88952015192,7.58771989802,3.93061678739,7.58771989841,7.58771989841,7.5877198983,7.5877198983,7.5877198984,7.58771989836,7.58771989836,7.58771989836,7.58771989846,7.58771989846,7.58771989836,7.45131652616,7.58771989836,6.95308790812,4.85485182082
"t7",4.91144333272,2.5322915948,0,3.588382943,5.6582390383664,3.7446696883664,4.7368242633664,5.6582390388664,5.6582390388664,5.65823903835,5.65823903835,2.6955156949,7.2997377417,7.2997377417,6.2350291256,6.6650797644,7.2997377414,7.29973774138,7.29973774138,7.2997377415,7.2997377415,7.2997377415,5.892605798,7.2997377414,7.2997377414,7.2997377413,7.2997377413,7.29973774124,7.29973774127,7.29973774127,7.2997377413,4.8900544459,7.1181541162,7.29973774126,6.79143209755,6.66358470276,7.29973774176,6.6400374546,7.29973774123,6.91245530163,6.34913641563,6.4554014244,7.2997377412,7.2997377412,6.8671930738,7.2997377413,7.2997377413,7.2997377413,7.2997377413,7.2997377412,6.595283185,6.421276088,7.29973774137,7.299737741303,6.803509361603,7.163570183703,7.078840288943,6.4656571001,7.2997377416,5.8331718609,7.29973774195,7.29973774195,7.2997377419,4.6363271765,3.4992729836,3.8836924291,8.8340247085,8.62726088771,8.8340247085,8.8340247085,8.8340247085,8.83402470774,8.83402470784,8.83402470789,8.83402470789,7.89483347264,8.83402470794,8.34772639994,8.834024707889,8.834024707889,8.834024707989,8.834024708389,8.834024707689,8.83402470753,8.8340247082,8.0202354152,7.4710886934,8.83402470762,8.83402470762,8.8340247076,8.8340247076,8.8340247076,8.83402470764,8.83402470764,8.8340247081,8.465332753,8.8340247081,8.3095680662,8.8340247084,8.8340247084,8.8340247084,8.8340247084,8.56287624442,8.8340247081,8.273037748915,8.8340247081,8.83402470809,8.83402470809,8.83402470819,8.83402470819,8.78803596556,8.8340247082,8.8340247082,8.834024708039,8.834024708039,8.83402470804,7.1991243879,4.3153732903,3.0626809823,8.94882287102,8.94882287102,8.94882287112,8.56214953146,8.94882287111,8.94882287111,8.94882287122,4.63680309792,8.94882287112,8.94882287112,8.94882287112,8.94882287112,7.25062312532,8.94882287142,5.29171976079,8.94882287181,8.94882287181,8.9488228717,8.9488228717,8.9488228718,8.94882287176,8.94882287176,8.94882287176,8.94882287186,8.94882287186,8.94882287176,8.81241949956,8.94882287176,8.31419088152,6.21595479422
"t13",6.84572452572,4.4665727878,3.588382943,0,4.2189439253664,2.3053745753664,3.2975291503664,4.2189439258664,4.2189439258664,4.21894392535,4.21894392535,4.6297968879,9.2340189347,9.2340189347,8.1693103186,8.5993609574,9.2340189344,9.23401893438,9.23401893438,9.2340189345,9.2340189345,9.2340189345,7.826886991,9.2340189344,9.2340189344,9.2340189343,9.2340189343,9.23401893424,9.23401893427,9.23401893427,9.2340189343,6.8243356389,9.0524353092,9.23401893426,8.72571329055,8.59786589576,9.23401893476,8.5743186476,9.23401893423,8.84673649463,8.28341760863,8.3896826174,9.2340189342,9.2340189342,8.8014742668,9.2340189343,9.2340189343,9.2340189343,9.2340189343,9.2340189342,8.529564378,8.355557281,9.23401893437,9.234018934303,8.737790554603,9.097851376703,9.013121481943,8.3999382931,9.2340189346,7.7674530539,9.23401893495,9.23401893495,9.2340189349,6.5706083695,5.4335541766,5.8179736221,10.7683059015,10.56154208071,10.7683059015,10.7683059015,10.7683059015,10.76830590074,10.76830590084,10.76830590089,10.76830590089,9.82911466564,10.76830590094,10.28200759294,10.768305900889,10.768305900889,10.768305900989,10.768305901389,10.768305900689,10.76830590053,10.7683059012,9.9545166082,9.4053698864,10.76830590062,10.76830590062,10.7683059006,10.7683059006,10.7683059006,10.76830590064,10.76830590064,10.7683059011,10.399613946,10.7683059011,10.2438492592,10.7683059014,10.7683059014,10.7683059014,10.7683059014,10.49715743742,10.7683059011,10.207318941915,10.7683059011,10.76830590109,10.76830590109,10.76830590119,10.76830590119,10.72231715856,10.7683059012,10.7683059012,10.768305901039,10.768305901039,10.76830590104,9.1334055809,6.2496544833,4.9969621753,10.88310406402,10.88310406402,10.88310406412,10.49643072446,10.88310406411,10.88310406411,10.88310406422,6.57108429092,10.88310406412,10.88310406412,10.88310406412,10.88310406412,9.18490431832,10.88310406442,7.22600095379,10.88310406481,10.88310406481,10.8831040647,10.8831040647,10.8831040648,10.88310406476,10.88310406476,10.88310406476,10.88310406486,10.88310406486,10.88310406476,10.74670069256,10.88310406476,10.24847207452,8.15023598722
"t18",8.9155806210864,6.5364288831664,5.6582390383664,4.2189439253664,0,2.443204016,3.7911404774,4.7125552529,4.7125552529,4.7136210479164,4.7136210479164,6.6996529832664,11.3038750300664,11.3038750300664,10.2391664139664,10.6692170527664,11.3038750297664,11.3038750297464,11.3038750297464,11.3038750298664,11.3038750298664,11.3038750298664,9.8967430863664,11.3038750297664,11.3038750297664,11.3038750296664,11.3038750296664,11.3038750296064,11.3038750296364,11.3038750296364,11.3038750296664,8.8941917342664,11.1222914045664,11.3038750296264,10.7955693859164,10.6677219911264,11.3038750301264,10.6441747429664,11.3038750295964,10.9165925899964,10.3532737039964,10.4595387127664,11.3038750295664,11.3038750295664,10.8713303621664,11.3038750296664,11.3038750296664,11.3038750296664,11.3038750296664,11.3038750295664,10.5994204733664,10.4254133763664,11.3038750297364,11.3038750296694,10.8076466499694,11.1677074720694,11.0829775773094,10.4697943884664,11.3038750299664,9.8373091492664,11.3038750303164,11.3038750303164,11.3038750302664,8.6404644648664,7.5034102719664,7.8878297174664,12.8381619968664,12.6313981760764,12.8381619968664,12.8381619968664,12.8381619968664,12.8381619961064,12.8381619962064,12.8381619962564,12.8381619962564,11.8989707610064,12.8381619963064,12.3518636883064,12.8381619962554,12.8381619962554,12.8381619963554,12.8381619967554,12.8381619960554,12.8381619958964,12.8381619965664,12.0243727035664,11.4752259817664,12.8381619959864,12.8381619959864,12.8381619959664,12.8381619959664,12.8381619959664,12.8381619960064,12.8381619960064,12.8381619964664,12.4694700413664,12.8381619964664,12.3137053545664,12.8381619967664,12.8381619967664,12.8381619967664,12.8381619967664,12.5670135327864,12.8381619964664,12.2771750372814,12.8381619964664,12.8381619964564,12.8381619964564,12.8381619965564,12.8381619965564,12.7921732539264,12.8381619965664,12.8381619965664,12.8381619964054,12.8381619964054,12.8381619964064,11.2032616762664,8.3195105786664,7.0668182706664,12.9529601593864,12.9529601593864,12.9529601594864,12.5662868198264,12.9529601594764,12.9529601594764,12.9529601595864,8.6409403862864,12.9529601594864,12.9529601594864,12.9529601594864,12.9529601594864,11.2547604136864,12.9529601597864,9.2958570491564,12.9529601601764,12.9529601601764,12.9529601600664,12.9529601600664,12.9529601601664,12.9529601601264,12.9529601601264,12.9529601601264,12.9529601602264,12.9529601602264,12.9529601601264,12.8165567879264,12.9529601601264,12.3183281698864,10.2200920825864
"t19",7.0020112710864,4.6228595331664,3.7446696883664,2.3053745753664,2.443204016,0,1.8775711274,2.7989859029,2.7989859029,2.8000516979164,2.8000516979164,4.7860836332664,9.3903056800664,9.3903056800664,8.3255970639664,8.7556477027664,9.3903056797664,9.3903056797464,9.3903056797464,9.3903056798664,9.3903056798664,9.3903056798664,7.9831737363664,9.3903056797664,9.3903056797664,9.3903056796664,9.3903056796664,9.3903056796064,9.3903056796364,9.3903056796364,9.3903056796664,6.9806223842664,9.2087220545664,9.3903056796264,8.8820000359164,8.7541526411264,9.3903056801264,8.7306053929664,9.3903056795964,9.0030232399964,8.4397043539964,8.5459693627664,9.3903056795664,9.3903056795664,8.9577610121664,9.3903056796664,9.3903056796664,9.3903056796664,9.3903056796664,9.3903056795664,8.6858511233664,8.5118440263664,9.3903056797364,9.3903056796694,8.8940772999694,9.2541381220694,9.1694082273094,8.5562250384664,9.3903056799664,7.9237397992664,9.3903056803164,9.3903056803164,9.3903056802664,6.7268951148664,5.5898409219664,5.9742603674664,10.9245926468664,10.7178288260764,10.9245926468664,10.9245926468664,10.9245926468664,10.9245926461064,10.9245926462064,10.9245926462564,10.9245926462564,9.9854014110064,10.9245926463064,10.4382943383064,10.9245926462554,10.9245926462554,10.9245926463554,10.9245926467554,10.9245926460554,10.9245926458964,10.9245926465664,10.1108033535664,9.5616566317664,10.9245926459864,10.9245926459864,10.9245926459664,10.9245926459664,10.9245926459664,10.9245926460064,10.9245926460064,10.9245926464664,10.5559006913664,10.9245926464664,10.4001360045664,10.9245926467664,10.9245926467664,10.9245926467664,10.9245926467664,10.6534441827864,10.9245926464664,10.3636056872814,10.9245926464664,10.9245926464564,10.9245926464564,10.9245926465564,10.9245926465564,10.8786039039264,10.9245926465664,10.9245926465664,10.9245926464054,10.9245926464054,10.9245926464064,9.2896923262664,6.4059412286664,5.1532489206664,11.0393908093864,11.0393908093864,11.0393908094864,10.6527174698264,11.0393908094764,11.0393908094764,11.0393908095864,6.7273710362864,11.0393908094864,11.0393908094864,11.0393908094864,11.0393908094864,9.3411910636864,11.0393908097864,7.3822876991564,11.0393908101764,11.0393908101764,11.0393908100664,11.0393908100664,11.0393908101664,11.0393908101264,11.0393908101264,11.0393908101264,11.0393908102264,11.0393908102264,11.0393908101264,10.9029874379264,11.0393908101264,10.4047588198864,8.3065227325864
"t30",7.9941658460864,5.6150141081664,4.7368242633664,3.2975291503664,3.7911404774,1.8775711274,0,2.3567406871,2.3567406871,3.7922062729164,3.7922062729164,5.7782382082664,10.3824602550664,10.3824602550664,9.3177516389664,9.7478022777664,10.3824602547664,10.3824602547464,10.3824602547464,10.3824602548664,10.3824602548664,10.3824602548664,8.9753283113664,10.3824602547664,10.3824602547664,10.3824602546664,10.3824602546664,10.3824602546064,10.3824602546364,10.3824602546364,10.3824602546664,7.9727769592664,10.2008766295664,10.3824602546264,9.8741546109164,9.7463072161264,10.3824602551264,9.7227599679664,10.3824602545964,9.9951778149964,9.4318589289964,9.5381239377664,10.3824602545664,10.3824602545664,9.9499155871664,10.3824602546664,10.3824602546664,10.3824602546664,10.3824602546664,10.3824602545664,9.6780056983664,9.5039986013664,10.3824602547364,10.3824602546694,9.8862318749694,10.2462926970694,10.1615628023094,9.5483796134664,10.3824602549664,8.9158943742664,10.3824602553164,10.3824602553164,10.3824602552664,7.7190496898664,6.5819954969664,6.9664149424664,11.9167472218664,11.7099834010764,11.9167472218664,11.9167472218664,11.9167472218664,11.9167472211064,11.9167472212064,11.9167472212564,11.9167472212564,10.9775559860064,11.9167472213064,11.4304489133064,11.9167472212554,11.9167472212554,11.9167472213554,11.9167472217554,11.9167472210554,11.9167472208964,11.9167472215664,11.1029579285664,10.5538112067664,11.9167472209864,11.9167472209864,11.9167472209664,11.9167472209664,11.9167472209664,11.9167472210064,11.9167472210064,11.9167472214664,11.5480552663664,11.9167472214664,11.3922905795664,11.9167472217664,11.9167472217664,11.9167472217664,11.9167472217664,11.6455987577864,11.9167472214664,11.3557602622814,11.9167472214664,11.9167472214564,11.9167472214564,11.9167472215564,11.9167472215564,11.8707584789264,11.9167472215664,11.9167472215664,11.9167472214054,11.9167472214054,11.9167472214064,10.2818469012664,7.3980958036664,6.1454034956664,12.0315453843864,12.0315453843864,12.0315453844864,11.6448720448264,12.0315453844764,12.0315453844764,12.0315453845864,7.7195256112864,12.0315453844864,12.0315453844864,12.0315453844864,12.0315453844864,10.3333456386864,12.0315453847864,8.3744422741564,12.0315453851764,12.0315453851764,12.0315453850664,12.0315453850664,12.0315453851664,12.0315453851264,12.0315453851264,12.0315453851264,12.0315453852264,12.0315453852264,12.0315453851264,11.8951420129264,12.0315453851264,11.3969133948864,9.2986773075864
"t78",8.9155806215864,6.5364288836664,5.6582390388664,4.2189439258664,4.7125552529,2.7989859029,2.3567406871,0,0.9778136366,4.7136210484164,4.7136210484164,6.6996529837664,11.3038750305664,11.3038750305664,10.2391664144664,10.6692170532664,11.3038750302664,11.3038750302464,11.3038750302464,11.3038750303664,11.3038750303664,11.3038750303664,9.8967430868664,11.3038750302664,11.3038750302664,11.3038750301664,11.3038750301664,11.3038750301064,11.3038750301364,11.3038750301364,11.3038750301664,8.8941917347664,11.1222914050664,11.3038750301264,10.7955693864164,10.6677219916264,11.3038750306264,10.6441747434664,11.3038750300964,10.9165925904964,10.3532737044964,10.4595387132664,11.3038750300664,11.3038750300664,10.8713303626664,11.3038750301664,11.3038750301664,11.3038750301664,11.3038750301664,11.3038750300664,10.5994204738664,10.4254133768664,11.3038750302364,11.3038750301694,10.8076466504694,11.1677074725694,11.0829775778094,10.4697943889664,11.3038750304664,9.8373091497664,11.3038750308164,11.3038750308164,11.3038750307664,8.6404644653664,7.5034102724664,7.8878297179664,12.8381619973664,12.6313981765764,12.8381619973664,12.8381619973664,12.8381619973664,12.8381619966064,12.8381619967064,12.8381619967564,12.8381619967564,11.8989707615064,12.8381619968064,12.3518636888064,12.8381619967554,12.8381619967554,12.8381619968554,12.8381619972554,12.8381619965554,12.8381619963964,12.8381619970664,12.0243727040664,11.4752259822664,12.8381619964864,12.8381619964864,12.8381619964664,12.8381619964664,12.8381619964664,12.8381619965064,12.8381619965064,12.8381619969664,12.4694700418664,12.8381619969664,12.3137053550664,12.8381619972664,12.8381619972664,12.8381619972664,12.8381619972664,12.5670135332864,12.8381619969664,12.2771750377814,12.8381619969664,12.8381619969564,12.8381619969564,12.8381619970564,12.8381619970564,12.7921732544264,12.8381619970664,12.8381619970664,12.8381619969054,12.8381619969054,12.8381619969064,11.2032616767664,8.3195105791664,7.0668182711664,12.9529601598864,12.9529601598864,12.9529601599864,12.5662868203264,12.9529601599764,12.9529601599764,12.9529601600864,8.6409403867864,12.9529601599864,12.9529601599864,12.9529601599864,12.9529601599864,11.2547604141864,12.9529601602864,9.2958570496564,12.9529601606764,12.9529601606764,12.9529601605664,12.9529601605664,12.9529601606664,12.9529601606264,12.9529601606264,12.9529601606264,12.9529601607264,12.9529601607264,12.9529601606264,12.8165567884264,12.9529601606264,12.3183281703864,10.2200920830864
"t79",8.9155806215864,6.5364288836664,5.6582390388664,4.2189439258664,4.7125552529,2.7989859029,2.3567406871,0.9778136366,0,4.7136210484164,4.7136210484164,6.6996529837664,11.3038750305664,11.3038750305664,10.2391664144664,10.6692170532664,11.3038750302664,11.3038750302464,11.3038750302464,11.3038750303664,11.3038750303664,11.3038750303664,9.8967430868664,11.3038750302664,11.3038750302664,11.3038750301664,11.3038750301664,11.3038750301064,11.3038750301364,11.3038750301364,11.3038750301664,8.8941917347664,11.1222914050664,11.3038750301264,10.7955693864164,10.6677219916264,11.3038750306264,10.6441747434664,11.3038750300964,10.9165925904964,10.3532737044964,10.4595387132664,11.3038750300664,11.3038750300664,10.8713303626664,11.3038750301664,11.3038750301664,11.3038750301664,11.3038750301664,11.3038750300664,10.5994204738664,10.4254133768664,11.3038750302364,11.3038750301694,10.8076466504694,11.1677074725694,11.0829775778094,10.4697943889664,11.3038750304664,9.8373091497664,11.3038750308164,11.3038750308164,11.3038750307664,8.6404644653664,7.5034102724664,7.8878297179664,12.8381619973664,12.6313981765764,12.8381619973664,12.8381619973664,12.8381619973664,12.8381619966064,12.8381619967064,12.8381619967564,12.8381619967564,11.8989707615064,12.8381619968064,12.3518636888064,12.8381619967554,12.8381619967554,12.8381619968554,12.8381619972554,12.8381619965554,12.8381619963964,12.8381619970664,12.0243727040664,11.4752259822664,12.8381619964864,12.8381619964864,12.8381619964664,12.8381619964664,12.8381619964664,12.8381619965064,12.8381619965064,12.8381619969664,12.4694700418664,12.8381619969664,12.3137053550664,12.8381619972664,12.8381619972664,12.8381619972664,12.8381619972664,12.5670135332864,12.8381619969664,12.2771750377814,12.8381619969664,12.8381619969564,12.8381619969564,12.8381619970564,12.8381619970564,12.7921732544264,12.8381619970664,12.8381619970664,12.8381619969054,12.8381619969054,12.8381619969064,11.2032616767664,8.3195105791664,7.0668182711664,12.9529601598864,12.9529601598864,12.9529601599864,12.5662868203264,12.9529601599764,12.9529601599764,12.9529601600864,8.6409403867864,12.9529601599864,12.9529601599864,12.9529601599864,12.9529601599864,11.2547604141864,12.9529601602864,9.2958570496564,12.9529601606764,12.9529601606764,12.9529601605664,12.9529601605664,12.9529601606664,12.9529601606264,12.9529601606264,12.9529601606264,12.9529601607264,12.9529601607264,12.9529601606264,12.8165567884264,12.9529601606264,12.3183281703864,10.2200920830864
"t139",8.91558062107,6.53642888315,5.65823903835,4.21894392535,4.7136210479164,2.8000516979164,3.7922062729164,4.7136210484164,4.7136210484164,0,0.1183364539,6.69965298325,11.30387503005,11.30387503005,10.23916641395,10.66921705275,11.30387502975,11.30387502973,11.30387502973,11.30387502985,11.30387502985,11.30387502985,9.89674308635,11.30387502975,11.30387502975,11.30387502965,11.30387502965,11.30387502959,11.30387502962,11.30387502962,11.30387502965,8.89419173425,11.12229140455,11.30387502961,10.7955693859,10.66772199111,11.30387503011,10.64417474295,11.30387502958,10.91659258998,10.35327370398,10.45953871275,11.30387502955,11.30387502955,10.87133036215,11.30387502965,11.30387502965,11.30387502965,11.30387502965,11.30387502955,10.59942047335,10.42541337635,11.30387502972,11.303875029653,10.807646649953,11.167707472053,11.082977577293,10.46979438845,11.30387502995,9.83730914925,11.3038750303,11.3038750303,11.30387503025,8.64046446485,7.50341027195,7.88782971745,12.83816199685,12.63139817606,12.83816199685,12.83816199685,12.83816199685,12.83816199609,12.83816199619,12.83816199624,12.83816199624,11.89897076099,12.83816199629,12.35186368829,12.838161996239,12.838161996239,12.838161996339,12.838161996739,12.838161996039,12.83816199588,12.83816199655,12.02437270355,11.47522598175,12.83816199597,12.83816199597,12.83816199595,12.83816199595,12.83816199595,12.83816199599,12.83816199599,12.83816199645,12.46947004135,12.83816199645,12.31370535455,12.83816199675,12.83816199675,12.83816199675,12.83816199675,12.56701353277,12.83816199645,12.277175037265,12.83816199645,12.83816199644,12.83816199644,12.83816199654,12.83816199654,12.79217325391,12.83816199655,12.83816199655,12.838161996389,12.838161996389,12.83816199639,11.20326167625,8.31951057865,7.06681827065,12.95296015937,12.95296015937,12.95296015947,12.56628681981,12.95296015946,12.95296015946,12.95296015957,8.64094038627,12.95296015947,12.95296015947,12.95296015947,12.95296015947,11.25476041367,12.95296015977,9.29585704914,12.95296016016,12.95296016016,12.95296016005,12.95296016005,12.95296016015,12.95296016011,12.95296016011,12.95296016011,12.95296016021,12.95296016021,12.95296016011,12.81655678791,12.95296016011,12.31832816987,10.22009208257
