"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122","c123","c124","c125","c126","c127","c128","c129","c130","c131","c132","c133","c134","c135","c136","c137","c138","c139","c140","c141","c142","c143","c144","c145","c146","c147","c148","c149","c150","c151","c152","c153","c154","c155","c156","c157","c158","c159","c160"
"t21",-0.0740037767437831,0.00997061541909645,0.00210790196784586,-0.00851393774715152,0.0296207674339241,0.00728101864892905,0.0531908928994031,0.00486123681151958,0.00194208411518856,-2.35413856390929e-05,-0.147907335791038,-0.0206230984526727,0.0950247433195457,-0.000205226801920335,0.00133823151725332,-0.365580049861422,0.0539912987445073,-0.0029922921451153,-0.0183674147496941,0.0130428695880492,-0.0241251157212117,0.035898708448579,0.0152169314491939,-0.0109616551236407,-0.00705594229219493,-0.00274917809065208,0.00274998364454073,0.000111489511527961,-0.00826620014355935,-0.00167393158292044,0.0204379137774488,0.000386170177464427,-8.70161006738689e-05,-0.0029732172888639,0.00232636715230526,0.000272682995493785,-0.00118677824646087,0.0166131086398938,0.00816233154505898,0.000521765929540724,2.29030722042849e-05,-9.07198422880217e-05,0.00108946068138297,0.000124715440470022,0.00628586078015594,0.0254518245119156,-0.0261036911217652,0.0435542960753031,0.000438166894865011,0.314490861610331,-0.0382031963322345,0.000935572473301217,3.6292757556434e-15,-2.14749655306077e-07,-0.00351125238309189,-0.000847788065740919,0.0307858159392017,-0.00530426725318817,0.000306051779372329,-0.00824344169316017,-0.00419320613037043,0.01414358657445,4.06862197516625e-05,-0.00130717552451221,0.00556534227053258,4.79796909634014e-06,-0.000851750694528927,0.0768738051967862,-3.60201508317213e-08,-0.00915217802750056,-2.43786523939101e-06,-0.0109009704127977,0.00258383808080607,-2.22416552818428e-09,-0.000419401243140709,3.34765719779324e-07,-2.8103028402088e-07,0.00807505280050119,-1.25562112429897e-07,-6.10369484810968e-06,-5.90323958061167e-07,0.00548873447961933,-0.000191627731307539,-0.00448931868810965,-0.000112722513922364,-7.46064520819732e-05,0.0631499431092216,-0.140825080218011,0.00107525695095782,9.1943936223851e-06,-1.20405116481021e-05,3.66372505597207e-05,8.1463289519384e-07,1.58028804176891e-15,5.11779142809862e-15,-1.60261311253118e-05,-3.74015963780547e-05,0.000121395687134686,-3.36853548672196e-07,-5.11922963222523e-08,5.15717957638196e-07,1.4182760809614e-07,-2.58335365522702e-06,5.9615079460046e-06,-1.12026341477579e-14,6.21419933223386e-09,6.22331880820008e-06,-2.42292523874363e-15,-5.8127825610791e-08,-2.87948916720061e-06,-4.75559889363688e-15,2.01020467203889e-07,-1.68053830805941e-07,1.19485061779686e-15,-2.25818952547231e-15,2.88916192907579e-15,-7.7071461796597e-07,-2.08048139221403e-15,-1.30523408001969e-07,-4.96490202623479e-09,-1.88142901174797e-15,6.13510608975215e-09,7.96951738576552e-06,-0.000262370802095966,4.03053671524568e-05,-4.86717180032919e-15,3.60476642130015e-07,1.11562133110708e-08,2.58981797282499e-07,7.66787756993779e-15,0.0052957314928746,-0.000240804118976083,3.5412866239119e-05,-1.58099827090831e-06,9.28651624462804e-15,-5.90012617267815e-15,2.0134013918727e-07,2.89074877172173e-08,0.000137343056244963,-2.18673528576196e-14,-1.38311292240864e-13,0.0004958008642218,9.38651891179774e-05,9.39875597723292e-06,0.823248160852476,-1.49205866215706e-09,1.38860697935426e-14,-6.09924336351758e-15,-1.72732988039102e-14,3.43244955838382e-14,-8.35439157009166e-05,5.83548888262596e-15,-1.72480805772076e-14,-1.23511008757645e-14,1.90277437059022e-14,-4.23980377283089e-16,-1.03650636604698e-15,2.54679998247702e-15,-1.53484377662601e-13,-0.0790569415042036
"t26",-0.0743193780774823,0.0100357075112039,0.00213085400116904,-0.00863564669033413,0.0300782839647711,0.00744102776212952,0.0543807439104263,0.00497308792622246,0.00199565838438947,-2.42673625900997e-05,-0.156007053995715,-0.0219100095168173,0.101146937466069,-0.000221007178387943,0.00144756649464914,-0.403165646206135,0.0615201027936697,-0.00341584377307402,-0.0211437433187862,0.015044829222941,-0.0284318171457867,0.042353632897996,0.0183904584618769,-0.0133252391604047,-0.00867727958774771,-0.00341315119496528,0.00344742916230394,0.00014096856296568,-0.0104956891040807,-0.0021425356848377,0.0286397028796938,0.000656677205853819,-0.000157630290946924,-0.00826009934334893,0.00902671293827261,-0.00501663594005164,0.000519545487204234,0.0109795079381084,0.00684218058316004,0.000486446241235012,2.34876544219121e-05,-9.471187094329e-05,0.00114946875142344,0.000136295037301725,0.00735949155963698,0.0300047569113939,-0.0315678317152098,0.0535225155027835,0.00055117104199714,0.396059101425255,-0.0499082456220269,0.00123249105129236,4.17488821430077e-15,-2.96349929975154e-07,-0.005140552214906,-0.00125171768947229,0.0456890487408673,-0.00792280576670189,0.00046174892586695,-0.0124917497478442,-0.00640714430554265,0.0218056187179707,6.69233146817351e-05,-0.00219567360628654,0.00942964440725102,8.78099160147005e-06,-0.00155927100022112,0.14081534636091,-6.95936120703842e-08,-0.017690750738978,-4.88777582187134e-06,-0.0220484706638684,0.00528787896291868,-4.61946675744863e-09,-0.000879722990261248,7.1955784509438e-07,-6.31603987701069e-07,0.0182935588457879,-2.96904478596173e-07,-1.4613545030392e-05,-1.45940342922017e-06,0.0140570394706473,-0.000528598442286706,-0.0125934191596979,-0.000320353048499482,-0.000234462602057079,0.216680524378753,-0.5141003203143,0.00397027982366029,3.41234921220352e-05,-5.21325381828745e-05,0.000161434476247516,3.62435785868415e-06,6.53499474038818e-15,1.19804241713306e-14,-7.85175451059873e-05,-0.000187393915410521,0.000747598596363816,-2.21092916966685e-06,-4.83045869388753e-07,6.99716418471123e-06,2.02890218697654e-06,-4.80402729172946e-05,-0.000199339328893139,-1.8908850341138e-14,-1.59784873407799e-07,-8.88111501904559e-05,-7.06093651200325e-15,5.3747122619849e-07,2.18128030366955e-05,6.12666166508113e-16,-1.4023685110677e-06,1.12486299543349e-06,-4.60376447834757e-15,-1.34924403505594e-15,-1.63224087911897e-15,4.07995574255569e-06,-1.23702790543509e-15,4.05108478116963e-07,1.47684038241486e-08,4.16279353703107e-15,-1.68459073743962e-08,-2.11118204721846e-05,0.0006830106060246,-8.93272908907366e-05,2.17852162313413e-15,-5.90122733159052e-07,-1.71941630550958e-08,-3.96933201836031e-07,-2.29148548634818e-15,-0.00698040250112409,0.000310124146203331,-3.77608225173053e-05,1.50287342947783e-06,-4.00618748488898e-15,4.72424422827707e-15,-1.80721478287325e-07,-2.55957616664794e-08,-0.000116850843031158,1.23686159119218e-14,8.68099053585012e-14,-0.00033283639388875,-6.22862304080562e-05,-6.22212353293808e-06,-0.527028552950891,7.65343529803252e-10,-1.012780872941e-14,4.91944299125818e-15,1.12810569488051e-14,-2.0584189469583e-14,3.02072508327264e-05,-3.76461189931647e-15,1.31049540533058e-14,7.12364031701243e-15,-1.72358925514364e-14,9.4044854095607e-16,2.34935299285093e-15,-1.12667243349095e-14,-7.82906380059572e-14,-0.0790569415042214
"t27",-0.0753750859145709,0.0102551460191975,0.00220939966689505,-0.00905707220679769,0.0316687621684366,0.00800994944163511,0.058617077764863,0.00537220189948603,0.00218987328170872,-2.69289082454293e-05,-0.18826672728225,-0.0271729152846346,0.126360178091973,-0.000288856122613969,0.00192551695451534,-0.579794124643176,0.101524786181886,-0.00568200113110982,-0.0364704413546101,0.0261803275783557,-0.0543571450350012,0.0813661130920671,0.0392896609111769,-0.029208801966503,-0.0200109368376562,-0.0082030913463507,0.00863915437423321,0.000366412942307092,-0.0277676617361936,-0.00586215160191896,0.110532430174662,0.00421778399672562,-0.00113801461809618,-0.0962112199644926,0.126968745809338,-0.108061798014201,0.0392745715822546,-0.186867915322723,-0.0645868774331868,-0.00325785173265455,-0.000108218070773746,0.000403478023282638,-0.00466920846600068,-0.000469352950757646,-0.0179151187916353,-0.0704827505582099,0.0649674223013142,-0.101402525497283,-0.000927185573564645,-0.662367098884665,0.0697232946073077,-0.00165489972192395,-7.78103731564616e-15,3.2291221929583e-07,0.00441773806521553,0.00104245787235677,-0.0373390988996571,0.00632636773008176,-0.00035583573910703,0.0094805786984929,0.00472608140992823,-0.0156063851384947,-3.91655054825035e-05,0.00121080059629104,-0.00507722370137609,-3.88851510564665e-06,0.000690036135224343,-0.0622274141396753,2.72791595514355e-08,0.00692759689094925,1.77352644706257e-06,0.00786030321870499,-0.00184179698950816,1.56357885144831e-09,0.000292214848875244,-2.28413333732716e-07,1.85289949389363e-07,-0.00529423310148057,8.00649560077767e-08,3.86352907926215e-06,3.67170447588576e-07,-0.00335598343752073,0.00011380141518553,0.00265165516921532,6.63200645035431e-05,4.29103327108034e-05,-0.03596052315882,0.0800157275155916,-0.00061095076102486,-5.22436373809504e-06,6.92218587271461e-06,-2.11165524406988e-05,-4.70231916424889e-07,-7.55862028121198e-16,-1.70747740722788e-15,9.42424670368137e-06,2.21093230417852e-05,-7.63882326837913e-05,2.17132509945489e-07,3.9239692213244e-08,-4.94153416430046e-07,-1.40867608103799e-07,3.0986337054374e-06,8.34092893407167e-06,1.77236583894798e-15,6.33796473159185e-09,2.88120357608516e-06,1.07979328149967e-15,-1.30414478665053e-08,-4.2462691669449e-07,3.49988138411659e-16,2.42178729832736e-08,-1.8128020587223e-08,-3.0237258019043e-16,1.10925042982469e-15,-6.27677398919556e-16,-3.64123204202733e-08,-7.40872966002416e-16,4.75003223328618e-09,2.01154013460939e-10,-4.92477382973552e-16,-2.91128784819095e-10,-4.00309134823107e-07,1.35148097686479e-05,-2.469046663434e-06,1.98272570861871e-16,-2.56106919479673e-08,-8.0207871911986e-10,-1.86357758738312e-08,-9.54701067065806e-16,-0.00038510558139685,1.75041458284839e-05,-2.522392005759e-06,1.09791255576727e-07,-1.45276344306552e-15,9.85508817276739e-16,-1.37616406493744e-08,-1.9678036649948e-09,-9.23275537631428e-06,1.01914948259657e-15,8.87286353470978e-15,-3.03957067709958e-05,-5.72454902397744e-06,-5.72591321277972e-07,-0.0493832609953533,7.98392295404126e-11,-1.44704649662326e-15,-1.74560331620274e-16,1.94548599746724e-16,-1.09711947977012e-15,3.59991006003749e-06,-6.93133803091435e-16,6.59848130836768e-16,-2.96255579484812e-16,1.03167128792665e-15,-2.34020467981661e-17,1.90776303489608e-16,-3.3908850405753e-15,-1.28852346521249e-13,-0.0790569415042047
"t17",-0.0734898255449333,0.00986419135889238,0.00207008641716155,-0.00831220002608654,0.0288608678903635,0.00701215623680419,0.0511901928991779,0.00467294816231402,0.00185115845958088,-2.23020761799251e-05,-0.133470357317805,-0.018297169725466,0.0839186586153009,-0.000175939208655118,0.00113351080870311,-0.292412706120991,0.0383124333748634,-0.00210683802432752,-0.0124607841278378,0.00876559799374719,-0.0145009483064719,0.0214408321955749,0.00774553490443998,-0.00533040860971749,-0.0031017015822119,-0.0010989904490039,0.000983467367993092,3.55872286212165e-05,-0.00248019557908808,-0.00043949582339763,-0.00456275194879774,-0.00060888176821278,0.000182710842899046,0.0200650164011569,-0.0281319598377528,0.0262473398399769,-0.0106335429706014,0.0612703544179726,0.0234398182372641,0.00128185698622547,4.73997357012586e-05,-0.00018116588940967,0.00212910947887619,0.00022619934532358,0.00975513381688466,0.038867776529835,-0.0375273785646572,0.0602495954253974,0.000572612313127308,0.409813999412003,-0.0454123019253092,0.00108840836533018,4.59387071726895e-15,-2.20358269712237e-07,-0.00299934374306945,-0.000703170798429223,0.0250663634571043,-0.00421805850603139,0.000234250332743233,-0.00620144804953909,-0.0030498979548858,0.00990320364287976,2.01523854938528e-05,-0.000555575515567569,0.00219971225390771,5.34417254857027e-07,-9.39231282383587e-05,0.00829410549281019,4.04570094513635e-09,0.00104603669943898,6.78532776822715e-07,0.00348158560047232,-0.000969972013654703,9.95344712320981e-10,0.000208406587003889,-2.08571019195915e-07,2.44124530575087e-07,-0.00738683504075041,1.47490822499711e-07,7.65462858552336e-06,8.66244148841262e-07,-0.00942663065530642,0.000440526495706517,0.0109611735063973,0.000288034970813674,0.000263176574546004,-0.28595960662552,0.750664089788742,-0.00589995399063889,-5.11059213276246e-05,9.65164524600981e-05,-0.000305415301169419,-6.93791712602491e-06,-1.02408500493549e-14,-1.92617144641691e-14,0.000167884652760173,0.000410462174278525,-0.00199773857897684,6.23644100280534e-06,1.76328894885301e-06,-3.09406910133402e-05,-9.18536345806917e-06,0.00024104009505618,0.00193065443675952,3.86606665350815e-14,1.69620805322644e-06,0.00138175009074535,1.12266995931371e-14,-1.76729664771454e-05,-0.00208687166193475,2.88102805261274e-15,0.00110822440742355,0.000314997559824062,3.9920823505336e-15,3.0984148797692e-15,3.15859347444258e-16,0.000119950329246411,3.67360491468328e-15,3.19951970498664e-06,1.08800984965486e-07,-2.45740012789536e-15,-1.09536710221249e-07,-0.000130088603449434,0.00410170994210128,-0.000427741252977289,1.26450508424665e-15,-1.89839734785417e-06,-5.11267796061429e-08,-1.17169869521367e-06,-2.66139142366447e-15,-0.0168265146242824,0.000723753982235179,-6.63177781235484e-05,2.15561356905866e-06,-2.94729210500455e-15,-8.96044591088007e-16,-2.31118676834008e-07,-3.17974682567872e-08,-0.000132735181617825,5.79412667299753e-15,3.44034400315352e-14,-0.000170803837885542,-3.00579079543998e-05,-2.96408292196854e-06,-0.204242814255843,-1.67963680031873e-10,-4.81584747607424e-15,2.8133015926532e-16,5.88132667738585e-15,-9.06447127064643e-15,-3.96780192600243e-05,-6.02001409444394e-16,1.89900701916504e-15,3.63010138050142e-15,-1.74176523327308e-15,-6.67508312604611e-16,-3.17608081064754e-15,-1.50076872546765e-15,-1.233210992373e-13,-0.0790569415042122
"t16",-0.0910307655528435,0.0154855644558307,-0.0143212191974666,0.00134176452884613,0.00162350344603251,0.00459982008343403,0.0361201873349242,0.00379329891394938,-7.48265038837369e-05,-6.80488807478615e-06,-0.121111301443683,-0.00444557901775439,0.0641041302355262,0.000241492096743874,-0.000560982918503675,-0.00406252439067484,0.00118832637439516,-5.41190809294151e-05,5.50114833206584e-05,-0.000115125959668807,0.00209876432155391,-0.00329915558488111,-0.0254338322517707,0.0193920312155308,0.00155279936144412,0.000784811399371732,-0.000951171067260101,-4.44869158416466e-05,0.00351542479056014,0.000797665482170933,-0.0237262792964743,-0.0037218960073483,0.000363627921150133,0.0422552496103914,-0.0776084003657846,0.0141433932556856,-0.012756815699428,0.0938717588956036,0.053389130451724,-0.0253734870331995,-5.74276811130788e-06,-0.0106674398879683,0.000201518676081459,5.42159848610422e-05,0.00317340431483207,0.0126408287793879,-0.0121383388358056,0.0529697097019931,0.000118130569832534,0.083833689647933,-0.00471280889846469,7.72871527201583e-05,1.70246811099818e-15,4.17410902464538e-08,0.00313153701788295,0.00117804354801601,-0.140814544152133,-0.000635773022503136,-0.000178333327675142,0.00583187050975295,0.0227064047756085,-0.0141698987611915,-9.43049411872037e-05,0.00387443723264138,-0.018318510801246,-5.44022070538957e-05,0.00972499689118528,-0.89095029575821,4.87558310530504e-07,0.195121761640766,-2.0647646989236e-05,0.175107685083338,-0.0426778163021983,-2.56297899257645e-08,0.00734384976221373,2.4993194402941e-06,-1.52261868854542e-06,0.0417827997697942,-5.20547573812185e-07,-2.37837860830242e-05,-1.90135206796252e-06,-0.156759144003269,-0.000541765886334196,-0.0119329507555053,0.00395078529330884,-0.000136139456329552,0.126704248593795,-0.0583514495346291,0.000411567809437009,-0.00162637105165968,8.24394765269389e-06,-3.03556211978105e-05,-7.4095879988491e-07,6.13480620807915e-15,-2.99973253261312e-15,2.86388069799108e-05,0.00502567889747565,-0.0223989316728232,1.78450178992391e-06,1.80277794542122e-05,-1.23230954261492e-05,-3.6948979811756e-06,0.000100779928584639,0.000926188023913708,-2.83798025948477e-14,8.22363408677805e-07,0.000692319306055323,5.85442408289697e-16,-9.19794173859351e-06,-0.0171497448132042,-6.56547203650169e-15,0.000569142569945267,0.000478158160862995,-1.98959188216259e-15,-1.88826759822092e-16,-2.29519734503823e-16,0.000952255546406735,-2.87500139580902e-15,1.79654738170959e-06,6.12702019595236e-08,3.09747049020847e-15,-6.1997337173742e-08,-7.37824494891478e-05,0.00232860826368907,-0.000244586160356232,3.90949365186466e-15,-1.08770498304837e-06,-2.92316934173808e-08,-7.3110405050092e-06,-1.90359039031316e-15,-0.00957637960437233,0.00597212495322324,-9.54176473798662e-05,1.11038528576061e-06,-1.06364651808959e-15,2.34420207666348e-16,-1.14928797419208e-07,-1.56531302721293e-08,-0.000634735002078296,1.12859495853978e-15,4.33570600182358e-15,-3.67224403438268e-05,-4.3215650561241e-05,-1.15529662237212e-06,-0.011249170154947,-3.1953042288478e-10,4.93169537792519e-15,-2.48126448971383e-15,1.02098928092698e-15,4.70627236579948e-16,-3.73006256240626e-05,-6.28732465126475e-16,-1.98082442574939e-15,-1.43160739991253e-15,1.26360762798913e-15,3.28559851011555e-16,-2.35803339485099e-16,-2.11007541208677e-15,-9.6411581191176e-14,-0.0790569415042032
"t55",-0.121892000673743,0.0256102629314954,-0.0458875247240109,0.0216627722883568,-0.0582599596062958,-0.00755473240042635,-0.0556621678139205,-0.00530060012224757,5.90098580346872e-05,3.81598396727452e-06,-0.0655491018718827,0.0596604964137839,-0.163487968765984,-0.00013174200182352,0.000248127452985601,-0.000258031000950176,-9.27541596655451e-05,4.03318253786467e-06,-3.23412582609039e-06,6.33408796729337e-06,-1.98961857203264e-05,2.09607359227676e-05,-0.0213946852360706,-0.00750728360136446,-0.000169403228844615,-5.89546673243728e-05,5.42370772827379e-05,2.06728691849395e-06,-0.000148907953702907,-2.85008731699568e-05,3.35921258823382e-05,-0.000951796938579621,7.80918633765904e-06,0.00130789364475634,-0.00263081809815098,0.000436110740324672,-0.000521536254592282,0.0049933377036478,0.00332369210952827,-0.00185109198137876,-7.29846177318145e-07,-0.0173885929074272,-1.87084420094651e-06,4.03635681166451e-06,0.000477002561496099,0.00211614668989609,-0.00406319487892222,0.112564017685312,-2.329338513081e-05,-0.0153955678040141,0.000138082279046159,-1.31691282279024e-06,9.1454023724502e-16,8.85584912518175e-10,0.000147376945314752,6.00255409066903e-05,-0.00763173351974583,-5.09298088964437e-05,-1.05731511216183e-05,0.000384194707027604,0.0146698780341042,-0.000620607019485476,-6.85380007840021e-06,0.000305018829809353,-0.00148924296628678,-6.00928836686268e-06,0.00107567137979068,-0.0988311248733988,7.80170767526384e-08,0.0313817125553949,-1.17445089412992e-05,-0.149105785493741,0.00293506363253267,-7.69387743014123e-10,-0.00273326801569397,2.4725898078641e-07,-2.36768112319203e-07,0.00698123671643349,-1.35744371095054e-07,-7.35442088280264e-06,-1.15345803091991e-06,0.626964308585976,0.000101592187937886,0.00173215343640306,-0.0575647918132739,5.67846779946752e-06,-0.0016812306955645,6.10956363358145e-05,3.34952389801518e-07,-0.0126781926384499,1.52021147235657e-07,-5.98701075606158e-07,-1.5105095059954e-08,2.028383684401e-15,-2.70852952275386e-16,7.50399076865049e-07,0.0181400552910209,0.119616045470963,1.66502257269151e-07,0.000136900336777792,-1.0043689919817e-06,-3.05804813787323e-07,8.93750029532254e-06,0.00013467916248899,1.32739043714373e-13,1.29129863390581e-07,0.000153844695521358,7.17555731653549e-14,-4.82332858064958e-06,-0.68596117432197,-2.77340376223456e-13,-0.000590573208154972,-0.00031403836694855,-4.40954305019521e-14,-4.82282074760929e-15,3.00339755933299e-14,0.0738806938379863,-1.51804962395333e-14,-4.23313289661416e-08,-1.1563150226949e-09,2.37351744003365e-15,6.87738071470707e-10,5.88844400140746e-07,-1.52280036140331e-05,-1.19839763073306e-06,6.09660344424904e-15,-2.23475914189297e-08,-6.76612515409384e-10,0.0116541692885679,5.03589027719136e-15,-0.000358340274144433,0.00610233875992269,-3.06466615037468e-06,3.93045204940143e-08,1.50395285769232e-16,-7.72358512127419e-17,-4.23425218998326e-09,-5.82072298010955e-10,-0.000787061900306824,-1.73733201408625e-15,1.62377172062419e-15,-1.56639392358726e-06,-5.56482714003447e-05,-4.95494646380203e-08,-0.000489018309479644,-1.4978436256871e-11,5.47879934609031e-16,-5.37324034653822e-16,-5.64267411994314e-15,9.36756090772075e-15,-1.90551325748882e-06,6.54065324199058e-16,5.54204775689664e-15,2.63582461493784e-16,3.30326430155431e-17,4.01703053595274e-16,4.96635577990702e-16,-6.54908244832336e-15,-9.7633765570235e-14,-0.0790569415042132
"t159",-0.12586990128814,0.0269076158501128,-0.0498718877675531,0.024186638455934,-0.0656488610680671,-0.0089782786592657,-0.0663667776505309,-0.00635367290452135,7.35162519158901e-05,4.88903885103206e-06,-0.104938520086284,0.103307598697646,-0.289248926128008,-0.000268001089052291,0.000534685052627348,-0.000738947734371671,-0.000538519323505237,2.4754534228864e-05,-2.66141244007426e-05,5.66895491823022e-05,-0.00146472438784731,0.0023727548133962,0.240908725296719,0.0678673093264729,0.00111575952427384,0.000321111300160936,-0.000253178549276321,-8.62037393452483e-06,0.000591344165482351,0.0001040324872408,-7.33374620865551e-05,0.00151197839455326,-1.18809770121203e-05,-0.00176452455551575,0.0034416250239422,-0.000543194563805737,0.000610715758631262,-0.00518855647264287,-0.00322175518638533,0.00169190096299956,6.13692306334652e-07,0.01432713161142,1.52179803958341e-06,-3.13086708369658e-06,-0.000329795642462157,-0.0014442479109309,0.00263822763586651,-0.0707475295458591,1.39479306407712e-05,0.0091963738584107,-7.63908878812711e-05,7.16016873294318e-07,7.70052054348913e-16,-4.38581171689039e-10,-6.55262271851629e-05,-2.6311967561315e-05,0.00331696907446525,2.19057073975749e-05,4.47587656687932e-06,-0.000161535403165146,-0.00609044079738216,0.000254249244924545,2.57768680246221e-06,-0.000112018173653259,0.00054185043623859,2.03914588743174e-06,-0.000364931709658328,0.0335140636569395,-2.55397873298969e-08,-0.0102705053251497,3.77318078782444e-06,0.0477220734314409,-0.000934983198540073,2.43804223323117e-10,0.000863391408190995,-7.75985051595791e-08,7.37711566989154e-08,-0.00217372787934018,4.22489749030508e-08,2.29100229853873e-06,3.60879199216864e-07,-0.197776792085711,-3.29990386605134e-05,-0.000567680498602123,0.019008198377568,-2.02470715954939e-06,0.000660767777974774,-2.62530362321912e-05,-1.46620869390989e-07,0.00559743504924545,-9.48632160943215e-08,3.94227456618027e-07,1.02633646556232e-08,3.31110584249811e-15,-8.96870530550904e-15,-7.66729803119719e-07,-0.021138456233692,0.353722748388676,2.27322771835333e-07,4.43368484504223e-05,-1.84979842755225e-07,-5.31210852791855e-08,1.22504383988131e-06,5.88359995098005e-06,-4.12057571697829e-14,4.92022199214717e-09,3.28920265577342e-06,1.0565579426119e-14,-1.4744550951019e-08,0.00745097697146964,2.20880338386894e-14,1.19123958460749e-05,8.39493573096753e-06,1.06429058144162e-15,3.57507017822885e-14,7.83653493874986e-15,0.233035740311428,-7.72384692046145e-15,-3.66035421467825e-10,-7.99255947162202e-12,-3.75247841907732e-15,2.83687735235179e-12,1.80240648808105e-09,-3.91597365114894e-08,1.39684876264793e-09,5.31829929539831e-15,2.32195842886199e-10,6.4136989575025e-11,0.262510605854179,1.26980994552792e-14,-1.53514581029463e-07,2.46015451098867e-07,1.65678956987609e-09,1.26722869128922e-12,-1.04319243361246e-14,1.45365587020082e-15,-1.91293842569447e-12,-3.1707535149474e-13,-7.14957478586183e-07,-9.0430553256248e-15,4.96792375963894e-15,-5.40146157334484e-09,-1.99729184960293e-07,-1.7925787286684e-10,-1.97173089531294e-06,-1.0358293307403e-13,-1.23871486197691e-15,-3.92757621520092e-16,3.67216166454067e-15,1.30765868029771e-15,-2.23748315449432e-08,1.05386802461212e-14,-8.21738431926914e-15,4.51520273015145e-15,-2.1889561948326e-14,-2.11860261978645e-15,4.83985153721901e-16,-9.027380666561e-15,0.707106781186435,-0.0790569415052644
"t160",-0.12586990128814,0.0269076158501128,-0.0498718877675535,0.0241866384559338,-0.0656488610680671,-0.00897827865926558,-0.0663667776505309,-0.00635367290452132,7.35162519158469e-05,4.88903885088886e-06,-0.104938520086286,0.103307598697647,-0.28924892612801,-0.000268001089052185,0.000534685052626964,-0.000738947734370318,-0.000538519323505213,2.47545342298312e-05,-2.66141244005284e-05,5.6689549181485e-05,-0.00146472438784741,0.00237275481339648,0.240908725296719,0.0678673093264724,0.00111575952427461,0.000321111300160568,-0.00025317854927604,-8.62037393509639e-06,0.000591344165481462,0.000104032487241044,-7.33374620839166e-05,0.00151197839455241,-1.18809770137628e-05,-0.00176452455551512,0.00344162502394116,-0.000543194563804748,0.000610715758632156,-0.00518855647263783,-0.00322175518638376,0.00169190096299961,6.13692302825707e-07,0.0143271316114221,1.52179803927958e-06,-3.13086708314439e-06,-0.000329795642462432,-0.00144424791092853,0.00263822763586609,-0.0707475295458557,1.39479306403292e-05,0.00919637385843016,-7.6390887883868e-05,7.16016875433801e-07,-2.55362849948744e-16,-4.38577999221758e-10,-6.55262271818823e-05,-2.63119675651873e-05,0.00331696907446175,2.19057073966018e-05,4.47587656877991e-06,-0.00016153540316416,-0.0060904407973791,0.000254249244924251,2.57768679975094e-06,-0.000112018173652811,0.000541850436239055,2.03914588175896e-06,-0.000364931709656408,0.033514063656912,-2.55397892487092e-08,-0.010270505325144,3.77318078774359e-06,0.0477220734314477,-0.000934983198541476,2.43801781815681e-10,0.000863391408193825,-7.75984995076908e-08,7.377116111221e-08,-0.00217372787933929,4.22489772708913e-08,2.29100229748282e-06,3.60879194435815e-07,-0.1977767920857,-3.29990386587786e-05,-0.00056768049860295,0.0190081983775727,-2.02470715543455e-06,0.000660767777990914,-2.62530362618576e-05,-1.46620871856824e-07,0.00559743504924364,-9.48632113863248e-08,3.94227454220651e-07,1.02633688760155e-08,1.52561720964029e-15,-7.26137877609836e-15,-7.6672980473682e-07,-0.021138456233691,0.353722748388691,2.27322781817918e-07,4.43368484552813e-05,-1.84979841178357e-07,-5.3121080291956e-08,1.22504383777909e-06,5.8835999499049e-06,-4.1842686240814e-14,4.92021437984208e-09,3.28920265783642e-06,8.78819558294678e-15,-1.47445535631839e-08,0.00745097697143962,2.19520768960432e-14,1.19123958436051e-05,8.39493573771102e-06,2.80875441198513e-15,3.57250211616021e-14,7.59249038418676e-15,0.233035740311419,-8.16102612351555e-15,-3.66032575950809e-10,-7.99064422031234e-12,7.02112284694044e-16,2.8384597885305e-12,1.8024052665066e-09,-3.91597325625066e-08,1.39685017039244e-09,2.58636869584093e-15,2.32204142763308e-10,6.41363531232979e-11,0.262510605854213,1.45041406952484e-14,-1.53514571644121e-07,2.46015436633712e-07,1.65678286146981e-09,1.27513605020315e-12,6.84073742909608e-15,-2.08324237559795e-15,-1.92093340641965e-12,-3.11577159055299e-13,-7.14957460815683e-07,-8.1047479597839e-15,-5.69035117143114e-15,-5.40146944453403e-09,-1.99729179545264e-07,-1.79264036694099e-10,-1.971730964348e-06,-1.19502274425452e-13,1.77357991894854e-15,-3.41718071902711e-15,-4.56373602322228e-15,5.51273617759699e-15,-2.23748467460357e-08,-1.59818582238466e-15,5.96230577055949e-15,-5.02438382823341e-15,3.02131952892541e-14,3.34754432813075e-15,2.2014534103845e-15,2.44855640253386e-15,-0.70710678118666,-0.0790569415031222
