accepted_species,estimate
t53,0.558895208763565
t111,0.5611787262954815
t116,0.5611115810869712
t140,0.5612965340677225
t141,0.5612965340677224
t131,0.561280117446053
t132,0.5608963601873056
t21,0.6532783021558568
t35,0.6908579884986837
t114,0.8228050638356346
t115,0.8228050638356351
t118,0.8483557046794888
t48,0.812331528702917
t49,0.8123315287029172
t25,0.6056290020766615
