"accepted_species","trait_BM_trend_scaled"
"t1",0
"t71",1
"t106",1
"t120",1
"t121",1
"t113",1
"t51",1
"t46",1
"t50",1
"t60",1
"t142",1
"t143",1
"t82",1
"t119",1
"t128",1
"t129",1
"t75",1
"t83",1
"t130",1
"t131",1
"t124",1
"t125",1
"t80",1
"t91",1
"t92",1
"t72",1
"t73",1
"t63",1
"t107",1
"t108",1
"t41",1
"t17",1
"t7",0
"t8",0
"t39",1
"t144",1
"t145",1
"t87",NA
"t20",NA
"t37",0
"t38",0
"t34",0
"t77",NA
"t134",1
"t135",1
"t132",NA
"t133",1
"t70",1
"t32",1
"t95",1
"t96",1
"t81",1
"t74",1
"t78",1
"t93",1
"t94",NA
"t90",1
"t86",1
"t79",NA
"t55",NA
"t56",1
"t54",1
"t62",1
"t114",1
"t115",1
"t23",0
"t24",0
"t126",0
"t127",0
"t84",0
"t19",0
"t102",0
"t103",0
"t48",1
"t49",1
"t25",0
"t27",0
"t28",0
"t58",0
"t59",0
"t22",0
"t67",NA
"t68",1
"t44",1
"t136",1
"t137",1
"t66",0
"t104",1
"t105",1
"t33",NA
"t117",0
"t118",0
"t88",1
"t89",1
"t57",NA
"t31",0
"t122",1
"t123",1
"t85",1
"t21",1
"t29",0
"t30",0
"t16",0
"t9",NA
"t99",0
"t109",NA
"t110",0
"t40",1
"t43",NA
"t45",1
"t64",0
"t65",1
"t97",NA
"t98",1
"t6",0
"t14",0
"t15",0
"t5",0
"t4",0
"t111",1
"t112",1
"t35",1
"t36",1
"t26",1
"t42",1
"t69",1
"t100",1
"t101",1
"t61",1
"t146",1
"t147",1
"t52",1
"t53",1
"t18",1
"t47",1
"t138",1
"t139",1
"t76",1
"t116",0
"t140",0
"t141",0
"t10",0
"t11",0
"t12",0
"t13",0
"t3",0
"t2",0
