"","nbr_traits","class","model","states","correlation","uncorr_traits","fraction_uncorr_traits","lambda","kappa","highCor","manTrait"
"1",1,"ordinal","ARD",2,"1",1,0,0.181967720855027,0.639365607872605,0,0
