"","t1","t135","t136","t30","t26","t75","t76","t69","t45","t46","t34","t35","t40","t43","t44","t37","t117","t118","t92","t68","t64","t129","t130","t109","t110","t127","t128","t56","t82","t89","t137","t138","t93","t94","t19","t13","t60","t61","t39","t24","t28","t41","t65","t83","t84","t17","t18","t16","t95","t96","t158","t159","t48","t119","t120","t77","t38","t57","t58","t152","t153","t20","t21","t22","t11","t12","t10","t9","t49","t72","t73","t53","t66","t67","t47","t146","t147","t54","t55","t23","t105","t106","t100","t42","t70","t114","t115","t98","t123","t124","t90","t91","t116","t154","t155","t103","t133","t134","t112","t113","t131","t139","t140","t104","t59","t85","t86","t51","t52","t33","t141","t150","t151","t25","t87","t88","t79","t62","t101","t102","t36","t29","t31","t32","t74","t125","t126","t142","t143","t78","t107","t108","t27","t7","t14","t15","t97","t144","t145","t50","t111","t121","t122","t99","t148","t149","t63","t80","t81","t156","t157","t132","t71","t8","t6","t5","t4","t2","t3"
"t1",0,8.6283380566,8.6283380566,8.3616409228,6.3744376078,8.4636364545,8.6283380568,8.2998408067,8.3262522896,7.7034035642,8.1895508822,7.364206315,8.6283380564,8.0525146686,8.6283380567,8.628338057,8.6283380568,8.6283380568,8.6283380568,8.6283380568,8.6283380568,8.628338056726,8.628338056726,8.628338056756,8.628338056756,8.628338056726,8.628338056726,8.6283380568,8.34078471288,8.62833805677,8.62833805687,8.62833805687,8.62833805686,8.62833805686,7.6379797066,4.801176621,7.80725286566,8.62833805666,8.54699800006,6.32562199486,8.4655866378,8.6283380564,8.3161966156,8.6283380568,8.6283380568,6.15704581835,5.82755755955,6.2180847538,8.38326554001,8.26513507201,8.628338057062,8.628338057062,7.70129241221,8.62833805671,8.62833805671,8.62833805671,7.38089834181,8.16759391449,8.00282460279,8.62833805673,8.62833805673,5.7473006619,8.385931396,5.8807334597,5.65626612993,4.47301106392,4.2496763071,5.3255842699,8.6283380563,7.94340513767,8.6283380567,8.6283380577,7.9463601292,8.6283380573,8.6283380574,8.62833805745,8.62833805745,8.6283380572,8.6283380572,5.85838495093,8.62833805673,8.60248439763,8.62833805683,8.62833805763,8.62833805723,8.62833805723,8.62833805723,8.33567025693,8.62833805703,8.62833805703,8.44259475933,8.62833805723,8.62833805733,8.62833805727,8.62833805727,8.62833805723,8.62833805715,8.62833805715,8.628338057247,8.628338057247,8.62833805725,8.62833805727,8.62833805727,8.62833805725,8.36467526772,8.62833805722,8.62833805722,7.63695695317,8.62833805672,6.91138044593,8.62833805743,8.62833805747,8.62833805747,7.3271289725,8.62833805727,8.62833805727,8.62833805721,7.78269666766,8.62833805721,8.62833805721,7.25229350911,8.62833805767,8.07442189587,8.62833805687,7.93090752006,8.6283380576,8.6283380576,8.6283380576,8.6283380576,8.62833805765,8.62833805765,8.62833805765,8.62833805767,3.62208187662,6.5448830998,5.8143028953,8.6283380569,8.62833805696,8.62833805696,8.6283380568,8.628338057,8.62833805693,8.62833805693,8.6283380571,8.62833805702,8.62833805702,7.9126875984,8.628338057,8.628338057,8.62833805693,8.62833805693,8.6283380569,8.3873577897,3.9000557632,5.1243525032,3.00946532184,2.58303351511,3.5142577519,2.8564327048
"t135",8.6283380566,0,0.2608668236,4.3462746678,4.7319987928,6.8211976395,6.9858992418,6.6574019917,6.6838134746,6.0609647492,6.5471120672,5.7217675,6.9858992414,6.4100758536,6.9858992417,6.985899242,6.9858992418,6.9858992418,6.9858992418,6.9858992418,6.9858992418,6.985899241726,6.985899241726,6.985899241756,6.985899241756,6.985899241726,6.985899241726,6.9858992418,6.69834589788,6.98589924177,6.98589924187,6.98589924187,6.98589924186,6.98589924186,5.9955408916,4.2281720684,7.47074357166,8.29182876266,8.21048870606,5.98911270086,8.1290773438,8.2918287624,7.9796873216,8.2918287628,8.2918287628,5.82053652435,5.49104826555,5.8815754598,8.04675624601,7.92862577801,8.291828763062,8.291828763062,7.36478311821,8.29182876271,8.29182876271,8.29182876271,7.04438904781,7.83108462049,7.66631530879,8.29182876273,8.29182876273,5.4107913679,11.2074635,8.7022655637,8.47779823393,7.29454316792,7.0712084111,8.1471163739,11.4498701603,10.76493724167,11.4498701607,11.4498701617,10.7678922332,11.4498701613,11.4498701614,11.44987016145,11.44987016145,11.4498701612,11.4498701612,8.67991705493,11.44987016073,11.42401650163,11.44987016083,11.44987016163,11.44987016123,11.44987016123,11.44987016123,11.15720236093,11.44987016103,11.44987016103,11.26412686333,11.44987016123,11.44987016133,11.44987016127,11.44987016127,11.44987016123,11.44987016115,11.44987016115,11.449870161247,11.449870161247,11.44987016125,11.44987016127,11.44987016127,11.44987016125,11.18620737172,11.44987016122,11.44987016122,10.45848905717,11.44987016072,9.73291254993,11.44987016143,11.44987016147,11.44987016147,10.1486610765,11.44987016127,11.44987016127,11.44987016121,10.60422877166,11.44987016121,11.44987016121,10.07382561311,11.44987016167,10.89595399987,11.44987016087,10.75243962406,11.4498701616,11.4498701616,11.4498701616,11.4498701616,11.44987016165,11.44987016165,11.44987016165,11.44987016167,6.44361398062,9.7167018772,8.9861216727,11.8001568343,11.80015683436,11.80015683436,11.8001568342,11.8001568344,11.80015683433,11.80015683433,11.8001568345,11.80015683442,11.80015683442,11.0845063758,11.8001568344,11.8001568344,11.80015683433,11.80015683433,11.8001568343,11.5591765671,7.0718745406,8.2961712806,6.18128409924,6.24148750111,7.9273269925,7.2695019454
"t136",8.6283380566,0.2608668236,0,4.3462746678,4.7319987928,6.8211976395,6.9858992418,6.6574019917,6.6838134746,6.0609647492,6.5471120672,5.7217675,6.9858992414,6.4100758536,6.9858992417,6.985899242,6.9858992418,6.9858992418,6.9858992418,6.9858992418,6.9858992418,6.985899241726,6.985899241726,6.985899241756,6.985899241756,6.985899241726,6.985899241726,6.9858992418,6.69834589788,6.98589924177,6.98589924187,6.98589924187,6.98589924186,6.98589924186,5.9955408916,4.2281720684,7.47074357166,8.29182876266,8.21048870606,5.98911270086,8.1290773438,8.2918287624,7.9796873216,8.2918287628,8.2918287628,5.82053652435,5.49104826555,5.8815754598,8.04675624601,7.92862577801,8.291828763062,8.291828763062,7.36478311821,8.29182876271,8.29182876271,8.29182876271,7.04438904781,7.83108462049,7.66631530879,8.29182876273,8.29182876273,5.4107913679,11.2074635,8.7022655637,8.47779823393,7.29454316792,7.0712084111,8.1471163739,11.4498701603,10.76493724167,11.4498701607,11.4498701617,10.7678922332,11.4498701613,11.4498701614,11.44987016145,11.44987016145,11.4498701612,11.4498701612,8.67991705493,11.44987016073,11.42401650163,11.44987016083,11.44987016163,11.44987016123,11.44987016123,11.44987016123,11.15720236093,11.44987016103,11.44987016103,11.26412686333,11.44987016123,11.44987016133,11.44987016127,11.44987016127,11.44987016123,11.44987016115,11.44987016115,11.449870161247,11.449870161247,11.44987016125,11.44987016127,11.44987016127,11.44987016125,11.18620737172,11.44987016122,11.44987016122,10.45848905717,11.44987016072,9.73291254993,11.44987016143,11.44987016147,11.44987016147,10.1486610765,11.44987016127,11.44987016127,11.44987016121,10.60422877166,11.44987016121,11.44987016121,10.07382561311,11.44987016167,10.89595399987,11.44987016087,10.75243962406,11.4498701616,11.4498701616,11.4498701616,11.4498701616,11.44987016165,11.44987016165,11.44987016165,11.44987016167,6.44361398062,9.7167018772,8.9861216727,11.8001568343,11.80015683436,11.80015683436,11.8001568342,11.8001568344,11.80015683433,11.80015683433,11.8001568345,11.80015683442,11.80015683442,11.0845063758,11.8001568344,11.8001568344,11.80015683433,11.80015683433,11.8001568343,11.5591765671,7.0718745406,8.2961712806,6.18128409924,6.24148750111,7.9273269925,7.2695019454
"t30",8.3616409228,4.3462746678,4.3462746678,0,4.465301659,6.5545005057,6.719202108,6.3907048579,6.4171163408,5.7942676154,6.2804149334,5.4550703662,6.7192021076,6.1433787198,6.7192021079,6.7192021082,6.719202108,6.719202108,6.719202108,6.719202108,6.719202108,6.719202107926,6.719202107926,6.719202107956,6.719202107956,6.719202107926,6.719202107926,6.719202108,6.43164876408,6.71920210797,6.71920210807,6.71920210807,6.71920210806,6.71920210806,5.7288437578,3.9614749346,7.20404643786,8.02513162886,7.94379157226,5.72241556706,7.86238021,8.0251316286,7.7129901878,8.025131629,8.025131629,5.55383939055,5.22435113175,5.614878326,7.78005911221,7.66192864421,8.025131629262,8.025131629262,7.09808598441,8.02513162891,8.02513162891,8.02513162891,6.77769191401,7.56438748669,7.39961817499,8.02513162893,8.02513162893,5.1440942341,10.9407663662,8.4355684299,8.21110110013,7.02784603412,6.8045112773,7.8804192401,11.1831730265,10.49824010787,11.1831730269,11.1831730279,10.5011950994,11.1831730275,11.1831730276,11.18317302765,11.18317302765,11.1831730274,11.1831730274,8.41321992113,11.18317302693,11.15731936783,11.18317302703,11.18317302783,11.18317302743,11.18317302743,11.18317302743,10.89050522713,11.18317302723,11.18317302723,10.99742972953,11.18317302743,11.18317302753,11.18317302747,11.18317302747,11.18317302743,11.18317302735,11.18317302735,11.183173027447,11.183173027447,11.18317302745,11.18317302747,11.18317302747,11.18317302745,10.91951023792,11.18317302742,11.18317302742,10.19179192337,11.18317302692,9.46621541613,11.18317302763,11.18317302767,11.18317302767,9.8819639427,11.18317302747,11.18317302747,11.18317302741,10.33753163786,11.18317302741,11.18317302741,9.80712847931,11.18317302787,10.62925686607,11.18317302707,10.48574249026,11.1831730278,11.1831730278,11.1831730278,11.1831730278,11.18317302785,11.18317302785,11.18317302785,11.18317302787,6.17691684682,9.4500047434,8.7194245389,11.5334597005,11.53345970056,11.53345970056,11.5334597004,11.5334597006,11.53345970053,11.53345970053,11.5334597007,11.53345970062,11.53345970062,10.817809242,11.5334597006,11.5334597006,11.53345970053,11.53345970053,11.5334597005,11.2924794333,6.8051774068,8.0294741468,5.91458696544,5.97479036731,7.6606298587,7.0028048116
"t26",6.3744376078,4.7319987928,4.7319987928,4.465301659,0,2.5710639649,2.7357655672,2.4072683171,2.4336798,1.8108310746,3.4176886202,2.592344053,3.8564757944,3.2806524066,3.8564757947,3.856475795,3.8564757948,3.8564757948,3.8564757948,3.8564757948,3.8564757948,3.856475794726,3.856475794726,3.856475794756,3.856475794756,3.856475794726,3.856475794726,3.8564757948,3.56892245088,3.85647579477,3.85647579487,3.85647579487,3.85647579486,3.85647579486,3.4360284352,1.9742716196,5.21684312286,6.03792831386,5.95658825726,3.73521225206,5.875176895,6.0379283136,5.7257868728,6.037928314,6.037928314,3.56663607555,3.23714781675,3.627675011,5.79285579721,5.67472532921,6.037928314262,6.037928314262,5.11088266941,6.03792831391,6.03792831391,6.03792831391,4.79048859901,5.57718417169,5.41241485999,6.03792831393,6.03792831393,3.1568909191,8.9535630512,6.4483651149,6.22389778513,5.04064271912,4.8173079623,5.8932159251,9.1959697115,8.51103679287,9.1959697119,9.1959697129,8.5139917844,9.1959697125,9.1959697126,9.19596971265,9.19596971265,9.1959697124,9.1959697124,6.42601660613,9.19596971193,9.17011605283,9.19596971203,9.19596971283,9.19596971243,9.19596971243,9.19596971243,8.90330191213,9.19596971223,9.19596971223,9.01022641453,9.19596971243,9.19596971253,9.19596971247,9.19596971247,9.19596971243,9.19596971235,9.19596971235,9.195969712447,9.195969712447,9.19596971245,9.19596971247,9.19596971247,9.19596971245,8.93230692292,9.19596971242,9.19596971242,8.20458860837,9.19596971192,7.47901210113,9.19596971263,9.19596971267,9.19596971267,7.8947606277,9.19596971247,9.19596971247,9.19596971241,8.35032832286,9.19596971241,9.19596971241,7.81992516431,9.19596971287,8.64205355107,9.19596971207,8.49853917526,9.1959697128,9.1959697128,9.1959697128,9.1959697128,9.19596971285,9.19596971285,9.19596971285,9.19596971287,4.18971353182,7.4628014284,6.7322212239,9.5462563855,9.54625638556,9.54625638556,9.5462563854,9.5462563856,9.54625638553,9.54625638553,9.5462563857,9.54625638562,9.54625638562,8.830605927,9.5462563856,9.5462563856,9.54625638553,9.54625638553,9.5462563855,9.3052761183,4.8179740918,6.0422708318,3.92738365044,3.98758705231,5.6734265437,5.0156014966
"t75",8.4636364545,6.8211976395,6.8211976395,6.5545005057,2.5710639649,0,1.2072764973,1.0738625074,2.6059483525,1.9830996271,5.5068874669,4.6815428997,5.9456746411,5.3698512533,5.9456746414,5.9456746417,5.9456746415,5.9456746415,5.9456746415,5.9456746415,5.9456746415,5.945674641426,5.945674641426,5.945674641456,5.945674641456,5.945674641426,5.945674641426,5.9456746415,5.65812129758,5.94567464147,5.94567464157,5.94567464157,5.94567464156,5.94567464156,5.5252272819,4.0634704663,7.30604196956,8.12712716056,8.04578710396,5.82441109876,7.9643757417,8.1271271603,7.8149857195,8.1271271607,8.1271271607,5.65583492225,5.32634666345,5.7168738577,7.88205464391,7.76392417591,8.127127160962,8.127127160962,7.20008151611,8.12712716061,8.12712716061,8.12712716061,6.87968744571,7.66638301839,7.50161370669,8.12712716063,8.12712716063,5.2460897658,11.0427618979,8.5375639616,8.31309663183,7.12984156582,6.906506809,7.9824147718,11.2851685582,10.60023563957,11.2851685586,11.2851685596,10.6031906311,11.2851685592,11.2851685593,11.28516855935,11.28516855935,11.2851685591,11.2851685591,8.51521545283,11.28516855863,11.25931489953,11.28516855873,11.28516855953,11.28516855913,11.28516855913,11.28516855913,10.99250075883,11.28516855893,11.28516855893,11.09942526123,11.28516855913,11.28516855923,11.28516855917,11.28516855917,11.28516855913,11.28516855905,11.28516855905,11.285168559147,11.285168559147,11.28516855915,11.28516855917,11.28516855917,11.28516855915,11.02150576962,11.28516855912,11.28516855912,10.29378745507,11.28516855862,9.56821094783,11.28516855933,11.28516855937,11.28516855937,9.9839594744,11.28516855917,11.28516855917,11.28516855911,10.43952716956,11.28516855911,11.28516855911,9.90912401101,11.28516855957,10.73125239777,11.28516855877,10.58773802196,11.2851685595,11.2851685595,11.2851685595,11.2851685595,11.28516855955,11.28516855955,11.28516855955,11.28516855957,6.27891237852,9.5520002751,8.8214200706,11.6354552322,11.63545523226,11.63545523226,11.6354552321,11.6354552323,11.63545523223,11.63545523223,11.6354552324,11.63545523232,11.63545523232,10.9198047737,11.6354552323,11.6354552323,11.63545523223,11.63545523223,11.6354552322,11.394474965,6.9071729385,8.1314696785,6.01658249714,6.07678589901,7.7626253904,7.1048003433
"t76",8.6283380568,6.9858992418,6.9858992418,6.719202108,2.7357655672,1.2072764973,0,1.2385641097,2.7706499548,2.1478012294,5.6715890692,4.846244502,6.1103762434,5.5345528556,6.1103762437,6.110376244,6.1103762438,6.1103762438,6.1103762438,6.1103762438,6.1103762438,6.110376243726,6.110376243726,6.110376243756,6.110376243756,6.110376243726,6.110376243726,6.1103762438,5.82282289988,6.11037624377,6.11037624387,6.11037624387,6.11037624386,6.11037624386,5.6899288842,4.2281720686,7.47074357186,8.29182876286,8.21048870626,5.98911270106,8.129077344,8.2918287626,7.9796873218,8.291828763,8.291828763,5.82053652455,5.49104826575,5.88157546,8.04675624621,7.92862577821,8.291828763262,8.291828763262,7.36478311841,8.29182876291,8.29182876291,8.29182876291,7.04438904801,7.83108462069,7.66631530899,8.29182876293,8.29182876293,5.4107913681,11.2074635002,8.7022655639,8.47779823413,7.29454316812,7.0712084113,8.1471163741,11.4498701605,10.76493724187,11.4498701609,11.4498701619,10.7678922334,11.4498701615,11.4498701616,11.44987016165,11.44987016165,11.4498701614,11.4498701614,8.67991705513,11.44987016093,11.42401650183,11.44987016103,11.44987016183,11.44987016143,11.44987016143,11.44987016143,11.15720236113,11.44987016123,11.44987016123,11.26412686353,11.44987016143,11.44987016153,11.44987016147,11.44987016147,11.44987016143,11.44987016135,11.44987016135,11.449870161447,11.449870161447,11.44987016145,11.44987016147,11.44987016147,11.44987016145,11.18620737192,11.44987016142,11.44987016142,10.45848905737,11.44987016092,9.73291255013,11.44987016163,11.44987016167,11.44987016167,10.1486610767,11.44987016147,11.44987016147,11.44987016141,10.60422877186,11.44987016141,11.44987016141,10.07382561331,11.44987016187,10.89595400007,11.44987016107,10.75243962426,11.4498701618,11.4498701618,11.4498701618,11.4498701618,11.44987016185,11.44987016185,11.44987016185,11.44987016187,6.44361398082,9.7167018774,8.9861216729,11.8001568345,11.80015683456,11.80015683456,11.8001568344,11.8001568346,11.80015683453,11.80015683453,11.8001568347,11.80015683462,11.80015683462,11.084506376,11.8001568346,11.8001568346,11.80015683453,11.80015683453,11.8001568345,11.5591765673,7.0718745408,8.2961712808,6.18128409944,6.24148750131,7.9273269927,7.2695019456
"t69",8.2998408067,6.6574019917,6.6574019917,6.3907048579,2.4072683171,1.0738625074,1.2385641097,0,2.4421527047,1.8193039793,5.3430918191,4.5177472519,5.7818789933,5.2060556055,5.7818789936,5.7818789939,5.7818789937,5.7818789937,5.7818789937,5.7818789937,5.7818789937,5.781878993626,5.781878993626,5.781878993656,5.781878993656,5.781878993626,5.781878993626,5.7818789937,5.49432564978,5.78187899367,5.78187899377,5.78187899377,5.78187899376,5.78187899376,5.3614316341,3.8996748185,7.14224632176,7.96333151276,7.88199145616,5.66061545096,7.8005800939,7.9633315125,7.6511900717,7.9633315129,7.9633315129,5.49203927445,5.16255101565,5.5530782099,7.71825899611,7.60012852811,7.963331513162,7.963331513162,7.03628586831,7.96333151281,7.96333151281,7.96333151281,6.71589179791,7.50258737059,7.33781805889,7.96333151283,7.96333151283,5.082294118,10.8789662501,8.3737683138,8.14930098403,6.96604591802,6.7427111612,7.818619124,11.1213729104,10.43643999177,11.1213729108,11.1213729118,10.4393949833,11.1213729114,11.1213729115,11.12137291155,11.12137291155,11.1213729113,11.1213729113,8.35141980503,11.12137291083,11.09551925173,11.12137291093,11.12137291173,11.12137291133,11.12137291133,11.12137291133,10.82870511103,11.12137291113,11.12137291113,10.93562961343,11.12137291133,11.12137291143,11.12137291137,11.12137291137,11.12137291133,11.12137291125,11.12137291125,11.121372911347,11.121372911347,11.12137291135,11.12137291137,11.12137291137,11.12137291135,10.85771012182,11.12137291132,11.12137291132,10.12999180727,11.12137291082,9.40441530003,11.12137291153,11.12137291157,11.12137291157,9.8201638266,11.12137291137,11.12137291137,11.12137291131,10.27573152176,11.12137291131,11.12137291131,9.74532836321,11.12137291177,10.56745674997,11.12137291097,10.42394237416,11.1213729117,11.1213729117,11.1213729117,11.1213729117,11.12137291175,11.12137291175,11.12137291175,11.12137291177,6.11511673072,9.3882046273,8.6576244228,11.4716595844,11.47165958446,11.47165958446,11.4716595843,11.4716595845,11.47165958443,11.47165958443,11.4716595846,11.47165958452,11.47165958452,10.7560091259,11.4716595845,11.4716595845,11.47165958443,11.47165958443,11.4716595844,11.2306793172,6.7433772907,7.9676740307,5.85278684934,5.91299025121,7.5988297426,6.9410046955
"t45",8.3262522896,6.6838134746,6.6838134746,6.4171163408,2.4336798,2.6059483525,2.7706499548,2.4421527047,0,1.1594802528,5.369503302,4.5441587348,5.8082904762,5.2324670884,5.8082904765,5.8082904768,5.8082904766,5.8082904766,5.8082904766,5.8082904766,5.8082904766,5.808290476526,5.808290476526,5.808290476556,5.808290476556,5.808290476526,5.808290476526,5.8082904766,5.52073713268,5.80829047657,5.80829047667,5.80829047667,5.80829047666,5.80829047666,5.387843117,3.9260863014,7.16865780466,7.98974299566,7.90840293906,5.68702693386,7.8269915768,7.9897429954,7.6776015546,7.9897429958,7.9897429958,5.51845075735,5.18896249855,5.5794896928,7.74467047901,7.62654001101,7.989742996062,7.989742996062,7.06269735121,7.98974299571,7.98974299571,7.98974299571,6.74230328081,7.52899885349,7.36422954179,7.98974299573,7.98974299573,5.1087056009,10.905377733,8.4001797967,8.17571246693,6.99245740092,6.7691226441,7.8450306069,11.1477843933,10.46285147467,11.1477843937,11.1477843947,10.4658064662,11.1477843943,11.1477843944,11.14778439445,11.14778439445,11.1477843942,11.1477843942,8.37783128793,11.14778439373,11.12193073463,11.14778439383,11.14778439463,11.14778439423,11.14778439423,11.14778439423,10.85511659393,11.14778439403,11.14778439403,10.96204109633,11.14778439423,11.14778439433,11.14778439427,11.14778439427,11.14778439423,11.14778439415,11.14778439415,11.147784394247,11.147784394247,11.14778439425,11.14778439427,11.14778439427,11.14778439425,10.88412160472,11.14778439422,11.14778439422,10.15640329017,11.14778439372,9.43082678293,11.14778439443,11.14778439447,11.14778439447,9.8465753095,11.14778439427,11.14778439427,11.14778439421,10.30214300466,11.14778439421,11.14778439421,9.77173984611,11.14778439467,10.59386823287,11.14778439387,10.45035385706,11.1477843946,11.1477843946,11.1477843946,11.1477843946,11.14778439465,11.14778439465,11.14778439465,11.14778439467,6.14152821362,9.4146161102,8.6840359057,11.4980710673,11.49807106736,11.49807106736,11.4980710672,11.4980710674,11.49807106733,11.49807106733,11.4980710675,11.49807106742,11.49807106742,10.7824206088,11.4980710674,11.4980710674,11.49807106733,11.49807106733,11.4980710673,11.2570908001,6.7697887736,7.9940855136,5.87919833224,5.93940173411,7.6252412255,6.9674161784
"t46",7.7034035642,6.0609647492,6.0609647492,5.7942676154,1.8108310746,1.9830996271,2.1478012294,1.8193039793,1.1594802528,0,4.7466545766,3.9213100094,5.1854417508,4.609618363,5.1854417511,5.1854417514,5.1854417512,5.1854417512,5.1854417512,5.1854417512,5.1854417512,5.185441751126,5.185441751126,5.185441751156,5.185441751156,5.185441751126,5.185441751126,5.1854417512,4.89788840728,5.18544175117,5.18544175127,5.18544175127,5.18544175126,5.18544175126,4.7649943916,3.303237576,6.54580907926,7.36689427026,7.28555421366,5.06417820846,7.2041428514,7.36689427,7.0547528292,7.3668942704,7.3668942704,4.89560203195,4.56611377315,4.9566409674,7.12182175361,7.00369128561,7.366894270662,7.366894270662,6.43984862581,7.36689427031,7.36689427031,7.36689427031,6.11945455541,6.90615012809,6.74138081639,7.36689427033,7.36689427033,4.4858568755,10.2825290076,7.7773310713,7.55286374153,6.36960867552,6.1462739187,7.2221818815,10.5249356679,9.84000274927,10.5249356683,10.5249356693,9.8429577408,10.5249356689,10.524935669,10.52493566905,10.52493566905,10.5249356688,10.5249356688,7.75498256253,10.52493566833,10.49908200923,10.52493566843,10.52493566923,10.52493566883,10.52493566883,10.52493566883,10.23226786853,10.52493566863,10.52493566863,10.33919237093,10.52493566883,10.52493566893,10.52493566887,10.52493566887,10.52493566883,10.52493566875,10.52493566875,10.524935668847,10.524935668847,10.52493566885,10.52493566887,10.52493566887,10.52493566885,10.26127287932,10.52493566882,10.52493566882,9.53355456477,10.52493566832,8.80797805753,10.52493566903,10.52493566907,10.52493566907,9.2237265841,10.52493566887,10.52493566887,10.52493566881,9.67929427926,10.52493566881,10.52493566881,9.14889112071,10.52493566927,9.97101950747,10.52493566847,9.82750513166,10.5249356692,10.5249356692,10.5249356692,10.5249356692,10.52493566925,10.52493566925,10.52493566925,10.52493566927,5.51867948822,8.7917673848,8.0611871803,10.8752223419,10.87522234196,10.87522234196,10.8752223418,10.875222342,10.87522234193,10.87522234193,10.8752223421,10.87522234202,10.87522234202,10.1595718834,10.875222342,10.875222342,10.87522234193,10.87522234193,10.8752223419,10.6342420747,6.1469400482,7.3712367882,5.25634960684,5.31655300871,7.0023925001,6.344567453
