"accepted_species","estimate"
"t95",-0.236015370755129
"t96",-0.236015370755129
"t72",-0.236015370755129
"t79",-0.236015370755129
"t80",-0.236015370755129
"t77",-0.236015370755129
"t42",-0.236015370755129
"t51",-0.236015370755129
"t10",-0.236015370755129
"t11",-0.236015370755129
