accepted_species,estimate
t95,-11.996929966597458
t96,-11.99692996659746
t72,-11.861919108999727
t79,-12.025755775618055
t80,-12.025755775618055
t77,-12.01284471407397
t42,-9.530390280995146
t51,-9.530390280995139
t10,-9.364227429730313
t11,-9.364227429730311
