"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122","c123","c124","c125","c126","c127","c128","c129","c130","c131","c132","c133","c134","c135","c136","c137","c138","c139","c140","c141","c142","c143","c144","c145","c146","c147","c148","c149","c150","c151","c152"
"t75",-0.206370113210312,-0.0293773804530403,0.00580546883537384,0.0269849123862256,-0.220823462477308,0.00052580592789447,-0.000970277930637742,0.00398593802001405,-0.000110766562781166,-0.00224530183914002,0.00121491056960759,0.0272692712398594,-0.0177499733401623,-0.0746421865298161,-0.0018408769120741,0.00877485527195587,-0.00325929902393997,-0.00168268048772577,0.00011216239154502,1.29018198757192e-05,0.000108834243162773,0.0255964126337581,-1.55622777490208e-06,2.38686692677623e-05,-6.79182642321176e-05,0.317448119393694,-0.000287371358364387,0.498076399880881,0.000853506399264476,-8.06718705772615e-06,0.00178330862733886,-0.042481927610682,0.000489933968563708,0.00142528586784703,-9.16298092189572e-06,-0.000120365063017996,-7.08341264174602e-05,-0.00028282280943514,-0.000175586703553159,0.000149104497372549,-1.166154979977e-05,0.00028399657348433,3.19831570228099e-06,1.79614819450256e-05,-2.17635524871942e-05,5.302758255057e-07,8.62255481273407e-06,-1.07997432213902e-15,3.63866751301352e-05,-7.45717648397608e-05,0.000459227626256235,2.71600155325421e-15,-0.0262187635345298,-0.000947368985152571,0.000118522327243854,0.0746089629656348,-0.000242097566408847,-1.46943382697968e-07,2.55872751078392e-06,3.33171346011172e-15,1.96480887208407e-05,-1.02837489510072e-15,-0.000125925762891872,-0.108412064285038,-0.0148555901150729,-0.000701940984879402,-4.70167116553917e-08,4.21818524846447e-07,-2.59400842520466e-06,1.83640060560959e-05,-6.87764815847348e-06,2.65273810643536e-15,-1.23156525814952e-05,2.44312134025856e-06,6.1223312769364e-15,4.95650622095947e-05,0.0024478677167748,0.154395997753476,0.00234033360359993,0.00024277863871697,5.11180575409632e-07,0.00466806214734891,-5.9936236110563e-09,-4.58873933945262e-05,8.09215688004239e-15,-6.23942530544723e-08,0.707106781186549,9.46034062053905e-13,6.17701257554982e-10,1.80084029138865e-08,-1.190094136296e-05,-2.74169919078552e-08,-4.06256058299295e-06,-3.42138893367525e-08,-5.41439925624525e-09,-0.000184954142588762,5.30566348571081e-09,-6.16255538596378e-09,-4.4313892096681e-09,-0.0136728586646949,2.09113273754792e-10,7.48730971283838e-10,1.25564084607415e-09,2.28139606107866e-11,-6.22542331262155e-09,-3.51933332428823e-15,-6.90693040605152e-11,-1.5860272291759e-11,-6.21326090064961e-10,8.32802465219033e-11,-3.22803920860143e-16,3.32733684892402e-15,1.86265952579451e-08,-3.25776108603867e-09,5.83377784138979e-12,-2.59264755656939e-09,-1.33525441649825e-09,4.0441651770697e-08,-0.011496198512136,-1.52569837315454e-10,-1.87003698701724e-09,-4.0085487175333e-08,-7.41778367108096e-16,4.20008889260902e-10,-1.9626579572812e-10,1.41496739436535e-15,-4.3294217655362e-08,-5.72896602574683e-17,5.16837076414925e-16,-2.72918919297061e-10,6.49889346369131e-10,3.91691268279803e-16,-3.11046502255555e-15,-2.1566237682032e-15,4.85319630226476e-10,3.79985672629266e-16,4.27618232107651e-09,1.93826055218528e-10,6.29870935443507e-16,4.22079831265108e-16,7.00335916024855e-12,-7.3362018806344e-16,-4.1898071836732e-16,-6.33122841277084e-16,-8.79349654081384e-16,-2.72693708234149e-16,-2.53444374832611e-09,8.05305912729763e-16,1.8117152500793e-16,-8.23487014216453e-16,-1.56812840128666e-16,3.57897125262418e-15
"t76",-0.206370113210312,-0.0293773804530393,0.00580546883537363,0.0269849123862255,-0.220823462477307,0.000525805927894375,-0.000970277930637995,0.00398593802001439,-0.000110766562781423,-0.00224530183914006,0.00121491056960769,0.0272692712398598,-0.0177499733401621,-0.0746421865298173,-0.00184087691207444,0.00877485527195549,-0.00325929902394066,-0.00168268048772508,0.000112162391544683,1.29018198745326e-05,0.000108834243163348,0.0255964126337595,-1.55622777494448e-06,2.3868669267614e-05,-6.79182642327876e-05,0.317448119393699,-0.00028737135836427,0.498076399880884,0.000853506399265434,-8.06718705710723e-06,0.00178330862733764,-0.0424819276106819,0.000489933968564251,0.00142528586785446,-9.16298092092903e-06,-0.000120365063009529,-7.08341264187136e-05,-0.0002828228094364,-0.000175586703555285,0.000149104497371757,-1.16615498043428e-05,0.000283996573486166,3.19831570213043e-06,1.79614819455943e-05,-2.17635524835511e-05,5.30275822498874e-07,8.62255481628662e-06,4.38318150857247e-16,3.63866751348694e-05,-7.45717648320196e-05,0.000459227626259239,-6.4303356323079e-16,-0.026218763534525,-0.000947368985153528,0.000118522327247893,0.0746089629656538,-0.000242097566406002,-1.4694338577545e-07,2.55872750952696e-06,-2.54242934727447e-16,1.96480887209057e-05,-1.06098824173368e-15,-0.000125925762895407,-0.108412064285114,-0.014855590115102,-0.000701940984878486,-4.70167172106725e-08,4.21818521905925e-07,-2.59400840714842e-06,1.83640060592068e-05,-6.87764811633719e-06,-3.39894570140701e-15,-1.23156525995386e-05,2.44312134311213e-06,9.68105113586325e-16,4.95650622362412e-05,0.00244786771676535,0.154395997753387,0.00234033360354051,0.000242778638700759,5.11180547251223e-07,0.00466806214732358,-5.99364379102715e-09,-4.58873934330583e-05,-5.28749637058278e-15,-6.23943707215753e-08,-0.707106781186547,-9.45925632421343e-13,6.17515340454198e-10,1.80084904912378e-08,-1.19009413609358e-05,-2.74169529649052e-08,-4.06256054898728e-06,-3.42139377888269e-08,-5.41445659808377e-09,-0.000184954142567887,5.30567310348743e-09,-6.16263432851736e-09,-4.4313939658773e-09,-0.0136728586647994,2.09090607306642e-10,7.48724254647656e-10,1.25562658759189e-09,2.28159540410877e-11,-6.22545235388543e-09,2.53410496812874e-15,-6.90676195046277e-11,-1.58622395357878e-11,-6.2132410321511e-10,8.32982085933828e-11,6.66283414770755e-16,-4.01081690388197e-15,1.86266098439898e-08,-3.25775970998666e-09,5.83406555766418e-12,-2.59263606262952e-09,-1.335259991787e-09,4.0441659512566e-08,-0.0114961985122002,-1.52570374902837e-10,-1.87003410617095e-09,-4.00854857786642e-08,8.84254316288544e-16,4.2000592182118e-10,-1.96266807755707e-10,-2.63518450672369e-15,-4.32942251915498e-08,-7.10906862721981e-17,-1.31680612955806e-15,-2.72930363455535e-10,6.49889731809365e-10,-6.6794519389338e-16,6.08632951915114e-15,1.6541247519353e-14,4.85303745570502e-10,-2.34900942707997e-16,4.27617685172876e-09,1.9382954188138e-10,-4.13532265076616e-16,8.67285255968696e-16,7.00496860865433e-12,1.7376796411219e-15,-1.85170531440549e-16,-3.18758869720068e-16,1.77650243562365e-15,-6.59855216890396e-16,-2.53444445107167e-09,1.45186131069685e-15,-1.28288497116179e-16,-8.15613897393093e-16,-1.37870605680044e-15,4.42623105546783e-15
"t71",-0.209541441898051,-0.0300902879372006,0.00613133616701243,0.0289013313018652,-0.244519633109573,0.000595102288881861,-0.00110363558732568,0.00458042944389815,-0.00013185513253959,-0.00285892014596461,0.00156222777362726,0.0379791042337665,-0.0257941211086896,-0.120124779402158,-0.00317548034106889,0.0240075592819271,-0.0104078032314056,-0.00556470337396169,0.000993310010102286,-7.17745605683304e-05,-0.000225420643408621,-0.0451820852153408,1.93988032465987e-06,-2.97357558686745e-05,6.2591374602045e-05,-0.180156463801393,6.76962140032968e-05,-0.113531829847008,-7.75296498757375e-05,6.75728373879426e-07,-5.71308273270867e-05,0.000608152429647679,1.65035267730013e-05,6.40494909942212e-05,-9.06048866525511e-07,-1.34172310713858e-05,-9.4263221378059e-06,-3.90056322000716e-05,-2.48072269134641e-05,2.12350373427385e-05,-1.66625489948707e-06,4.04396579306314e-05,4.44652320538309e-07,2.34541067544734e-06,-2.7907281124241e-06,6.3766797618677e-08,9.71353687727908e-07,-1.53519330715441e-16,3.75862648444716e-06,-4.60165666341111e-06,3.7911719355726e-06,-1.60483289894227e-15,0.00192867568545609,7.21491354343191e-05,-1.27258687740726e-05,-0.0105880721869433,3.79376697317739e-05,3.41694899087136e-08,-1.11017279630155e-06,-1.43140665228242e-15,-1.02336892920005e-05,6.37030524649643e-16,0.00019948452189993,0.229987570803419,0.0331308512572193,0.00162520347022893,3.30701140096486e-07,-4.80783721788031e-06,-5.22051616047207e-05,0.000176239693058687,-1.17818259627205e-05,4.18827795815376e-15,-1.99881212202448e-05,1.93043159781352e-06,2.68363817334893e-16,2.6098118952445e-05,0.00121978107897885,0.0620843471909868,0.000904965806243204,8.03915964512235e-05,1.12246487059827e-07,-0.000228802652414274,5.62539457619874e-10,1.59875504319873e-05,-6.20317024720548e-15,7.38036681379979e-08,5.8342219944052e-14,-4.69727598672511e-15,-1.10961767791966e-09,-4.05928177796793e-08,3.36408504242997e-05,8.83574296575274e-08,1.3341736490878e-05,1.13792266332075e-07,1.9260157576684e-08,0.000709755688648919,-2.25286628338066e-08,3.46337958941498e-08,7.82450462248899e-08,-0.759424173071706,6.14561301978881e-09,2.16402864974999e-08,3.01224977344357e-08,4.66216578558535e-10,-1.23570140484097e-07,4.58996359229598e-15,-4.94720985731515e-11,-3.02609498232403e-11,-2.39909240904185e-09,3.61226607229727e-10,-6.34512159950459e-15,9.15203951359851e-15,1.11395738830721e-07,-1.98154191765315e-08,5.21727734060657e-11,-2.54072729276708e-08,-1.76587229212544e-08,6.32585046608673e-07,-0.434292600385415,1.76329645694158e-09,1.26978994660777e-08,1.3280567312825e-07,1.06750648536238e-15,-8.90656273735924e-10,3.74598810665624e-10,-4.66392479673788e-15,4.54881772813044e-08,-1.08473634572294e-15,9.78286040003887e-16,1.33584590944554e-10,-2.89621548005037e-10,8.51542929012701e-16,1.80861608697742e-14,4.95587789909854e-15,-1.20462038554897e-10,1.66567688217145e-15,-5.72965813547453e-10,-1.04891194830722e-11,1.37279911760487e-15,-5.05142822261291e-16,3.16459699262447e-13,-3.52460649250343e-16,-1.99200985755412e-15,1.71247296612145e-15,-3.43489955606988e-16,1.73507981383892e-16,-4.15517757950907e-10,2.0174810589017e-15,-2.0083888877848e-15,3.1962024544729e-16,9.36683276884146e-16,5.20804094301122e-15
"t123",-0.211042759984728,-0.0304252815222705,0.00628067744741164,0.0297700799870063,-0.254999136865605,0.000625281161604116,-0.00116151589144878,0.00483667822713837,-0.000140740573551719,-0.00310743416487264,0.00170213392887173,0.0421217660798635,-0.02884560892462,-0.136671784177377,-0.00364905837362721,0.0288171279364276,-0.0126068677860753,-0.00675265736614913,0.00124046608797942,-9.28747596692626e-05,-0.000300264747424321,-0.0606035851900496,2.64836347958147e-06,-4.05971585972559e-05,8.70136550078053e-05,-0.259049522885854,0.000104150225595091,-0.175099561513904,-0.000126927735479175,1.11091483822146e-06,-9.73751560692725e-05,0.00105240352901412,3.00947167040897e-05,0.000118637472523134,-1.87475601287123e-06,-2.89708533477137e-05,-2.29815610412133e-05,-0.000100175195062507,-6.76715581873243e-05,6.01636397912773e-05,-5.12262216238201e-06,0.000128933741398719,1.58191461725565e-06,9.81894858992538e-06,-1.21376198546967e-05,3.12971244864932e-07,5.31759026228493e-06,-4.22831795468233e-16,2.34961562394481e-05,-5.60233174588842e-05,0.000396263564485421,6.62632710966221e-16,-0.0265953363247583,-0.000965335389486191,0.000127251061668636,0.0845358085338167,-0.000280399720179205,-1.88876778819829e-07,4.13408074481829e-06,2.16931839948833e-15,3.45240314553157e-05,-1.13425826531882e-15,-0.000439388709385119,-0.473766110859647,-0.0675731127176163,-0.00329103046145252,-5.86310927850648e-07,8.30214297106091e-06,8.41940019518283e-05,-0.000276461479564238,1.44213841613654e-05,-6.52078698287715e-15,2.40737003448186e-05,-1.78696650029142e-06,-8.01565668332479e-16,-2.09962162665064e-05,-0.00096562546755819,-0.0464961926459864,-0.000671732974961455,-5.77953530396789e-05,-7.5779483778314e-08,0.000134585996119821,-3.24112427373508e-10,-8.29308398676304e-06,3.98376368922084e-15,-3.03508141291523e-08,3.0364599723498e-14,-3.80025438391153e-15,4.10206320392909e-10,1.4133689815882e-08,-1.10345186493522e-05,-2.80118549008162e-08,-4.20925360948112e-06,-3.57844985907611e-08,-5.95386868629393e-09,-0.000215257914835657,6.66387256940198e-09,-9.59068027988551e-09,-1.7668713511925e-08,0.134917420632616,-9.95656451563756e-10,-3.49180676981333e-09,-4.58766949131498e-09,-6.48099672994915e-11,1.43968742656346e-08,-6.94785087010437e-16,1.78293940630795e-12,7.35858697171702e-13,-1.38725915097835e-11,4.81545347682628e-12,1.37461606260894e-15,9.50036584031043e-16,3.66421539503637e-09,-6.69464093110538e-10,2.60501903384699e-12,-1.34009262461642e-09,-1.05987257609404e-09,3.98981695076668e-08,-0.0313528599394999,1.66606343277487e-10,1.32022951174244e-09,1.63222466926243e-08,-1.47761967907369e-14,-1.22941437077761e-10,5.31472130182167e-11,1.5179692769046e-14,7.48312207446038e-09,-2.844838830827e-14,1.10652771797264e-14,2.55893718664232e-11,-5.63048909099173e-11,-5.21572812354064e-14,-6.26622677274469e-13,0.707106781186552,-2.54788331998683e-11,-3.17247760325658e-14,-1.26595948378998e-10,-2.37636218613279e-12,1.23810348390449e-14,-1.42924013875145e-15,8.81103776530505e-14,-1.40940560662756e-15,-2.82184798583119e-15,-2.68442114854059e-15,7.3872761094449e-15,4.06243096858835e-16,-1.09630580962276e-10,-1.95929898329031e-15,8.01458166624583e-15,-9.4141299495847e-15,-6.54355608055399e-15,8.8831620292711e-16
"t124",-0.211042759984728,-0.0304252815222697,0.00628067744741155,0.0297700799870065,-0.254999136865605,0.000625281161604367,-0.00116151589144901,0.00483667822713832,-0.000140740573552072,-0.00310743416487326,0.0017021339288721,0.0421217660798648,-0.0288456089246202,-0.136671784177377,-0.00364905837362682,0.0288171279364273,-0.0126068677860756,-0.0067526573661495,0.00124046608797989,-9.28747596694532e-05,-0.000300264747425617,-0.0606035851900503,2.64836347891965e-06,-4.0597158598365e-05,8.70136550077164e-05,-0.259049522885854,0.000104150225595198,-0.175099561513899,-0.000126927735479887,1.11091483890442e-06,-9.73751560684633e-05,0.00105240352901403,3.00947167048217e-05,0.000118637472522311,-1.87475601240182e-06,-2.89708533517336e-05,-2.29815610407271e-05,-0.000100175195058838,-6.7671558187275e-05,6.01636397913152e-05,-5.12262215983075e-06,0.000128933741397677,1.58191461602978e-06,9.81894858980171e-06,-1.21376198555985e-05,3.12971244114104e-07,5.31759026210735e-06,-7.29943700732767e-16,2.34961562378404e-05,-5.60233174630316e-05,0.00039626356448607,2.34604921452927e-15,-0.0265953363247558,-0.000965335389482515,0.000127251061663116,0.0845358085338037,-0.000280399720184208,-1.88876776384232e-07,4.13408075123299e-06,3.85786299366297e-15,3.45240314533445e-05,-1.26181635010465e-15,-0.000439388709383671,-0.47376611085965,-0.0675731127176127,-0.0032910304614521,-5.86310930048486e-07,8.30214297720875e-06,8.41940019470928e-05,-0.000276461479566755,1.44213841484745e-05,-9.44151415549894e-15,2.40737003534555e-05,-1.78696649335101e-06,-1.13711516801314e-15,-2.09962162685716e-05,-0.000965625467559607,-0.0464961926459753,-0.000671732974949832,-5.77953530400456e-05,-7.57794858732157e-08,0.00013458599612101,-3.24115683592416e-10,-8.29308398443548e-06,1.18786600872202e-15,-3.035080011588e-08,1.20806142867025e-14,-7.91479380351975e-15,4.10208582162104e-10,1.41336937525917e-08,-1.10345186507029e-05,-2.80118505779803e-08,-4.20925360888171e-06,-3.57844993482621e-08,-5.95387000835322e-09,-0.000215257914822004,6.66387290975617e-09,-9.59067880580575e-09,-1.76687104790706e-08,0.134917420632613,-9.95665387712817e-10,-3.4918063136494e-09,-4.58767778201428e-09,-6.48205687779841e-11,1.4396860437671e-08,-4.83624120578674e-15,1.78661607410933e-12,7.41747189405554e-13,-1.38837422174287e-11,4.82779171779335e-12,-1.31778857352263e-15,1.85463342129638e-15,3.66421517596675e-09,-6.69477075493286e-10,2.60873376975164e-12,-1.3400727737796e-09,-1.05986226085563e-09,3.98981568865213e-08,-0.031352859939494,1.66599916811381e-10,1.32024023186445e-09,1.6322245504074e-08,1.46026702625e-14,-1.22903635358826e-10,5.31359104794325e-11,-1.52477131805714e-14,7.48312729876865e-09,2.89496790313764e-14,-1.01090713945501e-14,2.55933517315332e-11,-5.63174553239039e-11,5.23760740057693e-14,6.27833044849034e-13,-0.707106781186544,-2.50546323267884e-11,3.24392801133184e-14,-1.2662490143034e-10,-2.45582524285356e-12,-1.26052664006198e-14,2.62963247332073e-15,7.03909590428572e-14,1.80037520197498e-15,2.69487648361341e-15,6.83981919708139e-16,-7.03929471476099e-15,-1.68457759489931e-15,-1.0962011609157e-10,4.82341740997816e-15,-9.11909799802988e-15,8.25607594264687e-15,4.36431344105578e-15,7.12038830659432e-15
"t70",-0.210076990525153,-0.0302094772213118,0.00618401652823153,0.0292066565851431,-0.248172523944271,0.000605569221266806,-0.00112368804576123,0.00466900864571247,-0.00013490443360681,-0.00294316499526709,0.00160957739422116,0.0393642652284152,-0.0268086564959738,-0.125561266585096,-0.003330004427286,0.0255297548949109,-0.0110993404231371,-0.00593780049518758,0.00106936359713791,-7.81034092870944e-05,-0.000247400633339219,-0.0496879797661648,2.14421157680653e-06,-3.28681820080615e-05,6.95409583590907e-05,-0.202046600677958,7.73038008222757e-05,-0.129727436079524,-8.99345696504332e-05,7.84653736698293e-07,-6.69204188361212e-05,0.00071491805131008,1.96348640124326e-05,7.64670621126127e-05,-1.10705281776685e-06,-1.65298406677859e-05,-1.1867092771286e-05,-4.95207419201256e-05,-3.17840478976407e-05,2.73547549110025e-05,-2.16975168056195e-06,5.28936244528405e-05,5.8860986726486e-07,3.1489215812361e-06,-3.75688068814239e-06,8.64430168232503e-08,1.32243011273975e-06,8.57405176035405e-16,5.13056332675238e-06,-6.07474958200798e-06,-1.26559710587069e-06,-3.87469224966741e-16,0.00376666358217338,0.00014052482570253,-2.43314489667558e-05,-0.0201442026924962,7.21931513327371e-05,6.5679095863128e-08,-2.22266369166635e-06,-2.90678675160166e-15,-2.08229333599215e-05,-5.44313637092629e-16,0.000452513966750334,0.534705460326933,0.0773262540011736,0.0038039444438664,8.20912537958377e-07,-1.20935990690905e-05,-0.000136275067207662,0.00046760519672877,-3.77221067639841e-05,1.13652775218131e-14,-6.50032574834863e-05,8.94039818601156e-06,1.04474955383225e-14,0.000167556918092891,0.00822733395277234,0.511000536810576,0.00773144134370848,0.000797818387946674,1.67240303536991e-06,0.0155167844911375,-2.00288952752894e-08,-0.000159354072615185,3.91539592078822e-15,-2.53799118206362e-07,-9.71236979729895e-14,8.86761659468073e-15,2.81120893394269e-09,8.85515198787663e-08,-6.39657880053679e-05,-1.56011035955497e-07,-2.3315349696481e-05,-1.97493693896068e-07,-3.22475825163036e-08,-0.00114259454070091,3.44873416890952e-08,-4.66796418649119e-08,-7.39170989449219e-08,0.496559514097389,-3.52212387038437e-09,-1.23318662683848e-08,-1.58392252870007e-08,-2.16510649689021e-10,4.54657708759359e-08,-4.27651555723809e-15,4.26894392531467e-12,1.56086985618282e-12,-7.35267157270763e-11,1.80954749068287e-11,-4.41963869266371e-16,3.79207365783867e-15,1.09286391231689e-08,-1.9860336009936e-09,7.18055743610653e-12,-3.65684402661582e-09,-2.82592412348662e-09,1.05438645311598e-07,-0.0808598038974585,4.08548586718879e-10,3.17682686854527e-09,3.79315561647636e-08,-1.45135319345775e-15,-2.7841125179304e-10,1.19595579404837e-10,1.53736410118472e-15,1.62518071893959e-08,3.17833432551011e-16,1.14081207784502e-15,5.34055850650804e-11,-1.170489888533e-10,-7.2721079180969e-20,-2.23703453186107e-15,6.13398221105399e-15,-5.14174049883153e-11,-6.21224629561267e-16,-2.53718541517636e-10,-4.7837248690623e-12,3.52451797096237e-16,1.73928000691497e-15,1.51918217399744e-13,-2.08301028397924e-16,-1.41255519490277e-15,-9.67800928834016e-16,-1.62180453249264e-15,-7.32796331580217e-16,-2.07840645821428e-10,1.8331126097253e-15,6.80277552996372e-16,-1.45321481435745e-15,-8.45450298861978e-16,4.37738572582751e-15
"t55",-0.20735775727985,-0.0296046434723939,0.00591717254159828,0.0276612288513506,-0.229712332356495,0.000552721907504872,-0.00102246339933249,0.00422203510262722,-0.000119536194131409,-0.0025193714831546,0.00137144088303034,0.0324090132814788,-0.0217178809472887,-0.0983168097669749,-0.00255613058582336,0.0179230214050131,-0.00764466152156607,-0.00407404221716543,0.000689690946548979,-4.6513050890835e-05,-0.000137642326654919,-0.027183737760736,1.12313869997484e-06,-1.72149765016263e-05,3.47871288484631e-05,-0.0923740211520587,2.89010361094541e-05,-0.0481142014415057,-2.69876100050949e-05,2.31620189177244e-07,-1.69597946398671e-05,0.000168754432840878,3.47073551801948e-06,1.2176390574452e-05,-4.06257067812082e-08,1.66686108206958e-07,1.70720597058768e-06,9.99943253313197e-06,8.58895146610584e-06,-8.58457790940112e-06,8.89812128148149e-07,-2.40240331107081e-05,-3.48699352980453e-07,-2.57145893489758e-06,3.28043407662678e-06,-9.20166985186269e-08,-1.6604685882891e-06,5.96468446672916e-16,-7.7783578099644e-06,2.17721919555279e-05,-0.000171453072745557,-1.31687761764273e-15,0.0125266635736549,0.000455516281903357,-6.12136897018633e-05,-0.0413376173006997,0.000137905317131518,9.48392412136881e-08,-2.10819274303185e-06,-1.00426519828248e-15,-1.75718464508173e-05,1.3493113952923e-15,0.000205786217689105,0.214302823759959,0.0303815556833355,0.00147299575611997,2.33946481162147e-07,-3.20825652536056e-06,-2.93057048790113e-05,9.11735916001917e-05,-8.3698132951942e-07,1.64976519178359e-15,-7.34716311953013e-07,-1.4314080551157e-06,-2.67226452218057e-15,-4.13752284879874e-05,-0.0021118628036459,-0.148113325885184,-0.00228169088632424,-0.000250413107030353,-5.85452575950537e-07,-0.00660513572270076,8.74321675750444e-09,7.79470580146515e-05,-2.05647533838005e-15,1.48993955635962e-07,-2.4084900740462e-14,2.1000041531708e-14,-1.74509623251269e-09,-5.63025071787147e-08,4.14265751224911e-05,1.01849719395036e-07,1.52361405759732e-05,1.29140929632041e-07,2.11518334459653e-08,0.000751596300019506,-2.2749398135238e-08,3.08545443252267e-08,4.63864172104287e-08,-0.246259238342086,1.45096278431587e-09,5.0286982024483e-09,5.44042524494978e-09,4.82280157640908e-11,3.97090740260122e-09,7.47825429072528e-15,2.9961794193436e-11,2.14510008244545e-11,2.41807268611044e-09,-3.9493514568905e-10,1.09698849879194e-14,-2.54997975516129e-14,-1.49081191127662e-07,2.67595658089383e-08,-8.28357841071826e-11,4.14873809662354e-08,3.10009454172816e-08,-1.14483919863936e-06,0.861083372751832,-4.39241304889549e-09,-3.49924818225141e-08,-4.52713440628975e-07,-9.67366802851118e-16,3.65387531461104e-09,-1.61562814321918e-09,3.25485753897757e-15,-2.7273208849342e-07,-2.66190423143958e-16,-6.56753340069228e-15,-1.35708986524129e-09,3.16169683985212e-09,-1.77660304696406e-15,-1.9236200905259e-14,7.68829444552921e-15,2.12116160961012e-09,-2.09338129569183e-15,1.74260523809075e-08,7.48768639786459e-10,-1.93158491668299e-15,-1.40496749803485e-17,2.5154588686128e-11,2.38623708839363e-15,3.70370861756123e-15,-1.14982488647091e-15,3.51191257315783e-15,1.10444338992025e-15,-8.2412021186164e-09,-2.31011690654276e-15,3.38528182335496e-15,-2.6136629228437e-15,3.66552670215031e-16,2.08975726242279e-15
"t33",-0.203350408291676,-0.0287124518527349,0.00552231945086159,0.0253713921749297,-0.202279307244431,0.000474046859097133,-0.000871708748458294,0.00355582820781114,-9.65713952291913e-05,-0.00188337384782127,0.00101385969904506,0.0219214273259815,-0.0140267551333539,-0.0569897975692136,-0.00137951760266218,0.0062402506428885,-0.00232769469022778,-0.00120440940105291,0.000101246546236051,2.84609282846536e-06,3.49824095458174e-05,0.00826598984776313,-4.91723756147752e-07,7.54129511862202e-06,-2.04017887333893e-05,0.0831079163595435,-4.97200191259248e-05,0.0845234065604864,7.66701167523835e-05,-6.79925711351031e-07,6.60429062156446e-05,-0.000741639008276237,-2.37823249819696e-05,-9.65877864180817e-05,1.80710806856215e-06,2.93605411982992e-05,2.60600886950935e-05,0.000117950800503372,8.27362224756028e-05,-7.51065468090048e-05,6.64806394866285e-06,-0.000169854141681353,-2.1649118503503e-06,-1.40084196866801e-05,1.74512511725493e-05,-4.59398266348308e-07,-7.92005687893765e-06,4.87033128534543e-16,-3.54770844065651e-05,8.73079352047004e-05,-0.000622943197126229,-1.09440747934157e-15,0.0411780877125802,0.00149344419560597,-0.000194764848457093,-0.127623303861974,0.0004206419847908,2.73431809208504e-07,-5.3828191635889e-06,-4.60028203203824e-15,-4.28940107315707e-05,2.12632052553545e-15,0.000336629219346942,0.302689841244767,0.0417733402257,0.00198427092035192,1.55437186522722e-07,-1.52315963612819e-06,4.74291654562239e-06,-4.61220204772615e-05,2.40939910066414e-05,8.69483356672944e-16,4.36923386912359e-05,-1.06255092383427e-05,-1.66919380814067e-14,-0.00024155403775538,-0.0120911278545317,-0.799225094829086,-0.0122073371253496,-0.00130172191899943,-2.89634863407512e-06,-0.0299979118155064,3.92762341665693e-08,0.0003329089890455,-4.82797789054911e-15,5.76863451489601e-07,2.40207159718508e-14,-1.34722754284918e-14,-6.44241941794822e-09,-2.01673725239133e-07,0.000143412273158754,3.44939499177874e-07,5.14309838969328e-05,4.34952945019238e-07,7.03780891172214e-08,0.00246510658853689,-7.31173047349444e-08,9.3077089427946e-08,9.42873521749961e-08,0.2813784868636,-6.09746277079219e-09,-2.2075813001294e-08,-4.29830818010222e-08,-9.82780551944274e-10,4.49214139443877e-07,-1.8921260897127e-15,-3.70531680071812e-09,-6.76265109420362e-10,-1.73731494497146e-08,2.14530481151417e-09,-4.22866778316643e-15,7.97959705077541e-15,4.01162598111331e-07,-6.96690427906732e-08,1.12066502003039e-10,-4.91714118121442e-08,-2.48424622156964e-08,7.54400472681906e-07,-0.247167804139986,-1.64674349119766e-09,-2.03800154591315e-08,-4.11009763358931e-07,1.38841957554152e-15,4.03892136638969e-09,-1.85600557573473e-09,-1.09231502697796e-15,-3.71106785046666e-07,1.1793948343572e-17,3.64538604643644e-15,-2.09038298379299e-09,4.91972517385646e-09,-8.19734930830885e-16,-3.32956030207458e-15,-2.16840434497101e-15,3.45747955679536e-09,6.54503427660332e-16,2.9190920890123e-08,1.27858154216056e-09,-1.61456935456422e-15,-3.86799170742976e-16,4.39824702179784e-11,-2.61454580236101e-15,9.63083629729369e-17,1.22982190380801e-16,-3.33879020163233e-15,1.45096914078119e-15,-1.48217511688138e-08,3.88190232077748e-15,1.23582525888584e-16,-2.45375920374808e-15,6.79373708191867e-16,4.01287937311761e-15
