"","turnover.rates","eps.values","transition.rates"
"1",0.770536082796752,0.463523895246908,NA
"2",0.197489764075726,0.105492827948183,0.479920459678397
"3",0.410770679358393,0.432308456627652,0.80051697883755
"4",0.238022348145023,0.813730127643794,0.968951685354114
"5",0.770536082796752,0.463523895246908,0.0405638588126749
"6",0.197489764075726,0.105492827948183,NA
"7",0.410770679358393,0.432308456627652,0.357877443777397
"8",0.238022348145023,0.813730127643794,0.0217393189668655
"9",0.770536082796752,0.463523895246908,0.635825445875525
"10",0.197489764075726,0.105492827948183,0.3109282895457
"11",0.410770679358393,0.432308456627652,NA
"12",0.238022348145023,0.813730127643794,0.376761581981555
"13",0.770536082796752,0.463523895246908,0.284264883957803
"14",0.197489764075726,0.105492827948183,0.282316451892257
"15",0.410770679358393,0.432308456627652,0.281710158567876
"16",0.238022348145023,0.813730127643794,NA
