"accepted_species","trait_BM_trend_scaled"
"t5",0
"t6",0
"t3",0
"t89",0
"t97",0
"t98",1
"t15",0
"t37",1
"t38",1
"t13",0
"t82",0
"t83",0
"t86",0
"t87",0
"t36",NA
"t84",0
"t85",0
"t64",0
"t114",0
"t115",0
"t109",NA
"t116",0
"t117",0
"t30",0
"t34",0
"t35",0
"t77",0
"t78",0
"t63",0
"t7",0
"t2",NA
"t12",0
"t28",0
"t61",0
"t62",0
"t128",0
"t129",NA
"t92",0
"t91",NA
"t112",0
"t113",0
"t67",NA
"t68",0
"t132",0
"t133",0
"t25",0
"t96",0
"t99",0
"t100",0
"t57",0
"t58",0
"t56",0
"t104",0
"t107",0
"t108",0
"t23",0
"t24",0
"t122",0
"t123",0
"t93",0
"t90",0
"t26",0
"t51",0
"t52",0
"t74",0
"t75",0
"t76",0
"t10",0
"t120",0
"t136",0
"t137",0
"t118",1
"t119",1
"t103",0
"t81",1
"t70",0
"t71",0
"t29",0
"t32",0
"t33",1
"t94",0
"t95",NA
"t22",0
"t45",1
"t46",0
"t126",0
"t127",0
"t59",1
"t60",1
"t110",1
"t111",NA
"t88",1
"t69",1
"t47",1
"t134",1
"t135",NA
"t121",1
"t43",1
"t101",NA
"t102",NA
"t27",1
"t48",1
"t65",1
"t66",1
"t21",1
"t53",1
"t54",1
"t19",1
"t9",1
"t4",0
"t8",0
"t79",NA
"t80",1
"t40",1
"t130",1
"t131",1
"t39",NA
"t72",1
"t73",0
"t31",1
"t41",0
"t42",0
"t16",0
"t17",0
"t18",0
"t14",NA
"t44",0
"t124",0
"t125",0
"t55",0
"t105",0
"t106",0
"t20",1
"t49",0
"t50",0
"t11",0
"t1",0
