"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122","c123","c124","c125","c126","c127","c128","c129","c130","c131","c132","c133","c134","c135","c136","c137","c138","c139","c140","c141","c142","c143","c144","c145","c146","c147","c148","c149","c150","c151","c152","c153","c154","c155","c156","c157","c158","c159","c160","c161","c162","c163","c164","c165","c166","c167"
"t130",-0.085741816932346,0.0751614150727508,-0.0133905930266338,0.117246710582858,-0.00420483600017457,-0.00560958581716809,-0.154277457359097,0.000276915529127946,0.000203383162314986,-0.0039733579385005,5.32702071401852e-05,0.000246926799988415,0.00201052994475387,-0.00209344153896393,0.00653489658434873,-0.000419133801235333,0.00011322303768188,-0.000367106627018068,0.000113948764803543,-0.000603528582213607,0.140133824246781,-0.000981429195655761,-0.0245113176863099,-0.0357440264229202,-0.00923622115359158,-0.00545817303209283,-0.36959287675721,-0.00160160895158091,-0.00173176515480088,-5.19976603343303e-06,-0.00288555803735287,0.00054312129066828,3.76581509471817e-05,1.23622458487752e-05,-0.000425444143110491,0.0249647778770185,8.3677613174395e-07,0.000155326142452356,0.000959103623229903,0.000439456593553882,0.000151136305143392,-1.91321026847407e-05,-0.0104785518960106,0.0347550938502169,-0.215553772583896,-0.0211125733122971,0.000842802580800499,-0.00233628081281986,0.268485779720619,-0.301686131293789,0.0803706871058399,-0.0223483609352367,-0.000193352588888694,-9.6334803360524e-05,-0.237412690379145,-0.000160457948515192,-0.000230905880733168,-7.16309278936139e-06,-5.97235505125643e-05,8.88953518398032e-08,1.51132557927899e-06,-0.000978404510325656,4.49695029793519e-07,7.21864822981269e-06,-6.8011620976896e-13,-7.83340960332674e-06,2.01280992993715e-06,1.32912649874494e-07,-7.95216331105961e-08,2.21883831454399e-08,1.0741184771246e-07,-6.53645052437807e-10,-1.06631583298882e-07,8.43705024653162e-05,0.00912170446900177,3.36476544497693e-09,-9.80294016640276e-07,1.43134465659751e-08,-2.76554168764227e-07,8.68340919495207e-07,-0.000109552289876285,-1.44038575899129e-10,-3.01541435105747e-05,1.13205188558543e-05,0.000123544019603039,2.44666613120684e-16,-0.000184711496748238,2.12320984520874e-07,2.69893915831583e-10,3.10671385522181e-06,1.91394760755078e-05,1.73329051811913e-06,-1.28827044239698e-08,-3.00047963347895e-07,1.14438072824509e-07,-0.000417223201808047,2.36684187561531e-08,1.32854301299659e-09,1.28258689537546e-08,-2.5144447354574e-06,0.000478679733566862,-1.67416476595604e-15,5.21835969976151e-06,1.17943530254166e-15,-4.27107273157505e-08,3.80212866737352e-05,5.90025045522137e-05,0.000472733776893231,3.16358910432983e-15,-0.00434110298203739,-6.26389279501414e-08,-1.79073642574929e-07,3.59847403060322e-15,6.01096284090749e-15,3.41425485454753e-15,-0.001286425404399,0.00064063560778214,-1.8271928554074e-09,-3.73184005643569e-05,0.0123870793801475,0.0919216519092671,-0.0265871453025656,-4.99200508023108e-15,-0.000335372735503962,-3.27523348119846e-05,-9.68611139925917e-10,-8.10196964283356e-10,-5.71038766131058e-09,-8.36855780691347e-09,-7.21660648007704e-07,2.26306976910129e-05,4.91981103640283e-12,1.24893677398831e-10,-1.3301530769554e-06,3.91703677948142e-11,7.38770654256013e-07,-2.48499123297489e-14,9.34972678535925e-09,2.64431438972647e-14,1.56154770762998e-07,-7.26769832549938e-06,-0.0150014689402196,2.90304951651915e-11,0.707106781186537,-2.65080256291436e-05,-2.66394835357667e-13,-1.54684424887508e-14,2.22581766582477e-06,-8.60087434234809e-11,-7.92422088486425e-15,6.76677385112477e-14,3.51582212803841e-15,2.42266078615e-15,-5.45108756625578e-15,-9.23642905334953e-16,-2.32817565305757e-15,-3.52307294934325e-09,1.60327334054748e-15,1.75056658731226e-11,-4.65271480030667e-11,-1.90135099207149e-16,9.07486705111442e-08,1.26694093817438e-14,1.91349145600691e-14,1.07586306661e-14,7.50873315715061e-14,0.0773823232533985
"t131",-0.0857418169323452,0.07516141507275,-0.0133905930266337,0.117246710582858,-0.0042048360001745,-0.00560958581716818,-0.154277457359097,0.000276915529127761,0.000203383162314977,-0.00397335793850076,5.32702071391731e-05,0.000246926799988336,0.00201052994475401,-0.00209344153896425,0.00653489658434827,-0.000419133801236369,0.0001132230376796,-0.000367106627017863,0.000113948764803521,-0.000603528582212384,0.140133824246782,-0.000981429195656449,-0.0245113176863101,-0.0357440264229189,-0.00923622115359204,-0.00545817303209421,-0.369592876757211,-0.00160160895158091,-0.0017317651548028,-5.19976603198508e-06,-0.00288555803735213,0.000543121290668215,3.7658150944927e-05,1.23622458500183e-05,-0.000425444143107744,0.0249647778770172,8.36776133940332e-07,0.000155326142453626,0.000959103623227159,0.000439456593554077,0.000151136305143827,-1.91321026854539e-05,-0.0104785518960038,0.0347550938502162,-0.215553772583888,-0.0211125733122954,0.000842802580799677,-0.00233628081281956,0.268485779720601,-0.301686131293768,0.0803706871058315,-0.0223483609352345,-0.000193352588887545,-9.63348033612557e-05,-0.23741269037912,-0.000160457948517414,-0.000230905880733474,-7.16309278965824e-06,-5.97235505153214e-05,8.88953494648191e-08,1.51132558881647e-06,-0.000978404510323481,4.49695029203477e-07,7.21864822816689e-06,-6.7746612690061e-13,-7.83340960553881e-06,2.01280993282355e-06,1.32912649316479e-07,-7.95216303527809e-08,2.21883804780378e-08,1.07411844456779e-07,-6.53638160568156e-10,-1.06631583274056e-07,8.437050246127e-05,0.00912170446901083,3.36476758712381e-09,-9.80294007914676e-07,1.43134477819419e-08,-2.76554168765559e-07,8.68340912376953e-07,-0.00010955228987928,-1.44032551682224e-10,-3.01541435071782e-05,1.13205188488559e-05,0.000123544019610041,-2.44035084169965e-16,-0.000184711496746878,2.12320988706912e-07,2.69888638908461e-10,3.10671384912644e-06,1.91394760763351e-05,1.73329051480169e-06,-1.28826957590819e-08,-3.00047975412857e-07,1.14438081447593e-07,-0.000417223201812237,2.36684307504888e-08,1.32853211999859e-09,1.28258450845004e-08,-2.51444474296537e-06,0.000478679733561442,3.23794212053917e-15,5.21835969426312e-06,2.18758924250717e-15,-4.27107259681351e-08,3.80212866787688e-05,5.90025045478472e-05,0.000472733776893764,-8.00962510760205e-15,-0.00434110298203988,-6.26389478942171e-08,-1.79073688097413e-07,-5.08950641037574e-15,-4.97857565649763e-15,3.52767335927418e-15,-0.00128642540437834,0.000640635607810119,-1.82721378552228e-09,-3.73184005613613e-05,0.012387079380129,0.0919216519094107,-0.0265871453025913,-3.60546492506766e-16,-0.000335372735514549,-3.27523348058778e-05,-9.68635886884981e-10,-8.10188952194597e-10,-5.71042192979124e-09,-8.36852683073703e-09,-7.2166061607408e-07,2.26306976518973e-05,4.94627689803312e-12,1.24957353419317e-10,-1.33015321290044e-06,3.90925802176956e-11,7.38770692236314e-07,2.67574442537908e-14,9.35012643486833e-09,-2.02141728612732e-14,1.56155016788188e-07,-7.26769846175637e-06,-0.0150014689393933,2.9573369070116e-11,-0.707106781186559,-2.65080239220003e-05,2.65645739886803e-13,1.50644239712738e-14,2.22581778224107e-06,-8.61328057924319e-11,8.18915174906459e-15,-7.29554929075358e-14,-3.38590745678148e-15,-3.25822881481437e-15,8.36055950565572e-15,2.37113341114053e-16,1.77981861403854e-15,-3.52307478697737e-09,2.6818296880422e-15,1.74999199376055e-11,-4.64616463316469e-11,-1.93512290886202e-15,9.07486651859993e-08,-1.39415984896094e-14,1.45195307395402e-14,2.96591339198103e-15,8.15356829173032e-14,0.0773823232534277
"t71",-0.0854228079767999,0.074657927349932,-0.0131951076514083,0.115026873173461,-0.00411296464971776,-0.00542537007647871,-0.14894808824876,0.000265577534549935,0.000194732851538067,-0.00377453674668106,5.05618902242729e-05,0.000230736864997804,0.00179422674841709,-0.00185805200196423,0.00571792278164728,-0.000359721986664865,9.63237465610072e-05,-0.000311446694915445,9.65493756235591e-05,-0.000507021486313023,0.114685080455996,-0.000788612160676631,-0.0191236939751173,-0.0273801380861091,-0.0069190823462212,-0.00407148281964832,-0.274020015634855,-0.00112639908016159,-0.00120890952774797,-3.5128991842171e-06,-0.00183978393201514,0.000342284324418978,2.29395582790275e-05,6.26058821164397e-06,-0.000167332076406025,0.009093561842633,2.85276929805842e-07,3.51332999306699e-05,0.000185817156829182,7.55949265423207e-05,2.09367168339322e-05,-2.11963481922692e-06,-0.000281107185682947,-0.000795335355424871,0.0180918785650465,0.00365566967494155,-0.000277107374764515,0.000997960349087295,-0.18905220675043,0.223955189849352,-0.0622204270394872,0.0190205638470568,0.000195091831406541,0.000106318565697322,0.299506625609715,0.000226507439535558,0.000347300433858261,1.10127080377303e-05,0.000110475448639553,-1.65376780269143e-07,-2.89399142026685e-06,0.00202597368868052,-1.47784977058277e-06,-2.51397820408862e-05,2.42723083851065e-12,2.85413590375072e-05,-8.21120947578568e-06,-5.7116260043918e-07,4.4876180048541e-07,-1.53471370244868e-07,-8.82634697694471e-07,9.51877409984469e-09,1.99032327189194e-06,0.0278643829096549,-0.755989317205285,1.6495521174127e-07,-3.02601367101178e-05,1.91999091123212e-07,-3.53066957297447e-06,9.09202097253813e-06,-0.0010459034864911,-1.23707004936071e-09,-0.000208556740532361,6.60422120795474e-05,0.000671456914155495,3.50592055728462e-15,-0.000942113974602629,1.07486997317163e-06,1.33902214895198e-09,1.49871803664186e-05,9.16012439886437e-05,8.29487522409992e-06,-5.91216674359097e-08,-1.32761369179204e-06,4.78934099303919e-07,-0.00171834128382336,9.23093037086157e-08,5.00014854800575e-09,4.6388750310567e-08,-8.99020610561341e-06,0.00169584320904469,2.72626741022389e-15,1.79293074240492e-05,-3.46090885632383e-15,-1.45742413350758e-07,0.000128871943840115,0.00019828403729178,0.0015812850065495,-1.26255075182765e-14,-0.014419959898392,-2.07266622702022e-07,-5.91299814366637e-07,-9.68741480673628e-15,-3.66235748546593e-15,1.16309952547326e-14,-0.00414833850663477,0.0020545352981796,-5.8650337624882e-09,-0.00012039689618877,0.0408272676331018,0.306002453074533,-0.0887116910992258,-1.13626148185584e-14,-0.0012565807751653,-0.00013514749996975,-4.8926236156e-09,-4.31635613978225e-09,-3.21372105197607e-08,-5.49917000879646e-08,-5.34840379038954e-06,0.000185216087822548,6.43485620106053e-11,2.72187805934388e-09,2.99361568222782e-05,-4.24718584095764e-10,-1.58785620959602e-06,-3.69016351740874e-15,-1.73394199882476e-08,5.64634638587603e-15,-1.32529530620471e-07,5.10822486413192e-06,0.00688657463083273,-9.19569387660858e-12,4.43256542581594e-14,-3.02635222504233e-06,-1.65436992528666e-15,-2.4770283363095e-15,6.8668749157187e-07,-3.26309068689087e-11,4.99036306716476e-16,-1.80793159834804e-14,-4.3784823213574e-16,-1.03017412436344e-15,-1.94557145572184e-15,5.15640296274401e-16,6.83926292785747e-16,-3.93823120693929e-09,1.8426815886244e-15,2.03417906754699e-11,-5.48539411076316e-11,-6.46740294225019e-15,1.13983708707645e-07,2.57425850280431e-15,1.72359349155719e-14,8.05097833502595e-15,7.91875659225919e-14,0.0773823232534109
"t72",-0.0850945822670645,0.0741435580217038,-0.0129991116976527,0.112823966655466,-0.00402242020426732,-0.00524845409057777,-0.143850343679837,0.000254893744938312,0.000186611891812335,-0.00359112484182849,4.80681451880997e-05,0.000216331018137677,0.00161951336966337,-0.00167002535300096,0.00508383730918679,-0.000315338564372225,8.39135415884241e-05,-0.000270791643327552,8.38717105574271e-05,-0.000437850357398495,0.0973253691393622,-0.00066147073453259,-0.0157558637297127,-0.0223194332541876,-0.00557054732730129,-0.00327036503044015,-0.219381512648135,-0.000877816146276834,-0.000938733986926373,-2.68641675009163e-06,-0.0013721683649631,0.000254079924106125,1.6802333144724e-05,4.31281526559553e-06,-0.000108422681677517,0.00580553136337271,1.80018604000438e-07,2.09988232071507e-05,0.000109459550311617,4.41082471687961e-05,1.20413510544985e-05,-1.20490236039376e-06,-0.00015444306317417,-0.000428613004186486,0.00952931698901032,0.00186499367496537,-0.000134225897220763,0.000468859047632114,-0.0821511768840361,0.0963542086215131,-0.0265522318549846,0.00796240147300763,7.86700729688945e-05,4.19724454819789e-05,0.114334951740937,8.39137929554075e-05,0.000126417654824099,3.98385352160785e-06,3.78437764669648e-05,-5.65519002713912e-08,-9.80880165784973e-07,0.000670080537869119,-4.18733322384093e-07,-6.98006120331391e-06,6.65038138117749e-13,7.79978845748182e-06,-2.15630807879264e-06,-1.47261051163883e-07,1.05176697007924e-07,-3.3574521631183e-08,-1.82637884732863e-07,1.68039126705111e-09,3.32891283243026e-07,0.00374620241573561,-0.0708349171709071,1.2931113040385e-08,-2.10720236889774e-06,5.16670641920704e-09,-7.86069048922832e-08,-4.66505361385214e-09,1.45754431977864e-05,3.98098182530862e-11,1.72597867615108e-05,-9.36883513174668e-06,-0.000117053345642105,-1.86013932050541e-15,0.000196942043754106,-2.29534888402605e-07,-3.02889014066907e-10,-3.67358949314039e-06,-2.29709200569113e-05,-2.08056512579535e-06,1.67435803155201e-08,4.18777593671988e-07,-1.79047192261348e-07,0.00067576591745436,-4.34726604554746e-08,-2.67409525403487e-09,-2.89812483536291e-08,5.89626295653199e-06,-0.00115792094162375,-3.7532413246847e-15,-1.41841462676758e-05,-9.28345783658136e-15,1.19592809808686e-07,-0.00010979221665163,-0.000177724775342289,-0.00145958006734305,2.13808076982083e-14,0.0139478902209493,2.06116511127571e-07,5.9728987531857e-07,6.07214289857412e-15,1.87094993277021e-15,-1.15798413278438e-14,0.00533354179088948,-0.00340716015783913,1.003436486387e-08,0.000226895829659221,-0.092984873301042,-0.738641525611747,0.216758929200658,2.19871671848482e-14,0.00445815030644294,0.000572506307801786,2.636581358793e-08,2.43747778004633e-08,1.89505383241102e-07,3.5888523054373e-07,3.71599890193743e-05,-0.00134431097502229,-5.38019093759082e-10,-2.47775402728883e-08,-0.000337928068446236,5.28771182819294e-09,3.47097008913941e-05,2.16505583416247e-14,4.12714864409738e-07,6.90981848476748e-15,5.52190031792204e-06,-0.000250192729333632,-0.502675380640507,9.89410845889148e-10,-3.66817687336152e-13,-0.00129725404862857,-3.63781968931632e-14,2.05254278313418e-15,2.51950332483563e-05,-1.02474198858727e-09,-8.27289384264994e-15,3.16081026312687e-14,-5.00813555001352e-15,-1.30872926015309e-14,2.14523816828364e-15,1.10060028427131e-15,3.43760659682217e-15,-2.85395733535771e-08,-4.74246518783018e-15,1.33262265315102e-10,-3.44758671498501e-10,8.52694628988148e-15,5.87464158597378e-07,-3.00425383888527e-15,1.81671389643303e-14,8.84312801795349e-15,7.30714081294673e-14,0.0773823232534438
"t80",-0.0854778633786157,0.0747442457236151,-0.0132280391177083,0.115397260218742,-0.00412819539660194,-0.00545518158017674,-0.149807325337495,0.000267380159380599,0.000196103411999724,-0.00380552835103501,5.09833197637089e-05,0.000233177215950147,0.00182403009601607,-0.00189015256554759,0.00582640604426411,-0.000367336995767552,9.84557382159596e-05,-0.000318433788616431,9.87285973832705e-05,-0.000518926342064081,0.117684013365692,-0.000810632859179762,-0.0197093762638358,-0.0282624116902775,-0.00715488249183465,-0.00421164208961117,-0.283586919914733,-0.00117021934797046,-0.00125658027176064,-3.65931159581842e-06,-0.00192318663007673,0.000358036976308924,2.40397630172282e-05,6.6162564834853e-06,-0.000178309426039109,0.00970945241909001,3.05075413569962e-07,3.78465887173157e-05,0.000200559021891562,8.1697107021864e-05,2.267080409359e-05,-2.29882133895183e-06,-0.000306283514698657,-0.000868853048853546,0.0198264368827209,0.00402393210348427,-0.000307262265609311,0.00111143414905123,-0.213009434170597,0.252721240781127,-0.0703009237288162,0.0215553871410952,0.00022241910100886,0.000121634299486722,0.344598340251115,0.000261974070150794,0.00040294767597989,1.27916165771117e-05,0.000129641684122462,-1.94133443614281e-07,-3.40311913072177e-06,0.00239407759394538,-1.80902666066148e-06,-3.0936949164261e-05,2.97989581099803e-12,3.52734328814568e-05,-1.02632606307225e-05,-7.17834331100505e-07,5.82354071584304e-07,-2.04738472883124e-07,-1.20840557343106e-06,1.44094074592902e-08,3.1601352566711e-06,0.0637409993552559,0.62972385005424,1.64569189139723e-08,-9.46966949345895e-06,1.36023076265974e-07,-2.57169210037842e-06,7.29449521469512e-06,-0.000871714982643039,-1.07225109152183e-09,-0.000193455736343856,6.40585292151828e-05,0.000662477009698034,-9.71519730671736e-16,-0.000943334988750119,1.07810867217415e-06,1.34925272175004e-09,1.51982554246202e-05,9.30585143273168e-05,8.42698139743332e-06,-6.06357232996847e-08,-1.37296918580094e-06,5.01724461278904e-07,-0.00180697224593708,9.83837098231772e-08,5.37960599008592e-09,5.04863998430142e-08,-9.81962283597454e-06,0.00185783838787551,4.71278328522125e-15,1.9858477998167e-05,3.41638915590888e-15,-1.61865803708865e-07,0.000143531499364819,0.000221681717536511,0.00177178227075157,-3.25461195137891e-15,-0.0162140860012874,-2.33541264851817e-07,-6.67042306496927e-07,-1.65631103723317e-15,-4.4795343330083e-15,1.32596619461774e-14,-0.00476515420250169,0.00240367141040903,-6.87625411435294e-09,-0.00014204475744047,0.048673899133156,0.36572389627939,-0.106074820324573,-1.02704260118967e-14,-0.00150248030132199,-0.000158958769455645,-5.4410514022254e-09,-4.7157746540521e-09,-3.44462780817147e-08,-5.56587026984608e-08,-5.16738321019155e-06,0.000172128209443936,5.0092510923869e-11,1.7954078733019e-09,7.00100020899046e-06,1.54742452246635e-11,5.07592775955447e-06,9.91456509379522e-15,6.99835002703758e-08,2.16476421138763e-14,1.85267534633166e-06,-9.67876826871827e-05,-0.259500906160362,6.3242200510646e-10,-9.68669588985449e-14,-0.00181067502415432,-2.3120137572414e-14,8.86110279352215e-16,-3.43773830214448e-05,1.05127704577877e-09,-6.51077457752344e-15,-8.45385182897499e-15,-4.37703684509688e-15,-9.66865339121837e-15,-2.74362634280925e-16,-3.00493996430022e-16,1.03679743956664e-15,2.40188465774286e-09,-6.23406691452069e-17,-7.12934268491483e-12,1.40984469468128e-11,-3.79460695067274e-15,1.18475978271727e-08,-3.70080715505466e-15,1.39906241916476e-14,8.6448957873447e-15,8.13721779271067e-14,0.0773823232534241
"t81",-0.0851546760105208,0.0742378558776587,-0.0130351664736674,0.11322995604019,-0.00403912784574146,-0.00528124834289801,-0.144795949526732,0.000256880648854399,0.000188123132951925,-0.00362535726630821,4.85337290839462e-05,0.00021903576492319,0.00165281104688203,-0.00170591900132325,0.00520538582795799,-0.000323892098200804,8.63108224355581e-05,-0.000278650699827169,8.63232491829627e-05,-0.000451255676387306,0.100711299276813,-0.000686374203258273,-0.0164197634370046,-0.0233208036025618,-0.00583854555319472,-0.00342970151198783,-0.230261076187898,-0.000927772117878833,-0.000993095283930629,-2.85356554073497e-06,-0.0014675234703563,0.000272094180583359,1.80611924266429e-05,4.72015138477086e-06,-0.000120973668432639,0.00650915615022727,2.02621009572313e-07,2.40822245720223e-05,0.00012618621977279,5.10244008833332e-05,1.40032605938253e-05,-1.40731797063961e-06,-0.00018274113173918,-0.00051098455570292,0.0114648545350793,0.00227335692817845,-0.000167278390286789,0.000592287108866671,-0.107632894388373,0.126854603696157,-0.0350974240670873,0.0106259725856987,0.000107011051183895,5.77319002792955e-05,0.160130273845692,0.000119492143149386,0.000181820801013904,5.75016998410968e-06,5.64046417328484e-05,-8.43770811971638e-08,-1.47141139454084e-06,0.00102047179236396,-7.07678881723051e-07,-1.19734863624825e-05,1.1473808523017e-12,1.35392242019672e-05,-3.85960455485823e-06,-2.67457594651977e-07,2.07111259290585e-07,-7.05234409534808e-08,-4.06033412953855e-07,4.53177780160335e-09,9.73270371888988e-07,0.0181737023802688,0.161907452590398,4.05985092528653e-09,-2.27996982905651e-06,2.88504728270189e-08,-5.37508502912404e-07,1.41466433954215e-06,-0.000161364183332092,-1.8570079439121e-10,-2.71864766251961e-05,6.60536445372163e-06,5.49147726177193e-05,-1.37999266725951e-15,-5.80389772904803e-05,6.33626843728332e-08,6.88843870542352e-11,6.01784742422503e-07,3.3670929387572e-06,3.04632467678789e-07,-1.01483906765326e-09,3.25674037520517e-09,-1.82960711093331e-08,8.61079543415768e-05,-9.01874696369364e-09,-6.83236700106473e-10,-8.86157887415958e-09,1.88511421815016e-06,-0.000382881904434427,-1.03695750425568e-14,-5.19522331376238e-06,2.74405803354111e-15,4.47372763841979e-08,-4.19061193445358e-05,-6.95496512486718e-05,-0.000578848052084348,-3.10812647039824e-15,0.00564140781330234,8.42707411557518e-08,2.45626731068177e-07,9.54416354949551e-15,6.29353168129992e-15,-6.48235773450048e-15,0.00234734418170419,-0.00155171264068386,4.57851736299509e-09,0.000103816544933407,-0.042213527836979,-0.333330508648998,0.0976740341390029,1.00459671006028e-14,0.00184375854910382,0.00021982435447694,8.70373429379457e-09,7.74348125685014e-09,5.79115860455804e-08,9.86689087552072e-08,9.45060849779732e-06,-0.000321506073003481,-9.97800045414976e-11,-3.70791040519356e-09,-1.57022683891859e-05,-3.58787307684619e-11,-1.3712789067026e-05,-2.98897945886603e-14,-1.92442321409825e-07,-4.68274698910375e-14,-5.57172627940035e-06,0.000296567992607075,0.824179395723501,-2.05760140012858e-09,4.63462601629772e-13,0.00629564685875553,7.4317801998628e-14,-1.4978715346615e-15,0.000139869932969639,-4.41445896449252e-09,1.68158693429651e-14,1.39628161097449e-14,1.21371961960946e-14,2.5835323033297e-14,2.59266705053116e-15,-1.55192170698198e-15,-4.83476717192517e-15,-3.56048568113107e-08,6.48225065167992e-15,1.59392816099757e-10,-4.05701747133241e-10,-1.84084657924323e-15,6.45496369385473e-07,9.26832129573957e-15,2.08225695594966e-14,5.85826288003417e-15,7.88364605853853e-14,0.0773823232533762
"t76",-0.0858064170390583,0.0752849759706877,-0.013462333392164,0.118221269920841,-0.00424983997346041,-0.00573876135394704,-0.158206077271995,0.000286904125809997,0.000211333079980394,-0.0041947315568428,5.63462410110484e-05,0.000273040862456927,0.00299006304080594,-0.00332405139394229,0.0131332884953176,-0.00161246693146664,0.000914999214992929,-0.00480877767359426,0.00211268455358345,0.00549526170388022,-0.177928454228786,0.000661201024446628,0.00755091907402022,0.00713243250345039,0.00109535367580361,0.000584806907707842,0.034158168974697,2.87844893574538e-05,2.14016662347869e-05,-2.25775537049303e-08,-4.07367545299095e-05,7.73992025228875e-06,4.69855225191172e-07,-2.61117118161733e-07,3.12192386967302e-05,-0.00216960677846932,-8.16506840418045e-08,-2.26909456858636e-05,-0.000151831104433511,-7.29782621162559e-05,-2.68027605971307e-05,3.55917921225383e-06,0.0021858926366346,-0.0076201075023138,0.0494675662673178,0.00504069265090901,-0.000201010879390566,0.000531536880273765,-0.0406376635943166,0.0409136729120787,-0.00976777634550249,0.00187398684307273,-1.85950854598321e-06,-7.32487954213767e-06,-0.0484808398820449,-5.55425384247023e-05,-0.000102372577646642,-3.44001846690372e-06,-5.21362186013661e-05,7.89164626344576e-08,1.45924567316931e-06,-0.0011763032598358,1.70198617463307e-06,3.12196310398403e-05,-3.08909952092928e-12,-3.75485114246258e-05,1.24375209113335e-05,9.21818123590138e-07,-9.98628319795595e-07,4.30001166465946e-07,2.99030468555465e-06,-5.85009491368376e-08,-1.54888644206021e-05,-0.946631093404096,0.0219971847208612,7.5804454785802e-07,-0.000143142159067015,7.12240491765833e-07,-1.27383831196369e-05,2.89583049025013e-05,-0.003122050926092,-3.4113778191266e-09,-0.000481046448284223,0.000130181342528439,0.00123310976891953,-7.42118713062086e-16,-0.00161807962178683,1.83113146799531e-06,2.23091046117188e-09,2.41905268653347e-05,0.000146504700081459,1.3265450872452e-05,-8.99566029926062e-08,-1.92973738363457e-06,6.45769792800496e-07,-0.00226387143858389,1.11630668467365e-07,5.67229688899212e-09,4.84313541401603e-08,-9.13356737699663e-06,0.00168347824471204,-1.8421570824347e-15,1.62762222562806e-05,9.23497195921137e-17,-1.29228921999683e-07,0.000111476711509245,0.000165699533315818,0.00129456695821365,9.16113378984278e-15,-0.0114155548401502,-1.60776114000852e-07,-4.5336781828488e-07,4.99336190617093e-17,-4.35685891700162e-15,1.11323111038253e-13,-0.0324071306561536,0.000874394736270523,-2.36893055541203e-09,-4.02073911122729e-05,0.0333116763936254,0.0339386044477795,-0.00909459986984489,-2.48892031406369e-15,0.000337218397683498,6.56089128016656e-05,4.03653563902021e-09,3.87377774113543e-09,3.10561783102269e-08,6.24260690471784e-08,6.65654763865816e-06,-0.000245083333260885,-1.02371895349125e-10,-4.79291311640817e-09,-6.63972297284456e-05,1.03467246286779e-09,5.82037133144052e-06,9.18125572201525e-16,6.61771591148064e-08,8.67134940641418e-16,5.28291535359788e-07,-1.82037754080727e-05,-0.00581303783913194,-4.91498451789676e-11,1.19626530903361e-14,0.00655773738612771,2.03883033787581e-14,1.31123905891631e-15,2.74189118576356e-05,-9.34195337670134e-10,-7.61900025894946e-16,6.01315712244349e-15,4.13763175645584e-16,2.59467663364407e-16,1.66613526056026e-15,-4.64868447932378e-16,-8.23366485226709e-16,-1.55560453139491e-08,2.19831407499398e-15,7.29806460278014e-11,-1.89357885037468e-10,-7.32662493724097e-16,3.29622890492641e-07,-4.8659166479227e-16,1.81728885496319e-14,7.0825492948989e-15,7.7051254774983e-14,0.0773823232534178
