"","t1","t2","t6","t7","t136","t137","t132","t133","t103","t104","t146","t147","t69","t21","t94","t148","t149","t37","t28","t23","t67","t68","t74","t95","t96","t14","t15","t105","t106","t150","t151","t142","t143","t46","t30","t111","t112","t32","t140","t141","t11","t33","t85","t86","t8","t117","t118","t97","t12","t49","t50","t75","t76","t64","t65","t27","t25","t19","t20","t9","t5","t58","t77","t78","t35","t36","t17","t24","t34","t100","t101","t55","t134","t135","t99","t48","t44","t62","t125","t126","t102","t71","t45","t26","t52","t53","t138","t139","t13","t70","t128","t129","t127","t59","t87","t88","t90","t91","t80","t81","t121","t122","t72","t73","t60","t61","t10","t63","t89","t123","t124","t47","t54","t92","t93","t144","t145","t83","t84","t82","t22","t38","t119","t120","t42","t51","t56","t57","t107","t108","t16","t29","t39","t40","t31","t18","t41","t66","t79","t115","t116","t113","t114","t109","t110","t98","t130","t131","t43","t4","t3"
"t1",0,3.0678282988,3.90723321187,4.45630483044,7.79488681104,7.79488681104,7.79488681094,7.79488681094,7.79488681094,7.79488681094,7.79488681089,7.79488681089,7.79488681084,6.18415341743,7.79488681083,7.7948868109,7.7948868109,6.57600056993,7.45172474623,6.15854220922,7.79488681082,7.79488681082,7.79488681092,7.79488681092,7.79488681092,5.66758431644,6.77000205794,7.79488681082,7.79488681082,7.794886810834,7.794886810834,7.79488681081,7.79488681081,6.84386659042,7.79488681166,7.79488681108,7.79488681108,7.79488681108,7.79488681065,7.79488681065,7.79488681112,7.05042047244,7.44331316544,7.79488681104,5.28005739859,7.79488681079,7.79488681079,7.79488681079,6.9039389265,7.10027486258,7.08133915248,7.46767473586,7.79488681086,7.79488681084,7.79488681084,6.33105739934,6.5465215572,6.1234863082,5.9401229542,5.072879838,3.98757350108,7.53270693898,7.79488681138,7.79488681138,7.13652661041,6.82615669481,6.00162893861,7.79488681118,7.79488681148,7.79488681121,7.79488681121,7.79488681121,7.79488681128,7.79488681128,7.79488681128,7.79488681138,7.79488681128,7.34529804428,7.79488681118,7.79488681118,7.79488681118,7.16836596147,7.79488681098,7.65043974318,7.43524980618,7.32697955008,7.79488681147,7.79488681147,7.364944088,7.7948868113,7.7948868113,7.7948868113,7.7948868113,7.7948868113,7.79488681111,7.79488681111,7.79488681101,7.79488681101,7.79488681101,7.79488681101,7.79488681139,7.79488681139,7.79488681109,7.69721022079,7.56614293984,7.79488681104,5.32444350041,7.79488681161,7.35968889329,7.79488681161,7.79488681161,6.7585758105,7.7948868117,7.7948868118,7.7948868118,7.79488681165,7.79488681165,7.794886811707,7.794886811707,7.79488681166,7.07817189086,7.79488681115,7.79488681138,7.79488681138,7.79488681118,7.36223761345,6.90311076358,7.79488681145,7.79488681175,7.79488681175,5.63063587715,7.06168477195,7.79488681111,7.79488681111,7.79488681101,6.36020319235,6.71434823953,7.79488681103,7.79488681103,7.79488681105,7.79488681105,7.75693444603,7.79488681103,7.79488681153,7.79488681153,7.7249260866,7.7948868116,7.7948868116,7.1430798466,2.6377952728,3.1264539901
"t2",3.0678282988,0,5.95711285107,6.50618446964,9.84476645024,9.84476645024,9.84476645014,9.84476645014,9.84476645014,9.84476645014,9.84476645009,9.84476645009,9.84476645004,8.23403305663,9.84476645003,9.8447664501,9.8447664501,8.62588020913,9.50160438543,8.20842184842,9.84476645002,9.84476645002,9.84476645012,9.84476645012,9.84476645012,7.71746395564,8.81988169714,9.84476645002,9.84476645002,9.844766450034,9.844766450034,9.84476645001,9.84476645001,8.89374622962,9.84476645086,9.84476645028,9.84476645028,9.84476645028,9.84476644985,9.84476644985,9.84476645032,9.10030011164,9.49319280464,9.84476645024,7.32993703779,9.84476644999,9.84476644999,9.84476644999,8.9538185657,9.15015450178,9.13121879168,9.51755437506,9.84476645006,9.84476645004,9.84476645004,8.38093703854,8.5964011964,8.1733659474,7.9900025934,7.1227594772,6.03745314028,9.58258657818,9.84476645058,9.84476645058,9.18640624961,8.87603633401,8.05150857781,9.84476645038,9.84476645068,9.84476645041,9.84476645041,9.84476645041,9.84476645048,9.84476645048,9.84476645048,9.84476645058,9.84476645048,9.39517768348,9.84476645038,9.84476645038,9.84476645038,9.21824560067,9.84476645018,9.70031938238,9.48512944538,9.37685918928,9.84476645067,9.84476645067,9.4148237272,9.8447664505,9.8447664505,9.8447664505,9.8447664505,9.8447664505,9.84476645031,9.84476645031,9.84476645021,9.84476645021,9.84476645021,9.84476645021,9.84476645059,9.84476645059,9.84476645029,9.74708985999,9.61602257904,9.84476645024,7.37432313961,9.84476645081,9.40956853249,9.84476645081,9.84476645081,8.8084554497,9.8447664509,9.844766451,9.844766451,9.84476645085,9.84476645085,9.844766450907,9.844766450907,9.84476645086,9.12805153006,9.84476645035,9.84476645058,9.84476645058,9.84476645038,9.41211725265,8.95299040278,9.84476645065,9.84476645095,9.84476645095,7.68051551635,9.11156441115,9.84476645031,9.84476645031,9.84476645021,8.41008283155,8.76422787873,9.84476645023,9.84476645023,9.84476645025,9.84476645025,9.80681408523,9.84476645023,9.84476645073,9.84476645073,9.7748057258,9.8447664508,9.8447664508,9.1929594858,4.687674912,5.1763336293
"t6",3.90723321187,5.95711285107,0,0.68179732863,4.74016416703,4.74016416703,4.74016416693,4.74016416693,4.74016416693,4.74016416693,4.74016416688,4.74016416688,4.74016416683,3.12943077342,4.74016416682,4.74016416689,4.74016416689,3.52127792592,4.39700210222,3.10381956521,4.74016416681,4.74016416681,4.74016416691,4.74016416691,4.74016416691,2.61286167243,3.71527941393,4.74016416681,4.74016416681,4.740164166824,4.740164166824,4.7401641668,4.7401641668,3.78914394641,4.74016416765,4.74016416707,4.74016416707,4.74016416707,4.74016416664,4.74016416664,4.74016416711,3.99569782843,4.38859052143,4.74016416703,2.25153959408,4.76636900628,4.76636900628,4.76636900628,4.06931866737,4.26565460345,4.24671889335,4.63305447673,4.96026655173,4.96026655171,4.96026655171,3.49643714021,3.71190129807,3.28886604907,3.10550269507,2.23825957887,1.15295324195,4.69808667985,4.96026655225,4.96026655225,4.30190635128,3.99153643568,3.16700867948,4.96026655205,4.96026655235,4.96026655208,4.96026655208,4.96026655208,4.96026655215,4.96026655215,4.96026655215,4.96026655225,4.96026655215,4.51067778515,4.96026655205,4.96026655205,4.96026655205,4.33374570234,4.96026655185,4.81581948405,4.60062954705,4.49235929095,4.96026655234,4.96026655234,5.98110591387,6.41104863717,6.41104863717,6.41104863717,6.41104863717,6.41104863717,6.41104863698,6.41104863698,6.41104863688,6.41104863688,6.41104863688,6.41104863688,6.41104863726,6.41104863726,6.41104863696,6.31337204666,6.18230476571,6.41104863691,3.94060532628,6.41104863748,5.97585071916,6.41104863748,6.41104863748,5.37473763637,6.41104863757,6.41104863767,6.41104863767,6.41104863752,6.41104863752,6.411048637577,6.411048637577,6.41104863753,5.69433371673,6.41104863702,6.41104863725,6.41104863725,6.41104863705,5.97839943932,5.51927258945,6.41104863732,6.41104863762,6.41104863762,4.24679770302,5.67784659782,6.41104863698,6.41104863698,6.41104863688,4.97636501822,5.3305100654,6.4110486369,6.4110486369,6.41104863692,6.41104863692,6.3730962719,6.4110486369,6.4110486374,6.4110486374,6.34108791247,6.41104863747,6.41104863747,5.75924167247,1.63862900427,3.35310093177
"t7",4.45630483044,6.50618446964,0.68179732863,0,5.2892357856,5.2892357856,5.2892357855,5.2892357855,5.2892357855,5.2892357855,5.28923578545,5.28923578545,5.2892357854,3.67850239199,5.28923578539,5.28923578546,5.28923578546,4.07034954449,4.94607372079,3.65289118378,5.28923578538,5.28923578538,5.28923578548,5.28923578548,5.28923578548,3.161933291,4.2643510325,5.28923578538,5.28923578538,5.289235785394,5.289235785394,5.28923578537,5.28923578537,4.33821556498,5.28923578622,5.28923578564,5.28923578564,5.28923578564,5.28923578521,5.28923578521,5.28923578568,4.544769447,4.93766214,5.2892357856,2.80061121265,5.31544062485,5.31544062485,5.31544062485,4.61839028594,4.81472622202,4.79579051192,5.1821260953,5.5093381703,5.50933817028,5.50933817028,4.04550875878,4.26097291664,3.83793766764,3.65457431364,2.78733119744,1.70202486052,5.24715829842,5.50933817082,5.50933817082,4.85097796985,4.54060805425,3.71608029805,5.50933817062,5.50933817092,5.50933817065,5.50933817065,5.50933817065,5.50933817072,5.50933817072,5.50933817072,5.50933817082,5.50933817072,5.05974940372,5.50933817062,5.50933817062,5.50933817062,4.88281732091,5.50933817042,5.36489110262,5.14970116562,5.04143090952,5.50933817091,5.50933817091,6.53017753244,6.96012025574,6.96012025574,6.96012025574,6.96012025574,6.96012025574,6.96012025555,6.96012025555,6.96012025545,6.96012025545,6.96012025545,6.96012025545,6.96012025583,6.96012025583,6.96012025553,6.86244366523,6.73137638428,6.96012025548,4.48967694485,6.96012025605,6.52492233773,6.96012025605,6.96012025605,5.92380925494,6.96012025614,6.96012025624,6.96012025624,6.96012025609,6.96012025609,6.960120256147,6.960120256147,6.9601202561,6.2434053353,6.96012025559,6.96012025582,6.96012025582,6.96012025562,6.52747105789,6.06834420802,6.96012025589,6.96012025619,6.96012025619,4.79586932159,6.22691821639,6.96012025555,6.96012025555,6.96012025545,5.52543663679,5.87958168397,6.96012025547,6.96012025547,6.96012025549,6.96012025549,6.92216789047,6.96012025547,6.96012025597,6.96012025597,6.89015953104,6.96012025604,6.96012025604,6.30831329104,2.18770062284,3.90217255034
"t136",7.79488681104,9.84476645024,4.74016416703,5.2892357856,0,0.2055221566,2.2808212805,2.2808212805,2.4438683725,2.4438683725,2.44386837245,2.44386837245,2.4438683724,2.54584267299,4.15657606639,4.15657606646,4.15657606646,2.93768982549,3.81341400179,2.52023146478,4.15657606638,4.15657606638,4.15657606648,4.15657606648,4.15657606648,4.723752898,5.8261706395,6.85105539238,6.85105539238,6.851055392394,6.851055392394,6.85105539237,6.85105539237,5.90003517198,6.85105539322,6.85105539264,6.85105539264,6.85105539264,6.85105539221,6.85105539221,6.85105539268,6.106589054,6.499481747,6.8510553926,6.13919319325,8.65402260545,8.65402260545,8.65402260545,7.95697226654,8.15330820262,8.13437249252,8.5207080759,8.8479201509,8.84792015088,8.84792015088,7.38409073938,7.59955489724,7.17651964824,6.99315629424,6.12591317804,5.04060684112,8.58574027902,8.84792015142,8.84792015142,8.18955995045,7.87919003485,7.05466227865,8.84792015122,8.84792015152,8.84792015125,8.84792015125,8.84792015125,8.84792015132,8.84792015132,8.84792015132,8.84792015142,8.84792015132,8.39833138432,8.84792015122,8.84792015122,8.84792015122,8.22139930151,8.84792015102,8.70347308322,8.48828314622,8.38001289012,8.84792015151,8.84792015151,9.86875951304,10.29870223634,10.29870223634,10.29870223634,10.29870223634,10.29870223634,10.29870223615,10.29870223615,10.29870223605,10.29870223605,10.29870223605,10.29870223605,10.29870223643,10.29870223643,10.29870223613,10.20102564583,10.06995836488,10.29870223608,7.82825892545,10.29870223665,9.86350431833,10.29870223665,10.29870223665,9.26239123554,10.29870223674,10.29870223684,10.29870223684,10.29870223669,10.29870223669,10.298702236747,10.298702236747,10.2987022367,9.5819873159,10.29870223619,10.29870223642,10.29870223642,10.29870223622,9.86605303849,9.40692618862,10.29870223649,10.29870223679,10.29870223679,8.13445130219,9.56550019699,10.29870223615,10.29870223615,10.29870223605,8.86401861739,9.21816366457,10.29870223607,10.29870223607,10.29870223609,10.29870223609,10.26074987107,10.29870223607,10.29870223657,10.29870223657,10.22874151164,10.29870223664,10.29870223664,9.64689527164,5.52628260344,7.24075453094
"t137",7.79488681104,9.84476645024,4.74016416703,5.2892357856,0.2055221566,0,2.2808212805,2.2808212805,2.4438683725,2.4438683725,2.44386837245,2.44386837245,2.4438683724,2.54584267299,4.15657606639,4.15657606646,4.15657606646,2.93768982549,3.81341400179,2.52023146478,4.15657606638,4.15657606638,4.15657606648,4.15657606648,4.15657606648,4.723752898,5.8261706395,6.85105539238,6.85105539238,6.851055392394,6.851055392394,6.85105539237,6.85105539237,5.90003517198,6.85105539322,6.85105539264,6.85105539264,6.85105539264,6.85105539221,6.85105539221,6.85105539268,6.106589054,6.499481747,6.8510553926,6.13919319325,8.65402260545,8.65402260545,8.65402260545,7.95697226654,8.15330820262,8.13437249252,8.5207080759,8.8479201509,8.84792015088,8.84792015088,7.38409073938,7.59955489724,7.17651964824,6.99315629424,6.12591317804,5.04060684112,8.58574027902,8.84792015142,8.84792015142,8.18955995045,7.87919003485,7.05466227865,8.84792015122,8.84792015152,8.84792015125,8.84792015125,8.84792015125,8.84792015132,8.84792015132,8.84792015132,8.84792015142,8.84792015132,8.39833138432,8.84792015122,8.84792015122,8.84792015122,8.22139930151,8.84792015102,8.70347308322,8.48828314622,8.38001289012,8.84792015151,8.84792015151,9.86875951304,10.29870223634,10.29870223634,10.29870223634,10.29870223634,10.29870223634,10.29870223615,10.29870223615,10.29870223605,10.29870223605,10.29870223605,10.29870223605,10.29870223643,10.29870223643,10.29870223613,10.20102564583,10.06995836488,10.29870223608,7.82825892545,10.29870223665,9.86350431833,10.29870223665,10.29870223665,9.26239123554,10.29870223674,10.29870223684,10.29870223684,10.29870223669,10.29870223669,10.298702236747,10.298702236747,10.2987022367,9.5819873159,10.29870223619,10.29870223642,10.29870223642,10.29870223622,9.86605303849,9.40692618862,10.29870223649,10.29870223679,10.29870223679,8.13445130219,9.56550019699,10.29870223615,10.29870223615,10.29870223605,8.86401861739,9.21816366457,10.29870223607,10.29870223607,10.29870223609,10.29870223609,10.26074987107,10.29870223607,10.29870223657,10.29870223657,10.22874151164,10.29870223664,10.29870223664,9.64689527164,5.52628260344,7.24075453094
"t132",7.79488681094,9.84476645014,4.74016416693,5.2892357855,2.2808212805,2.2808212805,0,0.2601088984,2.4438683724,2.4438683724,2.44386837235,2.44386837235,2.4438683723,2.54584267289,4.15657606629,4.15657606636,4.15657606636,2.93768982539,3.81341400169,2.52023146468,4.15657606628,4.15657606628,4.15657606638,4.15657606638,4.15657606638,4.7237528979,5.8261706394,6.85105539228,6.85105539228,6.851055392294,6.851055392294,6.85105539227,6.85105539227,5.90003517188,6.85105539312,6.85105539254,6.85105539254,6.85105539254,6.85105539211,6.85105539211,6.85105539258,6.1065890539,6.4994817469,6.8510553925,6.13919319315,8.65402260535,8.65402260535,8.65402260535,7.95697226644,8.15330820252,8.13437249242,8.5207080758,8.8479201508,8.84792015078,8.84792015078,7.38409073928,7.59955489714,7.17651964814,6.99315629414,6.12591317794,5.04060684102,8.58574027892,8.84792015132,8.84792015132,8.18955995035,7.87919003475,7.05466227855,8.84792015112,8.84792015142,8.84792015115,8.84792015115,8.84792015115,8.84792015122,8.84792015122,8.84792015122,8.84792015132,8.84792015122,8.39833138422,8.84792015112,8.84792015112,8.84792015112,8.22139930141,8.84792015092,8.70347308312,8.48828314612,8.38001289002,8.84792015141,8.84792015141,9.86875951294,10.29870223624,10.29870223624,10.29870223624,10.29870223624,10.29870223624,10.29870223605,10.29870223605,10.29870223595,10.29870223595,10.29870223595,10.29870223595,10.29870223633,10.29870223633,10.29870223603,10.20102564573,10.06995836478,10.29870223598,7.82825892535,10.29870223655,9.86350431823,10.29870223655,10.29870223655,9.26239123544,10.29870223664,10.29870223674,10.29870223674,10.29870223659,10.29870223659,10.298702236647,10.298702236647,10.2987022366,9.5819873158,10.29870223609,10.29870223632,10.29870223632,10.29870223612,9.86605303839,9.40692618852,10.29870223639,10.29870223669,10.29870223669,8.13445130209,9.56550019689,10.29870223605,10.29870223605,10.29870223595,8.86401861729,9.21816366447,10.29870223597,10.29870223597,10.29870223599,10.29870223599,10.26074987097,10.29870223597,10.29870223647,10.29870223647,10.22874151154,10.29870223654,10.29870223654,9.64689527154,5.52628260334,7.24075453084
"t133",7.79488681094,9.84476645014,4.74016416693,5.2892357855,2.2808212805,2.2808212805,0.2601088984,0,2.4438683724,2.4438683724,2.44386837235,2.44386837235,2.4438683723,2.54584267289,4.15657606629,4.15657606636,4.15657606636,2.93768982539,3.81341400169,2.52023146468,4.15657606628,4.15657606628,4.15657606638,4.15657606638,4.15657606638,4.7237528979,5.8261706394,6.85105539228,6.85105539228,6.851055392294,6.851055392294,6.85105539227,6.85105539227,5.90003517188,6.85105539312,6.85105539254,6.85105539254,6.85105539254,6.85105539211,6.85105539211,6.85105539258,6.1065890539,6.4994817469,6.8510553925,6.13919319315,8.65402260535,8.65402260535,8.65402260535,7.95697226644,8.15330820252,8.13437249242,8.5207080758,8.8479201508,8.84792015078,8.84792015078,7.38409073928,7.59955489714,7.17651964814,6.99315629414,6.12591317794,5.04060684102,8.58574027892,8.84792015132,8.84792015132,8.18955995035,7.87919003475,7.05466227855,8.84792015112,8.84792015142,8.84792015115,8.84792015115,8.84792015115,8.84792015122,8.84792015122,8.84792015122,8.84792015132,8.84792015122,8.39833138422,8.84792015112,8.84792015112,8.84792015112,8.22139930141,8.84792015092,8.70347308312,8.48828314612,8.38001289002,8.84792015141,8.84792015141,9.86875951294,10.29870223624,10.29870223624,10.29870223624,10.29870223624,10.29870223624,10.29870223605,10.29870223605,10.29870223595,10.29870223595,10.29870223595,10.29870223595,10.29870223633,10.29870223633,10.29870223603,10.20102564573,10.06995836478,10.29870223598,7.82825892535,10.29870223655,9.86350431823,10.29870223655,10.29870223655,9.26239123544,10.29870223664,10.29870223674,10.29870223674,10.29870223659,10.29870223659,10.298702236647,10.298702236647,10.2987022366,9.5819873158,10.29870223609,10.29870223632,10.29870223632,10.29870223612,9.86605303839,9.40692618852,10.29870223639,10.29870223669,10.29870223669,8.13445130209,9.56550019689,10.29870223605,10.29870223605,10.29870223595,8.86401861729,9.21816366447,10.29870223597,10.29870223597,10.29870223599,10.29870223599,10.26074987097,10.29870223597,10.29870223647,10.29870223647,10.22874151154,10.29870223654,10.29870223654,9.64689527154,5.52628260334,7.24075453084
"t103",7.79488681094,9.84476645014,4.74016416693,5.2892357855,2.4438683725,2.4438683725,2.4438683724,2.4438683724,0,0.6047098698,1.90145405075,1.90145405075,1.9014540507,2.54584267289,4.15657606629,4.15657606636,4.15657606636,2.93768982539,3.81341400169,2.52023146468,4.15657606628,4.15657606628,4.15657606638,4.15657606638,4.15657606638,4.7237528979,5.8261706394,6.85105539228,6.85105539228,6.851055392294,6.851055392294,6.85105539227,6.85105539227,5.90003517188,6.85105539312,6.85105539254,6.85105539254,6.85105539254,6.85105539211,6.85105539211,6.85105539258,6.1065890539,6.4994817469,6.8510553925,6.13919319315,8.65402260535,8.65402260535,8.65402260535,7.95697226644,8.15330820252,8.13437249242,8.5207080758,8.8479201508,8.84792015078,8.84792015078,7.38409073928,7.59955489714,7.17651964814,6.99315629414,6.12591317794,5.04060684102,8.58574027892,8.84792015132,8.84792015132,8.18955995035,7.87919003475,7.05466227855,8.84792015112,8.84792015142,8.84792015115,8.84792015115,8.84792015115,8.84792015122,8.84792015122,8.84792015122,8.84792015132,8.84792015122,8.39833138422,8.84792015112,8.84792015112,8.84792015112,8.22139930141,8.84792015092,8.70347308312,8.48828314612,8.38001289002,8.84792015141,8.84792015141,9.86875951294,10.29870223624,10.29870223624,10.29870223624,10.29870223624,10.29870223624,10.29870223605,10.29870223605,10.29870223595,10.29870223595,10.29870223595,10.29870223595,10.29870223633,10.29870223633,10.29870223603,10.20102564573,10.06995836478,10.29870223598,7.82825892535,10.29870223655,9.86350431823,10.29870223655,10.29870223655,9.26239123544,10.29870223664,10.29870223674,10.29870223674,10.29870223659,10.29870223659,10.298702236647,10.298702236647,10.2987022366,9.5819873158,10.29870223609,10.29870223632,10.29870223632,10.29870223612,9.86605303839,9.40692618852,10.29870223639,10.29870223669,10.29870223669,8.13445130209,9.56550019689,10.29870223605,10.29870223605,10.29870223595,8.86401861729,9.21816366447,10.29870223597,10.29870223597,10.29870223599,10.29870223599,10.26074987097,10.29870223597,10.29870223647,10.29870223647,10.22874151154,10.29870223654,10.29870223654,9.64689527154,5.52628260334,7.24075453084
"t104",7.79488681094,9.84476645014,4.74016416693,5.2892357855,2.4438683725,2.4438683725,2.4438683724,2.4438683724,0.6047098698,0,1.90145405075,1.90145405075,1.9014540507,2.54584267289,4.15657606629,4.15657606636,4.15657606636,2.93768982539,3.81341400169,2.52023146468,4.15657606628,4.15657606628,4.15657606638,4.15657606638,4.15657606638,4.7237528979,5.8261706394,6.85105539228,6.85105539228,6.851055392294,6.851055392294,6.85105539227,6.85105539227,5.90003517188,6.85105539312,6.85105539254,6.85105539254,6.85105539254,6.85105539211,6.85105539211,6.85105539258,6.1065890539,6.4994817469,6.8510553925,6.13919319315,8.65402260535,8.65402260535,8.65402260535,7.95697226644,8.15330820252,8.13437249242,8.5207080758,8.8479201508,8.84792015078,8.84792015078,7.38409073928,7.59955489714,7.17651964814,6.99315629414,6.12591317794,5.04060684102,8.58574027892,8.84792015132,8.84792015132,8.18955995035,7.87919003475,7.05466227855,8.84792015112,8.84792015142,8.84792015115,8.84792015115,8.84792015115,8.84792015122,8.84792015122,8.84792015122,8.84792015132,8.84792015122,8.39833138422,8.84792015112,8.84792015112,8.84792015112,8.22139930141,8.84792015092,8.70347308312,8.48828314612,8.38001289002,8.84792015141,8.84792015141,9.86875951294,10.29870223624,10.29870223624,10.29870223624,10.29870223624,10.29870223624,10.29870223605,10.29870223605,10.29870223595,10.29870223595,10.29870223595,10.29870223595,10.29870223633,10.29870223633,10.29870223603,10.20102564573,10.06995836478,10.29870223598,7.82825892535,10.29870223655,9.86350431823,10.29870223655,10.29870223655,9.26239123544,10.29870223664,10.29870223674,10.29870223674,10.29870223659,10.29870223659,10.298702236647,10.298702236647,10.2987022366,9.5819873158,10.29870223609,10.29870223632,10.29870223632,10.29870223612,9.86605303839,9.40692618852,10.29870223639,10.29870223669,10.29870223669,8.13445130209,9.56550019689,10.29870223605,10.29870223605,10.29870223595,8.86401861729,9.21816366447,10.29870223597,10.29870223597,10.29870223599,10.29870223599,10.26074987097,10.29870223597,10.29870223647,10.29870223647,10.22874151154,10.29870223654,10.29870223654,9.64689527154,5.52628260334,7.24075453084
