"accepted_species","F1.1/1"
"t43",NA
"t44",0.63904327592902
"t30",-0.871451383051499
"t31",NA
"t56",NA
"t57",NA
"t17",NA
"t18",NA
"t67",NA
"t68",NA
"t95",NA
"t96",NA
"t32",-1.14817150424596
"t35",0.854840297196059
"t8",0.552396169475984
"t9",-0.434344782717849
"t45",-1.6325078592164
"t46",-1.24036489388067
"t11",1.32482229803663
"t97",0.438069508908519
"t98",1.15900577940272
"t1",0.061520722070827
"t2",-0.00276726755185442
"t41",0.552312481731885
"t42",1.00299994402077
"t73",2.08548521311891
"t74",1.50646848930654
"t58",2.18643065399896
"t38",1.7673656570286
"t81",1.23733509021885
"t82",1.82089297313305
"t22",1.25276477967762
"t16",2.29471368861954
"t13",1.85988540882318
"t54",0.835585287147901
"t55",1.66214719476584
"t99",1.05599727609413
"t100",0.744241652781301
"t19",0.321244894770308
"t91",0.123053458422787
"t92",-0.0938379784713798
"t29",-0.250644299717014
"t71",0.0487312176897498
"t72",0.401151799663099
"t66",1.65401447364725
"t12",-0.812392262789902
"t20",-0.666252252510045
"t69",0.343324072628352
"t70",0.502171846544633
"t53",0.206582250141538
"t77",-0.821885077771803
"t78",-0.805250380466984
"t3",-0.187231220826384
"t24",-0.516814276658813
"t83",0.508139859076316
"t84",0.362777131727137
"t25",1.16947682369503
"t26",0.951002651479395
"t14",-1.14384404558462
"t15",-0.747756415053369
"t47",-0.128480932686706
"t21",0.832201169993148
"t36",-1.07214272781454
"t37",-1.00376312420504
"t75",-0.670456096337587
"t76",0.0861634449078409
"t49",-0.461000281502596
"t50",-0.588959200784446
"t5",-0.395176022264368
"t93",-0.344929133975574
"t94",-0.259696543833846
"t85",1.6897631390347
"t86",0.0532220781272465
"t87",0.16250923337201
"t88",-0.814261689427606
"t64",-0.614088815533877
"t6",1.19752107208487
"t7",-0.657181514619607
"t59",0.00423338569083265
"t60",-0.570930976610132
"t48",0.138110199977359
"t33",1.43860401944855
"t61",-0.684032142300602
"t65",-0.0389741208128111
"t89",-0.947580418107454
"t90",-0.859535793698836
"t34",0.519396458932917
"t23",-0.501285642257017
"t27",0.00293594026009836
"t28",0.953112623663617
"t51",-1.02742174008782
"t52",-0.0901583583585372
"t62",-1.4147645500883
"t63",-0.452458919606741
"t10",-0.455116690258844
"t79",-0.869573251604409
"t80",-0.663817632169751
"t4",-0.280890713415051
"t39",-0.49315643036177
"t40",-0.118500303175928
