"","t2","t4","t121","t122","t24","t22","t32","t85","t86","t31","t117","t118","t99","t43","t67","t68","t69","t70","t54","t88","t89","t144","t145","t100","t148","t149","t66","t56","t57","t119","t120","t18","t40","t93","t94","t80","t16","t101","t102","t103","t20","t27","t77","t78","t49","t50","t55","t61","t62","t63","t79","t87","t110","t125","t126","t138","t139","t71","t23","t39","t58","t59","t53","t104","t105","t106","t128","t129","t97","t98","t46","t64","t130","t131","t90","t91","t45","t37","t83","t84","t48","t17","t14","t11","t12","t13","t29","t30","t136","t137","t127","t60","t140","t141","t113","t142","t143","t15","t25","t26","t21","t72","t73","t19","t123","t124","t81","t82","t28","t132","t133","t114","t92","t38","t51","t52","t35","t41","t42","t36","t47","t107","t146","t147","t108","t109","t9","t10","t134","t135","t75","t95","t96","t3","t7","t8","t33","t34","t74","t115","t116","t76","t44","t111","t112","t65","t5","t6","t1"
"t2",0,0.83747458437,7.16729841419,7.16729841419,7.16729841339,7.16729841429,6.43745142881,7.16729841411,7.12112332331,6.68421016909,7.16729841409,7.16729841409,7.16729841409,7.1672984141,7.1672984139,6.56294662883,6.87465918742,6.69610471002,6.77913726834,7.16729841384,7.16729841384,7.16729841394,7.16729841394,7.167298414,7.167298413961,7.167298413961,7.167298414,6.8965817228,7.1672984139,7.1672984139,7.1672984139,4.9480072765,7.1672984142,7.1672984138,7.1672984138,7.1672984138,7.1672984141,7.1672984135,7.16729841348,7.16729841348,5.19675089408,6.00420226628,7.16729841408,7.16729841408,6.37172433818,7.16729841422,7.16729841423,7.16729841417,7.16729841414,7.16729841414,7.16729841408,6.63645215641,7.16729841408,7.16729841408,7.16729841408,7.16729841408,7.16729841408,6.559073973,7.16729841418,7.16729841398,6.89186579148,7.16729841388,7.16729841393,7.16729841393,7.16729841384,7.02576148944,7.16729841383,7.16729841383,7.1501583891,7.1672984139,7.12743478807,6.64729382367,7.16729841397,7.16729841397,7.15058658287,7.11034059377,6.99631171357,7.16729841367,7.16729841388,7.16729841388,7.16729841398,7.16729841348,5.39276618628,3.71705476938,2.98635496036,3.45036165009,6.63111266579,6.99435749479,7.1672984147,7.1672984147,7.16729841469,7.16729841459,7.16729841469,7.16729841469,7.16729841469,7.1672984142,7.1672984142,5.75465056179,5.78113588419,6.26864305779,5.70550519859,7.16729841499,7.16729841499,5.56617598079,7.16729841469,7.16729841469,7.16729841501,7.16729841501,7.16729841481,7.16729841449,7.16729841449,7.16729841449,7.16729841459,6.79169572059,6.46863758699,6.57213567359,7.16729841479,5.98126492681,7.08225641299,7.16729841409,7.16729841459,7.16729841449,7.16729841454,7.16729841454,7.16729841459,7.16729841459,2.53869907068,7.16729841428,7.16729841428,7.16729841428,7.16729841428,6.71036419974,7.16729841438,0.79549190318,1.75462664468,2.37992611988,7.16729841449,5.82678709539,7.16729841477,7.16729841477,7.16729841477,7.16729841477,7.16729841457,7.16729841467,7.16729841467,7.16729841467,1.67044374239,1.73844126559,3.149976299
"t4",0.83747458437,0,6.515315309,6.515315309,6.5153153082,6.5153153091,5.78546832362,6.51531530892,6.46914021812,6.0322270639,6.5153153089,6.5153153089,6.5153153089,6.51531530891,6.51531530871,5.91096352364,6.22267608223,6.04412160483,6.12715416315,6.51531530865,6.51531530865,6.51531530875,6.51531530875,6.51531530881,6.515315308771,6.515315308771,6.51531530881,6.24459861761,6.51531530871,6.51531530871,6.51531530871,4.29602417131,6.51531530901,6.51531530861,6.51531530861,6.51531530861,6.51531530891,6.51531530831,6.51531530829,6.51531530829,4.54476778889,5.35221916109,6.51531530889,6.51531530889,5.71974123299,6.51531530903,6.51531530904,6.51531530898,6.51531530895,6.51531530895,6.51531530889,5.98446905122,6.51531530889,6.51531530889,6.51531530889,6.51531530889,6.51531530889,5.90709086781,6.51531530899,6.51531530879,6.23988268629,6.51531530869,6.51531530874,6.51531530874,6.51531530865,6.37377838425,6.51531530864,6.51531530864,6.49817528391,6.51531530871,6.47545168288,5.99531071848,6.51531530878,6.51531530878,6.49860347768,6.45835748858,6.34432860838,6.51531530848,6.51531530869,6.51531530869,6.51531530879,6.51531530829,4.74078308109,3.69025880479,2.95955899577,3.4235656855,6.6043167012,6.9675615302,7.14050245011,7.14050245011,7.1405024501,7.14050245,7.1405024501,7.1405024501,7.1405024501,7.14050244961,7.14050244961,5.7278545972,5.7543399196,6.2418470932,5.678709234,7.1405024504,7.1405024504,5.5393800162,7.1405024501,7.1405024501,7.14050245042,7.14050245042,7.14050245022,7.1405024499,7.1405024499,7.1405024499,7.14050245,6.764899756,6.4418416224,6.545339709,7.1405024502,5.95446896222,7.0554604484,7.1405024495,7.14050245,7.1405024499,7.14050244995,7.14050244995,7.14050245,7.14050245,2.51190310609,7.14050244969,7.14050244969,7.14050244969,7.14050244969,6.68356823515,7.14050244979,0.92637722695,1.88551196845,2.51081144365,7.29818373826,5.95767241916,7.29818373854,7.29818373854,7.29818373854,7.29818373854,7.29818373834,7.29818373844,7.29818373844,7.29818373844,1.80132906616,1.86932658936,3.71652277797
"t121",7.16729841419,6.515315309,0,0.3000015236,3.6961435948,4.1912827023,3.46143571682,4.19128270212,4.14510761132,3.7081944571,4.1912827021,4.1912827021,4.1912827021,4.34011883189,4.34011883169,3.73576704662,4.04747960521,3.86892512781,3.95195768613,4.34011883163,4.34011883163,4.34011883173,4.34011883173,4.34011883179,4.340118831751,4.340118831751,4.34011883179,4.06940214059,4.34011883169,4.34011883169,4.34011883169,4.83790141229,7.05719254999,7.05719254959,7.05719254959,7.05719254959,7.05719254989,7.05719254929,7.05719254927,7.05719254927,5.16548757471,5.97293894691,7.13603509471,7.13603509471,6.34046101881,7.13603509485,7.13603509486,7.1360350948,7.13603509477,7.13603509477,7.13603509471,6.60518883704,7.13603509471,7.13603509471,7.13603509471,7.13603509471,7.13603509471,6.52781065363,7.13603509481,7.13603509461,6.86060247211,7.13603509451,7.13603509456,7.13603509456,7.13603509447,6.99449817007,7.13603509446,7.13603509446,7.11889506973,7.13603509453,7.0961714687,6.6160305043,7.1360350946,7.1360350946,7.1193232635,7.0790772744,6.9650483942,7.1360350943,7.13603509451,7.13603509451,7.13603509461,7.13603509411,5.36150286691,10.02008263461,9.28938282559,9.75338951532,12.93414053102,13.29738536002,13.47032627993,13.47032627993,13.47032627992,13.47032627982,13.47032627992,13.47032627992,13.47032627992,13.47032627943,13.47032627943,12.05767842702,12.08416374942,12.57167092302,12.00853306382,13.47032628022,13.47032628022,11.86920384602,13.47032627992,13.47032627992,13.47032628024,13.47032628024,13.47032628004,13.47032627972,13.47032627972,13.47032627972,13.47032627982,13.09472358582,12.77166545222,12.87516353882,13.47032628002,12.28429279204,13.38528427822,13.47032627932,13.47032627982,13.47032627972,13.47032627977,13.47032627977,13.47032627982,13.47032627982,8.84172693591,13.47032627951,13.47032627951,13.47032627951,13.47032627951,13.01339206497,13.47032627961,7.25620105677,8.21533579827,8.84063527347,13.62800756808,12.28749624898,13.62800756836,13.62800756836,13.62800756836,13.62800756836,13.62800756816,13.62800756826,13.62800756826,13.62800756826,8.13115289598,8.19915041918,10.04634660779
"t122",7.16729841419,6.515315309,0.3000015236,0,3.6961435948,4.1912827023,3.46143571682,4.19128270212,4.14510761132,3.7081944571,4.1912827021,4.1912827021,4.1912827021,4.34011883189,4.34011883169,3.73576704662,4.04747960521,3.86892512781,3.95195768613,4.34011883163,4.34011883163,4.34011883173,4.34011883173,4.34011883179,4.340118831751,4.340118831751,4.34011883179,4.06940214059,4.34011883169,4.34011883169,4.34011883169,4.83790141229,7.05719254999,7.05719254959,7.05719254959,7.05719254959,7.05719254989,7.05719254929,7.05719254927,7.05719254927,5.16548757471,5.97293894691,7.13603509471,7.13603509471,6.34046101881,7.13603509485,7.13603509486,7.1360350948,7.13603509477,7.13603509477,7.13603509471,6.60518883704,7.13603509471,7.13603509471,7.13603509471,7.13603509471,7.13603509471,6.52781065363,7.13603509481,7.13603509461,6.86060247211,7.13603509451,7.13603509456,7.13603509456,7.13603509447,6.99449817007,7.13603509446,7.13603509446,7.11889506973,7.13603509453,7.0961714687,6.6160305043,7.1360350946,7.1360350946,7.1193232635,7.0790772744,6.9650483942,7.1360350943,7.13603509451,7.13603509451,7.13603509461,7.13603509411,5.36150286691,10.02008263461,9.28938282559,9.75338951532,12.93414053102,13.29738536002,13.47032627993,13.47032627993,13.47032627992,13.47032627982,13.47032627992,13.47032627992,13.47032627992,13.47032627943,13.47032627943,12.05767842702,12.08416374942,12.57167092302,12.00853306382,13.47032628022,13.47032628022,11.86920384602,13.47032627992,13.47032627992,13.47032628024,13.47032628024,13.47032628004,13.47032627972,13.47032627972,13.47032627972,13.47032627982,13.09472358582,12.77166545222,12.87516353882,13.47032628002,12.28429279204,13.38528427822,13.47032627932,13.47032627982,13.47032627972,13.47032627977,13.47032627977,13.47032627982,13.47032627982,8.84172693591,13.47032627951,13.47032627951,13.47032627951,13.47032627951,13.01339206497,13.47032627961,7.25620105677,8.21533579827,8.84063527347,13.62800756808,12.28749624898,13.62800756836,13.62800756836,13.62800756836,13.62800756836,13.62800756816,13.62800756826,13.62800756826,13.62800756826,8.13115289598,8.19915041918,10.04634660779
"t24",7.16729841339,6.5153153082,3.6961435948,3.6961435948,0,4.1912827015,3.46143571602,4.19128270132,4.14510761052,3.7081944563,4.1912827013,4.1912827013,4.1912827013,4.34011883109,4.34011883089,3.73576704582,4.04747960441,3.86892512701,3.95195768533,4.34011883083,4.34011883083,4.34011883093,4.34011883093,4.34011883099,4.340118830951,4.340118830951,4.34011883099,4.06940213979,4.34011883089,4.34011883089,4.34011883089,4.83790141149,7.05719254919,7.05719254879,7.05719254879,7.05719254879,7.05719254909,7.05719254849,7.05719254847,7.05719254847,5.16548757391,5.97293894611,7.13603509391,7.13603509391,6.34046101801,7.13603509405,7.13603509406,7.136035094,7.13603509397,7.13603509397,7.13603509391,6.60518883624,7.13603509391,7.13603509391,7.13603509391,7.13603509391,7.13603509391,6.52781065283,7.13603509401,7.13603509381,6.86060247131,7.13603509371,7.13603509376,7.13603509376,7.13603509367,6.99449816927,7.13603509366,7.13603509366,7.11889506893,7.13603509373,7.0961714679,6.6160305035,7.1360350938,7.1360350938,7.1193232627,7.0790772736,6.9650483934,7.1360350935,7.13603509371,7.13603509371,7.13603509381,7.13603509331,5.36150286611,10.02008263381,9.28938282479,9.75338951452,12.93414053022,13.29738535922,13.47032627913,13.47032627913,13.47032627912,13.47032627902,13.47032627912,13.47032627912,13.47032627912,13.47032627863,13.47032627863,12.05767842622,12.08416374862,12.57167092222,12.00853306302,13.47032627942,13.47032627942,11.86920384522,13.47032627912,13.47032627912,13.47032627944,13.47032627944,13.47032627924,13.47032627892,13.47032627892,13.47032627892,13.47032627902,13.09472358502,12.77166545142,12.87516353802,13.47032627922,12.28429279124,13.38528427742,13.47032627852,13.47032627902,13.47032627892,13.47032627897,13.47032627897,13.47032627902,13.47032627902,8.84172693511,13.47032627871,13.47032627871,13.47032627871,13.47032627871,13.01339206417,13.47032627881,7.25620105597,8.21533579747,8.84063527267,13.62800756728,12.28749624818,13.62800756756,13.62800756756,13.62800756756,13.62800756756,13.62800756736,13.62800756746,13.62800756746,13.62800756746,8.13115289518,8.19915041838,10.04634660699
"t22",7.16729841429,6.5153153091,4.1912827023,4.1912827023,4.1912827015,0,3.21290765652,3.94275464182,3.89657955102,3.4596663968,3.9427546418,3.9427546418,3.9427546418,4.34011883199,4.34011883179,3.73576704672,4.04747960531,3.86892512791,3.95195768623,4.34011883173,4.34011883173,4.34011883183,4.34011883183,4.34011883189,4.340118831851,4.340118831851,4.34011883189,4.06940214069,4.34011883179,4.34011883179,4.34011883179,4.83790141239,7.05719255009,7.05719254969,7.05719254969,7.05719254969,7.05719254999,7.05719254939,7.05719254937,7.05719254937,5.16548757481,5.97293894701,7.13603509481,7.13603509481,6.34046101891,7.13603509495,7.13603509496,7.1360350949,7.13603509487,7.13603509487,7.13603509481,6.60518883714,7.13603509481,7.13603509481,7.13603509481,7.13603509481,7.13603509481,6.52781065373,7.13603509491,7.13603509471,6.86060247221,7.13603509461,7.13603509466,7.13603509466,7.13603509457,6.99449817017,7.13603509456,7.13603509456,7.11889506983,7.13603509463,7.0961714688,6.6160305044,7.1360350947,7.1360350947,7.1193232636,7.0790772745,6.9650483943,7.1360350944,7.13603509461,7.13603509461,7.13603509471,7.13603509421,5.36150286701,10.02008263471,9.28938282569,9.75338951542,12.93414053112,13.29738536012,13.47032628003,13.47032628003,13.47032628002,13.47032627992,13.47032628002,13.47032628002,13.47032628002,13.47032627953,13.47032627953,12.05767842712,12.08416374952,12.57167092312,12.00853306392,13.47032628032,13.47032628032,11.86920384612,13.47032628002,13.47032628002,13.47032628034,13.47032628034,13.47032628014,13.47032627982,13.47032627982,13.47032627982,13.47032627992,13.09472358592,12.77166545232,12.87516353892,13.47032628012,12.28429279214,13.38528427832,13.47032627942,13.47032627992,13.47032627982,13.47032627987,13.47032627987,13.47032627992,13.47032627992,8.84172693601,13.47032627961,13.47032627961,13.47032627961,13.47032627961,13.01339206507,13.47032627971,7.25620105687,8.21533579837,8.84063527357,13.62800756818,12.28749624908,13.62800756846,13.62800756846,13.62800756846,13.62800756846,13.62800756826,13.62800756836,13.62800756836,13.62800756836,8.13115289608,8.19915041928,10.04634660789
"t32",6.43745142881,5.78546832362,3.46143571682,3.46143571682,3.46143571602,3.21290765652,0,2.4068796401,2.3607045493,1.96382875372,2.80787525552,2.80787525552,2.80787525552,3.61027184651,3.61027184631,3.00592006124,3.31763261983,3.13907814243,3.22211070075,3.61027184625,3.61027184625,3.61027184635,3.61027184635,3.61027184641,3.610271846371,3.610271846371,3.61027184641,3.33955515521,3.61027184631,3.61027184631,3.61027184631,4.10805442691,6.32734556461,6.32734556421,6.32734556421,6.32734556421,6.32734556451,6.32734556391,6.32734556389,6.32734556389,4.43564058933,5.24309196153,6.40618810933,6.40618810933,5.61061403343,6.40618810947,6.40618810948,6.40618810942,6.40618810939,6.40618810939,6.40618810933,5.87534185166,6.40618810933,6.40618810933,6.40618810933,6.40618810933,6.40618810933,5.79796366825,6.40618810943,6.40618810923,6.13075548673,6.40618810913,6.40618810918,6.40618810918,6.40618810909,6.26465118469,6.40618810908,6.40618810908,6.38904808435,6.40618810915,6.36632448332,5.88618351892,6.40618810922,6.40618810922,6.38947627812,6.34923028902,6.23520140882,6.40618810892,6.40618810913,6.40618810913,6.40618810923,6.40618810873,4.63165588153,9.29023564923,8.55953584021,9.02354252994,12.20429354564,12.56753837464,12.74047929455,12.74047929455,12.74047929454,12.74047929444,12.74047929454,12.74047929454,12.74047929454,12.74047929405,12.74047929405,11.32783144164,11.35431676404,11.84182393764,11.27868607844,12.74047929484,12.74047929484,11.13935686064,12.74047929454,12.74047929454,12.74047929486,12.74047929486,12.74047929466,12.74047929434,12.74047929434,12.74047929434,12.74047929444,12.36487660044,12.04181846684,12.14531655344,12.74047929464,11.55444580666,12.65543729284,12.74047929394,12.74047929444,12.74047929434,12.74047929439,12.74047929439,12.74047929444,12.74047929444,8.11187995053,12.74047929413,12.74047929413,12.74047929413,12.74047929413,12.28354507959,12.74047929423,6.52635407139,7.48548881289,8.11078828809,12.8981605827,11.5576492636,12.89816058298,12.89816058298,12.89816058298,12.89816058298,12.89816058278,12.89816058288,12.89816058288,12.89816058288,7.4013059106,7.4693034338,9.31649962241
"t85",7.16729841411,6.51531530892,4.19128270212,4.19128270212,4.19128270132,3.94275464182,2.4068796401,0,1.0558659346,2.69367573902,3.53772224082,3.53772224082,3.53772224082,4.34011883181,4.34011883161,3.73576704654,4.04747960513,3.86892512773,3.95195768605,4.34011883155,4.34011883155,4.34011883165,4.34011883165,4.34011883171,4.340118831671,4.340118831671,4.34011883171,4.06940214051,4.34011883161,4.34011883161,4.34011883161,4.83790141221,7.05719254991,7.05719254951,7.05719254951,7.05719254951,7.05719254981,7.05719254921,7.05719254919,7.05719254919,5.16548757463,5.97293894683,7.13603509463,7.13603509463,6.34046101873,7.13603509477,7.13603509478,7.13603509472,7.13603509469,7.13603509469,7.13603509463,6.60518883696,7.13603509463,7.13603509463,7.13603509463,7.13603509463,7.13603509463,6.52781065355,7.13603509473,7.13603509453,6.86060247203,7.13603509443,7.13603509448,7.13603509448,7.13603509439,6.99449816999,7.13603509438,7.13603509438,7.11889506965,7.13603509445,7.09617146862,6.61603050422,7.13603509452,7.13603509452,7.11932326342,7.07907727432,6.96504839412,7.13603509422,7.13603509443,7.13603509443,7.13603509453,7.13603509403,5.36150286683,10.02008263453,9.28938282551,9.75338951524,12.93414053094,13.29738535994,13.47032627985,13.47032627985,13.47032627984,13.47032627974,13.47032627984,13.47032627984,13.47032627984,13.47032627935,13.47032627935,12.05767842694,12.08416374934,12.57167092294,12.00853306374,13.47032628014,13.47032628014,11.86920384594,13.47032627984,13.47032627984,13.47032628016,13.47032628016,13.47032627996,13.47032627964,13.47032627964,13.47032627964,13.47032627974,13.09472358574,12.77166545214,12.87516353874,13.47032627994,12.28429279196,13.38528427814,13.47032627924,13.47032627974,13.47032627964,13.47032627969,13.47032627969,13.47032627974,13.47032627974,8.84172693583,13.47032627943,13.47032627943,13.47032627943,13.47032627943,13.01339206489,13.47032627953,7.25620105669,8.21533579819,8.84063527339,13.628007568,12.2874962489,13.62800756828,13.62800756828,13.62800756828,13.62800756828,13.62800756808,13.62800756818,13.62800756818,13.62800756818,8.1311528959,8.1991504191,10.04634660771
"t86",7.12112332331,6.46914021812,4.14510761132,4.14510761132,4.14510761052,3.89657955102,2.3607045493,1.0558659346,0,2.64750064822,3.49154715002,3.49154715002,3.49154715002,4.29394374101,4.29394374081,3.68959195574,4.00130451433,3.82275003693,3.90578259525,4.29394374075,4.29394374075,4.29394374085,4.29394374085,4.29394374091,4.293943740871,4.293943740871,4.29394374091,4.02322704971,4.29394374081,4.29394374081,4.29394374081,4.79172632141,7.01101745911,7.01101745871,7.01101745871,7.01101745871,7.01101745901,7.01101745841,7.01101745839,7.01101745839,5.11931248383,5.92676385603,7.08986000383,7.08986000383,6.29428592793,7.08986000397,7.08986000398,7.08986000392,7.08986000389,7.08986000389,7.08986000383,6.55901374616,7.08986000383,7.08986000383,7.08986000383,7.08986000383,7.08986000383,6.48163556275,7.08986000393,7.08986000373,6.81442738123,7.08986000363,7.08986000368,7.08986000368,7.08986000359,6.94832307919,7.08986000358,7.08986000358,7.07271997885,7.08986000365,7.04999637782,6.56985541342,7.08986000372,7.08986000372,7.07314817262,7.03290218352,6.91887330332,7.08986000342,7.08986000363,7.08986000363,7.08986000373,7.08986000323,5.31532777603,9.97390754373,9.24320773471,9.70721442444,12.88796544014,13.25121026914,13.42415118905,13.42415118905,13.42415118904,13.42415118894,13.42415118904,13.42415118904,13.42415118904,13.42415118855,13.42415118855,12.01150333614,12.03798865854,12.52549583214,11.96235797294,13.42415118934,13.42415118934,11.82302875514,13.42415118904,13.42415118904,13.42415118936,13.42415118936,13.42415118916,13.42415118884,13.42415118884,13.42415118884,13.42415118894,13.04854849494,12.72549036134,12.82898844794,13.42415118914,12.23811770116,13.33910918734,13.42415118844,13.42415118894,13.42415118884,13.42415118889,13.42415118889,13.42415118894,13.42415118894,8.79555184503,13.42415118863,13.42415118863,13.42415118863,13.42415118863,12.96721697409,13.42415118873,7.21002596589,8.16916070739,8.79446018259,13.5818324772,12.2413211581,13.58183247748,13.58183247748,13.58183247748,13.58183247748,13.58183247728,13.58183247738,13.58183247738,13.58183247738,8.0849778051,8.1529753283,10.00017151691
"t31",6.68421016909,6.0322270639,3.7081944571,3.7081944571,3.7081944563,3.4596663968,1.96382875372,2.69367573902,2.64750064822,0,3.0546339958,3.0546339958,3.0546339958,3.85703058679,3.85703058659,3.25267880152,3.56439136011,3.38583688271,3.46886944103,3.85703058653,3.85703058653,3.85703058663,3.85703058663,3.85703058669,3.857030586651,3.857030586651,3.85703058669,3.58631389549,3.85703058659,3.85703058659,3.85703058659,4.35481316719,6.57410430489,6.57410430449,6.57410430449,6.57410430449,6.57410430479,6.57410430419,6.57410430417,6.57410430417,4.68239932961,5.48985070181,6.65294684961,6.65294684961,5.85737277371,6.65294684975,6.65294684976,6.6529468497,6.65294684967,6.65294684967,6.65294684961,6.12210059194,6.65294684961,6.65294684961,6.65294684961,6.65294684961,6.65294684961,6.04472240853,6.65294684971,6.65294684951,6.37751422701,6.65294684941,6.65294684946,6.65294684946,6.65294684937,6.51140992497,6.65294684936,6.65294684936,6.63580682463,6.65294684943,6.6130832236,6.1329422592,6.6529468495,6.6529468495,6.6362350184,6.5959890293,6.4819601491,6.6529468492,6.65294684941,6.65294684941,6.65294684951,6.65294684901,4.87841462181,9.53699438951,8.80629458049,9.27030127022,12.45105228592,12.81429711492,12.98723803483,12.98723803483,12.98723803482,12.98723803472,12.98723803482,12.98723803482,12.98723803482,12.98723803433,12.98723803433,11.57459018192,11.60107550432,12.08858267792,11.52544481872,12.98723803512,12.98723803512,11.38611560092,12.98723803482,12.98723803482,12.98723803514,12.98723803514,12.98723803494,12.98723803462,12.98723803462,12.98723803462,12.98723803472,12.61163534072,12.28857720712,12.39207529372,12.98723803492,11.80120454694,12.90219603312,12.98723803422,12.98723803472,12.98723803462,12.98723803467,12.98723803467,12.98723803472,12.98723803472,8.35863869081,12.98723803441,12.98723803441,12.98723803441,12.98723803441,12.53030381987,12.98723803451,6.77311281167,7.73224755317,8.35754702837,13.14491932298,11.80440800388,13.14491932326,13.14491932326,13.14491932326,13.14491932326,13.14491932306,13.14491932316,13.14491932316,13.14491932316,7.64806465088,7.71606217408,9.56325836269
