"","turnover.rates","eps.values","transition.rates"
"1",0.349137171404436,0.124038062989712,NA
"2",0.749622696312144,0.101771492743865,0.47983014001511
"3",0.619261814747006,0.455801473697647,0.574792287778109
"4",0.158493475057185,0.524782869964838,0.837557496735826
"5",0.349137171404436,0.124038062989712,0.79418630967848
"6",0.749622696312144,0.101771492743865,NA
"7",0.619261814747006,0.455801473697647,0.54798225662671
"8",0.158493475057185,0.524782869964838,0.720932963537052
"9",0.349137171404436,0.124038062989712,0.778402824187651
"10",0.749622696312144,0.101771492743865,0.129615182289854
"11",0.619261814747006,0.455801473697647,NA
"12",0.158493475057185,0.524782869964838,0.192236168310046
"13",0.349137171404436,0.124038062989712,0.0205598569009453
"14",0.749622696312144,0.101771492743865,0.0311638296116143
"15",0.619261814747006,0.455801473697647,0.667257998604327
"16",0.158493475057185,0.524782869964838,NA
