accepted_species,Medicinal
Cryptolepis sinensis,1.0
Gynochthodes phyllireoides,0.0
Galianthe valerianoides,0.0
Morinda pacifica,
Dischidia rhodantha,0.0
Gynochthodes calciphila,0.0
Tassadia kamaensis,0.0
Lasianthus gardneri,0.0
Pseudodiplospora andamanica,0.0
Dimetia capitellata,1.0
Crucianella exasperata,0.0
Kuepferia masonii,0.0
Sisyranthus barbatus,0.0
Payera bakeriana,0.0
Randia tafallana,0.0
Rustia costaricensis,0.0
Araujia herzogii,0.0
Parapentas setigera,0.0
Philibertia multiflora,0.0
Philibertia volcanensis,0.0
Randia tetracantha,1.0
Appunia morindoides,
Exallage auricularia,1.0
× Hoodiotriche atlantica,0.0
Calciphila galgalensis,0.0
Rudgea sessilis,0.0
Neocouma parviflora,0.0
Exallage perhispida,0.0
Elaeagia myriantha,0.0
Clarkella nana,0.0
Gentianella benedictae,0.0
Arcytophyllum cachirense,
Gentianella cerina,0.0
Thliphthisa mazanderanica,0.0
Gentianella pernettyoides,0.0
Sarcolobus merrillii,0.0
Gentianella centamalensis,0.0
Gentianella chrysosphaera,0.0
Stenostomum multinerve,0.0
Gentianella florida,0.0
Gentianella oranensis,0.0
Ladenbergia macrocarpa,1.0
Arcytophyllum peruvianum,0.0
Cionura erecta,1.0
Gentianella antarctica,0.0
Stenotis brevipes,0.0
Kibatalia macrophylla,1.0
Vincetoxicum caffrum,0.0
Vincetoxicum flanaganii,1.0
Vincetoxicum arabicum,1.0
Orbea pulchella,0.0
Stenaria butterwickiae,0.0
Vincetoxicum yonakuniense,0.0
Vincetoxicum himalaicum,0.0
Vincetoxicum forrestii,
Vincetoxicum cinerascens,0.0
Ophiorrhiza microcephala,0.0
Oldenlandia peduncularis,0.0
Oldenlandia lechleriana,0.0
Pyrostria montana,0.0
Sabicea oblongifolia,
Mesechites angustifolius,0.0
Ophiorrhiza yangchunensis,0.0
Pyrostria tulearensis,0.0
Sabicea apocynacea,0.0
Paracephaelis cinerea,0.0
Ophiorrhiza ridsdalei,0.0
Arachnothryx ginetteae,
Gentiana meiantha,0.0
Chassalia petitiana,0.0
Arachnothryx thiemei,0.0
Chassalia subherbacea,0.0
Arachnothryx izabalensis,0.0
Chassalia chrysoclada,0.0
Arachnothryx villosa,0.0
Eumachia abrupta,0.0
Eumachia ovoidea,0.0
Eumachia viridicalyx,0.0
Coffea kapakata,0.0
Leptopetalum foetidum,0.0
Ridsdalea attopevensis,0.0
Coffea myrtifolia,0.0
Zygostigma australe,1.0
Bobea myrtoides,
Guettarda odorata,0.0
Bobea timonioides,0.0
Oxyceros kunstleri,0.0
Oxyceros rugulosus,1.0
Rytigynia nigerica,0.0
Odontadenia semidigyna,1.0
Ruehssia paraibana,0.0
Forsteronia linearis,
Adolphoduckea maynensis,1.0
Rytigynia congesta,0.0
Ruehssia troyana,0.0
Coutaportla ghiesbreghtiana,0.0
Chomelia bella,0.0
Chomelia longituba,0.0
Ruehssia weddellii,0.0
Carpacoce heteromorpha,0.0
Schultesia guianensis,1.0
Ditassa buntingii,
Paracarphalea angulata,0.0
Ditassa colellae,0.0
Ditassa longicaulis,0.0
Oxypetalum polyanthum,0.0
Saldinia boiviniana,0.0
Urceola densiflora,0.0
Tarenna stellulata,0.0
Oxypetalum hoehnei,0.0
Rubia tenuissima,0.0
Tarenna maingayi,0.0
Asclepias brevicuspis,0.0
Deianira cordifolia,0.0
Pseudolachnostoma brasiliense,0.0
Eustoma russellianum,0.0
Rauvolfia hookeri,1.0
Leptostigma reptans,0.0
Sherbournia millenii,0.0
Frasera gypsicola,0.0
Amphidasya ambigua,0.0
Mandevilla longiflora,1.0
Mandevilla bahiensis,
Atractocarpus benthamianus,0.0
Dolichopentas lindenioides,0.0
Mandevilla petraea,1.0
Melodinus vitiensis,0.0
Pittoniotis protracta,0.0
Atractocarpus fitzalanii,
Cyclophyllum fragrans,0.0
Atractocarpus obscurinervius,0.0
Cynanchum malampayae,0.0
Vallaris indecora,1.0
Afrocanthium keniense,1.0
Catunaregam oocarpa,0.0
Telosma procumbens,1.0
Catunaregam longispina,1.0
Cynanchum antsiranense,0.0
Cynanchum vanlessenii,0.0
Afrocanthium pseudorandii,1.0
Cynanchum daltonii,1.0
Ceropegia tenuior,0.0
Retiniphyllum laxiflorum,0.0
Plocama jolana,0.0
Neanotis gracilis,1.0
Neanotis oxyphylla,0.0
Ceropegia neo-omissa,0.0
Swertia macrosperma,0.0
Ceropegia montiphila,0.0
Kadua nukuhivensis,
Kadua degeneri,0.0
Psychotria mariniana,0.0
Meyna pubescens,1.0
Exochaenium perparvum,0.0
Psychotria welwitschii,0.0
Psychotria sellowiana,0.0
Psychotria rosmarinifolia,0.0
Psychotria srilankensis,0.0
Psychotria semperflorens,0.0
Psychotria andapae,0.0
Psychotria ratovoarisonii,0.0
Exochaenium oliganthum,0.0
Larryleachia picta,0.0
Psychotria luzoniensis,1.0
Psychotria rubropedicellata,0.0
Psychotria chonantha,0.0
Larryleachia marlothii,1.0
Psychotria ankafinensis,0.0
Psychotria holtzii,
Psychotria ankarensis,0.0
Psychotria nilgiriensis,1.0
Quaqua aurea,0.0
Manettia bangii,0.0
Gaertnera madagascariensis,0.0
Asperula pulchella,0.0
Empogona macrophylla,0.0
Desmidorchis adenensis,0.0
Ferdinandusa elliptica,0.0
Minaria micromeria,0.0
Ferdinandusa speciosa,0.0
Ochreinauclea missionis,1.0
Cyanoneuron cyaneum,0.0
Ixora vandersticheleorum,0.0
Canscora tetraptera,0.0
Huernia blyderiverensis,0.0
Tinadendron kajewskii,0.0
Bremeria trichophlebia,0.0
Pseudopyxis heterophylla,0.0
Cynanchica pyrenaica,0.0
Hedyotis ramarowii,0.0
Landolphia jumellei,0.0
Amphiasma divaricatum,0.0
Hedyotis gentianifolia,0.0
Hedyotis bourdillonii,0.0
Crusea megalocarpa,
Tabernaemontana hystrix,0.0
Gongronemopsis tenacissima,1.0
Edrastima trinervia,0.0
Paranotis pterospora,0.0
Scleromitrion pinifolium,
Funastrum clausum,1.0
Nauclea gilletii,0.0
Guettardella ioensis,0.0
Symphyllophyton sucreanum,0.0
Sericanthe auriculata,0.0
Ochrosia moorei,0.0
Palicourea muscosa,0.0
Palicourea cyanococca,0.0
Palicourea blepharophora,1.0
Palicourea reticulata,0.0
Secamone schimperiana,
Palicourea campyloneuroides,0.0
Neuburgia novocaledonica,
Ibatia cumanensis,0.0
Palicourea imthurniana,0.0
Palicourea octocuspis,0.0
Palicourea rhodothamna,0.0
Palicourea trichophora,0.0
Suberanthus pungens,0.0
Palicourea amplectens,
Palicourea cymosa,
Richardia pectidifolia,0.0
Lachnostoma uribei,0.0
Palicourea aschersoniana,0.0
Palicourea anisopoda,0.0
Palicourea piresii,0.0
Diplolepis viridis,
Simira salvadorensis,0.0
Paederia farinosa,0.0
Cordiera pilosa,0.0
Simira corumbensis,0.0
Martensianthus viticellus,0.0
Matelea diversifolia,0.0
Pauridiantha dewevrei,1.0
Pauridiantha floribunda,0.0
Tripterospermum lanceolatum,
Canthium ciliatum,
Stephanotis volubilis,1.0
Spermacoce kirkii,0.0
Spermacoce aristeguietana,
Jobinia connivens,0.0
Aidia congesta,0.0
Spermacoce multiflora,0.0
Spermacoce filifolia,1.0
Spermacoce bangweolensis,0.0
Pentopetia grevei,0.0
Aidia bakeri,0.0
Leichhardtia brevis,0.0
Leichhardtia paulforsteri,0.0
Vangueriella laxiflora,0.0
Vangueriella olacifolia,0.0
Pachycarpus grantii,0.0
Augusta rivalis,1.0
Pachycarpus scaber,
Rennellia condensa,0.0
Aspidoglossum delagoense,0.0
Psydrax lamprophyllus,0.0
Psydrax approximatus,0.0
Gynochthodes polyneura,0.0
Timonius finlaysonianus,0.0
Timonius scabriflorus,0.0
Cryptolepis javanica,0.0
Cryptolepis socotrana,0.0
Gynochthodes trimera,
Psydrax splendens,0.0
Lasianthus wightianus,0.0
Prestonia cayennensis,0.0
Pavetta nova-guineensis,1.0
Celiantha chimantensis,0.0
Lasianthus hispidulus,
Geniostoma kaalae,0.0
Helia alata,1.0
Philibertia suberecta,
Phyllanthera grayi,0.0
Knoxia hedyotoidea,0.0
Philibertia subnivea,0.0
Phyllopentas ulugurica,0.0
Leptadenia lanceolata,1.0
Exallage cristata,1.0
Exallage buruensis,0.0
Alibertia patinoi,1.0
Rothmannia engleriana,1.0
Exallage insularis,
Hyperacanthus perrieri,0.0
Exallage pachycarpa,0.0
Halenia asclepiadea,0.0
Dolichocarpa spermacocoides,0.0
Prismatomeris beccariana,0.0
Gentianella astonii,0.0
Gentianella lythroides,0.0
Gentianella lilliputiana,0.0
Sicyocarpus cordifolius,1.0
Gentianella tarapacana,0.0
Gentianella riojae,0.0
Carissa tetramera,1.0
Wendlandia longidens,0.0
Stenostomum abbreviatum,
Gentianella dielsiana,0.0
Gentianella graminea,0.0
Gentianella gunniana,0.0
Gentianella albidocoerulea,0.0
Gentianella × macrocalyx,0.0
Gentianella barringtonensis,0.0
Stenostomum lucidum,
Gentianella radicata,0.0
Tournefortiopsis dependens,0.0
Vincetoxicum belostemma,0.0
Dolianthus subalpinus,0.0
Vincetoxicum badium,0.0
Vincetoxicum rotundifolium,1.0
Gonzalagunia asperula,
Vincetoxicum adnatum,0.0
Vincetoxicum leschenaultii,0.0
Vincetoxicum wangii,0.0
Vincetoxicum capparidifolium,0.0
Molongum laxum,0.0
Vincetoxicum aristolochioides,0.0
Vincetoxicum laxiforme,0.0
Triflorensia ixoroides,0.0
Vincetoxicum henryanum,0.0
Diodia barbata,0.0
Orbea semota,0.0
Ophiorrhiza longibracteata,0.0
Cruciata pedemontana,0.0
Ophiorrhiza robbrechtii,0.0
Posoqueria latifolia,1.0
Pyrostria cochinchinensis,0.0
Ophiorrhiza exigua,0.0
Sabicea gabonica,0.0
Praravinia quadribracteolata,0.0
Praravinia glabra,0.0
Arachnothryx euryphylla,0.0
Arachnothryx scabra,0.0
Gentiana clarkei,0.0
Arachnothryx chimboracensis,0.0
Chassalia javanica,0.0
Sipanea biflora,0.0
Ridsdalea nigrescens,0.0
Chamaeclitandra henriquesiana,0.0
Cascabela pinifolia,0.0
Chthamalia ojadapantha,0.0
Lisianthius silenifolius,0.0
Lisianthius skinneri,0.0
Graciemoriana gracieae,0.0
Ruehssia pickelii,0.0
Ruehssia serpentina,0.0
Xanthophytum semiorbiculare,0.0
Chomelia caurensis,0.0
Mycetia tonkinensis,
Calycosia lageniformis,
Mycetia hirsuta,0.0
Urceola laevis,0.0
Tarenna monosperma,1.0
Tarenna wrayi,0.0
Tarenna precidantenna,0.0
Agouticarpa curviflora,0.0
Schradera monantha,0.0
Coccocypselum capitatum,1.0
Kutchubaea oocarpa,0.0
Coptosperma madagascariense,0.0
Peruviasclepias aliciae,0.0
Aspidonepsis flava,0.0
Oncinotis glabrata,1.0
Isertia longifolia,0.0
Atrostemma riparium,0.0
Mandevilla acutiloba,0.0
Mandevilla illustris,1.0
Cynanchum foetidum,0.0
Cynanchum socotranum,0.0
Peponidium densiflorum,0.0
Cynanchum humbert-capuronii,0.0
Afrocanthium gilfillanii,0.0
Cynanchum fimbricoronum,
Cynanchum junciforme,
Telosma cordata,
Mitrasacme squamigera,0.0
Swertia alata,1.0
Fischeria billbergiana,0.0
Ceropegia brevipedicellata,0.0
Coptophyllum fulvum,0.0
Ceriscoides curranii,0.0
Coptophyllum simalurense,0.0
Ceropegia coddii,
Exochaenium macropterum,0.0
Psychotria charlotteana,
Psychotria sagittalis,0.0
Psychotria camptopus,0.0
Galium cliftonsmithii,0.0
Psychotria thailandensis,0.0
Psychotria atsinanana,0.0
Psychotria crispulifolia,0.0
Psychotria biaurita,0.0
Galium nuttallii,0.0
Coprosma kauensis,0.0
Desmidorchis foetida,0.0
Quaqua bayeriana,0.0
Minaria abortiva,0.0
Empogona bequaertii,0.0
Coprosma linariifolia,0.0
Brenania brieyi,1.0
Bremeria erectiloba,0.0
Alyxia fascicularis,0.0
Cynanchica carpatica,0.0
Landolphia subrepanda,1.0
Hypobathrum racemosum,1.0
Pleiocoryne fernandensis,0.0
Angadenia lindeniana,0.0
Hoya rundumensis,0.0
Mussaenda hirsutissima,1.0
Phylohydrax madagascariensis,0.0
Gongronemopsis philippinensis,0.0
Lacmellea floribunda,0.0
Benkara miquelii,0.0
Tabernaemontana capuronii,0.0
Tabernaemontana psorocarpa,1.0
Eumachia rotundifolia,0.0
Eumachia paupertina,0.0
Sericanthe chevalieri,0.0
Trachelospermum jasminoides,1.0
Palicourea zevallosii,0.0
Palicourea caerulea,1.0
Palicourea hyalina,0.0
Palicourea polymorpha,0.0
Aoranthe castaneofulva,0.0
Palicourea tinctoria,0.0
Ibatia elliptica,0.0
Palicourea violacea,1.0
Coussarea macrophylla,0.0
Palicourea obovata,
Palicourea nautensis,0.0
Richardia stellaris,0.0
Diplolepis myrtifolia,
Laubertia contorta,0.0
Baissea major,0.0
Matelea haitiensis,0.0
Pauridiantha insularis,0.0
Kailarsenia tentaculata,0.0
Sphinctanthus polycarpus,0.0
Stephanococcus crepinianus,0.0
Canthium armatum,0.0
Leichhardtia coronata,0.0
Leichhardtia rostrata,0.0
Jobinia campii,0.0
Pentopetia albicans,0.0
Leichhardtia rara,0.0
Leichhardtia glabrata,0.0
Spermacoce dimorpha,
Leichhardtia millariae,0.0
Spermacoce schumanniana,0.0
Catharanthus pusillus,1.0
Aspidoglossum dissimile,0.0
Pachycarpus robustus,0.0
Schmidtottia neglecta,0.0
Gonolobus aristolochiifolius,0.0
Nostolachma crassifolia,0.0
Galianthe angustifolia,0.0
Morinda morindoides,1.0
Gynochthodes grayi,0.0
Scolosanthus acanthodes,0.0
Psydrax arnoldianus,1.0
Himalrandia tetrasperma,1.0
Dischidia imbricata,1.0
Psydrax graciliflorus,0.0
Sabatia angularis,1.0
Gynochthodes suratmanii,0.0
Galianthe centranthoides,1.0
Dischidia mariae,0.0
Gynochthodes artensis,
Gynochthodes boninensis,0.0
Psydrax esirensis,0.0
Scyphostelma serpyllifolium,0.0
Vidalasia fusca,0.0
Pavetta capensis,1.0
