"accepted_species","Medicinal"
"Spermacoce_malacophylla",0
"Coffea_kapakata",0
"Aoranthe_castaneofulva",0
"Baissea_major",0
"Gentianella_pulla",0
"Metastelma_sepium",0
"Neonauclea_forsteri",1
"Urophyllum_annamense",0
"Rogiera_edwardsii",0
"Knoxia_lineata",0
"Centaurium_portense",0
"Eumachia_schmielei",0
"Scleromitrion_galioides",1
"Psychotria_nekouana",0
"Metastelma_sigmoideum",0
"Eumachia_novohiberiensis",NA
"Gynochthodes_shuanghuaensis",0
"Vincetoxicum_jacquemontianum",0
"Acranthera_didymocarpa",0
"Spermacoce_rotundifolia",0
"Ceropegia_shrirangii",0
"Gentianella_magnifica",0
"Matelea_vailiana",0
"Prismatomeris_khoonmengiana",1
"Chonemorpha_parviflora",0
"Strophanthus_hispidus",1
"Chomelia_recordii",0
"Catesbaea_grayi",0
"Neobertiera_gracilis",0
"Piaranthus_cornutus",0
"Tarenna_hosei",0
"Marsdenia_tirunelvelica",1
"Rauvolfia_cubana",0
"Urophyllum_panayense",0
"Urophyllum_cyphandrum",NA
"Deppea_amaranthoides",0
"Chiococca_multipedunculata",0
"Mitrasacme_stellata",0
"Staelia_culcita",NA
"Rondeletia_dolphinensis",0
"Cynanchum_appendiculatopsis",0
"Ceropegia_hermannii",0
"Ceropegia_filicorona",0
"Spigelia_xochiquetzalliana",0
"Psychotria_malchairii",NA
"Psychotria_calderi",0
"Psychotria_davisiana",NA
"Psychotria_condorensis",0
"Psychotria_revoluta",NA
"Galium_latoramosum",1
"Meyna_velutina",0
"Psychotria_magnistipula",0
"Galium_×_barcinonense",0
"Psychotria_rudis",0
"Galium_serpenticum",0
"Psychotria_alticola",0
"Manettia_badilloi",0
"Manettia_veronicoides",NA
"Coprosma_rhamnoides",0
"Ixora_woodii",0
"Alyxia_balansae",0
"Huernia_mccoyi",0
"Hillia_loranthoides",0
"Hoya_ormocensis",0
"Cynanchica_lipskyana",0
"Hedyotis_articularis",1
"Hedyotis_austrosinica",0
"Rauvolfia_nukuhivensis",0
"Chomelia_grandifolia",0
"Parsonsia_marginata",0
"Rutidea_hispida",0
"Macrocarpaea_harlingii",0
"Secamone_dequairei",0
"Edithcolea_grandis",0
"Pauridiantha_bridelioides",NA
"Dictyanthus_aeneus",0
"Spermacoce_debilis",NA
"Sebaea_rara",0
"Dischidia_albida",0
"Pavetta_murleensis",0
"Chironia_stokoei",0
"Microloma_penicillatum",0
"Keetia_abouabou",0
"Alstonia_mairei",1
"Mitreola_purpureonervia",0
"Rudgea_retiniphylloides",0
"Halenia_rusbyi",0
"Wendlandia_longipedicellata",0
"Pyrostria_ambrensis",0
"Ophiorrhiza_hirsutula",1
"Pyrostria_lobulata",0
"Sabicea_caminata",0
"Ophiorrhiza_schultzei",0
"Argostemma_coenosciadicum",0
"Argostemma_thaithongae",0
"Gentiana_durangensis",0
"Chassalia_ambodirianensis",NA
"Praravinia_teysmannii",0
"Portlandia_platantha",0
"Coelospermum_dasylobum",0
