"accepted_species","F1.1/1"
"t5",NA
"t6",-0.821769992198236
"t19",-0.844789711758761
"t20",0.480034768314559
"t29",-1.34115194535653
"t30",0.322773438899561
"t15",-0.0498012219160518
"t86",1.01483586083635
"t87",-0.220003578817106
"t41",0.657147430982376
"t24",-0.609430913576495
"t38",-1.4769580159664
"t39",-0.17420517012748
"t21",1.56658530390821
"t22",0.865563762715637
"t9",NA
"t8",NA
"t42",1.23169472279144
"t43",0.750517016513041
"t28",0.688857800488063
"t17",1.14822067547439
"t12",-0.31894105106556
"t77",0.0683838598979041
"t78",0.416242753093413
"t65",-0.485463796298879
"t54",0.943921728065049
"t55",-0.345753232928617
"t95",NA
"t96",-0.21464783551897
"t40",-0.982582789788337
"t74",0.649096922766805
"t75",-0.979133004796577
"t90",0.145076856303637
"t93",0.210858904192285
"t94",0.289393531443558
"t52",-0.826597536846561
"t14",1.74528207171718
"t63",1.92532075970011
"t64",NA
"t32",2.10511013764423
"t25",2.4952340395163
"t26",2.34368600308271
"t91",-0.181409289351395
"t92",-0.0621292012676328
"t57",-1.32968926471341
"t58",NA
"t7",-0.59544570049231
"t60",0.00308598697012681
"t61",2.08768868984611
"t49",1.87837232539216
"t50",0.508148439095821
"t72",-0.552606401110054
"t73",-0.478877385378548
"t70",-1.38570871797036
"t79",-0.0293998967814628
"t80",-0.508376940888351
"t44",-1.73514102152069
"t67",-0.432669025649792
"t66",-0.651850350106688
"t34",-0.366172983608183
"t82",-1.39798638337672
"t83",-0.634141077663535
"t36",-0.87271403879867
"t37",-1.36969455806565
"t1",-0.621361362061863
"t88",0.0183923584465257
"t89",-1.36644033972817
"t18",1.08514546124043
"t53",0.170174808071439
"t76",0.402115548343129
"t84",1.27960069568879
"t85",0.130957702145343
"t62",-0.710066622366302
"t97",0.392204107225325
"t98",-0.165173131888567
"t33",-0.0771908104318902
"t2",-0.937643609083203
"t3",NA
"t27",1.12755448872766
"t68",-0.584217037549391
"t69",-0.774296944073557
"t59",-0.0745635175569949
"t13",-0.295151914308417
"t47",-1.16273864633158
"t48",-2.15700153717783
"t16",-1.48514749345936
"t35",-1.00650718529953
"t99",NA
"t100",0.0131741131599911
"t81",NA
"t45",1.42646929830362
"t46",-0.570405355502848
"t4",1.26058906770435
"t31",1.35594685577772
"t51",NA
"t71",0.85561741231611
"t56",-0.111715140724599
"t23",-1.81322409690509
"t10",-1.57313117416507
"t11",-0.155361341917657
