,0,1,2,3,4,5,6,7,8,9,10,11,12,13
t24,8.1617775,8.339098,3.7832477,4.5711594,5.4079595,9.961294,6.04877,3.285535,3.6249912,6.895408,1.1687629,7.037265,4.0208554,4.3623247
t108,8.082393,8.355891,3.7224681,4.563433,5.3359733,9.875952,6.1035028,3.2200449,3.5816264,6.798697,1.2302608,6.971924,3.9614725,4.3657656
t109,8.150035,8.3334875,3.7660732,4.588123,5.382768,9.927807,6.0469494,3.2571464,3.6099741,6.8652973,1.1810652,7.043448,4.001318,4.375793
t22,8.164924,8.380258,3.8051813,4.5131893,5.4784636,10.017957,6.0728183,3.3361685,3.626631,6.954742,1.1626302,6.992338,4.097006,4.3279943
t2,8.441671,10.706487,3.1538892,3.692715,7.3261805,11.977586,7.129927,5.4680085,3.484308,9.049145,1.6882535,5.4403143,6.70647,5.0773892
t1,8.461653,10.779765,3.1417875,3.7037263,7.419638,12.049957,7.1848907,5.5398846,3.4440851,9.136724,1.6023948,5.3586826,6.7902417,5.016337
t120,8.113046,8.13752,3.6545708,4.711388,5.1578135,9.887809,6.0637665,3.1290448,3.5693147,6.6644883,1.1848648,7.0743127,3.6350527,4.4753313
t121,8.0233965,8.1245775,3.608369,4.750746,5.109054,9.921368,6.0559278,3.132948,3.561947,6.8286886,1.1525629,7.1218367,3.6267126,4.5294547
t102,8.1607,8.175165,3.6653483,4.8084545,5.080854,9.764447,5.9639935,3.0585804,3.5870268,6.755784,1.1566914,7.185561,3.6488044,4.523699
t103,8.069846,8.205585,3.6362858,4.8626056,5.0127416,9.776744,5.945142,3.0619318,3.6582766,6.844,1.1935425,7.1876445,3.6137054,4.5548015
t85,8.193638,8.055995,3.673331,4.7884545,5.136979,9.777772,5.9963117,3.0960119,3.661328,6.776326,1.044966,7.242214,3.549402,4.5202336
t116,8.145124,8.287792,3.706433,4.833608,5.046855,9.588888,5.872613,2.9480155,3.5102592,6.634229,1.232419,7.202494,3.7187903,4.5314436
t117,8.273021,8.315432,3.6071773,4.8526344,5.094527,9.667867,5.9313445,3.060235,3.4925952,6.698668,1.2202748,7.206823,3.7984316,4.623814
t101,8.273974,8.3144455,3.6338859,4.8456235,5.1018505,9.64825,5.9189143,3.0456853,3.4977958,6.664345,1.2120783,7.207662,3.8052766,4.6043053
t25,8.016451,8.14467,3.6231704,4.8238735,5.038212,9.875388,5.9901237,3.087957,3.633283,6.917824,1.1676219,7.167861,3.5770056,4.5428944
t50,8.185346,8.171088,3.7235475,4.7723937,5.134032,9.723284,5.9552937,3.0783434,3.6784914,6.603648,1.1072329,7.179529,3.6455872,4.4457984
t137,8.229223,8.235861,3.6945813,4.756302,5.130237,9.713485,6.032564,3.1487534,3.696755,6.501889,1.1691128,7.09548,3.7056813,4.4778633
t138,8.222818,8.205937,3.689754,4.8211327,5.075407,9.690212,5.963974,3.0768106,3.6856468,6.56095,1.1483716,7.16273,3.6406443,4.4862437
t64,9.777005,9.943904,13.489034,-2.061861,4.085056,-2.8889792,7.2983794,-2.008737,6.106512,5.7580037,0.33331147,6.1869154,2.377767,6.9465394
t76,9.705299,10.046771,13.439036,-1.997046,4.0279,-2.7813349,7.283688,-2.0746522,6.021006,5.719668,0.3799516,6.267466,2.4548216,7.0130987
t87,9.823036,10.030031,13.554683,-2.1193118,4.10505,-2.8002818,7.1937013,-1.9675287,6.1739993,5.858764,0.2980234,6.2804685,2.4703162,6.9235196
t88,9.803715,9.99765,13.512824,-2.059834,4.0357523,-2.8251758,7.2327747,-1.9596215,6.119773,5.7923236,0.36514866,6.2520185,2.4435663,6.996805
t81,9.804638,10.096783,13.507392,-2.0300279,3.9933295,-2.6997526,7.143636,-1.9387368,6.118394,5.8215313,0.39198652,6.3607354,2.5533571,7.050354
t125,9.850313,9.951618,13.550814,-2.099033,4.0386806,-2.8759298,7.2392316,-1.9174452,6.1679163,5.807686,0.36314058,6.2287145,2.4215968,6.995369
t126,9.787073,9.948941,13.497514,-2.054798,4.0160065,-2.890447,7.238529,-1.9889536,6.113948,5.8064256,0.38796535,6.21536,2.4075496,6.9969506
t111,9.899572,9.956732,13.592648,-2.124408,3.9545317,-2.8680334,7.194417,-1.8616889,6.218144,5.844738,0.43096507,6.2689514,2.462967,7.0805416
t82,9.627445,10.084424,13.329627,-1.8596256,3.8638725,-2.7461488,7.2414804,-2.1479754,5.940086,5.7134013,0.5331258,6.280161,2.469141,7.1462526
t129,9.620696,10.06963,13.399026,-1.9306173,3.8712301,-2.747317,7.1661406,-2.1321537,6.0194297,5.819188,0.49589342,6.292032,2.4809232,7.1304317
t130,9.652491,10.017777,13.396489,-1.9523107,3.9503856,-2.8090174,7.2447944,-2.1248128,5.991799,5.7367268,0.44899568,6.2429023,2.432737,7.0630207
t40,9.154015,8.461857,3.1870747,4.4479566,4.7524843,8.978956,6.6129975,2.4659734,3.0896327,5.506338,1.8730054,6.8187075,3.1201508,5.050665
t47,9.278427,8.5101795,3.236301,4.3945956,4.7021027,8.845623,6.667542,2.3624644,3.0067685,5.3743515,1.8373767,6.7663965,3.010116,5.165778
t123,9.308863,8.458909,3.1448333,4.4453144,4.749918,8.838447,6.727015,2.4159565,3.0669217,5.344353,1.9063548,6.8178606,3.047538,5.137843
t124,9.331697,8.4708,3.1928282,4.4314885,4.7350016,8.793356,6.676985,2.3447688,2.9925945,5.3041883,1.8934819,6.8077097,2.935323,5.2405686
t122,9.228134,8.512572,3.0783489,4.390598,4.700689,8.912452,6.6371584,2.4999154,3.089048,5.4216776,1.8916571,6.7754874,3.0850532,5.132603
t98,9.35036,8.550605,3.1521912,4.3555613,4.65454,8.794121,6.772846,2.4556994,3.0407112,5.30742,1.7834361,6.725313,3.0452175,5.173126
t49,9.204913,8.562846,3.2659855,4.344597,4.6501317,8.924343,6.610484,2.3511193,2.9802115,5.449805,1.8184009,6.7159185,3.0148802,5.149107
t119,6.0936284,9.560681,0.906026,8.802765,7.5732408,2.573628,4.7616286,5.6049457,4.5151196,7.438419,-1.2197765,6.2437344,6.6731977,2.8632302
t143,6.104133,9.483717,0.9819969,8.810301,7.6623487,2.4685836,4.8423758,5.582745,4.526562,7.212335,-1.2531021,6.3525467,6.6444974,2.908194
t144,6.072691,9.48698,0.9806221,8.746744,7.706986,2.521158,4.80294,5.5185857,4.4602127,7.273284,-1.2281969,6.3109345,6.5951667,2.8463469
t112,6.055042,9.56279,0.9098995,8.850798,7.7038083,2.472985,4.7849755,5.568229,4.4705253,7.2974834,-1.183233,6.293224,6.704248,2.951565
t113,6.0792446,9.522744,0.8967265,8.837367,7.671346,2.4903405,4.786362,5.557076,4.4519114,7.3477807,-1.1784942,6.221072,6.693234,2.9580894
t69,6.033861,9.548933,0.8756137,8.885306,7.609266,2.5649006,4.722941,5.5846257,4.507514,7.4028993,-1.2360959,6.195197,6.722348,3.0126486
t61,6.0765443,9.503458,0.9109229,8.918293,7.5642447,2.4252155,4.790147,5.6959662,4.605007,7.2783794,-1.2495915,6.2612777,6.7435656,3.0345976
t57,5.8796477,9.637788,0.87185484,8.944531,7.7571383,2.3892577,4.5692053,5.715821,4.5563893,7.3506813,-1.2236841,6.2845845,6.7640285,2.9766529
t74,5.9074535,9.629789,0.994347,8.9322405,7.743708,2.5317817,4.64347,5.6363416,4.6655693,7.283665,-1.3046423,6.432819,6.710006,2.9215214
t75,6.0039134,9.573413,0.9100152,8.904822,7.714536,2.3177814,4.789502,5.700316,4.5494914,7.17937,-1.0994152,6.338788,6.7870193,3.02922
t48,5.984129,9.60264,0.8566933,8.936568,7.631442,2.4936018,4.6521926,5.6911945,4.5357013,7.4114065,-1.2442461,6.229997,6.76626,3.0163267
t46,5.9672294,9.684042,0.87120026,8.873963,7.6875086,2.6640203,4.654651,5.5953717,4.5643954,7.3243194,-1.2882289,6.416286,6.709534,2.8807266
t11,8.4477005,11.080904,2.9630876,3.532534,7.413802,12.212343,7.329091,5.9139886,3.5474625,9.409954,2.2296836,5.4984345,7.162281,5.478807
t104,8.380305,11.176205,2.9285452,3.5276492,7.340633,12.307761,7.420649,6.11328,3.5320811,9.362248,2.2716858,5.513874,7.2633595,5.4964857
t105,8.440952,11.104937,2.990801,3.5765693,7.390752,12.292058,7.380954,6.05406,3.568585,9.339458,2.238122,5.4444737,7.203592,5.4547334
t70,8.415236,11.17889,2.9622397,3.5571992,7.4136252,12.339756,7.439485,6.1018476,3.6044703,9.38237,2.25833,5.4527683,7.2752185,5.5274057
t71,8.4120035,11.158632,2.9466455,3.5515456,7.388294,12.320605,7.427272,6.101322,3.5790768,9.380413,2.2855828,5.469065,7.2542953,5.507415
t86,8.325324,11.244066,2.885033,3.6636133,7.340227,12.443541,7.5926604,6.5123076,3.513951,9.225227,2.3685498,5.396242,7.313992,5.412801
t118,8.307229,11.244468,2.8772469,3.5926874,7.246823,12.397813,7.6288643,6.5076156,3.5559967,9.149639,2.366797,5.333479,7.2087483,5.370415
t139,8.2960415,11.219587,2.92291,3.6815052,7.2943516,12.4761,7.6379094,6.51986,3.5458531,9.177506,2.342776,5.3498964,7.248004,5.36489
t140,8.321086,11.248604,2.8802156,3.634549,7.3203316,12.423684,7.588599,6.47826,3.5199263,9.222618,2.366629,5.3942647,7.292421,5.415011
