"","t1","t2","t7","t105","t106","t9","t3","t122","t123","t134","t135","t20","t11","t12","t26","t124","t125","t99","t100","t55","t56","t42","t113","t114","t111","t112","t14","t40","t93","t109","t110","t94","t95","t96","t119","t120","t75","t76","t47","t31","t79","t80","t71","t72","t115","t116","t59","t52","t81","t82","t22","t54","t91","t107","t108","t43","t44","t41","t49","t85","t86","t60","t61","t130","t131","t92","t28","t30","t64","t65","t35","t66","t128","t129","t45","t48","t53","t103","t104","t70","t46","t32","t19","t4","t5","t6","t27","t37","t132","t133","t89","t90","t36","t117","t118","t34","t50","t51","t74","t77","t78","t101","t102","t69","t62","t63","t24","t25","t38","t39","t15","t33","t83","t84","t87","t88","t73","t29","t126","t127","t121","t8","t57","t58","t23","t21","t67","t68","t18","t13","t16","t17","t97","t98","t10"
"t1",0,3.373062872,5.18742010145,7.45750740475,7.45750740475,6.95435357305,3.64591997095,7.45750740388,7.45750740388,7.457507404461,7.457507404461,6.01731788915,5.36644637885,6.86464697775,7.45750740345,7.45750740371,7.45750740371,7.45750740366,7.45750740366,7.45750740365,7.45750740365,7.45750740365,7.45750740368,7.45750740368,7.45750740368,7.45750740368,7.45750740325,7.45750740368,7.45750740368,7.4575074037,7.4575074037,7.45750740378,7.45750740371,7.45750740371,7.45750740378,7.45750740378,7.45750740368,7.45750740368,7.45750740368,7.28867977138,7.45750740378,7.45750740378,7.45750740364,7.28491106574,7.45750740369,7.45750740369,7.45750740369,7.45750740368,7.45750740338,7.45750740338,6.06661725485,7.45750740335,7.45750740345,7.45750740343,7.45750740343,7.1275141631,7.4575074037,7.45750740365,7.45750740375,7.45750740365,7.45750740365,7.45750740371,7.45750740371,7.45750740373,7.45750740373,7.45750740371,6.31416419621,6.68361759315,7.45750740375,7.45750740375,6.89640144169,7.45750740369,7.45750740369,7.45750740369,7.32164960569,7.08496369532,7.45750740372,7.45750740362,7.45750740362,7.02069581483,7.45750740365,6.93153819295,7.00195060055,4.17169132705,4.38340509375,7.45750740345,7.45750740345,6.70404691338,7.457507403598,7.457507403598,7.45750740364,7.45750740364,7.45750740324,7.45750740345,7.45750740345,7.45750740405,7.45750740354,7.44188323134,7.45750740355,7.45750740362,7.45750740362,7.45750740365,7.45750740365,7.45750740365,7.03183650906,7.45750740416,6.24837901046,7.45750740366,7.45750740356,7.45750740356,6.15300661376,7.45750740406,7.45750740386,7.45750740386,7.45750740414,7.45750740414,7.45750740416,6.48110266296,7.45750740387,7.45750740387,7.45750740387,4.99441604026,7.45750740386,7.45750740386,7.45750740346,7.45750740369,7.45750740329,7.45750740329,5.87878263306,6.03650074675,5.55002130215,6.60704051725,7.26743531636,7.45750740395,4.9664559178
"t2",3.373062872,0,6.42731045545,8.69739775875,8.69739775875,8.19424392705,4.88581032495,8.69739775788,8.69739775788,8.697397758461,8.697397758461,7.25720824315,6.60633673285,8.10453733175,8.69739775745,8.69739775771,8.69739775771,8.69739775766,8.69739775766,8.69739775765,8.69739775765,8.69739775765,8.69739775768,8.69739775768,8.69739775768,8.69739775768,8.69739775725,8.69739775768,8.69739775768,8.6973977577,8.6973977577,8.69739775778,8.69739775771,8.69739775771,8.69739775778,8.69739775778,8.69739775768,8.69739775768,8.69739775768,8.52857012538,8.69739775778,8.69739775778,8.69739775764,8.52480141974,8.69739775769,8.69739775769,8.69739775769,8.69739775768,8.69739775738,8.69739775738,7.30650760885,8.69739775735,8.69739775745,8.69739775743,8.69739775743,8.3674045171,8.6973977577,8.69739775765,8.69739775775,8.69739775765,8.69739775765,8.69739775771,8.69739775771,8.69739775773,8.69739775773,8.69739775771,7.55405455021,7.92350794715,8.69739775775,8.69739775775,8.13629179569,8.69739775769,8.69739775769,8.69739775769,8.56153995969,8.32485404932,8.69739775772,8.69739775762,8.69739775762,8.26058616883,8.69739775765,8.17142854695,8.24184095455,5.41158168105,5.62329544775,8.69739775745,8.69739775745,7.94393726738,8.697397757598,8.697397757598,8.69739775764,8.69739775764,8.69739775724,8.69739775745,8.69739775745,8.69739775805,8.69739775754,8.68177358534,8.69739775755,8.69739775762,8.69739775762,8.69739775765,8.69739775765,8.69739775765,8.27172686306,8.69739775816,7.48826936446,8.69739775766,8.69739775756,8.69739775756,7.39289696776,8.69739775806,8.69739775786,8.69739775786,8.69739775814,8.69739775814,8.69739775816,7.72099301696,8.69739775787,8.69739775787,8.69739775787,6.23430639426,8.69739775786,8.69739775786,8.69739775746,8.69739775769,8.69739775729,8.69739775729,7.11867298706,7.27639110075,6.78991165615,7.84693087125,8.50732567036,8.69739775795,6.2063462718
"t7",5.18742010145,6.42731045545,0,3.8338664001,3.8338664001,3.3307125684,5.8898483223,9.70143575523,9.70143575523,9.701435755811,9.701435755811,8.2612462405,7.6103747302,9.1085753291,9.7014357548,9.70143575506,9.70143575506,9.70143575501,9.70143575501,9.701435755,9.701435755,9.701435755,9.70143575503,9.70143575503,9.70143575503,9.70143575503,9.7014357546,9.70143575503,9.70143575503,9.70143575505,9.70143575505,9.70143575513,9.70143575506,9.70143575506,9.70143575513,9.70143575513,9.70143575503,9.70143575503,9.70143575503,9.53260812273,9.70143575513,9.70143575513,9.70143575499,9.52883941709,9.70143575504,9.70143575504,9.70143575504,9.70143575503,9.70143575473,9.70143575473,8.3105456062,9.7014357547,9.7014357548,9.70143575478,9.70143575478,9.37144251445,9.70143575505,9.701435755,9.7014357551,9.701435755,9.701435755,9.70143575506,9.70143575506,9.70143575508,9.70143575508,9.70143575506,8.55809254756,8.9275459445,9.7014357551,9.7014357551,9.14032979304,9.70143575504,9.70143575504,9.70143575504,9.56557795704,9.32889204667,9.70143575507,9.70143575497,9.70143575497,9.26462416618,9.701435755,9.1754665443,9.2458789519,6.4156196784,6.6273334451,9.7014357548,9.7014357548,8.94797526473,9.701435754948,9.701435754948,9.70143575499,9.70143575499,9.70143575459,9.7014357548,9.7014357548,9.7014357554,9.70143575489,9.68581158269,9.7014357549,9.70143575497,9.70143575497,9.701435755,9.701435755,9.701435755,9.27576486041,9.70143575551,8.49230736181,9.70143575501,9.70143575491,9.70143575491,8.39693496511,9.70143575541,9.70143575521,9.70143575521,9.70143575549,9.70143575549,9.70143575551,8.72503101431,9.70143575522,9.70143575522,9.70143575522,7.23834439161,9.70143575521,9.70143575521,9.70143575481,9.70143575504,9.70143575464,9.70143575464,8.12271098441,8.2804290981,7.7939496535,8.8509688686,9.51136366771,9.7014357553,7.21038426915
"t105",7.45750740475,8.69739775875,3.8338664001,0,0.3883544934,4.7765369757,8.1599356256,11.97152305853,11.97152305853,11.971523059111,11.971523059111,10.5313335438,9.8804620335,11.3786626324,11.9715230581,11.97152305836,11.97152305836,11.97152305831,11.97152305831,11.9715230583,11.9715230583,11.9715230583,11.97152305833,11.97152305833,11.97152305833,11.97152305833,11.9715230579,11.97152305833,11.97152305833,11.97152305835,11.97152305835,11.97152305843,11.97152305836,11.97152305836,11.97152305843,11.97152305843,11.97152305833,11.97152305833,11.97152305833,11.80269542603,11.97152305843,11.97152305843,11.97152305829,11.79892672039,11.97152305834,11.97152305834,11.97152305834,11.97152305833,11.97152305803,11.97152305803,10.5806329095,11.971523058,11.9715230581,11.97152305808,11.97152305808,11.64152981775,11.97152305835,11.9715230583,11.9715230584,11.9715230583,11.9715230583,11.97152305836,11.97152305836,11.97152305838,11.97152305838,11.97152305836,10.82817985086,11.1976332478,11.9715230584,11.9715230584,11.41041709634,11.97152305834,11.97152305834,11.97152305834,11.83566526034,11.59897934997,11.97152305837,11.97152305827,11.97152305827,11.53471146948,11.9715230583,11.4455538476,11.5159662552,8.6857069817,8.8974207484,11.9715230581,11.9715230581,11.21806256803,11.971523058248,11.971523058248,11.97152305829,11.97152305829,11.97152305789,11.9715230581,11.9715230581,11.9715230587,11.97152305819,11.95589888599,11.9715230582,11.97152305827,11.97152305827,11.9715230583,11.9715230583,11.9715230583,11.54585216371,11.97152305881,10.76239466511,11.97152305831,11.97152305821,11.97152305821,10.66702226841,11.97152305871,11.97152305851,11.97152305851,11.97152305879,11.97152305879,11.97152305881,10.99511831761,11.97152305852,11.97152305852,11.97152305852,9.50843169491,11.97152305851,11.97152305851,11.97152305811,11.97152305834,11.97152305794,11.97152305794,10.39279828771,10.5505164014,10.0640369568,11.1210561719,11.78145097101,11.9715230586,9.48047157245
"t106",7.45750740475,8.69739775875,3.8338664001,0.3883544934,0,4.7765369757,8.1599356256,11.97152305853,11.97152305853,11.971523059111,11.971523059111,10.5313335438,9.8804620335,11.3786626324,11.9715230581,11.97152305836,11.97152305836,11.97152305831,11.97152305831,11.9715230583,11.9715230583,11.9715230583,11.97152305833,11.97152305833,11.97152305833,11.97152305833,11.9715230579,11.97152305833,11.97152305833,11.97152305835,11.97152305835,11.97152305843,11.97152305836,11.97152305836,11.97152305843,11.97152305843,11.97152305833,11.97152305833,11.97152305833,11.80269542603,11.97152305843,11.97152305843,11.97152305829,11.79892672039,11.97152305834,11.97152305834,11.97152305834,11.97152305833,11.97152305803,11.97152305803,10.5806329095,11.971523058,11.9715230581,11.97152305808,11.97152305808,11.64152981775,11.97152305835,11.9715230583,11.9715230584,11.9715230583,11.9715230583,11.97152305836,11.97152305836,11.97152305838,11.97152305838,11.97152305836,10.82817985086,11.1976332478,11.9715230584,11.9715230584,11.41041709634,11.97152305834,11.97152305834,11.97152305834,11.83566526034,11.59897934997,11.97152305837,11.97152305827,11.97152305827,11.53471146948,11.9715230583,11.4455538476,11.5159662552,8.6857069817,8.8974207484,11.9715230581,11.9715230581,11.21806256803,11.971523058248,11.971523058248,11.97152305829,11.97152305829,11.97152305789,11.9715230581,11.9715230581,11.9715230587,11.97152305819,11.95589888599,11.9715230582,11.97152305827,11.97152305827,11.9715230583,11.9715230583,11.9715230583,11.54585216371,11.97152305881,10.76239466511,11.97152305831,11.97152305821,11.97152305821,10.66702226841,11.97152305871,11.97152305851,11.97152305851,11.97152305879,11.97152305879,11.97152305881,10.99511831761,11.97152305852,11.97152305852,11.97152305852,9.50843169491,11.97152305851,11.97152305851,11.97152305811,11.97152305834,11.97152305794,11.97152305794,10.39279828771,10.5505164014,10.0640369568,11.1210561719,11.78145097101,11.9715230586,9.48047157245
"t9",6.95435357305,8.19424392705,3.3307125684,4.7765369757,4.7765369757,0,7.6567817939,11.46836922683,11.46836922683,11.468369227411,11.468369227411,10.0281797121,9.3773082018,10.8755088007,11.4683692264,11.46836922666,11.46836922666,11.46836922661,11.46836922661,11.4683692266,11.4683692266,11.4683692266,11.46836922663,11.46836922663,11.46836922663,11.46836922663,11.4683692262,11.46836922663,11.46836922663,11.46836922665,11.46836922665,11.46836922673,11.46836922666,11.46836922666,11.46836922673,11.46836922673,11.46836922663,11.46836922663,11.46836922663,11.29954159433,11.46836922673,11.46836922673,11.46836922659,11.29577288869,11.46836922664,11.46836922664,11.46836922664,11.46836922663,11.46836922633,11.46836922633,10.0774790778,11.4683692263,11.4683692264,11.46836922638,11.46836922638,11.13837598605,11.46836922665,11.4683692266,11.4683692267,11.4683692266,11.4683692266,11.46836922666,11.46836922666,11.46836922668,11.46836922668,11.46836922666,10.32502601916,10.6944794161,11.4683692267,11.4683692267,10.90726326464,11.46836922664,11.46836922664,11.46836922664,11.33251142864,11.09582551827,11.46836922667,11.46836922657,11.46836922657,11.03155763778,11.4683692266,10.9424000159,11.0128124235,8.18255315,8.3942669167,11.4683692264,11.4683692264,10.71490873633,11.468369226548,11.468369226548,11.46836922659,11.46836922659,11.46836922619,11.4683692264,11.4683692264,11.468369227,11.46836922649,11.45274505429,11.4683692265,11.46836922657,11.46836922657,11.4683692266,11.4683692266,11.4683692266,11.04269833201,11.46836922711,10.25924083341,11.46836922661,11.46836922651,11.46836922651,10.16386843671,11.46836922701,11.46836922681,11.46836922681,11.46836922709,11.46836922709,11.46836922711,10.49196448591,11.46836922682,11.46836922682,11.46836922682,9.00527786321,11.46836922681,11.46836922681,11.46836922641,11.46836922664,11.46836922624,11.46836922624,9.88964445601,10.0473625697,9.5608831251,10.6179023402,11.27829713931,11.4683692269,8.97731774075
"t3",3.64591997095,4.88581032495,5.8898483223,8.1599356256,8.1599356256,7.6567817939,0,5.02314383313,5.02314383313,5.023143833711,5.023143833711,3.5829543184,3.4858794681,4.984080067,5.5769404927,5.57694049296,5.57694049296,5.57694049291,5.57694049291,5.5769404929,5.5769404929,5.5769404929,5.57694049293,5.57694049293,5.57694049293,5.57694049293,5.5769404925,5.57694049293,5.57694049293,5.57694049295,5.57694049295,5.57694049303,5.57694049296,5.57694049296,5.57694049303,5.57694049303,5.57694049293,5.57694049293,5.57694049293,5.40811286063,5.57694049303,5.57694049303,5.57694049289,5.40434415499,5.57694049294,5.57694049294,5.57694049294,5.57694049293,5.57694049263,5.57694049263,4.1860503441,5.5769404926,5.5769404927,5.57694049268,5.57694049268,5.24694725235,5.57694049295,5.5769404929,5.576940493,5.5769404929,5.5769404929,5.57694049296,5.57694049296,5.57694049298,5.57694049298,5.57694049296,4.43359728546,4.8030506824,5.576940493,5.576940493,5.01583453094,5.57694049294,5.57694049294,5.57694049294,5.44108269494,5.20439678457,5.57694049297,5.57694049287,5.57694049287,5.14012890408,5.5769404929,5.0509712822,5.1213836898,2.2911244163,4.820426625,7.8945289347,7.8945289347,7.14106844463,7.894528934848,7.894528934848,7.89452893489,7.89452893489,7.89452893449,7.8945289347,7.8945289347,7.8945289353,7.89452893479,7.87890476259,7.8945289348,7.89452893487,7.89452893487,7.8945289349,7.8945289349,7.8945289349,7.46885804031,7.89452893541,6.68540054171,7.89452893491,7.89452893481,7.89452893481,6.59002814501,7.89452893531,7.89452893511,7.89452893511,7.89452893539,7.89452893539,7.89452893541,6.91812419421,7.89452893512,7.89452893512,7.89452893512,5.43143757151,7.89452893511,7.89452893511,7.89452893471,7.89452893494,7.89452893454,7.89452893454,6.31580416431,6.473522278,5.9870428334,7.0440620485,7.70445684761,7.8945289352,5.40347744905
"t122",7.45750740388,8.69739775788,9.70143575523,11.97152305853,11.97152305853,11.46836922683,5.02314383313,0,0.13830505466,2.679644109241,2.679644109241,2.14055585933,7.29746690103,8.79566749993,9.38852792563,9.38852792589,9.38852792589,9.38852792584,9.38852792584,9.38852792583,9.38852792583,9.38852792583,9.38852792586,9.38852792586,9.38852792586,9.38852792586,9.38852792543,9.38852792586,9.38852792586,9.38852792588,9.38852792588,9.38852792596,9.38852792589,9.38852792589,9.38852792596,9.38852792596,9.38852792586,9.38852792586,9.38852792586,9.21970029356,9.38852792596,9.38852792596,9.38852792582,9.21593158792,9.38852792587,9.38852792587,9.38852792587,9.38852792586,9.38852792556,9.38852792556,7.99763777703,9.38852792553,9.38852792563,9.38852792561,9.38852792561,9.05853468528,9.38852792588,9.38852792583,9.38852792593,9.38852792583,9.38852792583,9.38852792589,9.38852792589,9.38852792591,9.38852792591,9.38852792589,8.24518471839,8.61463811533,9.38852792593,9.38852792593,8.82742196387,9.38852792587,9.38852792587,9.38852792587,9.25267012787,9.0159842175,9.3885279259,9.3885279258,9.3885279258,8.95171633701,9.38852792583,8.86255871513,8.93297112273,6.10271184923,8.63201405793,11.70611636763,11.70611636763,10.95265587756,11.706116367778,11.706116367778,11.70611636782,11.70611636782,11.70611636742,11.70611636763,11.70611636763,11.70611636823,11.70611636772,11.69049219552,11.70611636773,11.7061163678,11.7061163678,11.70611636783,11.70611636783,11.70611636783,11.28044547324,11.70611636834,10.49698797464,11.70611636784,11.70611636774,11.70611636774,10.40161557794,11.70611636824,11.70611636804,11.70611636804,11.70611636832,11.70611636832,11.70611636834,10.72971162714,11.70611636805,11.70611636805,11.70611636805,9.24302500444,11.70611636804,11.70611636804,11.70611636764,11.70611636787,11.70611636747,11.70611636747,10.12739159724,10.28510971093,9.79863026633,10.85564948143,11.51604428054,11.70611636813,9.21506488198
"t123",7.45750740388,8.69739775788,9.70143575523,11.97152305853,11.97152305853,11.46836922683,5.02314383313,0.13830505466,0,2.679644109241,2.679644109241,2.14055585933,7.29746690103,8.79566749993,9.38852792563,9.38852792589,9.38852792589,9.38852792584,9.38852792584,9.38852792583,9.38852792583,9.38852792583,9.38852792586,9.38852792586,9.38852792586,9.38852792586,9.38852792543,9.38852792586,9.38852792586,9.38852792588,9.38852792588,9.38852792596,9.38852792589,9.38852792589,9.38852792596,9.38852792596,9.38852792586,9.38852792586,9.38852792586,9.21970029356,9.38852792596,9.38852792596,9.38852792582,9.21593158792,9.38852792587,9.38852792587,9.38852792587,9.38852792586,9.38852792556,9.38852792556,7.99763777703,9.38852792553,9.38852792563,9.38852792561,9.38852792561,9.05853468528,9.38852792588,9.38852792583,9.38852792593,9.38852792583,9.38852792583,9.38852792589,9.38852792589,9.38852792591,9.38852792591,9.38852792589,8.24518471839,8.61463811533,9.38852792593,9.38852792593,8.82742196387,9.38852792587,9.38852792587,9.38852792587,9.25267012787,9.0159842175,9.3885279259,9.3885279258,9.3885279258,8.95171633701,9.38852792583,8.86255871513,8.93297112273,6.10271184923,8.63201405793,11.70611636763,11.70611636763,10.95265587756,11.706116367778,11.706116367778,11.70611636782,11.70611636782,11.70611636742,11.70611636763,11.70611636763,11.70611636823,11.70611636772,11.69049219552,11.70611636773,11.7061163678,11.7061163678,11.70611636783,11.70611636783,11.70611636783,11.28044547324,11.70611636834,10.49698797464,11.70611636784,11.70611636774,11.70611636774,10.40161557794,11.70611636824,11.70611636804,11.70611636804,11.70611636832,11.70611636832,11.70611636834,10.72971162714,11.70611636805,11.70611636805,11.70611636805,9.24302500444,11.70611636804,11.70611636804,11.70611636764,11.70611636787,11.70611636747,11.70611636747,10.12739159724,10.28510971093,9.79863026633,10.85564948143,11.51604428054,11.70611636813,9.21506488198
"t134",7.457507404461,8.697397758461,9.701435755811,11.971523059111,11.971523059111,11.468369227411,5.023143833711,2.679644109241,2.679644109241,0,0.012464461822,2.140555859911,7.297466901611,8.795667500511,9.388527926211,9.388527926471,9.388527926471,9.388527926421,9.388527926421,9.388527926411,9.388527926411,9.388527926411,9.388527926441,9.388527926441,9.388527926441,9.388527926441,9.388527926011,9.388527926441,9.388527926441,9.388527926461,9.388527926461,9.388527926541,9.388527926471,9.388527926471,9.388527926541,9.388527926541,9.388527926441,9.388527926441,9.388527926441,9.219700294141,9.388527926541,9.388527926541,9.388527926401,9.215931588501,9.388527926451,9.388527926451,9.388527926451,9.388527926441,9.388527926141,9.388527926141,7.997637777611,9.388527926111,9.388527926211,9.388527926191,9.388527926191,9.058534685861,9.388527926461,9.388527926411,9.388527926511,9.388527926411,9.388527926411,9.388527926471,9.388527926471,9.388527926491,9.388527926491,9.388527926471,8.245184718971,8.614638115911,9.388527926511,9.388527926511,8.827421964451,9.388527926451,9.388527926451,9.388527926451,9.252670128451,9.015984218081,9.388527926481,9.388527926381,9.388527926381,8.951716337591,9.388527926411,8.862558715711,8.932971123311,6.102711849811,8.632014058511,11.706116368211,11.706116368211,10.952655878141,11.706116368359,11.706116368359,11.706116368401,11.706116368401,11.706116368001,11.706116368211,11.706116368211,11.706116368811,11.706116368301,11.690492196101,11.706116368311,11.706116368381,11.706116368381,11.706116368411,11.706116368411,11.706116368411,11.280445473821,11.706116368921,10.496987975221,11.706116368421,11.706116368321,11.706116368321,10.401615578521,11.706116368821,11.706116368621,11.706116368621,11.706116368901,11.706116368901,11.706116368921,10.729711627721,11.706116368631,11.706116368631,11.706116368631,9.243025005021,11.706116368621,11.706116368621,11.706116368221,11.706116368451,11.706116368051,11.706116368051,10.127391597821,10.285109711511,9.798630266911,10.855649482011,11.516044281121,11.706116368711,9.215064882561
