,0,1,2,3,4,5,6,7,8,9,10,11,12
t116,-2.2771,-4.9476886,34.98257,-6.870018,-0.17088155,67.16832,22.553633,36.607903,41.043274,-0.08152943,-5.0555625,34.0288,-3.4566414
t117,-2.282258,-4.9462385,34.9671,-6.8704467,-0.16520165,67.15894,22.524885,36.592884,41.047493,-0.08576947,-5.0604224,34.011307,-3.4481606
t103,-2.2750595,-4.9528313,34.992588,-6.8734984,-0.15821008,67.18166,22.508171,36.67312,41.06568,-0.09007588,-5.0679865,34.104942,-3.4591522
t12,-1.9579228,-4.33583,30.187937,-5.9227834,-0.21989241,58.214115,19.626074,31.715597,35.318764,-0.034908872,-4.331052,29.384636,-2.9729075
t5,-1.7909479,-3.8960228,27.396532,-5.3304434,-0.14280729,52.85821,18.14389,29.39645,32.10556,0.08510205,-4.0133667,26.861832,-2.767227
t59,-1.8170723,-4.958344,33.796986,-6.5660944,0.35044438,64.976234,22.747906,37.102623,38.83811,-0.2527441,-4.963656,33.42093,-3.353955
t60,-1.84823,-5.0739264,34.60147,-6.718586,0.66273934,66.427185,23.31395,38.075714,39.816826,-0.26216146,-5.083265,34.234352,-3.4094963
t34,-2.0426822,-5.037168,34.83906,-6.656219,0.4445148,66.103065,23.481373,37.558914,39.716072,-0.10012036,-5.13637,34.102333,-3.6137378
t35,-1.940873,-4.6867094,32.296825,-6.3106213,0.06502682,61.98365,21.591824,34.79825,37.524223,-0.15477848,-4.81728,31.572361,-3.2705827
t2,-1.2911601,-3.1535554,22.093042,-4.1360106,0.6907993,42.185608,15.39979,25.218267,25.41574,0.12677285,-3.2147033,22.428595,-2.3217084
t15,-1.017022,-2.8093324,26.658934,-2.8346741,7.6704593,39.011,27.64748,25.743652,18.195784,8.536742,-1.4717106,24.348085,-2.922763
t68,-1.1921953,-2.8827019,28.489058,-3.1339653,7.8149123,42.2317,29.385101,27.41585,18.95238,8.9344225,-1.7328414,25.697405,-3.1985216
t112,-1.161507,-2.9082496,28.606672,-3.1460009,7.6897845,42.24221,29.612747,27.31348,18.844137,9.079589,-1.6798973,25.811314,-3.2221181
t113,-1.1642077,-2.909155,28.619558,-3.1481924,7.685322,42.287518,29.628353,27.358541,18.870407,9.08108,-1.6980375,25.819643,-3.2330606
t118,-1.1250976,-3.1229534,28.769938,-3.078184,7.5446677,42.276512,29.853886,27.232061,19.534191,9.163479,-1.5274428,25.958027,-3.2206585
t119,-1.131479,-3.1269128,28.7961,-3.0746377,7.5461564,42.251503,29.83896,27.228441,19.525726,9.177686,-1.5202888,25.952671,-3.2169137
t96,-1.114046,-3.1135776,28.661585,-3.0819967,7.5744505,42.244568,29.82975,27.265797,19.540417,9.115455,-1.5236353,26.0321,-3.2188993
t7,-1.0278591,-2.5209992,23.475662,-2.582215,7.184156,36.029842,23.15717,24.464605,16.153751,6.878375,-1.6645768,22.949984,-2.647826
t83,-1.3854011,-3.0127175,28.080938,-3.1344855,7.683192,42.9324,26.474823,28.286768,19.590445,8.533629,-2.116214,27.324427,-3.111982
t84,-1.4151796,-3.0380096,28.453217,-3.1935136,7.754772,43.603767,26.770527,28.779905,19.917105,8.598459,-2.174203,27.706114,-3.1666741
t121,-1.2244943,-3.0970047,28.33502,-3.1855292,8.519678,43.47754,27.38012,28.575245,19.529959,8.054673,-2.214933,27.520546,-3.1959026
t122,-1.2219849,-3.091806,28.327862,-3.1820138,8.518278,43.46934,27.389734,28.573816,19.495453,8.054496,-2.211108,27.496407,-3.1966062
t4,-1.0576286,-3.0902374,27.685516,-3.160362,8.08599,43.791367,26.775526,30.607475,19.254023,6.672971,-2.3312166,27.130804,-3.279578
t14,-1.0723677,-2.9659708,26.469233,-2.9248667,7.7922416,41.128563,25.475748,27.934093,18.813345,7.106967,-2.0616994,26.081053,-3.0317364
t44,-1.2187086,-3.0574381,27.633259,-3.051037,8.3632555,43.379917,26.64431,28.842497,19.307585,7.3813868,-2.1465657,27.144773,-3.1658857
t45,-1.2369164,-3.0723145,27.630829,-3.0441916,8.417141,43.717354,26.767399,28.92664,19.453123,7.1743574,-2.1237109,26.892977,-3.1101267
t25,-1.1814456,-3.1221015,27.394505,-3.0618017,8.177641,43.648815,26.713478,29.365662,19.49283,7.3790827,-2.2534468,27.293941,-3.21265
t10,-1.142885,-2.9411964,26.359518,-2.9347987,8.133071,41.537483,25.603022,27.706957,18.511612,7.608321,-2.1401432,26.410986,-3.0373523
t42,-0.48531872,-3.2970822,24.251642,-3.1059694,6.6255894,41.467487,19.80101,35.168255,19.769001,6.3433003,-2.7341478,30.342329,-3.0107281
t50,-0.44257036,-3.334449,24.523802,-3.1274216,6.6765857,41.183105,20.055765,35.18644,19.76682,6.730584,-2.755327,30.797142,-3.090911
t51,-0.5469933,-3.3281553,24.370998,-3.0492804,6.5869746,41.311604,19.871548,35.17198,19.680693,6.6843147,-2.6988068,30.45133,-3.0276291
t128,-0.7402777,-2.7407568,25.175268,-3.3076475,2.0950758,35.026737,17.829899,35.521797,20.91482,15.711033,-3.4935384,34.67072,-3.9171379
t129,-0.7411039,-2.7404253,25.194353,-3.3089364,2.1001792,35.025135,17.834576,35.520195,20.928213,15.709493,-3.491652,34.663704,-3.9157846
t101,-0.6927359,-2.7913632,25.203897,-3.300514,2.3514843,34.88353,17.840567,35.510742,21.106718,15.487206,-3.4894454,34.86108,-3.9329102
