,0,1,2,3,4,5,6,7,8,9,10,11,12
t115,11.746523,7.6426725,6.5633917,1.8532395,2.7766757,6.3587933,1.144333,7.3915577,7.526962,5.2372003,1.2007024,5.7845345,7.62673
t116,11.692542,7.603496,6.6590886,1.7791915,2.763272,6.3456078,1.2065802,7.3842974,7.4318724,5.323825,1.3081851,5.828336,7.720414
t63,11.647445,7.3763146,6.4989624,1.8818425,2.6831956,6.089476,1.233857,7.3408685,7.4371305,5.256033,1.1210434,5.85948,7.590486
t64,11.640716,7.424423,6.494861,1.8877324,2.7095776,6.138645,1.2176512,7.3368125,7.4434485,5.259654,1.1154121,5.8374333,7.5867105
t52,11.610232,7.4213142,6.568702,1.9292911,2.768074,6.1404133,1.2584382,7.3583426,7.390348,5.2918205,1.1778412,5.899034,7.662275
t49,11.658635,7.343459,6.5679064,1.8491495,2.7156208,6.0531855,1.1841745,7.4266405,7.4465446,5.2822175,1.193383,5.8400946,7.6440606
t41,11.674603,7.305275,6.4756055,1.8703638,2.6447082,6.0187793,1.2489034,7.3522563,7.45806,5.228507,1.0893917,5.8826656,7.565633
t42,11.56441,7.323552,6.629425,1.9465774,2.7405806,6.034116,1.2414389,7.4004655,7.364403,5.325129,1.2205878,5.9062233,7.7132792
t22,11.744736,7.7895837,6.597846,1.8758339,2.8185172,6.53088,1.138578,7.3804,7.534997,5.2325215,1.2020614,5.747714,7.6482496
t36,11.673048,7.7153654,6.645157,1.8153045,2.7987616,6.4605637,1.1930588,7.337903,7.4445925,5.3103933,1.2709451,5.787382,7.706206
t47,11.720912,7.763162,6.6040754,1.8644053,2.8145235,6.5114417,1.1511493,7.3667426,7.51058,5.2522926,1.2168106,5.7607527,7.6595654
t48,11.717914,7.850622,6.6908455,1.8694787,2.8027575,6.6109505,1.105951,7.4026794,7.513383,5.277768,1.23462,5.6925354,7.732502
t75,10.769733,1.1826681,6.002496,2.6318724,2.7612925,2.0702553,-3.5696394,14.871793,3.1177387,7.009149,7.297804,10.9426365,9.775954
t76,10.742887,1.2605642,5.8262725,2.8745925,2.816956,2.1333272,-3.3637755,14.8618555,3.1044657,7.234006,7.211065,10.814152,9.7685995
t65,10.826536,1.20747,5.8850017,2.773097,2.7589588,2.1069982,-3.4469292,14.963758,3.0554154,7.152934,7.2131906,10.880517,9.834889
t43,10.850697,1.155673,5.9806385,2.7707796,2.577584,2.0346444,-3.5430617,14.983912,2.8916483,7.1266274,7.2267313,10.996919,9.844433
t58,10.777945,1.1414783,6.022088,2.6863737,2.7851462,2.184064,-3.4230607,14.870386,3.0714424,7.177965,7.2098103,10.981978,9.772559
t59,10.799301,1.1343482,5.9261074,2.8091903,2.677863,2.061316,-3.4553497,14.93696,2.9738128,7.1506667,7.2488585,10.941935,9.794072
t44,10.90695,1.3378145,5.8574457,2.886082,2.7046542,2.1438665,-3.4043133,15.029397,2.9935305,7.2505546,7.088346,10.866875,9.925106
t53,10.861498,1.2553663,5.8969617,2.8512275,2.7637448,2.1736865,-3.3575375,14.972754,3.045599,7.24052,7.1273355,10.901775,9.867917
t54,10.907587,1.2886775,5.9327292,2.8101091,2.7306616,2.1777365,-3.3806498,15.026653,3.0289085,7.2740126,7.0893846,10.94453,9.916961
t17,7.4177117,-0.21596806,7.361385,5.6079717,6.967677,4.470907,0.0010450484,11.9824,6.0803633,5.1226482,8.03492,10.900274,7.5121737
t60,7.334249,-0.26810935,7.4845066,5.7248597,7.070507,4.3851237,-0.19175707,12.229239,6.2350435,5.0920906,7.9308076,11.2068,7.459354
t66,7.4247594,-0.36496457,7.4907866,5.6730623,6.992072,4.421647,-0.18879944,12.1962,6.1339054,5.0261483,8.085864,11.202273,7.445719
t83,7.3489623,-0.24931386,7.460013,5.692923,7.0708117,4.4338913,-0.2698399,12.290492,6.2012014,5.0207934,7.9646206,11.243041,7.379188
t84,7.3021436,-0.24153414,7.443281,5.7528296,7.086826,4.4133215,-0.15704928,12.18791,6.2123594,5.115219,7.936359,11.086439,7.495998
t79,7.4444284,-0.29064375,7.55677,5.5253725,7.004118,4.4576526,-0.22577032,12.169216,6.097621,4.9514427,8.133446,11.143315,7.327747
t80,7.412193,-0.3297236,7.617486,5.5904503,6.985906,4.5009665,-0.15474206,12.172863,6.0853424,5.1081347,7.9688034,11.117813,7.4511228
t30,7.2969675,-0.28696,7.6791015,5.7076855,7.091081,4.707207,-0.23916176,12.210768,6.053131,5.0939655,8.000912,10.836613,7.4625974
t86,7.3160653,-0.22502446,7.709319,5.603597,7.070373,4.671937,-0.22805792,12.187015,6.0414886,5.0869265,7.9661736,10.816938,7.348432
t87,7.2690377,-0.13678406,7.6890225,5.523749,7.1297865,4.731858,-0.113580965,12.070444,6.049705,5.110307,7.8284683,10.860821,7.568033
t57,7.29643,-0.1860127,7.6325326,5.607383,7.068247,4.7165484,-0.087376975,12.061328,6.0187817,5.1723504,7.9134216,10.713862,7.5135465
t81,7.450161,-0.2812977,7.4848256,5.629299,6.9171834,4.584385,-0.10465765,12.103108,6.0072236,5.093015,8.071732,10.981971,7.4028006
t82,7.417246,-0.21228749,7.6830196,5.534454,6.9184446,4.776597,-0.14803511,12.137627,5.9126215,5.1455393,7.928682,10.839304,7.3651295
t19,7.4078317,-0.23215696,7.630443,5.570722,6.9551425,4.689521,-0.19970775,12.171156,5.9634695,5.0833054,8.033729,10.845263,7.3334517
t31,7.2961807,0.029525837,7.750054,5.3021812,7.1043563,4.6082296,-0.020280035,11.938963,6.0298915,5.3558598,7.668543,10.364435,7.491237
t39,7.1831207,0.01570854,7.7215652,5.339364,7.2016745,4.647917,-0.021782769,11.936356,6.0391603,5.229159,7.7353735,10.34979,7.5060687
t111,7.155665,-0.021285245,7.7595153,5.285819,7.2263303,4.6961107,-0.0706465,11.989016,6.0313673,5.189418,7.792045,10.362972,7.5377192
t112,7.2527876,-0.00800183,7.767971,5.3615584,7.140672,4.6234794,-0.03153963,11.955074,6.1185403,5.293453,7.742469,10.259793,7.400969
t105,7.2850695,0.02428369,7.9524364,5.3706813,7.1401896,4.724878,-0.13582757,12.043355,6.105463,5.385686,7.674003,10.076118,7.347989
t106,7.2081676,0.045469973,7.8851256,5.339409,7.1845303,4.73154,-0.07364598,11.978217,6.055611,5.2925873,7.707795,10.138369,7.4108324
t102,7.233396,0.07205135,7.912841,5.347669,7.165492,4.736125,-0.075078934,11.978135,6.06935,5.3286896,7.6699977,10.101648,7.3903766
