"accepted_species","Medicinal"
"Ladenbergia_acutifolia",1
"Molongum_zschokkeiforme",0
"Eumachia_vaupelii",0
"Psydrax_dunlapii",0
"Afrocanthium_pseudorandii",1
"Canscora_tetraptera",0
"Pachycarpus_grantii",0
"Tournefortiopsis_dependens",0
"Cascabela_pinifolia",0
"Cosmibuena_valerii",0
"Pavetta_melanochroa",0
"Pergularia_daemia",1
"Ophiorrhiza_purpureocaerulea",0
"Adelphacme_minima",0
"Neuburgia_corynocarpa",1
"Sherbournia_hapalophylla",0
"Dictyanthus_asper",0
"Gynochthodes_lacunosa",0
"Pyrostria_capuronii",0
"Boucerosia_crenulata",0
"Spermacoce_burmanni",0
"Chomelia_paniculata",1
"Carissa_pichoniana",0
"Pteralyxia_laurifolia",0
"Desmidorchis_somalica",1
"Pavetta_axillaris",0
"Plocama_brevifolia",0
"Genianthus_aurantiacus",0
"Macropharynx_gigantea",0
"Gentianella_burkillii",0
"Palicourea_laevigata",0
"Sisyranthus_huttoniae",1
"Ruehssia_undulata",0
"Rojasia_gracilis",0
"Crusea_longiflora",0
"Acranthera_maculata",0
"Xanthophytum_capitatum",0
"Odontadenia_campanulata",0
"Allamanda_polyantha",0
"Macrocnemum_rotundatum",0
"Pentagonia_bocataurensis",0
"Rubia_agostinhoi",0
"Lepidostoma_polythyrsum",0
"Tarenna_baconoides",0
"Strychnos_andamanensis",1
"Strychnos_alvimiana",0
"Strychnos_axillaris",1
"Deppea_rupicola",0
"Urophyllum_bidoupense",0
"Hancornia_speciosa",1
"Pachypodium_lealii",1
"Lomatogoniopsis_ovatifolia",0
"Mitrasacme_saxatilis",0
"Rondeletia_hypoleuca",0
"Gardenia_saxatilis",0
"Ceropegia_distincta",1
"Ceriscoides_parvifolia",0
"Ceropegia_heidukiae",0
"Danais_pauciflora",0
"Psychotria_sloanei",0
"Psychotria_luteola",0
"Psychotria_camptodroma",0
"Psychotria_multiplex",0
"Gaertnera_pedunculata",0
"Stevensia_aculeolata",0
"Ixora_biflora",0
"Porterandia_glabrifolia",0
"Alyxia_sinensis",1
"Hoya_bonii",0
"Hoya_scortechinii",0
"Hoya_lanataiensis",0
"Hoya_nova",0
"Mussaenda_isertiana",1
"Hymenodictyon_septentrionale",0
"Nenax_elsieae",0
"Mussaenda_variolosa",0
"Psychotria_divergens",0
"Dolicholobium_glabrum",0
"Palicourea_cajamarcana",0
"Secamone_trichostemon",0
"Fadogia_stenophylla",0
"Matelea_tarrazuana",0
"Canthium_scabridum",0
"Sebaea_macrophylla",0
"Chapelieria_madagascariensis",0
"Dischidia_indragirensis",0
"Cryptolepis_yemenensis",0
"Lasianthus_longifolius",0
"Lasianthus_chrysotrichus",0
"Randia_pascualii",0
"Rudgea_nebulicola",0
"Vincetoxicum_stocksii",0
"Raphionacme_dyeri",0
"Ophiorrhiza_djamuensis",0
"Oldenlandia_rhabdina",0
"Sabicea_ndjoleensis",0
"Chassalia_tsaratanensis",0
"Exacum_anisopterum",0
"Declieuxia_deltoidea",0
"Chassalia_bojeri",0
