"","t3","t4","t1","t7","t8","t5","t6","t114","t119","t120","t74","t83","t86","t94","t95","t38","t52","t53","t15","t10","t136","t137","t88","t148","t149","t44","t45","t150","t151","t61","t93","t117","t118","t49","t160","t161","t97","t98","t146","t147","t50","t33","t156","t157","t75","t99","t100","t71","t68","t69","t138","t139","t46","t65","t66","t152","t153","t80","t135","t140","t141","t133","t134","t164","t165","t42","t144","t145","t60","t106","t107","t76","t81","t82","t56","t123","t124","t30","t23","t48","t57","t91","t92","t54","t154","t155","t11","t12","t9","t24","t25","t14","t17","t18","t20","t102","t103","t67","t121","t122","t108","t142","t143","t41","t115","t116","t113","t55","t101","t125","t126","t77","t19","t51","t84","t85","t26","t21","t22","t31","t32","t70","t131","t132","t104","t105","t27","t39","t40","t62","t89","t90","t87","t29","t64","t109","t110","t47","t78","t79","t127","t128","t111","t112","t129","t130","t16","t34","t35","t36","t37","t28","t58","t59","t43","t72","t73","t162","t163","t158","t159","t96","t63","t13","t2"
"t49",7.17480967193,7.17859380233,6.61608918316,7.37731081006,8.19055934966,10.53757832176,7.23929699096,12.04801724826,12.04801724822,12.04801724822,11.68033746166,12.0480172483,12.04801724822,12.04801724827,11.79525510777,11.51560258776,11.18815347916,11.74336506766,12.04801724756,4.840162806,7.97547526602,7.97547526602,7.97547526607,7.97547526607,7.97547526607,6.8912417379941,6.7536219126941,2.14582256707,2.14582256707,1.643197602,1.7982776918,1.7982776918,1.7982776918,0,3.3387552582,3.3387552582,3.3387552578,3.3387552578,8.85143491442,8.85143491442,8.538571609,8.851434914412,8.851434913982,8.851434913982,8.18771406928,8.46194387165,8.85143491434,8.8514349143,8.82915996555,8.66269621795,8.8514349141,8.8514349141,8.8514349144,8.85143491426,8.85143491432,8.85143491431,8.85143491431,8.85143491432,8.85143491429,8.85143491429,8.85143491429,8.8030583432,8.85143491431,8.851434914015,8.851434914015,7.8835113262,8.85143491439,8.85143491439,8.8514349144,8.851434914617,8.851434914617,8.851434914317,8.492234464607,8.851434914307,8.85143491431,8.85143491431,8.85143491431,7.46224581111,7.0204791117,8.676439447,8.85143491409,8.85143491409,8.85143491409,8.85143491421,8.851434914,8.851434914,6.1510288252,5.46369031579,4.2695626398,7.52539923993,8.31823419673,7.05092475873,6.9600187511136,6.9648577167136,6.5602461417536,8.8811922691136,9.0333982255136,8.4987001336136,9.0333982246706,9.0333982246706,9.0333982246706,9.0333982246506,9.0333982246506,7.9150640963706,9.0333982254536,9.0333982254536,9.0333982255136,8.8152698773136,9.0333982251136,9.0333982250236,9.0333982250236,9.0333982250136,6.8975018399136,8.55595993323,9.03339822463,9.03339822463,7.29591683573,7.76807512673,6.99518619083,9.03339822493,9.03339822493,8.33050878682,9.03339822555,9.03339822555,9.03339822553,8.88293893323,9.03339822553,7.66133300963,8.45212411833,9.03339822503,8.50393953898,9.03339822504,8.51174412207,7.33710770249,8.22719624519,9.03339822519,9.03339822519,9.03339822469,9.03339822543,8.96525950913,9.03339822505,9.03339822505,9.03339822533,9.03339822533,9.02283669158,9.03339822541,7.25907781683,7.86176835953,8.85627311133,7.58792724353,8.65694307693,8.45792141183,8.41166259203,9.03339822453,9.03339822533,9.03339822483,8.58940267663,10.6046710173,10.6046710173,10.60467101729,10.60467101729,10.60467101723,10.60467101723,10.60467101763,5.25599177065
"t160",7.76746896873,7.77125309913,7.20874847996,7.96997010686,8.78321864646,11.13023761856,7.83195628776,12.64067654506,12.64067654502,12.64067654502,12.27299675846,12.6406765451,12.64067654502,12.64067654507,12.38791440457,12.10826188456,11.78081277596,12.33602436446,12.64067654436,5.4328221028,8.56813456282,8.56813456282,8.56813456287,8.56813456287,8.56813456287,7.4839010347941,7.3462812094941,3.93141455447,3.93141455447,3.7763344652,3.931414555,3.931414555,3.931414555,3.3387552582,0,0.0536177004,3.673756928,3.673756928,9.44409421122,9.44409421122,9.1312309058,9.444094211212,9.444094210782,9.444094210782,8.78037336608,9.05460316845,9.44409421114,9.4440942111,9.42181926235,9.25535551475,9.4440942109,9.4440942109,9.4440942112,9.44409421106,9.44409421112,9.44409421111,9.44409421111,9.44409421112,9.44409421109,9.44409421109,9.44409421109,9.39571764,9.44409421111,9.444094210815,9.444094210815,8.476170623,9.44409421119,9.44409421119,9.4440942112,9.444094211417,9.444094211417,9.444094211117,9.084893761407,9.444094211107,9.44409421111,9.44409421111,9.44409421111,8.05490510791,7.6131384085,9.2690987438,9.44409421089,9.44409421089,9.44409421089,9.44409421101,9.4440942108,9.4440942108,6.743688122,6.05634961259,4.8622219366,8.11805853673,8.91089349353,7.64358405553,7.5526780479136,7.5575170135136,7.1529054385536,9.4738515659136,9.6260575223136,9.0913594304136,9.6260575214706,9.6260575214706,9.6260575214706,9.6260575214506,9.6260575214506,8.5077233931706,9.6260575222536,9.6260575222536,9.6260575223136,9.4079291741136,9.6260575219136,9.6260575218236,9.6260575218236,9.6260575218136,7.4901611367136,9.14861923003,9.62605752143,9.62605752143,7.88857613253,8.36073442353,7.58784548763,9.62605752173,9.62605752173,8.92316808362,9.62605752235,9.62605752235,9.62605752233,9.47559823003,9.62605752233,8.25399230643,9.04478341513,9.62605752183,9.09659883578,9.62605752184,9.10440341887,7.92976699929,8.81985554199,9.62605752199,9.62605752199,9.62605752149,9.62605752223,9.55791880593,9.62605752185,9.62605752185,9.62605752213,9.62605752213,9.61549598838,9.62605752221,7.85173711363,8.45442765633,9.44893240813,8.18058654033,9.24960237373,9.05058070863,9.00432188883,9.62605752133,9.62605752213,9.62605752163,9.18206197343,11.1973303141,11.1973303141,11.19733031409,11.19733031409,11.19733031403,11.19733031403,11.19733031443,5.84865106745
"t161",7.76746896873,7.77125309913,7.20874847996,7.96997010686,8.78321864646,11.13023761856,7.83195628776,12.64067654506,12.64067654502,12.64067654502,12.27299675846,12.6406765451,12.64067654502,12.64067654507,12.38791440457,12.10826188456,11.78081277596,12.33602436446,12.64067654436,5.4328221028,8.56813456282,8.56813456282,8.56813456287,8.56813456287,8.56813456287,7.4839010347941,7.3462812094941,3.93141455447,3.93141455447,3.7763344652,3.931414555,3.931414555,3.931414555,3.3387552582,0.0536177004,0,3.673756928,3.673756928,9.44409421122,9.44409421122,9.1312309058,9.444094211212,9.444094210782,9.444094210782,8.78037336608,9.05460316845,9.44409421114,9.4440942111,9.42181926235,9.25535551475,9.4440942109,9.4440942109,9.4440942112,9.44409421106,9.44409421112,9.44409421111,9.44409421111,9.44409421112,9.44409421109,9.44409421109,9.44409421109,9.39571764,9.44409421111,9.444094210815,9.444094210815,8.476170623,9.44409421119,9.44409421119,9.4440942112,9.444094211417,9.444094211417,9.444094211117,9.084893761407,9.444094211107,9.44409421111,9.44409421111,9.44409421111,8.05490510791,7.6131384085,9.2690987438,9.44409421089,9.44409421089,9.44409421089,9.44409421101,9.4440942108,9.4440942108,6.743688122,6.05634961259,4.8622219366,8.11805853673,8.91089349353,7.64358405553,7.5526780479136,7.5575170135136,7.1529054385536,9.4738515659136,9.6260575223136,9.0913594304136,9.6260575214706,9.6260575214706,9.6260575214706,9.6260575214506,9.6260575214506,8.5077233931706,9.6260575222536,9.6260575222536,9.6260575223136,9.4079291741136,9.6260575219136,9.6260575218236,9.6260575218236,9.6260575218136,7.4901611367136,9.14861923003,9.62605752143,9.62605752143,7.88857613253,8.36073442353,7.58784548763,9.62605752173,9.62605752173,8.92316808362,9.62605752235,9.62605752235,9.62605752233,9.47559823003,9.62605752233,8.25399230643,9.04478341513,9.62605752183,9.09659883578,9.62605752184,9.10440341887,7.92976699929,8.81985554199,9.62605752199,9.62605752199,9.62605752149,9.62605752223,9.55791880593,9.62605752185,9.62605752185,9.62605752213,9.62605752213,9.61549598838,9.62605752221,7.85173711363,8.45442765633,9.44893240813,8.18058654033,9.24960237373,9.05058070863,9.00432188883,9.62605752133,9.62605752213,9.62605752163,9.18206197343,11.1973303141,11.1973303141,11.19733031409,11.19733031409,11.19733031403,11.19733031403,11.19733031443,5.84865106745
"t97",7.76746896833,7.77125309873,7.20874847956,7.96997010646,8.78321864606,11.13023761816,7.83195628736,12.64067654466,12.64067654462,12.64067654462,12.27299675806,12.6406765447,12.64067654462,12.64067654467,12.38791440417,12.10826188416,11.78081277556,12.33602436406,12.64067654396,5.4328221024,8.56813456242,8.56813456242,8.56813456247,8.56813456247,8.56813456247,7.4839010343941,7.3462812090941,3.93141455407,3.93141455407,3.7763344648,3.9314145546,3.9314145546,3.9314145546,3.3387552578,3.673756928,3.673756928,0,0.9261459696,9.44409421082,9.44409421082,9.1312309054,9.444094210812,9.444094210382,9.444094210382,8.78037336568,9.05460316805,9.44409421074,9.4440942107,9.42181926195,9.25535551435,9.4440942105,9.4440942105,9.4440942108,9.44409421066,9.44409421072,9.44409421071,9.44409421071,9.44409421072,9.44409421069,9.44409421069,9.44409421069,9.3957176396,9.44409421071,9.444094210415,9.444094210415,8.4761706226,9.44409421079,9.44409421079,9.4440942108,9.444094211017,9.444094211017,9.444094210717,9.084893761007,9.444094210707,9.44409421071,9.44409421071,9.44409421071,8.05490510751,7.6131384081,9.2690987434,9.44409421049,9.44409421049,9.44409421049,9.44409421061,9.4440942104,9.4440942104,6.7436881216,6.05634961219,4.8622219362,8.11805853633,8.91089349313,7.64358405513,7.5526780475136,7.5575170131136,7.1529054381536,9.4738515655136,9.6260575219136,9.0913594300136,9.6260575210706,9.6260575210706,9.6260575210706,9.6260575210506,9.6260575210506,8.5077233927706,9.6260575218536,9.6260575218536,9.6260575219136,9.4079291737136,9.6260575215136,9.6260575214236,9.6260575214236,9.6260575214136,7.4901611363136,9.14861922963,9.62605752103,9.62605752103,7.88857613213,8.36073442313,7.58784548723,9.62605752133,9.62605752133,8.92316808322,9.62605752195,9.62605752195,9.62605752193,9.47559822963,9.62605752193,8.25399230603,9.04478341473,9.62605752143,9.09659883538,9.62605752144,9.10440341847,7.92976699889,8.81985554159,9.62605752159,9.62605752159,9.62605752109,9.62605752183,9.55791880553,9.62605752145,9.62605752145,9.62605752173,9.62605752173,9.61549598798,9.62605752181,7.85173711323,8.45442765593,9.44893240773,8.18058653993,9.24960237333,9.05058070823,9.00432188843,9.62605752093,9.62605752173,9.62605752123,9.18206197303,11.1973303137,11.1973303137,11.19733031369,11.19733031369,11.19733031363,11.19733031363,11.19733031403,5.84865106705
"t98",7.76746896833,7.77125309873,7.20874847956,7.96997010646,8.78321864606,11.13023761816,7.83195628736,12.64067654466,12.64067654462,12.64067654462,12.27299675806,12.6406765447,12.64067654462,12.64067654467,12.38791440417,12.10826188416,11.78081277556,12.33602436406,12.64067654396,5.4328221024,8.56813456242,8.56813456242,8.56813456247,8.56813456247,8.56813456247,7.4839010343941,7.3462812090941,3.93141455407,3.93141455407,3.7763344648,3.9314145546,3.9314145546,3.9314145546,3.3387552578,3.673756928,3.673756928,0.9261459696,0,9.44409421082,9.44409421082,9.1312309054,9.444094210812,9.444094210382,9.444094210382,8.78037336568,9.05460316805,9.44409421074,9.4440942107,9.42181926195,9.25535551435,9.4440942105,9.4440942105,9.4440942108,9.44409421066,9.44409421072,9.44409421071,9.44409421071,9.44409421072,9.44409421069,9.44409421069,9.44409421069,9.3957176396,9.44409421071,9.444094210415,9.444094210415,8.4761706226,9.44409421079,9.44409421079,9.4440942108,9.444094211017,9.444094211017,9.444094210717,9.084893761007,9.444094210707,9.44409421071,9.44409421071,9.44409421071,8.05490510751,7.6131384081,9.2690987434,9.44409421049,9.44409421049,9.44409421049,9.44409421061,9.4440942104,9.4440942104,6.7436881216,6.05634961219,4.8622219362,8.11805853633,8.91089349313,7.64358405513,7.5526780475136,7.5575170131136,7.1529054381536,9.4738515655136,9.6260575219136,9.0913594300136,9.6260575210706,9.6260575210706,9.6260575210706,9.6260575210506,9.6260575210506,8.5077233927706,9.6260575218536,9.6260575218536,9.6260575219136,9.4079291737136,9.6260575215136,9.6260575214236,9.6260575214236,9.6260575214136,7.4901611363136,9.14861922963,9.62605752103,9.62605752103,7.88857613213,8.36073442313,7.58784548723,9.62605752133,9.62605752133,8.92316808322,9.62605752195,9.62605752195,9.62605752193,9.47559822963,9.62605752193,8.25399230603,9.04478341473,9.62605752143,9.09659883538,9.62605752144,9.10440341847,7.92976699889,8.81985554159,9.62605752159,9.62605752159,9.62605752109,9.62605752183,9.55791880553,9.62605752145,9.62605752145,9.62605752173,9.62605752173,9.61549598798,9.62605752181,7.85173711323,8.45442765593,9.44893240773,8.18058653993,9.24960237333,9.05058070823,9.00432188843,9.62605752093,9.62605752173,9.62605752123,9.18206197303,11.1973303137,11.1973303137,11.19733031369,11.19733031369,11.19733031363,11.19733031363,11.19733031403,5.84865106705
"t146",7.76746896839,7.77125309879,7.20874847962,7.96997010652,8.78321864612,11.13023761822,7.83195628742,12.64067654472,12.64067654468,12.64067654468,12.27299675812,12.64067654476,12.64067654468,12.64067654473,12.38791440423,12.10826188422,11.78081277562,12.33602436412,12.64067654402,5.51370295542,9.44409421104,9.44409421104,9.44409421109,9.44409421109,9.44409421109,8.3598606830141,8.2222408577141,9.44409421069,9.44409421069,9.28901412142,9.44409421122,9.44409421122,9.44409421122,8.85143491442,9.44409421122,9.44409421122,9.44409421082,9.44409421082,0,0.09259505064,1.95014797522,3.778385292632,3.778385292202,3.778385292202,3.1146644475,3.38889424987,3.77838529256,3.77838529252,3.75611034377,3.58964659617,5.05382962972,5.05382962972,5.05382963002,6.34942430688,6.34942430694,6.34942430693,6.34942430693,6.34942430694,6.34942430691,6.34942430691,6.34942430691,6.30104773582,6.34942430693,6.349424306635,6.349424306635,5.38150071882,6.34942430701,6.34942430701,6.34942430702,6.349424307237,6.349424307237,6.349424306937,5.990223857227,6.349424306927,6.34942430693,6.34942430693,6.34942430693,4.96023520373,4.51846850432,6.63587654342,6.81087201051,6.81087201051,6.81087201051,6.81087201063,6.81087201042,6.81087201042,6.31132223962,5.62398373021,4.78329592962,8.11805853639,8.91089349319,7.64358405519,7.5526780475736,7.5575170131736,7.1529054382136,9.4738515655736,9.6260575219736,9.0913594300736,9.6260575211306,9.6260575211306,9.6260575211306,9.6260575211106,9.6260575211106,8.5077233928306,9.6260575219136,9.6260575219136,9.6260575219736,9.4079291737736,9.6260575215736,9.6260575214836,9.6260575214836,9.6260575214736,7.4901611363736,9.14861922969,9.62605752109,9.62605752109,7.88857613219,8.36073442319,7.58784548729,9.62605752139,9.62605752139,8.92316808328,9.62605752201,9.62605752201,9.62605752199,9.47559822969,9.62605752199,8.25399230609,9.04478341479,9.62605752149,9.09659883544,9.6260575215,9.10440341853,7.92976699895,8.81985554165,9.62605752165,9.62605752165,9.62605752115,9.62605752189,9.55791880559,9.62605752151,9.62605752151,9.62605752179,9.62605752179,9.61549598804,9.62605752187,7.85173711329,8.45442765599,9.44893240779,8.18058653999,9.24960237339,9.05058070829,9.00432188849,9.62605752099,9.62605752179,9.62605752129,9.18206197309,11.19733031376,11.19733031376,11.19733031375,11.19733031375,11.19733031369,11.19733031369,11.19733031409,5.84865106711
"t147",7.76746896839,7.77125309879,7.20874847962,7.96997010652,8.78321864612,11.13023761822,7.83195628742,12.64067654472,12.64067654468,12.64067654468,12.27299675812,12.64067654476,12.64067654468,12.64067654473,12.38791440423,12.10826188422,11.78081277562,12.33602436412,12.64067654402,5.51370295542,9.44409421104,9.44409421104,9.44409421109,9.44409421109,9.44409421109,8.3598606830141,8.2222408577141,9.44409421069,9.44409421069,9.28901412142,9.44409421122,9.44409421122,9.44409421122,8.85143491442,9.44409421122,9.44409421122,9.44409421082,9.44409421082,0.09259505064,0,1.95014797522,3.778385292632,3.778385292202,3.778385292202,3.1146644475,3.38889424987,3.77838529256,3.77838529252,3.75611034377,3.58964659617,5.05382962972,5.05382962972,5.05382963002,6.34942430688,6.34942430694,6.34942430693,6.34942430693,6.34942430694,6.34942430691,6.34942430691,6.34942430691,6.30104773582,6.34942430693,6.349424306635,6.349424306635,5.38150071882,6.34942430701,6.34942430701,6.34942430702,6.349424307237,6.349424307237,6.349424306937,5.990223857227,6.349424306927,6.34942430693,6.34942430693,6.34942430693,4.96023520373,4.51846850432,6.63587654342,6.81087201051,6.81087201051,6.81087201051,6.81087201063,6.81087201042,6.81087201042,6.31132223962,5.62398373021,4.78329592962,8.11805853639,8.91089349319,7.64358405519,7.5526780475736,7.5575170131736,7.1529054382136,9.4738515655736,9.6260575219736,9.0913594300736,9.6260575211306,9.6260575211306,9.6260575211306,9.6260575211106,9.6260575211106,8.5077233928306,9.6260575219136,9.6260575219136,9.6260575219736,9.4079291737736,9.6260575215736,9.6260575214836,9.6260575214836,9.6260575214736,7.4901611363736,9.14861922969,9.62605752109,9.62605752109,7.88857613219,8.36073442319,7.58784548729,9.62605752139,9.62605752139,8.92316808328,9.62605752201,9.62605752201,9.62605752199,9.47559822969,9.62605752199,8.25399230609,9.04478341479,9.62605752149,9.09659883544,9.6260575215,9.10440341853,7.92976699895,8.81985554165,9.62605752165,9.62605752165,9.62605752115,9.62605752189,9.55791880559,9.62605752151,9.62605752151,9.62605752179,9.62605752179,9.61549598804,9.62605752187,7.85173711329,8.45442765599,9.44893240779,8.18058653999,9.24960237339,9.05058070829,9.00432188849,9.62605752099,9.62605752179,9.62605752129,9.18206197309,11.19733031376,11.19733031376,11.19733031375,11.19733031375,11.19733031369,11.19733031369,11.19733031409,5.84865106711
"t50",7.45460566297,7.45838979337,6.8958851742,7.6571068011,8.4703553407,10.8173743128,7.519092982,12.3278132393,12.32781323926,12.32781323926,11.9601334527,12.32781323934,12.32781323926,12.32781323931,12.07505109881,11.7953985788,11.4679494702,12.0231610587,12.3278132386,5.20083965,9.13123090562,9.13123090562,9.13123090567,9.13123090567,9.13123090567,8.0469973775941,7.9093775522941,9.13123090527,9.13123090527,8.976150816,9.1312309058,9.1312309058,9.1312309058,8.538571609,9.1312309058,9.1312309058,9.1312309054,9.1312309054,1.95014797522,1.95014797522,0,3.465521987212,3.465521986782,3.465521986782,2.80180114208,3.07603094445,3.46552198714,3.4655219871,3.44324703835,3.27678329075,4.7409663243,4.7409663243,4.7409663246,6.03656100146,6.03656100152,6.03656100151,6.03656100151,6.03656100152,6.03656100149,6.03656100149,6.03656100149,5.9881844304,6.03656100151,6.036561001215,6.036561001215,5.0686374134,6.03656100159,6.03656100159,6.0365610016,6.036561001817,6.036561001817,6.036561001517,5.677360551807,6.036561001507,6.03656100151,6.03656100151,6.03656100151,4.64737189831,4.2056051989,6.323013238,6.49800870509,6.49800870509,6.49800870509,6.49800870521,6.498008705,6.498008705,5.9984589342,5.31112042479,4.4704326242,7.80519523097,8.59803018777,7.33072074977,7.2398147421536,7.2446537077536,6.8400421327936,9.1609882601536,9.3131942165536,8.7784961246536,9.3131942157106,9.3131942157106,9.3131942157106,9.3131942156906,9.3131942156906,8.1948600874106,9.3131942164936,9.3131942164936,9.3131942165536,9.0950658683536,9.3131942161536,9.3131942160636,9.3131942160636,9.3131942160536,7.1772978309536,8.83575592427,9.31319421567,9.31319421567,7.57571282677,8.04787111777,7.27498218187,9.31319421597,9.31319421597,8.61030477786,9.31319421659,9.31319421659,9.31319421657,9.16273492427,9.31319421657,7.94112900067,8.73192010937,9.31319421607,8.78373553002,9.31319421608,8.79154011311,7.61690369353,8.50699223623,9.31319421623,9.31319421623,9.31319421573,9.31319421647,9.24505550017,9.31319421609,9.31319421609,9.31319421637,9.31319421637,9.30263268262,9.31319421645,7.53887380787,8.14156435057,9.13606910237,7.86772323457,8.93673906797,8.73771740287,8.69145858307,9.31319421557,9.31319421637,9.31319421587,8.86919866767,10.88446700834,10.88446700834,10.88446700833,10.88446700833,10.88446700827,10.88446700827,10.88446700867,5.53578776169
"t33",7.767468968382,7.771253098782,7.208748479612,7.969970106512,8.783218646112,11.130237618212,7.831956287412,12.640676544712,12.640676544672,12.640676544672,12.272996758112,12.640676544752,12.640676544672,12.640676544722,12.387914404222,12.108261884212,11.780812775612,12.336024364112,12.640676544012,5.513702955412,9.444094211032,9.444094211032,9.444094211082,9.444094211082,9.444094211082,8.3598606830061,8.2222408577061,9.444094210682,9.444094210682,9.289014121412,9.444094211212,9.444094211212,9.444094211212,8.851434914412,9.444094211212,9.444094211212,9.444094210812,9.444094210812,3.778385292632,3.778385292632,3.465521987212,0,3.18115887957,3.18115887957,2.537332368692,2.811562171062,3.201053213752,3.201053213712,3.178778264962,3.012314517362,5.053829629712,5.053829629712,5.053829630012,6.349424306872,6.349424306932,6.349424306922,6.349424306922,6.349424306932,6.349424306902,6.349424306902,6.349424306902,6.301047735812,6.349424306922,6.349424306627,6.349424306627,5.381500718812,6.349424307002,6.349424307002,6.349424307012,6.349424307229,6.349424307229,6.349424306929,5.990223857219,6.349424306919,6.349424306922,6.349424306922,6.349424306922,4.960235203722,4.518468504312,6.635876543412,6.810872010502,6.810872010502,6.810872010502,6.810872010622,6.810872010412,6.810872010412,6.311322239612,5.623983730202,4.783295929612,8.118058536382,8.910893493182,7.643584055182,7.5526780475656,7.5575170131656,7.1529054382056,9.4738515655656,9.6260575219656,9.0913594300656,9.6260575211226,9.6260575211226,9.6260575211226,9.6260575211026,9.6260575211026,8.5077233928226,9.6260575219056,9.6260575219056,9.6260575219656,9.4079291737656,9.6260575215656,9.6260575214756,9.6260575214756,9.6260575214656,7.4901611363656,9.148619229682,9.626057521082,9.626057521082,7.888576132182,8.360734423182,7.587845487282,9.626057521382,9.626057521382,8.923168083272,9.626057522002,9.626057522002,9.626057521982,9.475598229682,9.626057521982,8.253992306082,9.044783414782,9.626057521482,9.096598835432,9.626057521492,9.104403418522,7.929766998942,8.819855541642,9.626057521642,9.626057521642,9.626057521142,9.626057521882,9.557918805582,9.626057521502,9.626057521502,9.626057521782,9.626057521782,9.615495988032,9.626057521862,7.851737113282,8.454427655982,9.448932407782,8.180586539982,9.249602373382,9.050580708282,9.004321888482,9.626057520982,9.626057521782,9.626057521282,9.182061973082,11.197330313752,11.197330313752,11.197330313742,11.197330313742,11.197330313682,11.197330313682,11.197330314082,5.848651067102
"t156",7.767468967952,7.771253098352,7.208748479182,7.969970106082,8.783218645682,11.130237617782,7.831956286982,12.640676544282,12.640676544242,12.640676544242,12.272996757682,12.640676544322,12.640676544242,12.640676544292,12.387914403792,12.108261883782,11.780812775182,12.336024363682,12.640676543582,5.513702954982,9.444094210602,9.444094210602,9.444094210652,9.444094210652,9.444094210652,8.3598606825761,8.2222408572761,9.444094210252,9.444094210252,9.289014120982,9.444094210782,9.444094210782,9.444094210782,8.851434913982,9.444094210782,9.444094210782,9.444094210382,9.444094210382,3.778385292202,3.778385292202,3.465521986782,3.18115887957,0,0.07023130114,2.537332368262,2.811562170632,3.201053213322,3.201053213282,3.178778264532,3.012314516932,5.053829629282,5.053829629282,5.053829629582,6.349424306442,6.349424306502,6.349424306492,6.349424306492,6.349424306502,6.349424306472,6.349424306472,6.349424306472,6.301047735382,6.349424306492,6.349424306197,6.349424306197,5.381500718382,6.349424306572,6.349424306572,6.349424306582,6.349424306799,6.349424306799,6.349424306499,5.990223856789,6.349424306489,6.349424306492,6.349424306492,6.349424306492,4.960235203292,4.518468503882,6.635876542982,6.810872010072,6.810872010072,6.810872010072,6.810872010192,6.810872009982,6.810872009982,6.311322239182,5.623983729772,4.783295929182,8.118058535952,8.910893492752,7.643584054752,7.5526780471356,7.5575170127356,7.1529054377756,9.4738515651356,9.6260575215356,9.0913594296356,9.6260575206926,9.6260575206926,9.6260575206926,9.6260575206726,9.6260575206726,8.5077233923926,9.6260575214756,9.6260575214756,9.6260575215356,9.4079291733356,9.6260575211356,9.6260575210456,9.6260575210456,9.6260575210356,7.4901611359356,9.148619229252,9.626057520652,9.626057520652,7.888576131752,8.360734422752,7.587845486852,9.626057520952,9.626057520952,8.923168082842,9.626057521572,9.626057521572,9.626057521552,9.475598229252,9.626057521552,8.253992305652,9.044783414352,9.626057521052,9.096598835002,9.626057521062,9.104403418092,7.929766998512,8.819855541212,9.626057521212,9.626057521212,9.626057520712,9.626057521452,9.557918805152,9.626057521072,9.626057521072,9.626057521352,9.626057521352,9.615495987602,9.626057521432,7.851737112852,8.454427655552,9.448932407352,8.180586539552,9.249602372952,9.050580707852,9.004321888052,9.626057520552,9.626057521352,9.626057520852,9.182061972652,11.197330313322,11.197330313322,11.197330313312,11.197330313312,11.197330313252,11.197330313252,11.197330313652,5.848651066672
"t157",7.767468967952,7.771253098352,7.208748479182,7.969970106082,8.783218645682,11.130237617782,7.831956286982,12.640676544282,12.640676544242,12.640676544242,12.272996757682,12.640676544322,12.640676544242,12.640676544292,12.387914403792,12.108261883782,11.780812775182,12.336024363682,12.640676543582,5.513702954982,9.444094210602,9.444094210602,9.444094210652,9.444094210652,9.444094210652,8.3598606825761,8.2222408572761,9.444094210252,9.444094210252,9.289014120982,9.444094210782,9.444094210782,9.444094210782,8.851434913982,9.444094210782,9.444094210782,9.444094210382,9.444094210382,3.778385292202,3.778385292202,3.465521986782,3.18115887957,0.07023130114,0,2.537332368262,2.811562170632,3.201053213322,3.201053213282,3.178778264532,3.012314516932,5.053829629282,5.053829629282,5.053829629582,6.349424306442,6.349424306502,6.349424306492,6.349424306492,6.349424306502,6.349424306472,6.349424306472,6.349424306472,6.301047735382,6.349424306492,6.349424306197,6.349424306197,5.381500718382,6.349424306572,6.349424306572,6.349424306582,6.349424306799,6.349424306799,6.349424306499,5.990223856789,6.349424306489,6.349424306492,6.349424306492,6.349424306492,4.960235203292,4.518468503882,6.635876542982,6.810872010072,6.810872010072,6.810872010072,6.810872010192,6.810872009982,6.810872009982,6.311322239182,5.623983729772,4.783295929182,8.118058535952,8.910893492752,7.643584054752,7.5526780471356,7.5575170127356,7.1529054377756,9.4738515651356,9.6260575215356,9.0913594296356,9.6260575206926,9.6260575206926,9.6260575206926,9.6260575206726,9.6260575206726,8.5077233923926,9.6260575214756,9.6260575214756,9.6260575215356,9.4079291733356,9.6260575211356,9.6260575210456,9.6260575210456,9.6260575210356,7.4901611359356,9.148619229252,9.626057520652,9.626057520652,7.888576131752,8.360734422752,7.587845486852,9.626057520952,9.626057520952,8.923168082842,9.626057521572,9.626057521572,9.626057521552,9.475598229252,9.626057521552,8.253992305652,9.044783414352,9.626057521052,9.096598835002,9.626057521062,9.104403418092,7.929766998512,8.819855541212,9.626057521212,9.626057521212,9.626057520712,9.626057521452,9.557918805152,9.626057521072,9.626057521072,9.626057521352,9.626057521352,9.615495987602,9.626057521432,7.851737112852,8.454427655552,9.448932407352,8.180586539552,9.249602372952,9.050580707852,9.004321888052,9.626057520552,9.626057521352,9.626057520852,9.182061972652,11.197330313322,11.197330313322,11.197330313312,11.197330313312,11.197330313252,11.197330313252,11.197330313652,5.848651066672
