"accepted_species","F1.1/1"
"t2",0.197456725962367
"t37",-0.113969060078963
"t73",-0.116436180403108
"t74",-0.151161889119499
"t82",0.425941261632968
"t83",0.0722869809269678
"t59",0.219656513408196
"t60",0.470626163425038
"t42",1.14136501364143
"t92",0.29180793823911
"t93",1.48798903544057
"t53",-0.728759390526768
"t45",0.377868806071882
"t46",0.243918156735342
"t34",1.19680682908914
"t38",1.08257208577675
"t65",0.0499384151122367
"t75",0.759094022105567
"t76",1.22995866012792
"t33",1.27144076551142
"t85",0.0938670059498053
"t97",-0.427604481329684
"t98",-0.472449894868348
"t32",-0.338236542257158
"t81",-1.05336100762217
"t88",0.866581255995958
"t89",1.92851866380852
"t90",-0.338439310871028
"t91",0.351591332715855
"t68",-0.34450547734174
"t25",-1.23113631392881
"t61",-0.749018901557829
"t71",-0.161603434946284
"t72",-0.0729640164460135
"t29",0.56084091118348
"t30",-0.120129468578991
"t95",-0.931431898199657
"t96",-1.01804652919198
"t94",0.772652673064808
"t8",-0.155405397684981
"t14",0.458809646765719
"t28",0.950681288800378
"t63",0.156129537685291
"t64",2.21954289431723
"t13",1.33411957570141
"t17",2.47556298788054
"t18",1.77240067224145
"t69",1.64147309507815
"t70",1.44678241231588
"t10",-0.264608195454501
"t5",0.23877859290114
"t22",0.552435647474648
"t39",-1.26631917698609
"t49",-0.762679812466231
"t50",-1.28682326240773
"t23",-1.31444225372493
"t24",-0.0533024886620283
"t79",-0.728096819602412
"t80",-1.0610719539058
"t56",0.413761545581922
"t47",-1.23561796705382
"t51",-0.820053016605931
"t52",-0.672590497029468
"t9",-1.40399950365006
"t7",-0.664417809448667
"t31",-0.271594885023085
"t19",0.75063322250758
"t20",-0.394873539783434
"t26",-0.841434551560571
"t57",0.821723000520281
"t58",-0.79797906919964
"t3",-1.16256664494056
"t4",1.0709581758862
"t16",0.384528238161798
"t21",-2.02463427948529
"t48",0.218329732491285
"t43",-1.84277428728209
"t86",-1.12435601616805
"t87",-0.980374349288837
"t66",0.0361607733931222
"t67",1.47767275131913
"t27",-0.136377766759681
"t99",1.41747913910383
"t100",1.38134117936914
"t84",0.759330629122931
"t62",-0.551733173510244
"t35",0.472305764322217
"t36",0.977311030435533
"t11",0.130163235987213
"t12",-0.248871141534593
"t6",0.144857459759357
"t40",0.867679123299391
"t41",-0.468255599347908
"t54",-2.63822906641087
"t55",-0.424103762680147
"t15",-1.11702456074889
"t77",-2.28793553595007
"t78",-1.83176191279221
"t44",-0.13412763341592
"t1",-0.326040840515316
