"","t30","t56","t113","t114","t69","t72","t73","t55","t24","t77","t141","t142","t120","t121","t49","t50","t43","t44","t27","t119","t147","t148","t64","t122","t123","t31","t32","t137","t138","t109","t6","t10","t11","t5","t3","t20","t125","t126","t33","t18","t51","t52","t61","t86","t87","t46","t47","t117","t118","t76","t111","t112","t75","t65","t145","t146","t16","t17","t8","t2","t1","t12","t57","t58","t62","t63","t82","t83","t13","t4","t9","t23","t36","t37","t95","t96","t78","t79","t135","t136","t101","t102","t149","t150","t133","t93","t94","t80","t81","t19","t34","t38","t71","t143","t144","t124","t131","t132","t25","t29","t41","t115","t116","t88","t70","t45","t89","t106","t107","t40","t139","t140","t42","t60","t90","t91","t39","t21","t129","t130","t127","t128","t110","t28","t26","t66","t67","t74","t103","t104","t92","t48","t59","t108","t151","t152","t134","t105","t84","t85","t97","t98","t35","t53","t54","t7","t22","t99","t100","t68","t15","t14"
"t30",0,3.348820122409,3.210043218609,3.102053989839,2.816241213309,3.348820122409,3.348820122409,2.509688387279,5.5847198032,7.2807561521,7.2807561521,7.2807561521,7.2807561521,7.2807561521,6.69058263888,7.28075615228,7.28075615178,7.28075615178,6.2976587609,7.2807561524,7.28075615238,7.28075615238,7.280756152,7.2807561521,7.073984105787,6.2474936468,7.318186377,7.50070385929,7.50070385929,7.5007038593,8.11343673367,8.40278561507,9.79706792357,7.7655293076,10.046667338,11.4452847421,12.2877604665,12.2877604665,12.2877604665,12.2877604666,11.5255400183,12.2877604672,12.2877604672,12.2877604672,12.2877604672,11.5538061057,12.2259294523,12.28776046724,12.28776046724,12.28776046724,12.24375259044,12.28776046724,12.28776046724,12.28776046721,12.28776046722,12.28776046722,9.8130615694,9.8177693808,8.48439858281,7.1220216385,9.0314454411,10.6922160645,13.0088610224,13.5992063889,13.4660296359,13.10533027728,13.32307080447,13.820798753,10.46427590139,9.6778092701,10.25577049751,13.14352993062,12.90192020142,13.82079875302,13.82079875312,13.82079875312,13.82079875312,13.82079875312,13.82079875315,13.82079875315,13.82079875325,13.82079875325,13.82079875316,13.82079875316,13.82079875316,13.82079875323,13.82079875323,13.82079875322,13.82079875322,13.82079875332,13.61444498032,13.82079875312,13.82079875342,13.82079875342,13.82079875342,13.82079875342,13.82079875342,13.82079875342,13.82079875374,12.3900775869,12.76105271812,13.82079875343,13.82079875343,13.66088276683,13.82079875343,13.82079875303,13.82079875343,13.82079875343,13.82079875343,13.82079875389,13.82079875353,13.82079875353,13.82079875335,13.82079875345,13.82079875345,13.82079875345,13.62194948235,13.03516698742,13.82079875362,13.7650422746,13.82079875303,13.82079875303,13.79906404693,13.69413065663,13.29734268827,13.82079875367,13.79731380697,13.82079875358,13.8207987535,13.8207987535,13.82079875348,13.26213141718,13.82079875352,13.82079875353,13.820798753538,13.820798753538,13.82079875354,13.82079875352,13.82079875312,13.82079875312,13.82079875372,13.82079875372,13.82079875312,13.37560679372,13.74089874282,9.841420407941,13.82079875415,13.82079875355,13.82079875355,13.82079875355,11.35552382815,13.82079875375
"t56",3.348820122409,0,1.5458866794,1.43789745063,1.1520846741,3.3321496174,3.3321496174,2.49301788227,5.584719803609,7.280756152509,7.280756152509,7.280756152509,7.280756152509,7.280756152509,6.690582639289,7.280756152689,7.280756152189,7.280756152189,6.297658761309,7.280756152809,7.280756152789,7.280756152789,7.280756152409,7.280756152509,7.073984106196,6.247493647209,7.318186377409,7.500703859699,7.500703859699,7.500703859709,8.113436734079,8.402785615479,9.797067923979,7.765529308009,10.046667338409,11.445284742509,12.287760466909,12.287760466909,12.287760466909,12.287760467009,11.525540018709,12.287760467609,12.287760467609,12.287760467609,12.287760467609,11.553806106109,12.225929452709,12.287760467649,12.287760467649,12.287760467649,12.243752590849,12.287760467649,12.287760467649,12.287760467619,12.287760467629,12.287760467629,9.813061569809,9.817769381209,8.484398583219,7.122021638909,9.031445441509,10.692216064909,13.008861022809,13.599206389309,13.466029636309,13.105330277689,13.323070804879,13.820798753409,10.464275901799,9.677809270509,10.255770497919,13.143529931029,12.901920201829,13.820798753429,13.820798753529,13.820798753529,13.820798753529,13.820798753529,13.820798753559,13.820798753559,13.820798753659,13.820798753659,13.820798753569,13.820798753569,13.820798753569,13.820798753639,13.820798753639,13.820798753629,13.820798753629,13.820798753729,13.614444980729,13.820798753529,13.820798753829,13.820798753829,13.820798753829,13.820798753829,13.820798753829,13.820798753829,13.820798754149,12.390077587309,12.761052718529,13.820798753839,13.820798753839,13.660882767239,13.820798753839,13.820798753439,13.820798753839,13.820798753839,13.820798753839,13.820798754299,13.820798753939,13.820798753939,13.820798753759,13.820798753859,13.820798753859,13.820798753859,13.621949482759,13.035166987829,13.820798754029,13.765042275009,13.820798753439,13.820798753439,13.799064047339,13.694130657039,13.297342688679,13.820798754079,13.797313807379,13.820798753989,13.820798753909,13.820798753909,13.820798753889,13.262131417589,13.820798753929,13.820798753939,13.820798753947,13.820798753947,13.820798753949,13.820798753929,13.820798753529,13.820798753529,13.820798754129,13.820798754129,13.820798753529,13.375606794129,13.740898743229,9.84142040835,13.820798754559,13.820798753959,13.820798753959,13.820798753959,11.355523828559,13.820798754159
"t113",3.210043218609,1.5458866794,0,0.24716890163,0.7650884045,3.1933727136,3.1933727136,2.35424097847,5.445942899809,7.141979248709,7.141979248709,7.141979248709,7.141979248709,7.141979248709,6.551805735489,7.141979248889,7.141979248389,7.141979248389,6.158881857509,7.141979249009,7.141979248989,7.141979248989,7.141979248609,7.141979248709,6.935207202396,6.108716743409,7.179409473609,7.361926955899,7.361926955899,7.361926955909,7.974659830279,8.264008711679,9.658291020179,7.626752404209,9.907890434609,11.306507838709,12.148983563109,12.148983563109,12.148983563109,12.148983563209,11.386763114909,12.148983563809,12.148983563809,12.148983563809,12.148983563809,11.415029202309,12.087152548909,12.148983563849,12.148983563849,12.148983563849,12.104975687049,12.148983563849,12.148983563849,12.148983563819,12.148983563829,12.148983563829,9.674284666009,9.678992477409,8.345621679419,6.983244735109,8.892668537709,10.553439161109,12.870084119009,13.460429485509,13.327252732509,12.966553373889,13.184293901079,13.682021849609,10.325498997999,9.539032366709,10.116993594119,13.004753027229,12.763143298029,13.682021849629,13.682021849729,13.682021849729,13.682021849729,13.682021849729,13.682021849759,13.682021849759,13.682021849859,13.682021849859,13.682021849769,13.682021849769,13.682021849769,13.682021849839,13.682021849839,13.682021849829,13.682021849829,13.682021849929,13.475668076929,13.682021849729,13.682021850029,13.682021850029,13.682021850029,13.682021850029,13.682021850029,13.682021850029,13.682021850349,12.251300683509,12.622275814729,13.682021850039,13.682021850039,13.522105863439,13.682021850039,13.682021849639,13.682021850039,13.682021850039,13.682021850039,13.682021850499,13.682021850139,13.682021850139,13.682021849959,13.682021850059,13.682021850059,13.682021850059,13.483172578959,12.896390084029,13.682021850229,13.626265371209,13.682021849639,13.682021849639,13.660287143539,13.555353753239,13.158565784879,13.682021850279,13.658536903579,13.682021850189,13.682021850109,13.682021850109,13.682021850089,13.123354513789,13.682021850129,13.682021850139,13.682021850147,13.682021850147,13.682021850149,13.682021850129,13.682021849729,13.682021849729,13.682021850329,13.682021850329,13.682021849729,13.236829890329,13.602121839429,9.70264350455,13.682021850759,13.682021850159,13.682021850159,13.682021850159,11.216746924759,13.682021850359
"t114",3.102053989839,1.43789745063,0.24716890163,0,0.65709917573,3.08538348483,3.08538348483,2.2462517497,5.337953671039,7.033990019939,7.033990019939,7.033990019939,7.033990019939,7.033990019939,6.443816506719,7.033990020119,7.033990019619,7.033990019619,6.050892628739,7.033990020239,7.033990020219,7.033990020219,7.033990019839,7.033990019939,6.827217973626,6.000727514639,7.071420244839,7.253937727129,7.253937727129,7.253937727139,7.866670601509,8.156019482909,9.550301791409,7.518763175439,9.799901205839,11.198518609939,12.040994334339,12.040994334339,12.040994334339,12.040994334439,11.278773886139,12.040994335039,12.040994335039,12.040994335039,12.040994335039,11.307039973539,11.979163320139,12.040994335079,12.040994335079,12.040994335079,11.996986458279,12.040994335079,12.040994335079,12.040994335049,12.040994335059,12.040994335059,9.566295437239,9.571003248639,8.237632450649,6.875255506339,8.784679308939,10.445449932339,12.762094890239,13.352440256739,13.219263503739,12.858564145119,13.076304672309,13.574032620839,10.217509769229,9.431043137939,10.009004365349,12.896763798459,12.655154069259,13.574032620859,13.574032620959,13.574032620959,13.574032620959,13.574032620959,13.574032620989,13.574032620989,13.574032621089,13.574032621089,13.574032620999,13.574032620999,13.574032620999,13.574032621069,13.574032621069,13.574032621059,13.574032621059,13.574032621159,13.367678848159,13.574032620959,13.574032621259,13.574032621259,13.574032621259,13.574032621259,13.574032621259,13.574032621259,13.574032621579,12.143311454739,12.514286585959,13.574032621269,13.574032621269,13.414116634669,13.574032621269,13.574032620869,13.574032621269,13.574032621269,13.574032621269,13.574032621729,13.574032621369,13.574032621369,13.574032621189,13.574032621289,13.574032621289,13.574032621289,13.375183350189,12.788400855259,13.574032621459,13.518276142439,13.574032620869,13.574032620869,13.552297914769,13.447364524469,13.050576556109,13.574032621509,13.550547674809,13.574032621419,13.574032621339,13.574032621339,13.574032621319,13.015365285019,13.574032621359,13.574032621369,13.574032621377,13.574032621377,13.574032621379,13.574032621359,13.574032620959,13.574032620959,13.574032621559,13.574032621559,13.574032620959,13.128840661559,13.494132610659,9.59465427578,13.574032621989,13.574032621389,13.574032621389,13.574032621389,11.108757695989,13.574032621589
"t69",2.816241213309,1.1520846741,0.7650884045,0.65709917573,0,2.7995707083,2.7995707083,1.96043897317,5.052140894509,6.748177243409,6.748177243409,6.748177243409,6.748177243409,6.748177243409,6.158003730189,6.748177243589,6.748177243089,6.748177243089,5.765079852209,6.748177243709,6.748177243689,6.748177243689,6.748177243309,6.748177243409,6.541405197096,5.714914738109,6.785607468309,6.968124950599,6.968124950599,6.968124950609,7.580857824979,7.870206706379,9.264489014879,7.232950398909,9.514088429309,10.912705833409,11.755181557809,11.755181557809,11.755181557809,11.755181557909,10.992961109609,11.755181558509,11.755181558509,11.755181558509,11.755181558509,11.021227197009,11.693350543609,11.755181558549,11.755181558549,11.755181558549,11.711173681749,11.755181558549,11.755181558549,11.755181558519,11.755181558529,11.755181558529,9.280482660709,9.285190472109,7.951819674119,6.589442729809,8.498866532409,10.159637155809,12.476282113709,13.066627480209,12.933450727209,12.572751368589,12.790491895779,13.288219844309,9.931696992699,9.145230361409,9.723191588819,12.610951021929,12.369341292729,13.288219844329,13.288219844429,13.288219844429,13.288219844429,13.288219844429,13.288219844459,13.288219844459,13.288219844559,13.288219844559,13.288219844469,13.288219844469,13.288219844469,13.288219844539,13.288219844539,13.288219844529,13.288219844529,13.288219844629,13.081866071629,13.288219844429,13.288219844729,13.288219844729,13.288219844729,13.288219844729,13.288219844729,13.288219844729,13.288219845049,11.857498678209,12.228473809429,13.288219844739,13.288219844739,13.128303858139,13.288219844739,13.288219844339,13.288219844739,13.288219844739,13.288219844739,13.288219845199,13.288219844839,13.288219844839,13.288219844659,13.288219844759,13.288219844759,13.288219844759,13.089370573659,12.502588078729,13.288219844929,13.232463365909,13.288219844339,13.288219844339,13.266485138239,13.161551747939,12.764763779579,13.288219844979,13.264734898279,13.288219844889,13.288219844809,13.288219844809,13.288219844789,12.729552508489,13.288219844829,13.288219844839,13.288219844847,13.288219844847,13.288219844849,13.288219844829,13.288219844429,13.288219844429,13.288219845029,13.288219845029,13.288219844429,12.843027885029,13.208319834129,9.30884149925,13.288219845459,13.288219844859,13.288219844859,13.288219844859,10.822944919459,13.288219845059
"t72",3.348820122409,3.3321496174,3.1933727136,3.08538348483,2.7995707083,0,1.3133043306,0.90129886287,5.584719803609,7.280756152509,7.280756152509,7.280756152509,7.280756152509,7.280756152509,6.690582639289,7.280756152689,7.280756152189,7.280756152189,6.297658761309,7.280756152809,7.280756152789,7.280756152789,7.280756152409,7.280756152509,7.073984106196,6.247493647209,7.318186377409,7.500703859699,7.500703859699,7.500703859709,8.113436734079,8.402785615479,9.797067923979,7.765529308009,10.046667338409,11.445284742509,12.287760466909,12.287760466909,12.287760466909,12.287760467009,11.525540018709,12.287760467609,12.287760467609,12.287760467609,12.287760467609,11.553806106109,12.225929452709,12.287760467649,12.287760467649,12.287760467649,12.243752590849,12.287760467649,12.287760467649,12.287760467619,12.287760467629,12.287760467629,9.813061569809,9.817769381209,8.484398583219,7.122021638909,9.031445441509,10.692216064909,13.008861022809,13.599206389309,13.466029636309,13.105330277689,13.323070804879,13.820798753409,10.464275901799,9.677809270509,10.255770497919,13.143529931029,12.901920201829,13.820798753429,13.820798753529,13.820798753529,13.820798753529,13.820798753529,13.820798753559,13.820798753559,13.820798753659,13.820798753659,13.820798753569,13.820798753569,13.820798753569,13.820798753639,13.820798753639,13.820798753629,13.820798753629,13.820798753729,13.614444980729,13.820798753529,13.820798753829,13.820798753829,13.820798753829,13.820798753829,13.820798753829,13.820798753829,13.820798754149,12.390077587309,12.761052718529,13.820798753839,13.820798753839,13.660882767239,13.820798753839,13.820798753439,13.820798753839,13.820798753839,13.820798753839,13.820798754299,13.820798753939,13.820798753939,13.820798753759,13.820798753859,13.820798753859,13.820798753859,13.621949482759,13.035166987829,13.820798754029,13.765042275009,13.820798753439,13.820798753439,13.799064047339,13.694130657039,13.297342688679,13.820798754079,13.797313807379,13.820798753989,13.820798753909,13.820798753909,13.820798753889,13.262131417589,13.820798753929,13.820798753939,13.820798753947,13.820798753947,13.820798753949,13.820798753929,13.820798753529,13.820798753529,13.820798754129,13.820798754129,13.820798753529,13.375606794129,13.740898743229,9.84142040835,13.820798754559,13.820798753959,13.820798753959,13.820798753959,11.355523828559,13.820798754159
"t73",3.348820122409,3.3321496174,3.1933727136,3.08538348483,2.7995707083,1.3133043306,0,0.90129886287,5.584719803609,7.280756152509,7.280756152509,7.280756152509,7.280756152509,7.280756152509,6.690582639289,7.280756152689,7.280756152189,7.280756152189,6.297658761309,7.280756152809,7.280756152789,7.280756152789,7.280756152409,7.280756152509,7.073984106196,6.247493647209,7.318186377409,7.500703859699,7.500703859699,7.500703859709,8.113436734079,8.402785615479,9.797067923979,7.765529308009,10.046667338409,11.445284742509,12.287760466909,12.287760466909,12.287760466909,12.287760467009,11.525540018709,12.287760467609,12.287760467609,12.287760467609,12.287760467609,11.553806106109,12.225929452709,12.287760467649,12.287760467649,12.287760467649,12.243752590849,12.287760467649,12.287760467649,12.287760467619,12.287760467629,12.287760467629,9.813061569809,9.817769381209,8.484398583219,7.122021638909,9.031445441509,10.692216064909,13.008861022809,13.599206389309,13.466029636309,13.105330277689,13.323070804879,13.820798753409,10.464275901799,9.677809270509,10.255770497919,13.143529931029,12.901920201829,13.820798753429,13.820798753529,13.820798753529,13.820798753529,13.820798753529,13.820798753559,13.820798753559,13.820798753659,13.820798753659,13.820798753569,13.820798753569,13.820798753569,13.820798753639,13.820798753639,13.820798753629,13.820798753629,13.820798753729,13.614444980729,13.820798753529,13.820798753829,13.820798753829,13.820798753829,13.820798753829,13.820798753829,13.820798753829,13.820798754149,12.390077587309,12.761052718529,13.820798753839,13.820798753839,13.660882767239,13.820798753839,13.820798753439,13.820798753839,13.820798753839,13.820798753839,13.820798754299,13.820798753939,13.820798753939,13.820798753759,13.820798753859,13.820798753859,13.820798753859,13.621949482759,13.035166987829,13.820798754029,13.765042275009,13.820798753439,13.820798753439,13.799064047339,13.694130657039,13.297342688679,13.820798754079,13.797313807379,13.820798753989,13.820798753909,13.820798753909,13.820798753889,13.262131417589,13.820798753929,13.820798753939,13.820798753947,13.820798753947,13.820798753949,13.820798753929,13.820798753529,13.820798753529,13.820798754129,13.820798754129,13.820798753529,13.375606794129,13.740898743229,9.84142040835,13.820798754559,13.820798753959,13.820798753959,13.820798753959,11.355523828559,13.820798754159
"t55",2.509688387279,2.49301788227,2.35424097847,2.2462517497,1.96043897317,0.90129886287,0.90129886287,0,4.745588068479,6.441624417379,6.441624417379,6.441624417379,6.441624417379,6.441624417379,5.851450904159,6.441624417559,6.441624417059,6.441624417059,5.458527026179,6.441624417679,6.441624417659,6.441624417659,6.441624417279,6.441624417379,6.234852371066,5.408361912079,6.479054642279,6.661572124569,6.661572124569,6.661572124579,7.274304998949,7.563653880349,8.957936188849,6.926397572879,9.207535603279,10.606153007379,11.448628731779,11.448628731779,11.448628731779,11.448628731879,10.686408283579,11.448628732479,11.448628732479,11.448628732479,11.448628732479,10.714674370979,11.386797717579,11.448628732519,11.448628732519,11.448628732519,11.404620855719,11.448628732519,11.448628732519,11.448628732489,11.448628732499,11.448628732499,8.973929834679,8.978637646079,7.645266848089,6.282889903779,8.192313706379,9.853084329779,12.169729287679,12.760074654179,12.626897901179,12.266198542559,12.483939069749,12.981667018279,9.625144166669,8.838677535379,9.416638762789,12.304398195899,12.062788466699,12.981667018299,12.981667018399,12.981667018399,12.981667018399,12.981667018399,12.981667018429,12.981667018429,12.981667018529,12.981667018529,12.981667018439,12.981667018439,12.981667018439,12.981667018509,12.981667018509,12.981667018499,12.981667018499,12.981667018599,12.775313245599,12.981667018399,12.981667018699,12.981667018699,12.981667018699,12.981667018699,12.981667018699,12.981667018699,12.981667019019,11.550945852179,11.921920983399,12.981667018709,12.981667018709,12.821751032109,12.981667018709,12.981667018309,12.981667018709,12.981667018709,12.981667018709,12.981667019169,12.981667018809,12.981667018809,12.981667018629,12.981667018729,12.981667018729,12.981667018729,12.782817747629,12.196035252699,12.981667018899,12.925910539879,12.981667018309,12.981667018309,12.959932312209,12.854998921909,12.458210953549,12.981667018949,12.958182072249,12.981667018859,12.981667018779,12.981667018779,12.981667018759,12.422999682459,12.981667018799,12.981667018809,12.981667018817,12.981667018817,12.981667018819,12.981667018799,12.981667018399,12.981667018399,12.981667018999,12.981667018999,12.981667018399,12.536475058999,12.901767008099,9.00228867322,12.981667019429,12.981667018829,12.981667018829,12.981667018829,10.516392093429,12.981667019029
"t24",5.5847198032,5.584719803609,5.445942899809,5.337953671039,5.052140894509,5.584719803609,5.584719803609,4.745588068479,0,1.9159066397,1.9159066397,1.9159066397,1.9159066397,1.9159066397,1.32573312648,1.91590663988,1.91590663938,1.91590663938,2.4581109481,3.4412083396,3.44120833958,3.44120833958,3.4412083392,3.4412083393,3.234436292987,4.551457298,5.6221500282,5.80466751049,5.80466751049,5.8046675105,6.41740038487,6.70674926627,8.10103157477,6.0694929588,8.3506309892,9.7492483933,10.5917241177,10.5917241177,10.5917241177,10.5917241178,9.8295036695,10.5917241184,10.5917241184,10.5917241184,10.5917241184,9.8577697569,10.5298931035,10.59172411844,10.59172411844,10.59172411844,10.54771624164,10.59172411844,10.59172411844,10.59172411841,10.59172411842,10.59172411842,8.1170252206,8.121733032,6.78836223401,5.4259852897,7.3354090923,8.9961797157,11.3128246736,11.9031700401,11.7699932871,11.40929392848,11.62703445567,12.1247624042,8.76823955259,7.9817729213,8.55973414871,11.44749358182,11.20588385262,12.12476240422,12.12476240432,12.12476240432,12.12476240432,12.12476240432,12.12476240435,12.12476240435,12.12476240445,12.12476240445,12.12476240436,12.12476240436,12.12476240436,12.12476240443,12.12476240443,12.12476240442,12.12476240442,12.12476240452,11.91840863152,12.12476240432,12.12476240462,12.12476240462,12.12476240462,12.12476240462,12.12476240462,12.12476240462,12.12476240494,10.6940412381,11.06501636932,12.12476240463,12.12476240463,11.96484641803,12.12476240463,12.12476240423,12.12476240463,12.12476240463,12.12476240463,12.12476240509,12.12476240473,12.12476240473,12.12476240455,12.12476240465,12.12476240465,12.12476240465,11.92591313355,11.33913063862,12.12476240482,12.0690059258,12.12476240423,12.12476240423,12.10302769813,11.99809430783,11.60130633947,12.12476240487,12.10127745817,12.12476240478,12.1247624047,12.1247624047,12.12476240468,11.56609506838,12.12476240472,12.12476240473,12.124762404738,12.124762404738,12.12476240474,12.12476240472,12.12476240432,12.12476240432,12.12476240492,12.12476240492,12.12476240432,11.67957044492,12.04486239402,8.145384059141,12.12476240535,12.12476240475,12.12476240475,12.12476240475,9.65948747935,12.12476240495
"t77",7.2807561521,7.280756152509,7.141979248709,7.033990019939,6.748177243409,7.280756152509,7.280756152509,6.441624417379,1.9159066397,0,1.1517641366,1.1517641366,1.9606579442,1.9606579442,1.90391444538,2.49408795878,2.49408795828,2.49408795828,4.154147297,5.1372446885,5.13724468848,5.13724468848,5.1372446881,5.1372446882,4.930472641887,6.2474936469,7.3181863771,7.50070385939,7.50070385939,7.5007038594,8.11343673377,8.40278561517,9.79706792367,7.7655293077,10.0466673381,11.4452847422,12.2877604666,12.2877604666,12.2877604666,12.2877604667,11.5255400184,12.2877604673,12.2877604673,12.2877604673,12.2877604673,11.5538061058,12.2259294524,12.28776046734,12.28776046734,12.28776046734,12.24375259054,12.28776046734,12.28776046734,12.28776046731,12.28776046732,12.28776046732,9.8130615695,9.8177693809,8.48439858291,7.1220216386,9.0314454412,10.6922160646,13.0088610225,13.599206389,13.466029636,13.10533027738,13.32307080457,13.8207987531,10.46427590149,9.6778092702,10.25577049761,13.14352993072,12.90192020152,13.82079875312,13.82079875322,13.82079875322,13.82079875322,13.82079875322,13.82079875325,13.82079875325,13.82079875335,13.82079875335,13.82079875326,13.82079875326,13.82079875326,13.82079875333,13.82079875333,13.82079875332,13.82079875332,13.82079875342,13.61444498042,13.82079875322,13.82079875352,13.82079875352,13.82079875352,13.82079875352,13.82079875352,13.82079875352,13.82079875384,12.390077587,12.76105271822,13.82079875353,13.82079875353,13.66088276693,13.82079875353,13.82079875313,13.82079875353,13.82079875353,13.82079875353,13.82079875399,13.82079875363,13.82079875363,13.82079875345,13.82079875355,13.82079875355,13.82079875355,13.62194948245,13.03516698752,13.82079875372,13.7650422747,13.82079875313,13.82079875313,13.79906404703,13.69413065673,13.29734268837,13.82079875377,13.79731380707,13.82079875368,13.8207987536,13.8207987536,13.82079875358,13.26213141728,13.82079875362,13.82079875363,13.820798753638,13.820798753638,13.82079875364,13.82079875362,13.82079875322,13.82079875322,13.82079875382,13.82079875382,13.82079875322,13.37560679382,13.74089874292,9.841420408041,13.82079875425,13.82079875365,13.82079875365,13.82079875365,11.35552382825,13.82079875385
