"","turnover.rates","eps.values","transition.rates"
"1",0.584344120929018,0.0879193397704512,NA
"2",0.230735407210886,0.944764962419868,0.678938168799505
"3",0.685470137512311,0.18004740960896,0.244808468502015
"4",0.6220573191531,0.0701360383536667,0.549942819634452
"5",0.584344120929018,0.0879193397704512,0.331033163703978
"6",0.230735407210886,0.944764962419868,NA
"7",0.685470137512311,0.18004740960896,0.754904777510092
"8",0.6220573191531,0.0701360383536667,0.204711877508089
"9",0.584344120929018,0.0879193397704512,0.428831349592656
"10",0.230735407210886,0.944764962419868,0.265407834667712
"11",0.685470137512311,0.18004740960896,NA
"12",0.6220573191531,0.0701360383536667,0.18019730807282
"13",0.584344120929018,0.0879193397704512,0.488204131368548
"14",0.230735407210886,0.944764962419868,0.0253335358574986
"15",0.685470137512311,0.18004740960896,0.496240322245285
"16",0.6220573191531,0.0701360383536667,NA
