"accepted_species","Medicinal"
"Asclepias_cordifolia",1
"Neuburgia_moluccana",0
"Chassalia_petitiana",0
"Gynochthodes_grayi",0
"Simira_rhodoclada",1
"Urophyllum_corniculatum",NA
"Secamone_volubilis",1
"Caudanthera_mireillae",0
"Psychotria_macrochlamys",0
"Paranotis_mitrasacmoides",0
"Sarcolobus_borneensis",0
"Stenostomum_resinosum",0
"Orbea_semitubiflora",0
"Ibatia_aristeguietae",0
"Palicourea_glabra",0
"Tripterospermum_nienkui",1
"Baissea_gracillima",0
"Lasianthus_obscurus",1
"Gentianella_calcarea",0
"Gentiana_arisanensis",0
"Psychotria_dressleri",0
"Psychotria_glaucifolia",0
"Palicourea_jungiana",0
"Palicourea_gonzalagunioides",0
"Cynanchica_bornmuelleri",0
"Erithalis_orbiculata",0
"Dischidia_sagittata",0
"Exallage_ulmifolia",1
"Acranthera_siliquosa",0
"Forsteronia_brevifolia",0
"Malouetia_bubalina",0
"Bouvardia_oaxacana",0
"Tarenna_harmandiana",0
"Tarenna_pallidula",0
"Marsdenia_mahaweeensis",NA
"Oxypetalum_flavopurpureum",0
"Urophyllum_trifurcum",0
"Norrisia_major",0
"Cynanchum_ansamalense",0
"Ceropegia_khasiana",0
"Ceropegia_stenantha",1
"Ceropegia_tribounii",NA
"Bertiera_arctistipula",0
"Ceropegia_johnsonii",0
"Ceropegia_longicaudata",0
"Psychotria_ireneae",0
"Psychotria_duckei",0
"Psychotria_melanotricha",0
"Galium_×_neglectum",NA
"Psychotria_ciliolata",0
"Psychotria_steinii",0
"Psychotria_cromophila",0
"Gaertnera_calycina",0
"Gaertnera_cooperi",1
"Empogona_glabra",0
"Nertera_holmboei",0
"Ixora_deciduiflora",0
"Ixora_diversifolia",0
"Toxocarpus_excisus",0
"Hoya_kerangasensis",0
"Hoya_lobbii",0
"Hoya_persicina",0
"Tabernaemontana_crassifolia",NA
"Mussaenda_lotungensis",0
"Aulacocalyx_pallens",0
"Arcytophyllum_capitatum",0
"Canthium_sarcocarpum",NA
"Coffea_sambavensis",0
"Secamone_variicolor",0
"Coussarea_enneantha",0
"Palicourea_calothyrsus",0
"Neuburgia_tubiflora",1
"Heterostemma_suberosum",0
"Matelea_grenandii",0
"Matelea_bolivarensis",0
"Matelea_honorana",NA
"Dischidia_nummularia",1
"Pavetta_dolichostyla",0
"Echidnopsis_repens",0
"Pavetta_obanica",0
"Pavetta_umtalensis",0
"Pavetta_oresitropha",0
"Lasianthus_foetulentus",0
"Damnacanthus_officinarum",0
"Geniostoma_novae-caledoniae",0
"Brachytome_pitardii",NA
"Tobagoa_maleolens",0
"Thiollierea_rigaultii",0
"Rudgea_marcano-bertii",0
"Gymnema_piperi",NA
"Gonzalagunia_killipii",0
"Saprosma_henryi",NA
"Sabicea_schaeferi",0
"Oldenlandia_microphylla",0
"Faramea_brachysiphon",0
"Ophiorrhiza_cryptantha",0
"Exacum_socotranum",0
"Chassalia_propinqua",0
"Argostemma_longifolium",0
"Praravinia_minahassae",0
