"accepted_species","Medicinal"
"Forsteronia_spicata",0
"Gonzalagunia_asperula",0
"Ixora_mattogrossensis",0
"Gynochthodes_hispida",0
"Matelea_chihuahuensis",0
"Vincetoxicum_taihangense",0
"Leichhardtia_kempteriana",0
"Gentianella_paludicola",0
"Ruehssia_ludani",0
"Genianthus_aurantiacus",0
"Coussarea_acuminata",0
"Callichilia_subsessilis",1
"Oldenlandia_balfourii",0
"Paederia_brasiliensis",1
"Vincetoxicum_henryi",1
"Palicourea_trichocephala",0
"Gentianella_sandiensis",0
"Hedyotis_leuserensis",0
"Rudgea_jasminoides",0
"Guettarda_insularis",0
"Pervillaea_phillipsonii",0
"Guettarda_tobagensis",0
"Chomelia_glabricalyx",0
"Calycosia_kajewskii",0
"Asclepias_albens",1
"Petchia_humbertii",0
"Bouvardia_tenuifolia",0
"Pentagonia_magnifica",0
"Strychnos_ecuadoriensis",0
"Strychnos_brachistantha",1
"Asclepias_quinquedentata",0
"Perama_dichotoma",0
"Strychnos_duckei",0
"Asclepias_leptopus",0
"Strychnos_barnhartiana",0
"Rauvolfia_microcarpa",0
"Peponidium_pervilleanoides",0
"Bertiera_borbonica",0
"Spigelia_amambaiensis",0
"Galium_pastorale",0
"Galium_oreganum",0
"Psychotria_leptophylla",0
"Phialanthus_macrocalyx",0
"Psychotria_sonkeana",0
"Asperula_sherardioides",0
"Gaertnera_rubra",0
"Gaertnera_grisea",0
"Manettia_acutifolia",0
"Ixora_biflora",0
"Alyxia_buxifolia",1
"Hedyotis_stylosa",0
"Alseis_labatioides",0
"Hedyotis_subvelutina",0
"Hoya_edanoi",0
"Mussaenda_incana",0
"Mussaenda_hainanensis",1
"Wrightia_arborea",1
"Hedyotis_srilankensis",0
"Coffea_millotii",0
"Rutidea_lujae",0
"Palicourea_veterinariorum",0
"Palicourea_libana",0
"Coussarea_friburgensis",0
"Hydnophytum_dentrecastense",0
"Vangueria_silvicola",0
"Macrocarpaea_harlingii",0
"Palicourea_tetraphylla",0
"Campestigma_purpureum",0
"Canthium_horridum",1
"Periploca_somaliensis",0
"Spermacoce_cassuangensis",0
"Pachycarpus_dealbatus",0
"Timonius_bracteatus",0
"Malanea_sanluisensis",0
"Dischidia_acutifolia",0
"Galianthe_pseudopetiolata",0
"Crucianella_divaricata",0
"Scyphostachys_coffeoides",1
"Microloma_calycinum",0
"Lasianthus_repoeuensis",0
"Pavetta_hispida",1
"Tassadia_cordata",0
"Damnacanthus_indicus",1
"Amaracarpus_rhombifolius",0
"Rudgea_quisquiliae",0
"Stomatostemma_pendulina",0
"Halenia_schiedeana",0
"Faramea_oblongifolia",0
"Ladenbergia_lehmanniana",0
"Gonzalagunia_bunchosioides",0
"Vincetoxicum_rehmannii",0
"Neobracea_martiana",0
"Faramea_juruana",0
"Exacum_naviculare",0
"Gentiana_verna",0
"Arachnothryx_tenuisepala",0
"Gentiana_hooperi",0
"Gentiana_bolavenensis",0
"Calycophyllum_multiflorum",1
"Faramea_tenuifolia",0
