,phylopars_picante,phylopars_phylnn_fill_means,phylopars_linear_eigenvecs,phylopars_linear_umap,phylopars_linear_autoencoded,phylopars_xgb_eigenvecs,phylopars_xgb_umap,phylopars_xgb_autoencoded,picante_phylnn_fill_means,picante_linear_eigenvecs,picante_linear_umap,picante_linear_autoencoded,picante_xgb_eigenvecs,picante_xgb_umap,picante_xgb_autoencoded,phylnn_fill_means_linear_eigenvecs,phylnn_fill_means_linear_umap,phylnn_fill_means_linear_autoencoded,phylnn_fill_means_xgb_eigenvecs,phylnn_fill_means_xgb_umap,phylnn_fill_means_xgb_autoencoded,linear_eigenvecs_linear_umap,linear_eigenvecs_linear_autoencoded,linear_eigenvecs_xgb_eigenvecs,linear_eigenvecs_xgb_umap,linear_eigenvecs_xgb_autoencoded,linear_umap_linear_autoencoded,linear_umap_xgb_eigenvecs,linear_umap_xgb_umap,linear_umap_xgb_autoencoded,linear_autoencoded_xgb_eigenvecs,linear_autoencoded_xgb_umap,linear_autoencoded_xgb_autoencoded,xgb_eigenvecs_xgb_umap,xgb_eigenvecs_xgb_autoencoded,xgb_umap_xgb_autoencoded
stat,-0.19614298310819073,-12.62727427574968,-3.873624067279724,-10.407107240255359,-2.19464814972019,-7.303775217731655,-7.697692429410355,-5.386402182653604,-12.646315351028115,-3.847904734541923,-10.461196366406169,-2.1929355557723595,-7.144297073037918,-7.659530140573966,-5.368380916013656,2.557358779234989,5.120629484393255,0.20953179985620093,9.534556134660049,8.270439745695343,10.407832549191356,0.36886716837372674,-1.024602346636454,2.64730065210891,1.5253574497362856,2.342913566174523,-1.0302217290926714,5.493698577289188,3.6664777234138666,5.6161535451932485,1.7085488389591508,1.3826030693978848,1.6797906044056554,-2.7762770779203865,0.3192141948658911,3.290565570512507
p value,0.8449003109489122,2.380878658579405e-22,0.00019264066060005903,1.4178033427875555e-17,0.030526676142218868,7.197310379069455e-11,1.0598630765374209e-11,4.858967510965514e-07,2.170215491284559e-22,0.0002110805144875224,1.0810612882170677e-17,0.030653654185778135,1.5514682708783488e-10,1.2773095301470532e-11,5.249978119413586e-07,0.012064316629149445,1.5014990790683194e-06,0.8344636883606439,1.1337289007548921e-15,6.300582703251777e-13,1.4126564505518347e-17,0.7130144222962651,0.3080479421728598,0.009441490830485979,0.130358362853902,0.0211344394779388,0.3054162988445111,3.0569386966218334e-07,0.00039778774347729853,1.791851375351794e-07,0.09066807828072253,0.1698975541079988,0.09615125901070856,0.006576167929087294,0.7502366692183051,0.0013860288107638335
