,0,1,2,3,4,5,6,7,8,9,10,11,12
t4,-3.014557,-2.8262024,-4.5024905,-3.2525616,-2.048836,-4.0869637,30.913033,-6.3157563,0.7354473,-1.9441646,18.837944,19.97563,-3.9792855
t82,-3.9143384,-3.4573307,-6.2076154,-4.406349,-2.4652526,-5.5526185,41.277164,-8.901702,-0.06778405,-2.3214202,25.937973,26.01416,-5.4871163
t83,-3.915418,-3.4664235,-6.1877785,-4.4310517,-2.459289,-5.539209,41.219296,-8.898194,-0.078482844,-2.3104954,25.808727,25.928915,-5.5099664
t132,-3.979873,-3.4676175,-6.2156234,-4.824787,-2.3627322,-5.547523,40.850513,-8.994881,0.2217058,-2.3793187,25.889229,25.851545,-5.508187
t133,-3.9799206,-3.4675539,-6.2153134,-4.824844,-2.362769,-5.547278,40.85085,-8.994898,0.22131288,-2.3794668,25.890373,25.85192,-5.508465
t66,-3.986414,-3.4556484,-6.293303,-4.6790075,-2.2910159,-5.5851502,41.04055,-9.348279,-0.09151957,-2.1269033,25.671276,25.906364,-5.632543
t67,-3.9912632,-3.4749572,-6.3121576,-4.653579,-2.349041,-5.6145873,41.033863,-9.3618355,-0.06739371,-2.0999696,25.710709,25.879301,-5.658639
t47,-3.8501866,-3.3185296,-6.0382185,-4.4714546,-2.2361007,-5.4163837,39.51457,-8.896775,-0.02451556,-2.0488281,24.777681,24.844938,-5.275512
t8,-2.9328272,-2.7002237,-4.338936,-3.2872875,-1.8865433,-4.0633883,29.937658,-6.3785067,0.70996225,-1.815401,19.594519,19.243505,-3.9262428
t92,-3.5517583,-3.315754,-4.764213,-4.5927863,-2.5253878,-4.2219286,39.391384,-8.876456,1.6366161,-3.1381047,29.084723,25.764858,-7.962793
t93,-3.5602188,-3.3029766,-4.7851777,-4.602816,-2.5051496,-4.2427516,39.436207,-8.891265,1.6747516,-3.1359816,29.107372,25.783632,-7.936081
t73,-3.5856075,-3.3308895,-4.790786,-4.579925,-2.4856741,-4.2688007,39.4364,-8.854892,1.8416318,-3.122236,28.693657,25.832138,-7.8883286
t38,-3.5746503,-3.1847517,-4.8051057,-4.7823763,-2.392573,-4.055047,37.906033,-9.31494,3.0363562,-3.1110349,30.29403,25.518911,-8.337001
t130,-3.359617,-3.0098052,-4.8107195,-4.7808924,-2.3978775,-3.8340757,37.77267,-9.494391,3.5557454,-3.096894,30.900665,24.805956,-8.76155
t131,-3.358247,-3.0084176,-4.8107567,-4.7800646,-2.398827,-3.8322403,37.770344,-9.492997,3.552251,-3.0956628,30.90073,24.7993,-8.761801
t89,-3.3733792,-3.0373518,-4.8400335,-4.776658,-2.4119413,-3.858215,37.79037,-9.486544,3.5663931,-3.114743,30.867218,24.937517,-8.709782
t111,-3.3518887,-3.060068,-4.815281,-4.7027965,-2.4505298,-3.870882,37.790154,-9.404098,3.6356137,-3.1299355,31.0174,25.0306,-8.647848
t112,-3.3541608,-3.060953,-4.8325667,-4.7146144,-2.439798,-3.8715134,37.773273,-9.419093,3.6172945,-3.1296284,30.912579,24.985449,-8.637107
t40,-3.4635136,-3.1712565,-4.85246,-4.685865,-2.3721814,-4.066274,38.705845,-9.05432,2.512976,-2.9218755,29.421019,25.45259,-8.132953
t41,-3.5105748,-3.2467637,-4.94601,-4.7429886,-2.440432,-4.1585536,38.343704,-9.124252,2.534139,-2.9346273,29.065758,25.406431,-8.1013975
t24,-4.941356,-5.930637,-5.4530077,-4.763772,-3.5979347,-7.276817,38.370346,-5.797356,2.9539368,-3.6549046,20.012209,30.276379,-1.8829434
t55,-4.627645,-5.8606396,-5.02757,-4.626586,-3.369265,-7.0870967,35.09236,-5.268167,3.514739,-3.5720842,18.590256,28.229338,-1.4036396
t122,-4.9436,-6.1470923,-5.5029488,-4.9605947,-3.5636528,-7.548182,38.378155,-5.857106,3.9816844,-3.727279,20.283834,30.444977,-1.8210396
t123,-4.945275,-6.153747,-5.501575,-4.962547,-3.5635564,-7.5544343,38.381924,-5.857074,3.973091,-3.7316575,20.302822,30.465792,-1.8185383
t12,-4.4793735,-5.486055,-4.936756,-4.211755,-3.4669418,-6.5812693,34.648922,-5.158939,2.9629347,-3.4515054,18.271837,28.313078,-1.707243
t64,-4.8212676,-5.968051,-5.3517675,-4.704161,-3.8318238,-7.087623,38.32084,-5.7918468,3.7978542,-3.8075798,20.724201,30.412283,-2.1483595
t65,-4.850226,-5.9405503,-5.224098,-4.660689,-3.790051,-7.004136,38.178177,-5.6920004,3.5537581,-3.7752883,20.531128,30.53816,-2.0873616
t80,-5.3437634,-7.1749444,-5.215958,-4.861057,-4.51123,-8.053837,35.845776,-4.4345074,4.145024,-4.2939754,18.69801,31.766665,-0.14785431
t81,-5.3543267,-7.1796775,-5.2318444,-4.858484,-4.540121,-8.049048,35.836926,-4.452095,4.187784,-4.325842,18.864624,31.840544,-0.17189644
t72,-5.3255086,-7.122758,-5.2194567,-4.8320336,-4.5424075,-7.964462,35.801655,-4.441361,4.044058,-4.2616754,18.680725,31.64697,-0.20176037
t39,-5.3089137,-7.2464066,-5.3047957,-4.871053,-4.6002755,-8.106761,35.28403,-4.527741,4.286143,-4.3244286,18.704346,32.061947,-0.287621
t56,-5.3409834,-7.402153,-5.3115997,-4.9740405,-4.6360593,-8.187297,35.702072,-4.4332705,4.5675693,-4.4693503,18.49421,32.53241,-0.22286956
t57,-5.190243,-7.2527514,-5.040895,-4.8166766,-4.5263352,-7.9933405,34.015278,-4.082094,4.762202,-4.369016,17.701153,31.320978,0.056290265
t94,-5.4108806,-7.5843883,-5.188207,-5.031051,-4.7751136,-8.253226,35.228626,-4.128736,4.7438803,-4.538091,18.128563,32.641163,0.4206797
t99,-5.4249334,-7.598461,-5.1261377,-5.031459,-4.7776275,-8.237828,35.21944,-4.087498,4.7233906,-4.5638747,18.18996,32.70592,0.48481715
t100,-5.405544,-7.588196,-5.1501155,-5.0501647,-4.779179,-8.238273,35.21285,-4.089889,4.7640567,-4.5572724,18.069567,32.596424,0.4962889
t109,-5.421035,-7.6073236,-5.149557,-5.0440545,-4.783404,-8.260283,35.236473,-4.1037126,4.6992106,-4.5669885,18.186958,32.649292,0.57100356
t110,-5.412706,-7.607351,-5.159844,-5.0435195,-4.7745576,-8.258727,35.12132,-4.114301,4.8008265,-4.561342,18.087496,32.54073,0.56395876
t84,-5.180741,-7.1861176,-5.447017,-4.959509,-4.56261,-8.103845,35.783226,-4.44681,4.038543,-4.382341,18.582577,31.784033,-0.09029167
t85,-5.1890492,-7.1930614,-5.438036,-4.987207,-4.561541,-8.122325,35.844498,-4.4216266,3.9754379,-4.374021,18.623505,31.803877,-0.06956699
t62,-5.1415915,-7.1474376,-5.470469,-4.9254045,-4.593502,-8.073954,36.11969,-4.453808,3.9271834,-4.340016,18.788689,31.681597,-0.12263801
t36,-4.6674085,-5.741157,-4.9401164,-4.258246,-3.5799863,-6.785328,34.547695,-5.113466,3.4902523,-3.5587888,18.352041,28.436087,-1.4537123
t37,-4.565589,-5.69795,-4.859928,-4.2201133,-3.5280461,-6.7126365,33.6882,-4.993297,3.4683607,-3.5547776,18.112265,27.881346,-1.3587714
t2,-1.9118389,-1.2489755,-3.3226922,-1.8714535,-1.7699531,-2.4808202,27.79813,-4.0818386,1.5747205,-0.9920532,13.678284,13.178654,-2.9741852
t5,-1.6761305,-0.5976574,-3.6302896,-1.7518374,-2.3019776,-2.2293873,35.261868,-3.9562109,2.7190802,-0.72368705,16.205627,12.106273,-3.3217525
t6,-1.3759248,-0.37389728,-3.2279546,-1.5010796,-2.120685,-1.9016161,32.16375,-3.4788785,2.5904932,-0.56877637,15.023422,10.2234125,-3.0039768
t20,-2.3342984,-1.0082574,-6.241242,-2.3466756,-3.4138181,-3.5655766,48.719795,-6.394665,5.337267,-0.8117773,20.345406,16.287958,-5.041549
t25,-2.46991,-1.1320792,-6.4385085,-2.3495054,-3.4627464,-3.7309391,48.90111,-6.6811914,5.1649795,-0.8337931,20.568485,17.15633,-5.224899
t26,-2.3426738,-1.0725086,-6.4837646,-2.3761506,-3.5386093,-3.6515691,48.615246,-6.6233325,5.8715625,-0.7886804,20.59008,16.360693,-5.1934543
t134,-1.8991245,-0.64455307,-7.4379573,-1.5709759,-4.3034167,-3.8023813,48.88528,-6.7938647,6.787461,-0.08068944,20.694033,14.426788,-5.609707
t135,-1.8991499,-0.6446215,-7.4379935,-1.5710413,-4.303355,-3.802475,48.88573,-6.7938704,6.7874417,-0.08069306,20.69392,14.427151,-5.6096377
t128,-1.8999491,-0.6541869,-7.4412026,-1.5723405,-4.3025913,-3.806493,48.871975,-6.8007607,6.754883,-0.081978805,20.646765,14.447083,-5.607943
t129,-1.8998832,-0.6541228,-7.4417787,-1.5731944,-4.3020015,-3.8072624,48.870914,-6.801142,6.7597303,-0.08301259,20.647385,14.445764,-5.6071997
t52,-1.5712804,-0.37265995,-6.3932986,-1.4064702,-3.8244553,-3.1077015,44.078403,-5.895607,6.2449136,-0.046167094,18.995235,12.080395,-5.021962
t33,-1.480208,-0.2793748,-5.925632,-1.369566,-3.5867653,-2.8334737,42.16415,-5.519693,5.958593,-0.058209237,18.380684,11.351363,-4.7535834
t31,-2.2322488,-0.7259114,-6.891243,-2.067808,-3.7475605,-3.587366,48.704155,-6.806684,6.5718875,-0.2942383,20.399792,15.291386,-5.501414
t101,-2.1612003,-0.6828218,-6.9437804,-1.9564761,-3.90813,-3.648391,48.857136,-6.7249217,7.045619,-0.3091944,20.809448,15.139973,-5.4870567
t102,-2.174274,-0.7041774,-6.9331183,-1.9832613,-3.9265404,-3.659076,48.858086,-6.7127914,6.9555216,-0.30204374,20.78823,15.170698,-5.4859614
t105,-2.0944877,-0.58874834,-7.212073,-2.031048,-4.0319743,-3.7110717,48.858818,-6.831978,7.3639746,-0.24593697,20.920218,14.721292,-5.5433116
t106,-2.0870638,-0.58798903,-7.217033,-2.0197043,-4.0338373,-3.7100847,48.806545,-6.8271747,7.4078217,-0.24238281,20.871624,14.690577,-5.538743
t79,-2.0785377,-0.58468544,-7.173387,-2.0167859,-4.014227,-3.6813889,48.73612,-6.7954116,7.461119,-0.25868472,20.924543,14.689069,-5.5311675
t68,-2.091965,-0.61830896,-7.168888,-2.0110414,-4.034486,-3.6741517,48.751442,-6.8183436,7.3585315,-0.25541934,21.00111,14.743806,-5.571794
t10,-2.6916416,-1.2606759,-5.67269,-2.3863587,-3.2148092,-3.3840272,48.112793,-6.5952616,4.4133773,-0.97273916,21.260551,18.39828,-5.4972205
t11,-2.0545647,-0.7096904,-4.8476787,-1.9260584,-2.8402324,-2.7769253,42.120934,-5.185051,3.4723737,-0.64508694,18.18781,14.515047,-4.347108
t53,-1.9472284,0.55196375,-2.2931664,-2.0917509,-2.7844348,-1.1940234,48.53645,-3.127393,-0.39286226,-1.1611794,23.032328,16.3482,-3.9696558
t54,-1.9775366,0.2584862,-2.2193353,-2.1133919,-2.7512643,-1.1695014,48.21649,-3.0769129,-0.36106655,-1.2232876,22.876251,16.337612,-3.892164
t113,-1.9290774,0.64809126,-2.2201726,-1.8977804,-2.7360554,-1.026316,48.019367,-3.1332185,-0.4734845,-1.0721577,22.690022,16.365126,-3.9896317
t114,-1.9216269,0.5869817,-2.224291,-1.8937544,-2.753243,-1.0277488,48.03101,-3.1444309,-0.47356555,-1.0777265,22.730442,16.343803,-4.014503
t32,-1.9622611,0.19656174,-2.3622804,-2.052278,-2.838061,-1.1842719,47.514557,-3.2220972,-0.3947057,-1.0999095,22.815247,15.939316,-3.9438283
t58,-1.9764551,0.07353347,-2.2897441,-2.1174695,-2.7914972,-1.1550052,47.508106,-3.164691,-0.28130972,-1.1866605,23.205801,16.006584,-3.8549583
t59,-1.7862599,0.78368896,-2.1396973,-1.9947747,-2.7021475,-1.0163187,45.925774,-2.9300547,-0.32146892,-1.0466992,22.50258,14.948643,-3.6978981
t51,-1.7810332,1.2167653,-1.8493948,-1.9346129,-2.8286283,-0.7715152,47.13091,-2.6272743,-0.5124744,-1.1298995,23.502796,15.462584,-3.634369
t107,-1.7885624,1.3567976,-1.8581924,-1.8243042,-2.827099,-0.74306715,47.49397,-2.6312876,-0.602407,-1.080016,23.369648,15.777445,-3.6250665
t108,-1.8031702,1.3625706,-1.8585049,-1.8394085,-2.8282297,-0.747657,47.50678,-2.6257224,-0.61048007,-1.0717779,23.363228,15.816609,-3.6166215
t88,-1.7859977,1.3543247,-1.8893746,-1.8264726,-2.8192503,-0.7710656,47.540077,-2.6429896,-0.600836,-1.068356,23.308786,15.779188,-3.6357133
