"","t7","t8","t5","t38","t63","t126","t127","t128","t122","t107","t92","t14","t4","t1","t72","t73","t11","t78","t79","t62","t97","t98","t67","t154","t155","t80","t111","t112","t28","t13","t16","t20","t87","t88","t77","t25","t57","t58","t44","t71","t100","t101","t53","t69","t70","t35","t19","t15","t106","t133","t134","t94","t125","t142","t143","t40","t41","t12","t30","t31","t29","t22","t23","t36","t49","t50","t74","t81","t82","t56","t93","t120","t121","t18","t144","t145","t115","t59","t60","t37","t26","t139","t148","t149","t91","t39","t27","t32","t33","t34","t17","t54","t55","t135","t136","t10","t129","t130","t64","t43","t65","t66","t83","t84","t42","t95","t96","t103","t104","t85","t86","t75","t76","t51","t52","t105","t123","t124","t140","t141","t118","t119","t152","t153","t99","t6","t150","t151","t146","t147","t102","t137","t138","t68","t47","t48","t24","t89","t90","t113","t114","t9","t2","t3","t21","t61","t108","t131","t132","t109","t110","t116","t117","t45","t46"
"t7",0,0.9206248274,1.9280042162,5.01094488634,5.01094488614,5.01094488622,4.97142195325,5.01094488625,5.01094488623,5.01094488624,5.01094488624,2.99853133174,1.46487035844,2.48776530474,7.04714027484,7.04714027484,4.14271667014,6.87069222574,7.04714027494,7.04714027494,7.04714027504,7.04714027504,6.60339655574,7.047140275313,7.047140275313,6.4401781247,7.04714027584,6.76537394072,5.17283059842,4.17888511014,4.80412624974,7.04714027544,7.04714027471,7.04714027471,6.71357594294,5.67993443234,7.04714027539,7.04714027539,7.04714027524,7.04714027544,7.04714027544,7.04714027544,6.81392073604,7.04714027534,7.04714027534,6.06302491794,5.16743224574,7.04714027584,7.04714027594,6.94210369122,7.04714027594,6.81482421394,7.04714027524,7.04714027523,7.04714027523,6.14863124434,6.28052645434,6.23111527681,8.27899860732,6.5801807907,7.87488888941,6.17405390941,6.26446475801,8.27899860801,7.52726655941,8.27899860721,8.27899860741,8.27899860745,8.27899860745,8.278998607168,8.278998607468,8.278998607368,8.278998607368,8.27899860741,8.27899860755,8.27899860755,8.27899860751,7.77460757991,8.27899860711,7.07712544861,7.54627635441,8.27899860687,8.27899860685,8.27899860685,8.11035282407,7.14597831617,8.27899860677,8.19525392677,7.60970792871,6.80971727671,6.99593788905,8.27899860655,8.27899860655,8.27899860615,8.27899860615,6.79854935875,8.27899860765,8.27899860765,8.27899860765,8.278998607667,8.278998607587,8.278998607587,8.278998607587,8.187655427187,7.868355104707,8.278998607577,8.278998607577,8.278998607507,8.278998607507,8.278998607607,7.784752059207,8.27899860801,8.27899860801,7.45713132382,8.27899860822,8.27899860801,8.07089527666,8.27899860801,8.27899860798,8.27899860798,8.27899860791,8.08547291059,8.27899860747,8.27899860747,8.27899860751,4.46435857264,8.27899860664,8.27899860664,8.27899860679,8.27899860679,8.27899860684,8.27899860674,8.27899860674,8.27899860674,8.27899860714,7.24780319454,6.93703311184,8.27899860654,8.27899860654,8.27899860654,8.27899860654,5.54851636804,6.14039073544,3.73150202384,7.47201474304,8.27899860644,8.27899860644,8.15876274609,8.27899860644,8.27899860634,8.27899860634,8.27899860644,8.27899860644,8.27899860684,7.16051633288
"t8",0.9206248274,0,2.54425523,5.62719590014,5.62719589994,5.62719590002,5.58767296705,5.62719590005,5.62719590003,5.62719590004,5.62719590004,3.61478234554,2.08112137224,3.10401631854,7.66339128864,7.66339128864,4.75896768394,7.48694323954,7.66339128874,7.66339128874,7.66339128884,7.66339128884,7.21964756954,7.663391289113,7.663391289113,7.0564291385,7.66339128964,7.38162495452,5.78908161222,4.79513612394,5.42037726354,7.66339128924,7.66339128851,7.66339128851,7.32982695674,6.29618544614,7.66339128919,7.66339128919,7.66339128904,7.66339128924,7.66339128924,7.66339128924,7.43017174984,7.66339128914,7.66339128914,6.67927593174,5.78368325954,7.66339128964,7.66339128974,7.55835470502,7.66339128974,7.43107522774,7.66339128904,7.66339128903,7.66339128903,6.76488225814,6.89677746814,6.84736629061,8.89524962112,7.1964318045,8.49113990321,6.79030492321,6.88071577181,8.89524962181,8.14351757321,8.89524962101,8.89524962121,8.89524962125,8.89524962125,8.895249620968,8.895249621268,8.895249621168,8.895249621168,8.89524962121,8.89524962135,8.89524962135,8.89524962131,8.39085859371,8.89524962091,7.69337646241,8.16252736821,8.89524962067,8.89524962065,8.89524962065,8.72660383787,7.76222932997,8.89524962057,8.81150494057,8.22595894251,7.42596829051,7.61218890285,8.89524962035,8.89524962035,8.89524961995,8.89524961995,7.41480037255,8.89524962145,8.89524962145,8.89524962145,8.895249621467,8.895249621387,8.895249621387,8.895249621387,8.803906440987,8.484606118507,8.895249621377,8.895249621377,8.895249621307,8.895249621307,8.895249621407,8.401003073007,8.89524962181,8.89524962181,8.07338233762,8.89524962202,8.89524962181,8.68714629046,8.89524962181,8.89524962178,8.89524962178,8.89524962171,8.70172392439,8.89524962127,8.89524962127,8.89524962131,5.08060958644,8.89524962044,8.89524962044,8.89524962059,8.89524962059,8.89524962064,8.89524962054,8.89524962054,8.89524962054,8.89524962094,7.86405420834,7.55328412564,8.89524962034,8.89524962034,8.89524962034,8.89524962034,6.16476738184,6.75664174924,4.34775303764,8.08826575684,8.89524962024,8.89524962024,8.77501375989,8.89524962024,8.89524962014,8.89524962014,8.89524962024,8.89524962024,8.89524962064,7.77676734668
"t5",1.9280042162,2.54425523,0,5.77198634814,5.77198634794,5.77198634802,5.73246341505,5.77198634805,5.77198634803,5.77198634804,5.77198634804,3.75957279354,2.22591182024,3.24880676654,7.80818173664,7.80818173664,4.90375813194,7.63173368754,7.80818173674,7.80818173674,7.80818173684,7.80818173684,7.36443801754,7.808181737113,7.808181737113,7.2012195865,7.80818173764,7.52641540252,5.93387206022,4.93992657194,5.56516771154,7.80818173724,7.80818173651,7.80818173651,7.47461740474,6.44097589414,7.80818173719,7.80818173719,7.80818173704,7.80818173724,7.80818173724,7.80818173724,7.57496219784,7.80818173714,7.80818173714,6.82406637974,5.92847370754,7.80818173764,7.80818173774,7.70314515302,7.80818173774,7.57586567574,7.80818173704,7.80818173703,7.80818173703,6.90967270614,7.04156791614,6.99215673861,9.04004006912,7.3412222525,8.63593035121,6.93509537121,7.02550621981,9.04004006981,8.28830802121,9.04004006901,9.04004006921,9.04004006925,9.04004006925,9.040040068968,9.040040069268,9.040040069168,9.040040069168,9.04004006921,9.04004006935,9.04004006935,9.04004006931,8.53564904171,9.04004006891,7.83816691041,8.30731781621,9.04004006867,9.04004006865,9.04004006865,8.87139428587,7.90701977797,9.04004006857,8.95629538857,8.37074939051,7.57075873851,7.75697935085,9.04004006835,9.04004006835,9.04004006795,9.04004006795,7.55959082055,9.04004006945,9.04004006945,9.04004006945,9.040040069467,9.040040069387,9.040040069387,9.040040069387,8.948696888987,8.629396566507,9.040040069377,9.040040069377,9.040040069307,9.040040069307,9.040040069407,8.545793521007,9.04004006981,9.04004006981,8.21817278562,9.04004007002,9.04004006981,8.83193673846,9.04004006981,9.04004006978,9.04004006978,9.04004006971,8.84651437239,9.04004006927,9.04004006927,9.04004006931,5.22540003444,9.04004006844,9.04004006844,9.04004006859,9.04004006859,9.04004006864,9.04004006854,9.04004006854,9.04004006854,9.04004006894,8.00884465634,7.69807457364,9.04004006834,9.04004006834,9.04004006834,9.04004006834,6.30955782984,6.90143219724,4.49254348564,8.23305620484,9.04004006824,9.04004006824,8.91980420789,9.04004006824,9.04004006814,9.04004006814,9.04004006824,9.04004006824,9.04004006864,7.92155779468
"t38",5.01094488634,5.62719590014,5.77198634814,0,2.7106447458,2.71064474588,2.67112181291,2.71064474591,2.71064474589,2.7106447459,2.7106447459,3.9234195714,5.2010692861,6.2239642324,10.7833392025,10.7833392025,7.8789155978,10.6068911534,10.7833392026,10.7833392026,10.7833392027,10.7833392027,10.3395954834,10.783339202973,10.783339202973,10.17637705236,10.7833392035,10.50157286838,8.90902952608,7.9150840378,8.5403251774,10.7833392031,10.78333920237,10.78333920237,10.4497748706,9.41613336,10.78333920305,10.78333920305,10.7833392029,10.7833392031,10.7833392031,10.7833392031,10.5501196637,10.783339203,10.783339203,9.7992238456,8.9036311734,10.7833392035,10.7833392036,10.67830261888,10.7833392036,10.5510231416,10.7833392029,10.78333920289,10.78333920289,9.884830172,10.016725382,9.96731420447,12.01519753498,10.31637971836,11.61108781707,9.91025283707,10.00066368567,12.01519753567,11.26346548707,12.01519753487,12.01519753507,12.01519753511,12.01519753511,12.015197534828,12.015197535128,12.015197535028,12.015197535028,12.01519753507,12.01519753521,12.01519753521,12.01519753517,11.51080650757,12.01519753477,10.81332437627,11.28247528207,12.01519753453,12.01519753451,12.01519753451,11.84655175173,10.88217724383,12.01519753443,11.93145285443,11.34590685637,10.54591620437,10.73213681671,12.01519753421,12.01519753421,12.01519753381,12.01519753381,10.53474828641,12.01519753531,12.01519753531,12.01519753531,12.015197535327,12.015197535247,12.015197535247,12.015197535247,11.923854354847,11.604554032367,12.015197535237,12.015197535237,12.015197535167,12.015197535167,12.015197535267,11.520950986867,12.01519753567,12.01519753567,11.19333025148,12.01519753588,12.01519753567,11.80709420432,12.01519753567,12.01519753564,12.01519753564,12.01519753557,11.82167183825,12.01519753513,12.01519753513,12.01519753517,8.2005575003,12.0151975343,12.0151975343,12.01519753445,12.01519753445,12.0151975345,12.0151975344,12.0151975344,12.0151975344,12.0151975348,10.9840021222,10.6732320395,12.0151975342,12.0151975342,12.0151975342,12.0151975342,9.2847152957,9.8765896631,7.4677009515,11.2082136707,12.0151975341,12.0151975341,11.89496167375,12.0151975341,12.015197534,12.015197534,12.0151975341,12.0151975341,12.0151975345,10.89671526054
"t63",5.01094488614,5.62719589994,5.77198634794,2.7106447458,0,1.69542077508,1.65589784211,1.69542077511,1.69542077509,1.6954207751,1.6954207751,3.9234195712,5.2010692859,6.2239642322,10.7833392023,10.7833392023,7.8789155976,10.6068911532,10.7833392024,10.7833392024,10.7833392025,10.7833392025,10.3395954832,10.783339202773,10.783339202773,10.17637705216,10.7833392033,10.50157286818,8.90902952588,7.9150840376,8.5403251772,10.7833392029,10.78333920217,10.78333920217,10.4497748704,9.4161333598,10.78333920285,10.78333920285,10.7833392027,10.7833392029,10.7833392029,10.7833392029,10.5501196635,10.7833392028,10.7833392028,9.7992238454,8.9036311732,10.7833392033,10.7833392034,10.67830261868,10.7833392034,10.5510231414,10.7833392027,10.78333920269,10.78333920269,9.8848301718,10.0167253818,9.96731420427,12.01519753478,10.31637971816,11.61108781687,9.91025283687,10.00066368547,12.01519753547,11.26346548687,12.01519753467,12.01519753487,12.01519753491,12.01519753491,12.015197534628,12.015197534928,12.015197534828,12.015197534828,12.01519753487,12.01519753501,12.01519753501,12.01519753497,11.51080650737,12.01519753457,10.81332437607,11.28247528187,12.01519753433,12.01519753431,12.01519753431,11.84655175153,10.88217724363,12.01519753423,11.93145285423,11.34590685617,10.54591620417,10.73213681651,12.01519753401,12.01519753401,12.01519753361,12.01519753361,10.53474828621,12.01519753511,12.01519753511,12.01519753511,12.015197535127,12.015197535047,12.015197535047,12.015197535047,11.923854354647,11.604554032167,12.015197535037,12.015197535037,12.015197534967,12.015197534967,12.015197535067,11.520950986667,12.01519753547,12.01519753547,11.19333025128,12.01519753568,12.01519753547,11.80709420412,12.01519753547,12.01519753544,12.01519753544,12.01519753537,11.82167183805,12.01519753493,12.01519753493,12.01519753497,8.2005575001,12.0151975341,12.0151975341,12.01519753425,12.01519753425,12.0151975343,12.0151975342,12.0151975342,12.0151975342,12.0151975346,10.984002122,10.6732320393,12.015197534,12.015197534,12.015197534,12.015197534,9.2847152955,9.8765896629,7.4677009513,11.2082136705,12.0151975339,12.0151975339,11.89496167355,12.0151975339,12.0151975338,12.0151975338,12.0151975339,12.0151975339,12.0151975343,10.89671526034
"t126",5.01094488622,5.62719590002,5.77198634802,2.71064474588,1.69542077508,0,0.41383605623,0.45335898923,0.51885746899,0.70123207738,1.12810935758,3.92341957128,5.20106928598,6.22396423228,10.78333920238,10.78333920238,7.87891559768,10.60689115328,10.78333920248,10.78333920248,10.78333920258,10.78333920258,10.33959548328,10.783339202853,10.783339202853,10.17637705224,10.78333920338,10.50157286826,8.90902952596,7.91508403768,8.54032517728,10.78333920298,10.78333920225,10.78333920225,10.44977487048,9.41613335988,10.78333920293,10.78333920293,10.78333920278,10.78333920298,10.78333920298,10.78333920298,10.55011966358,10.78333920288,10.78333920288,9.79922384548,8.90363117328,10.78333920338,10.78333920348,10.67830261876,10.78333920348,10.55102314148,10.78333920278,10.78333920277,10.78333920277,9.88483017188,10.01672538188,9.96731420435,12.01519753486,10.31637971824,11.61108781695,9.91025283695,10.00066368555,12.01519753555,11.26346548695,12.01519753475,12.01519753495,12.01519753499,12.01519753499,12.015197534708,12.015197535008,12.015197534908,12.015197534908,12.01519753495,12.01519753509,12.01519753509,12.01519753505,11.51080650745,12.01519753465,10.81332437615,11.28247528195,12.01519753441,12.01519753439,12.01519753439,11.84655175161,10.88217724371,12.01519753431,11.93145285431,11.34590685625,10.54591620425,10.73213681659,12.01519753409,12.01519753409,12.01519753369,12.01519753369,10.53474828629,12.01519753519,12.01519753519,12.01519753519,12.015197535207,12.015197535127,12.015197535127,12.015197535127,11.923854354727,11.604554032247,12.015197535117,12.015197535117,12.015197535047,12.015197535047,12.015197535147,11.520950986747,12.01519753555,12.01519753555,11.19333025136,12.01519753576,12.01519753555,11.8070942042,12.01519753555,12.01519753552,12.01519753552,12.01519753545,11.82167183813,12.01519753501,12.01519753501,12.01519753505,8.20055750018,12.01519753418,12.01519753418,12.01519753433,12.01519753433,12.01519753438,12.01519753428,12.01519753428,12.01519753428,12.01519753468,10.98400212208,10.67323203938,12.01519753408,12.01519753408,12.01519753408,12.01519753408,9.28471529558,9.87658966298,7.46770095138,11.20821367058,12.01519753398,12.01519753398,11.89496167363,12.01519753398,12.01519753388,12.01519753388,12.01519753398,12.01519753398,12.01519753438,10.89671526042
"t127",4.97142195325,5.58767296705,5.73246341505,2.67112181291,1.65589784211,0.41383605623,0,0.3220758916,0.47933453602,0.66170914441,1.08858642461,3.88389663831,5.16154635301,6.18444129931,10.74381626941,10.74381626941,7.83939266471,10.56736822031,10.74381626951,10.74381626951,10.74381626961,10.74381626961,10.30007255031,10.743816269883,10.743816269883,10.13685411927,10.74381627041,10.46204993529,8.86950659299,7.87556110471,8.50080224431,10.74381627001,10.74381626928,10.74381626928,10.41025193751,9.37661042691,10.74381626996,10.74381626996,10.74381626981,10.74381627001,10.74381627001,10.74381627001,10.51059673061,10.74381626991,10.74381626991,9.75970091251,8.86410824031,10.74381627041,10.74381627051,10.63877968579,10.74381627051,10.51150020851,10.74381626981,10.7438162698,10.7438162698,9.84530723891,9.97720244891,9.92779127138,11.97567460189,10.27685678527,11.57156488398,9.87072990398,9.96114075258,11.97567460258,11.22394255398,11.97567460178,11.97567460198,11.97567460202,11.97567460202,11.975674601738,11.975674602038,11.975674601938,11.975674601938,11.97567460198,11.97567460212,11.97567460212,11.97567460208,11.47128357448,11.97567460168,10.77380144318,11.24295234898,11.97567460144,11.97567460142,11.97567460142,11.80702881864,10.84265431074,11.97567460134,11.89192992134,11.30638392328,10.50639327128,10.69261388362,11.97567460112,11.97567460112,11.97567460072,11.97567460072,10.49522535332,11.97567460222,11.97567460222,11.97567460222,11.975674602237,11.975674602157,11.975674602157,11.975674602157,11.884331421757,11.565031099277,11.975674602147,11.975674602147,11.975674602077,11.975674602077,11.975674602177,11.481428053777,11.97567460258,11.97567460258,11.15380731839,11.97567460279,11.97567460258,11.76757127123,11.97567460258,11.97567460255,11.97567460255,11.97567460248,11.78214890516,11.97567460204,11.97567460204,11.97567460208,8.16103456721,11.97567460121,11.97567460121,11.97567460136,11.97567460136,11.97567460141,11.97567460131,11.97567460131,11.97567460131,11.97567460171,10.94447918911,10.63370910641,11.97567460111,11.97567460111,11.97567460111,11.97567460111,9.24519236261,9.83706673001,7.42817801841,11.16869073761,11.97567460101,11.97567460101,11.85543874066,11.97567460101,11.97567460091,11.97567460091,11.97567460101,11.97567460101,11.97567460141,10.85719232745
"t128",5.01094488625,5.62719590005,5.77198634805,2.71064474591,1.69542077511,0.45335898923,0.3220758916,0,0.51885746902,0.70123207741,1.12810935761,3.92341957131,5.20106928601,6.22396423231,10.78333920241,10.78333920241,7.87891559771,10.60689115331,10.78333920251,10.78333920251,10.78333920261,10.78333920261,10.33959548331,10.783339202883,10.783339202883,10.17637705227,10.78333920341,10.50157286829,8.90902952599,7.91508403771,8.54032517731,10.78333920301,10.78333920228,10.78333920228,10.44977487051,9.41613335991,10.78333920296,10.78333920296,10.78333920281,10.78333920301,10.78333920301,10.78333920301,10.55011966361,10.78333920291,10.78333920291,9.79922384551,8.90363117331,10.78333920341,10.78333920351,10.67830261879,10.78333920351,10.55102314151,10.78333920281,10.7833392028,10.7833392028,9.88483017191,10.01672538191,9.96731420438,12.01519753489,10.31637971827,11.61108781698,9.91025283698,10.00066368558,12.01519753558,11.26346548698,12.01519753478,12.01519753498,12.01519753502,12.01519753502,12.015197534738,12.015197535038,12.015197534938,12.015197534938,12.01519753498,12.01519753512,12.01519753512,12.01519753508,11.51080650748,12.01519753468,10.81332437618,11.28247528198,12.01519753444,12.01519753442,12.01519753442,11.84655175164,10.88217724374,12.01519753434,11.93145285434,11.34590685628,10.54591620428,10.73213681662,12.01519753412,12.01519753412,12.01519753372,12.01519753372,10.53474828632,12.01519753522,12.01519753522,12.01519753522,12.015197535237,12.015197535157,12.015197535157,12.015197535157,11.923854354757,11.604554032277,12.015197535147,12.015197535147,12.015197535077,12.015197535077,12.015197535177,11.520950986777,12.01519753558,12.01519753558,11.19333025139,12.01519753579,12.01519753558,11.80709420423,12.01519753558,12.01519753555,12.01519753555,12.01519753548,11.82167183816,12.01519753504,12.01519753504,12.01519753508,8.20055750021,12.01519753421,12.01519753421,12.01519753436,12.01519753436,12.01519753441,12.01519753431,12.01519753431,12.01519753431,12.01519753471,10.98400212211,10.67323203941,12.01519753411,12.01519753411,12.01519753411,12.01519753411,9.28471529561,9.87658966301,7.46770095141,11.20821367061,12.01519753401,12.01519753401,11.89496167366,12.01519753401,12.01519753391,12.01519753391,12.01519753401,12.01519753401,12.01519753441,10.89671526045
"t122",5.01094488623,5.62719590003,5.77198634803,2.71064474589,1.69542077509,0.51885746899,0.47933453602,0.51885746902,0,0.70123207739,1.12810935759,3.92341957129,5.20106928599,6.22396423229,10.78333920239,10.78333920239,7.87891559769,10.60689115329,10.78333920249,10.78333920249,10.78333920259,10.78333920259,10.33959548329,10.783339202863,10.783339202863,10.17637705225,10.78333920339,10.50157286827,8.90902952597,7.91508403769,8.54032517729,10.78333920299,10.78333920226,10.78333920226,10.44977487049,9.41613335989,10.78333920294,10.78333920294,10.78333920279,10.78333920299,10.78333920299,10.78333920299,10.55011966359,10.78333920289,10.78333920289,9.79922384549,8.90363117329,10.78333920339,10.78333920349,10.67830261877,10.78333920349,10.55102314149,10.78333920279,10.78333920278,10.78333920278,9.88483017189,10.01672538189,9.96731420436,12.01519753487,10.31637971825,11.61108781696,9.91025283696,10.00066368556,12.01519753556,11.26346548696,12.01519753476,12.01519753496,12.015197535,12.015197535,12.015197534718,12.015197535018,12.015197534918,12.015197534918,12.01519753496,12.0151975351,12.0151975351,12.01519753506,11.51080650746,12.01519753466,10.81332437616,11.28247528196,12.01519753442,12.0151975344,12.0151975344,11.84655175162,10.88217724372,12.01519753432,11.93145285432,11.34590685626,10.54591620426,10.7321368166,12.0151975341,12.0151975341,12.0151975337,12.0151975337,10.5347482863,12.0151975352,12.0151975352,12.0151975352,12.015197535217,12.015197535137,12.015197535137,12.015197535137,11.923854354737,11.604554032257,12.015197535127,12.015197535127,12.015197535057,12.015197535057,12.015197535157,11.520950986757,12.01519753556,12.01519753556,11.19333025137,12.01519753577,12.01519753556,11.80709420421,12.01519753556,12.01519753553,12.01519753553,12.01519753546,11.82167183814,12.01519753502,12.01519753502,12.01519753506,8.20055750019,12.01519753419,12.01519753419,12.01519753434,12.01519753434,12.01519753439,12.01519753429,12.01519753429,12.01519753429,12.01519753469,10.98400212209,10.67323203939,12.01519753409,12.01519753409,12.01519753409,12.01519753409,9.28471529559,9.87658966299,7.46770095139,11.20821367059,12.01519753399,12.01519753399,11.89496167364,12.01519753399,12.01519753389,12.01519753389,12.01519753399,12.01519753399,12.01519753439,10.89671526043
"t107",5.01094488624,5.62719590004,5.77198634804,2.7106447459,1.6954207751,0.70123207738,0.66170914441,0.70123207741,0.70123207739,0,1.1281093576,3.9234195713,5.201069286,6.2239642323,10.7833392024,10.7833392024,7.8789155977,10.6068911533,10.7833392025,10.7833392025,10.7833392026,10.7833392026,10.3395954833,10.783339202873,10.783339202873,10.17637705226,10.7833392034,10.50157286828,8.90902952598,7.9150840377,8.5403251773,10.783339203,10.78333920227,10.78333920227,10.4497748705,9.4161333599,10.78333920295,10.78333920295,10.7833392028,10.783339203,10.783339203,10.783339203,10.5501196636,10.7833392029,10.7833392029,9.7992238455,8.9036311733,10.7833392034,10.7833392035,10.67830261878,10.7833392035,10.5510231415,10.7833392028,10.78333920279,10.78333920279,9.8848301719,10.0167253819,9.96731420437,12.01519753488,10.31637971826,11.61108781697,9.91025283697,10.00066368557,12.01519753557,11.26346548697,12.01519753477,12.01519753497,12.01519753501,12.01519753501,12.015197534728,12.015197535028,12.015197534928,12.015197534928,12.01519753497,12.01519753511,12.01519753511,12.01519753507,11.51080650747,12.01519753467,10.81332437617,11.28247528197,12.01519753443,12.01519753441,12.01519753441,11.84655175163,10.88217724373,12.01519753433,11.93145285433,11.34590685627,10.54591620427,10.73213681661,12.01519753411,12.01519753411,12.01519753371,12.01519753371,10.53474828631,12.01519753521,12.01519753521,12.01519753521,12.015197535227,12.015197535147,12.015197535147,12.015197535147,11.923854354747,11.604554032267,12.015197535137,12.015197535137,12.015197535067,12.015197535067,12.015197535167,11.520950986767,12.01519753557,12.01519753557,11.19333025138,12.01519753578,12.01519753557,11.80709420422,12.01519753557,12.01519753554,12.01519753554,12.01519753547,11.82167183815,12.01519753503,12.01519753503,12.01519753507,8.2005575002,12.0151975342,12.0151975342,12.01519753435,12.01519753435,12.0151975344,12.0151975343,12.0151975343,12.0151975343,12.0151975347,10.9840021221,10.6732320394,12.0151975341,12.0151975341,12.0151975341,12.0151975341,9.2847152956,9.876589663,7.4677009514,11.2082136706,12.015197534,12.015197534,11.89496167365,12.015197534,12.0151975339,12.0151975339,12.015197534,12.015197534,12.0151975344,10.89671526044
