"","t16","t48","t110","t111","t66","t134","t135","t65","t31","t49","t96","t108","t109","t68","t43","t59","t60","t30","t115","t116","t92","t93","t97","t98","t41","t13","t128","t129","t91","t33","t50","t51","t52","t140","t141","t18","t15","t76","t94","t95","t82","t83","t4","t14","t72","t73","t67","t39","t40","t123","t124","t117","t118","t99","t132","t133","t119","t120","t29","t24","t127","t142","t143","t79","t80","t20","t21","t55","t105","t106","t138","t139","t122","t69","t37","t35","t63","t64","t46","t25","t32","t81","t114","t136","t137","t103","t104","t88","t19","t101","t102","t22","t23","t7","t2","t3","t5","t9","t10","t8","t42","t112","t113","t107","t100","t130","t131","t58","t38","t36","t125","t126","t86","t87","t89","t90","t84","t85","t53","t54","t47","t11","t12","t17","t56","t57","t34","t77","t78","t144","t145","t121","t27","t28","t61","t62","t44","t45","t74","t75","t71","t70","t26","t6","t1"
"t16",0,4.6380807043,4.6380807043,4.6380807043,4.638080704037,4.638080704117,4.638080704117,4.2262305817,4.6380807044,4.6380807043,4.6380807043,4.63808070434,4.63808070434,4.6380807043,4.6380807043,4.3149296926,4.6380807043,4.79101611296,4.79101611266,4.79101611266,4.79101611266,4.79101611266,4.79101611316,4.72652314376,4.79101611366,4.89695590139,5.01881815312,5.01881815312,5.01881815312,4.64394660872,4.41765788712,5.01881815358,4.72910218668,6.2202987673,6.2202987673,4.43067940342,10.39027704602,12.13477636442,12.13477636447,12.13477636447,12.13477636372,12.13477636372,8.63276915152,10.39048407128,12.1347763639807,12.1347763639807,12.1347763639807,11.2462662889707,11.0723821634507,12.1347763645707,12.1347763645707,12.1347763648707,12.1347763648707,12.1347763643707,12.1347763643707,12.1347763643707,12.1347763643707,12.1347763643707,10.6680586084707,12.1347763646707,12.1347763647707,12.1347763647307,12.1347763647307,12.1347763646707,12.0564197907707,10.96047709087,10.40451919929,11.45433720009,12.13477636439,12.13477636439,12.13477636434,12.13477636434,12.13477636429,12.13477636439,12.13477636483,11.53215548701,12.13477636432,12.02885706052,12.13477636442,12.13477636422,10.90703891563,12.13477636393,12.13477636393,12.13477636393,12.13477636393,12.13477636395,12.13477636395,12.13477636393,10.65064332953,11.89909734589,12.13477636463,12.03428606273,10.78035526103,9.57680869512,8.65004643072,7.12766259942,8.73126387932,9.77601046875,12.13477636375,9.14847570842,11.25568601164,12.13477636357,12.13477636357,12.13477636354,12.13477636344,12.13477636354,12.13477636354,12.13477636344,12.13477636332,11.25886557842,12.13477636302,12.13477636302,12.13477636302,12.13477636302,12.13477636302,12.13477636302,12.13477636332,12.13477636332,11.38670574101,11.47596674638,12.13477636332,9.55397187918,9.91314403452,10.21671975812,12.13477636372,12.13477636372,11.75158908502,12.13477636372,12.13477636372,12.13477636338,12.13477636338,12.13477636332,12.13477636372,11.09513697252,11.94652073471,11.91209965361,12.13477636358,12.13477636358,11.900481882503,12.134776363603,12.134776363543,12.13477636352,10.90698932222,9.46648909132,6.54645953126
"t48",4.6380807043,0,1.7807801976,1.7807801976,3.742707233337,3.742707233417,3.742707233417,3.330857111,3.7427072337,3.7427072336,3.7427072336,3.74270723364,3.74270723364,3.7427072336,3.7427072336,3.4195562219,3.7427072336,4.79101611326,4.79101611296,4.79101611296,4.79101611296,4.79101611296,4.79101611346,4.72652314406,4.79101611396,4.89695590169,5.01881815342,5.01881815342,5.01881815342,4.64394660902,4.41765788742,5.01881815388,4.72910218698,6.2202987676,6.2202987676,4.43067940372,10.39027704632,12.13477636472,12.13477636477,12.13477636477,12.13477636402,12.13477636402,8.63276915182,10.39048407158,12.1347763642807,12.1347763642807,12.1347763642807,11.2462662892707,11.0723821637507,12.1347763648707,12.1347763648707,12.1347763651707,12.1347763651707,12.1347763646707,12.1347763646707,12.1347763646707,12.1347763646707,12.1347763646707,10.6680586087707,12.1347763649707,12.1347763650707,12.1347763650307,12.1347763650307,12.1347763649707,12.0564197910707,10.96047709117,10.40451919959,11.45433720039,12.13477636469,12.13477636469,12.13477636464,12.13477636464,12.13477636459,12.13477636469,12.13477636513,11.53215548731,12.13477636462,12.02885706082,12.13477636472,12.13477636452,10.90703891593,12.13477636423,12.13477636423,12.13477636423,12.13477636423,12.13477636425,12.13477636425,12.13477636423,10.65064332983,11.89909734619,12.13477636493,12.03428606303,10.78035526133,9.57680869542,8.65004643102,7.12766259972,8.73126387962,9.77601046905,12.13477636405,9.14847570872,11.25568601194,12.13477636387,12.13477636387,12.13477636384,12.13477636374,12.13477636384,12.13477636384,12.13477636374,12.13477636362,11.25886557872,12.13477636332,12.13477636332,12.13477636332,12.13477636332,12.13477636332,12.13477636332,12.13477636362,12.13477636362,11.38670574131,11.47596674668,12.13477636362,9.55397187948,9.91314403482,10.21671975842,12.13477636402,12.13477636402,11.75158908532,12.13477636402,12.13477636402,12.13477636368,12.13477636368,12.13477636362,12.13477636402,11.09513697282,11.94652073501,11.91209965391,12.13477636388,12.13477636388,11.900481882803,12.134776363903,12.134776363843,12.13477636382,10.90698932252,9.46648909162,6.54645953156
"t110",4.6380807043,1.7807801976,0,0.4468340012,3.742707233337,3.742707233417,3.742707233417,3.330857111,3.7427072337,3.7427072336,3.7427072336,3.74270723364,3.74270723364,3.7427072336,3.7427072336,3.4195562219,3.7427072336,4.79101611326,4.79101611296,4.79101611296,4.79101611296,4.79101611296,4.79101611346,4.72652314406,4.79101611396,4.89695590169,5.01881815342,5.01881815342,5.01881815342,4.64394660902,4.41765788742,5.01881815388,4.72910218698,6.2202987676,6.2202987676,4.43067940372,10.39027704632,12.13477636472,12.13477636477,12.13477636477,12.13477636402,12.13477636402,8.63276915182,10.39048407158,12.1347763642807,12.1347763642807,12.1347763642807,11.2462662892707,11.0723821637507,12.1347763648707,12.1347763648707,12.1347763651707,12.1347763651707,12.1347763646707,12.1347763646707,12.1347763646707,12.1347763646707,12.1347763646707,10.6680586087707,12.1347763649707,12.1347763650707,12.1347763650307,12.1347763650307,12.1347763649707,12.0564197910707,10.96047709117,10.40451919959,11.45433720039,12.13477636469,12.13477636469,12.13477636464,12.13477636464,12.13477636459,12.13477636469,12.13477636513,11.53215548731,12.13477636462,12.02885706082,12.13477636472,12.13477636452,10.90703891593,12.13477636423,12.13477636423,12.13477636423,12.13477636423,12.13477636425,12.13477636425,12.13477636423,10.65064332983,11.89909734619,12.13477636493,12.03428606303,10.78035526133,9.57680869542,8.65004643102,7.12766259972,8.73126387962,9.77601046905,12.13477636405,9.14847570872,11.25568601194,12.13477636387,12.13477636387,12.13477636384,12.13477636374,12.13477636384,12.13477636384,12.13477636374,12.13477636362,11.25886557872,12.13477636332,12.13477636332,12.13477636332,12.13477636332,12.13477636332,12.13477636332,12.13477636362,12.13477636362,11.38670574131,11.47596674668,12.13477636362,9.55397187948,9.91314403482,10.21671975842,12.13477636402,12.13477636402,11.75158908532,12.13477636402,12.13477636402,12.13477636368,12.13477636368,12.13477636362,12.13477636402,11.09513697282,11.94652073501,11.91209965391,12.13477636388,12.13477636388,11.900481882803,12.134776363903,12.134776363843,12.13477636382,10.90698932252,9.46648909162,6.54645953156
"t111",4.6380807043,1.7807801976,0.4468340012,0,3.742707233337,3.742707233417,3.742707233417,3.330857111,3.7427072337,3.7427072336,3.7427072336,3.74270723364,3.74270723364,3.7427072336,3.7427072336,3.4195562219,3.7427072336,4.79101611326,4.79101611296,4.79101611296,4.79101611296,4.79101611296,4.79101611346,4.72652314406,4.79101611396,4.89695590169,5.01881815342,5.01881815342,5.01881815342,4.64394660902,4.41765788742,5.01881815388,4.72910218698,6.2202987676,6.2202987676,4.43067940372,10.39027704632,12.13477636472,12.13477636477,12.13477636477,12.13477636402,12.13477636402,8.63276915182,10.39048407158,12.1347763642807,12.1347763642807,12.1347763642807,11.2462662892707,11.0723821637507,12.1347763648707,12.1347763648707,12.1347763651707,12.1347763651707,12.1347763646707,12.1347763646707,12.1347763646707,12.1347763646707,12.1347763646707,10.6680586087707,12.1347763649707,12.1347763650707,12.1347763650307,12.1347763650307,12.1347763649707,12.0564197910707,10.96047709117,10.40451919959,11.45433720039,12.13477636469,12.13477636469,12.13477636464,12.13477636464,12.13477636459,12.13477636469,12.13477636513,11.53215548731,12.13477636462,12.02885706082,12.13477636472,12.13477636452,10.90703891593,12.13477636423,12.13477636423,12.13477636423,12.13477636423,12.13477636425,12.13477636425,12.13477636423,10.65064332983,11.89909734619,12.13477636493,12.03428606303,10.78035526133,9.57680869542,8.65004643102,7.12766259972,8.73126387962,9.77601046905,12.13477636405,9.14847570872,11.25568601194,12.13477636387,12.13477636387,12.13477636384,12.13477636374,12.13477636384,12.13477636384,12.13477636374,12.13477636362,11.25886557872,12.13477636332,12.13477636332,12.13477636332,12.13477636332,12.13477636332,12.13477636332,12.13477636362,12.13477636362,11.38670574131,11.47596674668,12.13477636362,9.55397187948,9.91314403482,10.21671975842,12.13477636402,12.13477636402,11.75158908532,12.13477636402,12.13477636402,12.13477636368,12.13477636368,12.13477636362,12.13477636402,11.09513697282,11.94652073501,11.91209965391,12.13477636388,12.13477636388,11.900481882803,12.134776363903,12.134776363843,12.13477636382,10.90698932252,9.46648909162,6.54645953156
"t66",4.638080704037,3.742707233337,3.742707233337,3.742707233337,0,1.16560449488,1.16560449488,0.766323104937,3.309682559637,3.309682559537,3.309682559537,3.309682559577,3.309682559577,3.309682559537,3.309682559537,2.986531547837,3.309682559537,4.791016112997,4.791016112697,4.791016112697,4.791016112697,4.791016112697,4.791016113197,4.726523143797,4.791016113697,4.896955901427,5.018818153157,5.018818153157,5.018818153157,4.643946608757,4.417657887157,5.018818153617,4.729102186717,6.220298767337,6.220298767337,4.430679403457,10.390277046057,12.134776364457,12.134776364507,12.134776364507,12.134776363757,12.134776363757,8.632769151557,10.390484071317,12.1347763640177,12.1347763640177,12.1347763640177,11.2462662890077,11.0723821634877,12.1347763646077,12.1347763646077,12.1347763649077,12.1347763649077,12.1347763644077,12.1347763644077,12.1347763644077,12.1347763644077,12.1347763644077,10.6680586085077,12.1347763647077,12.1347763648077,12.1347763647677,12.1347763647677,12.1347763647077,12.0564197908077,10.960477090907,10.404519199327,11.454337200127,12.134776364427,12.134776364427,12.134776364377,12.134776364377,12.134776364327,12.134776364427,12.134776364867,11.532155487047,12.134776364357,12.028857060557,12.134776364457,12.134776364257,10.907038915667,12.134776363967,12.134776363967,12.134776363967,12.134776363967,12.134776363987,12.134776363987,12.134776363967,10.650643329567,11.899097345927,12.134776364667,12.034286062767,10.780355261067,9.576808695157,8.650046430757,7.127662599457,8.731263879357,9.776010468787,12.134776363787,9.148475708457,11.255686011677,12.134776363607,12.134776363607,12.134776363577,12.134776363477,12.134776363577,12.134776363577,12.134776363477,12.134776363357,11.258865578457,12.134776363057,12.134776363057,12.134776363057,12.134776363057,12.134776363057,12.134776363057,12.134776363357,12.134776363357,11.386705741047,11.475966746417,12.134776363357,9.553971879217,9.913144034557,10.216719758157,12.134776363757,12.134776363757,11.751589085057,12.134776363757,12.134776363757,12.134776363417,12.134776363417,12.134776363357,12.134776363757,11.095136972557,11.946520734747,11.912099653647,12.134776363617,12.134776363617,11.90048188254,12.13477636364,12.13477636358,12.134776363557,10.906989322257,9.466489091357,6.546459531297
"t134",4.638080704117,3.742707233417,3.742707233417,3.742707233417,1.16560449488,0,0.18397125916,0.766323105017,3.309682559717,3.309682559617,3.309682559617,3.309682559657,3.309682559657,3.309682559617,3.309682559617,2.986531547917,3.309682559617,4.791016113077,4.791016112777,4.791016112777,4.791016112777,4.791016112777,4.791016113277,4.726523143877,4.791016113777,4.896955901507,5.018818153237,5.018818153237,5.018818153237,4.643946608837,4.417657887237,5.018818153697,4.729102186797,6.220298767417,6.220298767417,4.430679403537,10.390277046137,12.134776364537,12.134776364587,12.134776364587,12.134776363837,12.134776363837,8.632769151637,10.390484071397,12.1347763640977,12.1347763640977,12.1347763640977,11.2462662890877,11.0723821635677,12.1347763646877,12.1347763646877,12.1347763649877,12.1347763649877,12.1347763644877,12.1347763644877,12.1347763644877,12.1347763644877,12.1347763644877,10.6680586085877,12.1347763647877,12.1347763648877,12.1347763648477,12.1347763648477,12.1347763647877,12.0564197908877,10.960477090987,10.404519199407,11.454337200207,12.134776364507,12.134776364507,12.134776364457,12.134776364457,12.134776364407,12.134776364507,12.134776364947,11.532155487127,12.134776364437,12.028857060637,12.134776364537,12.134776364337,10.907038915747,12.134776364047,12.134776364047,12.134776364047,12.134776364047,12.134776364067,12.134776364067,12.134776364047,10.650643329647,11.899097346007,12.134776364747,12.034286062847,10.780355261147,9.576808695237,8.650046430837,7.127662599537,8.731263879437,9.776010468867,12.134776363867,9.148475708537,11.255686011757,12.134776363687,12.134776363687,12.134776363657,12.134776363557,12.134776363657,12.134776363657,12.134776363557,12.134776363437,11.258865578537,12.134776363137,12.134776363137,12.134776363137,12.134776363137,12.134776363137,12.134776363137,12.134776363437,12.134776363437,11.386705741127,11.475966746497,12.134776363437,9.553971879297,9.913144034637,10.216719758237,12.134776363837,12.134776363837,11.751589085137,12.134776363837,12.134776363837,12.134776363497,12.134776363497,12.134776363437,12.134776363837,11.095136972637,11.946520734827,11.912099653727,12.134776363697,12.134776363697,11.90048188262,12.13477636372,12.13477636366,12.134776363637,10.906989322337,9.466489091437,6.546459531377
"t135",4.638080704117,3.742707233417,3.742707233417,3.742707233417,1.16560449488,0.18397125916,0,0.766323105017,3.309682559717,3.309682559617,3.309682559617,3.309682559657,3.309682559657,3.309682559617,3.309682559617,2.986531547917,3.309682559617,4.791016113077,4.791016112777,4.791016112777,4.791016112777,4.791016112777,4.791016113277,4.726523143877,4.791016113777,4.896955901507,5.018818153237,5.018818153237,5.018818153237,4.643946608837,4.417657887237,5.018818153697,4.729102186797,6.220298767417,6.220298767417,4.430679403537,10.390277046137,12.134776364537,12.134776364587,12.134776364587,12.134776363837,12.134776363837,8.632769151637,10.390484071397,12.1347763640977,12.1347763640977,12.1347763640977,11.2462662890877,11.0723821635677,12.1347763646877,12.1347763646877,12.1347763649877,12.1347763649877,12.1347763644877,12.1347763644877,12.1347763644877,12.1347763644877,12.1347763644877,10.6680586085877,12.1347763647877,12.1347763648877,12.1347763648477,12.1347763648477,12.1347763647877,12.0564197908877,10.960477090987,10.404519199407,11.454337200207,12.134776364507,12.134776364507,12.134776364457,12.134776364457,12.134776364407,12.134776364507,12.134776364947,11.532155487127,12.134776364437,12.028857060637,12.134776364537,12.134776364337,10.907038915747,12.134776364047,12.134776364047,12.134776364047,12.134776364047,12.134776364067,12.134776364067,12.134776364047,10.650643329647,11.899097346007,12.134776364747,12.034286062847,10.780355261147,9.576808695237,8.650046430837,7.127662599537,8.731263879437,9.776010468867,12.134776363867,9.148475708537,11.255686011757,12.134776363687,12.134776363687,12.134776363657,12.134776363557,12.134776363657,12.134776363657,12.134776363557,12.134776363437,11.258865578537,12.134776363137,12.134776363137,12.134776363137,12.134776363137,12.134776363137,12.134776363137,12.134776363437,12.134776363437,11.386705741127,11.475966746497,12.134776363437,9.553971879297,9.913144034637,10.216719758237,12.134776363837,12.134776363837,11.751589085137,12.134776363837,12.134776363837,12.134776363497,12.134776363497,12.134776363437,12.134776363837,11.095136972637,11.946520734827,11.912099653727,12.134776363697,12.134776363697,11.90048188262,12.13477636372,12.13477636366,12.134776363637,10.906989322337,9.466489091437,6.546459531377
"t65",4.2262305817,3.330857111,3.330857111,3.330857111,0.766323104937,0.766323105017,0.766323105017,0,2.8978324373,2.8978324372,2.8978324372,2.89783243724,2.89783243724,2.8978324372,2.8978324372,2.5746814255,2.8978324372,4.37916599066,4.37916599036,4.37916599036,4.37916599036,4.37916599036,4.37916599086,4.31467302146,4.37916599136,4.48510577909,4.60696803082,4.60696803082,4.60696803082,4.23209648642,4.00580776482,4.60696803128,4.31725206438,5.808448645,5.808448645,4.01882928112,9.97842692372,11.72292624212,11.72292624217,11.72292624217,11.72292624142,11.72292624142,8.22091902922,9.97863394898,11.7229262416807,11.7229262416807,11.7229262416807,10.8344161666707,10.6605320411507,11.7229262422707,11.7229262422707,11.7229262425707,11.7229262425707,11.7229262420707,11.7229262420707,11.7229262420707,11.7229262420707,11.7229262420707,10.2562084861707,11.7229262423707,11.7229262424707,11.7229262424307,11.7229262424307,11.7229262423707,11.6445696684707,10.54862696857,9.99266907699,11.04248707779,11.72292624209,11.72292624209,11.72292624204,11.72292624204,11.72292624199,11.72292624209,11.72292624253,11.12030536471,11.72292624202,11.61700693822,11.72292624212,11.72292624192,10.49518879333,11.72292624163,11.72292624163,11.72292624163,11.72292624163,11.72292624165,11.72292624165,11.72292624163,10.23879320723,11.48724722359,11.72292624233,11.62243594043,10.36850513873,9.16495857282,8.23819630842,6.71581247712,8.31941375702,9.36416034645,11.72292624145,8.73662558612,10.84383588934,11.72292624127,11.72292624127,11.72292624124,11.72292624114,11.72292624124,11.72292624124,11.72292624114,11.72292624102,10.84701545612,11.72292624072,11.72292624072,11.72292624072,11.72292624072,11.72292624072,11.72292624072,11.72292624102,11.72292624102,10.97485561871,11.06411662408,11.72292624102,9.14212175688,9.50129391222,9.80486963582,11.72292624142,11.72292624142,11.33973896272,11.72292624142,11.72292624142,11.72292624108,11.72292624108,11.72292624102,11.72292624142,10.68328685022,11.53467061241,11.50024953131,11.72292624128,11.72292624128,11.488631760203,11.722926241303,11.722926241243,11.72292624122,10.49513919992,9.05463896902,6.13460940896
"t31",4.6380807044,3.7427072337,3.7427072337,3.7427072337,3.309682559637,3.309682559717,3.309682559717,2.8978324373,0,2.9797759719,2.9797759719,2.97977597194,2.97977597194,2.9797759719,2.9797759719,2.6566249602,2.9797759719,4.79101611336,4.79101611306,4.79101611306,4.79101611306,4.79101611306,4.79101611356,4.72652314416,4.79101611406,4.89695590179,5.01881815352,5.01881815352,5.01881815352,4.64394660912,4.41765788752,5.01881815398,4.72910218708,6.2202987677,6.2202987677,4.43067940382,10.39027704642,12.13477636482,12.13477636487,12.13477636487,12.13477636412,12.13477636412,8.63276915192,10.39048407168,12.1347763643807,12.1347763643807,12.1347763643807,11.2462662893707,11.0723821638507,12.1347763649707,12.1347763649707,12.1347763652707,12.1347763652707,12.1347763647707,12.1347763647707,12.1347763647707,12.1347763647707,12.1347763647707,10.6680586088707,12.1347763650707,12.1347763651707,12.1347763651307,12.1347763651307,12.1347763650707,12.0564197911707,10.96047709127,10.40451919969,11.45433720049,12.13477636479,12.13477636479,12.13477636474,12.13477636474,12.13477636469,12.13477636479,12.13477636523,11.53215548741,12.13477636472,12.02885706092,12.13477636482,12.13477636462,10.90703891603,12.13477636433,12.13477636433,12.13477636433,12.13477636433,12.13477636435,12.13477636435,12.13477636433,10.65064332993,11.89909734629,12.13477636503,12.03428606313,10.78035526143,9.57680869552,8.65004643112,7.12766259982,8.73126387972,9.77601046915,12.13477636415,9.14847570882,11.25568601204,12.13477636397,12.13477636397,12.13477636394,12.13477636384,12.13477636394,12.13477636394,12.13477636384,12.13477636372,11.25886557882,12.13477636342,12.13477636342,12.13477636342,12.13477636342,12.13477636342,12.13477636342,12.13477636372,12.13477636372,11.38670574141,11.47596674678,12.13477636372,9.55397187958,9.91314403492,10.21671975852,12.13477636412,12.13477636412,11.75158908542,12.13477636412,12.13477636412,12.13477636378,12.13477636378,12.13477636372,12.13477636412,11.09513697292,11.94652073511,11.91209965401,12.13477636398,12.13477636398,11.900481882903,12.134776364003,12.134776363943,12.13477636392,10.90698932262,9.46648909172,6.54645953166
"t49",4.6380807043,3.7427072336,3.7427072336,3.7427072336,3.309682559537,3.309682559617,3.309682559617,2.8978324372,2.9797759719,0,1.6945816228,1.69458162284,1.69458162284,1.6945816228,1.9736931024,2.1736412133,2.496792225,4.79101611326,4.79101611296,4.79101611296,4.79101611296,4.79101611296,4.79101611346,4.72652314406,4.79101611396,4.89695590169,5.01881815342,5.01881815342,5.01881815342,4.64394660902,4.41765788742,5.01881815388,4.72910218698,6.2202987676,6.2202987676,4.43067940372,10.39027704632,12.13477636472,12.13477636477,12.13477636477,12.13477636402,12.13477636402,8.63276915182,10.39048407158,12.1347763642807,12.1347763642807,12.1347763642807,11.2462662892707,11.0723821637507,12.1347763648707,12.1347763648707,12.1347763651707,12.1347763651707,12.1347763646707,12.1347763646707,12.1347763646707,12.1347763646707,12.1347763646707,10.6680586087707,12.1347763649707,12.1347763650707,12.1347763650307,12.1347763650307,12.1347763649707,12.0564197910707,10.96047709117,10.40451919959,11.45433720039,12.13477636469,12.13477636469,12.13477636464,12.13477636464,12.13477636459,12.13477636469,12.13477636513,11.53215548731,12.13477636462,12.02885706082,12.13477636472,12.13477636452,10.90703891593,12.13477636423,12.13477636423,12.13477636423,12.13477636423,12.13477636425,12.13477636425,12.13477636423,10.65064332983,11.89909734619,12.13477636493,12.03428606303,10.78035526133,9.57680869542,8.65004643102,7.12766259972,8.73126387962,9.77601046905,12.13477636405,9.14847570872,11.25568601194,12.13477636387,12.13477636387,12.13477636384,12.13477636374,12.13477636384,12.13477636384,12.13477636374,12.13477636362,11.25886557872,12.13477636332,12.13477636332,12.13477636332,12.13477636332,12.13477636332,12.13477636332,12.13477636362,12.13477636362,11.38670574131,11.47596674668,12.13477636362,9.55397187948,9.91314403482,10.21671975842,12.13477636402,12.13477636402,11.75158908532,12.13477636402,12.13477636402,12.13477636368,12.13477636368,12.13477636362,12.13477636402,11.09513697282,11.94652073501,11.91209965391,12.13477636388,12.13477636388,11.900481882803,12.134776363903,12.134776363843,12.13477636382,10.90698932252,9.46648909162,6.54645953156
