"accepted_species","trait_EB_scaled"
"t80",-0.0239644564882392
"t93",0.210265303445202
"t94",0.186675856425899
"t55",-0.276318415959103
"t28",-0.346311201757162
"t17",-0.128896378966377
"t83",-0.169471896683207
"t84",-0.25181387588723
"t36",0.199127193747371
"t37",0.671618024241488
"t11",0.196937349146559
"t26",-0.366578593083275
"t95",-0.637894805294135
"t96",-0.402298425106542
"t2",0.194389852346847
"t1",0.836455832669534
"t71",1.19553317886109
"t89",1.45155044652805
"t90",1.36084919759673
"t62",1.76457335341882
"t4",0.155666157804344
"t5",-2.7029453213959
"t31",0.710400846641753
"t32",0.124200170407301
"t25",1.34732747269244
"t47",-1.31181500406177
"t48",-0.943740085202047
"t24",-0.686514220340257
"t29",-0.410663713080544
"t30",0.223752487173237
"t9",0.389080891169885
"t45",0.954691243480672
"t46",0.00738190413644471
"t69",-0.0802952089413321
"t70",0.453228219567353
"t78",0.153984853293223
"t79",0.361730202851079
"t20",-0.444317596377682
"t21",-0.584821218224588
"t14",-0.595234721860348
"t60",-0.722570698748457
"t61",-0.564621788567151
"t53",-0.432764331734214
"t54",-0.449378292096328
"t12",-2.29818352563755
"t13",-1.14547458410512
"t33",1.37112602162532
"t34",0.270262584093984
"t22",0.82510789839002
"t23",1.41115901273676
"t10",1.23781574091954
"t3",1.49751990799597
"t56",0.955118465763457
"t57",1.95477772334571
"t99",1.41643534324059
"t100",1.48694758065278
"t97",1.4618516024922
"t98",1.32913592842641
"t74",0.931782057546848
"t75",1.43853426478601
"t63",1.747367371826
"t64",1.67626281026234
"t58",1.21403272013772
"t15",1.23346311102299
"t16",-0.298261784627327
"t91",0.484827035659512
"t92",0.476065771099744
"t72",-0.364957699862947
"t73",0.142681354540747
"t85",0.0283594579696227
"t86",0.0312379864566199
"t38",-0.728347624248301
"t43",-0.461246628812087
"t44",0.404415365054412
"t7",-1.20534308580599
"t8",-1.33086356453982
"t65",0.0110831313732392
"t66",0.515133511311199
"t35",-0.318268995243197
"t87",-1.0396478312368
"t88",-0.968037062406576
"t42",-0.365616769641565
"t6",0.201614146348192
"t49",0.464470897654494
"t50",-0.0610475821592399
"t51",-0.159552162794595
"t39",-0.784479806301027
"t40",-0.381778252467704
"t41",-1.12392660239441
"t76",-0.249891988431224
"t77",-0.307418010230166
"t59",-0.587493698955012
"t18",-0.828321080023474
"t19",-2.09627800471858
"t52",-2.27559344290332
"t67",-1.62765173395067
"t68",-1.89071882736284
"t81",-1.57337938982128
"t82",-1.35676276869615
"t27",-1.0062360831449
