"","t1","t2","t3","t6","t29","t30","t51","t52","t136","t137","t98","t99","t132","t133","t67","t146","t147","t129","t148","t149","t61","t42","t118","t140","t141","t112","t113","t65","t66","t114","t115","t79","t80","t9","t10","t49","t50","t108","t109","t41","t71","t100","t101","t63","t64","t33","t134","t135","t58","t85","t86","t55","t72","t73","t70","t37","t38","t32","t5","t107","t152","t153","t154","t155","t57","t90","t91","t76","t82","t94","t128","t150","t151","t124","t125","t119","t138","t139","t102","t68","t62","t17","t18","t21","t22","t19","t20","t69","t144","t145","t59","t60","t53","t54","t95","t110","t111","t103","t104","t43","t116","t117","t92","t93","t35","t36","t88","t89","t81","t44","t87","t120","t121","t122","t123","t96","t97","t74","t40","t7","t8","t13","t14","t11","t130","t131","t39","t12","t56","t126","t127","t31","t83","t84","t23","t24","t16","t15","t47","t48","t34","t105","t106","t75","t142","t143","t77","t78","t45","t46","t25","t27","t28","t26","t4"
"t101",7.0680828914,8.2330855971,8.2768662968,8.7825393339,12.3624960635,12.2471279915,12.41038301618,13.36061715198,13.3606171519,13.3606171519,13.360617152,13.1841874995,13.3606171519,13.3606171519,13.2346297097,13.36061715164,13.36061715164,13.36061715169,13.36061715168,13.36061715168,13.36061715159,13.3606171513,13.36061715156,13.36061715153,13.36061715153,13.36061715158,13.21496582868,13.360617151,13.360617151,13.360617151,13.360617151,13.360617151,13.360617151,9.0617366138,9.1792042517,2.8250447606,2.3756795813,2.86287794776,2.86287794776,2.7759870062,1.5138823034,0.7577475468,0,4.6552286448,4.6552286448,4.65522864497,4.65522864514,4.65522864514,4.65522864564,4.65522864523,4.39223154563,4.29370067013,5.00995673454,5.27079201504,5.2707920151,5.2243442814,4.4823064721,4.2323126768,7.5430027285,11.9681807595,11.96818075943,11.96818075943,11.968180759476,11.968180759476,11.9681807592,11.96818075944,11.96818075944,11.96818075938,11.96818075938,11.6827587823,11.9681807594,11.96818075938,11.96818075938,11.96818075942,11.96818075942,11.76246637675,11.96818075946,11.96818075946,11.90020510845,11.96818075948,11.96818075944,10.5867891688,9.1853695157,10.6310669445,9.4710779003,11.9681807591,9.672134402,11.9681807591,11.96818075912,11.96818075912,11.7429098504,11.1878138164,11.2953642811,10.92327908447,11.9681807591,11.9681807591,11.9681807591,11.9681807591,11.9681807591,11.9681807593,11.968180759,11.968180759,11.968180759,11.968180759,11.9681807587,10.102239092299,11.9681807585,11.9681807585,11.9681807585,10.9080237611,11.9681807589,11.9681807589,11.9681807589,11.9681807592,11.9681807592,11.9681807593,11.9681807593,11.9681807592,11.968180759,7.7520435317,7.51668102511,10.1338048923,9.5826578817,8.477578376622,12.6000035067,12.6000035067,11.2469066599,8.61254698913,12.27454158183,12.60000350803,12.60000350803,12.60000350743,12.60000350733,12.26091866893,10.04067557467,10.60784591533,11.32753612233,10.60415287553,11.51438009798,12.60000350718,12.60000350728,12.60000350768,12.60000350768,12.60000350768,12.60000350769,12.60000350769,12.60000350758,12.23335749848,12.60000350728,12.60000350728,10.75155782663,10.29252196733,11.66874766853,10.51883081323,7.39609626323
"t63",7.068082891,8.2330855967,8.2768662964,8.7825393335,12.3624960631,12.2471279911,12.41038301578,13.36061715158,13.3606171515,13.3606171515,13.3606171516,13.1841874991,13.3606171515,13.3606171515,13.2346297093,13.36061715124,13.36061715124,13.36061715129,13.36061715128,13.36061715128,13.36061715119,13.3606171509,13.36061715116,13.36061715113,13.36061715113,13.36061715118,13.21496582828,13.3606171506,13.3606171506,13.3606171506,13.3606171506,13.3606171506,13.3606171506,9.0617366134,9.1792042513,4.5570201572,4.1076549779,4.65522864484,4.65522864484,4.6552286446,4.6552286448,4.6552286448,4.6552286448,0,1.79555024,4.08403819817,4.08403819834,4.08403819834,4.08403819884,4.08403819843,3.82104109883,3.72251022333,5.00995673414,5.27079201464,5.2707920147,5.224344281,4.4823064717,4.2323126764,7.5430027281,11.9681807591,11.96818075903,11.96818075903,11.968180759076,11.968180759076,11.9681807588,11.96818075904,11.96818075904,11.96818075898,11.96818075898,11.6827587819,11.968180759,11.96818075898,11.96818075898,11.96818075902,11.96818075902,11.76246637635,11.96818075906,11.96818075906,11.90020510805,11.96818075908,11.96818075904,10.5867891684,9.1853695153,10.6310669441,9.4710778999,11.9681807587,9.6721344016,11.9681807587,11.96818075872,11.96818075872,11.74290985,11.187813816,11.2953642807,10.92327908407,11.9681807587,11.9681807587,11.9681807587,11.9681807587,11.9681807587,11.9681807589,11.9681807586,11.9681807586,11.9681807586,11.9681807586,11.9681807583,10.102239091899,11.9681807581,11.9681807581,11.9681807581,10.9080237607,11.9681807585,11.9681807585,11.9681807585,11.9681807588,11.9681807588,11.9681807589,11.9681807589,11.9681807588,11.9681807586,7.7520435313,7.51668102471,10.1338048919,9.5826578813,8.477578376222,12.6000035063,12.6000035063,11.2469066595,8.61254698873,12.27454158143,12.60000350763,12.60000350763,12.60000350703,12.60000350693,12.26091866853,10.04067557427,10.60784591493,11.32753612193,10.60415287513,11.51438009758,12.60000350678,12.60000350688,12.60000350728,12.60000350728,12.60000350728,12.60000350729,12.60000350729,12.60000350718,12.23335749808,12.60000350688,12.60000350688,10.75155782623,10.29252196693,11.66874766813,10.51883081283,7.39609626283
"t64",7.068082891,8.2330855967,8.2768662964,8.7825393335,12.3624960631,12.2471279911,12.41038301578,13.36061715158,13.3606171515,13.3606171515,13.3606171516,13.1841874991,13.3606171515,13.3606171515,13.2346297093,13.36061715124,13.36061715124,13.36061715129,13.36061715128,13.36061715128,13.36061715119,13.3606171509,13.36061715116,13.36061715113,13.36061715113,13.36061715118,13.21496582828,13.3606171506,13.3606171506,13.3606171506,13.3606171506,13.3606171506,13.3606171506,9.0617366134,9.1792042513,4.5570201572,4.1076549779,4.65522864484,4.65522864484,4.6552286446,4.6552286448,4.6552286448,4.6552286448,1.79555024,0,4.08403819817,4.08403819834,4.08403819834,4.08403819884,4.08403819843,3.82104109883,3.72251022333,5.00995673414,5.27079201464,5.2707920147,5.224344281,4.4823064717,4.2323126764,7.5430027281,11.9681807591,11.96818075903,11.96818075903,11.968180759076,11.968180759076,11.9681807588,11.96818075904,11.96818075904,11.96818075898,11.96818075898,11.6827587819,11.968180759,11.96818075898,11.96818075898,11.96818075902,11.96818075902,11.76246637635,11.96818075906,11.96818075906,11.90020510805,11.96818075908,11.96818075904,10.5867891684,9.1853695153,10.6310669441,9.4710778999,11.9681807587,9.6721344016,11.9681807587,11.96818075872,11.96818075872,11.74290985,11.187813816,11.2953642807,10.92327908407,11.9681807587,11.9681807587,11.9681807587,11.9681807587,11.9681807587,11.9681807589,11.9681807586,11.9681807586,11.9681807586,11.9681807586,11.9681807583,10.102239091899,11.9681807581,11.9681807581,11.9681807581,10.9080237607,11.9681807585,11.9681807585,11.9681807585,11.9681807588,11.9681807588,11.9681807589,11.9681807589,11.9681807588,11.9681807586,7.7520435313,7.51668102471,10.1338048919,9.5826578813,8.477578376222,12.6000035063,12.6000035063,11.2469066595,8.61254698873,12.27454158143,12.60000350763,12.60000350763,12.60000350703,12.60000350693,12.26091866853,10.04067557427,10.60784591493,11.32753612193,10.60415287513,11.51438009758,12.60000350678,12.60000350688,12.60000350728,12.60000350728,12.60000350728,12.60000350729,12.60000350729,12.60000350718,12.23335749808,12.60000350688,12.60000350688,10.75155782623,10.29252196693,11.66874766813,10.51883081283,7.39609626283
"t33",7.06808289117,8.23308559687,8.27686629657,8.78253933367,12.36249606327,12.24712799127,12.41038301595,13.36061715175,13.36061715167,13.36061715167,13.36061715177,13.18418749927,13.36061715167,13.36061715167,13.23462970947,13.36061715141,13.36061715141,13.36061715146,13.36061715145,13.36061715145,13.36061715136,13.36061715107,13.36061715133,13.3606171513,13.3606171513,13.36061715135,13.21496582845,13.36061715077,13.36061715077,13.36061715077,13.36061715077,13.36061715077,13.36061715077,9.06173661357,9.17920425147,4.55702015737,4.10765497807,4.65522864501,4.65522864501,4.65522864477,4.65522864497,4.65522864497,4.65522864497,4.08403819817,4.08403819817,0,4.07568760417,4.07568760417,4.07568760467,4.07568760426,3.81269050466,3.71415962916,5.00995673431,5.27079201481,5.27079201487,5.22434428117,4.48230647187,4.23231267657,7.54300272827,11.96818075927,11.9681807592,11.9681807592,11.968180759246,11.968180759246,11.96818075897,11.96818075921,11.96818075921,11.96818075915,11.96818075915,11.68275878207,11.96818075917,11.96818075915,11.96818075915,11.96818075919,11.96818075919,11.76246637652,11.96818075923,11.96818075923,11.90020510822,11.96818075925,11.96818075921,10.58678916857,9.18536951547,10.63106694427,9.47107790007,11.96818075887,9.67213440177,11.96818075887,11.96818075889,11.96818075889,11.74290985017,11.18781381617,11.29536428087,10.92327908424,11.96818075887,11.96818075887,11.96818075887,11.96818075887,11.96818075887,11.96818075907,11.96818075877,11.96818075877,11.96818075877,11.96818075877,11.96818075847,10.102239092069,11.96818075827,11.96818075827,11.96818075827,10.90802376087,11.96818075867,11.96818075867,11.96818075867,11.96818075897,11.96818075897,11.96818075907,11.96818075907,11.96818075897,11.96818075877,7.75204353147,7.51668102488,10.13380489207,9.58265788147,8.477578376392,12.60000350647,12.60000350647,11.24690665967,8.6125469889,12.2745415816,12.6000035078,12.6000035078,12.6000035072,12.6000035071,12.2609186687,10.04067557444,10.6078459151,11.3275361221,10.6041528753,11.51438009775,12.60000350695,12.60000350705,12.60000350745,12.60000350745,12.60000350745,12.60000350746,12.60000350746,12.60000350735,12.23335749825,12.60000350705,12.60000350705,10.7515578264,10.2925219671,11.6687476683,10.518830813,7.396096263
"t134",7.06808289134,8.23308559704,8.27686629674,8.78253933384,12.36249606344,12.24712799144,12.41038301612,13.36061715192,13.36061715184,13.36061715184,13.36061715194,13.18418749944,13.36061715184,13.36061715184,13.23462970964,13.36061715158,13.36061715158,13.36061715163,13.36061715162,13.36061715162,13.36061715153,13.36061715124,13.3606171515,13.36061715147,13.36061715147,13.36061715152,13.21496582862,13.36061715094,13.36061715094,13.36061715094,13.36061715094,13.36061715094,13.36061715094,9.06173661374,9.17920425164,4.55702015754,4.10765497824,4.65522864518,4.65522864518,4.65522864494,4.65522864514,4.65522864514,4.65522864514,4.08403819834,4.08403819834,4.07568760417,0,0.2127630478,2.1345583495,2.32452301643,2.06152591683,1.96299504133,5.00995673448,5.27079201498,5.27079201504,5.22434428134,4.48230647204,4.23231267674,7.54300272844,11.96818075944,11.96818075937,11.96818075937,11.968180759416,11.968180759416,11.96818075914,11.96818075938,11.96818075938,11.96818075932,11.96818075932,11.68275878224,11.96818075934,11.96818075932,11.96818075932,11.96818075936,11.96818075936,11.76246637669,11.9681807594,11.9681807594,11.90020510839,11.96818075942,11.96818075938,10.58678916874,9.18536951564,10.63106694444,9.47107790024,11.96818075904,9.67213440194,11.96818075904,11.96818075906,11.96818075906,11.74290985034,11.18781381634,11.29536428104,10.92327908441,11.96818075904,11.96818075904,11.96818075904,11.96818075904,11.96818075904,11.96818075924,11.96818075894,11.96818075894,11.96818075894,11.96818075894,11.96818075864,10.102239092239,11.96818075844,11.96818075844,11.96818075844,10.90802376104,11.96818075884,11.96818075884,11.96818075884,11.96818075914,11.96818075914,11.96818075924,11.96818075924,11.96818075914,11.96818075894,7.75204353164,7.51668102505,10.13380489224,9.58265788164,8.477578376562,12.60000350664,12.60000350664,11.24690665984,8.61254698907,12.27454158177,12.60000350797,12.60000350797,12.60000350737,12.60000350727,12.26091866887,10.04067557461,10.60784591527,11.32753612227,10.60415287547,11.51438009792,12.60000350712,12.60000350722,12.60000350762,12.60000350762,12.60000350762,12.60000350763,12.60000350763,12.60000350752,12.23335749842,12.60000350722,12.60000350722,10.75155782657,10.29252196727,11.66874766847,10.51883081317,7.39609626317
"t135",7.06808289134,8.23308559704,8.27686629674,8.78253933384,12.36249606344,12.24712799144,12.41038301612,13.36061715192,13.36061715184,13.36061715184,13.36061715194,13.18418749944,13.36061715184,13.36061715184,13.23462970964,13.36061715158,13.36061715158,13.36061715163,13.36061715162,13.36061715162,13.36061715153,13.36061715124,13.3606171515,13.36061715147,13.36061715147,13.36061715152,13.21496582862,13.36061715094,13.36061715094,13.36061715094,13.36061715094,13.36061715094,13.36061715094,9.06173661374,9.17920425164,4.55702015754,4.10765497824,4.65522864518,4.65522864518,4.65522864494,4.65522864514,4.65522864514,4.65522864514,4.08403819834,4.08403819834,4.07568760417,0.2127630478,0,2.1345583495,2.32452301643,2.06152591683,1.96299504133,5.00995673448,5.27079201498,5.27079201504,5.22434428134,4.48230647204,4.23231267674,7.54300272844,11.96818075944,11.96818075937,11.96818075937,11.968180759416,11.968180759416,11.96818075914,11.96818075938,11.96818075938,11.96818075932,11.96818075932,11.68275878224,11.96818075934,11.96818075932,11.96818075932,11.96818075936,11.96818075936,11.76246637669,11.9681807594,11.9681807594,11.90020510839,11.96818075942,11.96818075938,10.58678916874,9.18536951564,10.63106694444,9.47107790024,11.96818075904,9.67213440194,11.96818075904,11.96818075906,11.96818075906,11.74290985034,11.18781381634,11.29536428104,10.92327908441,11.96818075904,11.96818075904,11.96818075904,11.96818075904,11.96818075904,11.96818075924,11.96818075894,11.96818075894,11.96818075894,11.96818075894,11.96818075864,10.102239092239,11.96818075844,11.96818075844,11.96818075844,10.90802376104,11.96818075884,11.96818075884,11.96818075884,11.96818075914,11.96818075914,11.96818075924,11.96818075924,11.96818075914,11.96818075894,7.75204353164,7.51668102505,10.13380489224,9.58265788164,8.477578376562,12.60000350664,12.60000350664,11.24690665984,8.61254698907,12.27454158177,12.60000350797,12.60000350797,12.60000350737,12.60000350727,12.26091866887,10.04067557461,10.60784591527,11.32753612227,10.60415287547,11.51438009792,12.60000350712,12.60000350722,12.60000350762,12.60000350762,12.60000350762,12.60000350763,12.60000350763,12.60000350752,12.23335749842,12.60000350722,12.60000350722,10.75155782657,10.29252196727,11.66874766847,10.51883081317,7.39609626317
"t58",7.06808289184,8.23308559754,8.27686629724,8.78253933434,12.36249606394,12.24712799194,12.41038301662,13.36061715242,13.36061715234,13.36061715234,13.36061715244,13.18418749994,13.36061715234,13.36061715234,13.23462971014,13.36061715208,13.36061715208,13.36061715213,13.36061715212,13.36061715212,13.36061715203,13.36061715174,13.360617152,13.36061715197,13.36061715197,13.36061715202,13.21496582912,13.36061715144,13.36061715144,13.36061715144,13.36061715144,13.36061715144,13.36061715144,9.06173661424,9.17920425214,4.55702015804,4.10765497874,4.65522864568,4.65522864568,4.65522864544,4.65522864564,4.65522864564,4.65522864564,4.08403819884,4.08403819884,4.07568760467,2.1345583495,2.1345583495,0,2.32452301693,2.06152591733,1.96299504183,5.00995673498,5.27079201548,5.27079201554,5.22434428184,4.48230647254,4.23231267724,7.54300272894,11.96818075994,11.96818075987,11.96818075987,11.968180759916,11.968180759916,11.96818075964,11.96818075988,11.96818075988,11.96818075982,11.96818075982,11.68275878274,11.96818075984,11.96818075982,11.96818075982,11.96818075986,11.96818075986,11.76246637719,11.9681807599,11.9681807599,11.90020510889,11.96818075992,11.96818075988,10.58678916924,9.18536951614,10.63106694494,9.47107790074,11.96818075954,9.67213440244,11.96818075954,11.96818075956,11.96818075956,11.74290985084,11.18781381684,11.29536428154,10.92327908491,11.96818075954,11.96818075954,11.96818075954,11.96818075954,11.96818075954,11.96818075974,11.96818075944,11.96818075944,11.96818075944,11.96818075944,11.96818075914,10.102239092739,11.96818075894,11.96818075894,11.96818075894,10.90802376154,11.96818075934,11.96818075934,11.96818075934,11.96818075964,11.96818075964,11.96818075974,11.96818075974,11.96818075964,11.96818075944,7.75204353214,7.51668102555,10.13380489274,9.58265788214,8.477578377062,12.60000350714,12.60000350714,11.24690666034,8.61254698957,12.27454158227,12.60000350847,12.60000350847,12.60000350787,12.60000350777,12.26091866937,10.04067557511,10.60784591577,11.32753612277,10.60415287597,11.51438009842,12.60000350762,12.60000350772,12.60000350812,12.60000350812,12.60000350812,12.60000350813,12.60000350813,12.60000350802,12.23335749892,12.60000350772,12.60000350772,10.75155782707,10.29252196777,11.66874766897,10.51883081367,7.39609626367
"t85",7.06808289143,8.23308559713,8.27686629683,8.78253933393,12.36249606353,12.24712799153,12.41038301621,13.36061715201,13.36061715193,13.36061715193,13.36061715203,13.18418749953,13.36061715193,13.36061715193,13.23462970973,13.36061715167,13.36061715167,13.36061715172,13.36061715171,13.36061715171,13.36061715162,13.36061715133,13.36061715159,13.36061715156,13.36061715156,13.36061715161,13.21496582871,13.36061715103,13.36061715103,13.36061715103,13.36061715103,13.36061715103,13.36061715103,9.06173661383,9.17920425173,4.55702015763,4.10765497833,4.65522864527,4.65522864527,4.65522864503,4.65522864523,4.65522864523,4.65522864523,4.08403819843,4.08403819843,4.07568760426,2.32452301643,2.32452301643,2.32452301693,0,0.7650723782,1.7908094633,5.00995673457,5.27079201507,5.27079201513,5.22434428143,4.48230647213,4.23231267683,7.54300272853,11.96818075953,11.96818075946,11.96818075946,11.968180759506,11.968180759506,11.96818075923,11.96818075947,11.96818075947,11.96818075941,11.96818075941,11.68275878233,11.96818075943,11.96818075941,11.96818075941,11.96818075945,11.96818075945,11.76246637678,11.96818075949,11.96818075949,11.90020510848,11.96818075951,11.96818075947,10.58678916883,9.18536951573,10.63106694453,9.47107790033,11.96818075913,9.67213440203,11.96818075913,11.96818075915,11.96818075915,11.74290985043,11.18781381643,11.29536428113,10.9232790845,11.96818075913,11.96818075913,11.96818075913,11.96818075913,11.96818075913,11.96818075933,11.96818075903,11.96818075903,11.96818075903,11.96818075903,11.96818075873,10.102239092329,11.96818075853,11.96818075853,11.96818075853,10.90802376113,11.96818075893,11.96818075893,11.96818075893,11.96818075923,11.96818075923,11.96818075933,11.96818075933,11.96818075923,11.96818075903,7.75204353173,7.51668102514,10.13380489233,9.58265788173,8.477578376652,12.60000350673,12.60000350673,11.24690665993,8.61254698916,12.27454158186,12.60000350806,12.60000350806,12.60000350746,12.60000350736,12.26091866896,10.0406755747,10.60784591536,11.32753612236,10.60415287556,11.51438009801,12.60000350721,12.60000350731,12.60000350771,12.60000350771,12.60000350771,12.60000350772,12.60000350772,12.60000350761,12.23335749851,12.60000350731,12.60000350731,10.75155782666,10.29252196736,11.66874766856,10.51883081326,7.39609626326
"t86",6.80508579183,7.97008849753,8.01386919723,8.51954223433,12.09949896393,11.98413089193,12.14738591661,13.09762005241,13.09762005233,13.09762005233,13.09762005243,12.92119039993,13.09762005233,13.09762005233,12.97163261013,13.09762005207,13.09762005207,13.09762005212,13.09762005211,13.09762005211,13.09762005202,13.09762005173,13.09762005199,13.09762005196,13.09762005196,13.09762005201,12.95196872911,13.09762005143,13.09762005143,13.09762005143,13.09762005143,13.09762005143,13.09762005143,8.79873951423,8.91620715213,4.29402305803,3.84465787873,4.39223154567,4.39223154567,4.39223154543,4.39223154563,4.39223154563,4.39223154563,3.82104109883,3.82104109883,3.81269050466,2.06152591683,2.06152591683,2.06152591733,0.7650723782,0,1.5278123637,4.74695963497,5.00779491547,5.00779491553,4.96134718183,4.21930937253,3.96931557723,7.28000562893,11.70518365993,11.70518365986,11.70518365986,11.705183659906,11.705183659906,11.70518365963,11.70518365987,11.70518365987,11.70518365981,11.70518365981,11.41976168273,11.70518365983,11.70518365981,11.70518365981,11.70518365985,11.70518365985,11.49946927718,11.70518365989,11.70518365989,11.63720800888,11.70518365991,11.70518365987,10.32379206923,8.92237241613,10.36806984493,9.20808080073,11.70518365953,9.40913730243,11.70518365953,11.70518365955,11.70518365955,11.47991275083,10.92481671683,11.03236718153,10.6602819849,11.70518365953,11.70518365953,11.70518365953,11.70518365953,11.70518365953,11.70518365973,11.70518365943,11.70518365943,11.70518365943,11.70518365943,11.70518365913,9.839241992729,11.70518365893,11.70518365893,11.70518365893,10.64502666153,11.70518365933,11.70518365933,11.70518365933,11.70518365963,11.70518365963,11.70518365973,11.70518365973,11.70518365963,11.70518365943,7.48904643213,7.25368392554,9.87080779273,9.31966078213,8.214581277052,12.33700640713,12.33700640713,10.98390956033,8.34954988956,12.01154448226,12.33700640846,12.33700640846,12.33700640786,12.33700640776,11.99792156936,9.7776784751,10.34484881576,11.06453902276,10.34115577596,11.25138299841,12.33700640761,12.33700640771,12.33700640811,12.33700640811,12.33700640811,12.33700640812,12.33700640812,12.33700640801,11.97036039891,12.33700640771,12.33700640771,10.48856072706,10.02952486776,11.40575056896,10.25583371366,7.13309916366
"t55",6.70655491633,7.87155762203,7.91533832173,8.42101135883,12.00096808843,11.88560001643,12.04885504111,12.99908917691,12.99908917683,12.99908917683,12.99908917693,12.82265952443,12.99908917683,12.99908917683,12.87310173463,12.99908917657,12.99908917657,12.99908917662,12.99908917661,12.99908917661,12.99908917652,12.99908917623,12.99908917649,12.99908917646,12.99908917646,12.99908917651,12.85343785361,12.99908917593,12.99908917593,12.99908917593,12.99908917593,12.99908917593,12.99908917593,8.70020863873,8.81767627663,4.19549218253,3.74612700323,4.29370067017,4.29370067017,4.29370066993,4.29370067013,4.29370067013,4.29370067013,3.72251022333,3.72251022333,3.71415962916,1.96299504133,1.96299504133,1.96299504183,1.7908094633,1.5278123637,0,4.64842875947,4.90926403997,4.90926404003,4.86281630633,4.12077849703,3.87078470173,7.18147475343,11.60665278443,11.60665278436,11.60665278436,11.606652784406,11.606652784406,11.60665278413,11.60665278437,11.60665278437,11.60665278431,11.60665278431,11.32123080723,11.60665278433,11.60665278431,11.60665278431,11.60665278435,11.60665278435,11.40093840168,11.60665278439,11.60665278439,11.53867713338,11.60665278441,11.60665278437,10.22526119373,8.82384154063,10.26953896943,9.10954992523,11.60665278403,9.31060642693,11.60665278403,11.60665278405,11.60665278405,11.38138187533,10.82628584133,10.93383630603,10.5617511094,11.60665278403,11.60665278403,11.60665278403,11.60665278403,11.60665278403,11.60665278423,11.60665278393,11.60665278393,11.60665278393,11.60665278393,11.60665278363,9.740711117229,11.60665278343,11.60665278343,11.60665278343,10.54649578603,11.60665278383,11.60665278383,11.60665278383,11.60665278413,11.60665278413,11.60665278423,11.60665278423,11.60665278413,11.60665278393,7.39051555663,7.15515305004,9.77227691723,9.22112990663,8.116050401552,12.23847553163,12.23847553163,10.88537868483,8.25101901406,11.91301360676,12.23847553296,12.23847553296,12.23847553236,12.23847553226,11.89939069386,9.6791475996,10.24631794026,10.96600814726,10.24262490046,11.15285212291,12.23847553211,12.23847553221,12.23847553261,12.23847553261,12.23847553261,12.23847553262,12.23847553262,12.23847553251,11.87182952341,12.23847553221,12.23847553221,10.39002985156,9.93099399226,11.30721969346,10.15730283816,7.03456828816
"t72",6.80724761114,7.97225031684,8.01603101654,8.52170405364,12.10166078324,11.98629271124,12.14954773592,13.09978187172,13.09978187164,13.09978187164,13.09978187174,12.92335221924,13.09978187164,13.09978187164,12.97379442944,13.09978187138,13.09978187138,13.09978187143,13.09978187142,13.09978187142,13.09978187133,13.09978187104,13.0997818713,13.09978187127,13.09978187127,13.09978187132,12.95413054842,13.09978187074,13.09978187074,13.09978187074,13.09978187074,13.09978187074,13.09978187074,8.80090133354,8.91836897144,4.91174824694,4.46238306764,5.00995673458,5.00995673458,5.00995673434,5.00995673454,5.00995673454,5.00995673454,5.00995673414,5.00995673414,5.00995673431,5.00995673448,5.00995673448,5.00995673498,5.00995673457,4.74695963497,4.64842875947,0,1.2353360603,1.35661378944,4.44116745774,3.69912964844,3.44913585314,7.28216744824,11.70734547924,11.70734547917,11.70734547917,11.707345479216,11.707345479216,11.70734547894,11.70734547918,11.70734547918,11.70734547912,11.70734547912,11.42192350204,11.70734547914,11.70734547912,11.70734547912,11.70734547916,11.70734547916,11.50163109649,11.7073454792,11.7073454792,11.63936982819,11.70734547922,11.70734547918,10.32595388854,8.92453423544,10.37023166424,9.21024262004,11.70734547884,9.41129912174,11.70734547884,11.70734547886,11.70734547886,11.48207457014,10.92697853614,11.03452900084,10.66244380421,11.70734547884,11.70734547884,11.70734547884,11.70734547884,11.70734547884,11.70734547904,11.70734547874,11.70734547874,11.70734547874,11.70734547874,11.70734547844,9.841403812039,11.70734547824,11.70734547824,11.70734547824,10.64718848084,11.70734547864,11.70734547864,11.70734547864,11.70734547894,11.70734547894,11.70734547904,11.70734547904,11.70734547894,11.70734547874,7.49120825144,7.25584574485,9.87296961204,9.32182260144,8.216743096362,12.33916822644,12.33916822644,10.98607137964,8.35171170887,12.01370630157,12.33916822777,12.33916822777,12.33916822717,12.33916822707,12.00008338867,9.77984029441,10.34701063507,11.06670084207,10.34331759527,11.25354481772,12.33916822692,12.33916822702,12.33916822742,12.33916822742,12.33916822742,12.33916822743,12.33916822743,12.33916822732,11.97252221822,12.33916822702,12.33916822702,10.49072254637,10.03168668707,11.40791238827,10.25799553297,7.13526098297
"t73",7.06808289164,8.23308559734,8.27686629704,8.78253933414,12.36249606374,12.24712799174,12.41038301642,13.36061715222,13.36061715214,13.36061715214,13.36061715224,13.18418749974,13.36061715214,13.36061715214,13.23462970994,13.36061715188,13.36061715188,13.36061715193,13.36061715192,13.36061715192,13.36061715183,13.36061715154,13.3606171518,13.36061715177,13.36061715177,13.36061715182,13.21496582892,13.36061715124,13.36061715124,13.36061715124,13.36061715124,13.36061715124,13.36061715124,9.06173661404,9.17920425194,5.17258352744,4.72321834814,5.27079201508,5.27079201508,5.27079201484,5.27079201504,5.27079201504,5.27079201504,5.27079201464,5.27079201464,5.27079201481,5.27079201498,5.27079201498,5.27079201548,5.27079201507,5.00779491547,4.90926403997,1.2353360603,0,1.61744906994,4.70200273824,3.95996492894,3.70997113364,7.54300272874,11.96818075974,11.96818075967,11.96818075967,11.968180759716,11.968180759716,11.96818075944,11.96818075968,11.96818075968,11.96818075962,11.96818075962,11.68275878254,11.96818075964,11.96818075962,11.96818075962,11.96818075966,11.96818075966,11.76246637699,11.9681807597,11.9681807597,11.90020510869,11.96818075972,11.96818075968,10.58678916904,9.18536951594,10.63106694474,9.47107790054,11.96818075934,9.67213440224,11.96818075934,11.96818075936,11.96818075936,11.74290985064,11.18781381664,11.29536428134,10.92327908471,11.96818075934,11.96818075934,11.96818075934,11.96818075934,11.96818075934,11.96818075954,11.96818075924,11.96818075924,11.96818075924,11.96818075924,11.96818075894,10.102239092539,11.96818075874,11.96818075874,11.96818075874,10.90802376134,11.96818075914,11.96818075914,11.96818075914,11.96818075944,11.96818075944,11.96818075954,11.96818075954,11.96818075944,11.96818075924,7.75204353194,7.51668102535,10.13380489254,9.58265788194,8.477578376862,12.60000350694,12.60000350694,11.24690666014,8.61254698937,12.27454158207,12.60000350827,12.60000350827,12.60000350767,12.60000350757,12.26091866917,10.04067557491,10.60784591557,11.32753612257,10.60415287577,11.51438009822,12.60000350742,12.60000350752,12.60000350792,12.60000350792,12.60000350792,12.60000350793,12.60000350793,12.60000350782,12.23335749872,12.60000350752,12.60000350752,10.75155782687,10.29252196757,11.66874766877,10.51883081347,7.39609626347
