"","t12","t13","t8","t52","t93","t94","t53","t54","t43","t46","t80","t121","t122","t41","t119","t120","t42","t15","t17","t137","t138","t33","t34","t127","t128","t71","t74","t75","t108","t109","t123","t124","t68","t55","t69","t70","t40","t21","t20","t141","t142","t106","t107","t101","t1","t2","t6","t7","t5","t131","t132","t85","t50","t112","t135","t136","t125","t126","t92","t76","t77","t49","t78","t79","t9","t110","t111","t25","t32","t113","t114","t56","t57","t10","t22","t23","t27","t28","t24","t81","t82","t51","t117","t118","t19","t30","t31","t35","t95","t96","t60","t61","t44","t129","t130","t104","t105","t86","t87","t48","t90","t91","t67","t73","t139","t140","t47","t39","t37","t38","t64","t65","t83","t84","t88","t89","t115","t116","t29","t14","t16","t36","t72","t97","t98","t58","t18","t102","t103","t62","t63","t59","t26","t99","t100","t133","t134","t66","t45","t11","t3","t4"
"t12",0,1.1034772153,1.6766607433,4.05222329919,4.05222329919,4.05222329919,4.05222329929,4.05222329929,3.66286972439,3.72944156739,4.05222329929,4.05222329931,4.05222329931,4.05222329929,4.05222329943,4.05222329943,4.05222329949,2.08052041996,4.05222329979,4.052223299544,4.052223299544,4.05222330028,4.00721845128,4.68383000801,4.68383000801,4.30621361737,4.55542065736,4.68383000806,4.68383000791,4.68383000791,4.68383000799,4.68383000799,4.68383000802,4.68383000802,4.68383000792,4.68383000792,4.07670025261,3.42371053581,4.00761398013,4.6838300081253,4.6838300081253,4.68383000813,4.65588290837,4.6838300082,2.25023286578,2.73513421498,5.58774581506,5.825731202,8.1875481918,8.18754819223,8.18754819223,8.1875481922,7.8554256375,8.18754819269,8.18754819268,8.18754819268,8.18754819269,8.18754819269,8.1875481927,8.1875481927,8.1875481927,8.1875481926,7.9128734233,8.1875481926,6.82888694915,8.18754819167,8.18754819167,7.29201056335,8.18754819175,8.18754819212,8.18754819212,7.760381224813,8.187548192313,8.187548192013,8.18754819236,6.95753038596,6.744608828304,8.18754819246,8.18754819166,8.18754819236,8.03978808266,8.18754819226,8.1875481921,8.1875481921,7.74848860381,8.18754819259,7.24125194609,7.47501266023,8.1875481923,8.1875481923,8.1875481922,8.1875481922,8.0371891454,8.1875481923,8.1875481923,8.1875481923,8.1875481923,8.18754819222,8.18754819222,8.18754819222,8.18754819223,8.18754819223,7.80060861114,8.09482249963,8.187548192239,8.187548192239,8.18754819223,7.93432864206,7.29089231693,8.18754819233,8.18754819216,8.18754819216,8.18754819214,8.18754819214,8.18754819208,8.18754819208,8.18754819209,8.18754819209,7.2469062046,7.03219578849,6.44666328143,8.18754819203,8.18754819183,8.18754819183,8.18754819183,8.18754819173,6.82346848183,8.18754819173,8.18754819173,8.18754819175,8.18754819175,8.18754819183,6.80914450673,8.18754819173,8.18754819173,8.1875481917,8.1875481917,7.99934140623,8.06369846593,8.1875481913,5.644929687,5.6140115838
"t13",1.1034772153,0,1.5458953622,3.92145791809,3.92145791809,3.92145791809,3.92145791819,3.92145791819,3.53210434329,3.59867618629,3.92145791819,3.92145791821,3.92145791821,3.92145791819,3.92145791833,3.92145791833,3.92145791839,1.94975503886,3.92145791869,3.921457918444,3.921457918444,3.92145791918,3.87645307018,4.55306462691,4.55306462691,4.17544823627,4.42465527626,4.55306462696,4.55306462681,4.55306462681,4.55306462689,4.55306462689,4.55306462692,4.55306462692,4.55306462682,4.55306462682,3.94593487151,3.29294515471,3.87684859903,4.5530646270253,4.5530646270253,4.55306462703,4.52511752727,4.5530646271,2.11946748468,2.60436883388,5.45698043396,5.6949658209,8.0567828107,8.05678281113,8.05678281113,8.0567828111,7.7246602564,8.05678281159,8.05678281158,8.05678281158,8.05678281159,8.05678281159,8.0567828116,8.0567828116,8.0567828116,8.0567828115,7.7821080422,8.0567828115,6.69812156805,8.05678281057,8.05678281057,7.16124518225,8.05678281065,8.05678281102,8.05678281102,7.629615843713,8.056782811213,8.056782810913,8.05678281126,6.82676500486,6.613843447204,8.05678281136,8.05678281056,8.05678281126,7.90902270156,8.05678281116,8.056782811,8.056782811,7.61772322271,8.05678281149,7.11048656499,7.34424727913,8.0567828112,8.0567828112,8.0567828111,8.0567828111,7.9064237643,8.0567828112,8.0567828112,8.0567828112,8.0567828112,8.05678281112,8.05678281112,8.05678281112,8.05678281113,8.05678281113,7.66984323004,7.96405711853,8.056782811139,8.056782811139,8.05678281113,7.80356326096,7.16012693583,8.05678281123,8.05678281106,8.05678281106,8.05678281104,8.05678281104,8.05678281098,8.05678281098,8.05678281099,8.05678281099,7.1161408235,6.90143040739,6.31589790033,8.05678281093,8.05678281073,8.05678281073,8.05678281073,8.05678281063,6.69270310073,8.05678281063,8.05678281063,8.05678281065,8.05678281065,8.05678281073,6.67837912563,8.05678281063,8.05678281063,8.0567828106,8.0567828106,7.86857602513,7.93293308483,8.0567828102,5.5141643059,5.4832462027
"t8",1.6766607433,1.5458953622,0,2.83853214729,2.83853214729,2.83853214729,2.83853214739,2.83853214739,2.44917857249,2.51575041549,2.83853214739,2.83853214741,2.83853214741,2.83853214739,2.83853214753,2.83853214753,2.83853214759,0.86682926806,2.83853214789,2.838532147644,2.838532147644,2.83853214838,2.79352729938,3.86642960691,3.86642960691,3.48881321627,3.73802025626,3.86642960696,3.86642960681,3.86642960681,3.86642960689,3.86642960689,3.86642960692,3.86642960692,3.86642960682,3.86642960682,3.25929985151,2.60631013471,3.19021357903,3.8664296070253,3.8664296070253,3.86642960703,3.83848250727,3.8664296071,1.43283246468,1.91773381388,4.77034541396,5.0083308009,7.3701477907,7.37014779113,7.37014779113,7.3701477911,7.0380252364,7.37014779159,7.37014779158,7.37014779158,7.37014779159,7.37014779159,7.3701477916,7.3701477916,7.3701477916,7.3701477915,7.0954730222,7.3701477915,6.01148654805,7.37014779057,7.37014779057,6.47461016225,7.37014779065,7.37014779102,7.37014779102,6.942980823713,7.370147791213,7.370147790913,7.37014779126,6.14012998486,5.927208427204,7.37014779136,7.37014779056,7.37014779126,7.22238768156,7.37014779116,7.370147791,7.370147791,6.93108820271,7.37014779149,6.42385154499,6.65761225913,7.3701477912,7.3701477912,7.3701477911,7.3701477911,7.2197887443,7.3701477912,7.3701477912,7.3701477912,7.3701477912,7.37014779112,7.37014779112,7.37014779112,7.37014779113,7.37014779113,6.98320821004,7.27742209853,7.370147791139,7.370147791139,7.37014779113,7.11692824096,6.47349191583,7.37014779123,7.37014779106,7.37014779106,7.37014779104,7.37014779104,7.37014779098,7.37014779098,7.37014779099,7.37014779099,6.4295058035,6.21479538739,5.62926288033,7.37014779093,7.37014779073,7.37014779073,7.37014779073,7.37014779063,6.00606808073,7.37014779063,7.37014779063,7.37014779065,7.37014779065,7.37014779073,5.99174410563,7.37014779063,7.37014779063,7.3701477906,7.3701477906,7.18194100513,7.24629806483,7.3701477902,4.8275292859,4.7966111827
"t52",4.05222329919,3.92145791809,2.83853214729,0,1.4127389678,1.4127389678,3.4302871599,3.4302871599,3.040933585,3.107505428,3.4302871599,3.43028715992,3.43028715992,3.4302871599,3.43028716004,3.43028716004,3.4302871601,2.05333307137,4.91984785,4.919847849754,4.919847849754,5.02230501291,4.97730016391,6.2419921628,6.2419921628,5.86437577216,6.11358281215,6.24199216285,6.2419921627,6.2419921627,6.24199216278,6.24199216278,6.24199216281,6.24199216281,6.24199216271,6.24199216271,5.6348624074,4.9818726906,5.56577613492,6.2419921629153,6.2419921629153,6.24199216292,6.21404506316,6.24199216299,3.80839502057,4.29329636977,7.14590796985,7.38389335679,9.74571034659,9.74571034702,9.74571034702,9.74571034699,9.41358779229,9.74571034748,9.74571034747,9.74571034747,9.74571034748,9.74571034748,9.74571034749,9.74571034749,9.74571034749,9.74571034739,9.47103557809,9.74571034739,8.38704910394,9.74571034646,9.74571034646,8.85017271814,9.74571034654,9.74571034691,9.74571034691,9.318543379603,9.745710347103,9.745710346803,9.74571034715,8.51569254075,8.302770983094,9.74571034725,9.74571034645,9.74571034715,9.59795023745,9.74571034705,9.74571034689,9.74571034689,9.3066507586,9.74571034738,8.79941410088,9.03317481502,9.74571034709,9.74571034709,9.74571034699,9.74571034699,9.59535130019,9.74571034709,9.74571034709,9.74571034709,9.74571034709,9.74571034701,9.74571034701,9.74571034701,9.74571034702,9.74571034702,9.35877076593,9.65298465442,9.745710347029,9.745710347029,9.74571034702,9.49249079685,8.84905447172,9.74571034712,9.74571034695,9.74571034695,9.74571034693,9.74571034693,9.74571034687,9.74571034687,9.74571034688,9.74571034688,8.80506835939,8.59035794328,8.00482543622,9.74571034682,9.74571034662,9.74571034662,9.74571034662,9.74571034652,8.38163063662,9.74571034652,9.74571034652,9.74571034654,9.74571034654,9.74571034662,8.36730666152,9.74571034652,9.74571034652,9.74571034649,9.74571034649,9.55750356102,9.62186062072,9.74571034609,7.20309184179,7.17217373859
"t93",4.05222329919,3.92145791809,2.83853214729,1.4127389678,0,0.4145420582,3.4302871599,3.4302871599,3.040933585,3.107505428,3.4302871599,3.43028715992,3.43028715992,3.4302871599,3.43028716004,3.43028716004,3.4302871601,2.05333307137,4.91984785,4.919847849754,4.919847849754,5.02230501291,4.97730016391,6.2419921628,6.2419921628,5.86437577216,6.11358281215,6.24199216285,6.2419921627,6.2419921627,6.24199216278,6.24199216278,6.24199216281,6.24199216281,6.24199216271,6.24199216271,5.6348624074,4.9818726906,5.56577613492,6.2419921629153,6.2419921629153,6.24199216292,6.21404506316,6.24199216299,3.80839502057,4.29329636977,7.14590796985,7.38389335679,9.74571034659,9.74571034702,9.74571034702,9.74571034699,9.41358779229,9.74571034748,9.74571034747,9.74571034747,9.74571034748,9.74571034748,9.74571034749,9.74571034749,9.74571034749,9.74571034739,9.47103557809,9.74571034739,8.38704910394,9.74571034646,9.74571034646,8.85017271814,9.74571034654,9.74571034691,9.74571034691,9.318543379603,9.745710347103,9.745710346803,9.74571034715,8.51569254075,8.302770983094,9.74571034725,9.74571034645,9.74571034715,9.59795023745,9.74571034705,9.74571034689,9.74571034689,9.3066507586,9.74571034738,8.79941410088,9.03317481502,9.74571034709,9.74571034709,9.74571034699,9.74571034699,9.59535130019,9.74571034709,9.74571034709,9.74571034709,9.74571034709,9.74571034701,9.74571034701,9.74571034701,9.74571034702,9.74571034702,9.35877076593,9.65298465442,9.745710347029,9.745710347029,9.74571034702,9.49249079685,8.84905447172,9.74571034712,9.74571034695,9.74571034695,9.74571034693,9.74571034693,9.74571034687,9.74571034687,9.74571034688,9.74571034688,8.80506835939,8.59035794328,8.00482543622,9.74571034682,9.74571034662,9.74571034662,9.74571034662,9.74571034652,8.38163063662,9.74571034652,9.74571034652,9.74571034654,9.74571034654,9.74571034662,8.36730666152,9.74571034652,9.74571034652,9.74571034649,9.74571034649,9.55750356102,9.62186062072,9.74571034609,7.20309184179,7.17217373859
"t94",4.05222329919,3.92145791809,2.83853214729,1.4127389678,0.4145420582,0,3.4302871599,3.4302871599,3.040933585,3.107505428,3.4302871599,3.43028715992,3.43028715992,3.4302871599,3.43028716004,3.43028716004,3.4302871601,2.05333307137,4.91984785,4.919847849754,4.919847849754,5.02230501291,4.97730016391,6.2419921628,6.2419921628,5.86437577216,6.11358281215,6.24199216285,6.2419921627,6.2419921627,6.24199216278,6.24199216278,6.24199216281,6.24199216281,6.24199216271,6.24199216271,5.6348624074,4.9818726906,5.56577613492,6.2419921629153,6.2419921629153,6.24199216292,6.21404506316,6.24199216299,3.80839502057,4.29329636977,7.14590796985,7.38389335679,9.74571034659,9.74571034702,9.74571034702,9.74571034699,9.41358779229,9.74571034748,9.74571034747,9.74571034747,9.74571034748,9.74571034748,9.74571034749,9.74571034749,9.74571034749,9.74571034739,9.47103557809,9.74571034739,8.38704910394,9.74571034646,9.74571034646,8.85017271814,9.74571034654,9.74571034691,9.74571034691,9.318543379603,9.745710347103,9.745710346803,9.74571034715,8.51569254075,8.302770983094,9.74571034725,9.74571034645,9.74571034715,9.59795023745,9.74571034705,9.74571034689,9.74571034689,9.3066507586,9.74571034738,8.79941410088,9.03317481502,9.74571034709,9.74571034709,9.74571034699,9.74571034699,9.59535130019,9.74571034709,9.74571034709,9.74571034709,9.74571034709,9.74571034701,9.74571034701,9.74571034701,9.74571034702,9.74571034702,9.35877076593,9.65298465442,9.745710347029,9.745710347029,9.74571034702,9.49249079685,8.84905447172,9.74571034712,9.74571034695,9.74571034695,9.74571034693,9.74571034693,9.74571034687,9.74571034687,9.74571034688,9.74571034688,8.80506835939,8.59035794328,8.00482543622,9.74571034682,9.74571034662,9.74571034662,9.74571034662,9.74571034652,8.38163063662,9.74571034652,9.74571034652,9.74571034654,9.74571034654,9.74571034662,8.36730666152,9.74571034652,9.74571034652,9.74571034649,9.74571034649,9.55750356102,9.62186062072,9.74571034609,7.20309184179,7.17217373859
"t53",4.05222329929,3.92145791819,2.83853214739,3.4302871599,3.4302871599,3.4302871599,0,1.3411569618,1.4509450219,2.1472498989,2.4700316308,2.47003163082,2.47003163082,2.4700316308,2.99029337714,2.99029337714,2.9902933772,2.05333307147,4.9198478501,4.919847849854,4.919847849854,5.02230501301,4.97730016401,6.2419921629,6.2419921629,5.86437577226,6.11358281225,6.24199216295,6.2419921628,6.2419921628,6.24199216288,6.24199216288,6.24199216291,6.24199216291,6.24199216281,6.24199216281,5.6348624075,4.9818726907,5.56577613502,6.2419921630153,6.2419921630153,6.24199216302,6.21404506326,6.24199216309,3.80839502067,4.29329636987,7.14590796995,7.38389335689,9.74571034669,9.74571034712,9.74571034712,9.74571034709,9.41358779239,9.74571034758,9.74571034757,9.74571034757,9.74571034758,9.74571034758,9.74571034759,9.74571034759,9.74571034759,9.74571034749,9.47103557819,9.74571034749,8.38704910404,9.74571034656,9.74571034656,8.85017271824,9.74571034664,9.74571034701,9.74571034701,9.318543379703,9.745710347203,9.745710346903,9.74571034725,8.51569254085,8.302770983194,9.74571034735,9.74571034655,9.74571034725,9.59795023755,9.74571034715,9.74571034699,9.74571034699,9.3066507587,9.74571034748,8.79941410098,9.03317481512,9.74571034719,9.74571034719,9.74571034709,9.74571034709,9.59535130029,9.74571034719,9.74571034719,9.74571034719,9.74571034719,9.74571034711,9.74571034711,9.74571034711,9.74571034712,9.74571034712,9.35877076603,9.65298465452,9.745710347129,9.745710347129,9.74571034712,9.49249079695,8.84905447182,9.74571034722,9.74571034705,9.74571034705,9.74571034703,9.74571034703,9.74571034697,9.74571034697,9.74571034698,9.74571034698,8.80506835949,8.59035794338,8.00482543632,9.74571034692,9.74571034672,9.74571034672,9.74571034672,9.74571034662,8.38163063672,9.74571034662,9.74571034662,9.74571034664,9.74571034664,9.74571034672,8.36730666162,9.74571034662,9.74571034662,9.74571034659,9.74571034659,9.55750356112,9.62186062082,9.74571034619,7.20309184189,7.17217373869
"t54",4.05222329929,3.92145791819,2.83853214739,3.4302871599,3.4302871599,3.4302871599,1.3411569618,0,1.4509450219,2.1472498989,2.4700316308,2.47003163082,2.47003163082,2.4700316308,2.99029337714,2.99029337714,2.9902933772,2.05333307147,4.9198478501,4.919847849854,4.919847849854,5.02230501301,4.97730016401,6.2419921629,6.2419921629,5.86437577226,6.11358281225,6.24199216295,6.2419921628,6.2419921628,6.24199216288,6.24199216288,6.24199216291,6.24199216291,6.24199216281,6.24199216281,5.6348624075,4.9818726907,5.56577613502,6.2419921630153,6.2419921630153,6.24199216302,6.21404506326,6.24199216309,3.80839502067,4.29329636987,7.14590796995,7.38389335689,9.74571034669,9.74571034712,9.74571034712,9.74571034709,9.41358779239,9.74571034758,9.74571034757,9.74571034757,9.74571034758,9.74571034758,9.74571034759,9.74571034759,9.74571034759,9.74571034749,9.47103557819,9.74571034749,8.38704910404,9.74571034656,9.74571034656,8.85017271824,9.74571034664,9.74571034701,9.74571034701,9.318543379703,9.745710347203,9.745710346903,9.74571034725,8.51569254085,8.302770983194,9.74571034735,9.74571034655,9.74571034725,9.59795023755,9.74571034715,9.74571034699,9.74571034699,9.3066507587,9.74571034748,8.79941410098,9.03317481512,9.74571034719,9.74571034719,9.74571034709,9.74571034709,9.59535130029,9.74571034719,9.74571034719,9.74571034719,9.74571034719,9.74571034711,9.74571034711,9.74571034711,9.74571034712,9.74571034712,9.35877076603,9.65298465452,9.745710347129,9.745710347129,9.74571034712,9.49249079695,8.84905447182,9.74571034722,9.74571034705,9.74571034705,9.74571034703,9.74571034703,9.74571034697,9.74571034697,9.74571034698,9.74571034698,8.80506835949,8.59035794338,8.00482543632,9.74571034692,9.74571034672,9.74571034672,9.74571034672,9.74571034662,8.38163063672,9.74571034662,9.74571034662,9.74571034664,9.74571034664,9.74571034672,8.36730666162,9.74571034662,9.74571034662,9.74571034659,9.74571034659,9.55750356112,9.62186062082,9.74571034619,7.20309184189,7.17217373869
"t43",3.66286972439,3.53210434329,2.44917857249,3.040933585,3.040933585,3.040933585,1.4509450219,1.4509450219,0,1.757896324,2.0806780559,2.08067805592,2.08067805592,2.0806780559,2.60093980224,2.60093980224,2.6009398023,1.66397949657,4.5304942752,4.530494274954,4.530494274954,4.63295143811,4.58794658911,5.852638588,5.852638588,5.47502219736,5.72422923735,5.85263858805,5.8526385879,5.8526385879,5.85263858798,5.85263858798,5.85263858801,5.85263858801,5.85263858791,5.85263858791,5.2455088326,4.5925191158,5.17642256012,5.8526385881153,5.8526385881153,5.85263858812,5.82469148836,5.85263858819,3.41904144577,3.90394279497,6.75655439505,6.99453978199,9.35635677179,9.35635677222,9.35635677222,9.35635677219,9.02423421749,9.35635677268,9.35635677267,9.35635677267,9.35635677268,9.35635677268,9.35635677269,9.35635677269,9.35635677269,9.35635677259,9.08168200329,9.35635677259,7.99769552914,9.35635677166,9.35635677166,8.46081914334,9.35635677174,9.35635677211,9.35635677211,8.929189804803,9.356356772303,9.356356772003,9.35635677235,8.12633896595,7.913417408294,9.35635677245,9.35635677165,9.35635677235,9.20859666265,9.35635677225,9.35635677209,9.35635677209,8.9172971838,9.35635677258,8.41006052608,8.64382124022,9.35635677229,9.35635677229,9.35635677219,9.35635677219,9.20599772539,9.35635677229,9.35635677229,9.35635677229,9.35635677229,9.35635677221,9.35635677221,9.35635677221,9.35635677222,9.35635677222,8.96941719113,9.26363107962,9.356356772229,9.356356772229,9.35635677222,9.10313722205,8.45970089692,9.35635677232,9.35635677215,9.35635677215,9.35635677213,9.35635677213,9.35635677207,9.35635677207,9.35635677208,9.35635677208,8.41571478459,8.20100436848,7.61547186142,9.35635677202,9.35635677182,9.35635677182,9.35635677182,9.35635677172,7.99227706182,9.35635677172,9.35635677172,9.35635677174,9.35635677174,9.35635677182,7.97795308672,9.35635677172,9.35635677172,9.35635677169,9.35635677169,9.16814998622,9.23250704592,9.35635677129,6.81373826699,6.78282016379
"t46",3.72944156739,3.59867618629,2.51575041549,3.107505428,3.107505428,3.107505428,2.1472498989,2.1472498989,1.757896324,0,1.3889884135,1.38898841352,1.38898841352,1.6021697213,2.66751164524,2.66751164524,2.6675116453,1.73055133957,4.5970661182,4.597066117954,4.597066117954,4.69952328111,4.65451843211,5.919210431,5.919210431,5.54159404036,5.79080108035,5.91921043105,5.9192104309,5.9192104309,5.91921043098,5.91921043098,5.91921043101,5.91921043101,5.91921043091,5.91921043091,5.3120806756,4.6590909588,5.24299440312,5.9192104311153,5.9192104311153,5.91921043112,5.89126333136,5.91921043119,3.48561328877,3.97051463797,6.82312623805,7.06111162499,9.42292861479,9.42292861522,9.42292861522,9.42292861519,9.09080606049,9.42292861568,9.42292861567,9.42292861567,9.42292861568,9.42292861568,9.42292861569,9.42292861569,9.42292861569,9.42292861559,9.14825384629,9.42292861559,8.06426737214,9.42292861466,9.42292861466,8.52739098634,9.42292861474,9.42292861511,9.42292861511,8.995761647803,9.422928615303,9.422928615003,9.42292861535,8.19291080895,7.979989251294,9.42292861545,9.42292861465,9.42292861535,9.27516850565,9.42292861525,9.42292861509,9.42292861509,8.9838690268,9.42292861558,8.47663236908,8.71039308322,9.42292861529,9.42292861529,9.42292861519,9.42292861519,9.27256956839,9.42292861529,9.42292861529,9.42292861529,9.42292861529,9.42292861521,9.42292861521,9.42292861521,9.42292861522,9.42292861522,9.03598903413,9.33020292262,9.422928615229,9.422928615229,9.42292861522,9.16970906505,8.52627273992,9.42292861532,9.42292861515,9.42292861515,9.42292861513,9.42292861513,9.42292861507,9.42292861507,9.42292861508,9.42292861508,8.48228662759,8.26757621148,7.68204370442,9.42292861502,9.42292861482,9.42292861482,9.42292861482,9.42292861472,8.05884890482,9.42292861472,9.42292861472,9.42292861474,9.42292861474,9.42292861482,8.04452492972,9.42292861472,9.42292861472,9.42292861469,9.42292861469,9.23472182922,9.29907888892,9.42292861429,6.88031010999,6.84939200679
