"","t1","t2","t3","t5","t26","t89","t90","t28","t21","t15","t74","t75","t6","t19","t20","t10","t98","t99","t106","t107","t80","t78","t79","t31","t62","t63","t100","t121","t122","t58","t59","t45","t34","t41","t71","t111","t112","t103","t64","t56","t57","t52","t72","t73","t68","t17","t18","t25","t60","t61","t39","t127","t128","t13","t43","t44","t8","t42","t116","t123","t124","t91","t96","t97","t108","t109","t110","t29","t22","t16","t35","t88","t94","t95","t87","t125","t126","t48","t76","t77","t12","t104","t105","t49","t55","t119","t120","t115","t69","t70","t27","t101","t102","t11","t7","t117","t118","t65","t54","t23","t24","t36","t37","t4","t46","t47","t92","t93","t53","t50","t51","t38","t113","t114","t9","t66","t67","t33","t32","t30","t85","t86","t83","t84","t14","t81","t82","t40"
"t111",7.25731429189,7.13128504179,5.90758875209,6.31192785049,9.12516133519,9.12516133519,9.12516133519,9.12516133519,9.12516133499,8.13184418269,9.12516133609,9.12516133609,6.66909817809,4.3536635641,5.78236047689,5.24668155298,5.42798231488,5.42798231488,5.42798231478,5.42798231478,5.42798231478,5.42798231478,5.42798231478,5.42798231488,5.42798231488,5.42798231488,5.42798231498,5.42798231498,5.42798231498,1.73854603607,1.73854603607,1.73854603612,1.49142338042,1.28978674802,0.93775224639,0,0.1658206027,0.27344774539,1.01021689972,4.10391256596,4.10391256596,4.10391256592,4.10391256672,4.10391256672,4.10391256672,3.57100723692,3.20949297492,4.92700287712,4.92700287662,4.92700287662,4.92700287662,4.927002876572,4.927002876572,5.12857556532,5.12857556532,5.12857556532,4.15049750432,5.40448524512,5.40448524506,5.40448524506,5.40448524506,5.40448524509,5.40448524509,5.40448524509,5.66395730378,5.66395730381,5.66395730381,5.66395730388,5.66395730388,7.95729387469,7.33018195899,7.957293874427,7.957293874487,7.957293874487,7.95729387447,7.95729387451,7.95729387451,7.95729387449,7.95729387449,7.95729387449,7.95729387479,7.95729387425,7.95729387425,7.95729387415,7.95729387425,7.95729387425,7.95729387425,7.95729387426,7.52958113079,7.95729387425,7.95729387425,7.95729387395,7.95729387395,6.13098235895,5.55213123345,7.95729387426,7.95729387426,7.89809064664,7.95729387429,7.1211696657,6.661643847159,7.44034085229,7.95729387429,6.19371822439,8.24604680449,8.35715091759,8.26213577769,8.35715091779,8.35715091779,8.35715091779,8.35715091779,8.35715091779,8.35715091774,8.35715091774,7.29249026049,8.3087436929,8.3571509172,7.797510477,7.81348967215,7.74856075269,8.35715091719,8.35715091719,8.35715091719,8.35715091719,7.12546564983,8.35715091713,8.35715091713,8.35715091723
"t112",7.25731429189,7.13128504179,5.90758875209,6.31192785049,9.12516133519,9.12516133519,9.12516133519,9.12516133519,9.12516133499,8.13184418269,9.12516133609,9.12516133609,6.66909817809,4.3536635641,5.78236047689,5.24668155298,5.42798231488,5.42798231488,5.42798231478,5.42798231478,5.42798231478,5.42798231478,5.42798231478,5.42798231488,5.42798231488,5.42798231488,5.42798231498,5.42798231498,5.42798231498,1.73854603607,1.73854603607,1.73854603612,1.49142338042,1.28978674802,0.93775224639,0.1658206027,0,0.27344774539,1.01021689972,4.10391256596,4.10391256596,4.10391256592,4.10391256672,4.10391256672,4.10391256672,3.57100723692,3.20949297492,4.92700287712,4.92700287662,4.92700287662,4.92700287662,4.927002876572,4.927002876572,5.12857556532,5.12857556532,5.12857556532,4.15049750432,5.40448524512,5.40448524506,5.40448524506,5.40448524506,5.40448524509,5.40448524509,5.40448524509,5.66395730378,5.66395730381,5.66395730381,5.66395730388,5.66395730388,7.95729387469,7.33018195899,7.957293874427,7.957293874487,7.957293874487,7.95729387447,7.95729387451,7.95729387451,7.95729387449,7.95729387449,7.95729387449,7.95729387479,7.95729387425,7.95729387425,7.95729387415,7.95729387425,7.95729387425,7.95729387425,7.95729387426,7.52958113079,7.95729387425,7.95729387425,7.95729387395,7.95729387395,6.13098235895,5.55213123345,7.95729387426,7.95729387426,7.89809064664,7.95729387429,7.1211696657,6.661643847159,7.44034085229,7.95729387429,6.19371822439,8.24604680449,8.35715091759,8.26213577769,8.35715091779,8.35715091779,8.35715091779,8.35715091779,8.35715091779,8.35715091774,8.35715091774,7.29249026049,8.3087436929,8.3571509172,7.797510477,7.81348967215,7.74856075269,8.35715091719,8.35715091719,8.35715091719,8.35715091719,7.12546564983,8.35715091713,8.35715091713,8.35715091723
"t103",7.2573142919,7.1312850418,5.9075887521,6.3119278505,9.1251613352,9.1251613352,9.1251613352,9.1251613352,9.125161335,8.1318441827,9.1251613361,9.1251613361,6.6690981781,4.35366356411,5.7823604769,5.24668155299,5.42798231489,5.42798231489,5.42798231479,5.42798231479,5.42798231479,5.42798231479,5.42798231479,5.42798231489,5.42798231489,5.42798231489,5.42798231499,5.42798231499,5.42798231499,1.73854603608,1.73854603608,1.73854603613,1.49142338043,1.28978674803,0.9377522464,0.27344774539,0.27344774539,0,1.01021689973,4.10391256597,4.10391256597,4.10391256593,4.10391256673,4.10391256673,4.10391256673,3.57100723693,3.20949297493,4.92700287713,4.92700287663,4.92700287663,4.92700287663,4.927002876582,4.927002876582,5.12857556533,5.12857556533,5.12857556533,4.15049750433,5.40448524513,5.40448524507,5.40448524507,5.40448524507,5.4044852451,5.4044852451,5.4044852451,5.66395730379,5.66395730382,5.66395730382,5.66395730389,5.66395730389,7.9572938747,7.330181959,7.957293874437,7.957293874497,7.957293874497,7.95729387448,7.95729387452,7.95729387452,7.9572938745,7.9572938745,7.9572938745,7.9572938748,7.95729387426,7.95729387426,7.95729387416,7.95729387426,7.95729387426,7.95729387426,7.95729387427,7.5295811308,7.95729387426,7.95729387426,7.95729387396,7.95729387396,6.13098235896,5.55213123346,7.95729387427,7.95729387427,7.89809064665,7.9572938743,7.12116966571,6.661643847169,7.4403408523,7.9572938743,6.1937182244,8.2460468045,8.3571509176,8.2621357777,8.3571509178,8.3571509178,8.3571509178,8.3571509178,8.3571509178,8.35715091775,8.35715091775,7.2924902605,8.30874369291,8.35715091721,7.79751047701,7.81348967216,7.7485607527,8.3571509172,8.3571509172,8.3571509172,8.3571509172,7.12546564984,8.35715091714,8.35715091714,8.35715091724
"t64",7.25731429197,7.13128504187,5.90758875217,6.31192785057,9.12516133527,9.12516133527,9.12516133527,9.12516133527,9.12516133507,8.13184418277,9.12516133617,9.12516133617,6.66909817817,4.35366356418,5.78236047697,5.24668155306,5.42798231496,5.42798231496,5.42798231486,5.42798231486,5.42798231486,5.42798231486,5.42798231486,5.42798231496,5.42798231496,5.42798231496,5.42798231506,5.42798231506,5.42798231506,1.73854603615,1.73854603615,1.7385460362,1.4914233805,1.2897867481,1.01021689973,1.01021689972,1.01021689972,1.01021689973,0,4.10391256604,4.10391256604,4.103912566,4.1039125668,4.1039125668,4.1039125668,3.571007237,3.209492975,4.9270028772,4.9270028767,4.9270028767,4.9270028767,4.927002876652,4.927002876652,5.1285755654,5.1285755654,5.1285755654,4.1504975044,5.4044852452,5.40448524514,5.40448524514,5.40448524514,5.40448524517,5.40448524517,5.40448524517,5.66395730386,5.66395730389,5.66395730389,5.66395730396,5.66395730396,7.95729387477,7.33018195907,7.957293874507,7.957293874567,7.957293874567,7.95729387455,7.95729387459,7.95729387459,7.95729387457,7.95729387457,7.95729387457,7.95729387487,7.95729387433,7.95729387433,7.95729387423,7.95729387433,7.95729387433,7.95729387433,7.95729387434,7.52958113087,7.95729387433,7.95729387433,7.95729387403,7.95729387403,6.13098235903,5.55213123353,7.95729387434,7.95729387434,7.89809064672,7.95729387437,7.12116966578,6.661643847239,7.44034085237,7.95729387437,6.19371822447,8.24604680457,8.35715091767,8.26213577777,8.35715091787,8.35715091787,8.35715091787,8.35715091787,8.35715091787,8.35715091782,8.35715091782,7.29249026057,8.30874369298,8.35715091728,7.79751047708,7.81348967223,7.74856075277,8.35715091727,8.35715091727,8.35715091727,8.35715091727,7.12546564991,8.35715091721,8.35715091721,8.35715091731
"t56",7.25731429181,7.13128504171,5.90758875201,6.31192785041,9.12516133511,9.12516133511,9.12516133511,9.12516133511,9.12516133491,8.13184418261,9.12516133601,9.12516133601,6.66909817801,4.35366356402,5.78236047681,5.2466815529,5.4279823148,5.4279823148,5.4279823147,5.4279823147,5.4279823147,5.4279823147,5.4279823147,5.4279823148,5.4279823148,5.4279823148,5.4279823149,5.4279823149,5.4279823149,4.10391256599,4.10391256599,4.10391256604,4.10391256594,4.10391256594,4.10391256597,4.10391256596,4.10391256596,4.10391256597,4.10391256604,0,1.08588533,1.13402355664,3.53217858344,3.53217858344,3.53217858344,3.31746767544,2.95595341344,4.92700287704,4.92700287654,4.92700287654,4.92700287654,4.927002876492,4.927002876492,5.12857556524,5.12857556524,5.12857556524,4.15049750424,5.40448524504,5.40448524498,5.40448524498,5.40448524498,5.40448524501,5.40448524501,5.40448524501,5.6639573037,5.66395730373,5.66395730373,5.6639573038,5.6639573038,7.95729387461,7.33018195891,7.957293874347,7.957293874407,7.957293874407,7.95729387439,7.95729387443,7.95729387443,7.95729387441,7.95729387441,7.95729387441,7.95729387471,7.95729387417,7.95729387417,7.95729387407,7.95729387417,7.95729387417,7.95729387417,7.95729387418,7.52958113071,7.95729387417,7.95729387417,7.95729387387,7.95729387387,6.13098235887,5.55213123337,7.95729387418,7.95729387418,7.89809064656,7.95729387421,7.12116966562,6.661643847079,7.44034085221,7.95729387421,6.19371822431,8.24604680441,8.35715091751,8.26213577761,8.35715091771,8.35715091771,8.35715091771,8.35715091771,8.35715091771,8.35715091766,8.35715091766,7.29249026041,8.30874369282,8.35715091712,7.79751047692,7.81348967207,7.74856075261,8.35715091711,8.35715091711,8.35715091711,8.35715091711,7.12546564975,8.35715091705,8.35715091705,8.35715091715
"t57",7.25731429181,7.13128504171,5.90758875201,6.31192785041,9.12516133511,9.12516133511,9.12516133511,9.12516133511,9.12516133491,8.13184418261,9.12516133601,9.12516133601,6.66909817801,4.35366356402,5.78236047681,5.2466815529,5.4279823148,5.4279823148,5.4279823147,5.4279823147,5.4279823147,5.4279823147,5.4279823147,5.4279823148,5.4279823148,5.4279823148,5.4279823149,5.4279823149,5.4279823149,4.10391256599,4.10391256599,4.10391256604,4.10391256594,4.10391256594,4.10391256597,4.10391256596,4.10391256596,4.10391256597,4.10391256604,1.08588533,0,1.13402355664,3.53217858344,3.53217858344,3.53217858344,3.31746767544,2.95595341344,4.92700287704,4.92700287654,4.92700287654,4.92700287654,4.927002876492,4.927002876492,5.12857556524,5.12857556524,5.12857556524,4.15049750424,5.40448524504,5.40448524498,5.40448524498,5.40448524498,5.40448524501,5.40448524501,5.40448524501,5.6639573037,5.66395730373,5.66395730373,5.6639573038,5.6639573038,7.95729387461,7.33018195891,7.957293874347,7.957293874407,7.957293874407,7.95729387439,7.95729387443,7.95729387443,7.95729387441,7.95729387441,7.95729387441,7.95729387471,7.95729387417,7.95729387417,7.95729387407,7.95729387417,7.95729387417,7.95729387417,7.95729387418,7.52958113071,7.95729387417,7.95729387417,7.95729387387,7.95729387387,6.13098235887,5.55213123337,7.95729387418,7.95729387418,7.89809064656,7.95729387421,7.12116966562,6.661643847079,7.44034085221,7.95729387421,6.19371822431,8.24604680441,8.35715091751,8.26213577761,8.35715091771,8.35715091771,8.35715091771,8.35715091771,8.35715091771,8.35715091766,8.35715091766,7.29249026041,8.30874369282,8.35715091712,7.79751047692,7.81348967207,7.74856075261,8.35715091711,8.35715091711,8.35715091711,8.35715091711,7.12546564975,8.35715091705,8.35715091705,8.35715091715
"t52",7.25731429177,7.13128504167,5.90758875197,6.31192785037,9.12516133507,9.12516133507,9.12516133507,9.12516133507,9.12516133487,8.13184418257,9.12516133597,9.12516133597,6.66909817797,4.35366356398,5.78236047677,5.24668155286,5.42798231476,5.42798231476,5.42798231466,5.42798231466,5.42798231466,5.42798231466,5.42798231466,5.42798231476,5.42798231476,5.42798231476,5.42798231486,5.42798231486,5.42798231486,4.10391256595,4.10391256595,4.103912566,4.1039125659,4.1039125659,4.10391256593,4.10391256592,4.10391256592,4.10391256593,4.103912566,1.13402355664,1.13402355664,0,3.5321785834,3.5321785834,3.5321785834,3.3174676754,2.9559534134,4.927002877,4.9270028765,4.9270028765,4.9270028765,4.927002876452,4.927002876452,5.1285755652,5.1285755652,5.1285755652,4.1504975042,5.404485245,5.40448524494,5.40448524494,5.40448524494,5.40448524497,5.40448524497,5.40448524497,5.66395730366,5.66395730369,5.66395730369,5.66395730376,5.66395730376,7.95729387457,7.33018195887,7.957293874307,7.957293874367,7.957293874367,7.95729387435,7.95729387439,7.95729387439,7.95729387437,7.95729387437,7.95729387437,7.95729387467,7.95729387413,7.95729387413,7.95729387403,7.95729387413,7.95729387413,7.95729387413,7.95729387414,7.52958113067,7.95729387413,7.95729387413,7.95729387383,7.95729387383,6.13098235883,5.55213123333,7.95729387414,7.95729387414,7.89809064652,7.95729387417,7.12116966558,6.661643847039,7.44034085217,7.95729387417,6.19371822427,8.24604680437,8.35715091747,8.26213577757,8.35715091767,8.35715091767,8.35715091767,8.35715091767,8.35715091767,8.35715091762,8.35715091762,7.29249026037,8.30874369278,8.35715091708,7.79751047688,7.81348967203,7.74856075257,8.35715091707,8.35715091707,8.35715091707,8.35715091707,7.12546564971,8.35715091701,8.35715091701,8.35715091711
"t72",7.25731429257,7.13128504247,5.90758875277,6.31192785117,9.12516133587,9.12516133587,9.12516133587,9.12516133587,9.12516133567,8.13184418337,9.12516133677,9.12516133677,6.66909817877,4.35366356478,5.78236047757,5.24668155366,5.42798231556,5.42798231556,5.42798231546,5.42798231546,5.42798231546,5.42798231546,5.42798231546,5.42798231556,5.42798231556,5.42798231556,5.42798231566,5.42798231566,5.42798231566,4.10391256675,4.10391256675,4.1039125668,4.1039125667,4.1039125667,4.10391256673,4.10391256672,4.10391256672,4.10391256673,4.1039125668,3.53217858344,3.53217858344,3.5321785834,0,0.918294172,0.9547439622,3.3174676762,2.9559534142,4.9270028778,4.9270028773,4.9270028773,4.9270028773,4.927002877252,4.927002877252,5.128575566,5.128575566,5.128575566,4.150497505,5.4044852458,5.40448524574,5.40448524574,5.40448524574,5.40448524577,5.40448524577,5.40448524577,5.66395730446,5.66395730449,5.66395730449,5.66395730456,5.66395730456,7.95729387537,7.33018195967,7.957293875107,7.957293875167,7.957293875167,7.95729387515,7.95729387519,7.95729387519,7.95729387517,7.95729387517,7.95729387517,7.95729387547,7.95729387493,7.95729387493,7.95729387483,7.95729387493,7.95729387493,7.95729387493,7.95729387494,7.52958113147,7.95729387493,7.95729387493,7.95729387463,7.95729387463,6.13098235963,5.55213123413,7.95729387494,7.95729387494,7.89809064732,7.95729387497,7.12116966638,6.661643847839,7.44034085297,7.95729387497,6.19371822507,8.24604680517,8.35715091827,8.26213577837,8.35715091847,8.35715091847,8.35715091847,8.35715091847,8.35715091847,8.35715091842,8.35715091842,7.29249026117,8.30874369358,8.35715091788,7.79751047768,7.81348967283,7.74856075337,8.35715091787,8.35715091787,8.35715091787,8.35715091787,7.12546565051,8.35715091781,8.35715091781,8.35715091791
"t73",7.25731429257,7.13128504247,5.90758875277,6.31192785117,9.12516133587,9.12516133587,9.12516133587,9.12516133587,9.12516133567,8.13184418337,9.12516133677,9.12516133677,6.66909817877,4.35366356478,5.78236047757,5.24668155366,5.42798231556,5.42798231556,5.42798231546,5.42798231546,5.42798231546,5.42798231546,5.42798231546,5.42798231556,5.42798231556,5.42798231556,5.42798231566,5.42798231566,5.42798231566,4.10391256675,4.10391256675,4.1039125668,4.1039125667,4.1039125667,4.10391256673,4.10391256672,4.10391256672,4.10391256673,4.1039125668,3.53217858344,3.53217858344,3.5321785834,0.918294172,0,0.9547439622,3.3174676762,2.9559534142,4.9270028778,4.9270028773,4.9270028773,4.9270028773,4.927002877252,4.927002877252,5.128575566,5.128575566,5.128575566,4.150497505,5.4044852458,5.40448524574,5.40448524574,5.40448524574,5.40448524577,5.40448524577,5.40448524577,5.66395730446,5.66395730449,5.66395730449,5.66395730456,5.66395730456,7.95729387537,7.33018195967,7.957293875107,7.957293875167,7.957293875167,7.95729387515,7.95729387519,7.95729387519,7.95729387517,7.95729387517,7.95729387517,7.95729387547,7.95729387493,7.95729387493,7.95729387483,7.95729387493,7.95729387493,7.95729387493,7.95729387494,7.52958113147,7.95729387493,7.95729387493,7.95729387463,7.95729387463,6.13098235963,5.55213123413,7.95729387494,7.95729387494,7.89809064732,7.95729387497,7.12116966638,6.661643847839,7.44034085297,7.95729387497,6.19371822507,8.24604680517,8.35715091827,8.26213577837,8.35715091847,8.35715091847,8.35715091847,8.35715091847,8.35715091847,8.35715091842,8.35715091842,7.29249026117,8.30874369358,8.35715091788,7.79751047768,7.81348967283,7.74856075337,8.35715091787,8.35715091787,8.35715091787,8.35715091787,7.12546565051,8.35715091781,8.35715091781,8.35715091791
"t68",7.25731429257,7.13128504247,5.90758875277,6.31192785117,9.12516133587,9.12516133587,9.12516133587,9.12516133587,9.12516133567,8.13184418337,9.12516133677,9.12516133677,6.66909817877,4.35366356478,5.78236047757,5.24668155366,5.42798231556,5.42798231556,5.42798231546,5.42798231546,5.42798231546,5.42798231546,5.42798231546,5.42798231556,5.42798231556,5.42798231556,5.42798231566,5.42798231566,5.42798231566,4.10391256675,4.10391256675,4.1039125668,4.1039125667,4.1039125667,4.10391256673,4.10391256672,4.10391256672,4.10391256673,4.1039125668,3.53217858344,3.53217858344,3.5321785834,0.9547439622,0.9547439622,0,3.3174676762,2.9559534142,4.9270028778,4.9270028773,4.9270028773,4.9270028773,4.927002877252,4.927002877252,5.128575566,5.128575566,5.128575566,4.150497505,5.4044852458,5.40448524574,5.40448524574,5.40448524574,5.40448524577,5.40448524577,5.40448524577,5.66395730446,5.66395730449,5.66395730449,5.66395730456,5.66395730456,7.95729387537,7.33018195967,7.957293875107,7.957293875167,7.957293875167,7.95729387515,7.95729387519,7.95729387519,7.95729387517,7.95729387517,7.95729387517,7.95729387547,7.95729387493,7.95729387493,7.95729387483,7.95729387493,7.95729387493,7.95729387493,7.95729387494,7.52958113147,7.95729387493,7.95729387493,7.95729387463,7.95729387463,6.13098235963,5.55213123413,7.95729387494,7.95729387494,7.89809064732,7.95729387497,7.12116966638,6.661643847839,7.44034085297,7.95729387497,6.19371822507,8.24604680517,8.35715091827,8.26213577837,8.35715091847,8.35715091847,8.35715091847,8.35715091847,8.35715091847,8.35715091842,8.35715091842,7.29249026117,8.30874369358,8.35715091788,7.79751047768,7.81348967283,7.74856075337,8.35715091787,8.35715091787,8.35715091787,8.35715091787,7.12546565051,8.35715091781,8.35715091781,8.35715091791
"t17",6.72440896277,6.59837971267,5.37468342297,5.77902252137,8.59225600607,8.59225600607,8.59225600607,8.59225600607,8.59225600587,7.59893885357,8.59225600697,8.59225600697,6.13619284897,3.82075823498,5.24945514777,4.71377622386,4.89507698576,4.89507698576,4.89507698566,4.89507698566,4.89507698566,4.89507698566,4.89507698566,4.89507698576,4.89507698576,4.89507698576,4.89507698586,4.89507698586,4.89507698586,3.57100723695,3.57100723695,3.571007237,3.5710072369,3.5710072369,3.57100723693,3.57100723692,3.57100723692,3.57100723693,3.571007237,3.31746767544,3.31746767544,3.3174676754,3.3174676762,3.3174676762,3.3174676762,0,1.760000888,4.394097548,4.3940975475,4.3940975475,4.3940975475,4.394097547452,4.394097547452,4.5956702362,4.5956702362,4.5956702362,3.6175921752,4.871579916,4.87157991594,4.87157991594,4.87157991594,4.87157991597,4.87157991597,4.87157991597,5.13105197466,5.13105197469,5.13105197469,5.13105197476,5.13105197476,7.42438854557,6.79727662987,7.424388545307,7.424388545367,7.424388545367,7.42438854535,7.42438854539,7.42438854539,7.42438854537,7.42438854537,7.42438854537,7.42438854567,7.42438854513,7.42438854513,7.42438854503,7.42438854513,7.42438854513,7.42438854513,7.42438854514,6.99667580167,7.42438854513,7.42438854513,7.42438854483,7.42438854483,5.59807702983,5.01922590433,7.42438854514,7.42438854514,7.36518531752,7.42438854517,6.58826433658,6.128738518039,6.90743552317,7.42438854517,5.66081289527,7.71314147537,7.82424558847,7.72923044857,7.82424558867,7.82424558867,7.82424558867,7.82424558867,7.82424558867,7.82424558862,7.82424558862,6.75958493137,7.77583836378,7.82424558808,7.26460514788,7.28058434303,7.21565542357,7.82424558807,7.82424558807,7.82424558807,7.82424558807,6.59256032071,7.82424558801,7.82424558801,7.82424558811
"t18",6.36289470077,6.23686545067,5.01316916097,5.41750825937,8.23074174407,8.23074174407,8.23074174407,8.23074174407,8.23074174387,7.23742459157,8.23074174497,8.23074174497,5.77467858697,3.45924397298,4.88794088577,4.35226196186,4.53356272376,4.53356272376,4.53356272366,4.53356272366,4.53356272366,4.53356272366,4.53356272366,4.53356272376,4.53356272376,4.53356272376,4.53356272386,4.53356272386,4.53356272386,3.20949297495,3.20949297495,3.209492975,3.2094929749,3.2094929749,3.20949297493,3.20949297492,3.20949297492,3.20949297493,3.209492975,2.95595341344,2.95595341344,2.9559534134,2.9559534142,2.9559534142,2.9559534142,1.760000888,0,4.032583286,4.0325832855,4.0325832855,4.0325832855,4.032583285452,4.032583285452,4.2341559742,4.2341559742,4.2341559742,3.2560779132,4.510065654,4.51006565394,4.51006565394,4.51006565394,4.51006565397,4.51006565397,4.51006565397,4.76953771266,4.76953771269,4.76953771269,4.76953771276,4.76953771276,7.06287428357,6.43576236787,7.062874283307,7.062874283367,7.062874283367,7.06287428335,7.06287428339,7.06287428339,7.06287428337,7.06287428337,7.06287428337,7.06287428367,7.06287428313,7.06287428313,7.06287428303,7.06287428313,7.06287428313,7.06287428313,7.06287428314,6.63516153967,7.06287428313,7.06287428313,7.06287428283,7.06287428283,5.23656276783,4.65771164233,7.06287428314,7.06287428314,7.00367105552,7.06287428317,6.22675007458,5.767224256039,6.54592126117,7.06287428317,5.29929863327,7.35162721337,7.46273132647,7.36771618657,7.46273132667,7.46273132667,7.46273132667,7.46273132667,7.46273132667,7.46273132662,7.46273132662,6.39807066937,7.41432410178,7.46273132608,6.90309088588,6.91907008103,6.85414116157,7.46273132607,7.46273132607,7.46273132607,7.46273132607,6.23104605871,7.46273132601,7.46273132601,7.46273132611
"t25",7.25731429277,7.13128504267,5.90758875297,6.31192785137,9.12516133607,9.12516133607,9.12516133607,9.12516133607,9.12516133587,8.13184418357,9.12516133697,9.12516133697,6.66909817897,4.35366356498,5.78236047777,5.24668155386,5.42798231576,5.42798231576,5.42798231566,5.42798231566,5.42798231566,5.42798231566,5.42798231566,5.42798231576,5.42798231576,5.42798231576,5.42798231586,5.42798231586,5.42798231586,4.92700287715,4.92700287715,4.9270028772,4.9270028771,4.9270028771,4.92700287713,4.92700287712,4.92700287712,4.92700287713,4.9270028772,4.92700287704,4.92700287704,4.927002877,4.9270028778,4.9270028778,4.9270028778,4.394097548,4.032583286,0,2.4144688155,2.4144688155,2.4144688155,2.414468815452,2.414468815452,5.1285755662,5.1285755662,5.1285755662,4.1504975052,5.404485246,5.40448524594,5.40448524594,5.40448524594,5.40448524597,5.40448524597,5.40448524597,5.66395730466,5.66395730469,5.66395730469,5.66395730476,5.66395730476,7.95729387557,7.33018195987,7.957293875307,7.957293875367,7.957293875367,7.95729387535,7.95729387539,7.95729387539,7.95729387537,7.95729387537,7.95729387537,7.95729387567,7.95729387513,7.95729387513,7.95729387503,7.95729387513,7.95729387513,7.95729387513,7.95729387514,7.52958113167,7.95729387513,7.95729387513,7.95729387483,7.95729387483,6.13098235983,5.55213123433,7.95729387514,7.95729387514,7.89809064752,7.95729387517,7.12116966658,6.661643848039,7.44034085317,7.95729387517,6.19371822527,8.24604680537,8.35715091847,8.26213577857,8.35715091867,8.35715091867,8.35715091867,8.35715091867,8.35715091867,8.35715091862,8.35715091862,7.29249026137,8.30874369378,8.35715091808,7.79751047788,7.81348967303,7.74856075357,8.35715091807,8.35715091807,8.35715091807,8.35715091807,7.12546565071,8.35715091801,8.35715091801,8.35715091811
"t60",7.25731429227,7.13128504217,5.90758875247,6.31192785087,9.12516133557,9.12516133557,9.12516133557,9.12516133557,9.12516133537,8.13184418307,9.12516133647,9.12516133647,6.66909817847,4.35366356448,5.78236047727,5.24668155336,5.42798231526,5.42798231526,5.42798231516,5.42798231516,5.42798231516,5.42798231516,5.42798231516,5.42798231526,5.42798231526,5.42798231526,5.42798231536,5.42798231536,5.42798231536,4.92700287665,4.92700287665,4.9270028767,4.9270028766,4.9270028766,4.92700287663,4.92700287662,4.92700287662,4.92700287663,4.9270028767,4.92700287654,4.92700287654,4.9270028765,4.9270028773,4.9270028773,4.9270028773,4.3940975475,4.0325832855,2.4144688155,0,1.070503528,2.189375689,2.189375688952,2.189375688952,5.1285755657,5.1285755657,5.1285755657,4.1504975047,5.4044852455,5.40448524544,5.40448524544,5.40448524544,5.40448524547,5.40448524547,5.40448524547,5.66395730416,5.66395730419,5.66395730419,5.66395730426,5.66395730426,7.95729387507,7.33018195937,7.957293874807,7.957293874867,7.957293874867,7.95729387485,7.95729387489,7.95729387489,7.95729387487,7.95729387487,7.95729387487,7.95729387517,7.95729387463,7.95729387463,7.95729387453,7.95729387463,7.95729387463,7.95729387463,7.95729387464,7.52958113117,7.95729387463,7.95729387463,7.95729387433,7.95729387433,6.13098235933,5.55213123383,7.95729387464,7.95729387464,7.89809064702,7.95729387467,7.12116966608,6.661643847539,7.44034085267,7.95729387467,6.19371822477,8.24604680487,8.35715091797,8.26213577807,8.35715091817,8.35715091817,8.35715091817,8.35715091817,8.35715091817,8.35715091812,8.35715091812,7.29249026087,8.30874369328,8.35715091758,7.79751047738,7.81348967253,7.74856075307,8.35715091757,8.35715091757,8.35715091757,8.35715091757,7.12546565021,8.35715091751,8.35715091751,8.35715091761
"t61",7.25731429227,7.13128504217,5.90758875247,6.31192785087,9.12516133557,9.12516133557,9.12516133557,9.12516133557,9.12516133537,8.13184418307,9.12516133647,9.12516133647,6.66909817847,4.35366356448,5.78236047727,5.24668155336,5.42798231526,5.42798231526,5.42798231516,5.42798231516,5.42798231516,5.42798231516,5.42798231516,5.42798231526,5.42798231526,5.42798231526,5.42798231536,5.42798231536,5.42798231536,4.92700287665,4.92700287665,4.9270028767,4.9270028766,4.9270028766,4.92700287663,4.92700287662,4.92700287662,4.92700287663,4.9270028767,4.92700287654,4.92700287654,4.9270028765,4.9270028773,4.9270028773,4.9270028773,4.3940975475,4.0325832855,2.4144688155,1.070503528,0,2.189375689,2.189375688952,2.189375688952,5.1285755657,5.1285755657,5.1285755657,4.1504975047,5.4044852455,5.40448524544,5.40448524544,5.40448524544,5.40448524547,5.40448524547,5.40448524547,5.66395730416,5.66395730419,5.66395730419,5.66395730426,5.66395730426,7.95729387507,7.33018195937,7.957293874807,7.957293874867,7.957293874867,7.95729387485,7.95729387489,7.95729387489,7.95729387487,7.95729387487,7.95729387487,7.95729387517,7.95729387463,7.95729387463,7.95729387453,7.95729387463,7.95729387463,7.95729387463,7.95729387464,7.52958113117,7.95729387463,7.95729387463,7.95729387433,7.95729387433,6.13098235933,5.55213123383,7.95729387464,7.95729387464,7.89809064702,7.95729387467,7.12116966608,6.661643847539,7.44034085267,7.95729387467,6.19371822477,8.24604680487,8.35715091797,8.26213577807,8.35715091817,8.35715091817,8.35715091817,8.35715091817,8.35715091817,8.35715091812,8.35715091812,7.29249026087,8.30874369328,8.35715091758,7.79751047738,7.81348967253,7.74856075307,8.35715091757,8.35715091757,8.35715091757,8.35715091757,7.12546565021,8.35715091751,8.35715091751,8.35715091761
