"","t3","t18","t101","t102","t52","t120","t121","t57","t58","t45","t35","t14","t15","t69","t70","t89","t90","t38","t105","t106","t43","t41","t67","t68","t47","t55","t56","t36","t37","t71","t72","t122","t123","t33","t19","t20","t78","t79","t61","t62","t13","t100","t103","t104","t96","t97","t93","t94","t32","t44","t82","t83","t28","t87","t88","t48","t42","t26","t27","t22","t23","t118","t119","t12","t50","t51","t31","t16","t17","t25","t110","t111","t77","t5","t8","t9","t124","t125","t80","t66","t59","t60","t24","t91","t92","t112","t113","t11","t84","t116","t117","t53","t54","t75","t76","t108","t109","t63","t10","t64","t65","t39","t40","t29","t34","t98","t99","t95","t73","t74","t49","t2","t114","t115","t107","t46","t7","t21","t81","t85","t86","t30","t6","t4","t1"
"t123",5.279307434104,5.455262114254,5.455262114114,5.455262114114,5.393835812124,5.455262114154,5.455262114154,5.455262114184,5.455262114184,5.455262114184,5.455262114084,3.913226267264,3.118622272564,3.913226267564,3.913226267564,3.913226267664,3.913226267664,3.913226267664,3.913226267674,3.913226267674,3.913226267604,3.726596738264,3.913226267764,3.913226267764,2.640915590164,2.640915590174,2.640915590174,2.640915590164,2.640915590164,0.659841973264,0.600512415604,0.018044866608,0,0.939585703564,2.069473384514,1.412911758214,3.164444851064,3.110441494164,3.164444851064,3.164444851064,4.110241489024,4.110241489054,4.110241489054,4.110241489054,4.110241488544,4.110241488544,4.110241488554,4.110241488554,4.110241488565,4.110241488565,4.110241488565,4.110241488565,3.259316283185,4.110241488854,4.110241488854,4.110241488854,4.110241488754,5.543187156904,5.546652813704,4.579812843984,5.414344196494,5.546652813524,5.546652813524,4.579246203104,5.104897192184,5.546652813804,5.546652813804,5.546652813904,5.546652813904,5.565305071904,6.044763037434,6.044763037434,6.044763037404,5.552973920504,5.817603288004,6.044763037204,6.044763037372,6.044763037372,6.044763037384,6.044763037384,6.044763037384,6.044763037384,5.872827061604,7.320406506404,7.320406506404,7.320406506414,7.320406506414,6.366384513304,7.320406506804,7.320406506854,7.320406506854,7.320406506804,7.207317397904,7.320406506804,7.320406506804,7.707701538434,7.707701538434,7.707701538504,7.707701538104,7.991793034404,7.991793034404,7.991793034354,7.991793034354,7.991793034354,7.991793034404,7.991793034424,7.991793034424,7.991793034404,7.991793034404,7.991793034404,7.766960164304,6.688926181704,10.353735555034,10.353735555034,10.342756300774,10.353735555104,9.537058122604,10.353735555004,10.353735555004,10.353735554963,10.353735554963,10.353735555004,10.353735555504,9.417874146404,5.474133063548
"t33",4.59048952614,4.76644420629,4.76644420615,4.76644420615,4.70501790416,4.76644420619,4.76644420619,4.76644420622,4.76644420622,4.76644420622,4.76644420612,3.2244083593,2.4298043646,3.2244083596,3.2244083596,3.2244083597,3.2244083597,3.2244083597,3.22440835971,3.22440835971,3.22440835964,3.0377788303,3.2244083598,3.2244083598,1.9520976822,1.95209768221,1.95209768221,1.9520976822,1.9520976822,0.9395857035,0.93958570356,0.939585703564,0.939585703564,0,1.38065547655,0.72409385025,2.4756269431,2.4216235862,2.4756269431,2.4756269431,3.42142358106,3.42142358109,3.42142358109,3.42142358109,3.42142358058,3.42142358058,3.42142358059,3.42142358059,3.421423580601,3.421423580601,3.421423580601,3.421423580601,2.570498375221,3.42142358089,3.42142358089,3.42142358089,3.42142358079,4.85436924894,4.85783490574,3.89099493602,4.72552628853,4.85783490556,4.85783490556,3.89042829514,4.41607928422,4.85783490584,4.85783490584,4.85783490594,4.85783490594,4.87648716394,5.35594512947,5.35594512947,5.35594512944,4.86415601254,5.12878538004,5.35594512924,5.355945129408,5.355945129408,5.35594512942,5.35594512942,5.35594512942,5.35594512942,5.18400915364,6.63158859844,6.63158859844,6.63158859845,6.63158859845,5.67756660534,6.63158859884,6.63158859889,6.63158859889,6.63158859884,6.51849948994,6.63158859884,6.63158859884,7.01888363047,7.01888363047,7.01888363054,7.01888363014,7.30297512644,7.30297512644,7.30297512639,7.30297512639,7.30297512639,7.30297512644,7.30297512646,7.30297512646,7.30297512644,7.30297512644,7.30297512644,7.07814225634,6.00010827374,9.66491764707,9.66491764707,9.65393839281,9.66491764714,8.84824021464,9.66491764704,9.66491764704,9.664917646999,9.664917646999,9.66491764704,9.66491764754,8.72905623844,4.785315155584
"t19",5.27930743449,5.45526211464,5.4552621145,5.4552621145,5.39383581251,5.45526211454,5.45526211454,5.45526211457,5.45526211457,5.45526211457,5.45526211447,3.91322626765,3.11862227295,3.91322626795,3.91322626795,3.91322626805,3.91322626805,3.91322626805,3.91322626806,3.91322626806,3.91322626799,3.72659673865,3.91322626815,3.91322626815,2.64091559055,2.64091559056,2.64091559056,2.64091559055,2.64091559055,2.06947338445,2.06947338451,2.069473384514,2.069473384514,1.38065547655,0,1.3630168497,3.16444485145,3.11044149455,3.16444485145,3.16444485145,4.11024148941,4.11024148944,4.11024148944,4.11024148944,4.11024148893,4.11024148893,4.11024148894,4.11024148894,4.110241488951,4.110241488951,4.110241488951,4.110241488951,3.259316283571,4.11024148924,4.11024148924,4.11024148924,4.11024148914,5.54318715729,5.54665281409,4.57981284437,5.41434419688,5.54665281391,5.54665281391,4.57924620349,5.10489719257,5.54665281419,5.54665281419,5.54665281429,5.54665281429,5.56530507229,6.04476303782,6.04476303782,6.04476303779,5.55297392089,5.81760328839,6.04476303759,6.044763037758,6.044763037758,6.04476303777,6.04476303777,6.04476303777,6.04476303777,5.87282706199,7.32040650679,7.32040650679,7.3204065068,7.3204065068,6.36638451369,7.32040650719,7.32040650724,7.32040650724,7.32040650719,7.20731739829,7.32040650719,7.32040650719,7.70770153882,7.70770153882,7.70770153889,7.70770153849,7.99179303479,7.99179303479,7.99179303474,7.99179303474,7.99179303474,7.99179303479,7.99179303481,7.99179303481,7.99179303479,7.99179303479,7.99179303479,7.76696016469,6.68892618209,10.35373555542,10.35373555542,10.34275630116,10.35373555549,9.53705812299,10.35373555539,10.35373555539,10.353735555349,10.353735555349,10.35373555539,10.35373555589,9.41787414679,5.474133063934
"t20",4.62274580819,4.79870048834,4.7987004882,4.7987004882,4.73727418621,4.79870048824,4.79870048824,4.79870048827,4.79870048827,4.79870048827,4.79870048817,3.25666464135,2.46206064665,3.25666464165,3.25666464165,3.25666464175,3.25666464175,3.25666464175,3.25666464176,3.25666464176,3.25666464169,3.07003511235,3.25666464185,3.25666464185,1.98435396425,1.98435396426,1.98435396426,1.98435396425,1.98435396425,1.41291175815,1.41291175821,1.412911758214,1.412911758214,0.72409385025,1.3630168497,0,2.50788322515,2.45387986825,2.50788322515,2.50788322515,3.45367986311,3.45367986314,3.45367986314,3.45367986314,3.45367986263,3.45367986263,3.45367986264,3.45367986264,3.453679862651,3.453679862651,3.453679862651,3.453679862651,2.602754657271,3.45367986294,3.45367986294,3.45367986294,3.45367986284,4.88662553099,4.89009118779,3.92325121807,4.75778257058,4.89009118761,4.89009118761,3.92268457719,4.44833556627,4.89009118789,4.89009118789,4.89009118799,4.89009118799,4.90874344599,5.38820141152,5.38820141152,5.38820141149,4.89641229459,5.16104166209,5.38820141129,5.388201411458,5.388201411458,5.38820141147,5.38820141147,5.38820141147,5.38820141147,5.21626543569,6.66384488049,6.66384488049,6.6638448805,6.6638448805,5.70982288739,6.66384488089,6.66384488094,6.66384488094,6.66384488089,6.55075577199,6.66384488089,6.66384488089,7.05113991252,7.05113991252,7.05113991259,7.05113991219,7.33523140849,7.33523140849,7.33523140844,7.33523140844,7.33523140844,7.33523140849,7.33523140851,7.33523140851,7.33523140849,7.33523140849,7.33523140849,7.11039853839,6.03236455579,9.69717392912,9.69717392912,9.68619467486,9.69717392919,8.88049649669,9.69717392909,9.69717392909,9.697173929049,9.697173929049,9.69717392909,9.69717392959,8.76131252049,4.817571437634
"t78",5.27930743404,5.45526211419,5.45526211405,5.45526211405,5.39383581206,5.45526211409,5.45526211409,5.45526211412,5.45526211412,5.45526211412,5.45526211402,3.9132262672,3.1186222725,3.9132262675,3.9132262675,3.9132262676,3.9132262676,3.9132262676,3.91322626761,3.91322626761,3.91322626754,3.7265967382,3.9132262677,3.9132262677,3.1644448511,3.16444485111,3.16444485111,3.1644448511,3.1644448511,3.164444851,3.16444485106,3.164444851064,3.164444851064,2.4756269431,3.16444485145,2.50788322515,0,0.4868538535,1.543744952,1.543744952,4.11024148896,4.11024148899,4.11024148899,4.11024148899,4.11024148848,4.11024148848,4.11024148849,4.11024148849,4.110241488501,4.110241488501,4.110241488501,4.110241488501,3.259316283121,4.11024148879,4.11024148879,4.11024148879,4.11024148869,5.54318715684,5.54665281364,4.57981284392,5.41434419643,5.54665281346,5.54665281346,4.57924620304,5.10489719212,5.54665281374,5.54665281374,5.54665281384,5.54665281384,5.56530507184,6.04476303737,6.04476303737,6.04476303734,5.55297392044,5.81760328794,6.04476303714,6.044763037308,6.044763037308,6.04476303732,6.04476303732,6.04476303732,6.04476303732,5.87282706154,7.32040650634,7.32040650634,7.32040650635,7.32040650635,6.36638451324,7.32040650674,7.32040650679,7.32040650679,7.32040650674,7.20731739784,7.32040650674,7.32040650674,7.70770153837,7.70770153837,7.70770153844,7.70770153804,7.99179303434,7.99179303434,7.99179303429,7.99179303429,7.99179303429,7.99179303434,7.99179303436,7.99179303436,7.99179303434,7.99179303434,7.99179303434,7.76696016424,6.68892618164,10.35373555497,10.35373555497,10.34275630071,10.35373555504,9.53705812254,10.35373555494,10.35373555494,10.353735554899,10.353735554899,10.35373555494,10.35373555544,9.41787414634,5.474133063484
"t79",5.22530407714,5.40125875729,5.40125875715,5.40125875715,5.33983245516,5.40125875719,5.40125875719,5.40125875722,5.40125875722,5.40125875722,5.40125875712,3.8592229103,3.0646189156,3.8592229106,3.8592229106,3.8592229107,3.8592229107,3.8592229107,3.85922291071,3.85922291071,3.85922291064,3.6725933813,3.8592229108,3.8592229108,3.1104414942,3.11044149421,3.11044149421,3.1104414942,3.1104414942,3.1104414941,3.11044149416,3.110441494164,3.110441494164,2.4216235862,3.11044149455,2.45387986825,0.4868538535,0,1.4897415951,1.4897415951,4.05623813206,4.05623813209,4.05623813209,4.05623813209,4.05623813158,4.05623813158,4.05623813159,4.05623813159,4.056238131601,4.056238131601,4.056238131601,4.056238131601,3.205312926221,4.05623813189,4.05623813189,4.05623813189,4.05623813179,5.48918379994,5.49264945674,4.52580948702,5.36034083953,5.49264945656,5.49264945656,4.52524284614,5.05089383522,5.49264945684,5.49264945684,5.49264945694,5.49264945694,5.51130171494,5.99075968047,5.99075968047,5.99075968044,5.49897056354,5.76359993104,5.99075968024,5.990759680408,5.990759680408,5.99075968042,5.99075968042,5.99075968042,5.99075968042,5.81882370464,7.26640314944,7.26640314944,7.26640314945,7.26640314945,6.31238115634,7.26640314984,7.26640314989,7.26640314989,7.26640314984,7.15331404094,7.26640314984,7.26640314984,7.65369818147,7.65369818147,7.65369818154,7.65369818114,7.93778967744,7.93778967744,7.93778967739,7.93778967739,7.93778967739,7.93778967744,7.93778967746,7.93778967746,7.93778967744,7.93778967744,7.93778967744,7.71295680734,6.63492282474,10.29973219807,10.29973219807,10.28875294381,10.29973219814,9.48305476564,10.29973219804,10.29973219804,10.299732197999,10.299732197999,10.29973219804,10.29973219854,9.36387078944,5.420129706584
"t61",5.27930743404,5.45526211419,5.45526211405,5.45526211405,5.39383581206,5.45526211409,5.45526211409,5.45526211412,5.45526211412,5.45526211412,5.45526211402,3.9132262672,3.1186222725,3.9132262675,3.9132262675,3.9132262676,3.9132262676,3.9132262676,3.91322626761,3.91322626761,3.91322626754,3.7265967382,3.9132262677,3.9132262677,3.1644448511,3.16444485111,3.16444485111,3.1644448511,3.1644448511,3.164444851,3.16444485106,3.164444851064,3.164444851064,2.4756269431,3.16444485145,2.50788322515,1.543744952,1.4897415951,0,0.885708935,4.11024148896,4.11024148899,4.11024148899,4.11024148899,4.11024148848,4.11024148848,4.11024148849,4.11024148849,4.110241488501,4.110241488501,4.110241488501,4.110241488501,3.259316283121,4.11024148879,4.11024148879,4.11024148879,4.11024148869,5.54318715684,5.54665281364,4.57981284392,5.41434419643,5.54665281346,5.54665281346,4.57924620304,5.10489719212,5.54665281374,5.54665281374,5.54665281384,5.54665281384,5.56530507184,6.04476303737,6.04476303737,6.04476303734,5.55297392044,5.81760328794,6.04476303714,6.044763037308,6.044763037308,6.04476303732,6.04476303732,6.04476303732,6.04476303732,5.87282706154,7.32040650634,7.32040650634,7.32040650635,7.32040650635,6.36638451324,7.32040650674,7.32040650679,7.32040650679,7.32040650674,7.20731739784,7.32040650674,7.32040650674,7.70770153837,7.70770153837,7.70770153844,7.70770153804,7.99179303434,7.99179303434,7.99179303429,7.99179303429,7.99179303429,7.99179303434,7.99179303436,7.99179303436,7.99179303434,7.99179303434,7.99179303434,7.76696016424,6.68892618164,10.35373555497,10.35373555497,10.34275630071,10.35373555504,9.53705812254,10.35373555494,10.35373555494,10.353735554899,10.353735554899,10.35373555494,10.35373555544,9.41787414634,5.474133063484
"t62",5.27930743404,5.45526211419,5.45526211405,5.45526211405,5.39383581206,5.45526211409,5.45526211409,5.45526211412,5.45526211412,5.45526211412,5.45526211402,3.9132262672,3.1186222725,3.9132262675,3.9132262675,3.9132262676,3.9132262676,3.9132262676,3.91322626761,3.91322626761,3.91322626754,3.7265967382,3.9132262677,3.9132262677,3.1644448511,3.16444485111,3.16444485111,3.1644448511,3.1644448511,3.164444851,3.16444485106,3.164444851064,3.164444851064,2.4756269431,3.16444485145,2.50788322515,1.543744952,1.4897415951,0.885708935,0,4.11024148896,4.11024148899,4.11024148899,4.11024148899,4.11024148848,4.11024148848,4.11024148849,4.11024148849,4.110241488501,4.110241488501,4.110241488501,4.110241488501,3.259316283121,4.11024148879,4.11024148879,4.11024148879,4.11024148869,5.54318715684,5.54665281364,4.57981284392,5.41434419643,5.54665281346,5.54665281346,4.57924620304,5.10489719212,5.54665281374,5.54665281374,5.54665281384,5.54665281384,5.56530507184,6.04476303737,6.04476303737,6.04476303734,5.55297392044,5.81760328794,6.04476303714,6.044763037308,6.044763037308,6.04476303732,6.04476303732,6.04476303732,6.04476303732,5.87282706154,7.32040650634,7.32040650634,7.32040650635,7.32040650635,6.36638451324,7.32040650674,7.32040650679,7.32040650679,7.32040650674,7.20731739784,7.32040650674,7.32040650674,7.70770153837,7.70770153837,7.70770153844,7.70770153804,7.99179303434,7.99179303434,7.99179303429,7.99179303429,7.99179303429,7.99179303434,7.99179303436,7.99179303436,7.99179303434,7.99179303434,7.99179303434,7.76696016424,6.68892618164,10.35373555497,10.35373555497,10.34275630071,10.35373555504,9.53705812254,10.35373555494,10.35373555494,10.353735554899,10.353735554899,10.35373555494,10.35373555544,9.41787414634,5.474133063484
"t13",5.27930743402,5.45526211417,5.45526211403,5.45526211403,5.39383581204,5.45526211407,5.45526211407,5.4552621141,5.4552621141,5.4552621141,5.455262114,4.11024148856,3.31563749386,4.11024148886,4.11024148886,4.11024148896,4.11024148896,4.11024148896,4.11024148897,4.11024148897,4.1102414889,3.92361195956,4.11024148906,4.11024148906,4.11024148906,4.11024148907,4.11024148907,4.11024148906,4.11024148906,4.11024148896,4.11024148902,4.110241489024,4.110241489024,3.42142358106,4.11024148941,3.45367986311,4.11024148896,4.05623813206,4.11024148896,4.11024148896,0,2.13796177203,2.13796177203,2.13796177203,4.03270487492,4.03270487492,4.03270487493,4.03270487493,4.032704874941,4.032704874941,4.032704874941,4.032704874941,3.181779669561,4.03270487523,4.03270487523,4.03270487523,4.03270487513,5.54318715682,5.54665281362,4.5798128439,5.41434419641,5.54665281344,5.54665281344,4.57924620302,5.1048971921,5.54665281372,5.54665281372,5.54665281382,5.54665281382,5.56530507182,6.04476303735,6.04476303735,6.04476303732,5.55297392042,5.81760328792,6.04476303712,6.044763037288,6.044763037288,6.0447630373,6.0447630373,6.0447630373,6.0447630373,5.87282706152,7.32040650632,7.32040650632,7.32040650633,7.32040650633,6.36638451322,7.32040650672,7.32040650677,7.32040650677,7.32040650672,7.20731739782,7.32040650672,7.32040650672,7.70770153835,7.70770153835,7.70770153842,7.70770153802,7.99179303432,7.99179303432,7.99179303427,7.99179303427,7.99179303427,7.99179303432,7.99179303434,7.99179303434,7.99179303432,7.99179303432,7.99179303432,7.76696016422,6.68892618162,10.35373555495,10.35373555495,10.34275630069,10.35373555502,9.53705812252,10.35373555492,10.35373555492,10.353735554879,10.353735554879,10.35373555492,10.35373555542,9.41787414632,5.474133063464
"t100",5.27930743405,5.4552621142,5.45526211406,5.45526211406,5.39383581207,5.4552621141,5.4552621141,5.45526211413,5.45526211413,5.45526211413,5.45526211403,4.11024148859,3.31563749389,4.11024148889,4.11024148889,4.11024148899,4.11024148899,4.11024148899,4.110241489,4.110241489,4.11024148893,3.92361195959,4.11024148909,4.11024148909,4.11024148909,4.1102414891,4.1102414891,4.11024148909,4.11024148909,4.11024148899,4.11024148905,4.110241489054,4.110241489054,3.42142358109,4.11024148944,3.45367986314,4.11024148899,4.05623813209,4.11024148899,4.11024148899,2.13796177203,0,0.16988525386,0.16988525386,4.03270487495,4.03270487495,4.03270487496,4.03270487496,4.032704874971,4.032704874971,4.032704874971,4.032704874971,3.181779669591,4.03270487526,4.03270487526,4.03270487526,4.03270487516,5.54318715685,5.54665281365,4.57981284393,5.41434419644,5.54665281347,5.54665281347,4.57924620305,5.10489719213,5.54665281375,5.54665281375,5.54665281385,5.54665281385,5.56530507185,6.04476303738,6.04476303738,6.04476303735,5.55297392045,5.81760328795,6.04476303715,6.044763037318,6.044763037318,6.04476303733,6.04476303733,6.04476303733,6.04476303733,5.87282706155,7.32040650635,7.32040650635,7.32040650636,7.32040650636,6.36638451325,7.32040650675,7.3204065068,7.3204065068,7.32040650675,7.20731739785,7.32040650675,7.32040650675,7.70770153838,7.70770153838,7.70770153845,7.70770153805,7.99179303435,7.99179303435,7.9917930343,7.9917930343,7.9917930343,7.99179303435,7.99179303437,7.99179303437,7.99179303435,7.99179303435,7.99179303435,7.76696016425,6.68892618165,10.35373555498,10.35373555498,10.34275630072,10.35373555505,9.53705812255,10.35373555495,10.35373555495,10.353735554909,10.353735554909,10.35373555495,10.35373555545,9.41787414635,5.474133063494
"t103",5.27930743405,5.4552621142,5.45526211406,5.45526211406,5.39383581207,5.4552621141,5.4552621141,5.45526211413,5.45526211413,5.45526211413,5.45526211403,4.11024148859,3.31563749389,4.11024148889,4.11024148889,4.11024148899,4.11024148899,4.11024148899,4.110241489,4.110241489,4.11024148893,3.92361195959,4.11024148909,4.11024148909,4.11024148909,4.1102414891,4.1102414891,4.11024148909,4.11024148909,4.11024148899,4.11024148905,4.110241489054,4.110241489054,3.42142358109,4.11024148944,3.45367986314,4.11024148899,4.05623813209,4.11024148899,4.11024148899,2.13796177203,0.16988525386,0,0.14502356662,4.03270487495,4.03270487495,4.03270487496,4.03270487496,4.032704874971,4.032704874971,4.032704874971,4.032704874971,3.181779669591,4.03270487526,4.03270487526,4.03270487526,4.03270487516,5.54318715685,5.54665281365,4.57981284393,5.41434419644,5.54665281347,5.54665281347,4.57924620305,5.10489719213,5.54665281375,5.54665281375,5.54665281385,5.54665281385,5.56530507185,6.04476303738,6.04476303738,6.04476303735,5.55297392045,5.81760328795,6.04476303715,6.044763037318,6.044763037318,6.04476303733,6.04476303733,6.04476303733,6.04476303733,5.87282706155,7.32040650635,7.32040650635,7.32040650636,7.32040650636,6.36638451325,7.32040650675,7.3204065068,7.3204065068,7.32040650675,7.20731739785,7.32040650675,7.32040650675,7.70770153838,7.70770153838,7.70770153845,7.70770153805,7.99179303435,7.99179303435,7.9917930343,7.9917930343,7.9917930343,7.99179303435,7.99179303437,7.99179303437,7.99179303435,7.99179303435,7.99179303435,7.76696016425,6.68892618165,10.35373555498,10.35373555498,10.34275630072,10.35373555505,9.53705812255,10.35373555495,10.35373555495,10.353735554909,10.353735554909,10.35373555495,10.35373555545,9.41787414635,5.474133063494
"t104",5.27930743405,5.4552621142,5.45526211406,5.45526211406,5.39383581207,5.4552621141,5.4552621141,5.45526211413,5.45526211413,5.45526211413,5.45526211403,4.11024148859,3.31563749389,4.11024148889,4.11024148889,4.11024148899,4.11024148899,4.11024148899,4.110241489,4.110241489,4.11024148893,3.92361195959,4.11024148909,4.11024148909,4.11024148909,4.1102414891,4.1102414891,4.11024148909,4.11024148909,4.11024148899,4.11024148905,4.110241489054,4.110241489054,3.42142358109,4.11024148944,3.45367986314,4.11024148899,4.05623813209,4.11024148899,4.11024148899,2.13796177203,0.16988525386,0.14502356662,0,4.03270487495,4.03270487495,4.03270487496,4.03270487496,4.032704874971,4.032704874971,4.032704874971,4.032704874971,3.181779669591,4.03270487526,4.03270487526,4.03270487526,4.03270487516,5.54318715685,5.54665281365,4.57981284393,5.41434419644,5.54665281347,5.54665281347,4.57924620305,5.10489719213,5.54665281375,5.54665281375,5.54665281385,5.54665281385,5.56530507185,6.04476303738,6.04476303738,6.04476303735,5.55297392045,5.81760328795,6.04476303715,6.044763037318,6.044763037318,6.04476303733,6.04476303733,6.04476303733,6.04476303733,5.87282706155,7.32040650635,7.32040650635,7.32040650636,7.32040650636,6.36638451325,7.32040650675,7.3204065068,7.3204065068,7.32040650675,7.20731739785,7.32040650675,7.32040650675,7.70770153838,7.70770153838,7.70770153845,7.70770153805,7.99179303435,7.99179303435,7.9917930343,7.9917930343,7.9917930343,7.99179303435,7.99179303437,7.99179303437,7.99179303435,7.99179303435,7.99179303435,7.76696016425,6.68892618165,10.35373555498,10.35373555498,10.34275630072,10.35373555505,9.53705812255,10.35373555495,10.35373555495,10.353735554909,10.353735554909,10.35373555495,10.35373555545,9.41787414635,5.474133063494
"t96",5.27930743354,5.45526211369,5.45526211355,5.45526211355,5.39383581156,5.45526211359,5.45526211359,5.45526211362,5.45526211362,5.45526211362,5.45526211352,4.11024148808,3.31563749338,4.11024148838,4.11024148838,4.11024148848,4.11024148848,4.11024148848,4.11024148849,4.11024148849,4.11024148842,3.92361195908,4.11024148858,4.11024148858,4.11024148858,4.11024148859,4.11024148859,4.11024148858,4.11024148858,4.11024148848,4.11024148854,4.110241488544,4.110241488544,3.42142358058,4.11024148893,3.45367986263,4.11024148848,4.05623813158,4.11024148848,4.11024148848,4.03270487492,4.03270487495,4.03270487495,4.03270487495,0,0.18239957218,1.23071819539,1.23071819539,1.825501191401,1.825501191401,1.825501191401,1.825501191401,0.974575986021,4.00030984969,4.00030984969,4.00030984969,4.00030984959,5.54318715634,5.54665281314,4.57981284342,5.41434419593,5.54665281296,5.54665281296,4.57924620254,5.10489719162,5.54665281324,5.54665281324,5.54665281334,5.54665281334,5.56530507134,6.04476303687,6.04476303687,6.04476303684,5.55297391994,5.81760328744,6.04476303664,6.044763036808,6.044763036808,6.04476303682,6.04476303682,6.04476303682,6.04476303682,5.87282706104,7.32040650584,7.32040650584,7.32040650585,7.32040650585,6.36638451274,7.32040650624,7.32040650629,7.32040650629,7.32040650624,7.20731739734,7.32040650624,7.32040650624,7.70770153787,7.70770153787,7.70770153794,7.70770153754,7.99179303384,7.99179303384,7.99179303379,7.99179303379,7.99179303379,7.99179303384,7.99179303386,7.99179303386,7.99179303384,7.99179303384,7.99179303384,7.76696016374,6.68892618114,10.35373555447,10.35373555447,10.34275630021,10.35373555454,9.53705812204,10.35373555444,10.35373555444,10.353735554399,10.353735554399,10.35373555444,10.35373555494,9.41787414584,5.474133062984
"t97",5.27930743354,5.45526211369,5.45526211355,5.45526211355,5.39383581156,5.45526211359,5.45526211359,5.45526211362,5.45526211362,5.45526211362,5.45526211352,4.11024148808,3.31563749338,4.11024148838,4.11024148838,4.11024148848,4.11024148848,4.11024148848,4.11024148849,4.11024148849,4.11024148842,3.92361195908,4.11024148858,4.11024148858,4.11024148858,4.11024148859,4.11024148859,4.11024148858,4.11024148858,4.11024148848,4.11024148854,4.110241488544,4.110241488544,3.42142358058,4.11024148893,3.45367986263,4.11024148848,4.05623813158,4.11024148848,4.11024148848,4.03270487492,4.03270487495,4.03270487495,4.03270487495,0.18239957218,0,1.23071819539,1.23071819539,1.825501191401,1.825501191401,1.825501191401,1.825501191401,0.974575986021,4.00030984969,4.00030984969,4.00030984969,4.00030984959,5.54318715634,5.54665281314,4.57981284342,5.41434419593,5.54665281296,5.54665281296,4.57924620254,5.10489719162,5.54665281324,5.54665281324,5.54665281334,5.54665281334,5.56530507134,6.04476303687,6.04476303687,6.04476303684,5.55297391994,5.81760328744,6.04476303664,6.044763036808,6.044763036808,6.04476303682,6.04476303682,6.04476303682,6.04476303682,5.87282706104,7.32040650584,7.32040650584,7.32040650585,7.32040650585,6.36638451274,7.32040650624,7.32040650629,7.32040650629,7.32040650624,7.20731739734,7.32040650624,7.32040650624,7.70770153787,7.70770153787,7.70770153794,7.70770153754,7.99179303384,7.99179303384,7.99179303379,7.99179303379,7.99179303379,7.99179303384,7.99179303386,7.99179303386,7.99179303384,7.99179303384,7.99179303384,7.76696016374,6.68892618114,10.35373555447,10.35373555447,10.34275630021,10.35373555454,9.53705812204,10.35373555444,10.35373555444,10.353735554399,10.353735554399,10.35373555444,10.35373555494,9.41787414584,5.474133062984
"t93",5.27930743355,5.4552621137,5.45526211356,5.45526211356,5.39383581157,5.4552621136,5.4552621136,5.45526211363,5.45526211363,5.45526211363,5.45526211353,4.11024148809,3.31563749339,4.11024148839,4.11024148839,4.11024148849,4.11024148849,4.11024148849,4.1102414885,4.1102414885,4.11024148843,3.92361195909,4.11024148859,4.11024148859,4.11024148859,4.1102414886,4.1102414886,4.11024148859,4.11024148859,4.11024148849,4.11024148855,4.110241488554,4.110241488554,3.42142358059,4.11024148894,3.45367986264,4.11024148849,4.05623813159,4.11024148849,4.11024148849,4.03270487493,4.03270487496,4.03270487496,4.03270487496,1.23071819539,1.23071819539,0,0.2872588014,1.825501191411,1.825501191411,1.825501191411,1.825501191411,0.974575986031,4.0003098497,4.0003098497,4.0003098497,4.0003098496,5.54318715635,5.54665281315,4.57981284343,5.41434419594,5.54665281297,5.54665281297,4.57924620255,5.10489719163,5.54665281325,5.54665281325,5.54665281335,5.54665281335,5.56530507135,6.04476303688,6.04476303688,6.04476303685,5.55297391995,5.81760328745,6.04476303665,6.044763036818,6.044763036818,6.04476303683,6.04476303683,6.04476303683,6.04476303683,5.87282706105,7.32040650585,7.32040650585,7.32040650586,7.32040650586,6.36638451275,7.32040650625,7.3204065063,7.3204065063,7.32040650625,7.20731739735,7.32040650625,7.32040650625,7.70770153788,7.70770153788,7.70770153795,7.70770153755,7.99179303385,7.99179303385,7.9917930338,7.9917930338,7.9917930338,7.99179303385,7.99179303387,7.99179303387,7.99179303385,7.99179303385,7.99179303385,7.76696016375,6.68892618115,10.35373555448,10.35373555448,10.34275630022,10.35373555455,9.53705812205,10.35373555445,10.35373555445,10.353735554409,10.353735554409,10.35373555445,10.35373555495,9.41787414585,5.474133062994
