"","t93","t94","t101","t102","t52","t53","t33","t120","t121","t30","t128","t129","t57","t64","t65","t58","t31","t32","t6","t29","t34","t49","t50","t54","t55","t51","t24","t91","t92","t88","t73","t35","t36","t26","t10","t27","t28","t9","t7","t113","t114","t13","t59","t60","t124","t125","t56","t118","t119","t75","t76","t8","t1","t3","t111","t112","t79","t80","t81","t82","t44","t45","t16","t17","t61","t83","t84","t117","t130","t131","t96","t74","t99","t100","t62","t63","t70","t115","t116","t77","t105","t106","t41","t14","t19","t20","t11","t97","t98","t5","t122","t123","t126","t127","t40","t68","t69","t109","t110","t85","t46","t47","t48","t95","t107","t108","t78","t86","t87","t67","t15","t4","t2","t38","t39","t12","t42","t43","t25","t21","t22","t18","t89","t90","t71","t72","t66","t37","t23","t103","t104"
"t93",0,0.2602906098,1.938243746769,1.938243746769,1.9382437466726,1.9382437466726,1.9382437467626,1.9382437467326,1.9382437467326,1.93824374673,1.95239860645,1.95239860645,1.95239860648,1.9523986065,1.9523986065,1.95239860646,3.85077791548,3.40170552908,2.27691176208,3.20899248834,4.0650004982,4.06500049813,4.06500049813,3.92119559297,4.06500049817,4.06500049817,4.06500049853,4.0650004982,4.0650004982,4.06500049823,4.06500049823,4.06500049821,4.06500049821,3.21092857591,2.58323946608,5.2440577055,5.8769023483,5.438550168,6.1134759921,6.11347599191,6.11347599191,4.60965748925,6.11347599238,6.11347599238,6.39032361299,6.39032361299,6.12103069958,6.39032361294,6.39032361294,6.39032361288,6.39032361288,6.39032361298,5.41138858898,7.97119627285,9.94330901069,9.94330901069,9.94330901106,9.94330901106,9.94330901102,9.78966549409,9.94330901105,9.94330901105,9.94330901083,9.32819271633,9.94330901105,9.94330901105,9.94330901105,9.94330901102,9.943309011021,9.943309011021,9.94330901105,9.94330901075,9.94330901079,9.94330901079,9.94330901115,9.74758731775,9.94330901115,9.94330901119,9.94330901119,9.94330901095,9.94330901099,9.94330901099,9.94330901095,9.94330901095,9.55666906475,9.86895371825,8.73338021205,9.94330901087,9.94330901087,8.55090121631,9.943309011035,9.943309011035,9.943309010945,9.934255438475,9.943309011005,9.943309010805,9.658268009345,9.943309010895,9.943309010895,9.943309010805,9.943309010705,9.943309010672,9.436336130272,9.943309010605,9.943309010645,9.943309010645,9.943309010605,9.943309010475,9.943309010475,9.943309010575,9.943309010975,8.38232693439,7.7058066330618,9.4660749075618,9.9433090110618,9.9433090108618,9.9433090109618,9.6239146462618,9.9433090109618,9.0676229702818,9.9433090108818,8.6945987374118,9.9433090109618,9.9433090109618,9.8507294783718,9.9433090109718,9.9433090109618,9.9433090109618,9.6661115202618,9.94330901046,9.94330901046
"t94",0.2602906098,0,1.938243746769,1.938243746769,1.9382437466726,1.9382437466726,1.9382437467626,1.9382437467326,1.9382437467326,1.93824374673,1.95239860645,1.95239860645,1.95239860648,1.9523986065,1.9523986065,1.95239860646,3.85077791548,3.40170552908,2.27691176208,3.20899248834,4.0650004982,4.06500049813,4.06500049813,3.92119559297,4.06500049817,4.06500049817,4.06500049853,4.0650004982,4.0650004982,4.06500049823,4.06500049823,4.06500049821,4.06500049821,3.21092857591,2.58323946608,5.2440577055,5.8769023483,5.438550168,6.1134759921,6.11347599191,6.11347599191,4.60965748925,6.11347599238,6.11347599238,6.39032361299,6.39032361299,6.12103069958,6.39032361294,6.39032361294,6.39032361288,6.39032361288,6.39032361298,5.41138858898,7.97119627285,9.94330901069,9.94330901069,9.94330901106,9.94330901106,9.94330901102,9.78966549409,9.94330901105,9.94330901105,9.94330901083,9.32819271633,9.94330901105,9.94330901105,9.94330901105,9.94330901102,9.943309011021,9.943309011021,9.94330901105,9.94330901075,9.94330901079,9.94330901079,9.94330901115,9.74758731775,9.94330901115,9.94330901119,9.94330901119,9.94330901095,9.94330901099,9.94330901099,9.94330901095,9.94330901095,9.55666906475,9.86895371825,8.73338021205,9.94330901087,9.94330901087,8.55090121631,9.943309011035,9.943309011035,9.943309010945,9.934255438475,9.943309011005,9.943309010805,9.658268009345,9.943309010895,9.943309010895,9.943309010805,9.943309010705,9.943309010672,9.436336130272,9.943309010605,9.943309010645,9.943309010645,9.943309010605,9.943309010475,9.943309010475,9.943309010575,9.943309010975,8.38232693439,7.7058066330618,9.4660749075618,9.9433090110618,9.9433090108618,9.9433090109618,9.6239146462618,9.9433090109618,9.0676229702818,9.9433090108818,8.6945987374118,9.9433090109618,9.9433090109618,9.8507294783718,9.9433090109718,9.9433090109618,9.9433090109618,9.6661115202618,9.94330901046,9.94330901046
"t101",1.938243746769,1.938243746769,0,0.17662888936,1.8515065038636,1.8515065038636,1.8515065039536,1.8515065039236,1.8515065039236,1.853864973639,1.952398606419,1.952398606419,1.952398606449,1.952398606469,1.952398606469,1.952398606429,3.850777915449,3.401705529049,2.276911762049,3.208992488309,4.065000498169,4.065000498099,4.065000498099,3.921195592939,4.065000498139,4.065000498139,4.065000498499,4.065000498169,4.065000498169,4.065000498199,4.065000498199,4.065000498179,4.065000498179,3.210928575879,2.583239466049,5.244057705469,5.876902348269,5.438550167969,6.113475992069,6.113475991879,6.113475991879,4.609657489219,6.113475992349,6.113475992349,6.390323612959,6.390323612959,6.121030699549,6.390323612909,6.390323612909,6.390323612849,6.390323612849,6.390323612949,5.411388588949,7.971196272819,9.943309010659,9.943309010659,9.943309011029,9.943309011029,9.943309010989,9.789665494059,9.943309011019,9.943309011019,9.943309010799,9.328192716299,9.943309011019,9.943309011019,9.943309011019,9.943309010989,9.94330901099,9.94330901099,9.943309011019,9.943309010719,9.943309010759,9.943309010759,9.943309011119,9.747587317719,9.943309011119,9.943309011159,9.943309011159,9.943309010919,9.943309010959,9.943309010959,9.943309010919,9.943309010919,9.556669064719,9.868953718219,8.733380212019,9.943309010839,9.943309010839,8.550901216279,9.943309011004,9.943309011004,9.943309010914,9.934255438444,9.943309010974,9.943309010774,9.658268009314,9.943309010864,9.943309010864,9.943309010774,9.943309010674,9.943309010641,9.436336130241,9.943309010574,9.943309010614,9.943309010614,9.943309010574,9.943309010444,9.943309010444,9.943309010544,9.943309010944,8.382326934359,7.7058066330308,9.4660749075308,9.9433090110308,9.9433090108308,9.9433090109308,9.6239146462308,9.9433090109308,9.0676229702508,9.9433090108508,8.6945987373808,9.9433090109308,9.9433090109308,9.8507294783408,9.9433090109408,9.9433090109308,9.9433090109308,9.6661115202308,9.943309010429,9.943309010429
"t102",1.938243746769,1.938243746769,0.17662888936,0,1.8515065038636,1.8515065038636,1.8515065039536,1.8515065039236,1.8515065039236,1.853864973639,1.952398606419,1.952398606419,1.952398606449,1.952398606469,1.952398606469,1.952398606429,3.850777915449,3.401705529049,2.276911762049,3.208992488309,4.065000498169,4.065000498099,4.065000498099,3.921195592939,4.065000498139,4.065000498139,4.065000498499,4.065000498169,4.065000498169,4.065000498199,4.065000498199,4.065000498179,4.065000498179,3.210928575879,2.583239466049,5.244057705469,5.876902348269,5.438550167969,6.113475992069,6.113475991879,6.113475991879,4.609657489219,6.113475992349,6.113475992349,6.390323612959,6.390323612959,6.121030699549,6.390323612909,6.390323612909,6.390323612849,6.390323612849,6.390323612949,5.411388588949,7.971196272819,9.943309010659,9.943309010659,9.943309011029,9.943309011029,9.943309010989,9.789665494059,9.943309011019,9.943309011019,9.943309010799,9.328192716299,9.943309011019,9.943309011019,9.943309011019,9.943309010989,9.94330901099,9.94330901099,9.943309011019,9.943309010719,9.943309010759,9.943309010759,9.943309011119,9.747587317719,9.943309011119,9.943309011159,9.943309011159,9.943309010919,9.943309010959,9.943309010959,9.943309010919,9.943309010919,9.556669064719,9.868953718219,8.733380212019,9.943309010839,9.943309010839,8.550901216279,9.943309011004,9.943309011004,9.943309010914,9.934255438444,9.943309010974,9.943309010774,9.658268009314,9.943309010864,9.943309010864,9.943309010774,9.943309010674,9.943309010641,9.436336130241,9.943309010574,9.943309010614,9.943309010614,9.943309010574,9.943309010444,9.943309010444,9.943309010544,9.943309010944,8.382326934359,7.7058066330308,9.4660749075308,9.9433090110308,9.9433090108308,9.9433090109308,9.6239146462308,9.9433090109308,9.0676229702508,9.9433090108508,8.6945987373808,9.9433090109308,9.9433090109308,9.8507294783408,9.9433090109408,9.9433090109308,9.9433090109308,9.6661115202308,9.943309010429,9.943309010429
"t52",1.9382437466726,1.9382437466726,1.8515065038636,1.8515065038636,0,1.0892703848,1.85038982749,1.85038982746,1.85038982746,1.8538649735426,1.9523986063226,1.9523986063226,1.9523986063526,1.9523986063726,1.9523986063726,1.9523986063326,3.8507779153526,3.4017055289526,2.2769117619526,3.2089924882126,4.0650004980726,4.0650004980026,4.0650004980026,3.9211955928426,4.0650004980426,4.0650004980426,4.0650004984026,4.0650004980726,4.0650004980726,4.0650004981026,4.0650004981026,4.0650004980826,4.0650004980826,3.2109285757826,2.5832394659526,5.2440577053726,5.8769023481726,5.4385501678726,6.1134759919726,6.1134759917826,6.1134759917826,4.6096574891226,6.1134759922526,6.1134759922526,6.3903236128626,6.3903236128626,6.1210306994526,6.3903236128126,6.3903236128126,6.3903236127526,6.3903236127526,6.3903236128526,5.4113885888526,7.9711962727226,9.9433090105626,9.9433090105626,9.9433090109326,9.9433090109326,9.9433090108926,9.7896654939626,9.9433090109226,9.9433090109226,9.9433090107026,9.3281927162026,9.9433090109226,9.9433090109226,9.9433090109226,9.9433090108926,9.9433090108936,9.9433090108936,9.9433090109226,9.9433090106226,9.9433090106626,9.9433090106626,9.9433090110226,9.7475873176226,9.9433090110226,9.9433090110626,9.9433090110626,9.9433090108226,9.9433090108626,9.9433090108626,9.9433090108226,9.9433090108226,9.5566690646226,9.8689537181226,8.7333802119226,9.9433090107426,9.9433090107426,8.5509012161826,9.9433090109076,9.9433090109076,9.9433090108176,9.9342554383476,9.9433090108776,9.9433090106776,9.6582680092176,9.9433090107676,9.9433090107676,9.9433090106776,9.9433090105776,9.9433090105446,9.4363361301446,9.9433090104776,9.9433090105176,9.9433090105176,9.9433090104776,9.9433090103476,9.9433090103476,9.9433090104476,9.9433090108476,8.3823269342626,7.7058066329344,9.4660749074344,9.9433090109344,9.9433090107344,9.9433090108344,9.6239146461344,9.9433090108344,9.0676229701544,9.9433090107544,8.6945987372844,9.9433090108344,9.9433090108344,9.8507294782444,9.9433090108444,9.9433090108344,9.9433090108344,9.6661115201344,9.9433090103326,9.9433090103326
"t53",1.9382437466726,1.9382437466726,1.8515065038636,1.8515065038636,1.0892703848,0,1.85038982749,1.85038982746,1.85038982746,1.8538649735426,1.9523986063226,1.9523986063226,1.9523986063526,1.9523986063726,1.9523986063726,1.9523986063326,3.8507779153526,3.4017055289526,2.2769117619526,3.2089924882126,4.0650004980726,4.0650004980026,4.0650004980026,3.9211955928426,4.0650004980426,4.0650004980426,4.0650004984026,4.0650004980726,4.0650004980726,4.0650004981026,4.0650004981026,4.0650004980826,4.0650004980826,3.2109285757826,2.5832394659526,5.2440577053726,5.8769023481726,5.4385501678726,6.1134759919726,6.1134759917826,6.1134759917826,4.6096574891226,6.1134759922526,6.1134759922526,6.3903236128626,6.3903236128626,6.1210306994526,6.3903236128126,6.3903236128126,6.3903236127526,6.3903236127526,6.3903236128526,5.4113885888526,7.9711962727226,9.9433090105626,9.9433090105626,9.9433090109326,9.9433090109326,9.9433090108926,9.7896654939626,9.9433090109226,9.9433090109226,9.9433090107026,9.3281927162026,9.9433090109226,9.9433090109226,9.9433090109226,9.9433090108926,9.9433090108936,9.9433090108936,9.9433090109226,9.9433090106226,9.9433090106626,9.9433090106626,9.9433090110226,9.7475873176226,9.9433090110226,9.9433090110626,9.9433090110626,9.9433090108226,9.9433090108626,9.9433090108626,9.9433090108226,9.9433090108226,9.5566690646226,9.8689537181226,8.7333802119226,9.9433090107426,9.9433090107426,8.5509012161826,9.9433090109076,9.9433090109076,9.9433090108176,9.9342554383476,9.9433090108776,9.9433090106776,9.6582680092176,9.9433090107676,9.9433090107676,9.9433090106776,9.9433090105776,9.9433090105446,9.4363361301446,9.9433090104776,9.9433090105176,9.9433090105176,9.9433090104776,9.9433090103476,9.9433090103476,9.9433090104476,9.9433090108476,8.3823269342626,7.7058066329344,9.4660749074344,9.9433090109344,9.9433090107344,9.9433090108344,9.6239146461344,9.9433090108344,9.0676229701544,9.9433090107544,8.6945987372844,9.9433090108344,9.9433090108344,9.8507294782444,9.9433090108444,9.9433090108344,9.9433090108344,9.6661115201344,9.9433090103326,9.9433090103326
"t33",1.9382437467626,1.9382437467626,1.8515065039536,1.8515065039536,1.85038982749,1.85038982749,0,1.76580431137,1.76580431137,1.8538649736326,1.9523986064126,1.9523986064126,1.9523986064426,1.9523986064626,1.9523986064626,1.9523986064226,3.8507779154426,3.4017055290426,2.2769117620426,3.2089924883026,4.0650004981626,4.0650004980926,4.0650004980926,3.9211955929326,4.0650004981326,4.0650004981326,4.0650004984926,4.0650004981626,4.0650004981626,4.0650004981926,4.0650004981926,4.0650004981726,4.0650004981726,3.2109285758726,2.5832394660426,5.2440577054626,5.8769023482626,5.4385501679626,6.1134759920626,6.1134759918726,6.1134759918726,4.6096574892126,6.1134759923426,6.1134759923426,6.3903236129526,6.3903236129526,6.1210306995426,6.3903236129026,6.3903236129026,6.3903236128426,6.3903236128426,6.3903236129426,5.4113885889426,7.9711962728126,9.9433090106526,9.9433090106526,9.9433090110226,9.9433090110226,9.9433090109826,9.7896654940526,9.9433090110126,9.9433090110126,9.9433090107926,9.3281927162926,9.9433090110126,9.9433090110126,9.9433090110126,9.9433090109826,9.9433090109836,9.9433090109836,9.9433090110126,9.9433090107126,9.9433090107526,9.9433090107526,9.9433090111126,9.7475873177126,9.9433090111126,9.9433090111526,9.9433090111526,9.9433090109126,9.9433090109526,9.9433090109526,9.9433090109126,9.9433090109126,9.5566690647126,9.8689537182126,8.7333802120126,9.9433090108326,9.9433090108326,8.5509012162726,9.9433090109976,9.9433090109976,9.9433090109076,9.9342554384376,9.9433090109676,9.9433090107676,9.6582680093076,9.9433090108576,9.9433090108576,9.9433090107676,9.9433090106676,9.9433090106346,9.4363361302346,9.9433090105676,9.9433090106076,9.9433090106076,9.9433090105676,9.9433090104376,9.9433090104376,9.9433090105376,9.9433090109376,8.3823269343526,7.7058066330244,9.4660749075244,9.9433090110244,9.9433090108244,9.9433090109244,9.6239146462244,9.9433090109244,9.0676229702444,9.9433090108444,8.6945987373744,9.9433090109244,9.9433090109244,9.8507294783344,9.9433090109344,9.9433090109244,9.9433090109244,9.6661115202244,9.9433090104226,9.9433090104226
"t120",1.9382437467326,1.9382437467326,1.8515065039236,1.8515065039236,1.85038982746,1.85038982746,1.76580431137,0,0.08198798914,1.8538649736026,1.9523986063826,1.9523986063826,1.9523986064126,1.9523986064326,1.9523986064326,1.9523986063926,3.8507779154126,3.4017055290126,2.2769117620126,3.2089924882726,4.0650004981326,4.0650004980626,4.0650004980626,3.9211955929026,4.0650004981026,4.0650004981026,4.0650004984626,4.0650004981326,4.0650004981326,4.0650004981626,4.0650004981626,4.0650004981426,4.0650004981426,3.2109285758426,2.5832394660126,5.2440577054326,5.8769023482326,5.4385501679326,6.1134759920326,6.1134759918426,6.1134759918426,4.6096574891826,6.1134759923126,6.1134759923126,6.3903236129226,6.3903236129226,6.1210306995126,6.3903236128726,6.3903236128726,6.3903236128126,6.3903236128126,6.3903236129126,5.4113885889126,7.9711962727826,9.9433090106226,9.9433090106226,9.9433090109926,9.9433090109926,9.9433090109526,9.7896654940226,9.9433090109826,9.9433090109826,9.9433090107626,9.3281927162626,9.9433090109826,9.9433090109826,9.9433090109826,9.9433090109526,9.9433090109536,9.9433090109536,9.9433090109826,9.9433090106826,9.9433090107226,9.9433090107226,9.9433090110826,9.7475873176826,9.9433090110826,9.9433090111226,9.9433090111226,9.9433090108826,9.9433090109226,9.9433090109226,9.9433090108826,9.9433090108826,9.5566690646826,9.8689537181826,8.7333802119826,9.9433090108026,9.9433090108026,8.5509012162426,9.9433090109676,9.9433090109676,9.9433090108776,9.9342554384076,9.9433090109376,9.9433090107376,9.6582680092776,9.9433090108276,9.9433090108276,9.9433090107376,9.9433090106376,9.9433090106046,9.4363361302046,9.9433090105376,9.9433090105776,9.9433090105776,9.9433090105376,9.9433090104076,9.9433090104076,9.9433090105076,9.9433090109076,8.3823269343226,7.7058066329944,9.4660749074944,9.9433090109944,9.9433090107944,9.9433090108944,9.6239146461944,9.9433090108944,9.0676229702144,9.9433090108144,8.6945987373444,9.9433090108944,9.9433090108944,9.8507294783044,9.9433090109044,9.9433090108944,9.9433090108944,9.6661115201944,9.9433090103926,9.9433090103926
"t121",1.9382437467326,1.9382437467326,1.8515065039236,1.8515065039236,1.85038982746,1.85038982746,1.76580431137,0.08198798914,0,1.8538649736026,1.9523986063826,1.9523986063826,1.9523986064126,1.9523986064326,1.9523986064326,1.9523986063926,3.8507779154126,3.4017055290126,2.2769117620126,3.2089924882726,4.0650004981326,4.0650004980626,4.0650004980626,3.9211955929026,4.0650004981026,4.0650004981026,4.0650004984626,4.0650004981326,4.0650004981326,4.0650004981626,4.0650004981626,4.0650004981426,4.0650004981426,3.2109285758426,2.5832394660126,5.2440577054326,5.8769023482326,5.4385501679326,6.1134759920326,6.1134759918426,6.1134759918426,4.6096574891826,6.1134759923126,6.1134759923126,6.3903236129226,6.3903236129226,6.1210306995126,6.3903236128726,6.3903236128726,6.3903236128126,6.3903236128126,6.3903236129126,5.4113885889126,7.9711962727826,9.9433090106226,9.9433090106226,9.9433090109926,9.9433090109926,9.9433090109526,9.7896654940226,9.9433090109826,9.9433090109826,9.9433090107626,9.3281927162626,9.9433090109826,9.9433090109826,9.9433090109826,9.9433090109526,9.9433090109536,9.9433090109536,9.9433090109826,9.9433090106826,9.9433090107226,9.9433090107226,9.9433090110826,9.7475873176826,9.9433090110826,9.9433090111226,9.9433090111226,9.9433090108826,9.9433090109226,9.9433090109226,9.9433090108826,9.9433090108826,9.5566690646826,9.8689537181826,8.7333802119826,9.9433090108026,9.9433090108026,8.5509012162426,9.9433090109676,9.9433090109676,9.9433090108776,9.9342554384076,9.9433090109376,9.9433090107376,9.6582680092776,9.9433090108276,9.9433090108276,9.9433090107376,9.9433090106376,9.9433090106046,9.4363361302046,9.9433090105376,9.9433090105776,9.9433090105776,9.9433090105376,9.9433090104076,9.9433090104076,9.9433090105076,9.9433090109076,8.3823269343226,7.7058066329944,9.4660749074944,9.9433090109944,9.9433090107944,9.9433090108944,9.6239146461944,9.9433090108944,9.0676229702144,9.9433090108144,8.6945987373444,9.9433090108944,9.9433090108944,9.8507294783044,9.9433090109044,9.9433090108944,9.9433090108944,9.6661115201944,9.9433090103926,9.9433090103926
"t30",1.93824374673,1.93824374673,1.853864973639,1.853864973639,1.8538649735426,1.8538649735426,1.8538649736326,1.8538649736026,1.8538649736026,0,1.95239860638,1.95239860638,1.95239860641,1.95239860643,1.95239860643,1.95239860639,3.85077791541,3.40170552901,2.27691176201,3.20899248827,4.06500049813,4.06500049806,4.06500049806,3.9211955929,4.0650004981,4.0650004981,4.06500049846,4.06500049813,4.06500049813,4.06500049816,4.06500049816,4.06500049814,4.06500049814,3.21092857584,2.58323946601,5.24405770543,5.87690234823,5.43855016793,6.11347599203,6.11347599184,6.11347599184,4.60965748918,6.11347599231,6.11347599231,6.39032361292,6.39032361292,6.12103069951,6.39032361287,6.39032361287,6.39032361281,6.39032361281,6.39032361291,5.41138858891,7.97119627278,9.94330901062,9.94330901062,9.94330901099,9.94330901099,9.94330901095,9.78966549402,9.94330901098,9.94330901098,9.94330901076,9.32819271626,9.94330901098,9.94330901098,9.94330901098,9.94330901095,9.943309010951,9.943309010951,9.94330901098,9.94330901068,9.94330901072,9.94330901072,9.94330901108,9.74758731768,9.94330901108,9.94330901112,9.94330901112,9.94330901088,9.94330901092,9.94330901092,9.94330901088,9.94330901088,9.55666906468,9.86895371818,8.73338021198,9.9433090108,9.9433090108,8.55090121624,9.943309010965,9.943309010965,9.943309010875,9.934255438405,9.943309010935,9.943309010735,9.658268009275,9.943309010825,9.943309010825,9.943309010735,9.943309010635,9.943309010602,9.436336130202,9.943309010535,9.943309010575,9.943309010575,9.943309010535,9.943309010405,9.943309010405,9.943309010505,9.943309010905,8.38232693432,7.7058066329918,9.4660749074918,9.9433090109918,9.9433090107918,9.9433090108918,9.6239146461918,9.9433090108918,9.0676229702118,9.9433090108118,8.6945987373418,9.9433090108918,9.9433090108918,9.8507294783018,9.9433090109018,9.9433090108918,9.9433090108918,9.6661115201918,9.94330901039,9.94330901039
