,0,1,2,3,4,5,6,7,8,9
Galium_spurium,-12.192913,371.3114,169.30495,400.91086,76.400505,163.8737,187.57158,272.65524,315.74307,-26.937586
Galium_binifolium,-11.9484215,369.07016,167.48122,396.86722,77.9605,164.78459,185.84698,273.16702,318.40668,-26.822712
Galium_tenuissimum,-12.320105,371.96045,167.3473,401.26575,75.165436,163.71092,187.33119,273.10696,316.26727,-26.772268
Galium_concinnum,-12.496349,369.32538,169.03181,400.26437,77.52836,164.22063,185.59363,270.11203,313.13333,-26.474783
Galium_eriocarpum,-11.98908,369.62192,168.63554,398.81613,78.19163,163.91939,187.58862,273.38577,318.3138,-26.877634
Galium_propinquum,-12.495719,370.39374,167.73375,398.61798,76.1355,165.15097,185.6005,272.86893,316.412,-26.595304
Galium_circaezans,-12.930541,369.19147,169.70883,400.11685,78.08025,164.80574,183.25493,268.41528,314.4062,-25.8293
Galium_bolanderi,-12.907707,369.17795,169.88457,400.07678,78.44088,164.97604,183.1928,268.5195,314.55283,-25.822134
Galium_angustifolium,-12.890816,369.02585,169.79532,399.8151,78.23613,165.07379,183.20244,268.24518,314.54056,-25.800327
Galium_boreale,-12.912078,369.0556,169.585,399.94278,77.98668,165.0018,183.04788,268.42624,314.38522,-25.829779
Galium_tinctorium,-12.94435,371.74268,167.39952,401.7458,76.19553,162.5577,184.42052,273.079,314.08505,-26.182516
Galium_trifidum,-12.971807,371.73862,168.4556,401.72992,77.474594,163.89642,183.37157,272.62256,314.42697,-26.042988
Galium_bifolium,-12.533214,368.8276,166.60924,398.27646,75.668304,160.7667,186.0259,273.0712,315.9476,-26.535233
Galium_mexicanum,-13.198653,371.48352,168.72118,403.21713,77.10005,164.60252,179.87328,267.30072,307.12946,-25.862074
Galium_verum,-13.30852,371.595,168.6342,403.43765,77.32547,164.29382,179.97453,267.92407,307.4351,-25.836935
Galium_odoratum,-13.164588,372.0481,169.00923,403.69504,76.90699,165.08914,179.977,267.80408,307.82584,-25.899649
Galium_aparine,-13.047156,371.6557,169.45319,404.39825,76.756744,164.79831,180.72081,267.691,307.50513,-26.00508
Galium_saxatile,-13.039047,371.4846,168.42986,402.99304,76.083565,164.58965,180.86339,268.17227,307.5267,-26.123648
Galium_divaricatum,-13.132143,371.03418,167.94069,402.3874,76.398964,163.71207,180.16438,268.5389,307.74023,-25.946472
Galium_triflorum,-13.203824,371.37912,168.54488,403.45935,76.41289,163.59714,181.36848,268.32617,308.0638,-26.012785
Sherardia_arvensis,-12.324389,371.47473,166.75217,401.18518,75.56412,162.76662,187.49634,271.57498,315.6048,-26.529013
Asperula_molluginoides,-12.905136,370.08228,166.38419,398.93954,76.54886,161.68484,185.57176,272.2998,317.00845,-25.996265
Crucianella_gilanica,-13.02346,369.55542,168.25803,400.6001,77.38759,163.16876,186.05151,270.5017,314.5682,-25.967594
Rubia_tinctorum,-11.421467,367.44244,172.8003,398.31598,82.39189,165.2558,190.64998,272.01572,315.83554,-27.576353
Coprosma_lucida,8.941385,334.04352,180.637,365.96512,90.70572,156.38815,243.53789,290.92136,327.76263,-42.423122
Nertera_granadensis,7.7222543,332.49405,179.40605,365.1768,87.95364,155.99461,243.53899,289.75937,326.72,-42.0967
Opercularia_varia,9.752733,332.40204,180.43578,364.375,88.96133,158.52997,246.4307,291.5087,330.05136,-42.70719
Oldenlandia_corymbosa,13.948946,329.45306,181.17963,357.61234,95.86275,162.61508,247.65927,289.6462,337.47263,-43.142212
Richardia_stellaris,12.305643,329.1612,175.85692,360.14502,89.073715,159.46933,245.0836,285.257,326.20383,-42.337173
Spermacoce_leptoloba,11.5231495,328.22894,176.7784,358.8503,90.71911,159.95355,245.68642,285.1168,326.9646,-42.320835
Spermacoce_breviflora,10.492449,328.0369,176.39003,359.5775,89.07515,158.72469,244.65251,284.4678,324.74387,-42.310375
Psychotria_marginata,-1.1417918,310.1292,165.10118,342.066,99.64646,127.36798,269.9666,324.89673,334.4607,-45.166157
Psychotria_chagrensis,-1.3369243,314.41742,166.58748,345.56354,99.69909,128.57053,268.9175,323.53537,334.12747,-44.817047
Psychotria_suterella,-0.79964864,311.50693,165.31334,342.21796,98.60301,127.161575,273.69186,326.62674,337.35916,-45.887753
Psychotria_flava,-2.3754437,312.46152,163.49626,346.62933,100.36059,121.50866,270.80865,331.5565,334.57034,-44.919094
Psychotria_tenuifolia,-2.3843763,312.29407,163.64507,346.6217,100.57995,121.41517,270.7846,331.4137,334.44437,-44.89323
Psychotria_grandis,-2.482104,312.66522,163.4254,346.77292,100.32132,121.44177,270.58612,331.68277,334.09732,-44.92122
Psychotria_horizontalis,-1.5166744,312.47577,165.95369,345.76517,98.95974,127.87983,272.10403,327.3855,335.51837,-45.32582
Psychotria_loniceroides,-0.6102001,310.54367,167.86507,342.13806,101.54869,127.28211,271.71045,324.20154,333.11646,-45.54258
Rudgea_jasminoides,-0.7049877,314.7628,168.12144,345.29758,97.79668,135.76152,271.3412,314.1077,331.75443,-45.48164
Palicourea_guianensis,-0.999348,310.30524,170.912,342.70816,102.00749,136.92525,271.88446,312.65823,334.08395,-44.61413
Palicourea_acuminata,-0.96251935,309.7124,170.02246,341.50748,100.732155,138.7811,271.54883,313.02362,334.81094,-44.65686
Notopleura_macrophylla,0.25961524,310.53912,173.30159,345.98322,102.727554,137.01093,272.10773,312.19327,334.81674,-45.51318
