accepted_species,estimate
t26,-0.0780622
t81,0.29809922
t72,0.75840944
t16,-0.6392308
t85,0.24161206
t2,0.8312815
t69,0.5847103
t7,0.231773
t22,0.5847103
t92,0.44329306
