,0,1,2,3,4,5,6,7,8,9,10,11,12
t5,25.098442,30.46287,14.35742,-3.7364736,-0.060767423,-0.957473,33.76635,8.967296,-2.6583924,13.574937,-1.3595605,5.1831098,6.7906675
t6,28.967045,35.411285,17.65766,-4.361581,0.20968598,-1.0942091,39.143646,10.389498,-3.178168,14.970201,-1.6020113,5.834298,7.6608057
t10,28.56363,33.112225,14.453657,-4.24487,-0.07505261,-0.6287129,39.659966,12.141564,-3.187223,15.5965395,-1.6934077,6.016593,7.22093
t20,34.165676,40.352936,17.972982,-5.115488,-0.096595824,-0.94259673,48.245995,13.932044,-3.849678,18.776445,-1.987718,7.1295223,9.683554
t49,35.72959,41.840755,19.106052,-5.179513,-0.0015319464,-0.9181654,50.289635,14.339747,-4.125397,19.72951,-2.1120744,7.3021135,9.409229
t50,33.119766,38.36616,17.011303,-4.8263593,-0.009421885,-0.7422274,46.461998,13.82113,-3.8241143,18.194279,-1.9668524,6.76389,8.367778
t42,35.569317,41.832027,19.014126,-5.1859336,0.111964405,-0.9526734,50.081398,14.418735,-4.0952563,19.310593,-2.1015165,7.3956056,9.51094
t120,35.91135,42.123116,19.035765,-5.2474337,-0.04417769,-0.861104,50.266563,14.043786,-4.0919933,19.400644,-2.10891,7.1063876,9.172979
t121,35.92989,42.154747,19.008871,-5.248541,-0.051889863,-0.85518026,50.269375,14.024001,-4.0921316,19.432787,-2.1094909,7.092549,9.18818
t18,30.613653,35.508774,15.58304,-4.5535583,-0.09045178,-0.6787512,43.13759,13.004109,-3.5001106,17.021477,-1.8197199,6.2707624,8.0918
t15,31.240421,35.967987,15.877512,-4.6365123,-0.08253085,-0.6798629,43.12053,13.128106,-3.4650064,16.595285,-1.8013525,6.3868694,7.8158607
t76,36.25309,41.211468,18.898245,-5.366633,-0.078355275,-0.8113373,50.177322,15.303323,-4.0129194,19.21635,-2.0553768,7.3081713,8.944642
t133,36.268024,40.992817,18.89234,-5.339668,-0.05026394,-0.81755924,49.94913,15.321977,-3.9909508,19.344875,-2.0830326,7.40902,8.759474
t136,36.25623,40.97675,18.899685,-5.337886,-0.051360667,-0.8175581,49.944603,15.312295,-3.9897416,19.365427,-2.085313,7.4006395,8.7514105
t137,36.24991,40.97701,18.899424,-5.337357,-0.050481856,-0.8181306,49.948997,15.319171,-3.9899201,19.35755,-2.0860236,7.401708,8.7545395
t90,36.42074,41.8362,18.81029,-5.3568845,-0.06409432,-0.8172335,50.523174,15.288343,-4.0465703,19.267422,-2.0530715,7.7412353,9.347577
t91,36.468227,41.906506,18.825363,-5.3385487,-0.06357914,-0.816189,50.4981,15.184228,-4.0435386,19.211514,-2.0431786,7.6571093,9.222699
t58,36.406776,41.71937,18.801104,-5.371841,-0.09776846,-0.80530995,50.282524,15.146385,-4.0253496,19.418114,-2.0449028,7.5539207,9.096711
t16,29.905,34.156223,14.912258,-4.425435,-0.046175923,-0.57389843,41.384926,12.982507,-3.3380687,16.191486,-1.763209,6.1523533,7.0417795
t12,29.829823,34.44822,15.084892,-4.4237323,-0.08957726,-0.6474933,41.511673,12.667575,-3.3294773,16.342606,-1.7439889,6.140131,7.4770775
t4,24.273323,29.384884,13.680655,-3.6180313,-0.06452662,-0.9203376,32.45574,8.667979,-2.5661237,13.087604,-1.3036783,5.0634346,6.643632
t2,20.74265,26.62499,12.837263,-3.0899644,0.15519446,-1.1155424,27.503878,6.176434,-2.1753287,10.531576,-0.9263366,4.0762305,6.2397695
t1,20.68652,27.173893,13.284302,-3.0262086,0.3426997,-1.2379098,27.30028,5.765984,-2.17032,10.228975,-0.8412571,4.0649996,6.5998707
t84,24.72221,32.144463,16.945635,-2.7465372,-1.0987698,-2.048177,23.89181,6.6039367,-1.9668013,12.187541,-0.3955407,6.505005,23.434132
t85,24.804031,32.260315,17.087587,-2.746653,-1.1254787,-2.018334,23.860613,6.4477725,-1.9685862,12.04279,-0.41027823,6.257519,23.333742
t79,24.869278,31.97034,17.123487,-2.753002,-1.1091236,-2.0820413,23.470135,6.502439,-2.022395,12.700248,-0.4263342,6.229301,23.62568
t86,24.720966,31.718626,17.04344,-2.6863027,-1.114654,-2.0714402,23.3329,6.637819,-2.0026987,12.484754,-0.4066595,6.248361,23.785841
t87,24.744753,31.701185,17.067198,-2.7026803,-1.1034285,-2.0765457,23.38719,6.6748433,-2.0112298,12.528096,-0.42640406,6.3399525,23.76468
t51,24.823027,32.126835,17.112396,-2.6671693,-1.1220031,-2.0493276,23.469954,6.482803,-1.9527295,12.38525,-0.42398673,6.468276,23.623367
t31,21.706264,27.835583,14.73703,-2.3116622,-1.0945729,-1.8040394,19.797256,6.187466,-1.6347865,11.235487,-0.3431247,6.0815935,21.863981
t24,19.333738,25.40715,14.191374,-1.9942211,-0.47514185,-1.9903802,17.542988,8.042068,-1.4659321,9.199029,-0.24009648,8.694064,21.032892
t122,23.594769,31.775171,18.221113,-2.5380778,-0.30241677,-2.4375,23.569136,9.022859,-2.0080411,10.212499,-0.30254656,9.742885,23.66085
t123,23.579504,31.761477,18.23111,-2.5357919,-0.29744515,-2.439337,23.555452,9.028794,-2.0104685,10.233912,-0.3001774,9.761496,23.636154
t39,23.277859,31.315979,18.271893,-2.5368798,-0.36281362,-2.3415363,22.533548,8.736652,-1.9011215,10.211131,-0.3742089,9.320033,22.825922
t40,23.85465,32.080093,18.553782,-2.5902135,-0.32181212,-2.3646417,23.573282,8.989375,-2.0106626,10.343533,-0.40619364,9.552109,23.315054
t104,23.689117,31.904652,18.456032,-2.5652852,-0.1800184,-2.526203,23.111927,8.972848,-2.055224,10.649427,-0.3202277,10.1291895,22.991976
t115,23.678518,31.851807,18.536465,-2.560993,-0.16792485,-2.5226717,23.017477,8.97606,-2.0585816,10.600316,-0.33452567,10.0814295,22.94774
t116,23.664171,31.827875,18.51959,-2.5527596,-0.17060858,-2.5259368,22.990355,8.956633,-2.0579581,10.64872,-0.3292179,10.107907,22.956417
t89,23.801159,32.04999,18.472296,-2.5795238,-0.1761871,-2.532665,23.217752,8.8774185,-2.0693998,10.682872,-0.32532445,10.129945,22.996838
t54,23.081789,31.926731,18.544409,-2.7272084,-0.27039924,-2.4227006,23.307295,9.19163,-1.9162581,10.247197,-0.5264411,9.79938,23.052309
t55,23.00359,32.08789,18.228828,-2.6889362,-0.28489947,-2.455363,23.670284,9.464109,-1.8739127,9.85574,-0.44038358,10.144763,23.502522
t52,23.14587,32.124714,18.204517,-2.6983247,-0.2826797,-2.4461272,23.416346,9.659478,-1.8834356,10.221841,-0.45804864,10.152578,23.360083
t44,23.222488,32.055843,18.169058,-2.7726483,-0.2510716,-2.4716396,23.602228,9.676608,-1.8975737,10.112334,-0.47006318,10.177178,23.201475
t37,22.850784,32.01761,17.992184,-2.6537154,-0.2824698,-2.4729316,23.435583,9.365593,-1.8790137,10.144158,-0.45593402,10.012784,23.48307
t67,23.052958,31.85399,18.146057,-2.6487224,-0.27395874,-2.481229,23.264338,9.308332,-1.8952618,10.348233,-0.5395416,9.959117,23.656202
t68,23.284039,32.08569,18.1409,-2.6987882,-0.27025428,-2.4435723,23.40343,9.424239,-1.9162079,10.411258,-0.53831285,9.943284,23.551094
t19,18.316463,24.038643,13.461953,-1.9310818,-0.54441947,-1.8772694,16.261915,7.608726,-1.337568,9.261645,-0.28543267,8.235702,20.28681
t61,22.78587,26.239544,16.636116,-2.3871503,-1.0112418,-1.9057419,20.447025,5.049926,-2.2028708,19.260191,-1.1209,10.438719,25.822275
t62,22.796827,26.114382,16.81151,-2.404924,-0.99115086,-1.8800713,20.13668,5.0482016,-2.2249925,19.280176,-1.1091249,10.313943,25.680325
t112,22.67849,25.861683,16.778677,-2.3844652,-0.97007704,-1.9118214,20.079676,5.1038127,-2.2144141,19.620136,-1.1393287,10.689894,25.841574
t117,22.65875,25.835281,16.797197,-2.3933895,-0.96876365,-1.9109532,20.047651,5.0454364,-2.215656,19.624662,-1.1406323,10.639792,25.817335
t118,22.671133,25.870659,16.802216,-2.3908646,-0.9722314,-1.9054701,20.04936,5.07295,-2.2183816,19.627716,-1.1426629,10.631607,25.823019
t108,22.740429,25.937044,16.905058,-2.384464,-0.9508136,-1.9080693,20.050718,5.102422,-2.2295158,19.536098,-1.136536,10.624182,25.720026
t109,22.720825,25.913582,16.871904,-2.3834007,-0.9588383,-1.89967,20.037832,5.0920925,-2.2264383,19.551264,-1.1366287,10.592967,25.741262
t65,22.251562,25.415365,16.212397,-2.3088024,-0.9885791,-1.8661442,19.392458,5.0860176,-2.1259456,19.005512,-1.0659195,10.372637,25.310993
t110,22.857008,26.467644,16.830202,-2.3228004,-1.0261565,-1.9943756,20.432005,5.062869,-2.126538,19.3702,-1.0588075,10.50936,25.664827
t111,22.854902,26.443207,16.817495,-2.323231,-1.0338678,-1.9900025,20.434664,5.0161605,-2.1252594,19.414806,-1.0644631,10.506313,25.674137
t53,23.552723,27.43446,16.960339,-2.486205,-1.1060977,-1.9109348,20.839098,5.341071,-2.1804855,18.382792,-1.0123565,9.883163,25.591343
t72,23.49671,27.204468,16.721136,-2.4982698,-1.1084031,-1.9178509,20.93963,5.3384833,-2.1543252,18.464895,-1.0114654,10.039789,25.444204
t73,22.516088,25.789036,15.928656,-2.361623,-1.1174487,-1.8107321,19.495256,5.1726604,-2.0445921,18.013298,-0.98082227,9.733827,24.814577
t47,20.753029,23.89395,14.674236,-2.109248,-1.0483935,-1.7428433,17.749651,5.165896,-1.8811182,17.606575,-0.8895753,9.951483,23.942003
t48,20.601456,23.716621,14.5308075,-2.0825984,-1.057438,-1.7387348,17.542114,5.048847,-1.8566679,17.524586,-0.8773794,9.89326,23.928495
t71,21.996761,25.348629,15.7566185,-2.2586002,-1.1071736,-1.7714022,18.94718,5.2165627,-1.9999205,18.553251,-1.0129509,10.181657,24.671568
t131,23.106007,26.65036,16.601557,-2.3990183,-1.1105824,-1.8427708,20.08864,5.475244,-2.1378095,19.293905,-1.071515,10.566565,25.498707
t132,23.114346,26.663483,16.629246,-2.3989627,-1.1056457,-1.8439019,20.09397,5.4597363,-2.1401546,19.280144,-1.0731177,10.552351,25.466038
t130,23.114014,26.658829,16.589445,-2.3976896,-1.1144918,-1.8370517,20.095291,5.4731965,-2.1352983,19.291645,-1.0743997,10.555987,25.478178
t113,22.98998,26.60437,16.743944,-2.3940587,-1.1244311,-1.8542756,20.223421,5.3586397,-2.112853,19.239761,-1.087753,10.50646,25.345537
t114,22.937492,26.55566,16.70111,-2.3989704,-1.117123,-1.8567585,20.27291,5.3944325,-2.1165733,19.204494,-1.0879425,10.521978,25.340118
t26,21.846157,26.635618,16.302565,-2.2899919,-0.937895,-1.8617357,20.02108,5.469114,-1.993699,15.910431,-0.8190557,9.129658,23.729715
t27,19.133179,22.501694,13.308557,-1.899169,-1.0420074,-1.6143025,16.015203,5.152141,-1.578915,14.864944,-0.67456645,8.699414,22.340612
t14,17.301964,20.992039,11.644046,-1.7616646,-0.9300605,-1.4971524,14.434264,5.6296496,-1.2748019,11.57875,-0.45313144,7.401851,19.861734
t21,20.690762,27.424744,14.868638,-2.30947,-0.7121457,-1.8189169,19.899002,5.8553567,-1.6230822,10.639276,-0.36890975,6.9021816,19.336676
t22,19.85223,26.120636,14.137457,-2.1888614,-0.72093827,-1.7353939,18.683237,5.825816,-1.5234072,10.261747,-0.34533462,6.751429,18.88368
t7,18.065348,36.32282,13.31493,-2.1662235,-0.4231728,-2.512356,27.223946,-0.16585024,-0.90499735,1.2365649,4.7353797,2.2672048,9.802691
t8,16.713242,34.08555,12.051607,-1.9968693,-0.45592722,-2.3385484,25.294872,-0.17990077,-0.77173615,0.7316468,4.9007,2.0340376,9.206788
t45,23.230137,48.512245,15.6974945,-2.6498885,-0.3963348,-3.227242,39.165737,-0.1362828,-1.3414139,0.11461877,8.007457,3.9204822,13.480045
t46,21.471876,45.79846,13.923183,-2.3827887,-0.43129346,-3.0391872,36.433983,-0.13345878,-1.0746635,-0.18002263,8.367907,3.6493425,12.454355
t77,23.088432,48.51801,15.4973545,-2.597395,-0.42667958,-3.2538044,38.712257,-0.13644913,-1.2337487,-0.019596197,8.511404,4.0128,13.476328
t78,22.901205,48.520687,15.509239,-2.592529,-0.45876765,-3.2680547,38.778435,-0.18238695,-1.1938806,-0.051517677,8.4030695,3.730188,13.439572
t35,23.453873,48.794315,15.590107,-2.6380563,-0.46199661,-3.1901634,39.015427,-0.16702068,-1.2559508,-0.003271677,8.047359,3.6991286,13.191838
t59,23.183067,48.97142,15.777872,-2.3784401,-0.1849938,-3.3082001,38.929733,-0.07739417,-1.2161949,-0.37222815,9.500017,4.35794,12.4641695
t60,23.356743,48.936455,15.807928,-2.4051774,-0.16130386,-3.3199959,38.95136,-0.024981853,-1.2259134,-0.37877807,9.450822,4.54538,12.499272
t63,22.5668,48.004864,14.861858,-2.3537762,-0.17312342,-3.3005397,38.954544,0.45379892,-1.0729153,-0.4917078,9.785794,4.877329,12.368212
t64,22.445454,47.91478,14.824472,-2.372437,-0.15606123,-3.326358,39.07849,0.351401,-1.1021496,-0.45387346,9.693569,4.934264,12.377318
t128,22.550392,48.732204,14.33697,-2.3102486,-0.17293335,-3.344556,39.542686,0.5131184,-1.0613117,-0.6447434,10.390344,5.187367,12.917431
t129,22.550117,48.730495,14.350878,-2.30825,-0.18060833,-3.3444328,39.532715,0.50940764,-1.0582289,-0.64147216,10.400956,5.177294,12.938275
t101,22.549156,48.724506,14.314344,-2.3197134,-0.18230893,-3.3416843,39.61306,0.53250706,-1.0655214,-0.6237934,10.3197,5.1681595,12.966587
t56,20.603588,45.16863,12.919634,-2.086227,-0.19988267,-3.1123202,36.22532,0.291577,-0.87764543,-0.6585905,10.135781,4.658742,11.697793
t43,22.818518,48.61232,14.813015,-2.3863187,-0.10219532,-3.3784006,39.566788,0.32036224,-1.1039903,-0.51797295,9.9072485,5.246563,12.436765
t28,26.222038,49.915867,32.71448,-3.6082623,-0.14690052,-3.4733903,26.646404,-2.2241156,-1.8495282,3.5250928,0.08993913,-1.0725173,5.229166
t88,25.840607,49.7087,33.379707,-3.464394,-0.22848201,-3.551953,26.070444,-2.421829,-1.671818,4.021936,-0.088525854,-1.149242,4.6984653
t96,26.006073,50.021065,33.55968,-3.4891503,-0.24119468,-3.5620275,26.389093,-2.4090965,-1.6839659,4.058085,-0.08683964,-1.1456553,4.8706913
t97,26.043188,50.09177,33.588158,-3.4994843,-0.22634903,-3.5746567,26.481611,-2.3964548,-1.7002176,4.1028466,-0.08661195,-1.1347567,4.8546343
t41,23.147207,45.323513,30.453781,-3.1455858,-0.2701946,-3.2556026,22.678036,-2.3326728,-1.4259232,2.9900851,-0.0013669316,-1.1924771,3.8969724
t106,26.396786,50.673046,34.678505,-3.6414738,-0.16214214,-3.583968,24.909952,-2.5754905,-1.7326622,2.5166805,-0.06329713,-1.3810949,3.838804
t107,26.36842,50.650364,34.621822,-3.6378376,-0.17166707,-3.5954206,24.908148,-2.5765235,-1.7173703,2.5308433,-0.057886757,-1.3771843,3.8666027
t98,26.316168,50.618427,34.708504,-3.6279511,-0.15661885,-3.6103961,24.91939,-2.5804338,-1.7198458,2.5129735,-0.0620766,-1.3811706,3.8275163
t36,26.017178,50.8477,35.534306,-3.4932225,-0.26958328,-3.585751,24.376984,-2.7004044,-1.6092719,2.6061282,0.05437064,-1.6078042,3.199187
t66,25.69529,51.008915,35.4834,-3.4827821,-0.23159233,-3.6915004,24.656277,-2.7609413,-1.5417466,2.3838837,0.20998666,-1.5685258,3.269365
t92,25.764902,51.301643,35.578243,-3.5313096,-0.22928596,-3.6837857,24.789968,-2.7858882,-1.5458719,2.2926729,0.17946047,-1.589107,3.0609996
t93,25.716612,51.27293,35.62378,-3.5288053,-0.21874939,-3.6949246,24.771801,-2.7751262,-1.5381017,2.231286,0.17134649,-1.5849503,3.01113
t75,25.72623,51.146786,35.571594,-3.502097,-0.22522406,-3.6882122,24.693213,-2.758269,-1.5173963,2.1905637,0.15658608,-1.5739161,2.9987133
t124,25.637777,50.88406,35.139748,-3.5407727,-0.30787405,-3.5435045,24.849009,-2.7328327,-1.5429091,2.0164099,-0.008152229,-1.6272484,3.3531253
t125,25.647354,50.881554,35.114647,-3.5448024,-0.30576053,-3.5471847,24.869038,-2.733908,-1.5460666,2.0316026,-0.009553504,-1.6212231,3.3823574
