"accepted_species","trait_EB_scaled"
"t76",-0.523979520673069
"t77",-0.846461304559605
"t20",-0.152608348746743
"t30",-0.249929681658039
"t31",0.43332036268032
"t91",-1.94897033360352
"t92",-2.13354643709452
"t65",-1.82858125621635
"t11",-0.310564882398555
"t34",-0.407845819988918
"t35",-0.181677642676369
"t32",-1.02484740093926
"t16",0.248861215073796
"t79",-1.64494211837595
"t80",-1.2686424847692
"t18",0.682574269290366
"t19",-0.106849974452257
"t5",0.462951711753818
"t29",-0.0984508149255481
"t83",-0.31786915414806
"t84",0.162650748898107
"t63",0.0314449072115458
"t56",-1.4611191090713
"t72",-1.62955849458764
"t73",-1.90976233662397
"t97",-1.66954355354249
"t98",-1.57361323638605
"t81",-1.37631813748738
"t82",-1.62529237551495
"t38",-1.39676430009297
"t41",-1.16808034158677
"t58",-0.375822133643941
"t59",-0.201527112337506
"t42",-0.400722773401772
"t45",-0.52926638626775
"t46",0.32217463120305
"t21",0.66804161331429
"t17",1.66045380729767
"t93",1.19857758382422
"t94",1.13044067445711
"t39",0.0869607851149422
"t40",-0.604814534819294
"t89",0.922651553123625
"t90",0.935313581190906
"t26",0.993765465410017
"t87",1.08189750705336
"t88",1.04175220508309
"t64",1.01492762279051
"t33",1.70592548926075
"t27",0.628997701608505
"t47",0.723342392489686
"t48",1.70966928607156
"t54",-0.367141497895671
"t55",0.375571368383761
"t23",0.698116279162704
"t70",1.40929353209143
"t71",2.31376731917193
"t49",0.515681802356243
"t50",0.923663244805143
"t51",0.0191804955111421
"t66",NA
"t67",NA
"t12",NA
"t13",-0.147085819867701
"t62",NA
"t78",NA
"t95",0.518033043331375
"t96",0.393213608821471
"t22",NA
"t2",NA
"t43",1.19988715414452
"t44",NA
"t8",1.30975710613093
"t14",NA
"t15",1.57621070655922
"t6",-0.170415209582925
"t9",-0.245050720931237
"t10",NA
"t74",0.0367407450223622
"t75",-0.243050850076931
"t24",-0.034503749798145
"t25",0.282028892812388
"t36",0.0815574964424616
"t37",0.259265406882645
"t52",0.65237103266315
"t53",1.12540133931093
"t28",-1.06738625824923
"t60",0.0747023606459793
"t61",-0.123912263966046
"t99",-0.53826438363324
"t100",-0.652625122157728
"t4",-0.189711763756164
"t68",0.245026884877137
"t69",0.412332977648935
"t57",0.320859745501227
"t7",-1.59593010194177
"t85",-1.28539667832778
"t86",-1.11649575018881
"t3",-1.35103426648219
"t1",-0.532472065888854
